actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
438,PT04M04.00S,2022-11-05T00:39:09.2Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,59,78,2022-11-05T00:39:11Z,4280000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M04.00S,2022-11-05T00:39:16.0Z,3,REGULAR,substitution,out,[],202711,,,1610612739,59,78,2022-11-05T00:39:23Z,4290000,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M04.00S,2022-11-05T00:39:16.0Z,3,REGULAR,substitution,in,[],1630587,,,1610612739,59,78,2022-11-05T00:39:23Z,4300000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M04.00S,2022-11-05T00:39:27.0Z,3,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,59,79,2022-11-05T00:39:27Z,4310000,,,0,,K. Love Free Throw 1 of 1 (11 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
442,PT03M48.00S,2022-11-05T00:39:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630587,92.29632063074901,44.36274509803921,1610612765,59,79,2022-11-05T00:41:29Z,4320000,-28.0,20.0,1,right,MISS I. Livers cutting Layup - blocked,"[1630587, 1630596]",1610612765.0,DET,cutting,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.45,Mobley,1630596.0,,,,,,
443,PT03M48.00S,2022-11-05T00:39:41.9Z,3,REGULAR,block,,[],1630596,,,1610612765,59,79,2022-11-05T00:39:44Z,4330000,,,0,,E. Mobley BLOCK (5 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
444,PT03M45.00S,2022-11-05T00:39:44.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,59,79,2022-11-05T00:39:47Z,4340000,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,442.0,7.0,5.0,2.0,,,,,,,,,
445,PT03M40.00S,2022-11-05T00:39:49.7Z,3,REGULAR,2pt,Jump Shot,[],201567,7.095926412614986,90.66329656862746,1610612739,59,81,2022-11-05T00:42:36Z,4350000,-203.0,14.0,1,left,K. Love 20' Jump Shot (13 PTS) (C. LeVert 5 AST),"[201567, 1627747]",1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Left,,,,,,Made,13.0,,,,,20.38,,,,C. LeVert,1627747.0,5.0,,
447,PT03M40.00S,2022-11-05T00:40:01.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,59,81,2022-11-05T00:40:06Z,4370000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M40.00S,2022-11-05T00:40:51.8Z,3,REGULAR,substitution,out,[],1631093,,,1610612765,59,81,2022-11-05T00:42:42Z,4380000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M40.00S,2022-11-05T00:40:51.8Z,3,REGULAR,substitution,in,[],1630165,,,1610612765,59,81,2022-11-05T00:42:42Z,4390000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M26.00S,2022-11-05T00:43:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,88.61695137976346,57.35294117647059,1610612765,59,81,2022-11-05T00:44:40Z,4400000,37.0,55.0,1,right,MISS C. Cunningham 6' driving Layup - blocked,"[1630595, 201567]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.58,Love,201567.0,,,,,,
452,PT03M26.00S,2022-11-05T00:43:03.4Z,3,REGULAR,block,,[],201567,,,1610612765,59,81,2022-11-05T00:43:06Z,4410000,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT03M21.00S,2022-11-05T00:43:08.4Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,59,81,2022-11-05T00:43:09Z,4420000,,,0,,C. Cunningham REBOUND (Off:1 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,451.0,5.0,4.0,1.0,,,,,,,,,
454,PT03M20.00S,2022-11-05T00:43:08.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,89.6681997371879,57.35294117647059,1610612765,59,81,2022-11-05T00:44:49Z,4430000,37.0,45.0,1,right,MISS C. Cunningham putback Layup - blocked,"[1630595, 1630596]",1610612765.0,DET,putback,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.78,Mobley,1630596.0,,,,,,
472,PT03M20.00S,2022-11-05T00:43:08.7Z,3,REGULAR,block,,[],1630596,,,1610612765,59,81,2022-11-05T00:45:38Z,4435000,,,0,,E. Mobley BLOCK (6 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT03M18.00S,2022-11-05T00:43:10.7Z,3,REGULAR,rebound,defensive,[],203526,,,1610612739,59,81,2022-11-05T00:45:38Z,4440000,,,0,,R. Neto REBOUND (Off:0 Def:3),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,454.0,3.0,3.0,0.0,,,,,,,,,
456,PT03M10.00S,2022-11-05T00:43:19.5Z,3,REGULAR,turnover,bad pass,[],201567,,,1610612739,59,81,2022-11-05T00:43:23Z,4450000,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1630191]",1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,1.0,,,,Stewart,1630191.0
457,PT03M10.00S,2022-11-05T00:43:19.5Z,3,REGULAR,steal,,[],1630191,,,1610612765,59,81,2022-11-05T00:43:21Z,4460000,,,0,,I. Stewart STEAL (2 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
458,PT02M57.00S,2022-11-05T00:43:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,93.34756898817345,44.85294117647059,1610612765,59,81,2022-11-05T00:43:37Z,4470000,-26.0,10.0,1,right,MISS S. Bey Layup - blocked,"[1630180, 1630596]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.76,Mobley,1630596.0,,,,,,
459,PT02M57.00S,2022-11-05T00:43:32.6Z,3,REGULAR,block,,[],1630596,,,1610612765,59,81,2022-11-05T00:43:35Z,4480000,,,0,,E. Mobley BLOCK (7 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT02M52.00S,2022-11-05T00:43:37.6Z,3,REGULAR,rebound,defensive,[],203526,,,1610612739,59,81,2022-11-05T00:43:37Z,4490000,,,0,,R. Neto REBOUND (Off:0 Def:4),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,,,,,,458.0,4.0,4.0,0.0,,,,,,,,,
461,PT02M43.00S,2022-11-05T00:43:47.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612739,59,81,2022-11-05T00:44:02Z,4500000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Love 2 FT),"[1630165, 201567]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1204.0,2.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
463,PT02M43.00S,2022-11-05T00:44:18.1Z,3,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,59,81,2022-11-05T00:44:18Z,4520000,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
464,PT02M43.00S,2022-11-05T00:44:18.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,59,81,2022-11-05T00:44:18Z,4530000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,463.0,,,,,,,,,,,,
465,PT02M43.00S,2022-11-05T00:44:33.7Z,3,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,59,82,2022-11-05T00:44:33Z,4540000,,,0,,K. Love Free Throw 2 of 2 (14 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
466,PT02M29.00S,2022-11-05T00:44:49.0Z,3,REGULAR,3pt,Jump Shot,[],1630595,68.11760840998686,61.27450980392157,1610612765,62,82,2022-11-05T00:47:24Z,4550000,56.0,247.0,1,right,C. Cunningham 25' 3PT pullup (19 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,Made,19.0,,,,,25.36,,,,,,,,
467,PT02M12.00S,2022-11-05T00:45:05.9Z,3,REGULAR,2pt,Jump Shot,[],1630596,21.468462549277262,36.76470588235294,1610612739,62,82,2022-11-05T00:47:53Z,4560000,66.0,149.0,1,left,MISS E. Mobley 16' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,16.33,,,,,,,,
468,PT02M08.00S,2022-11-05T00:45:09.9Z,3,REGULAR,rebound,defensive,[],1630587,,,1610612765,62,82,2022-11-05T00:45:10Z,4570000,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,16-24 Right Center,,,,,,,,467.0,1.0,1.0,0.0,,,,,,,,,
469,PT02M03.00S,2022-11-05T00:45:24.1Z,3,REGULAR,foul,technical,['1freethrow'],1630596,,,1610612765,62,82,2022-11-05T00:45:33Z,4580000,,,0,,E. Mobley defensive-3-second technical FOUL (2 Tech),[1630596],1610612739.0,CLE,defensive-3-second,,,Mobley,E. Mobley,,,,,,,1628171.0,0.0,2.0,,,,,,,,,,,,,,,,,
470,PT02M03.00S,2022-11-05T00:45:38.2Z,3,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,62,82,2022-11-05T00:45:38Z,4590000,,,0,,MISS C. Cunningham technical Free Throw 1 of 1,[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
471,PT02M03.00S,2022-11-05T00:45:38.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,62,82,2022-11-05T00:45:38Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,
473,PT01M48.00S,2022-11-05T00:46:06.4Z,3,REGULAR,2pt,Jump Shot,[],1630595,74.90144546649145,20.320159313725497,1610612765,62,82,2022-11-05T00:48:54Z,4610000,-148.0,183.0,1,right,MISS C. Cunningham 23' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,23.59,,,,,,,,
474,PT01M47.00S,2022-11-05T00:46:07.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,62,82,2022-11-05T00:46:41Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,473.0,,,,,,,,,,,,
475,PT01M47.00S,2022-11-05T00:46:19.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,62,82,2022-11-05T00:46:28Z,4630000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,1148.0,,,,,,,,,,,,,,,,,,,
476,PT01M32.00S,2022-11-05T00:46:34.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,32.90078843626807,57.1078431372549,1610612739,62,82,2022-11-05T00:46:44Z,4640000,-36.0,257.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.92,,,,,,,,
477,PT01M29.00S,2022-11-05T00:46:37.6Z,3,REGULAR,rebound,offensive,[],201567,,,1610612739,62,82,2022-11-05T00:46:44Z,4650000,,,0,,K. Love REBOUND (Off:4 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,,476.0,8.0,4.0,4.0,,,,,,,,,
478,PT01M22.00S,2022-11-05T00:46:44.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203526,5.699737187910642,3.67647058823529,1610612739,62,85,2022-11-05T00:46:50Z,4660000,232.0,1.0,1,left,R. Neto 3PT  (5 PTS) (C. Osman 5 AST),"[203526, 1626224]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,,,,,23.16,,,,C. Osman,1626224.0,5.0,,
480,PT01M05.00S,2022-11-05T00:47:01.8Z,3,REGULAR,3pt,Jump Shot,[],1630587,89.6681997371879,96.32352941176471,1610612765,65,85,2022-11-05T00:47:05Z,4680000,232.0,45.0,1,right,I. Livers 3PT  (8 PTS) (K. Hayes 1 AST),"[1630587, 1630165]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,,,,,23.59,,,,K. Hayes,1630165.0,1.0,,
482,PT00M41.40S,2022-11-05T00:47:26.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,7.802233902759525,46.07843137254902,1610612739,65,87,2022-11-05T00:47:36Z,4700000,20.0,21.0,1,left,R. Neto reverse Layup (7 PTS) (K. Love 9 AST),"[203526, 201567]",1610612739.0,CLE,reverse,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,2.86,,,,K. Love,201567.0,9.0,,
484,PT00M29.60S,2022-11-05T00:47:39.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,96.10709592641261,3.4313725490196134,1610612765,68,87,2022-11-05T00:47:44Z,4720000,-233.0,-16.0,1,right,S. Bey 3PT  (18 PTS) (K. Hayes 2 AST),"[1630180, 1630165]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,Made,18.0,,,,,23.33,,,,K. Hayes,1630165.0,2.0,,
486,PT00M07.50S,2022-11-05T00:48:07.1Z,3,REGULAR,3pt,Jump Shot,[],1627747,27.90735873850197,79.16666666666666,1610612739,68,90,2022-11-05T00:48:13Z,4740000,-146.0,210.0,1,left,C. LeVert 25' 3PT  (11 PTS) (R. Neto 3 AST),"[1627747, 203526]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,Made,11.0,,,,,25.55,,,,R. Neto,203526.0,3.0,,
488,PT00M05.40S,2022-11-05T00:48:16.1Z,3,REGULAR,turnover,bad pass,[],1630191,,,1610612765,68,90,2022-11-05T00:51:38Z,4760000,,,0,,I. Stewart bad pass TURNOVER (2 TO),"[1630191, 203526]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,2.0,,,,Neto,203526.0
489,PT00M05.40S,2022-11-05T00:48:16.1Z,3,REGULAR,steal,,[],203526,,,1610612739,68,90,2022-11-05T00:48:21Z,4770000,,,0,,R. Neto STEAL (1 STL),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
490,PT00M04.00S,2022-11-05T00:48:21.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,26.856110381077528,82.59803921568627,1610612739,68,90,2022-11-05T00:48:57Z,4780000,-163.0,200.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.79,,,,,,,,
491,PT00M00.70S,2022-11-05T00:48:25.2Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,68,90,2022-11-05T00:48:57Z,4790000,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,490.0,4.0,4.0,0.0,,,,,,,,,
492,PT00M00.20S,2022-11-05T00:48:28.5Z,3,REGULAR,3pt,Jump Shot,[],1630180,35.39750328515112,82.1078431372549,1610612765,68,90,2022-11-05T00:49:27Z,4800000,161.0,555.0,1,right,MISS S. Bey 57' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,57.75,,,,,,,,
493,PT00M00.10S,2022-11-05T00:48:28.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,68,90,2022-11-05T00:49:27Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,492.0,,,,,,,,,,,,
494,PT00M00.00S,2022-11-05T00:48:46.0Z,3,REGULAR,period,end,[],0,,,1610612765,68,90,2022-11-05T00:48:46Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,out,['startperiod'],1630595,,,1610612765,68,90,2022-11-05T00:51:16Z,4830000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,out,['startperiod'],1630191,,,1610612765,68,90,2022-11-05T00:51:16Z,4840000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612765,68,90,2022-11-05T00:51:16Z,4850000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612765,68,90,2022-11-05T00:51:16Z,4860000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,out,['startperiod'],1630596,,,1610612765,68,90,2022-11-05T00:51:16Z,4870000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,in,['startperiod'],1628995,,,1610612765,68,90,2022-11-05T00:51:16Z,4880000,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,in,['startperiod'],1631093,,,1610612765,68,90,2022-11-05T00:51:16Z,4890000,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,in,['startperiod'],203457,,,1610612765,68,90,2022-11-05T00:51:16Z,4900000,,,0,,SUB in: N. Noel,[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612765,68,90,2022-11-05T00:51:16Z,4910000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-11-05T00:49:35.2Z,4,REGULAR,substitution,in,['startperiod'],1630205,,,1610612765,68,90,2022-11-05T00:51:16Z,4920000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-11-05T00:51:12.2Z,4,REGULAR,period,start,[],0,,,1610612739,68,90,2022-11-05T00:51:17Z,4930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M49.00S,2022-11-05T00:51:25.0Z,4,REGULAR,foul,personal,[],203457,,,1610612739,68,90,2022-11-05T00:51:42Z,4940000,,,0,,N. Noel personal FOUL (1 PF),"[203457, 203526]",1610612765.0,DET,,,,Noel,N. Noel,,,,,Above the Break 3,24+ Right Center,1204.0,1.0,0.0,Neto,203526.0,,,,,,,,,,,,,,,
508,PT11M42.00S,2022-11-05T00:51:48.1Z,4,REGULAR,3pt,Jump Shot,[],201567,31.718134034165573,61.27450980392157,1610612739,68,93,2022-11-05T00:51:54Z,4960000,-56.0,246.0,1,left,K. Love 25' 3PT  (17 PTS) (R. Neto 4 AST),"[201567, 203526]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,Made,17.0,,,,,25.21,,,,R. Neto,203526.0,4.0,,
510,PT11M42.00S,2022-11-05T00:51:52.8Z,4,REGULAR,foul,personal,['1freethrow'],1630587,,,1610612739,68,93,2022-11-05T00:52:03Z,4980000,,,0,,I. Livers shooting personal FOUL (1 PF) (Love 1 FT),"[1630587, 201567]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,1628171.0,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
512,PT11M42.00S,2022-11-05T00:52:24.0Z,4,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,68,94,2022-11-05T00:52:24Z,5000000,,,0,,K. Love Free Throw 1 of 1 (18 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
513,PT11M31.00S,2022-11-05T00:52:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,80.46977660972405,41.42156862745098,1610612765,70,94,2022-11-05T00:52:42Z,5010000,-43.0,131.0,1,right,K. Hayes 13' pullup Jump Shot (2 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,,13.79,,,,,,,,
514,PT11M15.00S,2022-11-05T00:52:51.8Z,4,REGULAR,2pt,Jump Shot,[],1628386,22.38830486202366,46.568627450980394,1610612739,70,94,2022-11-05T00:52:57Z,5020000,17.0,158.0,1,left,MISS J. Allen 15' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,15.89,,,,,,,,
515,PT11M11.00S,2022-11-05T00:52:55.8Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,70,94,2022-11-05T00:52:57Z,5030000,,,0,,J. Ivey REBOUND (Off:1 Def:5),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,,,,,,514.0,6.0,5.0,1.0,,,,,,,,,
516,PT11M04.00S,2022-11-05T00:53:02.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,92.0335085413929,54.411764705882355,1610612765,72,94,2022-11-05T00:53:09Z,5040000,22.0,22.0,1,right,J. Ivey driving DUNK (13 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,,3.15,,,,,,,,
517,PT10M47.00S,2022-11-05T00:53:26.5Z,4,REGULAR,turnover,out-of-bounds,[],1626224,,,1610612739,72,94,2022-11-05T00:53:39Z,5050000,,,0,,C. Osman bad pass out-of-bounds TURNOVER (3 TO),[1626224],1610612739.0,CLE,bad pass,,,Osman,C. Osman,,,,,Mid-Range,16-24 Right,1204.0,,,,,,,,,,,,,,3.0,,,,,
518,PT10M38.00S,2022-11-05T00:53:43.6Z,4,REGULAR,foul,offensive,[],1630165,,,1610612765,72,94,2022-11-05T00:53:54Z,5060000,,,0,,K. Hayes offensive FOUL (3 PF),"[1630165, 203526]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,1148.0,3.0,0.0,Neto,203526.0,,,,,,,,,,,,,,,
520,PT10M38.00S,2022-11-05T00:53:43.6Z,4,REGULAR,turnover,offensive foul,[],1630165,,,1610612765,72,94,2022-11-05T00:53:43Z,5080000,,,0,,K. Hayes offensive foul TURNOVER (2 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,1148.0,,,,,,,,,,,,,,2.0,,,,,
521,PT10M38.00S,2022-11-05T00:53:55.6Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,72,94,2022-11-05T00:54:00Z,5090000,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,1628171.0,,,,,,,,,,,,,,,,,,,
522,PT10M22.00S,2022-11-05T00:54:22.6Z,4,REGULAR,turnover,out-of-bounds,[],203526,,,1610612739,72,94,2022-11-05T00:54:30Z,5100000,,,0,,R. Neto bad pass out-of-bounds TURNOVER (2 TO),[203526],1610612739.0,CLE,bad pass,,,Neto,R. Neto,,,,,Above the Break 3,24+ Right Center,1204.0,,,,,,,,,,,,,,2.0,,,,,
523,PT10M14.00S,2022-11-05T00:54:43.5Z,4,REGULAR,foul,offensive,[],203457,,,1610612765,72,94,2022-11-05T00:54:52Z,5110000,,,0,,N. Noel offensive FOUL (2 PF),"[203457, 203526]",1610612765.0,DET,,,,Noel,N. Noel,,,,,Mid-Range,16-24 Right Center,1628171.0,2.0,0.0,Neto,203526.0,,,,,,,,,,,,,,,
