actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
344,PT08M46.00S,2023-03-07T01:22:07.4Z,3,REGULAR,rebound,defensive,[],202692,,,1610612765,58,69,2023-03-07T01:22:10Z,3390000,False,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,342.0,5.0,5.0,0.0,,,,,,,,,,,,,,
345,PT08M46.00S,2023-03-07T01:22:16.8Z,3,REGULAR,foul,technical,['1freethrow'],203924,,,1610612765,58,69,2023-03-07T01:22:32Z,3400000,False,,,0,,J. Grant technical FOUL (1 Tech),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,201245.0,1.0,1.0,,,,
346,PT08M46.00S,2023-03-07T01:22:41.7Z,3,REGULAR,freethrow,1 of 1,[],202692,,,1610612765,58,69,2023-03-07T01:22:41Z,3410000,False,,,0,,MISS A. Burks technical Free Throw 1 of 1,[202692],1610612765.0,DET,technical,,,Burks,A. Burks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
347,PT08M46.00S,2023-03-07T01:22:41.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,58,69,2023-03-07T01:22:41Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,346.0,,,,,,,,,,,,,,,,,
348,PT08M31.00S,2023-03-07T01:23:20.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,90.8508541392904,47.549019607843135,1610612765,58,69,2023-03-07T01:23:25Z,3430000,False,-12.0,34.0,1,right,MISS M. Bagley III cutting DUNK - blocked,"[1628963, 1629234]",1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,Eubanks,1629234.0,,,,,,,,,,,,
437,PT08M31.00S,2023-03-07T01:23:20.1Z,3,REGULAR,block,,[],1629234,,,1610612765,58,69,2023-03-07T01:37:39Z,3435000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
349,PT08M28.00S,2023-03-07T01:23:23.1Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612757,58,69,2023-03-07T01:23:25Z,3440000,False,,,0,,C. Reddish REBOUND (Off:1 Def:3),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,348.0,4.0,3.0,1.0,,,,,,,,,,,,,,
350,PT08M24.00S,2023-03-07T01:23:26.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203081,30.404073587385014,21.32352941176471,1610612757,58,69,2023-03-07T01:35:43Z,3450000,False,143.0,233.0,1,left,MISS D. Lillard 27' running 3PT,[203081],1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,,,,,,,,,,
351,PT08M22.00S,2023-03-07T01:23:28.3Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,58,69,2023-03-07T01:23:31Z,3460000,False,,,0,,J. Ivey REBOUND (Off:0 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,350.0,3.0,3.0,0.0,,,,,,,,,,,,,,
353,PT08M17.00S,2023-03-07T01:23:53.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,89.79960578186596,50.49019607843137,1610612765,60,69,2023-03-07T01:23:59Z,3480000,False,2.0,43.0,1,right,J. Wiseman cutting DUNK (10 PTS) (A. Burks 4 AST),"[1630164, 202692]",1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,,,10.0,A. Burks,202692.0,4.0,,,,,,,,
355,PT08M07.00S,2023-03-07T01:24:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,6.750985545335084,47.30392156862745,1610612757,60,71,2023-03-07T01:38:03Z,3500000,False,13.0,11.0,1,left,D. Eubanks driving Layup (9 PTS) (D. Lillard 9 AST),"[1629234, 203081]",1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,9.0,D. Lillard,203081.0,9.0,,,,,,,,
357,PT08M07.00S,2023-03-07T01:24:10.4Z,3,REGULAR,foul,personal,['1freethrow'],1630164,,,1610612757,60,71,2023-03-07T01:24:21Z,3520000,False,,,0,,J. Wiseman shooting personal FOUL (4 PF) (Eubanks 1 FT),"[1630164, 1629234]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201245.0,4.0,0.0,Eubanks,1629234.0,,
359,PT08M07.00S,2023-03-07T01:24:31.9Z,3,REGULAR,freethrow,1 of 1,[],1629234,,,1610612757,60,72,2023-03-07T01:24:31Z,3540000,False,,,0,,D. Eubanks Free Throw 1 of 1 (10 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
360,PT07M48.00S,2023-03-07T01:24:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,91.37647831800263,45.833333333333336,1610612765,60,72,2023-03-07T01:25:10Z,3550000,False,-21.0,29.0,1,right,MISS J. Wiseman Layup - blocked,"[1630164, 203081]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,Lillard,203081.0,,,,,,,,,,,,
361,PT07M48.00S,2023-03-07T01:24:52.4Z,3,REGULAR,block,,[],203081,,,1610612765,60,72,2023-03-07T01:39:12Z,3560000,False,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT07M39.00S,2023-03-07T01:25:01.4Z,3,REGULAR,rebound,offensive,[],1630587,,,1610612765,60,72,2023-03-07T01:39:39Z,3570000,False,,,0,,I. Livers REBOUND (Off:1 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,360.0,3.0,2.0,1.0,,,,,,,,,,,,,,
363,PT07M39.00S,2023-03-07T01:25:03.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202692,93.87319316688567,45.34313725490197,1610612765,60,72,2023-03-07T01:40:17Z,3580000,False,-23.0,5.0,1,right,MISS A. Burks driving Layup,[202692],1610612765.0,DET,driving,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
364,PT07M39.00S,2023-03-07T01:25:03.1Z,3,REGULAR,rebound,offensive,[],1630164,,,1610612765,60,72,2023-03-07T01:41:26Z,3590000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,363.0,2.0,1.0,1.0,,,,,,,,,,,,,,
365,PT07M39.00S,2023-03-07T01:25:08.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630164,94.40999984741211,50.0,1610612765,60,72,2023-03-07T01:41:32Z,3600000,False,0.0,0.0,1,right,MISS J. Wiseman tip Layup,[1630164],1610612765.0,DET,tip,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
366,PT07M39.00S,2023-03-07T01:25:08.3Z,3,REGULAR,rebound,offensive,[],202692,,,1610612765,60,72,2023-03-07T01:25:36Z,3610000,False,,,0,,A. Burks REBOUND (Off:1 Def:5),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,365.0,6.0,5.0,1.0,,,,,,,,,,,,,,
367,PT07M39.00S,2023-03-07T01:25:21.4Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612765,60,72,2023-03-07T01:25:29Z,3620000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Burks 2 FT),"[203924, 202692]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627961.0,2.0,1.0,Burks,202692.0,,
369,PT07M39.00S,2023-03-07T01:25:31.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202692,,,1610612765,61,72,2023-03-07T01:25:31Z,3640000,False,,,0,,A. Burks Free Throw 1 of 2 (12 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
370,PT07M39.00S,2023-03-07T01:25:46.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202692,,,1610612765,62,72,2023-03-07T01:25:46Z,3650000,False,,,0,,A. Burks Free Throw 2 of 2 (13 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
371,PT07M23.00S,2023-03-07T01:26:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,9.247700394218143,46.32352941176471,1610612757,62,72,2023-03-07T01:26:08Z,3660000,False,18.0,34.0,1,left,MISS C. Reddish driving Layup,[1629629],1610612757.0,POR,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
372,PT07M20.00S,2023-03-07T01:26:05.3Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,62,72,2023-03-07T01:26:08Z,3670000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,371.0,3.0,2.0,1.0,,,,,,,,,,,,,,
373,PT07M12.00S,2023-03-07T01:26:12.0Z,3,REGULAR,3pt,Jump Shot,[],202692,94.00459921156373,3.1862745098039227,1610612765,62,72,2023-03-07T01:26:16Z,3680000,False,-234.0,4.0,1,right,MISS A. Burks 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
374,PT07M10.00S,2023-03-07T01:26:14.0Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,62,72,2023-03-07T01:26:16Z,3690000,False,,,0,,D. Lillard REBOUND (Off:0 Def:8),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,373.0,8.0,8.0,0.0,,,,,,,,,,,,,,
375,PT07M04.00S,2023-03-07T01:26:20.3Z,3,REGULAR,3pt,Jump Shot,[],203924,7.802233902759525,2.6960784313725554,1610612757,62,75,2023-03-07T01:26:24Z,3700000,False,237.0,21.0,1,left,J. Grant 3PT  (14 PTS) (C. Reddish 3 AST),"[203924, 1629629]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.74,Made,,,,,,,14.0,C. Reddish,1629629.0,3.0,,,,,,,,
377,PT06M50.00S,2023-03-07T01:26:35.3Z,3,REGULAR,turnover,bad pass,[],1628963,,,1610612765,62,75,2023-03-07T01:26:41Z,3720000,False,,,0,,M. Bagley III bad pass TURNOVER (3 TO),"[1628963, 1629234]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,3.0,,,,,,Eubanks,1629234.0
378,PT06M50.00S,2023-03-07T01:26:35.3Z,3,REGULAR,steal,,[],1629234,,,1610612757,62,75,2023-03-07T01:44:21Z,3730000,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
379,PT06M42.00S,2023-03-07T01:26:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,5.436925098554539,45.34313725490197,1610612757,62,77,2023-03-07T01:26:49Z,3740000,False,23.0,-1.0,1,left,D. Lillard driving Layup (23 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,23.0,,,,,,,,,,,
380,PT06M42.00S,2023-03-07T01:26:51.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,62,77,2023-03-07T01:26:51Z,3750000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M42.00S,2023-03-07T01:26:52.6Z,3,REGULAR,substitution,out,[],1630164,,,1610612765,62,77,2023-03-07T01:29:40Z,3760000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M42.00S,2023-03-07T01:26:52.6Z,3,REGULAR,substitution,in,[],1628977,,,1610612765,62,77,2023-03-07T01:29:40Z,3770000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M24.00S,2023-03-07T01:29:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,94.3988173455979,54.16666666666667,1610612765,62,77,2023-03-07T01:29:59Z,3780000,False,21.0,0.0,1,right,MISS M. Bagley III reverse Layup,[1628963],1610612765.0,DET,reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
386,PT06M20.00S,2023-03-07T01:29:56.7Z,3,REGULAR,rebound,offensive,[],1628977,,,1610612765,62,77,2023-03-07T01:29:59Z,3800000,False,,,0,,H. Diallo REBOUND (Off:2 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,384.0,4.0,2.0,2.0,,,,,,,,,,,,,,
387,PT06M19.00S,2023-03-07T01:29:57.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,93.87319316688567,51.96078431372549,1610612765,62,77,2023-03-07T01:30:03Z,3810000,False,10.0,5.0,1,right,MISS H. Diallo Layup - blocked,"[1628977, 203924]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,Grant,203924.0,,,,,,,,,,,,
388,PT06M19.00S,2023-03-07T01:29:57.3Z,3,REGULAR,block,,[],203924,,,1610612765,62,77,2023-03-07T01:29:59Z,3820000,False,,,0,,J. Grant BLOCK (3 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT06M19.00S,2023-03-07T01:29:57.3Z,3,REGULAR,rebound,offensive,[],1628977,,,1610612765,62,77,2023-03-07T01:49:54Z,3830000,False,,,0,,H. Diallo REBOUND (Off:3 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,387.0,5.0,2.0,3.0,,,,,,,,,,,,,,
390,PT06M14.00S,2023-03-07T01:30:02.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,74.95072273324573,87.25490196078431,1610612765,62,77,2023-03-07T01:31:42Z,3840000,False,186.0,183.0,1,right,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
391,PT06M10.00S,2023-03-07T01:30:06.9Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612757,62,77,2023-03-07T01:30:14Z,3850000,False,,,0,,C. Reddish REBOUND (Off:1 Def:4),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,390.0,5.0,4.0,1.0,,,,,,,,,,,,,,
392,PT06M06.00S,2023-03-07T01:30:11.3Z,3,REGULAR,3pt,Jump Shot,[],203081,33.163600525624176,79.16666666666666,1610612757,62,77,2023-03-07T01:30:18Z,3860000,False,-146.0,259.0,1,left,MISS D. Lillard 29' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,29.74,Missed,,,,,,,,,,,,,,,,,,
393,PT06M03.00S,2023-03-07T01:30:14.3Z,3,REGULAR,rebound,defensive,[],1630587,,,1610612765,62,77,2023-03-07T01:30:18Z,3870000,False,,,0,,I. Livers REBOUND (Off:1 Def:3),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,,,392.0,4.0,3.0,1.0,,,,,,,,,,,,,,
394,PT05M56.00S,2023-03-07T01:30:21.0Z,3,REGULAR,turnover,lost ball,[],1628977,,,1610612765,62,77,2023-03-07T01:30:27Z,3880000,False,,,0,,H. Diallo lost ball TURNOVER (2 TO),"[1628977, 203924]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,,,,,,Grant,203924.0
395,PT05M56.00S,2023-03-07T01:30:21.0Z,3,REGULAR,steal,,[],203924,,,1610612757,62,77,2023-03-07T01:30:24Z,3890000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
396,PT05M37.00S,2023-03-07T01:30:40.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203924,27.513140604467807,55.63725490196079,1610612757,62,77,2023-03-07T01:30:47Z,3900000,False,-28.0,206.0,1,left,MISS J. Grant 20' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,20.8,Missed,,,,,,,,,,,,,,,,,,
397,PT05M33.00S,2023-03-07T01:30:42.7Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,62,77,2023-03-07T01:30:42Z,3910000,False,,,0,,J. Ivey REBOUND (Off:0 Def:4),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,396.0,4.0,4.0,0.0,,,,,,,,,,,,,,
398,PT05M31.00S,2023-03-07T01:30:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628963,93.34756898817345,54.65686274509804,1610612765,64,77,2023-03-07T01:30:54Z,3920000,False,23.0,10.0,1,right,M. Bagley III running Layup (6 PTS) (J. Ivey 10 AST),"[1628963, 1631093]",1610612765.0,DET,running,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,,,6.0,J. Ivey,1631093.0,10.0,,,,,,,,
400,PT05M08.00S,2023-03-07T01:31:11.2Z,3,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612757,64,77,2023-03-07T01:31:17Z,3940000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Grant 2 FT),"[1631093, 203924]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,2.0,0.0,Grant,203924.0,,
402,PT05M08.00S,2023-03-07T01:31:36.6Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,64,78,2023-03-07T01:31:36Z,3960000,False,,,0,,J. Grant Free Throw 1 of 2 (15 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
403,PT05M08.00S,2023-03-07T01:31:37.5Z,3,REGULAR,substitution,out,[],202692,,,1610612757,64,78,2023-03-07T01:32:07Z,3970000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M08.00S,2023-03-07T01:31:37.5Z,3,REGULAR,substitution,out,[],1629629,,,1610612757,64,78,2023-03-07T01:32:07Z,3980000,False,,,0,,SUB out: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M08.00S,2023-03-07T01:31:37.5Z,3,REGULAR,substitution,out,[],1629234,,,1610612757,64,78,2023-03-07T01:32:07Z,3990000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M08.00S,2023-03-07T01:31:37.5Z,3,REGULAR,substitution,in,[],202709,,,1610612757,64,78,2023-03-07T01:32:07Z,4000000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M08.00S,2023-03-07T01:31:37.5Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,64,78,2023-03-07T01:32:07Z,4010000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M08.00S,2023-03-07T01:31:37.5Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,64,78,2023-03-07T01:32:07Z,4020000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M08.00S,2023-03-07T01:32:08.9Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,64,79,2023-03-07T01:32:08Z,4030000,False,,,0,,J. Grant Free Throw 2 of 2 (16 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
410,PT04M53.00S,2023-03-07T01:32:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,90.71944809461235,53.431372549019606,1610612765,64,79,2023-03-07T01:32:25Z,4040000,False,17.0,35.0,1,right,MISS J. Ivey driving floating Shot,[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,,,,,,
411,PT04M51.00S,2023-03-07T01:32:20.1Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,64,79,2023-03-07T01:32:25Z,4050000,False,,,0,,D. Lillard REBOUND (Off:0 Def:9),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,410.0,9.0,9.0,0.0,,,,,,,,,,,,,,
412,PT04M45.00S,2023-03-07T01:32:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,8.722076215505908,50.49019607843137,1610612757,64,81,2023-03-07T01:32:32Z,4060000,False,-2.0,29.0,1,left,J. Grant driving finger roll Layup (18 PTS) (D. Lillard 10 AST),"[203924, 203081]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,,,18.0,D. Lillard,203081.0,10.0,,,,,,,,
414,PT04M27.00S,2023-03-07T01:32:45.9Z,3,REGULAR,foul,personal,[],1629680,,,1610612765,64,81,2023-03-07T01:34:27Z,4080000,False,,,0,,M. Thybulle personal FOUL (3 PF),"[1629680, 1628963]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,3.0,0.0,Bagley III,1628963.0,,
416,PT04M27.00S,2023-03-07T01:33:13.8Z,3,REGULAR,foul,offensive,[],1631093,,,1610612765,64,81,2023-03-07T01:34:30Z,4100000,False,,,0,,J. Ivey offensive FOUL (3 PF),"[1631093, 1629680]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,101284.0,3.0,0.0,Thybulle,1629680.0,,
418,PT04M27.00S,2023-03-07T01:33:13.8Z,3,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,64,81,2023-03-07T01:33:13Z,4120000,False,,,0,,J. Ivey offensive foul TURNOVER (1 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,101284.0,,,,,,
419,PT04M14.00S,2023-03-07T01:33:36.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,8.853482260183966,49.50980392156863,1610612757,64,83,2023-03-07T01:33:45Z,4130000,False,2.0,31.0,1,left,J. Grant driving finger roll Layup (20 PTS) (D. Lillard 11 AST),"[203924, 203081]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,20.0,D. Lillard,203081.0,11.0,,,,,,,,
421,PT03M55.00S,2023-03-07T01:34:00.2Z,3,REGULAR,foul,personal,[],1630570,,,1610612765,64,83,2023-03-07T01:34:34Z,4150000,False,,,0,,T. Watford personal FOUL (2 PF),"[1630570, 1628963]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,201245.0,2.0,0.0,Bagley III,1628963.0,,
423,PT03M43.00S,2023-03-07T01:34:27.5Z,3,REGULAR,3pt,Jump Shot,[],1631093,70.48291721419186,82.1078431372549,1610612765,64,83,2023-03-07T01:34:37Z,4170000,False,161.0,225.0,1,right,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,27.64,Missed,,,,,,,,,,,,,,,,,,
424,PT03M40.00S,2023-03-07T01:34:30.5Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,64,83,2023-03-07T01:34:30Z,4180000,False,,,0,,D. Lillard REBOUND (Off:0 Def:10),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,423.0,10.0,10.0,0.0,,,,,,,,,,,,,,
425,PT03M32.00S,2023-03-07T01:34:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,10.298948751642584,54.411764705882355,1610612757,64,83,2023-03-07T01:51:49Z,4190000,False,-22.0,44.0,1,left,MISS J. Grant driving floating Shot,[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
426,PT03M29.00S,2023-03-07T01:34:41.8Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,64,83,2023-03-07T01:34:45Z,4200000,False,,,0,,H. Diallo REBOUND (Off:3 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,425.0,6.0,3.0,3.0,,,,,,,,,,,,,,
427,PT03M21.00S,2023-03-07T01:34:50.9Z,3,REGULAR,3pt,Jump Shot,[],1630587,66.27792378449408,63.72549019607843,1610612765,67,83,2023-03-07T01:34:55Z,4210000,False,69.0,264.0,1,right,I. Livers 27' 3PT  (12 PTS) (H. Diallo 2 AST),"[1630587, 1628977]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,27.33,Made,,,,,,,12.0,H. Diallo,1628977.0,2.0,,,,,,,,
