actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
517,PT00M41.90S,2022-10-29T00:54:08.1Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,92,104,2022-10-29T00:54:08Z,5130000,,,0,,H. Diallo REBOUND (Off:1 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Left Corner 3,24+ Left,,,,,,516.0,4.0,3.0,1.0,,,,,,,,,,,
519,PT00M27.80S,2022-10-29T00:54:45.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,91.11366622864652,51.470588235294116,1610612765,94,104,2022-10-29T00:55:29Z,5150000,7.0,31.0,1,right,J. Duren alley-oop DUNK (8 PTS) (H. Diallo 3 AST),"[1631105, 1628977]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.19,Made,8.0,,,,,,,H. Diallo,1628977.0,3.0,,,,,,,,
521,PT00M07.00S,2022-10-29T00:55:12.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612737,94,104,2022-10-29T00:58:02Z,5170000,,,0,,H. Diallo personal FOUL (1 PF) (Young 2 FT),"[1628977, 1629027]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201638.0,1.0,0.0,Young,1629027.0,,,
523,PT00M07.00S,2022-10-29T00:55:41.5Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,94,105,2022-10-29T00:59:42Z,5190000,,,0,,T. Young Free Throw 1 of 2 (35 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
526,PT00M07.00S,2022-10-29T00:55:41.5Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,94,106,2022-10-29T00:59:42Z,5195000,,,0,,T. Young Free Throw 2 of 2 (36 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
524,PT00M07.00S,2022-10-29T00:55:42.3Z,3,REGULAR,substitution,out,[],203200,,,1610612765,94,106,2022-10-29T00:59:42Z,5200000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M07.00S,2022-10-29T00:55:42.3Z,3,REGULAR,substitution,in,[],1631213,,,1610612765,94,106,2022-10-29T00:59:42Z,5210000,,,0,,SUB in: T. Martin,[1631213],1610612737.0,ATL,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M00.60S,2022-10-29T00:56:19.4Z,3,REGULAR,3pt,Jump Shot,[],1630587,68.38042049934297,67.40196078431373,1610612765,94,106,2022-10-29T00:56:53Z,5215000,87.0,245.0,1,right,MISS I. Livers 25' step back 3PT,[1630587],1610612765.0,DET,step back,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
530,PT00M00.10S,2022-10-29T00:56:19.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,94,106,2022-10-29T00:56:53Z,5217500,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,529.0,,,,,,,,,,,,,,
531,PT00M00.00S,2022-10-29T00:56:26.8Z,3,REGULAR,period,end,[],0,,,1610612765,94,106,2022-10-29T00:56:26Z,5250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-10-29T00:58:40.8Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612765,94,106,2022-10-29T00:59:01Z,5260000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-10-29T00:58:40.8Z,4,REGULAR,substitution,out,['startperiod'],203991,,,1610612765,94,106,2022-10-29T00:59:01Z,5270000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-10-29T00:58:40.8Z,4,REGULAR,substitution,out,['startperiod'],1631213,,,1610612765,94,106,2022-10-29T00:59:01Z,5280000,,,0,,SUB out: T. Martin,[1631213],1610612737.0,ATL,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-10-29T00:58:40.8Z,4,REGULAR,substitution,in,['startperiod'],1630168,,,1610612765,94,106,2022-10-29T00:59:01Z,5290000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-10-29T00:58:40.8Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612765,94,106,2022-10-29T00:59:01Z,5300000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-10-29T00:58:40.8Z,4,REGULAR,substitution,in,['startperiod'],203200,,,1610612765,94,106,2022-10-29T00:59:01Z,5310000,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-10-29T00:58:58.4Z,4,REGULAR,period,start,[],0,,,1610612737,94,106,2022-10-29T00:59:01Z,5320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT11M44.00S,2022-10-29T00:59:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.356767411300922,44.11764705882353,1610612737,94,108,2022-10-29T00:59:17Z,5330000,29.0,7.0,1,left,D. Murray driving Layup (18 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.03,Made,18.0,,,,,,,,,,,,,,,,,
540,PT11M28.00S,2022-10-29T00:59:30.0Z,4,REGULAR,turnover,bad pass,[],1631105,,,1610612765,94,108,2022-10-29T00:59:33Z,5340000,,,0,,J. Duren bad pass TURNOVER (2 TO),"[1631105, 1630168]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Okongwu,1630168.0
541,PT11M28.00S,2022-10-29T00:59:30.0Z,4,REGULAR,steal,,[],1630168,,,1610612737,94,108,2022-10-29T00:59:31Z,5350000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
542,PT11M19.00S,2022-10-29T00:59:42.0Z,4,REGULAR,foul,personal,[],1631105,,,1610612737,94,108,2022-10-29T01:00:01Z,5360000,,,0,,J. Duren personal FOUL (3 PF),"[1631105, 1630168]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,3.0,0.0,Okongwu,1630168.0,,,
544,PT11M07.00S,2022-10-29T01:00:10.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,10.561760840998687,80.88235294117646,1610612737,94,110,2022-10-29T01:00:54Z,5380000,-154.0,47.0,1,left,D. Murray 16' step back Jump Shot (20 PTS),[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left,16.13,Made,20.0,,,,,,,,,,,,,,,,,
545,PT11M00.00S,2022-10-29T01:00:19.9Z,4,REGULAR,turnover,traveling,[],1630165,,,1610612765,94,110,2022-10-29T01:00:28Z,5390000,,,0,,K. Hayes traveling TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,201638.0,,,,,1.0,,
546,PT11M00.00S,2022-10-29T01:00:24.8Z,4,REGULAR,substitution,out,[],1630165,,,1610612737,94,110,2022-10-29T01:00:37Z,5400000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT11M00.00S,2022-10-29T01:00:24.8Z,4,REGULAR,substitution,in,[],1631093,,,1610612737,94,110,2022-10-29T01:00:37Z,5410000,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M41.00S,2022-10-29T01:00:58.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,16.606438896189218,43.627450980392155,1610612737,94,110,2022-10-29T01:01:02Z,5420000,32.0,104.0,1,left,MISS D. Murray 10' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.84,Missed,,,,,,,,,,,,,,,,,,
549,PT10M39.00S,2022-10-29T01:01:00.0Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,94,110,2022-10-29T01:01:00Z,5430000,,,0,,O. Okongwu REBOUND (Off:3 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,548.0,4.0,1.0,3.0,,,,,,,,,,,
550,PT10M35.00S,2022-10-29T01:01:03.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203200,21.20565045992116,9.558823529411768,1610612737,94,110,2022-10-29T01:01:07Z,5440000,202.0,147.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
551,PT10M32.00S,2022-10-29T01:01:06.5Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,94,110,2022-10-29T01:01:07Z,5450000,,,0,,H. Diallo REBOUND (Off:1 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Right Center,,,,,,550.0,5.0,4.0,1.0,,,,,,,,,,,
552,PT10M25.00S,2022-10-29T01:01:13.6Z,4,REGULAR,3pt,Jump Shot,[],1631093,75.607752956636,10.539215686274503,1610612765,94,110,2022-10-29T01:01:17Z,5460000,-197.0,177.0,1,right,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
553,PT10M23.00S,2022-10-29T01:01:15.6Z,4,REGULAR,rebound,offensive,[],1630587,,,1610612765,94,110,2022-10-29T01:01:15Z,5470000,,,0,,I. Livers REBOUND (Off:2 Def:0),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,,,,,,552.0,2.0,0.0,2.0,,,,,,,,,,,
554,PT10M17.00S,2022-10-29T01:01:25.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.3988173455979,56.61764705882353,1610612765,94,110,2022-10-29T01:01:32Z,5480000,33.0,0.0,1,right,MISS J. Duren Layup - blocked,"[1631105, 1628988]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.31,Missed,,Holiday,1628988.0,,,,,,,,,,,,,,,
555,PT10M17.00S,2022-10-29T01:01:25.9Z,4,REGULAR,block,,[],1628988,,,1610612765,94,110,2022-10-29T01:15:09Z,5490000,,,0,,A. Holiday BLOCK (1 BLK),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT10M17.00S,2022-10-29T01:01:25.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,94,110,2022-10-29T01:01:32Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,554.0,,,,,,,,,,,,,,
558,PT10M12.00S,2022-10-29T01:01:45.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202709,93.87319316688567,29.411764705882348,1610612765,94,110,2022-10-29T01:01:50Z,5520000,-103.0,5.0,1,right,MISS C. Joseph 10' fadeaway Shot,[202709],1610612765.0,DET,fadeaway,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Left,10.3,Missed,,,,,,,,,,,,,,,,,,
559,PT10M10.00S,2022-10-29T01:01:47.9Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612737,94,110,2022-10-29T01:01:50Z,5530000,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,,,,,,558.0,2.0,1.0,1.0,,,,,,,,,,,
560,PT09M55.00S,2022-10-29T01:02:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,7.539421813403408,52.94117647058824,1610612737,94,110,2022-10-29T01:02:08Z,5540000,-15.0,18.0,1,left,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
561,PT09M51.00S,2022-10-29T01:02:06.2Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,94,110,2022-10-29T01:02:06Z,5550000,,,0,,O. Okongwu REBOUND (Off:4 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,560.0,5.0,1.0,4.0,,,,,,,,,,,
562,PT09M51.00S,2022-10-29T01:02:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,94,112,2022-10-29T01:02:06Z,5560000,0.0,0.0,1,left,O. Okongwu tip Layup (12 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
563,PT09M40.00S,2022-10-29T01:02:17.0Z,4,REGULAR,3pt,Jump Shot,[],1631093,66.67214191852825,71.56862745098039,1610612765,97,112,2022-10-29T01:03:50Z,5570000,108.0,261.0,1,right,J. Ivey 28' 3PT pullup (12 PTS) (C. Joseph 2 AST),"[1631093, 202709]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,28.22,Made,12.0,,,,,,,C. Joseph,202709.0,2.0,,,,,,,,
565,PT09M31.00S,2022-10-29T01:02:28.8Z,4,REGULAR,turnover,out-of-bounds,[],1628988,,,1610612737,97,112,2022-10-29T01:02:35Z,5590000,,,0,,A. Holiday lost ball out-of-bounds TURNOVER (1 TO),[1628988],1610612737.0,ATL,lost ball,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202035.0,,,,,1.0,,
566,PT09M31.00S,2022-10-29T01:02:31.6Z,4,REGULAR,substitution,out,[],1628977,,,1610612765,97,112,2022-10-29T01:02:42Z,5600000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M31.00S,2022-10-29T01:02:31.6Z,4,REGULAR,substitution,out,[],1630587,,,1610612765,97,112,2022-10-29T01:02:42Z,5610000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M31.00S,2022-10-29T01:02:31.6Z,4,REGULAR,substitution,in,[],202711,,,1610612765,97,112,2022-10-29T01:02:42Z,5620000,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M31.00S,2022-10-29T01:02:31.6Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,97,112,2022-10-29T01:02:42Z,5630000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M18.00S,2022-10-29T01:02:58.8Z,4,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612765,97,112,2022-10-29T01:03:10Z,5640000,,,0,,A. Holiday shooting personal FOUL (3 PF) (Joseph 2 FT),"[1628988, 202709]",1610612737.0,ATL,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202035.0,3.0,0.0,Joseph,202709.0,,,
572,PT09M18.00S,2022-10-29T01:03:22.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202709,,,1610612765,98,112,2022-10-29T01:03:47Z,5660000,,,0,,C. Joseph Free Throw 1 of 2 (1 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
573,PT09M18.00S,2022-10-29T01:03:22.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202709,,,1610612765,98,112,2022-10-29T01:03:47Z,5670000,,,0,,MISS C. Joseph Free Throw 2 of 2,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
574,PT09M16.00S,2022-10-29T01:03:24.9Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,98,112,2022-10-29T01:03:47Z,5680000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,573.0,2.0,2.0,0.0,,,,,,,,,,,
575,PT09M01.00S,2022-10-29T01:03:59.0Z,4,REGULAR,2pt,Jump Shot,[],1627749,21.468462549277262,35.5392156862745,1610612737,98,114,2022-10-29T01:04:03Z,5690000,72.0,149.0,1,left,D. Murray 16' pullup Jump Shot (22 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,16.59,Made,22.0,,,,,,,,,,,,,,,,,
576,PT08M51.00S,2022-10-29T01:04:09.3Z,4,REGULAR,turnover,bad pass,[],202709,,,1610612765,98,114,2022-10-29T01:04:13Z,5700000,,,0,,C. Joseph bad pass TURNOVER (1 TO),"[202709, 1628988]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Holiday,1628988.0
577,PT08M51.00S,2022-10-29T01:04:09.3Z,4,REGULAR,steal,,[],1628988,,,1610612737,98,114,2022-10-29T01:04:11Z,5710000,,,0,,A. Holiday STEAL (2 STL),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
578,PT08M35.00S,2022-10-29T01:04:26.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630168,10.95597897503285,64.2156862745098,1610612737,98,114,2022-10-29T01:04:32Z,5720000,-71.0,50.0,1,left,MISS O. Okongwu 8' Jump Shot - blocked,"[1630168, 202709]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Left,8.72,Missed,,Joseph,202709.0,,,,,,,,,,,,,,,
579,PT08M35.00S,2022-10-29T01:04:26.2Z,4,REGULAR,block,,[],202709,,,1610612737,98,114,2022-10-29T01:04:30Z,5730000,,,0,,C. Joseph BLOCK (1 BLK),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
580,PT08M30.00S,2022-10-29T01:04:31.2Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,98,114,2022-10-29T01:04:32Z,5740000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,578.0,4.0,3.0,1.0,,,,,,,,,,,
581,PT08M15.00S,2022-10-29T01:04:45.9Z,4,REGULAR,3pt,Jump Shot,[],202709,90.8508541392904,97.54901960784314,1610612765,98,114,2022-10-29T01:04:52Z,5750000,238.0,34.0,1,right,MISS C. Joseph 24' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
582,PT08M13.00S,2022-10-29T01:04:47.7Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,98,114,2022-10-29T01:04:47Z,5760000,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,,581.0,3.0,1.0,2.0,,,,,,,,,,,
583,PT08M11.00S,2022-10-29T01:04:49.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,69.30026281208936,76.47058823529412,1610612765,98,114,2022-10-29T01:04:54Z,5770000,132.0,236.0,1,right,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
584,PT08M11.00S,2022-10-29T01:04:49.7Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,98,114,2022-10-29T01:04:54Z,5780000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,583.0,4.0,4.0,0.0,,,,,,,,,,,
585,PT07M58.00S,2022-10-29T01:05:02.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,7.539421813403408,43.627450980392155,1610612737,98,116,2022-10-29T01:05:06Z,5790000,32.0,18.0,1,left,O. Okongwu Layup (14 PTS) (D. Murray 3 AST),"[1630168, 1627749]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.68,Made,14.0,,,,,,,D. Murray,1627749.0,3.0,,,,,,,,
587,PT07M43.00S,2022-10-29T01:05:26.1Z,4,REGULAR,foul,offensive,[],1631105,,,1610612765,98,116,2022-10-29T01:06:07Z,5810000,,,0,,J. Duren offensive FOUL (4 PF),"[1631105, 203200]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,4.0,0.0,Holiday,203200.0,,,
589,PT07M43.00S,2022-10-29T01:05:26.1Z,4,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,98,116,2022-10-29T01:05:26Z,5830000,,,0,,J. Duren offensive foul TURNOVER (3 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,,,,,3.0,,
590,PT07M43.00S,2022-10-29T01:05:32.3Z,4,REGULAR,substitution,out,[],202709,,,1610612737,98,116,2022-10-29T01:05:43Z,5840000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M43.00S,2022-10-29T01:05:32.3Z,4,REGULAR,substitution,in,[],1630191,,,1610612737,98,116,2022-10-29T01:05:43Z,5850000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M26.00S,2022-10-29T01:05:56.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,20.54862023653088,50.49019607843137,1610612737,98,116,2022-10-29T01:06:00Z,5860000,-2.0,141.0,1,left,MISS D. Murray 14' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,14.07,Missed,,,,,,,,,,,,,,,,,,
593,PT07M23.00S,2022-10-29T01:05:59.4Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,98,116,2022-10-29T01:06:00Z,5870000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Center,,,,,,592.0,7.0,4.0,3.0,,,,,,,,,,,
594,PT07M17.00S,2022-10-29T01:06:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,90.19382391590013,54.411764705882355,1610612765,98,116,2022-10-29T01:06:09Z,5880000,22.0,40.0,1,right,MISS J. Ivey floating Shot,[1631093],1610612765.0,DET,floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
595,PT07M15.00S,2022-10-29T01:06:06.5Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,98,116,2022-10-29T01:06:06Z,5890000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,594.0,3.0,3.0,0.0,,,,,,,,,,,
596,PT07M09.00S,2022-10-29T01:06:12.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,8.984888304862025,57.84313725490196,1610612737,98,116,2022-10-29T01:06:16Z,5900000,-39.0,32.0,1,left,MISS J. Johnson driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
597,PT07M09.00S,2022-10-29T01:06:15.7Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,98,116,2022-10-29T01:06:15Z,5910000,,,0,,O. Okongwu REBOUND (Off:5 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,596.0,6.0,1.0,5.0,,,,,,,,,,,
598,PT07M09.00S,2022-10-29T01:06:15.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,5.590000152587891,50.0,1610612737,98,116,2022-10-29T01:06:18Z,5920000,0.0,0.0,1,left,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
599,PT07M09.00S,2022-10-29T01:06:15.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,98,116,2022-10-29T01:06:18Z,5930000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,598.0,,,,,,,,,,,,,,
601,PT06M55.00S,2022-10-29T01:06:41.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630552,20.154402102496718,6.617647058823522,1610612737,98,119,2022-10-29T01:06:45Z,5950000,217.0,137.0,1,left,J. Johnson 25' 3PT  (5 PTS) (J. Holiday 3 AST),"[1630552, 203200]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,25.65,Made,5.0,,,,,,,J. Holiday,203200.0,3.0,,,,,,,,
