actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,shotResult,pointsTotal,playerName,playerNameI,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
267,PT06M00.00S,2026-02-02T00:02:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630595,95.22010512483574,55.88235294117647,1610612765,45,38,2026-02-02T00:02:14Z,2570000,False,29.0,-8.0,1,right,C. Cunningham driving Layup (8 PTS) (J. Green 1 AST),"[1630595, 1629750]",1610612765.0,DET,,driving,Made,8.0,Cunningham,C. Cunningham,,,,,,Restricted Area,0-8 Center,,,,,3.04,,,,,,,J. Green,1629750.0,1.0,,,
268,PT06M00.00S,2026-02-02T00:02:07.5Z,2,REGULAR,violation,defensive goaltending,[],1629651,,,1610612765,45,38,2026-02-02T00:02:14Z,2580000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,2002.0,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M37.00S,2026-02-02T00:02:35.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,11.645860709592641,64.70588235294117,1610612751,45,38,2026-02-02T00:03:39Z,2590000,False,-74.0,57.0,1,left,MISS N. Claxton 9' step back Shot,[1629651],1610612751.0,BKN,,step back,Missed,,Claxton,N. Claxton,,,,,,In The Paint (Non-RA),8-16 Left,,,,,9.3,,,,,,,,,,,,
270,PT05M34.00S,2026-02-02T00:02:38.4Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,45,38,2026-02-02T00:03:39Z,2600000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,269.0,3.0,2.0,1.0,,,,,,,,
271,PT05M29.00S,2026-02-02T00:02:43.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641709,95.0886990801577,41.42156862745098,1610612765,47,38,2026-02-02T00:02:48Z,2610000,False,-43.0,-6.0,1,right,A. Thompson running Layup (2 PTS),[1641709],1610612765.0,DET,,running,Made,2.0,Thompson,A. Thompson,,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.34,,,,,,,,,,,,
273,PT05M11.00S,2026-02-02T00:03:02.2Z,2,REGULAR,3pt,Jump Shot,[],1642856,27.94021024967148,11.76470588235294,1610612751,47,38,2026-02-02T00:03:05Z,2620000,False,191.0,210.0,1,left,MISS E. Dëmin 28' 3PT,[1642856],1610612751.0,BKN,,,Missed,,Dëmin,E. Dëmin,,,,,,Above the Break 3,24+ Right Center,,,,,28.41,,,,,,,,,,,,
274,PT05M07.00S,2026-02-02T00:03:04.6Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,47,38,2026-02-02T00:03:04Z,2630000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,Above the Break 3,24+ Right Center,,,,,,273.0,3.0,2.0,1.0,,,,,,,,
275,PT05M01.00S,2026-02-02T00:03:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.51182654402102,58.08823529411765,1610612765,49,38,2026-02-02T00:03:23Z,2640000,False,40.0,8.0,1,right,C. Cunningham driving Layup (10 PTS),[1630595],1610612765.0,DET,,driving,Made,10.0,Cunningham,C. Cunningham,,,,,,Restricted Area,0-8 Center,,,,,4.13,,,,,,,,,,,,
276,PT05M01.00S,2026-02-02T00:03:17.5Z,2,REGULAR,foul,personal,['1freethrow'],1642849,,,1610612765,49,38,2026-02-02T00:03:34Z,2650000,False,,,0,,N. Traore shooting personal FOUL (1 PF) (Cunningham 1 FT),"[1642849, 1630595]",1610612751.0,BKN,2002.0,shooting,,,Traore,N. Traore,,,,,,Restricted Area,0-8 Center,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,
278,PT05M01.00S,2026-02-02T00:03:33.1Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,49,38,2026-02-02T00:03:39Z,2670000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M01.00S,2026-02-02T00:03:33.1Z,2,REGULAR,substitution,in,[],202699,,,1610612765,49,38,2026-02-02T00:03:39Z,2680000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M01.00S,2026-02-02T00:03:46.0Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,49,38,2026-02-02T00:03:56Z,2690000,False,,,0,,MISS C. Cunningham Free Throw 1 of 1,[1630595],1610612765.0,DET,,,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M00.00S,2026-02-02T00:03:47.0Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,49,38,2026-02-02T00:06:13Z,2700000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,,,,,,,,280.0,4.0,2.0,2.0,,,,,,,,
282,PT05M00.00S,2026-02-02T00:03:54.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,51,38,2026-02-02T00:06:05Z,2710000,False,0.0,0.0,1,right,J. Duren tip Layup (8 PTS),[1631105],1610612765.0,DET,,tip,Made,8.0,Duren,J. Duren,,,,,,Restricted Area,0-8 Center,,,,,0.0,,,,,,,,,,,,
283,PT04M36.00S,2026-02-02T00:04:09.2Z,2,REGULAR,3pt,Jump Shot,[],1642856,10.726018396846255,3.1862745098039214,1610612751,51,38,2026-02-02T00:04:20Z,2720000,False,234.0,48.0,1,left,MISS E. Dëmin 3PT,[1642856],1610612751.0,BKN,,,Missed,,Dëmin,E. Dëmin,,,,,,Right Corner 3,24+ Right,,,,,23.9,,,,,,,,,,,,
284,PT04M36.00S,2026-02-02T00:04:09.2Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,51,38,2026-02-02T00:04:20Z,2730000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,Right Corner 3,24+ Right,,,,,,283.0,5.0,3.0,2.0,,,,,,,,
285,PT04M27.00S,2026-02-02T00:04:21.7Z,2,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612765,51,38,2026-02-02T00:04:32Z,2740000,False,,,0,,D. Wolf shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1642874, 1630595]",1610612751.0,BKN,1830.0,shooting,,,Wolf,D. Wolf,,,,,,Restricted Area,0-8 Center,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,
287,PT04M27.00S,2026-02-02T00:04:55.2Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,51,38,2026-02-02T00:04:55Z,2760000,False,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M27.00S,2026-02-02T00:04:55.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,51,38,2026-02-02T00:04:55Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,287.0,,,,,,,,,,,
289,PT04M27.00S,2026-02-02T00:04:56.4Z,2,REGULAR,substitution,out,[],1642856,,,1610612765,51,38,2026-02-02T00:05:06Z,2780000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M27.00S,2026-02-02T00:04:56.4Z,2,REGULAR,substitution,out,[],1642849,,,1610612765,51,38,2026-02-02T00:05:06Z,2790000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M27.00S,2026-02-02T00:04:56.4Z,2,REGULAR,substitution,in,[],1642879,,,1610612765,51,38,2026-02-02T00:05:06Z,2800000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M27.00S,2026-02-02T00:04:56.4Z,2,REGULAR,substitution,in,[],1642962,,,1610612765,51,38,2026-02-02T00:05:06Z,2810000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M27.00S,2026-02-02T00:05:18.9Z,2,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,52,38,2026-02-02T00:05:18Z,2820000,False,,,0,,C. Cunningham Free Throw 2 of 2 (11 PTS),[1630595],1610612765.0,DET,,,Made,11.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M13.00S,2026-02-02T00:05:34.7Z,2,REGULAR,turnover,bad pass,[],1642874,,,1610612751,52,38,2026-02-02T00:05:41Z,2840000,False,,,0,,D. Wolf bad pass TURNOVER (1 TO),"[1642874, 1630595]",1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0
297,PT04M13.00S,2026-02-02T00:05:34.7Z,2,REGULAR,steal,,[],1630595,,,1610612765,52,38,2026-02-02T00:05:41Z,2845000,False,,,0,,C. Cunningham STEAL (3 STL),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,
296,PT04M08.00S,2026-02-02T00:05:39.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,93.77463863337714,57.84313725490197,1610612765,54,38,2026-02-02T00:05:47Z,2850000,False,39.0,6.0,1,right,C. Cunningham running Layup (13 PTS),[1630595],1610612765.0,DET,,running,Made,13.0,Cunningham,C. Cunningham,,,,,,Restricted Area,0-8 Center,,,,,3.97,,,,,,,,,,,,
298,PT03M44.00S,2026-02-02T00:06:03.7Z,2,REGULAR,2pt,Jump Shot,[],1629611,10.200394218134035,19.362745098039216,1610612751,54,40,2026-02-02T00:06:59Z,2860000,False,153.0,43.0,1,left,T. Mann 15' turnaround fadeaway Jump Shot (4 PTS) (B. Saraf 3 AST),"[1629611, 1642879]",1610612751.0,BKN,,turnaround fadeaway,Made,4.0,Mann,T. Mann,,,,,,Mid-Range,8-16 Right,,,,,15.92,,,,,,,B. Saraf,1642879.0,3.0,,,
300,PT03M21.00S,2026-02-02T00:06:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,93.64323258869908,42.40196078431372,1610612765,56,40,2026-02-02T00:06:31Z,2880000,False,-38.0,7.0,1,right,A. Thompson cutting Layup (4 PTS) (C. Cunningham 10 AST),"[1641709, 1630595]",1610612765.0,DET,,cutting,Made,4.0,Thompson,A. Thompson,,,,,,Restricted Area,0-8 Center,,,,,3.87,,,,,,,C. Cunningham,1630595.0,10.0,,,
302,PT03M00.00S,2026-02-02T00:06:46.9Z,2,REGULAR,turnover,lost ball,[],1629651,,,1610612751,56,40,2026-02-02T00:06:51Z,2900000,False,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 1630595]",1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0
303,PT03M00.00S,2026-02-02T00:06:46.9Z,2,REGULAR,steal,,[],1630595,,,1610612765,56,40,2026-02-02T00:06:49Z,2910000,False,,,0,,C. Cunningham STEAL (4 STL),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,
304,PT02M51.00S,2026-02-02T00:06:55.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629130,88.64980289093299,50.73529411764706,1610612765,58,40,2026-02-02T00:07:00Z,2920000,False,4.0,54.0,1,right,D. Robinson driving floating Jump Shot (5 PTS) (T. Harris 1 AST),"[1629130, 202699]",1610612765.0,DET,,driving floating,Made,5.0,Robinson,D. Robinson,,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.43,,,,,,,T. Harris,202699.0,1.0,,,
306,PT02M37.00S,2026-02-02T00:07:10.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,7.178055190538765,59.068627450980394,1610612751,58,40,2026-02-02T00:07:17Z,2940000,False,-45.0,15.0,1,left,MISS N. Claxton DUNK - blocked,"[1629651, 1641709]",1610612751.0,BKN,,,Missed,,Claxton,N. Claxton,,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.77,,,,,Thompson,1641709.0,,,,,,
307,PT02M37.00S,2026-02-02T00:07:10.7Z,2,REGULAR,block,,[],1641709,,,1610612751,58,40,2026-02-02T00:07:13Z,2950000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,,Thompson,A. Thompson,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,
308,PT02M36.00S,2026-02-02T00:07:11.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,58,40,2026-02-02T00:07:17Z,2960000,False,,,0,,J. Duren REBOUND (Off:2 Def:4),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,306.0,6.0,4.0,2.0,,,,,,,,
309,PT02M30.00S,2026-02-02T00:07:19.9Z,2,REGULAR,foul,personal,['2freethrow'],1642879,,,1610612765,58,40,2026-02-02T00:07:31Z,2970000,False,,,0,,B. Saraf shooting personal FOUL (1 PF) (Duren 2 FT),"[1642879, 1631105]",1610612751.0,BKN,1627964.0,shooting,,,Saraf,B. Saraf,,,,,,Restricted Area,0-8 Center,1.0,0.0,Duren,1631105.0,,,,,,,,,,,,,
311,PT02M30.00S,2026-02-02T00:07:53.2Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,59,40,2026-02-02T00:08:23Z,2990000,False,,,0,,J. Duren Free Throw 1 of 2 (9 PTS),[1631105],1610612765.0,DET,,,Made,9.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M30.00S,2026-02-02T00:07:54.1Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,59,40,2026-02-02T00:08:08Z,3000000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M30.00S,2026-02-02T00:07:54.1Z,2,REGULAR,substitution,out,[],1642874,,,1610612765,59,40,2026-02-02T00:08:08Z,3010000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M30.00S,2026-02-02T00:07:54.1Z,2,REGULAR,substitution,out,[],1629611,,,1610612765,59,40,2026-02-02T00:08:08Z,3020000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M30.00S,2026-02-02T00:07:54.1Z,2,REGULAR,substitution,out,[],1629651,,,1610612765,59,40,2026-02-02T00:08:08Z,3030000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M30.00S,2026-02-02T00:07:54.1Z,2,REGULAR,substitution,in,[],1642450,,,1610612765,59,40,2026-02-02T00:08:08Z,3040000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M30.00S,2026-02-02T00:07:54.1Z,2,REGULAR,substitution,in,[],1630549,,,1610612765,59,40,2026-02-02T00:08:08Z,3050000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M30.00S,2026-02-02T00:07:54.1Z,2,REGULAR,substitution,in,[],1630592,,,1610612765,59,40,2026-02-02T00:08:08Z,3060000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M30.00S,2026-02-02T00:07:54.1Z,2,REGULAR,substitution,in,[],1630560,,,1610612765,59,40,2026-02-02T00:08:08Z,3070000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M30.00S,2026-02-02T00:07:53.2Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,59,40,2026-02-02T00:08:23Z,3080000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,Missed,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M27.00S,2026-02-02T00:07:56.2Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,59,40,2026-02-02T00:08:23Z,3090000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:6),[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,320.0,6.0,6.0,0.0,,,,,,,,
322,PT02M12.00S,2026-02-02T00:08:37.0Z,2,REGULAR,3pt,Jump Shot,[],1642962,17.427726675427067,3.1862745098039214,1610612751,59,40,2026-02-02T00:08:41Z,3100000,False,234.0,111.0,1,left,MISS D. Powell 25' 3PT,[1642962],1610612751.0,BKN,,,Missed,,Powell,D. Powell,,,,,,Above the Break 3,24+ Right Center,,,,,25.92,,,,,,,,,,,,
323,PT02M10.00S,2026-02-02T00:08:39.0Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,59,40,2026-02-02T00:08:41Z,3110000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641709],1610612765.0,DET,,,,,Thompson,A. Thompson,,,,,,Above the Break 3,24+ Right Center,,,,,,322.0,4.0,4.0,0.0,,,,,,,,
324,PT02M00.00S,2026-02-02T00:08:50.3Z,2,REGULAR,3pt,Jump Shot,[],202699,78.0059132720105,90.93137254901961,1610612765,59,40,2026-02-02T00:09:03Z,3120000,False,205.0,154.0,1,right,MISS T. Harris 25' step back 3PT,[202699],1610612765.0,DET,,step back,Missed,,Harris,T. Harris,,,,,,Above the Break 3,24+ Right Center,,,,,25.63,,,,,,,,,,,,
325,PT01M59.00S,2026-02-02T00:08:51.3Z,2,REGULAR,rebound,defensive,[],1642962,,,1610612751,59,40,2026-02-02T00:08:56Z,3130000,False,,,0,,D. Powell REBOUND (Off:1 Def:2),[1642962],1610612751.0,BKN,,,,,Powell,D. Powell,,,,,,Above the Break 3,24+ Right Center,,,,,,324.0,3.0,2.0,1.0,,,,,,,,
326,PT01M47.00S,2026-02-02T00:09:03.2Z,2,REGULAR,3pt,Jump Shot,[],1630592,7.30946123521682,96.56862745098039,1610612751,59,43,2026-02-02T00:09:08Z,3140000,False,-233.0,16.0,1,left,J. Wilson 3PT  (3 PTS) (D. Powell 1 AST),"[1630592, 1642962]",1610612751.0,BKN,,,Made,3.0,Wilson,J. Wilson,,,,,,Left Corner 3,24+ Left,,,,,23.34,,,,,,,D. Powell,1642962.0,1.0,,,
328,PT01M32.00S,2026-02-02T00:09:17.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642450,91.93495400788436,58.333333333333336,1610612765,61,43,2026-02-02T00:09:21Z,3160000,False,42.0,23.0,1,right,D. Jenkins driving DUNK (6 PTS) (T. Harris 2 AST),"[1642450, 202699]",1610612765.0,DET,,driving,Made,6.0,Jenkins,D. Jenkins,,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.78,,,,,,,T. Harris,202699.0,2.0,,,
330,PT01M16.00S,2026-02-02T00:09:33.1Z,2,REGULAR,3pt,Jump Shot,[],1642879,33.590670170827856,36.27450980392157,1610612751,61,43,2026-02-02T00:09:36Z,3180000,False,69.0,263.0,1,left,MISS B. Saraf 27' 3PT,[1642879],1610612751.0,BKN,,,Missed,,Saraf,B. Saraf,,,,,,Above the Break 3,24+ Center,,,,,27.21,,,,,,,,,,,,
331,PT01M13.00S,2026-02-02T00:09:36.1Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,61,43,2026-02-02T00:09:36Z,3190000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Center,,,,,,330.0,1.0,1.0,0.0,,,,,,,,
333,PT01M10.00S,2026-02-02T00:09:39.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,67.23061760840999,39.950980392156865,1610612765,61,43,2026-02-02T00:09:57Z,3210000,False,-50.0,256.0,1,right,MISS D. Robinson 26' running 3PT,[1629130],1610612765.0,DET,,running,Missed,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Center,,,,,26.04,,,,,,,,,,,,
334,PT01M09.00S,2026-02-02T00:09:40.7Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,61,43,2026-02-02T00:09:50Z,3220000,False,,,0,,C. Thomas REBOUND (Off:1 Def:2),[1630560],1610612751.0,BKN,,,,,Thomas,C. Thomas,,,,,,Above the Break 3,24+ Center,,,,,,333.0,3.0,2.0,1.0,,,,,,,,
335,PT00M59.80S,2026-02-02T00:09:52.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612751,61,43,2026-02-02T00:10:03Z,3230000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Saraf 2 FT),"[1631105, 1642879]",1610612765.0,DET,1627964.0,shooting,,,Duren,J. Duren,,,,,,Restricted Area,0-8 Center,2.0,0.0,Saraf,1642879.0,,,,,,,,,,,,,
337,PT00M59.80S,2026-02-02T00:10:29.5Z,2,REGULAR,freethrow,1 of 2,[],1642879,,,1610612751,61,43,2026-02-02T00:10:29Z,3250000,False,,,0,,MISS B. Saraf Free Throw 1 of 2,[1642879],1610612751.0,BKN,,,Missed,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M59.80S,2026-02-02T00:10:29.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,61,43,2026-02-02T00:10:29Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,337.0,,,,,,,,,,,
339,PT00M59.80S,2026-02-02T00:10:47.2Z,2,REGULAR,freethrow,2 of 2,[],1642879,,,1610612751,61,44,2026-02-02T00:10:47Z,3270000,False,,,0,,B. Saraf Free Throw 2 of 2 (4 PTS),[1642879],1610612751.0,BKN,,,Made,4.0,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M41.20S,2026-02-02T00:11:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,93.51182654402102,40.931372549019606,1610612765,61,44,2026-02-02T00:11:44Z,3290000,False,-45.0,8.0,1,right,MISS D. Jenkins driving Layup,[1642450],1610612765.0,DET,,driving,Missed,,Jenkins,D. Jenkins,,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.61,,,,,,,,,,,,
342,PT00M39.20S,2026-02-02T00:11:31.1Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,61,44,2026-02-02T00:11:31Z,3300000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641709],1610612765.0,DET,,,,,Thompson,A. Thompson,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,341.0,5.0,4.0,1.0,,,,,,,,
343,PT00M37.90S,2026-02-02T00:11:33.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202699,91.01511169513797,97.05882352941177,1610612765,64,44,2026-02-02T00:11:39Z,3310000,False,235.0,32.0,1,right,T. Harris 3PT  (11 PTS) (A. Thompson 2 AST),"[202699, 1641709]",1610612765.0,DET,,,Made,11.0,Harris,T. Harris,,,,,,Right Corner 3,24+ Right,,,,,23.75,,,,,,,A. Thompson,1641709.0,2.0,,,
345,PT00M26.60S,2026-02-02T00:11:49.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,12.434296977660972,50.49019607843137,1610612751,64,44,2026-02-02T00:11:52Z,3330000,False,-2.0,64.0,1,left,MISS D. Sharpe 6' turnaround Hook,[1630549],1610612751.0,BKN,,turnaround,Missed,,Sharpe,D. Sharpe,,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.44,,,,,,,,,,,,
346,PT00M24.40S,2026-02-02T00:11:51.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,64,44,2026-02-02T00:11:51Z,3340000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,,Harris,T. Harris,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,345.0,2.0,2.0,0.0,,,,,,,,
347,PT00M04.50S,2026-02-02T00:12:14.8Z,2,REGULAR,3pt,Jump Shot,[],1642450,68.15045992115637,66.91176470588235,1610612765,64,44,2026-02-02T00:13:50Z,3350000,False,85.0,247.0,1,right,MISS D. Jenkins 26' step back 3PT,[1642450],1610612765.0,DET,,step back,Missed,,Jenkins,D. Jenkins,,,,,,Above the Break 3,24+ Right Center,,,,,26.1,,,,,,,,,,,,
348,PT00M03.50S,2026-02-02T00:12:15.8Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,64,44,2026-02-02T00:12:37Z,3360000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641709],1610612765.0,DET,,,,,Thompson,A. Thompson,,,,,,Above the Break 3,24+ Right Center,,,,,,347.0,6.0,4.0,2.0,,,,,,,,
349,PT00M03.10S,2026-02-02T00:12:24.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,64,44,2026-02-02T00:13:32Z,3370000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,1830.0,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,
350,PT00M01.00S,2026-02-02T00:12:40.9Z,2,REGULAR,turnover,lost ball,[],1630560,,,1610612751,64,44,2026-02-02T00:14:56Z,3380000,False,,,0,,C. Thomas lost ball TURNOVER (3 TO),"[1630560, 1641709]",1610612751.0,BKN,,,,,Thomas,C. Thomas,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,3.0,Thompson,1641709.0
351,PT00M01.00S,2026-02-02T00:12:40.9Z,2,REGULAR,steal,,[],1641709,,,1610612765,64,44,2026-02-02T00:12:43Z,3390000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,,Thompson,A. Thompson,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,
