actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
346,PT00M11.00S,2026-04-01T01:11:15.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,89.70105124835742,43.38235294117647,1610612761,56,53,2026-04-01T01:22:57Z,3410000,False,-33.0,44.0,1,right,R. Barrett Hook (17 PTS) (S. Barnes 7 AST),"[1629628, 1630567]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.53,Made,,,,,,,17.0,,,,,,,,,S. Barnes,1630567.0,7.0
348,PT00M11.00S,2026-04-01T01:11:18.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631105,,,1610612761,56,53,2026-04-01T01:11:24Z,3430000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Barrett 1 FT),"[1631105, 1629628]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628159.0,2.0,0.0,Barrett,1629628.0,,,,,,
350,PT00M11.00S,2026-04-01T01:11:37.9Z,2,REGULAR,freethrow,1 of 1,[],1629628,,,1610612761,56,54,2026-04-01T01:11:37Z,3450000,False,,,0,,R. Barrett Free Throw 1 of 1 (18 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
351,PT00M00.50S,2026-04-01T01:11:53.9Z,2,REGULAR,3pt,Jump Shot,[],1642450,32.802233902759525,62.5,1610612765,59,54,2026-04-01T01:23:47Z,3460000,False,-62.0,256.0,1,left,D. Jenkins 26' 3PT pullup (9 PTS),[1642450],1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Center,26.33,Made,,,,,,,9.0,,,,,,,,,,,
353,PT00M00.00S,2026-04-01T01:12:24.6Z,2,REGULAR,period,end,[],0,,,1610612761,59,54,2026-04-01T01:12:24Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2026-04-01T01:26:38.4Z,3,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,59,54,2026-04-01T01:27:07Z,3490000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2026-04-01T01:26:38.4Z,3,REGULAR,substitution,out,['startperiod'],1642867,,,1610612761,59,54,2026-04-01T01:27:07Z,3500000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-04-01T01:26:38.4Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612761,59,54,2026-04-01T01:27:07Z,3510000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-04-01T01:26:38.4Z,3,REGULAR,substitution,in,['startperiod'],1642266,,,1610612761,59,54,2026-04-01T01:27:07Z,3520000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-04-01T01:27:19.8Z,3,REGULAR,period,start,[],0,,,1610612765,59,54,2026-04-01T01:27:19Z,3530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M45.00S,2026-04-01T01:27:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,92.32917214191852,46.568627450980394,1610612765,61,54,2026-04-01T01:27:39Z,3540000,False,-17.0,20.0,1,right,A. Thompson driving finger roll Layup (2 PTS) (T. Harris 4 AST),"[1641709, 202699]",1610612765.0,DET,driving finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,2.0,,,,,,,,,T. Harris,202699.0,4.0
362,PT11M31.00S,2026-04-01T01:27:47.6Z,3,REGULAR,2pt,Jump Shot,[],1627742,18.2161629434954,28.186274509803923,1610612761,61,56,2026-04-01T01:27:54Z,3560000,False,109.0,119.0,1,left,B. Ingram 16' fadeaway Jump Shot (10 PTS) (J. Poeltl 1 AST),"[1627742, 1627751]",1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,16.12,Made,,,,,,,10.0,,,,,,,,,J. Poeltl,1627751.0,1.0
364,PT11M09.00S,2026-04-01T01:28:12.1Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612765,61,56,2026-04-01T01:28:18Z,3580000,False,,,0,,S. Barnes shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630567, 1641709]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,2.0,0.0,Thompson,1641709.0,,,,,,
366,PT11M09.00S,2026-04-01T01:28:37.1Z,3,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,61,56,2026-04-01T01:28:37Z,3600000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
367,PT11M09.00S,2026-04-01T01:28:37.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,61,56,2026-04-01T01:28:37Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,
368,PT11M09.00S,2026-04-01T01:28:53.0Z,3,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,62,56,2026-04-01T01:28:53Z,3620000,False,,,0,,A. Thompson Free Throw 2 of 2 (3 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
369,PT11M01.00S,2026-04-01T01:29:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,13.354139290407357,46.81372549019608,1610612761,62,56,2026-04-01T01:30:11Z,3630000,False,16.0,73.0,1,left,MISS S. Barnes 7' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
370,PT11M00.00S,2026-04-01T01:29:06.1Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,62,56,2026-04-01T01:30:11Z,3640000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,369.0,4.0,1.0,3.0,,,,,,,,,,,,
371,PT10M59.00S,2026-04-01T01:29:10.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,62,58,2026-04-01T01:30:22Z,3650000,False,0.0,0.0,1,left,J. Poeltl tip Layup (11 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,11.0,,,,,,,,,,,
372,PT10M44.00S,2026-04-01T01:29:21.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.38042049934296,50.0,1610612765,64,58,2026-04-01T01:29:25Z,3660000,False,0.0,10.0,1,right,J. Duren DUNK (19 PTS) (A. Thompson 4 AST),"[1631105, 1641709]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,19.0,,,,,,,,,A. Thompson,1641709.0,4.0
374,PT10M33.00S,2026-04-01T01:29:32.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,8.09789750328515,48.529411764705884,1610612761,64,58,2026-04-01T01:31:11Z,3680000,False,7.0,24.0,1,left,MISS J. Poeltl Hook,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
375,PT10M32.00S,2026-04-01T01:29:33.3Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,64,58,2026-04-01T01:29:36Z,3690000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,374.0,5.0,4.0,1.0,,,,,,,,,,,,
376,PT10M32.00S,2026-04-01T01:29:41.0Z,3,REGULAR,foul,technical,['1freethrow'],1630567,,,1610612765,64,58,2026-04-01T01:29:52Z,3700000,False,,,0,,S. Barnes technical FOUL (1 Tech),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,1628951.0,2.0,1.0,,,,,,,,
377,PT10M32.00S,2026-04-01T01:29:58.8Z,3,REGULAR,freethrow,1 of 1,[],202699,,,1610612765,65,58,2026-04-01T01:29:58Z,3710000,False,,,0,,T. Harris technical Free Throw 1 of 1 (7 PTS),[202699],1610612765.0,DET,technical,,,Harris,T. Harris,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
378,PT10M21.00S,2026-04-01T01:30:25.7Z,3,REGULAR,foul,personal,[],1642266,,,1610612765,65,58,2026-04-01T01:30:45Z,3720000,False,,,0,,J. Walter personal FOUL (3 PF),"[1642266, 1642450]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1146.0,3.0,0.0,Jenkins,1642450.0,,,,,,
380,PT10M10.00S,2026-04-01T01:30:54.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.24901445466492,52.69607843137255,1610612765,67,58,2026-04-01T01:30:59Z,3740000,False,13.0,11.0,1,right,J. Duren DUNK (21 PTS) (D. Jenkins 2 AST),"[1631105, 1642450]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,21.0,,,,,,,,,D. Jenkins,1642450.0,2.0
382,PT10M10.00S,2026-04-01T01:30:58.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,67,58,2026-04-01T01:30:58Z,3760000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT10M10.00S,2026-04-01T01:33:19.3Z,3,REGULAR,substitution,out,[],1642266,,,1610612761,67,58,2026-04-01T01:33:32Z,3770000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT10M10.00S,2026-04-01T01:33:19.3Z,3,REGULAR,substitution,in,[],1642347,,,1610612761,67,58,2026-04-01T01:33:32Z,3780000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT10M01.00S,2026-04-01T01:34:05.3Z,3,REGULAR,foul,personal,['2freethrow'],1642450,,,1610612761,67,58,2026-04-01T01:34:11Z,3790000,False,,,0,,D. Jenkins shooting personal FOUL (3 PF) (Barrett 2 FT),"[1642450, 1629628]",1610612765.0,DET,shooting,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,3.0,0.0,Barrett,1629628.0,,,,,,
387,PT10M01.00S,2026-04-01T01:34:12.7Z,3,REGULAR,foul,technical,['1freethrow'],1642450,,,1610612761,67,58,2026-04-01T01:34:27Z,3810000,False,,,0,,D. Jenkins technical FOUL (1 Tech),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,1628951.0,3.0,1.0,,,,,,,,
388,PT10M01.00S,2026-04-01T01:34:28.3Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612761,67,59,2026-04-01T01:34:28Z,3820000,False,,,0,,B. Ingram technical Free Throw 1 of 1 (11 PTS),[1627742],1610612761.0,TOR,technical,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
389,PT10M01.00S,2026-04-01T01:35:00.4Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,67,59,2026-04-01T01:35:00Z,3830000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
390,PT10M01.00S,2026-04-01T01:35:00.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,67,59,2026-04-01T01:35:00Z,3840000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,389.0,,,,,,,,,,,,,,,
391,PT10M01.00S,2026-04-01T01:35:15.6Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,67,60,2026-04-01T01:35:15Z,3850000,False,,,0,,R. Barrett Free Throw 2 of 2 (19 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
392,PT09M55.00S,2026-04-01T01:35:27.3Z,3,REGULAR,turnover,out-of-bounds,[],1642450,,,1610612765,67,60,2026-04-01T01:35:41Z,3860000,False,,,0,,D. Jenkins step out-of-bounds TURNOVER (3 TO),[1642450],1610612765.0,DET,step,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,,,,,3.0,,,,,
393,PT09M45.00S,2026-04-01T01:35:46.2Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,67,60,2026-04-01T01:35:51Z,3870000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (3 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right,,,,,,,,,,1146.0,,,,,3.0,,,,,
394,PT09M30.00S,2026-04-01T01:36:11.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642450,77.7431011826544,41.17647058823529,1610612765,69,60,2026-04-01T01:36:15Z,3880000,False,-44.0,157.0,1,right,D. Jenkins 16' pullup Jump Shot (11 PTS),[1642450],1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Center,16.28,Made,,,,,,,11.0,,,,,,,,,,,
395,PT09M16.00S,2026-04-01T01:36:26.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,15.456636005256241,60.78431372549019,1610612761,69,60,2026-04-01T01:36:45Z,3890000,False,-54.0,93.0,1,left,MISS S. Barnes 10' turnaround Hook,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.73,Missed,,,,,,,,,,,,,,,,,,
396,PT09M15.00S,2026-04-01T01:36:27.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,69,60,2026-04-01T01:36:45Z,3900000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,395.0,,,,,,,,,,,,,,,
400,PT09M02.00S,2026-04-01T01:37:10.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642347,32.933639947437584,37.745098039215684,1610612761,69,60,2026-04-01T01:37:15Z,3940000,False,61.0,257.0,1,left,MISS J. Shead 26' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
401,PT08M59.00S,2026-04-01T01:37:13.4Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,69,60,2026-04-01T01:37:15Z,3950000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,400.0,5.0,4.0,1.0,,,,,,,,,,,,
402,PT08M52.00S,2026-04-01T01:37:20.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.77463863337714,51.9607843137255,1610612765,71,60,2026-04-01T01:37:23Z,3960000,False,10.0,6.0,1,right,T. Harris Layup (9 PTS) (A. Thompson 5 AST),"[202699, 1641709]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,9.0,,,,,,,,,A. Thompson,1641709.0,5.0
404,PT08M39.00S,2026-04-01T01:37:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,13.091327201051248,45.588235294117645,1610612761,71,62,2026-04-01T01:37:42Z,3980000,False,22.0,71.0,1,left,S. Barnes 7' turnaround Jump Shot (3 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,,,,,,,3.0,,,,,,,,,,,
405,PT08M28.00S,2026-04-01T01:37:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612765,71,62,2026-04-01T01:37:52Z,3990000,False,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Duren 2 FT),"[1627751, 1631105]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628159.0,3.0,0.0,Duren,1631105.0,,,,,,
407,PT08M28.00S,2026-04-01T01:38:17.0Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,72,62,2026-04-01T01:38:17Z,4010000,False,,,0,,J. Duren Free Throw 1 of 2 (22 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
408,PT08M28.00S,2026-04-01T01:38:36.1Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,73,62,2026-04-01T01:38:36Z,4020000,False,,,0,,J. Duren Free Throw 2 of 2 (23 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
409,PT08M05.00S,2026-04-01T01:39:00.9Z,3,REGULAR,3pt,Jump Shot,[],1642347,23.866622864651774,88.72549019607843,1610612761,73,62,2026-04-01T01:39:04Z,4030000,False,-194.0,172.0,1,left,MISS J. Shead 25' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
410,PT08M02.00S,2026-04-01T01:39:03.9Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,73,62,2026-04-01T01:39:04Z,4040000,False,,,0,,A. Thompson REBOUND (Off:1 Def:5),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,409.0,6.0,5.0,1.0,,,,,,,,,,,,
411,PT07M54.00S,2026-04-01T01:39:13.3Z,3,REGULAR,turnover,out-of-bounds,[],1641709,,,1610612765,73,62,2026-04-01T01:39:19Z,4050000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (3 TO),[1641709],1610612765.0,DET,bad pass,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1146.0,,,,,3.0,,,,,
412,PT07M54.00S,2026-04-01T01:39:16.0Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,73,62,2026-04-01T01:39:20Z,4060000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M54.00S,2026-04-01T01:39:16.0Z,3,REGULAR,substitution,in,[],1642867,,,1610612761,73,62,2026-04-01T01:39:20Z,4070000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M43.00S,2026-04-01T01:39:37.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642867,6.258212877792378,53.18627450980392,1610612761,73,64,2026-04-01T01:40:06Z,4080000,False,-16.0,6.0,1,left,C. Murray-Boyles cutting Layup (8 PTS) (S. Barnes 8 AST),"[1642867, 1630567]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,8.0,,,,,,,,,S. Barnes,1630567.0,8.0
416,PT07M28.00S,2026-04-01T01:39:52.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,93.38042049934296,64.70588235294117,1610612765,75,64,2026-04-01T01:39:55Z,4100000,False,74.0,10.0,1,right,T. Harris 7' driving floating bank Jump Shot (11 PTS) (D. Jenkins 3 AST),"[202699, 1642450]",1610612765.0,DET,driving floating bank,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,,,,,,,11.0,,,,,,,,,D. Jenkins,1642450.0,3.0
418,PT07M20.00S,2026-04-01T01:39:59.5Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,75,64,2026-04-01T01:40:02Z,4120000,False,,,0,,S. Barnes bad pass TURNOVER (4 TO),"[1630567, 1629130]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,4.0,Robinson,1629130.0,,,
419,PT07M20.00S,2026-04-01T01:39:59.5Z,3,REGULAR,steal,,[],1629130,,,1610612765,75,64,2026-04-01T01:40:00Z,4130000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT07M06.00S,2026-04-01T01:40:14.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641709,94.43166885676742,53.431372549019606,1610612765,77,64,2026-04-01T01:40:24Z,4140000,False,17.0,0.0,1,right,A. Thompson reverse Layup (5 PTS) (T. Harris 5 AST),"[1641709, 202699]",1610612765.0,DET,reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.72,Made,,,,,,,5.0,,,,,,,,,T. Harris,202699.0,5.0
423,PT06M52.00S,2026-04-01T01:40:29.6Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,77,64,2026-04-01T01:40:37Z,4170000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M52.00S,2026-04-01T01:40:29.6Z,3,REGULAR,substitution,in,[],1630572,,,1610612761,77,64,2026-04-01T01:40:37Z,4180000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M45.00S,2026-04-01T01:40:57.8Z,3,REGULAR,3pt,Jump Shot,[],1627742,24.129434954007884,12.745098039215685,1610612761,77,64,2026-04-01T01:41:01Z,4190000,False,186.0,174.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
426,PT06M43.00S,2026-04-01T01:40:59.8Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,77,64,2026-04-01T01:41:01Z,4200000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,425.0,5.0,5.0,0.0,,,,,,,,,,,,
427,PT06M32.00S,2026-04-01T01:41:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.51182654402102,52.450980392156865,1610612765,79,64,2026-04-01T01:41:39Z,4210000,False,12.0,8.0,1,right,D. Robinson cutting finger roll Layup (10 PTS) (T. Harris 6 AST),"[1629130, 202699]",1610612765.0,DET,cutting finger roll,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,10.0,,,,,,,,,T. Harris,202699.0,6.0
429,PT06M25.00S,2026-04-01T01:41:18.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,7.835085413929041,51.470588235294116,1610612761,79,66,2026-04-01T01:42:19Z,4230000,False,-7.0,21.0,1,left,B. Ingram cutting DUNK (13 PTS) (J. Shead 5 AST),"[1627742, 1642347]",1610612761.0,TOR,cutting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,13.0,,,,,,,,,J. Shead,1642347.0,5.0
431,PT06M12.00S,2026-04-01T01:41:32.1Z,3,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612765,79,66,2026-04-01T01:41:46Z,4250000,False,,,0,,C. Murray-Boyles shooting personal FOUL (1 PF) (Duren 2 FT),"[1642867, 1631105]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,1.0,0.0,Duren,1631105.0,,,,,,
433,PT06M12.00S,2026-04-01T01:42:00.6Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,80,66,2026-04-01T01:42:00Z,4270000,False,,,0,,J. Duren Free Throw 1 of 2 (24 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
434,PT06M12.00S,2026-04-01T01:42:29.7Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,81,66,2026-04-01T01:42:29Z,4280000,False,,,0,,J. Duren Free Throw 2 of 2 (25 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
435,PT05M58.00S,2026-04-01T01:42:45.0Z,3,REGULAR,3pt,Jump Shot,[],1630572,13.748357424441524,4.411764705882353,1610612761,81,66,2026-04-01T01:43:04Z,4290000,False,228.0,77.0,1,left,MISS S. Mamukelashvili 24' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
436,PT05M56.00S,2026-04-01T01:42:47.0Z,3,REGULAR,rebound,offensive,[],1642867,,,1610612761,81,66,2026-04-01T01:43:04Z,4300000,False,,,0,,C. Murray-Boyles REBOUND (Off:7 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Right Corner 3,24+ Right,,,,,435.0,8.0,1.0,7.0,,,,,,,,,,,,
437,PT05M51.00S,2026-04-01T01:42:56.2Z,3,REGULAR,foul,offensive,[],1642867,,,1610612761,81,66,2026-04-01T01:43:01Z,4310000,False,,,0,,C. Murray-Boyles offensive FOUL (2 PF),"[1642867, 1641709]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628951.0,2.0,0.0,Thompson,1641709.0,,,,,,
