actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
83,PT06M33.00S,2025-10-26T19:57:16.8Z,1,REGULAR,substitution,out,[],1642864,,,1610612765,7,19,2025-10-26T20:02:31Z,830000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M33.00S,2025-10-26T19:57:16.8Z,1,REGULAR,substitution,out,[],1629674,,,1610612765,7,19,2025-10-26T20:02:31Z,840000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M33.00S,2025-10-26T19:57:16.8Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,7,19,2025-10-26T20:02:31Z,850000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M33.00S,2025-10-26T19:57:16.8Z,1,REGULAR,substitution,in,[],1630191,,,1610612765,7,19,2025-10-26T20:02:31Z,860000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M33.00S,2025-10-26T19:57:16.8Z,1,REGULAR,substitution,in,[],1630568,,,1610612765,7,19,2025-10-26T20:02:31Z,870000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M33.00S,2025-10-26T19:57:16.8Z,1,REGULAR,substitution,in,[],1630573,,,1610612765,7,19,2025-10-26T20:02:31Z,880000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M33.00S,2025-10-26T19:57:16.8Z,1,REGULAR,substitution,in,[],1629014,,,1610612765,7,19,2025-10-26T20:02:31Z,890000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M17.00S,2025-10-26T19:57:56.3Z,1,REGULAR,2pt,Jump Shot,[],1630595,23.04533508541394,66.17647058823529,1610612765,7,19,2025-10-26T20:05:53Z,900000,False,-81.0,164.0,1,left,MISS C. Cunningham 18' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,18.3,Missed,,,,,,,,,,,,,,,,,,
91,PT06M15.00S,2025-10-26T19:57:58.3Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,7,19,2025-10-26T20:01:07Z,910000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,,,90.0,,,,,,,,,3.0,3.0,0.0,,,
92,PT06M04.00S,2025-10-26T19:58:07.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,66.40932982917215,51.96078431372549,1610612738,7,19,2025-10-26T20:06:32Z,920000,False,10.0,263.0,1,right,MISS S. Hauser 26' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
93,PT06M00.00S,2025-10-26T19:58:11.8Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,7,19,2025-10-26T19:58:26Z,930000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,92.0,,,,,,,,,1.0,1.0,0.0,,,
94,PT05M54.00S,2025-10-26T19:58:17.4Z,1,REGULAR,3pt,Jump Shot,[],1630191,6.619579500657039,3.67647058823529,1610612765,10,19,2025-10-26T19:58:28Z,940000,False,232.0,10.0,1,left,I. Stewart 3PT  (3 PTS) (J. Duren 1 AST),"[1630191, 1631105]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,23.18,Made,3.0,,,,J. Duren,1631105.0,1.0,,,,,,,,,,,
96,PT05M39.00S,2025-10-26T19:58:32.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,67.46057818659658,63.72549019607843,1610612738,10,22,2025-10-26T19:58:52Z,960000,False,69.0,253.0,1,right,A. Simons 26' 3PT  (3 PTS) (L. Garza 1 AST),"[1629014, 1630568]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.25,Made,3.0,,,,L. Garza,1630568.0,1.0,,,,,,,,,,,
98,PT05M20.00S,2025-10-26T19:58:53.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,11.218791064388967,44.36274509803921,1610612765,10,22,2025-10-26T20:07:38Z,980000,False,28.0,53.0,1,left,MISS I. Stewart 6' turnaround Hook,[1630191],1610612765.0,DET,turnaround,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
99,PT05M16.00S,2025-10-26T19:58:55.6Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,10,22,2025-10-26T19:58:55Z,990000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,98.0,,,,,,,,,4.0,4.0,0.0,,,
100,PT05M11.00S,2025-10-26T19:59:00.0Z,1,REGULAR,3pt,Jump Shot,[],1630202,66.5407358738502,56.372549019607845,1610612738,10,22,2025-10-26T19:59:09Z,1000000,False,32.0,262.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
101,PT05M08.00S,2025-10-26T19:59:03.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,10,22,2025-10-26T19:59:09Z,1010000,False,,,0,,J. Duren REBOUND (Off:3 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,100.0,,,,,,,,,6.0,3.0,3.0,,,
102,PT05M04.00S,2025-10-26T19:59:07.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,34.477660972404735,45.833333333333336,1610612765,10,22,2025-10-26T22:33:00Z,1020000,False,21.0,272.0,1,left,MISS C. Cunningham 27' running pullup 3PT,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
103,PT05M04.00S,2025-10-26T19:59:07.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,10,22,2025-10-26T19:59:13Z,1030000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,102.0,,,,,,,,,,,,,,
105,PT05M02.00S,2025-10-26T19:59:17.0Z,1,REGULAR,substitution,out,[],1631105,,,1610612738,10,22,2025-10-26T19:59:24Z,1050000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M02.00S,2025-10-26T19:59:17.0Z,1,REGULAR,substitution,in,[],1629750,,,1610612738,10,22,2025-10-26T19:59:24Z,1060000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M42.00S,2025-10-26T19:59:50.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,79.54993429697765,5.637254901960787,1610612738,10,22,2025-10-26T19:59:56Z,1070000,False,-222.0,140.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
108,PT04M42.00S,2025-10-26T19:59:50.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,10,22,2025-10-26T19:59:56Z,1080000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,107.0,,,,,,,,,,,,,,
109,PT04M42.00S,2025-10-26T19:59:58.7Z,1,REGULAR,foul,personal,[],1630191,,,1610612738,10,22,2025-10-26T20:09:00Z,1090000,False,,,0,,I. Stewart loose ball personal FOUL (1 PF),"[1630191, 1630568]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628171.0,1.0,0.0,Garza,1630568.0,,,,,,
111,PT04M37.00S,2025-10-26T20:00:19.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,70.22010512483574,77.69607843137254,1610612738,10,22,2025-10-26T20:00:30Z,1110000,False,138.0,227.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
112,PT04M31.00S,2025-10-26T20:00:23.3Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,10,22,2025-10-26T20:00:23Z,1120000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,111.0,,,,,,,,,2.0,2.0,0.0,,,
113,PT04M24.00S,2025-10-26T20:00:31.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,25.54204993429697,16.911764705882348,1610612765,10,22,2025-10-26T20:00:39Z,1130000,False,165.0,188.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
114,PT04M23.00S,2025-10-26T20:00:32.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,10,22,2025-10-26T20:00:39Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,113.0,,,,,,,,,,,,,,
115,PT04M23.00S,2025-10-26T20:00:39.6Z,1,REGULAR,foul,personal,[],1630568,,,1610612765,10,22,2025-10-26T20:11:11Z,1150000,False,,,0,,L. Garza loose ball personal FOUL (1 PF),"[1630568, 1630191]",1610612738.0,BOS,loose ball,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627534.0,1.0,0.0,Stewart,1630191.0,,,,,,
117,PT04M14.00S,2025-10-26T20:01:03.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630595,18.84034165571616,45.833333333333336,1610612765,10,22,2025-10-26T20:01:17Z,1170000,False,21.0,125.0,1,left,MISS C. Cunningham 12' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,12.63,Missed,,,,,,,,,,,,,,,,,,
118,PT04M10.00S,2025-10-26T20:01:06.6Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,10,22,2025-10-26T20:01:06Z,1180000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,117.0,,,,,,,,,1.0,1.0,0.0,,,
119,PT04M05.00S,2025-10-26T20:01:11.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630202,91.37647831800263,73.2843137254902,1610612738,10,24,2025-10-26T22:33:28Z,1190000,False,116.0,29.0,1,right,P. Pritchard 11' running pullup Jump Shot (5 PTS),[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,11.99,Made,5.0,,,,,,,,,,,,,,,,,
120,PT03M47.00S,2025-10-26T20:01:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,9.379106438896187,47.549019607843135,1610612765,12,24,2025-10-26T20:01:38Z,1200000,False,12.0,36.0,1,left,I. Stewart cutting Layup (5 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.78,Made,5.0,,,,C. Cunningham,1630595.0,1.0,,,,,,,,,,,
122,PT03M35.00S,2025-10-26T20:01:41.7Z,1,REGULAR,2pt,Jump Shot,[],1630573,83.75492772667542,75.73529411764706,1610612738,12,26,2025-10-26T20:11:56Z,1220000,False,129.0,100.0,1,right,S. Hauser 16' pullup Jump Shot (2 PTS) (P. Pritchard 1 AST),"[1630573, 1630202]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Right Center,16.31,Made,2.0,,,,P. Pritchard,1630202.0,1.0,,,,,,,,,,,
124,PT03M21.00S,2025-10-26T20:01:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,4.254270696452039,47.549019607843135,1610612765,12,26,2025-10-26T20:12:50Z,1240000,False,12.0,-13.0,1,left,MISS R. Holland II driving reverse Layup,[1641842],1610612765.0,DET,driving reverse,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
125,PT03M16.00S,2025-10-26T20:02:00.6Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612738,12,26,2025-10-26T20:02:00Z,1250000,False,,,0,,L. Garza REBOUND (Off:0 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,124.0,,,,,,,,,1.0,1.0,0.0,,,
126,PT03M13.00S,2025-10-26T20:02:03.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,76.26478318002628,10.294117647058826,1610612738,12,29,2025-10-26T20:13:29Z,1260000,False,-199.0,171.0,1,right,P. Pritchard 26' 3PT running pullup (8 PTS) (D. White 2 AST),"[1630202, 1628401]",1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.17,Made,8.0,,,,D. White,1628401.0,2.0,,,,,,,,,,,
128,PT03M12.00S,2025-10-26T20:02:13.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,12,29,2025-10-26T20:02:13Z,1280000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M12.00S,2025-10-26T20:03:06.9Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,12,29,2025-10-26T20:05:06Z,1290000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M12.00S,2025-10-26T20:03:06.9Z,1,REGULAR,substitution,out,[],1629130,,,1610612765,12,29,2025-10-26T20:05:06Z,1300000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M12.00S,2025-10-26T20:03:06.9Z,1,REGULAR,substitution,out,[],1628401,,,1610612765,12,29,2025-10-26T20:05:06Z,1310000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M12.00S,2025-10-26T20:03:06.9Z,1,REGULAR,substitution,in,[],1642404,,,1610612765,12,29,2025-10-26T20:05:06Z,1320000,False,,,0,,SUB in: C. Lanier,[1642404],1610612765.0,DET,,,,Lanier,C. Lanier,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M12.00S,2025-10-26T20:03:06.9Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,12,29,2025-10-26T20:05:06Z,1330000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M12.00S,2025-10-26T20:03:06.9Z,1,REGULAR,substitution,in,[],1631169,,,1610612765,12,29,2025-10-26T20:05:06Z,1340000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M50.00S,2025-10-26T20:05:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.356767411300922,46.568627450980394,1610612765,14,29,2025-10-26T20:05:33Z,1350000,False,17.0,7.0,1,left,J. Green reverse Layup (2 PTS) (R. Holland II 1 AST),"[1629750, 1641842]",1610612765.0,DET,reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.87,Made,2.0,,,,R. Holland II,1641842.0,1.0,,,,,,,,,,,
139,PT02M40.00S,2025-10-26T20:05:38.5Z,1,REGULAR,3pt,Jump Shot,[],1629014,75.87056504599212,13.480392156862735,1610612738,14,29,2025-10-26T20:06:47Z,1370000,False,-183.0,174.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
140,PT02M38.00S,2025-10-26T20:05:40.5Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612738,14,29,2025-10-26T20:06:47Z,1380000,False,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,,,,139.0,,,,,,,,,2.0,1.0,1.0,,,
141,PT02M36.00S,2025-10-26T20:05:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,91.77069645203679,48.28431372549019,1610612738,14,31,2025-10-26T20:19:09Z,1390000,False,-9.0,25.0,1,right,L. Garza putback Layup (2 PTS),[1630568],1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,2.63,Made,2.0,,,,,,,,,,,,,,,,,
142,PT02M36.00S,2025-10-26T20:05:46.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629750,,,1610612738,14,31,2025-10-26T20:05:58Z,1400000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Garza 1 FT),"[1629750, 1630568]",1610612765.0,DET,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,1.0,0.0,Garza,1630568.0,,,,,,
144,PT02M36.00S,2025-10-26T20:06:07.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630568,,,1610612738,14,31,2025-10-26T20:07:06Z,1420000,False,,,0,,MISS L. Garza Free Throw 1 of 1,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT02M33.00S,2025-10-26T20:06:10.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,14,31,2025-10-26T20:07:06Z,1430000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,144.0,,,,,,,,,1.0,1.0,0.0,,,
146,PT02M17.00S,2025-10-26T20:06:25.6Z,1,REGULAR,3pt,Jump Shot,[],1629750,31.586727989487514,66.66666666666667,1610612765,17,31,2025-10-26T20:06:30Z,1440000,False,-83.0,244.0,1,left,J. Green 25' 3PT  (5 PTS) (I. Stewart 1 AST),"[1629750, 1630191]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.82,Made,5.0,,,,I. Stewart,1630191.0,1.0,,,,,,,,,,,
148,PT02M05.00S,2025-10-26T20:06:37.6Z,1,REGULAR,turnover,bad pass,[],1629014,,,1610612738,17,31,2025-10-26T20:06:50Z,1460000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1641842]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Holland II,1641842.0
149,PT02M05.00S,2025-10-26T20:06:37.6Z,1,REGULAR,steal,,[],1641842,,,1610612765,17,31,2025-10-26T20:06:40Z,1470000,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
150,PT01M58.00S,2025-10-26T20:06:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,9.379106438896187,45.58823529411765,1610612765,19,31,2025-10-26T20:19:59Z,1480000,False,22.0,36.0,1,left,J. Green running Layup (7 PTS) (C. Lanier 1 AST),"[1629750, 1642404]",1610612765.0,DET,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.2,Made,7.0,,,,C. Lanier,1642404.0,1.0,,,,,,,,,,,
152,PT01M46.00S,2025-10-26T20:06:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,90.19382391590013,56.372549019607845,1610612738,19,33,2025-10-26T20:07:02Z,1500000,False,32.0,40.0,1,right,P. Pritchard driving Layup (10 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,10.0,,,,,,,,,,,,,,,,,
153,PT01M35.00S,2025-10-26T20:07:06.7Z,1,REGULAR,3pt,Jump Shot,[],1642404,9.247700394218143,4.901960784313729,1610612765,19,33,2025-10-26T20:08:07Z,1510000,False,225.0,34.0,1,left,MISS C. Lanier 3PT,[1642404],1610612765.0,DET,,,,Lanier,C. Lanier,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
157,PT01M22.00S,2025-10-26T20:07:19.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,19,33,2025-10-26T20:08:07Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,153.0,,,,,,,,,,,,,,
154,PT01M22.00S,2025-10-26T20:08:05.8Z,1,REGULAR,jumpball,recovered,[],1642404,,,1610612765,19,33,2025-10-26T20:08:05Z,1530000,False,,,0,,Jump Ball A. Thompson vs. P. Pritchard: Tip to C. Lanier,"[1642404, 1641709, 1630202]",1610612765.0,DET,heldball,C. Lanier,1642404.0,Lanier,C. Lanier,Thompson,1641709.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,,,,,,
158,PT01M09.00S,2025-10-26T20:08:18.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,33.43257227332457,36.251531862745104,1610612765,22,33,2025-10-26T20:08:25Z,1560000,False,69.0,262.0,1,left,I. Stewart 27' 3PT  (8 PTS) (J. Green 1 AST),"[1630191, 1629750]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,27.07,Made,8.0,,,,J. Green,1629750.0,1.0,,,,,,,,,,,
160,PT00M58.10S,2025-10-26T20:08:30.9Z,1,REGULAR,3pt,Jump Shot,[],1630202,74.68791064388962,11.029411764705884,1610612738,22,33,2025-10-26T20:08:40Z,1580000,False,-195.0,185.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
161,PT00M54.70S,2025-10-26T20:08:34.3Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,22,33,2025-10-26T20:08:34Z,1590000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,160.0,,,,,,,,,2.0,2.0,0.0,,,
162,PT00M51.20S,2025-10-26T20:08:38.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612765,22,33,2025-10-26T20:08:54Z,1600000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629014, 1641709]",1610612738.0,BOS,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,1.0,0.0,Thompson,1641709.0,,,,,,
164,PT00M51.20S,2025-10-26T20:09:10.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641709,,,1610612765,23,33,2025-10-26T20:09:10Z,1620000,False,,,0,,A. Thompson Free Throw 1 of 2 (3 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
165,PT00M51.20S,2025-10-26T20:09:32.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641709,,,1610612765,24,33,2025-10-26T20:09:32Z,1630000,False,,,0,,A. Thompson Free Throw 2 of 2 (4 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
166,PT00M30.00S,2025-10-26T20:10:13.6Z,1,REGULAR,2pt,Jump Shot,[],1630202,89.79960578186596,11.519607843137265,1610612738,24,33,2025-10-26T20:49:03Z,1650000,False,-192.0,43.0,1,right,MISS P. Pritchard 19' pullup Shot - blocked,"[1630202, 1641842]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left,19.72,Missed,,Holland II,1641842.0,,,,,,,,,,,,,,,
167,PT00M30.00S,2025-10-26T20:10:13.6Z,1,REGULAR,block,,[],1641842,,,1610612738,24,33,2025-10-26T20:10:03Z,1660000,False,,,0,,R. Holland II BLOCK (1 BLK),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
168,PT00M29.50S,2025-10-26T20:10:14.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,24,33,2025-10-26T20:49:03Z,1665000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Left,,,,,,166.0,,,,,,,,,,,,,,
170,PT00M28.90S,2025-10-26T20:10:21.8Z,1,REGULAR,foul,offensive,['inpenalty'],1630568,,,1610612738,24,33,2025-10-26T20:18:19Z,1680000,False,,,0,,L. Garza offensive FOUL (2 PF),"[1630568, 1629750]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,101283.0,2.0,0.0,Green,1629750.0,,,,,,
172,PT00M28.90S,2025-10-26T20:10:21.8Z,1,REGULAR,turnover,offensive foul,[],1630568,,,1610612738,24,33,2025-10-26T20:18:19Z,1700000,False,,,0,,L. Garza offensive foul TURNOVER (1 TO),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,101283.0,,,,,,,,1.0,,
