actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
378,PT01M07.00S,2023-11-03T02:09:41.0Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,56,63,2023-11-03T02:09:47Z,3690000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,377.0,3.0,2.0,1.0,,,,,,,,,
379,PT01M03.00S,2023-11-03T02:09:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,94.40999984741211,50.0,1610612762,56,63,2023-11-03T02:09:45Z,3700000,False,0.0,0.0,1,right,MISS L. Markkanen putback Layup,[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
380,PT01M01.00S,2023-11-03T02:09:47.1Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,56,63,2023-11-03T02:09:47Z,3710000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,,,,,379.0,3.0,3.0,0.0,,,,,,,,,
382,PT01M00.00S,2023-11-03T02:10:08.8Z,2,REGULAR,foul,technical,['1freethrow'],1628181,,,1610612753,56,63,2023-11-03T02:10:56Z,3730000,False,,,0,,TEAM foul technical,[1628181],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,
383,PT01M00.00S,2023-11-03T02:12:04.2Z,2,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,56,64,2023-11-03T02:12:04Z,3740000,False,,,0,,C. Anthony technical Free Throw 1 of 1 (8 PTS),[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
384,PT01M00.00S,2023-11-03T02:12:05.1Z,2,REGULAR,substitution,out,[],1628374,,,1610612753,56,64,2023-11-03T02:12:08Z,3750000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT01M00.00S,2023-11-03T02:12:05.1Z,2,REGULAR,substitution,in,[],1630534,,,1610612753,56,64,2023-11-03T02:12:08Z,3760000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT00M44.70S,2023-11-03T02:12:40.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,5.732588699080158,43.13725490196079,1610612753,56,66,2023-11-03T02:12:45Z,3770000,False,34.0,1.0,1,left,A. Black cutting Layup (2 PTS) (F. Wagner 5 AST),"[1641710, 1630532]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,3.43,Made,,,,,,,2.0,,,,,,F. Wagner,1630532.0,5.0
388,PT00M35.00S,2023-11-03T02:12:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.51182654402102,53.67647058823529,1610612762,58,66,2023-11-03T02:12:58Z,3790000,False,18.0,8.0,1,right,C. Sexton driving Layup (7 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,2.03,Made,,,,,,,7.0,,,,,,,,
389,PT00M11.60S,2023-11-03T02:13:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,11.251642575558476,59.31372549019608,1610612753,58,66,2023-11-03T02:15:06Z,3800000,False,-47.0,53.0,1,left,MISS F. Wagner 7' driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,7.08,Missed,,,,,,,,,,,,,,,
390,PT00M10.80S,2023-11-03T02:13:19.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,58,66,2023-11-03T02:13:28Z,3810000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,389.0,,,,,,,,,,,,
391,PT00M10.80S,2023-11-03T02:13:29.3Z,2,REGULAR,substitution,out,[],1630534,,,1610612762,58,66,2023-11-03T02:13:31Z,3820000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT00M10.80S,2023-11-03T02:13:29.3Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,58,66,2023-11-03T02:13:31Z,3830000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT00M00.00S,2023-11-03T02:13:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,90.48948751642575,64.70588235294117,1610612762,58,66,2023-11-03T02:13:59Z,3840000,False,74.0,37.0,1,right,MISS J. Clarkson 8' Jump Shot,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,,,,8.22,Missed,,,,,,,,,,,,,,,
394,PT00M00.00S,2023-11-03T02:13:57.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,58,66,2023-11-03T02:13:57Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,393.0,,,,,,,,,,,,
395,PT00M00.00S,2023-11-03T02:13:58.3Z,2,REGULAR,period,end,[],0,,,1610612762,58,66,2023-11-03T02:13:58Z,3860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2023-11-03T02:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1629012,,,1610612762,58,66,2023-11-03T02:29:08Z,3870000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2023-11-03T02:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1641710,,,1610612762,58,66,2023-11-03T02:29:08Z,3880000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2023-11-03T02:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612762,58,66,2023-11-03T02:29:08Z,3890000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2023-11-03T02:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],1629659,,,1610612762,58,66,2023-11-03T02:29:08Z,3900000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2023-11-03T02:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612762,58,66,2023-11-03T02:29:08Z,3910000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2023-11-03T02:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],204060,,,1610612762,58,66,2023-11-03T02:29:08Z,3920000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2023-11-03T02:29:24.7Z,3,REGULAR,period,start,[],0,,,1610612753,58,66,2023-11-03T02:29:24Z,3930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT11M45.00S,2023-11-03T02:29:39.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630591,93.11760840998686,48.77450980392157,1610612753,58,68,2023-11-03T02:29:46Z,3940000,False,-6.0,12.0,1,right,J. Suggs reverse DUNK (6 PTS) (P. Banchero 3 AST),"[1630591, 1631094]",1610612753.0,ORL,reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,1.36,Made,,,,,,,6.0,,,,,,P. Banchero,1631094.0,3.0
405,PT11M24.00S,2023-11-03T02:29:59.5Z,3,REGULAR,2pt,Jump Shot,[],1628381,5.206964520367937,31.127450980392158,1610612762,58,68,2023-11-03T02:30:04Z,3960000,False,94.0,-4.0,1,left,MISS J. Collins 9' floating Shot,[1628381],1610612762.0,UTA,floating,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,,9.45,Missed,,,,,,,,,,,,,,,
406,PT11M22.00S,2023-11-03T02:30:01.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,58,68,2023-11-03T02:30:04Z,3970000,False,,,0,,P. Banchero REBOUND (Off:2 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,405.0,7.0,5.0,2.0,,,,,,,,,
407,PT11M14.00S,2023-11-03T02:30:10.2Z,3,REGULAR,2pt,Jump Shot,[],1631094,75.90341655716163,47.549019607843135,1610612753,58,68,2023-11-03T02:31:03Z,3980000,False,-12.0,174.0,1,right,MISS P. Banchero 17' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,17.44,Missed,,,,,,,,,,,,,,,
408,PT11M11.00S,2023-11-03T02:30:13.2Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,58,68,2023-11-03T02:30:15Z,3990000,False,,,0,,W. Kessler REBOUND (Off:3 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,,,,,,,,407.0,9.0,6.0,3.0,,,,,,,,,
409,PT10M58.00S,2023-11-03T02:30:25.9Z,3,REGULAR,3pt,Jump Shot,[],1629659,28.86005256241787,24.264705882352942,1610612762,61,68,2023-11-03T02:30:30Z,4000000,False,129.0,219.0,1,left,T. Horton-Tucker 25' 3PT  (9 PTS) (W. Kessler 1 AST),"[1629659, 1631117]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,25.38,Made,,,,,,,9.0,,,,,,W. Kessler,1631117.0,1.0
411,PT10M36.00S,2023-11-03T02:30:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.24901445466492,54.41176470588235,1610612753,61,70,2023-11-03T02:31:55Z,4020000,False,22.0,11.0,1,right,F. Wagner driving Layup (11 PTS) (P. Banchero 4 AST),"[1630532, 1631094]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.47,Made,,,,,,,11.0,,,,,,P. Banchero,1631094.0,4.0
413,PT10M21.00S,2023-11-03T02:31:02.7Z,3,REGULAR,3pt,Jump Shot,[],1628374,25.57490144546649,87.99019607843137,1610612762,61,70,2023-11-03T02:31:07Z,4040000,False,-190.0,188.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,26.72,Missed,,,,,,,,,,,,,,,
414,PT10M19.00S,2023-11-03T02:31:04.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,61,70,2023-11-03T02:31:07Z,4050000,False,,,0,,P. Banchero REBOUND (Off:2 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,413.0,8.0,6.0,2.0,,,,,,,,,
415,PT10M15.00S,2023-11-03T02:31:11.7Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612753,61,70,2023-11-03T02:31:16Z,4060000,False,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Banchero 2 FT),"[1628374, 1631094]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,3.0,0.0,Banchero,1631094.0,,,
417,PT10M15.00S,2023-11-03T02:31:40.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,61,71,2023-11-03T02:31:40Z,4080000,False,,,0,,P. Banchero Free Throw 1 of 2 (13 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
418,PT10M15.00S,2023-11-03T02:31:58.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,61,72,2023-11-03T02:31:58Z,4090000,False,,,0,,P. Banchero Free Throw 2 of 2 (14 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
419,PT10M10.00S,2023-11-03T02:32:12.7Z,3,REGULAR,turnover,lost ball,[],1628374,,,1610612762,61,72,2023-11-03T02:36:06Z,4100000,False,,,0,,L. Markkanen lost ball TURNOVER (3 TO),"[1628374, 1630591]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,3.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,
420,PT10M10.00S,2023-11-03T02:32:12.7Z,3,REGULAR,steal,,[],1630591,,,1610612753,61,72,2023-11-03T02:32:14Z,4110000,False,,,0,,J. Suggs STEAL (3 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
421,PT10M08.00S,2023-11-03T02:32:18.1Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,61,72,2023-11-03T02:35:36Z,4120000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 1629659]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,2.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,,,
422,PT10M08.00S,2023-11-03T02:32:18.1Z,3,REGULAR,steal,,[],1629659,,,1610612762,61,72,2023-11-03T02:35:36Z,4130000,False,,,0,,T. Horton-Tucker STEAL (2 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
423,PT10M08.00S,2023-11-03T02:32:23.5Z,3,REGULAR,foul,personal,[],1631094,,,1610612762,61,72,2023-11-03T02:32:30Z,4140000,False,,,0,,P. Banchero personal FOUL (3 PF),"[1631094, 1629659]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,3.0,0.0,Horton-Tucker,1629659.0,,,
425,PT09M55.00S,2023-11-03T02:32:45.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,5.338370565045992,2.941176470588235,1610612762,61,72,2023-11-03T02:32:50Z,4160000,False,235.0,-2.0,1,left,MISS L. Markkanen step back 3PT,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,,23.53,Missed,,,,,,,,,,,,,,,
426,PT09M53.00S,2023-11-03T02:32:47.1Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,61,72,2023-11-03T02:32:50Z,4170000,False,,,0,,J. Suggs REBOUND (Off:2 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,,,,,425.0,3.0,1.0,2.0,,,,,,,,,
427,PT09M46.00S,2023-11-03T02:32:56.2Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612753,61,72,2023-11-03T02:33:01Z,4180000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Banchero 2 FT),"[1628381, 1631094]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,2.0,0.0,Banchero,1631094.0,,,
429,PT09M46.00S,2023-11-03T02:33:31.7Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,61,73,2023-11-03T02:33:49Z,4200000,False,,,0,,P. Banchero Free Throw 1 of 2 (15 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,
430,PT09M46.00S,2023-11-03T02:33:31.7Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,61,73,2023-11-03T02:33:49Z,4210000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
431,PT09M44.00S,2023-11-03T02:33:33.7Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,61,73,2023-11-03T02:33:49Z,4220000,False,,,0,,W. Kessler REBOUND (Off:3 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,430.0,10.0,7.0,3.0,,,,,,,,,
433,PT09M24.00S,2023-11-03T02:34:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,13.87976346911958,47.549019607843135,1610612762,61,73,2023-11-03T02:34:30Z,4240000,False,12.0,78.0,1,left,MISS T. Horton-Tucker 7' fadeaway Shot,[1629659],1610612762.0,UTA,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,7.9,Missed,,,,,,,,,,,,,,,
434,PT09M21.00S,2023-11-03T02:34:28.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,61,73,2023-11-03T02:34:30Z,4250000,False,,,0,,P. Banchero REBOUND (Off:2 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,433.0,9.0,7.0,2.0,,,,,,,,,
435,PT09M16.00S,2023-11-03T02:34:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,93.77463863337714,2.2058823529411766,1610612753,61,73,2023-11-03T02:34:40Z,4260000,False,-239.0,6.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,23.91,Missed,,,,,,,,,,,,,,,
436,PT09M11.00S,2023-11-03T02:34:38.9Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,61,73,2023-11-03T02:34:40Z,4270000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,,,,,,,,435.0,3.0,2.0,1.0,,,,,,,,,
437,PT09M02.00S,2023-11-03T02:34:46.2Z,3,REGULAR,3pt,Jump Shot,[],1629659,6.389618922470433,95.09803921568627,1610612762,61,73,2023-11-03T02:34:51Z,4280000,False,-225.0,8.0,1,left,MISS T. Horton-Tucker 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,,,,22.56,Missed,,,,,,,,,,,,,,,
438,PT09M00.00S,2023-11-03T02:34:48.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,73,2023-11-03T02:34:51Z,4290000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,437.0,7.0,5.0,2.0,,,,,,,,,
439,PT08M41.00S,2023-11-03T02:35:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,55.63725490196079,1610612753,61,75,2023-11-03T02:35:13Z,4300000,False,28.0,18.0,1,right,F. Wagner driving Layup (13 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.37,Made,,,,,,,13.0,,,,,,,,
440,PT08M24.00S,2023-11-03T02:35:25.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,6.521024967148489,53.18627450980392,1610612762,63,75,2023-11-03T02:37:15Z,4310000,False,-16.0,9.0,1,left,L. Markkanen cutting DUNK (11 PTS) (T. Horton-Tucker 4 AST),"[1628374, 1629659]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,1.82,Made,,,,,,,11.0,,,,,,T. Horton-Tucker,1629659.0,4.0
442,PT08M01.00S,2023-11-03T02:35:47.6Z,3,REGULAR,2pt,Jump Shot,[],1630591,76.69185282522996,82.59803921568627,1610612753,63,75,2023-11-03T02:35:55Z,4330000,False,163.0,167.0,1,right,MISS J. Suggs 23' step back Shot,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,23.31,Missed,,,,,,,,,,,,,,,
443,PT08M00.00S,2023-11-03T02:35:48.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,63,75,2023-11-03T02:35:55Z,4340000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,442.0,,,,,,,,,,,,
445,PT08M00.00S,2023-11-03T02:35:54.3Z,3,REGULAR,substitution,out,[],1631117,,,1610612762,63,75,2023-11-03T02:35:57Z,4360000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT08M00.00S,2023-11-03T02:35:54.3Z,3,REGULAR,substitution,in,[],1630209,,,1610612762,63,75,2023-11-03T02:35:57Z,4370000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT07M50.00S,2023-11-03T02:36:15.7Z,3,REGULAR,3pt,Jump Shot,[],203903,28.597240473061763,24.019607843137255,1610612762,63,75,2023-11-03T02:36:21Z,4380000,False,130.0,216.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,25.23,Missed,,,,,,,,,,,,,,,
448,PT07M49.00S,2023-11-03T02:36:20.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,63,75,2023-11-03T02:36:20Z,4390000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,447.0,,,,,,,,,,,,
449,PT07M49.00S,2023-11-03T02:36:21.0Z,3,REGULAR,foul,personal,[],1630209,,,1610612753,63,75,2023-11-03T02:36:37Z,4400000,False,,,0,,O. Yurtseven loose ball personal FOUL (1 PF),"[1630209, 1628976]",1610612762.0,UTA,loose ball,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Carter Jr.,1628976.0,,,
451,PT07M32.00S,2023-11-03T02:36:50.8Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,63,75,2023-11-03T02:37:09Z,4420000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 1628374]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,3.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,
452,PT07M32.00S,2023-11-03T02:36:50.8Z,3,REGULAR,steal,,[],1628374,,,1610612762,63,75,2023-11-03T02:38:26Z,4430000,False,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
453,PT07M26.00S,2023-11-03T02:36:57.0Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628381,4.681340341655716,2.696078431372549,1610612762,66,75,2023-11-03T02:37:04Z,4440000,False,237.0,-8.0,1,left,J. Collins 3PT  (18 PTS) (T. Horton-Tucker 5 AST),"[1628381, 1629659]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,23.67,Made,,,,,,,18.0,,,,,,T. Horton-Tucker,1629659.0,5.0
455,PT07M01.00S,2023-11-03T02:37:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,93.51182654402102,54.166666666666664,1610612753,66,75,2023-11-03T02:37:26Z,4460000,False,21.0,8.0,1,right,MISS W. Carter Jr. alley-oop Layup,[1628976],1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,2.25,Missed,,,,,,,,,,,,,,,
456,PT07M00.00S,2023-11-03T02:37:23.3Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,66,75,2023-11-03T02:37:26Z,4470000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,455.0,2.0,2.0,0.0,,,,,,,,,
457,PT06M53.00S,2023-11-03T02:37:29.9Z,3,REGULAR,turnover,bad pass,[],203903,,,1610612762,66,75,2023-11-03T02:37:33Z,4480000,False,,,0,,J. Clarkson bad pass TURNOVER (4 TO),"[203903, 1630591]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,4.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,
458,PT06M53.00S,2023-11-03T02:37:29.9Z,3,REGULAR,steal,,[],1630591,,,1610612753,66,75,2023-11-03T02:37:31Z,4490000,False,,,0,,J. Suggs STEAL (4 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
459,PT06M48.00S,2023-11-03T02:37:38.9Z,3,REGULAR,turnover,traveling,[],1630591,,,1610612753,66,75,2023-11-03T02:37:44Z,4500000,False,,,0,,J. Suggs traveling TURNOVER (3 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,,,204058.0,,,,,,,
460,PT06M48.00S,2023-11-03T02:37:43.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,66,75,2023-11-03T02:37:43Z,4510000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT06M48.00S,2023-11-03T02:40:10.1Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,66,75,2023-11-03T02:40:42Z,4520000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
