actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
261,PT05M04.00S,2024-02-15T02:52:54.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,12.040078843626807,63.725490196078425,1610612747,55,59,2024-02-15T02:52:59Z,2580000,False,-69.0,61.0,1,left,A. Reaves 9' driving floating Jump Shot (10 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,9.16,Made,10.0,,,,,,,,,,,,,,,,,
262,PT04M49.00S,2024-02-15T02:53:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,88.91261498028909,44.6078431372549,1610612762,55,59,2024-02-15T02:53:14Z,2590000,False,-27.0,52.0,1,right,MISS J. Clarkson finger roll Layup,[203903],1610612762.0,UTA,finger roll,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
263,PT04M47.00S,2024-02-15T02:53:11.9Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,55,59,2024-02-15T02:53:14Z,2600000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,262.0,4.0,2.0,2.0,,,,,,,,
264,PT04M47.00S,2024-02-15T02:53:12.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,57,59,2024-02-15T02:53:12Z,2610000,False,0.0,0.0,1,right,W. Kessler tip Layup (4 PTS),[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
265,PT04M33.00S,2024-02-15T02:53:26.4Z,2,REGULAR,turnover,lost ball,[],203076,,,1610612747,57,59,2024-02-15T02:53:30Z,2620000,False,,,0,,A. Davis lost ball TURNOVER (2 TO),"[203076, 1641718]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,2.0,George,1641718.0,,,,,,,,,,,,,,
266,PT04M33.00S,2024-02-15T02:53:26.4Z,2,REGULAR,steal,,[],1641718,,,1610612762,57,59,2024-02-15T02:53:28Z,2630000,False,,,0,,K. George STEAL (2 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
267,PT04M29.00S,2024-02-15T02:53:30.1Z,2,REGULAR,turnover,lost ball,[],1641718,,,1610612762,57,59,2024-02-15T02:53:34Z,2640000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1641718, 203915]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,2.0,Dinwiddie,203915.0,,,,,,,,,,,,,,
268,PT04M29.00S,2024-02-15T02:53:30.1Z,2,REGULAR,steal,,[],203915,,,1610612747,57,59,2024-02-15T02:58:14Z,2650000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
269,PT04M25.00S,2024-02-15T02:53:33.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203076,8.360709592641262,50.245098039215684,1610612747,57,61,2024-02-15T02:56:58Z,2660000,False,-1.0,26.0,1,left,A. Davis running DUNK (13 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.61,Made,13.0,,,,,,,,,,A. Reaves,1630559.0,2.0,,,,,
271,PT04M09.00S,2024-02-15T02:53:51.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,91.5407358738502,46.81372549019608,1610612762,59,61,2024-02-15T02:53:55Z,2680000,False,-16.0,27.0,1,right,W. Kessler DUNK (6 PTS) (C. Sexton 2 AST),"[1631117, 1629012]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.13,Made,6.0,,,,,,,,,,C. Sexton,1629012.0,2.0,,,,,
273,PT03M50.00S,2024-02-15T02:54:13.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612747,59,61,2024-02-15T02:54:26Z,2700000,False,,,0,,K. George personal FOUL (1 PF) (Hachimura 2 FT),"[1641718, 1629060]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Hachimura,1629060.0
275,PT03M50.00S,2024-02-15T02:54:45.5Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,59,62,2024-02-15T02:54:45Z,2720000,False,,,0,,R. Hachimura Free Throw 1 of 2 (20 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
276,PT03M50.00S,2024-02-15T02:54:46.1Z,2,REGULAR,substitution,out,[],1641707,,,1610612747,59,62,2024-02-15T02:54:53Z,2730000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M50.00S,2024-02-15T02:54:46.1Z,2,REGULAR,substitution,out,[],1631117,,,1610612747,59,62,2024-02-15T02:54:53Z,2740000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M50.00S,2024-02-15T02:54:46.1Z,2,REGULAR,substitution,out,[],203915,,,1610612747,59,62,2024-02-15T02:54:53Z,2750000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M50.00S,2024-02-15T02:54:46.1Z,2,REGULAR,substitution,in,[],1628374,,,1610612747,59,62,2024-02-15T02:54:53Z,2760000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M50.00S,2024-02-15T02:54:46.1Z,2,REGULAR,substitution,in,[],1628381,,,1610612747,59,62,2024-02-15T02:54:53Z,2770000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M50.00S,2024-02-15T02:54:46.1Z,2,REGULAR,substitution,in,[],1626156,,,1610612747,59,62,2024-02-15T02:54:53Z,2780000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M50.00S,2024-02-15T02:55:11.3Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,59,63,2024-02-15T02:55:11Z,2790000,False,,,0,,R. Hachimura Free Throw 2 of 2 (21 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
283,PT03M33.00S,2024-02-15T02:55:29.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,90.09526938239159,48.529411764705884,1610612762,61,63,2024-02-15T02:55:33Z,2800000,False,-7.0,41.0,1,right,J. Collins cutting DUNK (6 PTS) (J. Clarkson 2 AST),"[1628381, 203903]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.13,Made,6.0,,,,,,,,,,J. Clarkson,203903.0,2.0,,,,,
285,PT03M22.00S,2024-02-15T02:55:40.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.623521681997373,56.86274509803921,1610612747,61,63,2024-02-15T02:55:44Z,2820000,False,-34.0,29.0,1,left,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,,
286,PT03M20.00S,2024-02-15T02:55:42.9Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,61,63,2024-02-15T02:55:44Z,2830000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,285.0,4.0,4.0,0.0,,,,,,,,
287,PT03M09.00S,2024-02-15T02:55:54.3Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,61,63,2024-02-15T02:55:58Z,2840000,False,,,0,,J. Clarkson bad pass TURNOVER (2 TO),"[203903, 1630559]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,Reaves,1630559.0,,,,,,,,,,,,,,
288,PT03M09.00S,2024-02-15T02:55:54.3Z,2,REGULAR,steal,,[],1630559,,,1610612747,61,63,2024-02-15T02:55:55Z,2850000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT03M03.00S,2024-02-15T02:56:00.2Z,2,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,61,63,2024-02-15T02:56:06Z,2860000,False,,,0,,A. Reaves bad pass out-of-bounds TURNOVER (2 TO),[1630559],1610612747.0,LAL,bad pass,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,2.0,,,,,,,,,,,,202056.0,,,,
290,PT02M51.00S,2024-02-15T02:56:24.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629012,86.94152431011827,48.28431372549019,1610612762,61,63,2024-02-15T03:02:36Z,2870000,False,-9.0,70.0,1,right,MISS C. Sexton 7' fadeaway Shot,[1629012],1610612762.0,UTA,fadeaway,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,,,,,,,,,,,,,,,,,,
291,PT02M50.00S,2024-02-15T02:56:25.6Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,61,63,2024-02-15T03:02:36Z,2880000,False,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,290.0,5.0,4.0,1.0,,,,,,,,
292,PT02M49.00S,2024-02-15T02:56:29.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628381,91.40932982917214,50.0,1610612762,61,63,2024-02-15T03:01:59Z,2890000,False,0.0,28.0,1,right,MISS J. Collins Layup - blocked,"[1628381, 203076]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,Davis,203076.0,,,,,,,,,,,,
293,PT02M49.00S,2024-02-15T02:56:29.7Z,2,REGULAR,block,,[],203076,,,1610612762,61,63,2024-02-15T02:56:32Z,2900000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT02M49.00S,2024-02-15T02:56:29.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,61,63,2024-02-15T03:01:59Z,2905000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,292.0,,,,,,,,,,,
294,PT02M48.00S,2024-02-15T02:56:46.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,61,63,2024-02-15T02:59:50Z,2910000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M48.00S,2024-02-15T02:58:37.2Z,2,REGULAR,substitution,out,[],1629060,,,1610612747,61,63,2024-02-15T02:59:50Z,2920000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M48.00S,2024-02-15T02:58:37.2Z,2,REGULAR,substitution,in,[],203915,,,1610612747,61,63,2024-02-15T02:59:50Z,2930000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M45.00S,2024-02-15T02:59:50.8Z,2,REGULAR,jumpball,recovered,[],1627752,,,1610612747,61,63,2024-02-15T02:59:50Z,2940000,False,,,0,,Jump Ball A. Davis vs. J. Collins: Tip to T. Prince,"[1627752, 203076, 1628381]",1610612747.0,LAL,heldball,T. Prince,1627752.0,Prince,T. Prince,Davis,203076.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
301,PT02M32.00S,2024-02-15T03:00:04.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,9.543363994743759,36.51960784313725,1610612747,61,65,2024-02-15T03:00:09Z,2970000,False,67.0,37.0,1,left,T. Prince 7' driving floating bank Jump Shot (2 PTS) (D. Russell 8 AST),"[1627752, 1626156]",1610612747.0,LAL,driving floating bank,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,7.7,Made,2.0,,,,,,,,,,D. Russell,1626156.0,8.0,,,,,
302,PT02M16.00S,2024-02-15T03:00:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.46057818659659,43.872549019607845,1610612762,63,65,2024-02-15T03:00:25Z,2980000,False,-31.0,18.0,1,right,L. Markkanen reverse Layup (10 PTS) (J. Clarkson 3 AST),"[1628374, 203903]",1610612762.0,UTA,reverse,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.57,Made,10.0,,,,,,,,,,J. Clarkson,203903.0,3.0,,,,,
304,PT01M57.00S,2024-02-15T03:00:43.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612747,63,65,2024-02-15T03:00:48Z,3000000,False,,,0,,L. Markkanen personal FOUL (1 PF) (Davis 2 FT),"[1628374, 203076]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Davis,203076.0
306,PT01M57.00S,2024-02-15T03:01:15.3Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,63,65,2024-02-15T03:01:15Z,3020000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
307,PT01M57.00S,2024-02-15T03:01:15.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,63,65,2024-02-15T03:01:15Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,306.0,,,,,,,,,,,
308,PT01M57.00S,2024-02-15T03:01:35.7Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,63,66,2024-02-15T03:01:35Z,3040000,False,,,0,,A. Davis Free Throw 2 of 2 (14 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
309,PT01M43.00S,2024-02-15T03:01:50.2Z,2,REGULAR,2pt,Jump Shot,[],1628374,78.66294349540078,32.84313725490196,1610612762,65,66,2024-02-15T03:01:57Z,3050000,False,-86.0,148.0,1,right,L. Markkanen 17' Jump Shot (12 PTS) (J. Clarkson 4 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,17.12,Made,12.0,,,,,,,,,,J. Clarkson,203903.0,4.0,,,,,
311,PT01M30.00S,2024-02-15T03:02:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,7.046649145860711,44.85294117647059,1610612747,65,68,2024-02-15T03:02:10Z,3070000,False,26.0,14.0,1,left,A. Reaves cutting Layup (12 PTS) (D. Russell 9 AST),"[1630559, 1626156]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.91,Made,12.0,,,,,,,,,,D. Russell,1626156.0,9.0,,,,,
313,PT01M13.00S,2024-02-15T03:02:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,93.77463863337714,57.59803921568627,1610612762,65,68,2024-02-15T03:02:26Z,3090000,False,38.0,6.0,1,right,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
314,PT01M09.00S,2024-02-15T03:02:25.8Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,65,68,2024-02-15T03:02:26Z,3100000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,313.0,5.0,4.0,1.0,,,,,,,,
315,PT01M03.00S,2024-02-15T03:02:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,9.543363994743759,49.50980392156863,1610612747,65,70,2024-02-15T03:02:35Z,3110000,False,2.0,37.0,1,left,A. Davis turnaround Jump Shot (16 PTS) (D. Russell 10 AST),"[203076, 1626156]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.73,Made,16.0,,,,,,,,,,D. Russell,1626156.0,10.0,,,,,
317,PT00M44.40S,2024-02-15T03:02:55.4Z,2,REGULAR,foul,technical,['1freethrow'],1630559,,,1610612762,65,70,2024-02-15T03:02:59Z,3130000,False,,,0,,A. Reaves defensive-3-second technical FOUL (1 Tech),[1630559],1610612747.0,LAL,defensive-3-second,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,202056.0,0.0,1.0,,
318,PT00M44.40S,2024-02-15T03:03:13.8Z,2,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,66,70,2024-02-15T03:03:13Z,3140000,False,,,0,,L. Markkanen technical Free Throw 1 of 1 (13 PTS),[1628374],1610612762.0,UTA,technical,,,Markkanen,L. Markkanen,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
319,PT00M42.60S,2024-02-15T03:03:41.2Z,2,REGULAR,foul,personal,[],203915,,,1610612762,66,70,2024-02-15T03:04:01Z,3150000,False,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 1629012]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Sexton,1629012.0
321,PT00M33.50S,2024-02-15T03:04:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,84.70762155059133,35.049019607843135,1610612762,66,70,2024-02-15T03:06:19Z,3170000,False,-75.0,91.0,1,right,MISS L. Markkanen 11' floating Shot,[1628374],1610612762.0,UTA,floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,11.8,Missed,,,,,,,,,,,,,,,,,,
322,PT00M29.30S,2024-02-15T03:04:26.4Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,66,70,2024-02-15T03:04:28Z,3180000,False,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,321.0,6.0,4.0,2.0,,,,,,,,
323,PT00M28.50S,2024-02-15T03:04:27.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203903,69.72733245729303,70.34313725490196,1610612762,69,70,2024-02-15T03:04:31Z,3190000,False,102.0,232.0,1,right,J. Clarkson 25' 3PT  (13 PTS) (J. Collins 1 AST),"[203903, 1628381]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.34,Made,13.0,,,,,,,,,,J. Collins,1628381.0,1.0,,,,,
325,PT00M17.10S,2024-02-15T03:04:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,12.828515111695138,49.50980392156863,1610612747,69,70,2024-02-15T03:04:46Z,3210000,False,2.0,68.0,1,left,MISS A. Davis 6' driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
326,PT00M14.60S,2024-02-15T03:04:44.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,69,70,2024-02-15T03:04:44Z,3220000,False,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,325.0,7.0,5.0,2.0,,,,,,,,
327,PT00M01.50S,2024-02-15T03:04:57.2Z,2,REGULAR,3pt,Jump Shot,[],1629012,75.1149802890933,11.029411764705882,1610612762,69,70,2024-02-15T03:05:02Z,3230000,False,-195.0,181.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
328,PT00M01.50S,2024-02-15T03:04:57.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,69,70,2024-02-15T03:09:07Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,327.0,,,,,,,,,,,
329,PT00M00.00S,2024-02-15T03:05:03.7Z,2,REGULAR,period,end,[],0,,,1610612762,69,70,2024-02-15T03:09:07Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-02-15T03:19:12.8Z,3,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,69,70,2024-02-15T03:20:09Z,3260000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-02-15T03:19:12.8Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612762,69,70,2024-02-15T03:20:09Z,3270000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-02-15T03:19:12.8Z,3,REGULAR,substitution,in,['startperiod'],1631117,,,1610612762,69,70,2024-02-15T03:20:09Z,3280000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-02-15T03:19:12.8Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612762,69,70,2024-02-15T03:20:09Z,3290000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-02-15T03:20:19.3Z,3,REGULAR,period,start,[],0,,,1610612762,69,70,2024-02-15T03:20:19Z,3300000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M45.00S,2024-02-15T03:20:34.0Z,3,REGULAR,2pt,Jump Shot,[],1641718,11.777266754270697,32.84313725490196,1610612762,71,70,2024-02-15T03:20:38Z,3310000,False,86.0,58.0,1,left,K. George 10' driving floating bank Jump Shot (10 PTS),[1641718],1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,Mid-Range,8-16 Right,10.37,Made,10.0,,,,,,,,,,,,,,,,,
337,PT11M31.00S,2024-02-15T03:20:47.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,89.30683311432325,40.19607843137255,1610612747,71,70,2024-02-15T03:20:51Z,3320000,False,-49.0,48.0,1,right,MISS D. Russell 6' driving Layup - blocked,"[1626156, 1628374]",1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,Markkanen,1628374.0,,,,,,,,,,,,
338,PT11M31.00S,2024-02-15T03:20:47.2Z,3,REGULAR,block,,[],1628374,,,1610612747,71,70,2024-02-15T03:20:49Z,3330000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
339,PT11M30.00S,2024-02-15T03:20:48.2Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,71,70,2024-02-15T03:21:56Z,3340000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,337.0,7.0,5.0,2.0,,,,,,,,
340,PT11M22.00S,2024-02-15T03:20:56.7Z,3,REGULAR,3pt,Jump Shot,[],1629012,5.863994743758213,95.34313725490196,1610612762,74,70,2024-02-15T03:21:00Z,3350000,False,-227.0,3.0,1,left,C. Sexton 3PT  (8 PTS) (L. Markkanen 1 AST),"[1629012, 1628374]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,22.67,Made,8.0,,,,,,,,,,L. Markkanen,1628374.0,1.0,,,,,
342,PT11M01.00S,2024-02-15T03:21:17.2Z,3,REGULAR,2pt,Jump Shot,[],1629060,73.80091984231275,63.23529411764706,1610612747,74,70,2024-02-15T03:21:23Z,3370000,False,66.0,194.0,1,right,MISS R. Hachimura 20' Jump Shot,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,20.48,Missed,,,,,,,,,,,,,,,,,,
343,PT10M59.00S,2024-02-15T03:21:19.2Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,74,70,2024-02-15T03:21:23Z,3380000,False,,,0,,J. Collins REBOUND (Off:2 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,342.0,8.0,6.0,2.0,,,,,,,,
344,PT10M50.00S,2024-02-15T03:21:29.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,26.888961892247043,77.69607843137256,1610612762,74,70,2024-02-15T03:21:33Z,3390000,False,-138.0,200.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
