actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
420,PT05M38.00S,2023-12-19T03:35:40.1Z,3,REGULAR,turnover,offensive foul,[],1629012,,,1610612762,72,75,2023-12-19T03:35:40Z,4130000,False,,,0,,C. Sexton offensive foul TURNOVER (2 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,,,1627541.0,,,,,,,,
421,PT05M21.00S,2023-12-19T03:36:13.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,19.793035479632064,68.87254901960785,1610612751,72,75,2023-12-19T03:36:22Z,4140000,False,-94.0,134.0,1,left,MISS C. Thomas 16' Jump Shot,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,16.36,Missed,,,,,,,,,,,,,,,,,,
422,PT05M18.00S,2023-12-19T03:36:16.0Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612762,72,75,2023-12-19T03:36:22Z,4150000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left Center,,,421.0,4.0,2.0,2.0,,,,,,,,,,,,,,
423,PT05M16.00S,2023-12-19T03:36:17.8Z,3,REGULAR,turnover,lost ball,[],1631323,,,1610612762,72,75,2023-12-19T03:43:39Z,4160000,False,,,0,,S. Fontecchio lost ball TURNOVER (1 TO),"[1631323, 1629661]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Johnson,1629661.0,,,,,,,,,
424,PT05M16.00S,2023-12-19T03:36:17.8Z,3,REGULAR,steal,,[],1629661,,,1610612751,72,75,2023-12-19T03:42:06Z,4170000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
425,PT05M12.00S,2023-12-19T03:36:21.7Z,3,REGULAR,turnover,bad pass,[],1629661,,,1610612751,72,75,2023-12-19T03:42:17Z,4180000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1631323]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Fontecchio,1631323.0,,,,,,,,,
426,PT05M12.00S,2023-12-19T03:36:21.7Z,3,REGULAR,steal,,[],1631323,,,1610612762,72,75,2023-12-19T03:42:17Z,4190000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
427,PT05M11.00S,2023-12-19T03:36:25.1Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612762,72,75,2023-12-19T03:36:31Z,4200000,False,,,0,,M. Bridges shooting personal FOUL (3 PF) (Kessler 2 FT),"[1628969, 1631117]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,3.0,0.0,Kessler,1631117.0,,,,
429,PT05M11.00S,2023-12-19T03:36:53.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631117,,,1610612762,72,75,2023-12-19T03:44:44Z,4220000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
430,PT05M11.00S,2023-12-19T03:36:53.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,72,75,2023-12-19T03:44:44Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,,,
431,PT05M11.00S,2023-12-19T03:36:53.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631117,,,1610612762,73,75,2023-12-19T03:44:44Z,4240000,False,,,0,,W. Kessler Free Throw 2 of 2 (12 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
432,PT04M49.00S,2023-12-19T03:37:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,5.338370565045992,53.92156862745098,1610612751,73,75,2023-12-19T03:37:43Z,4250000,False,-20.0,-2.0,1,left,MISS D. Sharpe reverse Layup,[1630549],1610612751.0,BKN,reverse,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
433,PT04M44.00S,2023-12-19T03:37:42.6Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,73,75,2023-12-19T03:37:43Z,4260000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,432.0,1.0,0.0,1.0,,,,,,,,,,,,,,
434,PT04M44.00S,2023-12-19T03:37:42.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627827,5.590000152587891,50.0,1610612751,73,75,2023-12-19T03:37:45Z,4270000,False,0.0,0.0,1,left,MISS D. Finney-Smith tip Layup,[1627827],1610612751.0,BKN,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
435,PT04M44.00S,2023-12-19T03:37:42.6Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,73,75,2023-12-19T03:37:45Z,4280000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:0),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,434.0,2.0,0.0,2.0,,,,,,,,,,,,,,
436,PT04M42.00S,2023-12-19T03:37:44.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,6.652431011826544,95.34313725490196,1610612751,73,78,2023-12-19T03:37:51Z,4290000,False,-227.0,10.0,1,left,M. Bridges 3PT  (13 PTS) (D. Finney-Smith 2 AST),"[1628969, 1627827]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.69,Made,,,,,,,,,,,,,,,13.0,D. Finney-Smith,1627827.0,2.0
438,PT04M29.00S,2023-12-19T03:37:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.51182654402102,48.28431372549019,1610612762,75,78,2023-12-19T03:38:04Z,4310000,False,-9.0,8.0,1,right,T. Horton-Tucker Layup (15 PTS) (K. Olynyk 2 AST),"[1629659, 203482]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,,,,,,,15.0,K. Olynyk,203482.0,2.0
439,PT04M20.00S,2023-12-19T03:38:05.3Z,3,REGULAR,3pt,Jump Shot,[],1630560,33.85348226018397,48.03921568627451,1610612751,75,78,2023-12-19T03:38:10Z,4320000,False,10.0,266.0,1,left,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.59,Missed,,,,,,,,,,,,,,,,,,
440,PT04M18.00S,2023-12-19T03:38:09.1Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,75,78,2023-12-19T03:38:09Z,4330000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,439.0,4.0,2.0,2.0,,,,,,,,,,,,,,
441,PT04M16.00S,2023-12-19T03:38:10.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,8.623521681997373,3.431372549019608,1610612751,75,78,2023-12-19T03:38:16Z,4340000,False,233.0,29.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
442,PT04M14.00S,2023-12-19T03:38:12.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,75,78,2023-12-19T03:38:16Z,4350000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,441.0,,,,,,,,,,,,,,,,,
443,PT04M14.00S,2023-12-19T03:38:16.5Z,3,REGULAR,foul,personal,[],1630549,,,1610612762,75,78,2023-12-19T03:38:26Z,4360000,False,,,0,,D. Sharpe loose ball personal FOUL (1 PF),"[1630549, 1631117]",1610612751.0,BKN,loose ball,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,202026.0,1.0,0.0,Kessler,1631117.0,,,,
445,PT04M14.00S,2023-12-19T03:38:22.6Z,3,REGULAR,substitution,out,[],1629659,,,1610612762,75,78,2023-12-19T03:38:38Z,4380000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M14.00S,2023-12-19T03:38:22.6Z,3,REGULAR,substitution,out,[],1631117,,,1610612762,75,78,2023-12-19T03:38:38Z,4390000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M14.00S,2023-12-19T03:38:22.6Z,3,REGULAR,substitution,out,[],1629661,,,1610612762,75,78,2023-12-19T03:38:38Z,4400000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M14.00S,2023-12-19T03:38:22.6Z,3,REGULAR,substitution,in,[],1628381,,,1610612762,75,78,2023-12-19T03:38:38Z,4410000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M14.00S,2023-12-19T03:38:22.6Z,3,REGULAR,substitution,in,[],1630534,,,1610612762,75,78,2023-12-19T03:38:38Z,4420000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M14.00S,2023-12-19T03:38:22.6Z,3,REGULAR,substitution,in,[],1626220,,,1610612762,75,78,2023-12-19T03:38:38Z,4430000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M03.00S,2023-12-19T03:38:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,91.67214191852825,41.911764705882355,1610612762,75,78,2023-12-19T03:39:02Z,4440000,False,-40.0,26.0,1,right,MISS C. Sexton Layup - blocked,"[1629012, 1630549]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,Sharpe,1630549.0,,,,,,,,,,,,
452,PT04M03.00S,2023-12-19T03:38:58.0Z,3,REGULAR,block,,[],1630549,,,1610612762,75,78,2023-12-19T03:39:00Z,4450000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT04M03.00S,2023-12-19T03:38:58.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,75,78,2023-12-19T03:39:02Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,451.0,,,,,,,,,,,,,,,,,
455,PT03M59.00S,2023-12-19T03:39:26.0Z,3,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612762,75,78,2023-12-19T03:39:32Z,4480000,False,,,0,,J. Collins bad pass out-of-bounds TURNOVER (3 TO),[1628381],1610612762.0,UTA,bad pass,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,3.0,,,202026.0,,,,,,,,
456,PT03M40.00S,2023-12-19T03:39:54.7Z,3,REGULAR,foul,personal,[],203482,,,1610612751,75,78,2023-12-19T03:40:06Z,4490000,False,,,0,,K. Olynyk personal FOUL (3 PF),"[203482, 1630560]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202026.0,3.0,0.0,Thomas,1630560.0,,,,
458,PT03M37.00S,2023-12-19T03:40:18.2Z,3,REGULAR,foul,personal,[],203482,,,1610612751,75,78,2023-12-19T03:40:23Z,4510000,False,,,0,,K. Olynyk personal FOUL (4 PF),"[203482, 1630560]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1628480.0,4.0,0.0,Thomas,1630560.0,,,,
460,PT03M26.00S,2023-12-19T03:40:51.3Z,3,REGULAR,turnover,bad pass,[],1630560,,,1610612751,75,78,2023-12-19T03:40:55Z,4530000,False,,,0,,C. Thomas bad pass TURNOVER (2 TO),"[1630560, 1630534]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Agbaji,1630534.0,,,,,,,,,
461,PT03M26.00S,2023-12-19T03:40:51.3Z,3,REGULAR,steal,,[],1630534,,,1610612762,75,78,2023-12-19T03:40:52Z,4540000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT03M17.00S,2023-12-19T03:41:00.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,92.72339027595268,2.2058823529411766,1610612762,75,78,2023-12-19T03:41:06Z,4550000,False,-239.0,16.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
463,PT03M14.00S,2023-12-19T03:41:03.8Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,75,78,2023-12-19T03:41:06Z,4560000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,462.0,1.0,1.0,0.0,,,,,,,,,,,,,,
464,PT03M00.00S,2023-12-19T03:41:17.5Z,3,REGULAR,turnover,lost ball,[],1630560,,,1610612751,75,78,2023-12-19T03:41:22Z,4570000,False,,,0,,C. Thomas lost ball TURNOVER (3 TO),"[1630560, 1631323]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,,,,,,3.0,Fontecchio,1631323.0,,,,,,,,,
465,PT03M00.00S,2023-12-19T03:41:17.5Z,3,REGULAR,steal,,[],1631323,,,1610612762,75,78,2023-12-19T03:41:19Z,4580000,False,,,0,,S. Fontecchio STEAL (2 STL),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
466,PT02M58.00S,2023-12-19T03:41:21.8Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612762,75,78,2023-12-19T03:41:28Z,4590000,False,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Sexton 2 FT),"[1627827, 1629012]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628480.0,3.0,0.0,Sexton,1629012.0,,,,
468,PT02M58.00S,2023-12-19T03:41:32.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,75,78,2023-12-19T03:41:32Z,4610000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M58.00S,2023-12-19T03:43:48.8Z,3,REGULAR,substitution,out,[],1631323,,,1610612762,75,78,2023-12-19T03:44:24Z,4620000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M58.00S,2023-12-19T03:43:48.8Z,3,REGULAR,substitution,out,[],203482,,,1610612762,75,78,2023-12-19T03:44:24Z,4630000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M58.00S,2023-12-19T03:43:48.8Z,3,REGULAR,substitution,out,[],1628969,,,1610612762,75,78,2023-12-19T03:44:24Z,4640000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M58.00S,2023-12-19T03:43:48.8Z,3,REGULAR,substitution,in,[],1628374,,,1610612762,75,78,2023-12-19T03:44:24Z,4660000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M58.00S,2023-12-19T03:43:48.8Z,3,REGULAR,substitution,in,[],1627739,,,1610612762,75,78,2023-12-19T03:44:24Z,4670000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M58.00S,2023-12-19T03:43:48.8Z,3,REGULAR,substitution,in,[],203915,,,1610612762,75,78,2023-12-19T03:44:24Z,4680000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M58.00S,2023-12-19T03:43:48.8Z,3,REGULAR,substitution,in,[],1629651,,,1610612762,75,78,2023-12-19T03:44:24Z,4690000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M58.00S,2023-12-19T03:43:48.8Z,3,REGULAR,substitution,out,[],1630549,,,1610612762,75,78,2023-12-19T03:44:43Z,4695000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M58.00S,2023-12-19T03:44:38.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629012,,,1610612762,76,78,2023-12-19T03:49:38Z,4700000,False,,,0,,C. Sexton Free Throw 1 of 2 (19 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,19.0,,,
479,PT02M58.00S,2023-12-19T03:44:38.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629012,,,1610612762,77,78,2023-12-19T03:49:38Z,4710000,False,,,0,,C. Sexton Free Throw 2 of 2 (20 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
480,PT02M42.00S,2023-12-19T03:45:13.0Z,3,REGULAR,3pt,Jump Shot,[],1626220,17.821944809461236,3.431372549019608,1610612751,77,78,2023-12-19T03:45:19Z,4720000,False,233.0,115.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
481,PT02M41.00S,2023-12-19T03:45:14.0Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612762,77,78,2023-12-19T03:45:19Z,4730000,False,,,0,,K. Dunn REBOUND (Off:1 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,480.0,2.0,1.0,1.0,,,,,,,,,,,,,,
482,PT02M35.00S,2023-12-19T03:45:20.7Z,3,REGULAR,3pt,Jump Shot,[],1629012,67.23061760840999,57.107843137254896,1610612762,80,78,2023-12-19T03:45:25Z,4740000,False,36.0,256.0,1,right,C. Sexton 25' 3PT  (23 PTS) (K. Dunn 2 AST),"[1629012, 1627739]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,,,,,,,,,,,23.0,K. Dunn,1627739.0,2.0
484,PT02M17.00S,2023-12-19T03:45:40.0Z,3,REGULAR,foul,personal,[],1629012,,,1610612751,80,78,2023-12-19T03:45:49Z,4760000,False,,,0,,C. Sexton personal FOUL (3 PF),"[1629012, 1627827]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1628480.0,3.0,0.0,Finney-Smith,1627827.0,,,,
486,PT02M13.00S,2023-12-19T03:46:02.6Z,3,REGULAR,3pt,Jump Shot,[],203915,32.276609724047304,66.42156862745098,1610612751,80,78,2023-12-19T03:46:08Z,4780000,False,-82.0,251.0,1,left,MISS S. Dinwiddie 26' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
487,PT02M09.00S,2023-12-19T03:46:06.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,80,78,2023-12-19T03:46:08Z,4790000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,486.0,7.0,7.0,0.0,,,,,,,,,,,,,,
488,PT01M59.00S,2023-12-19T03:46:16.1Z,3,REGULAR,3pt,Jump Shot,[],1628381,93.24901445466492,95.83333333333334,1610612762,83,78,2023-12-19T03:46:21Z,4800000,False,229.0,11.0,1,right,J. Collins 3PT  (6 PTS) (O. Agbaji 2 AST),"[1628381, 1630534]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.95,Made,,,,,,,,,,,,,,,6.0,O. Agbaji,1630534.0,2.0
490,PT01M37.00S,2023-12-19T03:46:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,10.068988173455978,45.588235294117645,1610612751,83,80,2023-12-19T03:46:43Z,4820000,False,22.0,42.0,1,left,N. Claxton driving Layup (11 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.75,Made,,,,,,,,,,,,,,,11.0,,,
491,PT01M24.00S,2023-12-19T03:46:52.3Z,3,REGULAR,3pt,Jump Shot,[],1628374,69.85873850197109,23.52941176470588,1610612762,86,80,2023-12-19T03:46:56Z,4830000,False,-132.0,231.0,1,right,L. Markkanen 26' 3PT  (16 PTS) (K. Dunn 3 AST),"[1628374, 1627739]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,,,,,,,,,,,16.0,K. Dunn,1627739.0,3.0
493,PT00M56.20S,2023-12-19T03:47:46.4Z,3,REGULAR,jumpball,recovered,[],1626220,,,1610612751,86,80,2023-12-19T03:47:46Z,4850000,False,,,0,,Jump Ball N. Claxton vs. J. Collins: Tip to R. O'Neale,"[1626220, 1629651, 1628381]",1610612751.0,BKN,heldball,R. O'Neale,1626220.0,O'Neale,R. O'Neale,Claxton,1629651.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
496,PT00M53.90S,2023-12-19T03:47:48.6Z,3,REGULAR,3pt,Jump Shot,[],203915,30.305519053876477,69.6078431372549,1610612751,86,80,2023-12-19T03:48:06Z,4880000,False,-98.0,232.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
497,PT00M52.70S,2023-12-19T03:47:49.8Z,3,REGULAR,rebound,offensive,[],1630560,,,1610612751,86,80,2023-12-19T03:48:06Z,4890000,False,,,0,,C. Thomas REBOUND (Off:2 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,496.0,3.0,1.0,2.0,,,,,,,,,,,,,,
498,PT00M46.90S,2023-12-19T03:48:12.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,5.863994743758213,54.90196078431373,1610612751,86,80,2023-12-19T03:48:20Z,4900000,False,-25.0,3.0,1,left,MISS S. Dinwiddie driving Layup - blocked,"[203915, 1628381]",1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,Collins,1628381.0,,,,,,,,,,,,
499,PT00M46.90S,2023-12-19T03:48:12.9Z,3,REGULAR,block,,[],1628381,,,1610612751,86,80,2023-12-19T03:48:15Z,4910000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT00M44.60S,2023-12-19T03:48:15.2Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,86,80,2023-12-19T03:48:20Z,4920000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,498.0,3.0,2.0,1.0,,,,,,,,,,,,,,
501,PT00M42.90S,2023-12-19T03:48:17.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630534,92.46057818659659,54.41176470588235,1610612762,88,80,2023-12-19T03:58:01Z,4930000,False,22.0,18.0,1,right,O. Agbaji running alley-oop DUNK (8 PTS) (K. Dunn 4 AST),"[1630534, 1627739]",1610612762.0,UTA,running alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,,,,,,,8.0,K. Dunn,1627739.0,4.0
503,PT00M40.80S,2023-12-19T03:48:22.4Z,3,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612751,88,80,2023-12-19T03:48:31Z,4950000,False,,,0,,R. O'Neale bad pass out-of-bounds TURNOVER (1 TO),[1626220],1610612751.0,BKN,bad pass,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,1627541.0,,,,,,,,
