actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
244,PT08M00.00S,2023-11-26T03:15:13.9Z,2,REGULAR,substitution,in,[],1627742,,,1610612762,30,32,2023-11-26T03:15:22Z,2410000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M00.00S,2023-11-26T03:15:33.6Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,31,32,2023-11-26T03:15:33Z,2420000,False,,,0,,C. Sexton Free Throw 2 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
246,PT07M52.00S,2023-11-26T03:15:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,81.02825229960578,35.294117647058826,1610612740,31,34,2023-11-26T03:15:49Z,2430000,False,-74.0,126.0,1,right,B. Ingram 14' fadeaway Jump Shot (9 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,14.57,Made,,,,,,,,,,,,,,,9.0,,,
247,PT07M30.00S,2023-11-26T03:16:04.6Z,2,REGULAR,3pt,Jump Shot,[],1631117,4.28712220762155,3.6764705882352944,1610612762,31,34,2023-11-26T03:16:08Z,2440000,False,232.0,-12.0,1,left,MISS W. Kessler 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
248,PT07M28.00S,2023-11-26T03:16:06.6Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,31,34,2023-11-26T03:16:08Z,2450000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:5),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,247.0,5.0,5.0,0.0,,,,,,,,,,,,,,
249,PT07M19.00S,2023-11-26T03:16:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,82.47371879106439,37.00980392156863,1610612740,31,36,2023-11-26T03:16:43Z,2460000,False,-65.0,112.0,1,right,B. Ingram 12' pullup Jump Shot (11 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,12.97,Made,,,,,,,,,,,,,,,11.0,,,
250,PT07M19.00S,2023-11-26T03:16:23.6Z,2,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612740,31,36,2023-11-26T03:16:31Z,2470000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Ingram 1 FT),"[1631117, 1627742]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,,,,,,2.0,0.0,Ingram,1627742.0,,,,
252,PT07M19.00S,2023-11-26T03:16:32.8Z,2,REGULAR,substitution,out,[],1629012,,,1610612740,31,36,2023-11-26T03:16:41Z,2490000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M19.00S,2023-11-26T03:16:32.8Z,2,REGULAR,substitution,out,[],1631117,,,1610612740,31,36,2023-11-26T03:16:41Z,2500000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M19.00S,2023-11-26T03:16:32.8Z,2,REGULAR,substitution,out,[],202685,,,1610612740,31,36,2023-11-26T03:16:41Z,2510000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M19.00S,2023-11-26T03:16:32.8Z,2,REGULAR,substitution,in,[],1630209,,,1610612740,31,36,2023-11-26T03:16:41Z,2520000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M19.00S,2023-11-26T03:16:32.8Z,2,REGULAR,substitution,in,[],1641718,,,1610612740,31,36,2023-11-26T03:16:41Z,2530000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M19.00S,2023-11-26T03:16:32.8Z,2,REGULAR,substitution,in,[],203469,,,1610612740,31,36,2023-11-26T03:16:41Z,2540000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M19.00S,2023-11-26T03:17:00.8Z,2,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,31,36,2023-11-26T03:17:04Z,2550000,False,,,0,,MISS B. Ingram Free Throw 1 of 1,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT07M17.00S,2023-11-26T03:17:02.8Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,31,36,2023-11-26T03:17:04Z,2560000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,258.0,3.0,3.0,0.0,,,,,,,,,,,,,,
260,PT07M09.00S,2023-11-26T03:17:10.4Z,2,REGULAR,3pt,Jump Shot,[],1641718,22.946780551905388,85.5392156862745,1610612762,31,36,2023-11-26T03:17:15Z,2570000,False,-178.0,163.0,1,left,MISS K. George 24' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.13,Missed,,,,,,,,,,,,,,,,,,
261,PT07M06.00S,2023-11-26T03:17:13.4Z,2,REGULAR,rebound,defensive,[],203469,,,1610612740,31,36,2023-11-26T03:17:15Z,2580000,False,,,0,,C. Zeller REBOUND (Off:1 Def:2),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Above the Break 3,24+ Left Center,,,260.0,3.0,2.0,1.0,,,,,,,,,,,,,,
262,PT06M57.00S,2023-11-26T03:17:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,87.59855453350855,47.794117647058826,1610612740,31,36,2023-11-26T03:17:26Z,2590000,False,-11.0,64.0,1,right,MISS B. Ingram 6' driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
263,PT06M55.00S,2023-11-26T03:17:24.0Z,2,REGULAR,rebound,offensive,[],203469,,,1610612740,31,36,2023-11-26T03:17:24Z,2600000,False,,,0,,C. Zeller REBOUND (Off:2 Def:2),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),0-8 Center,,,262.0,4.0,2.0,2.0,,,,,,,,,,,,,,
264,PT06M51.00S,2023-11-26T03:17:28.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203469,94.1688567674113,53.67647058823529,1610612740,31,38,2023-11-26T03:17:32Z,2610000,False,18.0,2.0,1,right,C. Zeller cutting DUNK (4 PTS) (J. Hawkins 2 AST),"[203469, 1641722]",1610612740.0,NOP,cutting,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,,,,,,,,,4.0,J. Hawkins,1641722.0,2.0
266,PT06M35.00S,2023-11-26T03:17:46.8Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612762,31,38,2023-11-26T03:17:57Z,2630000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Collins 2 FT),"[1630529, 1628381]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,,,3.0,0.0,Collins,1628381.0,,,,
268,PT06M35.00S,2023-11-26T03:18:03.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,31,38,2023-11-26T03:18:03Z,2650000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M35.00S,2023-11-26T03:20:18.4Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,31,38,2023-11-26T03:20:33Z,2660000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M35.00S,2023-11-26T03:20:18.4Z,2,REGULAR,substitution,out,[],1630534,,,1610612762,31,38,2023-11-26T03:20:33Z,2670000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M35.00S,2023-11-26T03:20:18.4Z,2,REGULAR,substitution,out,[],1630529,,,1610612762,31,38,2023-11-26T03:20:33Z,2680000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M35.00S,2023-11-26T03:20:18.4Z,2,REGULAR,substitution,in,[],1631323,,,1610612762,31,38,2023-11-26T03:20:33Z,2690000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M35.00S,2023-11-26T03:20:18.4Z,2,REGULAR,substitution,in,[],1627739,,,1610612762,31,38,2023-11-26T03:20:33Z,2700000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M35.00S,2023-11-26T03:20:18.4Z,2,REGULAR,substitution,in,[],1630700,,,1610612762,31,38,2023-11-26T03:20:33Z,2710000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M35.00S,2023-11-26T03:20:50.9Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,32,38,2023-11-26T03:20:50Z,2720000,False,,,0,,J. Collins Free Throw 1 of 2 (5 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
276,PT06M35.00S,2023-11-26T03:21:06.1Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,33,38,2023-11-26T03:21:06Z,2730000,False,,,0,,J. Collins Free Throw 2 of 2 (6 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
277,PT06M27.00S,2023-11-26T03:21:15.4Z,2,REGULAR,turnover,bad pass,[],1641722,,,1610612740,33,38,2023-11-26T03:21:21Z,2740000,False,,,0,,J. Hawkins bad pass TURNOVER (4 TO),"[1641722, 1627739]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,,4.0,,,Dunn,1627739.0,,,,,,,,
278,PT06M27.00S,2023-11-26T03:21:15.4Z,2,REGULAR,steal,,[],1627739,,,1610612762,33,38,2023-11-26T03:21:17Z,2750000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
279,PT06M24.00S,2023-11-26T03:21:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627739,5.601182654402102,54.41176470588235,1610612762,35,38,2023-11-26T03:22:14Z,2760000,False,-22.0,0.0,1,left,K. Dunn running Layup (4 PTS),[1627739],1610612762.0,UTA,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,,,,,,4.0,,,
280,PT06M06.00S,2023-11-26T03:21:35.6Z,2,REGULAR,2pt,Jump Shot,[],1627742,81.94809461235218,69.6078431372549,1610612740,35,40,2023-11-26T03:21:39Z,2770000,False,98.0,117.0,1,right,B. Ingram 15' pullup Jump Shot (13 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,15.28,Made,,,,,,,,,,,,,,,13.0,,,
281,PT05M45.00S,2023-11-26T03:21:56.7Z,2,REGULAR,turnover,bad pass,[],1628381,,,1610612762,35,40,2023-11-26T03:22:00Z,2780000,False,,,0,,J. Collins bad pass TURNOVER (2 TO),"[1628381, 1630700]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,Daniels,1630700.0,,,,,,,,
282,PT05M45.00S,2023-11-26T03:21:56.7Z,2,REGULAR,steal,,[],1630700,,,1610612740,35,40,2023-11-26T03:21:58Z,2790000,False,,,0,,D. Daniels STEAL (4 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT05M41.00S,2023-11-26T03:22:01.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630631,92.85479632063075,54.41176470588235,1610612740,35,42,2023-11-26T03:23:11Z,2800000,False,22.0,15.0,1,right,J. Alvarado driving Layup (2 PTS) (J. Hawkins 3 AST),"[1630631, 1641722]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,,,,,,,,,2.0,J. Hawkins,1641722.0,3.0
285,PT05M26.00S,2023-11-26T03:22:16.2Z,2,REGULAR,3pt,Jump Shot,[],1631323,31.61957950065703,71.32352941176471,1610612762,35,42,2023-11-26T03:22:21Z,2820000,False,-107.0,245.0,1,left,MISS S. Fontecchio 26' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
286,PT05M24.00S,2023-11-26T03:22:18.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,35,42,2023-11-26T03:22:21Z,2830000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,,,
287,PT05M16.00S,2023-11-26T03:22:26.6Z,2,REGULAR,3pt,Jump Shot,[],1641722,68.41327201051249,60.29411764705882,1610612740,35,45,2023-11-26T03:22:30Z,2840000,False,51.0,244.0,1,right,J. Hawkins 24' 3PT  (18 PTS) (B. Ingram 1 AST),"[1641722, 1627742]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,24.98,Made,,,,,,,,,,,,,,,18.0,B. Ingram,1627742.0,1.0
289,PT04M59.00S,2023-11-26T03:22:43.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,9.937582128777924,40.931372549019606,1610612762,37,45,2023-11-26T03:22:49Z,2860000,False,45.0,41.0,1,left,K. Dunn 6' floating Jump Shot (6 PTS),[1627739],1610612762.0,UTA,floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,,,,,,,,,,,,,,,6.0,,,
290,PT04M41.00S,2023-11-26T03:23:01.0Z,2,REGULAR,3pt,Jump Shot,[],1641722,69.33311432325887,71.56862745098039,1610612740,37,45,2023-11-26T03:23:06Z,2870000,False,108.0,236.0,1,right,MISS J. Hawkins 25' step back 3PT,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
291,PT04M39.00S,2023-11-26T03:23:03.0Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,37,45,2023-11-26T03:23:06Z,2880000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,290.0,3.0,3.0,0.0,,,,,,,,,,,,,,
292,PT04M21.00S,2023-11-26T03:23:21.6Z,2,REGULAR,3pt,Jump Shot,[],1641718,22.946780551905388,11.76470588235294,1610612762,37,45,2023-11-26T03:23:27Z,2890000,False,191.0,163.0,1,left,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
293,PT04M19.00S,2023-11-26T03:23:23.6Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612762,37,45,2023-11-26T03:23:27Z,2900000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:2),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Right Center,,,292.0,3.0,2.0,1.0,,,,,,,,,,,,,,
294,PT04M19.00S,2023-11-26T03:23:26.0Z,2,REGULAR,foul,personal,[],1627742,,,1610612762,37,45,2023-11-26T03:24:01Z,2910000,False,,,0,,B. Ingram personal FOUL (2 PF),"[1627742, 1630209]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1204.0,,,,,,2.0,0.0,Yurtseven,1630209.0,,,,
296,PT04M19.00S,2023-11-26T03:23:35.6Z,2,REGULAR,substitution,out,[],1641722,,,1610612762,37,45,2023-11-26T03:23:39Z,2930000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M19.00S,2023-11-26T03:23:35.6Z,2,REGULAR,substitution,out,[],203469,,,1610612762,37,45,2023-11-26T03:23:39Z,2940000,False,,,0,,SUB out: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M19.00S,2023-11-26T03:23:35.6Z,2,REGULAR,substitution,in,[],1630230,,,1610612762,37,45,2023-11-26T03:23:39Z,2950000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M19.00S,2023-11-26T03:23:35.6Z,2,REGULAR,substitution,in,[],202685,,,1610612762,37,45,2023-11-26T03:23:39Z,2960000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M09.00S,2023-11-26T03:24:00.9Z,2,REGULAR,turnover,bad pass,[],1641718,,,1610612762,37,45,2023-11-26T03:24:04Z,2970000,False,,,0,,K. George bad pass TURNOVER (4 TO),"[1641718, 1630700]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,4.0,,,Daniels,1630700.0,,,,,,,,
301,PT04M09.00S,2023-11-26T03:24:00.9Z,2,REGULAR,steal,,[],1630700,,,1610612740,37,45,2023-11-26T03:24:02Z,2980000,False,,,0,,D. Daniels STEAL (5 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
302,PT03M51.00S,2023-11-26T03:24:18.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202685,91.80354796320631,31.61764705882353,1610612740,37,47,2023-11-26T03:24:22Z,2990000,False,-92.0,25.0,1,right,J. Valanciunas 9' Jump Shot (5 PTS) (N. Marshall 3 AST),"[202685, 1630230]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,9.51,Made,,,,,,,,,,,,,,,5.0,N. Marshall,1630230.0,3.0
304,PT03M33.00S,2023-11-26T03:24:38.4Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612762,37,47,2023-11-26T03:24:42Z,3010000,False,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Fontecchio 2 FT),"[202685, 1631323]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203177.0,,,,,,1.0,0.0,Fontecchio,1631323.0,,,,
306,PT03M33.00S,2023-11-26T03:25:09.1Z,2,REGULAR,freethrow,1 of 2,[],1631323,,,1610612762,38,47,2023-11-26T03:25:09Z,3030000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (4 PTS),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
307,PT03M33.00S,2023-11-26T03:25:25.4Z,2,REGULAR,freethrow,2 of 2,[],1631323,,,1610612762,39,47,2023-11-26T03:25:25Z,3040000,False,,,0,,S. Fontecchio Free Throw 2 of 2 (5 PTS),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
308,PT03M17.00S,2023-11-26T03:25:43.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,86.81011826544021,36.51960784313725,1610612740,39,47,2023-11-26T03:25:48Z,3050000,False,-67.0,71.0,1,right,MISS J. Alvarado 9' Layup - blocked,"[1630631, 1630209]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Left,9.83,Missed,,,,,,,Yurtseven,1630209.0,,,,,,,,,,
309,PT03M17.00S,2023-11-26T03:25:43.2Z,2,REGULAR,block,,[],1630209,,,1610612740,39,47,2023-11-26T03:25:45Z,3060000,False,,,0,,O. Yurtseven BLOCK (2 BLK),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
310,PT03M14.00S,2023-11-26T03:25:46.2Z,2,REGULAR,rebound,offensive,[],1630631,,,1610612740,39,47,2023-11-26T03:25:48Z,3070000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Left,,,308.0,2.0,1.0,1.0,,,,,,,,,,,,,,
311,PT03M10.00S,2023-11-26T03:25:51.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630700,72.09264126149803,83.33333333333334,1610612740,39,47,2023-11-26T03:25:57Z,3080000,False,167.0,210.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,26.8,Missed,,,,,,,,,,,,,,,,,,
312,PT03M08.00S,2023-11-26T03:25:53.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,39,47,2023-11-26T03:25:57Z,3090000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,311.0,,,,,,,,,,,,,,,,,
314,PT02M59.00S,2023-11-26T03:26:17.8Z,2,REGULAR,3pt,Jump Shot,[],1630209,3.235873850197109,4.411764705882353,1610612762,39,47,2023-11-26T03:26:22Z,3110000,False,228.0,-22.0,1,left,MISS O. Yurtseven 3PT,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Right Corner 3,24+ Right,22.9,Missed,,,,,,,,,,,,,,,,,,
315,PT02M55.00S,2023-11-26T03:26:21.8Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,39,47,2023-11-26T03:26:22Z,3120000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,314.0,3.0,2.0,1.0,,,,,,,,,,,,,,
316,PT02M52.00S,2023-11-26T03:26:26.7Z,2,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612740,39,47,2023-11-26T03:26:30Z,3130000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Ingram 2 FT),"[1631323, 1627742]",1610612762.0,UTA,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203177.0,,,,,,1.0,1.0,Ingram,1627742.0,,,,
318,PT02M52.00S,2023-11-26T03:26:33.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,39,47,2023-11-26T03:26:33Z,3150000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M52.00S,2023-11-26T03:29:03.1Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,39,47,2023-11-26T03:29:18Z,3160000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M52.00S,2023-11-26T03:29:03.1Z,2,REGULAR,substitution,in,[],1641722,,,1610612740,39,47,2023-11-26T03:29:18Z,3170000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M52.00S,2023-11-26T03:29:47.5Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,39,47,2023-11-26T03:29:47Z,3180000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT02M52.00S,2023-11-26T03:29:47.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,39,47,2023-11-26T03:29:47Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,,,,,
324,PT02M52.00S,2023-11-26T03:30:03.6Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,39,48,2023-11-26T03:30:03Z,3200000,False,,,0,,B. Ingram Free Throw 2 of 2 (14 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
325,PT02M39.00S,2023-11-26T03:30:23.6Z,2,REGULAR,violation,kicked ball,[],202685,,,1610612762,39,48,2023-11-26T03:30:49Z,3210000,False,,,0,,J. Valanciunas kicked ball VIOLATION,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
326,PT02M28.00S,2023-11-26T03:30:53.7Z,2,REGULAR,turnover,out-of-bounds,[],1627739,,,1610612762,39,48,2023-11-26T03:31:00Z,3220000,False,,,0,,K. Dunn lost ball out-of-bounds TURNOVER (1 TO),[1627739],1610612762.0,UTA,lost ball,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Right,,,,,,,203177.0,1.0,,,,,,,,,,,,
