actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
522,PT10M35.00S,2025-12-28T02:53:12.5Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612751,86,102,2025-12-28T02:53:19Z,5060000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Wolf 2 FT),"[1629675, 1642874]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,3.0,0.0,Wolf,1642874.0,,,,,,,
524,PT10M35.00S,2025-12-28T02:54:02.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642874,,,1610612751,86,103,2025-12-28T02:54:02Z,5080000,False,,,0,,D. Wolf Free Throw 1 of 2 (10 PTS),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
525,PT10M35.00S,2025-12-28T02:54:18.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642874,,,1610612751,86,104,2025-12-28T02:54:18Z,5090000,False,,,0,,D. Wolf Free Throw 2 of 2 (11 PTS),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
526,PT10M27.00S,2025-12-28T02:54:31.4Z,4,REGULAR,foul,personal,['2freethrow'],1642962,,,1610612750,86,104,2025-12-28T02:54:37Z,5100000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1642962, 1630183]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,,2.0,0.0,McDaniels,1630183.0,,,,,,,
528,PT10M27.00S,2025-12-28T02:54:53.0Z,4,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,86,104,2025-12-28T02:54:53Z,5120000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
529,PT10M27.00S,2025-12-28T02:54:53.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,86,104,2025-12-28T02:54:53Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,
530,PT10M27.00S,2025-12-28T02:55:03.5Z,4,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,87,104,2025-12-28T02:55:03Z,5140000,False,,,0,,J. McDaniels Free Throw 2 of 2 (13 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
531,PT10M15.00S,2025-12-28T02:55:18.5Z,4,REGULAR,3pt,Jump Shot,[],1642962,21.76412614980289,10.53921568627451,1610612751,87,104,2025-12-28T02:55:26Z,5150000,False,197.0,152.0,1,left,MISS D. Powell 24' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
532,PT10M12.00S,2025-12-28T02:55:21.9Z,4,REGULAR,rebound,offensive,[],1642874,,,1610612751,87,104,2025-12-28T02:55:21Z,5160000,False,,,0,,D. Wolf REBOUND (Off:2 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,531.0,3.0,1.0,2.0,,,,,,,,,,,,,,
533,PT10M09.00S,2025-12-28T02:55:24.8Z,4,REGULAR,turnover,bad pass,[],1642874,,,1610612751,87,104,2025-12-28T02:57:05Z,5170000,False,,,0,,D. Wolf bad pass TURNOVER (2 TO),"[1642874, 203944]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,8-16 Center,,,,,,,,,2.0,,,,,,,,,,Randle,203944.0
534,PT10M09.00S,2025-12-28T02:55:24.8Z,4,REGULAR,steal,,[],203944,,,1610612750,87,104,2025-12-28T02:55:26Z,5180000,False,,,0,,J. Randle STEAL (2 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
535,PT10M04.00S,2025-12-28T02:55:30.0Z,4,REGULAR,turnover,lost ball,[],1630183,,,1610612750,87,104,2025-12-28T02:55:34Z,5190000,False,,,0,,J. McDaniels lost ball TURNOVER (2 TO),"[1630183, 1642962]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,,,,,,,,,,Powell,1642962.0
536,PT10M04.00S,2025-12-28T02:55:30.0Z,4,REGULAR,steal,,[],1642962,,,1610612751,87,104,2025-12-28T02:55:31Z,5200000,False,,,0,,D. Powell STEAL (1 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
537,PT09M59.00S,2025-12-28T02:55:34.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630560,31.225361366622867,37.00980392156863,1610612751,87,104,2025-12-28T02:55:41Z,5210000,False,65.0,241.0,1,left,MISS C. Thomas 24' running 3PT,[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
538,PT09M57.00S,2025-12-28T02:55:36.5Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,87,104,2025-12-28T02:55:41Z,5220000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:5),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,537.0,5.0,5.0,0.0,,,,,,,,,,,,,,
541,PT09M49.00S,2025-12-28T02:55:48.7Z,4,REGULAR,foul,offensive,[],203944,,,1610612750,87,104,2025-12-28T02:55:58Z,5250000,False,,,0,,J. Randle offensive FOUL (3 PF),"[203944, 1642849]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,,3.0,0.0,Traore,1642849.0,,,,,,,
543,PT09M49.00S,2025-12-28T02:55:48.7Z,4,REGULAR,turnover,offensive foul,[],203944,,,1610612750,87,104,2025-12-28T02:55:48Z,5270000,False,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,3.0,,,,,,,,,,,
544,PT09M38.00S,2025-12-28T02:56:12.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642874,21.50131406044678,10.784313725490197,1610612751,87,104,2025-12-28T02:56:17Z,5280000,False,196.0,150.0,1,left,MISS D. Wolf 24' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,24.66,Missed,,,,,,,,,,,,,,,,,,
545,PT09M33.00S,2025-12-28T02:56:17.2Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,87,104,2025-12-28T03:03:47Z,5290000,False,,,0,,N. Reid REBOUND (Off:2 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,544.0,4.0,2.0,2.0,,,,,,,,,,,,,,
546,PT09M19.00S,2025-12-28T02:56:30.5Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.75008212877792,72.08180147058823,1610612750,90,104,2025-12-28T02:56:36Z,5300000,False,110.0,251.0,1,right,N. Reid 27' 3PT  (13 PTS) (R. Dillingham 1 AST),"[1629675, 1642265]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,27.38,Made,,,,,13.0,,,,,,,R. Dillingham,1642265.0,1.0,,,,
548,PT09M02.00S,2025-12-28T02:56:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642962,13.485545335085414,54.166666666666664,1610612751,90,106,2025-12-28T03:04:50Z,5320000,False,-21.0,74.0,1,left,D. Powell 7' driving floating Jump Shot (7 PTS),[1642962],1610612751.0,BKN,driving floating,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,7.0,,,,,,,,,,,,,
551,PT08M51.00S,2025-12-28T02:57:00.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642265,92.85479632063075,50.0,1610612750,90,106,2025-12-28T03:05:42Z,5330000,False,0.0,15.0,1,right,MISS R. Dillingham driving Hook,[1642265],1610612750.0,MIN,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
552,PT08M51.00S,2025-12-28T02:57:00.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,90,106,2025-12-28T02:58:24Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,551.0,,,,,,,,,,,,,,,,,
554,PT08M49.00S,2025-12-28T02:57:10.1Z,4,REGULAR,substitution,out,[],1642265,,,1610612750,90,106,2025-12-28T02:57:14Z,5360000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M49.00S,2025-12-28T02:57:10.1Z,4,REGULAR,substitution,in,[],203497,,,1610612750,90,106,2025-12-28T02:57:14Z,5370000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M49.00S,2025-12-28T02:57:17.3Z,4,REGULAR,substitution,out,[],1630560,,,1610612750,90,106,2025-12-28T02:57:20Z,5380000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M49.00S,2025-12-28T02:57:17.3Z,4,REGULAR,substitution,in,[],1641730,,,1610612750,90,106,2025-12-28T02:57:20Z,5390000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M41.00S,2025-12-28T02:57:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,93.11760840998686,50.49019607843137,1610612750,90,106,2025-12-28T03:06:34Z,5400000,False,2.0,12.0,1,right,MISS J. Randle cutting Layup,[203944],1610612750.0,MIN,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
559,PT08M39.00S,2025-12-28T02:57:35.4Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,90,106,2025-12-28T02:58:27Z,5410000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,558.0,3.0,3.0,0.0,,,,,,,,,,,,,,
561,PT08M36.00S,2025-12-28T02:57:37.9Z,4,REGULAR,turnover,bad pass,[],1630549,,,1610612751,90,106,2025-12-28T02:57:49Z,5430000,False,,,0,,D. Sharpe bad pass TURNOVER (1 TO),"[1630549, 203497]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,,,,,,,Gobert,203497.0
564,PT08M36.00S,2025-12-28T02:57:37.9Z,4,REGULAR,steal,,[],203497,,,1610612750,90,106,2025-12-28T02:57:42Z,5440000,False,,,0,,R. Gobert STEAL (2 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
567,PT08M36.00S,2025-12-28T02:58:06.6Z,4,REGULAR,foul,personal,[],1630549,,,1610612750,90,106,2025-12-28T03:07:10Z,5470000,False,,,0,,D. Sharpe personal FOUL (4 PF),"[1630549, 203497]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627963.0,,4.0,0.0,Gobert,203497.0,,,,,,,
569,PT08M27.00S,2025-12-28T02:58:19.0Z,4,REGULAR,foul,personal,[],1642849,,,1610612750,90,106,2025-12-28T02:58:25Z,5490000,False,,,0,,N. Traore personal FOUL (2 PF),"[1642849, 1630183]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Left,,,,,,,,1148.0,,2.0,0.0,McDaniels,1630183.0,,,,,,,
571,PT08M22.00S,2025-12-28T02:58:33.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,69.59592641261499,29.411764705882355,1610612750,90,106,2025-12-28T02:58:37Z,5510000,False,-103.0,233.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
572,PT08M20.00S,2025-12-28T02:58:35.2Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,90,106,2025-12-28T02:58:37Z,5520000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,571.0,4.0,4.0,0.0,,,,,,,,,,,,,,
573,PT08M04.00S,2025-12-28T02:58:51.6Z,4,REGULAR,turnover,bad pass,[],1642849,,,1610612751,90,106,2025-12-28T03:09:30Z,5530000,False,,,0,,N. Traore bad pass TURNOVER (1 TO),"[1642849, 1628978]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,,,DiVincenzo,1628978.0
574,PT08M04.00S,2025-12-28T02:58:51.6Z,4,REGULAR,steal,,[],1628978,,,1610612750,90,106,2025-12-28T02:58:53Z,5540000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
575,PT08M01.00S,2025-12-28T02:58:55.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,93.24901445466492,48.529411764705884,1610612750,92,106,2025-12-28T02:59:01Z,5550000,False,-7.0,11.0,1,right,J. Randle running DUNK (9 PTS) (D. DiVincenzo 4 AST),"[203944, 1628978]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,9.0,,,,,,,D. DiVincenzo,1628978.0,4.0,,,,
577,PT08M00.00S,2025-12-28T02:59:07.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,92,106,2025-12-28T02:59:07Z,5570000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M00.00S,2025-12-28T03:01:22.2Z,4,REGULAR,substitution,out,[],1642874,,,1610612751,92,106,2025-12-28T03:01:38Z,5580000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M00.00S,2025-12-28T03:01:22.2Z,4,REGULAR,substitution,out,[],1630549,,,1610612751,92,106,2025-12-28T03:01:38Z,5590000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M00.00S,2025-12-28T03:01:22.2Z,4,REGULAR,substitution,out,[],1642849,,,1610612751,92,106,2025-12-28T03:01:38Z,5600000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M00.00S,2025-12-28T03:01:22.2Z,4,REGULAR,substitution,in,[],1629008,,,1610612751,92,106,2025-12-28T03:01:38Z,5610000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M00.00S,2025-12-28T03:01:22.2Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,92,106,2025-12-28T03:01:38Z,5620000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M00.00S,2025-12-28T03:01:22.2Z,4,REGULAR,substitution,in,[],1629611,,,1610612751,92,106,2025-12-28T03:01:38Z,5630000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M37.00S,2025-12-28T03:02:15.1Z,4,REGULAR,2pt,Jump Shot,[],1642962,10.85742444152431,17.647058823529413,1610612751,92,106,2025-12-28T03:02:19Z,5640000,False,162.0,50.0,1,left,MISS D. Powell 16' Jump Shot,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right,16.92,Missed,,,,,,,,,,,,,,,,,,
585,PT07M37.00S,2025-12-28T03:02:18.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,92,106,2025-12-28T03:02:19Z,5650000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right,,,584.0,,,,,,,,,,,,,,,,,
586,PT07M37.00S,2025-12-28T03:02:20.0Z,4,REGULAR,foul,personal,[],1629611,,,1610612750,92,106,2025-12-28T03:02:27Z,5660000,False,,,0,,T. Mann loose ball personal FOUL (1 PF),"[1629611, 1629675]",1610612751.0,BKN,loose ball,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,,1.0,0.0,Reid,1629675.0,,,,,,,
588,PT07M21.00S,2025-12-28T03:02:46.5Z,4,REGULAR,3pt,Jump Shot,[],1629675,68.01905387647832,30.14705882352941,1610612750,92,106,2025-12-28T03:02:50Z,5680000,False,-99.0,248.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
589,PT07M17.00S,2025-12-28T03:02:50.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,92,106,2025-12-28T03:02:50Z,5690000,False,,,0,,R. Gobert REBOUND (Off:4 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,588.0,7.0,3.0,4.0,,,,,,,,,,,,,,
590,PT07M13.00S,2025-12-28T03:02:54.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,91.93495400788436,48.77450980392157,1610612750,94,106,2025-12-28T03:11:27Z,5700000,False,-6.0,23.0,1,right,J. Randle driving finger roll Layup (11 PTS) (D. DiVincenzo 5 AST),"[203944, 1628978]",1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,11.0,,,,,,,D. DiVincenzo,1628978.0,5.0,,,,
592,PT06M46.00S,2025-12-28T03:03:20.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,17.0335085413929,36.76470588235294,1610612751,94,108,2025-12-28T03:12:04Z,5720000,False,66.0,108.0,1,left,N. Clowney 12' fadeaway Jump Shot (11 PTS),[1641730],1610612751.0,BKN,fadeaway,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Right,12.63,Made,,,,,11.0,,,,,,,,,,,,,
593,PT06M32.00S,2025-12-28T03:03:35.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,88.12417871222075,49.01960784313725,1610612750,94,108,2025-12-28T03:03:38Z,5730000,False,-5.0,59.0,1,right,MISS N. Reid turnaround Shot,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
594,PT06M29.00S,2025-12-28T03:03:38.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,94,108,2025-12-28T03:03:38Z,5740000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,593.0,3.0,2.0,1.0,,,,,,,,,,,,,,
595,PT06M18.00S,2025-12-28T03:03:51.1Z,4,REGULAR,foul,personal,[],1629675,,,1610612751,94,108,2025-12-28T03:03:57Z,5750000,False,,,0,,N. Reid personal FOUL (4 PF),"[1629675, 1641730]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,1148.0,,4.0,0.0,Clowney,1641730.0,,,,,,,
597,PT06M18.00S,2025-12-28T03:03:57.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612751,94,108,2025-12-28T03:04:03Z,5770000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M18.00S,2025-12-28T03:03:57.7Z,4,REGULAR,substitution,in,[],1630162,,,1610612751,94,108,2025-12-28T03:04:03Z,5780000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M12.00S,2025-12-28T03:04:23.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,12.828515111695138,42.15686274509804,1610612751,94,108,2025-12-28T03:04:26Z,5790000,False,39.0,68.0,1,left,MISS N. Claxton 7' driving floating Shot,[1629651],1610612751.0,BKN,driving floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
600,PT06M10.00S,2025-12-28T03:04:25.5Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,94,108,2025-12-28T03:04:26Z,5800000,False,,,0,,A. Edwards REBOUND (Off:0 Def:7),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,599.0,7.0,7.0,0.0,,,,,,,,,,,,,,
601,PT06M03.00S,2025-12-28T03:04:35.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642962,,,1610612750,94,108,2025-12-28T03:04:42Z,5810000,False,,,0,,D. Powell shooting personal FOUL (3 PF) (Edwards 2 FT),"[1642962, 1630162]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1629183.0,,3.0,0.0,Edwards,1630162.0,,,,,,,
603,PT06M03.00S,2025-12-28T03:04:55.3Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,95,108,2025-12-28T03:04:55Z,5830000,False,,,0,,A. Edwards Free Throw 1 of 2 (26 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
604,PT06M03.00S,2025-12-28T03:05:00.7Z,4,REGULAR,substitution,out,[],1642962,,,1610612750,95,108,2025-12-28T03:05:06Z,5840000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M03.00S,2025-12-28T03:05:00.7Z,4,REGULAR,substitution,in,[],1642856,,,1610612750,95,108,2025-12-28T03:05:06Z,5850000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M03.00S,2025-12-28T03:05:21.2Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,96,108,2025-12-28T03:05:21Z,5860000,False,,,0,,A. Edwards Free Throw 2 of 2 (27 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
607,PT05M43.00S,2025-12-28T03:05:44.5Z,4,REGULAR,3pt,Jump Shot,[],1642856,24.917871222076215,86.27450980392157,1610612751,96,108,2025-12-28T03:13:41Z,5870000,False,-181.0,182.0,1,left,MISS E. Dëmin 25' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
608,PT05M39.00S,2025-12-28T03:05:48.5Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612751,96,108,2025-12-28T03:06:10Z,5880000,False,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,607.0,4.0,3.0,1.0,,,,,,,,,,,,,,
609,PT05M38.00S,2025-12-28T03:05:50.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,33.196452036793694,50.98039215686274,1610612751,96,111,2025-12-28T03:05:54Z,5890000,False,-5.0,260.0,1,left,M. Porter Jr. 25' 3PT  (21 PTS) (N. Clowney 2 AST),"[1629008, 1641730]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.95,Made,,,,,21.0,,,,,,,N. Clowney,1641730.0,2.0,,,,
611,PT05M24.00S,2025-12-28T03:06:03.4Z,4,REGULAR,3pt,Jump Shot,[],1630183,89.70105124835742,95.58823529411765,1610612750,99,111,2025-12-28T03:06:07Z,5910000,False,228.0,44.0,1,right,J. McDaniels 3PT  (16 PTS) (D. DiVincenzo 6 AST),"[1630183, 1628978]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.22,Made,,,,,16.0,,,,,,,D. DiVincenzo,1628978.0,6.0,,,,
613,PT05M05.00S,2025-12-28T03:06:22.0Z,4,REGULAR,2pt,Jump Shot,[],1642856,25.254599211563733,60.31709558823529,1610612751,99,111,2025-12-28T03:06:45Z,5930000,False,-52.0,185.0,1,left,MISS E. Dëmin 19' pullup Shot,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Center,19.2,Missed,,,,,,,,,,,,,,,,,,
614,PT05M02.00S,2025-12-28T03:06:25.0Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,99,111,2025-12-28T03:16:04Z,5940000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,613.0,4.0,2.0,2.0,,,,,,,,,,,,,,
