actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
350,PT00M00.00S,2026-01-23T02:05:30.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,61,60,2026-01-23T02:05:52Z,3470000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,349.0,,,,,
351,PT00M00.00S,2026-01-23T02:05:36.3Z,2,REGULAR,period,end,[],0,,,1610612741,61,60,2026-01-23T02:05:36Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-01-23T02:20:18.7Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612741,61,60,2026-01-23T02:21:05Z,3490000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-01-23T02:20:18.7Z,3,REGULAR,substitution,out,['startperiod'],201144,,,1610612741,61,60,2026-01-23T02:21:05Z,3500000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-01-23T02:20:18.7Z,3,REGULAR,substitution,out,['startperiod'],1630581,,,1610612741,61,60,2026-01-23T02:21:05Z,3510000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2026-01-23T02:20:18.7Z,3,REGULAR,substitution,out,['startperiod'],1630200,,,1610612741,61,60,2026-01-23T02:21:05Z,3520000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2026-01-23T02:20:18.7Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612741,61,60,2026-01-23T02:21:05Z,3530000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-01-23T02:20:18.7Z,3,REGULAR,substitution,in,['startperiod'],203944,,,1610612741,61,60,2026-01-23T02:21:05Z,3540000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-01-23T02:20:18.7Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612741,61,60,2026-01-23T02:21:05Z,3550000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-01-23T02:20:18.7Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612741,61,60,2026-01-23T02:21:05Z,3560000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-01-23T02:21:04.2Z,3,REGULAR,period,start,[],0,,,1610612741,61,60,2026-01-23T02:21:05Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M36.00S,2026-01-23T02:21:31.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,61,60,2026-01-23T02:21:44Z,3580000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
362,PT11M21.00S,2026-01-23T02:21:56.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,11.300919842312746,57.13082107843137,1610612750,63,60,2026-01-23T02:22:04Z,3590000,False,-36.0,54.0,1,left,J. Randle 6' turnaround fadeaway Jump Shot (17 PTS),[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,17.0,,,,,,,,,,,,,,,,,
364,PT11M11.00S,2026-01-23T02:22:07.5Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612741,63,60,2026-01-23T02:22:12Z,3610000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Buzelis 2 FT),"[203944, 1641824]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1201.0,3.0,0.0,Buzelis,1641824.0,,,,,,
366,PT11M11.00S,2026-01-23T02:22:36.5Z,3,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,63,61,2026-01-23T02:22:36Z,3630000,False,,,0,,M. Buzelis Free Throw 1 of 2 (8 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
367,PT11M11.00S,2026-01-23T02:22:55.4Z,3,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,63,62,2026-01-23T02:22:55Z,3640000,False,,,0,,M. Buzelis Free Throw 2 of 2 (9 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
368,PT10M56.00S,2026-01-23T02:23:13.0Z,3,REGULAR,3pt,Jump Shot,[],1628978,30.699737187910642,37.254901960784316,1610612750,63,62,2026-01-23T02:23:19Z,3650000,False,64.0,236.0,1,left,MISS D. DiVincenzo 24' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,24.45,Missed,,,,,,,,,,,,,,,,,,
369,PT10M53.00S,2026-01-23T02:23:16.0Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,63,62,2026-01-23T02:23:19Z,3660000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,368.0,3.0,3.0,0.0,,
370,PT10M46.00S,2026-01-23T02:23:22.9Z,3,REGULAR,3pt,Jump Shot,[],1629632,72.61826544021025,80.63725490196079,1610612741,63,62,2026-01-23T02:23:27Z,3670000,False,153.0,205.0,1,right,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
371,PT10M44.00S,2026-01-23T02:23:24.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,63,62,2026-01-23T02:23:27Z,3680000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,370.0,5.0,4.0,1.0,,
372,PT10M32.00S,2026-01-23T02:23:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.521024967148489,50.0,1610612750,65,62,2026-01-23T02:23:41Z,3690000,False,0.0,9.0,1,left,J. Randle finger roll Layup (19 PTS),[203944],1610612750.0,MIN,finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.88,Made,19.0,,,,,,,,,,,,,,,,,
373,PT10M21.00S,2026-01-23T02:23:51.2Z,3,REGULAR,foul,personal,[],1628978,,,1610612741,65,62,2026-01-23T02:24:02Z,3700000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1629632]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,204059.0,2.0,0.0,White,1629632.0,,,,,,
375,PT10M21.00S,2026-01-23T02:24:03.6Z,3,REGULAR,substitution,out,[],1630188,,,1610612741,65,62,2026-01-23T02:24:08Z,3720000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT10M21.00S,2026-01-23T02:24:03.6Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,65,62,2026-01-23T02:24:08Z,3730000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT10M12.00S,2026-01-23T02:24:54.8Z,3,REGULAR,turnover,bad pass,[],1630172,,,1610612741,65,62,2026-01-23T02:24:59Z,3750000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1628978]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,,,,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,
379,PT10M12.00S,2026-01-23T02:24:54.8Z,3,REGULAR,steal,,[],1628978,,,1610612750,65,62,2026-01-23T02:25:52Z,3760000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
380,PT10M09.00S,2026-01-23T02:24:59.9Z,3,REGULAR,foul,personal,[],1629632,,,1610612750,65,62,2026-01-23T02:25:15Z,3770000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1628978]",1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,
382,PT09M48.00S,2026-01-23T02:25:37.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,32.51067674113009,61.05238970588235,1610612750,68,62,2026-01-23T02:25:43Z,3790000,False,-55.0,253.0,1,left,D. DiVincenzo 25' 3PT  (6 PTS) (J. Randle 3 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.91,Made,6.0,,,,J. Randle,203944.0,3.0,,,,,,,,,,,
384,PT09M27.00S,2026-01-23T02:25:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,90.14454664914587,63.748468137254896,1610612741,68,64,2026-01-23T02:26:06Z,3810000,False,69.0,40.0,1,right,C. White 7' driving floating bank Jump Shot (13 PTS),[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,13.0,,,,,,,,,,,,,,,,,
385,PT09M20.00S,2026-01-23T02:26:05.4Z,3,REGULAR,3pt,Jump Shot,[],1628978,24.26084099868594,9.313725490196079,1610612750,68,64,2026-01-23T02:27:29Z,3820000,False,203.0,176.0,1,left,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
386,PT09M17.00S,2026-01-23T02:26:08.4Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612741,68,64,2026-01-23T02:26:09Z,3830000,False,,,0,,I. Okoro REBOUND (Off:0 Def:4),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,385.0,4.0,4.0,0.0,,
387,PT09M12.00S,2026-01-23T02:26:14.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,91.93495400788436,51.225490196078425,1610612741,68,64,2026-01-23T02:28:16Z,3840000,False,6.0,23.0,1,right,MISS C. White running reverse Layup - blocked,"[1629632, 203497]",1610612741.0,CHI,running reverse,,,White,C. White,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
388,PT09M12.00S,2026-01-23T02:26:14.0Z,3,REGULAR,block,,[],203497,,,1610612741,68,64,2026-01-23T02:26:16Z,3850000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT09M09.00S,2026-01-23T02:26:17.0Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,68,64,2026-01-23T02:26:21Z,3860000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,387.0,5.0,4.0,1.0,,
390,PT08M57.00S,2026-01-23T02:26:30.5Z,3,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612750,68,64,2026-01-23T02:26:40Z,3870000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Gobert 2 FT),"[1641824, 203497]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,1.0,0.0,Gobert,203497.0,,,,,,
392,PT08M57.00S,2026-01-23T02:26:57.5Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,69,64,2026-01-23T02:26:57Z,3890000,False,,,0,,R. Gobert Free Throw 1 of 2 (4 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
393,PT08M57.00S,2026-01-23T02:27:25.2Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,70,64,2026-01-23T02:27:25Z,3900000,False,,,0,,R. Gobert Free Throw 2 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
394,PT08M45.00S,2026-01-23T02:27:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,81.15965834428384,46.32352941176471,1610612741,70,66,2026-01-23T02:27:42Z,3910000,False,-18.0,125.0,1,right,N. Vučević 12' Jump Shot (7 PTS) (C. White 2 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,12.6,Made,7.0,,,,C. White,1629632.0,2.0,,,,,,,,,,,
396,PT08M29.00S,2026-01-23T02:27:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,8.886333771353483,60.78431372549019,1610612750,72,66,2026-01-23T02:28:01Z,3930000,False,-54.0,31.0,1,left,J. McDaniels 6' turnaround fadeaway Jump Shot (11 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,11.0,,,,A. Edwards,1630162.0,2.0,,,,,,,,,,,
397,PT08M07.00S,2026-01-23T02:28:18.8Z,3,REGULAR,foul,personal,[],203497,,,1610612741,72,66,2026-01-23T02:28:28Z,3940000,False,,,0,,R. Gobert personal FOUL (2 PF),"[203497, 1641824]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,,,,,,,,,,203593.0,2.0,0.0,Buzelis,1641824.0,,,,,,
399,PT08M00.00S,2026-01-23T02:28:48.6Z,3,REGULAR,foul,offensive,[],1629632,,,1610612741,72,66,2026-01-23T02:28:54Z,3960000,False,,,0,,C. White offensive FOUL (2 PF),"[1629632, 1628978]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,203593.0,2.0,0.0,DiVincenzo,1628978.0,,,,,,
401,PT08M00.00S,2026-01-23T02:28:48.6Z,3,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,72,66,2026-01-23T02:28:48Z,3980000,False,,,0,,C. White offensive foul TURNOVER (2 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,2.0,,,,,,203593.0,,,,,,,,,,
402,PT07M50.00S,2026-01-23T02:29:12.2Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,72,66,2026-01-23T02:29:17Z,3990000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1630171]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,1.0,Okoro,1630171.0,,,,,,,,,,,,,,
403,PT07M50.00S,2026-01-23T02:29:12.2Z,3,REGULAR,steal,,[],1630171,,,1610612741,72,66,2026-01-23T02:29:13Z,4000000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
404,PT07M47.00S,2026-01-23T02:29:15.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,93.38042049934296,50.73529411764706,1610612741,72,68,2026-01-23T02:29:20Z,4010000,False,4.0,10.0,1,right,I. Okoro running Layup (8 PTS),[1630171],1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.04,Made,8.0,,,,,,,,,,,,,,,,,
405,PT07M35.00S,2026-01-23T02:29:29.2Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,72,68,2026-01-23T02:29:35Z,4020000,False,,,0,,J. Randle lost ball out-of-bounds TURNOVER (2 TO),[203944],1610612750.0,MIN,lost ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,203593.0,,,,,,,,,,
406,PT07M23.00S,2026-01-23T02:29:46.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,69.11547306176085,35.59283088235294,1610612741,72,71,2026-01-23T02:29:53Z,4030000,False,-72.0,238.0,1,right,N. Vučević 24' 3PT  (10 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,24.85,Made,10.0,,,,C. White,1629632.0,3.0,,,,,,,,,,,
409,PT07M10.00S,2026-01-23T02:30:00.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,18.347568988173457,92.40196078431373,1610612750,72,71,2026-01-23T02:31:25Z,4050000,False,-212.0,120.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.36,Missed,,,,,,,,,,,,,,,,,,
410,PT07M06.00S,2026-01-23T02:30:04.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,72,71,2026-01-23T02:30:13Z,4060000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,409.0,,,,,
412,PT06M56.00S,2026-01-23T02:30:33.6Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612741,72,71,2026-01-23T02:30:39Z,4080000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (White 2 FT),"[203497, 1629632]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1201.0,3.0,0.0,White,1629632.0,,,,,,
414,PT06M56.00S,2026-01-23T02:30:41.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,72,71,2026-01-23T02:30:41Z,4100000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M56.00S,2026-01-23T02:33:40.8Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,72,72,2026-01-23T02:33:40Z,4110000,False,,,0,,C. White Free Throw 1 of 2 (14 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
416,PT06M56.00S,2026-01-23T02:33:56.5Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,72,73,2026-01-23T02:33:56Z,4120000,False,,,0,,C. White Free Throw 2 of 2 (15 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
417,PT06M40.00S,2026-01-23T02:34:14.4Z,3,REGULAR,3pt,Jump Shot,[],203944,26.49474375821288,18.872549019607842,1610612750,72,73,2026-01-23T02:34:19Z,4130000,False,156.0,197.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
418,PT06M36.00S,2026-01-23T02:34:18.4Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,72,73,2026-01-23T02:34:19Z,4140000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:6),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,417.0,6.0,6.0,0.0,,
419,PT06M30.00S,2026-01-23T02:34:23.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630172,93.38042049934296,50.98039215686274,1610612741,72,75,2026-01-23T02:34:27Z,4150000,False,5.0,10.0,1,right,P. Williams running Layup (5 PTS),[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.09,Made,5.0,,,,,,,,,,,,,,,,,
420,PT06M19.00S,2026-01-23T02:34:33.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,26.363337713534822,80.88235294117648,1610612750,72,75,2026-01-23T02:34:40Z,4160000,False,-154.0,195.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
421,PT06M15.00S,2026-01-23T02:34:37.7Z,3,REGULAR,rebound,offensive,[],203944,,,1610612750,72,75,2026-01-23T02:36:38Z,4170000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,420.0,5.0,4.0,1.0,,
422,PT06M14.00S,2026-01-23T02:34:42.6Z,3,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612750,72,75,2026-01-23T02:34:50Z,4180000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Randle 2 FT),"[1641824, 203944]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,204059.0,2.0,0.0,Randle,203944.0,,,,,,
424,PT06M14.00S,2026-01-23T02:35:11.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,73,75,2026-01-23T02:35:11Z,4200000,False,,,0,,J. Randle Free Throw 1 of 2 (20 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
425,PT06M14.00S,2026-01-23T02:35:12.4Z,3,REGULAR,substitution,out,[],203497,,,1610612750,73,75,2026-01-23T02:35:18Z,4210000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M14.00S,2026-01-23T02:35:12.4Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,73,75,2026-01-23T02:35:18Z,4220000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M14.00S,2026-01-23T02:35:38.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612750,74,75,2026-01-23T02:35:38Z,4230000,False,,,0,,J. Randle Free Throw 2 of 2 (21 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
429,PT05M53.00S,2026-01-23T02:36:13.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,74,75,2026-01-23T02:36:13Z,4250000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M50.00S,2026-01-23T02:39:11.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612741,74,75,2026-01-23T02:39:21Z,4260000,False,,,0,,A. Edwards shooting personal FOUL (4 PF) (Okoro 2 FT),"[1630162, 1630171]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,203593.0,4.0,0.0,Okoro,1630171.0,,,,,,
432,PT05M50.00S,2026-01-23T02:39:36.4Z,3,REGULAR,freethrow,1 of 2,[],1630171,,,1610612741,74,76,2026-01-23T02:39:36Z,4280000,False,,,0,,I. Okoro Free Throw 1 of 2 (9 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
433,PT05M50.00S,2026-01-23T02:39:50.6Z,3,REGULAR,freethrow,2 of 2,[],1630171,,,1610612741,74,77,2026-01-23T02:39:50Z,4290000,False,,,0,,I. Okoro Free Throw 2 of 2 (10 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
434,PT05M40.00S,2026-01-23T02:40:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.521024967148489,54.166666666666664,1610612750,76,77,2026-01-23T02:40:09Z,4300000,False,-21.0,9.0,1,left,A. Edwards driving Layup (14 PTS) (J. Randle 4 AST),"[1630162, 203944]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.26,Made,14.0,,,,J. Randle,203944.0,4.0,,,,,,,,,,,
436,PT05M29.00S,2026-01-23T02:40:16.5Z,3,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,76,77,2026-01-23T02:40:23Z,4320000,False,,,0,,C. White lost ball out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,lost ball,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,3.0,,,,,,203593.0,,,,,,,,,,
437,PT05M29.00S,2026-01-23T02:40:18.6Z,3,REGULAR,substitution,out,[],1629632,,,1610612750,76,77,2026-01-23T02:40:28Z,4330000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M29.00S,2026-01-23T02:40:18.6Z,3,REGULAR,substitution,out,[],1641824,,,1610612750,76,77,2026-01-23T02:40:28Z,4340000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M29.00S,2026-01-23T02:40:18.6Z,3,REGULAR,substitution,in,[],1630581,,,1610612750,76,77,2026-01-23T02:40:28Z,4350000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
