actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
518,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612750,78,94,2026-02-23T01:58:38Z,5080000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,out,['startperiod'],1631133,,,1610612750,78,94,2026-02-23T01:58:38Z,5090000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,78,94,2026-02-23T01:58:38Z,5100000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612750,78,94,2026-02-23T01:58:38Z,5110000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,in,['startperiod'],1642866,,,1610612750,78,94,2026-02-23T01:58:38Z,5120000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612750,78,94,2026-02-23T01:58:38Z,5130000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,in,['startperiod'],1642845,,,1610612750,78,94,2026-02-23T01:58:38Z,5140000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2026-02-23T01:58:38.5Z,4,REGULAR,period,start,[],0,,,1610612755,78,94,2026-02-23T01:58:39Z,5150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M43.00S,2026-02-23T01:58:55.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,12.171484888304862,53.92156862745098,1610612755,78,94,2026-02-23T01:58:59Z,5160000,False,-20.0,62.0,1,left,MISS C. Payne 6' turnaround Shot,[1626166],1610612755.0,PHI,turnaround,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,6.49,,,,,
527,PT11M40.00S,2026-02-23T01:58:58.1Z,4,REGULAR,rebound,defensive,[],1642866,,,1610612750,78,94,2026-02-23T01:58:59Z,5170000,False,,,0,,J. Beringer REBOUND (Off:1 Def:2),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,526.0,3.0,2.0,1.0,,,,,,,
528,PT11M30.00S,2026-02-23T01:59:07.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,85.3646517739816,49.26470588235294,1610612750,78,94,2026-02-23T01:59:11Z,5180000,False,-4.0,85.0,1,right,MISS A. Dosunmu 8' driving floating Shot,[1630245],1610612750.0,MIN,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,8.52,,,,,
529,PT11M28.00S,2026-02-23T01:59:09.2Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612755,78,94,2026-02-23T01:59:11Z,5190000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,528.0,3.0,3.0,0.0,,,,,,,
530,PT11M24.00S,2026-02-23T01:59:13.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642845,5.863994743758213,51.225490196078425,1610612755,78,96,2026-02-23T01:59:18Z,5200000,False,-6.0,3.0,1,left,V. Edgecombe running alley-oop DUNK (21 PTS) (Q. Grimes 6 AST),"[1642845, 1629656]",1610612755.0,PHI,running alley-oop,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,21.0,0.66,,,Q. Grimes,1629656.0,6.0
532,PT11M00.00S,2026-02-23T01:59:38.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.85282522996057,42.486213235294116,1610612750,80,96,2026-02-23T01:59:42Z,5220000,False,-38.0,24.0,1,right,J. Randle driving Layup (16 PTS) (A. Dosunmu 3 AST),"[203944, 1630245]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,16.0,4.47,,,A. Dosunmu,1630245.0,3.0
534,PT11M00.00S,2026-02-23T01:59:40.1Z,4,REGULAR,foul,personal,['1freethrow'],1641737,,,1610612750,80,96,2026-02-23T01:59:49Z,5240000,False,,,0,,A. Bona shooting personal FOUL (4 PF) (Randle 1 FT),"[1641737, 203944]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,202058.0,4.0,0.0,Randle,203944.0,,,,,,,,,,,,
536,PT11M00.00S,2026-02-23T01:59:49.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612750,80,96,2026-02-23T02:00:11Z,5260000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M00.00S,2026-02-23T01:59:49.6Z,4,REGULAR,substitution,in,[],1631230,,,1610612750,80,96,2026-02-23T02:00:11Z,5270000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M00.00S,2026-02-23T02:00:10.2Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,80,96,2026-02-23T02:00:12Z,5280000,False,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
539,PT10M58.00S,2026-02-23T02:00:12.2Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,80,96,2026-02-23T02:00:12Z,5290000,False,,,0,,A. Bona REBOUND (Off:2 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,538.0,5.0,3.0,2.0,,,,,,,
540,PT10M36.00S,2026-02-23T02:00:33.6Z,4,REGULAR,3pt,Jump Shot,[],1642845,32.14520367936925,44.6078431372549,1610612755,80,99,2026-02-23T02:00:38Z,5300000,False,27.0,250.0,1,left,V. Edgecombe 25' 3PT step back (24 PTS),[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,,,,24.0,25.12,,,,,
541,PT10M28.00S,2026-02-23T02:00:53.6Z,4,REGULAR,turnover,double dribble,[],1628978,,,1610612750,80,99,2026-02-23T02:01:04Z,5310000,False,,,0,,D. DiVincenzo double dribble TURNOVER (4 TO),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,4.0,,,202058.0,,,,,,,,,,,,,,,,
542,PT10M28.00S,2026-02-23T02:01:02.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,80,99,2026-02-23T02:01:13Z,5320000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,,,,
544,PT10M16.00S,2026-02-23T02:01:21.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642845,12.089356110381077,39.80162377450981,1610612755,80,99,2026-02-23T02:01:28Z,5340000,False,51.0,61.0,1,left,MISS V. Edgecombe 7' driving floating Shot,[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,7.96,,,,,
545,PT10M13.00S,2026-02-23T02:01:24.8Z,4,REGULAR,rebound,offensive,[],1642845,,,1610612755,80,99,2026-02-23T02:01:28Z,5350000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:6),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,544.0,7.0,6.0,1.0,,,,,,,
546,PT10M12.00S,2026-02-23T02:01:26.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629656,17.0335085413929,93.87254901960785,1610612755,80,102,2026-02-23T02:01:30Z,5360000,False,-219.0,108.0,1,left,Q. Grimes 24' 3PT  (16 PTS) (V. Edgecombe 1 AST),"[1629656, 1642845]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,,,,16.0,24.44,,,V. Edgecombe,1642845.0,1.0
548,PT10M11.00S,2026-02-23T02:01:31.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,80,102,2026-02-23T02:01:31Z,5380000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M11.00S,2026-02-23T02:03:48.4Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,80,102,2026-02-23T02:04:10Z,5390000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT10M11.00S,2026-02-23T02:03:48.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,80,102,2026-02-23T02:04:10Z,5400000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT10M03.00S,2026-02-23T02:04:38.4Z,4,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,80,102,2026-02-23T02:04:44Z,5410000,False,,,0,,J. McDaniels step out-of-bounds TURNOVER (3 TO),[1630183],1610612750.0,MIN,step,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,3.0,,,202058.0,,,,,,,,,,,,,,,,
552,PT09M51.00S,2026-02-23T02:05:03.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642845,8.623521681997373,45.34313725490196,1610612755,80,102,2026-02-23T02:05:06Z,5420000,False,23.0,29.0,1,left,MISS V. Edgecombe driving Layup,[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,3.69,,,,,
553,PT09M49.00S,2026-02-23T02:05:05.1Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,80,102,2026-02-23T02:05:06Z,5430000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,552.0,2.0,2.0,0.0,,,,,,,
554,PT09M44.00S,2026-02-23T02:05:09.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,90.88370565045992,95.58823529411765,1610612750,83,102,2026-02-23T02:05:18Z,5440000,False,228.0,33.0,1,right,A. Dosunmu 3PT running (10 PTS) (J. Randle 3 AST),"[1630245, 203944]",1610612750.0,MIN,running,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,,,,,10.0,23.03,,,J. Randle,203944.0,3.0
556,PT09M24.00S,2026-02-23T02:05:30.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631230,5.863994743758213,50.49019607843137,1610612755,83,104,2026-02-23T02:05:59Z,5460000,False,-2.0,3.0,1,left,D. Barlow cutting DUNK (6 PTS) (Q. Grimes 7 AST),"[1631230, 1629656]",1610612755.0,PHI,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,6.0,0.36,,,Q. Grimes,1629656.0,7.0
558,PT09M13.00S,2026-02-23T02:05:45.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,88.30486202365309,55.90533088235294,1610612750,85,104,2026-02-23T02:06:04Z,5480000,False,30.0,57.0,1,right,A. Edwards 6' driving floating bank Jump Shot (25 PTS),[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,25.0,6.45,,,,,
559,PT09M13.00S,2026-02-23T02:05:48.0Z,4,REGULAR,foul,personal,['1freethrow'],1641737,,,1610612750,85,104,2026-02-23T02:05:54Z,5490000,False,,,0,,A. Bona shooting personal FOUL (5 PF) (Edwards 1 FT),"[1641737, 1630162]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,200834.0,5.0,0.0,Edwards,1630162.0,,,,,,,,,,,,
561,PT09M13.00S,2026-02-23T02:06:05.1Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,86,104,2026-02-23T02:06:05Z,5510000,False,,,0,,A. Edwards Free Throw 1 of 1 (26 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,Made,,,,,26.0,,,,,,
562,PT08M55.00S,2026-02-23T02:06:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.492115637319317,46.81372549019608,1610612755,86,104,2026-02-23T02:06:37Z,5520000,False,16.0,27.0,1,left,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1630162]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,3.16,Edwards,1630162.0,,,
563,PT08M55.00S,2026-02-23T02:06:27.6Z,4,REGULAR,block,,[],1630162,,,1610612755,86,104,2026-02-23T02:06:29Z,5530000,False,,,0,,A. Edwards BLOCK (2 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
564,PT08M54.00S,2026-02-23T02:06:28.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,86,104,2026-02-23T02:06:37Z,5540000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,562.0,,,,,,,,,,
566,PT08M54.00S,2026-02-23T02:06:44.5Z,4,REGULAR,substitution,out,[],1629656,,,1610612755,86,104,2026-02-23T02:06:57Z,5560000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M54.00S,2026-02-23T02:06:44.5Z,4,REGULAR,substitution,out,[],1641737,,,1610612755,86,104,2026-02-23T02:06:57Z,5570000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M54.00S,2026-02-23T02:06:44.5Z,4,REGULAR,substitution,in,[],203083,,,1610612755,86,104,2026-02-23T02:06:57Z,5580000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M54.00S,2026-02-23T02:06:44.5Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,86,104,2026-02-23T02:06:57Z,5590000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M49.00S,2026-02-23T02:07:09.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1642845,21.369908015768726,47.05882352941176,1610612755,86,104,2026-02-23T02:07:15Z,5600000,False,15.0,148.0,1,left,MISS V. Edgecombe 14' step back Shot,[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Center,,,,,,,,,Missed,,,,,,14.91,,,,,
571,PT08M46.00S,2026-02-23T02:07:12.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,86,104,2026-02-23T02:07:15Z,5610000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,,,,,570.0,3.0,3.0,0.0,,,,,,,
572,PT08M30.00S,2026-02-23T02:07:29.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642866,92.32917214191852,48.28431372549019,1610612750,88,104,2026-02-23T02:07:32Z,5620000,False,-9.0,20.0,1,right,J. Beringer alley-oop DUNK (5 PTS) (A. Edwards 3 AST),"[1642866, 1630162]",1610612750.0,MIN,alley-oop,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,5.0,2.14,,,A. Edwards,1630162.0,3.0
574,PT08M10.00S,2026-02-23T02:07:49.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,14.536793692509855,39.46078431372549,1610612755,88,104,2026-02-23T02:07:54Z,5640000,False,53.0,84.0,1,left,MISS T. Maxey 9' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Missed,,,,,,9.92,,,,,
575,PT08M08.00S,2026-02-23T02:07:51.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,88,104,2026-02-23T02:07:54Z,5650000,False,,,0,,A. Edwards REBOUND (Off:1 Def:8),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,574.0,9.0,8.0,1.0,,,,,,,
576,PT07M55.00S,2026-02-23T02:08:03.6Z,4,REGULAR,2pt,Jump Shot,[],1630245,90.3580814717477,71.81372549019608,1610612750,88,104,2026-02-23T02:08:08Z,5660000,False,109.0,38.0,1,right,MISS A. Dosunmu 11' pullup Shot,[1630245],1610612750.0,MIN,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,,,,,11.56,,,,,
577,PT07M54.00S,2026-02-23T02:08:04.6Z,4,REGULAR,rebound,offensive,[],1630245,,,1610612750,88,104,2026-02-23T02:08:08Z,5670000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:4),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,576.0,5.0,4.0,1.0,,,,,,,
578,PT07M53.00S,2026-02-23T02:08:06.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,90.27595269382391,62.27787990196079,1610612750,90,104,2026-02-23T02:10:01Z,5680000,False,61.0,39.0,1,right,A. Dosunmu 7' tip Layup (12 PTS),[1630245],1610612750.0,MIN,tip,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,12.0,7.27,,,,,
579,PT07M32.00S,2026-02-23T02:08:26.8Z,4,REGULAR,3pt,Jump Shot,[],1626162,9.806176084099869,95.34313725490196,1610612755,90,104,2026-02-23T02:08:34Z,5690000,False,-227.0,40.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,,,,,23.01,,,,,
580,PT07M30.00S,2026-02-23T02:08:28.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,90,104,2026-02-23T02:08:34Z,5700000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,579.0,,,,,,,,,,
582,PT07M30.00S,2026-02-23T02:08:55.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,90,104,2026-02-23T02:08:55Z,5720000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M16.00S,2026-02-23T02:12:05.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,9.674770039421814,52.450980392156865,1610612755,90,106,2026-02-23T02:12:11Z,5730000,False,-12.0,38.0,1,left,T. Maxey driving finger roll Layup (34 PTS) (A. Drummond 2 AST),"[1630178, 203083]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,34.0,4.03,,,A. Drummond,203083.0,2.0
584,PT07M11.00S,2026-02-23T02:12:11.0Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,90,106,2026-02-23T02:12:55Z,5740000,False,,,0,,A. Edwards bad pass TURNOVER (6 TO),"[1630162, 1630178]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,6.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
585,PT07M11.00S,2026-02-23T02:12:11.0Z,4,REGULAR,steal,,[],1630178,,,1610612755,90,106,2026-02-23T02:12:13Z,5750000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
586,PT07M07.00S,2026-02-23T02:12:14.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,6.389618922470433,49.754901960784316,1610612755,90,108,2026-02-23T02:12:18Z,5760000,False,1.0,8.0,1,left,T. Maxey Layup (36 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,36.0,0.77,,,,,
588,PT06M49.00S,2026-02-23T02:12:35.2Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612750,90,108,2026-02-23T02:12:48Z,5770000,False,,,0,,A. Drummond shooting personal FOUL (3 PF) (Randle 2 FT),"[203083, 203944]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,200834.0,3.0,1.0,Randle,203944.0,,,,,,,,,,,,
590,PT06M49.00S,2026-02-23T02:13:04.1Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,91,108,2026-02-23T02:13:04Z,5790000,False,,,0,,J. Randle Free Throw 1 of 2 (17 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Made,,,,,17.0,,,,,,
591,PT06M49.00S,2026-02-23T02:13:20.9Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,92,108,2026-02-23T02:13:20Z,5800000,False,,,0,,J. Randle Free Throw 2 of 2 (18 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Made,,,,,18.0,,,,,,
592,PT06M37.00S,2026-02-23T02:13:34.1Z,4,REGULAR,2pt,Jump Shot,[],1630178,18.478975032851512,31.61764705882353,1610612755,92,108,2026-02-23T02:13:39Z,5810000,False,92.0,121.0,1,left,MISS T. Maxey 15' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,,,,,15.21,,,,,
593,PT06M34.00S,2026-02-23T02:13:37.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,92,108,2026-02-23T02:13:39Z,5820000,False,,,0,,A. Drummond REBOUND (Off:2 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,,592.0,8.0,6.0,2.0,,,,,,,
594,PT06M32.00S,2026-02-23T02:13:38.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,6.521024967148489,54.166666666666664,1610612755,92,110,2026-02-23T02:13:42Z,5830000,False,-21.0,9.0,1,left,A. Drummond putback Layup (6 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,6.0,2.26,,,,,
595,PT06M18.00S,2026-02-23T02:13:54.5Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612750,92,110,2026-02-23T02:14:00Z,5840000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Beringer 2 FT),"[1630178, 1642866]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,202058.0,2.0,0.0,Beringer,1642866.0,,,,,,,,,,,,
597,PT06M18.00S,2026-02-23T02:14:16.2Z,4,REGULAR,freethrow,1 of 2,[],1642866,,,1610612750,93,110,2026-02-23T02:14:16Z,5860000,False,,,0,,J. Beringer Free Throw 1 of 2 (6 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
598,PT06M18.00S,2026-02-23T02:14:30.3Z,4,REGULAR,freethrow,2 of 2,[],1642866,,,1610612750,94,110,2026-02-23T02:14:30Z,5870000,False,,,0,,J. Beringer Free Throw 2 of 2 (7 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,
599,PT06M05.00S,2026-02-23T02:14:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.389618922470433,49.26470588235294,1610612755,94,112,2026-02-23T02:14:50Z,5880000,False,4.0,8.0,1,left,K. Oubre Jr. driving Layup (13 PTS) (T. Maxey 7 AST),"[1626162, 1630178]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,13.0,0.85,,,T. Maxey,1630178.0,7.0
600,PT06M05.00S,2026-02-23T02:14:50.1Z,4,REGULAR,foul,personal,['1freethrow'],1642866,,,1610612755,94,112,2026-02-23T02:14:58Z,5890000,False,,,0,,J. Beringer shooting personal FOUL (5 PF) (Oubre Jr. 1 FT),"[1642866, 1626162]",1610612750.0,MIN,shooting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,202058.0,5.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
