actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
426,PT07M01.00S,2026-02-10T02:33:31.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631243,5.590000152587891,50.0,1610612737,96,65,2026-02-10T02:33:42Z,4190000,False,0.0,0.0,1,left,MISS M. Gueye tip Layup,[1631243],1610612737.0,ATL,tip,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
427,PT07M00.00S,2026-02-10T02:33:32.5Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,96,65,2026-02-10T02:33:42Z,4200000,False,,,0,,M. Gueye REBOUND (Off:4 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,426.0,,,,,5.0,1.0,4.0,,
428,PT06M51.00S,2026-02-10T02:33:40.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629638,13.61695137976347,4.411764705882353,1610612737,96,68,2026-02-10T02:33:44Z,4210000,False,228.0,75.0,1,left,N. Alexander-Walker 24' 3PT pullup (8 PTS) (C. Kispert 4 AST),"[1629638, 1630557]",1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,24.01,Made,8.0,,,,,C. Kispert,1630557.0,4.0,,,,,,,,,,
430,PT06M33.00S,2026-02-10T02:33:58.4Z,3,REGULAR,2pt,Jump Shot,[],203944,91.27792378449409,75.98039215686273,1610612750,96,68,2026-02-10T02:34:02Z,4230000,False,130.0,29.0,1,right,MISS J. Randle 13' turnaround fadeaway Shot,[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,13.32,Missed,,,,,,,,,,,,,,,,,,
431,PT06M30.00S,2026-02-10T02:34:01.4Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612737,96,68,2026-02-10T02:34:02Z,4240000,False,,,0,,C. Kispert REBOUND (Off:2 Def:3),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,430.0,,,,,5.0,3.0,2.0,,
432,PT06M27.00S,2026-02-10T02:34:07.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629638,10.249671484888305,45.24356617647059,1610612737,96,68,2026-02-10T02:35:43Z,4250000,False,24.0,44.0,1,left,MISS N. Alexander-Walker running Layup - blocked,"[1629638, 203944]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,Randle,203944.0
433,PT06M27.00S,2026-02-10T02:34:07.2Z,3,REGULAR,block,,[],203944,,,1610612737,96,68,2026-02-10T02:34:09Z,4260000,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT06M25.00S,2026-02-10T02:34:09.2Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,96,68,2026-02-10T02:42:25Z,4270000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,432.0,,,,,4.0,4.0,0.0,,
435,PT06M10.00S,2026-02-10T02:34:21.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,93.38042049934296,96.56862745098039,1610612750,96,68,2026-02-10T02:34:25Z,4280000,False,233.0,10.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
436,PT06M07.00S,2026-02-10T02:34:24.9Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,96,68,2026-02-10T02:34:25Z,4290000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,435.0,,,,,3.0,2.0,1.0,,
437,PT06M07.00S,2026-02-10T02:34:28.8Z,3,REGULAR,foul,personal,[],1630168,,,1610612750,96,68,2026-02-10T02:34:42Z,4300000,False,,,0,,O. Okongwu personal FOUL (2 PF),"[1630168, 203497]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1146.0,,,,,,,,2.0,0.0,Gobert,203497.0,,,,,
439,PT06M07.00S,2026-02-10T02:34:52.5Z,3,REGULAR,substitution,out,[],203944,,,1610612750,96,68,2026-02-10T02:35:02Z,4320000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M07.00S,2026-02-10T02:34:52.5Z,3,REGULAR,substitution,out,[],203468,,,1610612750,96,68,2026-02-10T02:35:02Z,4330000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M07.00S,2026-02-10T02:34:52.5Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,96,68,2026-02-10T02:35:02Z,4340000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M07.00S,2026-02-10T02:34:52.5Z,3,REGULAR,substitution,in,[],1629216,,,1610612750,96,68,2026-02-10T02:35:02Z,4350000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M56.00S,2026-02-10T02:35:12.8Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,96,68,2026-02-10T02:35:17Z,4360000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 1629216]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,2.0,Vincent,1629216.0,,,,,,,,,,,,,
444,PT05M56.00S,2026-02-10T02:35:12.8Z,3,REGULAR,steal,,[],1629216,,,1610612737,96,68,2026-02-10T02:35:14Z,4370000,False,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
445,PT05M52.00S,2026-02-10T02:35:16.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629638,12.302890932982917,95.83333333333334,1610612737,96,71,2026-02-10T02:40:30Z,4380000,False,-229.0,63.0,1,left,N. Alexander-Walker 3PT running (11 PTS) (G. Vincent 1 AST),"[1629638, 1629216]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.77,Made,11.0,,,,,G. Vincent,1629216.0,1.0,,,,,,,,,,
447,PT05M50.00S,2026-02-10T02:35:22.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,96,71,2026-02-10T02:35:22Z,4400000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M37.00S,2026-02-10T02:38:33.2Z,3,REGULAR,3pt,Jump Shot,[],1629675,94.82588699080158,3.6764705882352944,1610612750,96,71,2026-02-10T02:38:38Z,4410000,False,-232.0,-4.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
449,PT05M32.00S,2026-02-10T02:38:38.2Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,96,71,2026-02-10T02:38:38Z,4420000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:6),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,448.0,,,,,7.0,6.0,1.0,,
450,PT05M30.00S,2026-02-10T02:38:40.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,22.552562417871222,12.745098039215685,1610612737,96,71,2026-02-10T02:42:06Z,4430000,False,186.0,159.0,1,left,MISS C. Kispert 24' running 3PT,[1630557],1610612737.0,ATL,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
451,PT05M25.00S,2026-02-10T02:38:45.7Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,96,71,2026-02-10T02:42:06Z,4440000,False,,,0,,M. Gueye REBOUND (Off:5 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,450.0,,,,,6.0,1.0,5.0,,
452,PT05M21.00S,2026-02-10T02:38:48.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631243,6.1268068331143235,49.754901960784316,1610612737,96,71,2026-02-10T02:42:50Z,4450000,False,1.0,5.0,1,left,MISS M. Gueye Hook,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,,,,,
453,PT05M19.00S,2026-02-10T02:38:50.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,96,71,2026-02-10T02:38:51Z,4460000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,452.0,,,,,4.0,3.0,1.0,,
454,PT05M00.00S,2026-02-10T02:39:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.59198423127464,48.28431372549019,1610612750,98,71,2026-02-10T02:39:14Z,4470000,False,-9.0,17.0,1,right,R. Gobert cutting Layup (11 PTS) (J. McDaniels 3 AST),"[203497, 1630183]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.91,Made,11.0,,,,,J. McDaniels,1630183.0,3.0,,,,,,,,,,
456,PT05M00.00S,2026-02-10T02:39:12.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630168,,,1610612750,98,71,2026-02-10T02:39:22Z,4490000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Gobert 1 FT),"[1630168, 203497]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1629178.0,,,,,,,,3.0,0.0,Gobert,203497.0,,,,,
458,PT05M00.00S,2026-02-10T02:39:23.5Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,98,71,2026-02-10T02:39:46Z,4510000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M00.00S,2026-02-10T02:39:23.5Z,3,REGULAR,substitution,in,[],1630245,,,1610612750,98,71,2026-02-10T02:39:46Z,4520000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M00.00S,2026-02-10T02:39:45.3Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,98,71,2026-02-10T02:39:48Z,4530000,False,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT04M58.00S,2026-02-10T02:39:47.3Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,98,71,2026-02-10T02:39:48Z,4540000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,460.0,,,,,3.0,3.0,0.0,,
462,PT04M42.00S,2026-02-10T02:40:02.2Z,3,REGULAR,3pt,Jump Shot,[],1631243,9.674770039421814,4.166666666666666,1610612737,98,71,2026-02-10T02:40:07Z,4550000,False,229.0,38.0,1,left,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
463,PT04M40.00S,2026-02-10T02:40:04.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,98,71,2026-02-10T02:40:07Z,4560000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,462.0,,,,,5.0,4.0,1.0,,
464,PT04M25.00S,2026-02-10T02:40:19.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.9862023653088,49.01960784313725,1610612750,100,71,2026-02-10T02:40:25Z,4570000,False,-5.0,13.0,1,right,A. Dosunmu driving finger roll Layup (11 PTS) (N. Reid 2 AST),"[1630245, 1629675]",1610612750.0,MIN,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.43,Made,11.0,,,,,N. Reid,1629675.0,2.0,,,,,,,,,,
466,PT04M06.00S,2026-02-10T02:40:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.440867279894875,51.71568627450981,1610612737,100,73,2026-02-10T02:40:44Z,4590000,False,-9.0,17.0,1,left,C. Kispert driving Layup (8 PTS),[1630557],1610612737.0,ATL,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.94,Made,8.0,,,,,,,,,,,,,,,,,
467,PT03M52.00S,2026-02-10T02:40:53.1Z,3,REGULAR,turnover,bad pass,[],203497,,,1610612750,100,73,2026-02-10T02:41:13Z,4600000,False,,,0,,R. Gobert bad pass TURNOVER (2 TO),"[203497, 1629638]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,2.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,
468,PT03M52.00S,2026-02-10T02:40:53.1Z,3,REGULAR,steal,,[],1629638,,,1610612737,100,73,2026-02-10T02:40:54Z,4610000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
469,PT03M48.00S,2026-02-10T02:40:56.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629638,31.61957950065703,55.88235294117647,1610612737,100,73,2026-02-10T02:41:02Z,4620000,False,-29.0,245.0,1,left,MISS N. Alexander-Walker 24' running pullup 3PT,[1629638],1610612737.0,ATL,running pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,24.65,Missed,,,,,,,,,,,,,,,,,,
470,PT03M44.00S,2026-02-10T02:41:00.4Z,3,REGULAR,rebound,offensive,[],1629216,,,1610612737,100,73,2026-02-10T02:41:00Z,4630000,False,,,0,,G. Vincent REBOUND (Off:1 Def:0),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,,,,,,469.0,,,,,1.0,0.0,1.0,,
471,PT03M37.00S,2026-02-10T02:41:07.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630168,27.151773981603156,22.058823529411764,1610612737,100,76,2026-02-10T02:41:15Z,4640000,False,140.0,203.0,1,left,O. Okongwu 24' 3PT  (10 PTS) (G. Vincent 2 AST),"[1630168, 1629216]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,24.62,Made,10.0,,,,,G. Vincent,1629216.0,2.0,,,,,,,,,,
473,PT03M23.00S,2026-02-10T02:41:25.4Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,100,76,2026-02-10T02:41:31Z,4660000,False,,,0,,A. Edwards step out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,step,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,1629178.0,3.0,,,,,,,,,,,,,,,
474,PT03M23.00S,2026-02-10T02:41:27.8Z,3,REGULAR,substitution,out,[],1628978,,,1610612737,100,76,2026-02-10T02:41:40Z,4670000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M23.00S,2026-02-10T02:41:27.8Z,3,REGULAR,substitution,out,[],203497,,,1610612737,100,76,2026-02-10T02:41:40Z,4680000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M23.00S,2026-02-10T02:41:27.8Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,100,76,2026-02-10T02:41:40Z,4690000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M23.00S,2026-02-10T02:41:27.8Z,3,REGULAR,substitution,in,[],1630538,,,1610612737,100,76,2026-02-10T02:41:40Z,4700000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M23.00S,2026-02-10T02:41:27.8Z,3,REGULAR,substitution,in,[],203944,,,1610612737,100,76,2026-02-10T02:41:40Z,4710000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M23.00S,2026-02-10T02:41:27.8Z,3,REGULAR,substitution,in,[],1629111,,,1610612737,100,76,2026-02-10T02:41:40Z,4720000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M07.00S,2026-02-10T02:42:02.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,29.911300919842315,32.1078431372549,1610612737,100,76,2026-02-10T02:45:43Z,4730000,False,89.0,229.0,1,left,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
481,PT03M04.00S,2026-02-10T02:42:05.4Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612737,100,76,2026-02-10T02:47:49Z,4740000,False,,,0,,J. Landale REBOUND (Off:3 Def:2),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,480.0,,,,,5.0,2.0,3.0,,
514,PT03M04.00S,2026-02-10T02:42:04.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629111,6.521024967148489,50.73529411764706,1610612737,100,76,2026-02-10T02:48:38Z,4745000,False,-4.0,9.0,1,left,MISS J. Landale tip Layup,[1629111],1610612737.0,ATL,tip,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
515,PT03M04.00S,2026-02-10T02:42:04.9Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612737,100,76,2026-02-10T02:48:38Z,4747500,False,,,0,,J. Landale REBOUND (Off:4 Def:2),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,514.0,,,,,6.0,2.0,4.0,,
482,PT03M03.00S,2026-02-10T02:42:07.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629111,5.590000152587891,50.0,1610612737,100,78,2026-02-10T02:48:27Z,4750000,False,0.0,0.0,1,left,J. Landale tip Layup (9 PTS),[1629111],1610612737.0,ATL,tip,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
483,PT03M03.00S,2026-02-10T02:42:14.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,100,78,2026-02-10T02:42:14Z,4760000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M54.00S,2026-02-10T02:43:57.3Z,3,REGULAR,turnover,backcourt,[],1630245,,,1610612750,100,78,2026-02-10T02:44:06Z,4770000,False,,,0,,A. Dosunmu backcourt TURNOVER (1 TO),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,1629178.0,1.0,,,,,,,,,,,,,,,
485,PT02M34.00S,2026-02-10T02:44:24.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629111,11.908672798948752,49.50980392156863,1610612737,100,80,2026-02-10T02:44:32Z,4780000,False,2.0,59.0,1,left,J. Landale Hook (11 PTS),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,11.0,,,,,,,,,,,,,,,,,
487,PT02M16.00S,2026-02-10T02:44:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.10183968462549,54.41176470588235,1610612750,102,80,2026-02-10T02:44:46Z,4800000,False,22.0,88.0,1,right,J. Randle 9' turnaround fadeaway Jump Shot (16 PTS),[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.02,Made,16.0,,,,,,,,,,,,,,,,,
488,PT02M04.00S,2026-02-10T02:44:56.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631243,5.863994743758213,50.49019607843137,1610612737,102,82,2026-02-10T02:49:24Z,4810000,False,-2.0,3.0,1,left,M. Gueye driving DUNK (9 PTS),[1631243],1610612737.0,ATL,driving,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.36,Made,9.0,,,,,,,,,,,,,,,,,
489,PT02M04.00S,2026-02-10T02:45:01.6Z,3,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612737,102,82,2026-02-10T02:45:06Z,4820000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Gueye 1 FT),"[1629675, 1631243]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,1629178.0,,,,,,,,2.0,0.0,Gueye,1631243.0,,,,,
491,PT02M04.00S,2026-02-10T02:45:21.0Z,3,REGULAR,freethrow,1 of 1,[],1631243,,,1610612737,102,83,2026-02-10T02:45:21Z,4840000,False,,,0,,M. Gueye Free Throw 1 of 1 (10 PTS),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
492,PT01M45.00S,2026-02-10T02:45:41.8Z,3,REGULAR,3pt,Jump Shot,[],203944,77.4802890932983,87.25490196078431,1610612750,102,83,2026-02-10T02:45:47Z,4850000,False,186.0,159.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.51,Missed,,,,,,,,,,,,,,,,,,
493,PT01M42.00S,2026-02-10T02:45:44.8Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,102,83,2026-02-10T02:45:47Z,4860000,False,,,0,,M. Gueye REBOUND (Off:5 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,492.0,,,,,7.0,2.0,5.0,,
494,PT01M35.00S,2026-02-10T02:45:51.9Z,3,REGULAR,3pt,Jump Shot,[],1630557,28.728646517739815,22.54901960784314,1610612737,102,83,2026-02-10T02:45:56Z,4870000,False,137.0,218.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
495,PT01M32.00S,2026-02-10T02:45:54.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,102,83,2026-02-10T02:45:56Z,4880000,False,,,0,,A. Edwards REBOUND (Off:2 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,494.0,,,,,6.0,4.0,2.0,,
496,PT01M18.00S,2026-02-10T02:46:09.7Z,3,REGULAR,3pt,Jump Shot,[],1630538,91.27792378449409,4.6568627450980395,1610612750,105,83,2026-02-10T02:46:14Z,4890000,False,-227.0,29.0,1,right,B. Hyland 3PT step back (11 PTS) (A. Dosunmu 2 AST),"[1630538, 1630245]",1610612750.0,MIN,step back,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,22.86,Made,11.0,,,,,A. Dosunmu,1630245.0,2.0,,,,,,,,,,
498,PT01M08.00S,2026-02-10T02:46:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,6.521024967148489,49.754901960784316,1610612737,105,85,2026-02-10T02:46:27Z,4910000,False,1.0,9.0,1,left,N. Alexander-Walker driving Layup (13 PTS),[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,0.89,Made,13.0,,,,,,,,,,,,,,,,,
499,PT00M55.40S,2026-02-10T02:46:34.6Z,3,REGULAR,violation,kicked ball,[],1631243,,,1610612750,105,85,2026-02-10T02:46:46Z,4920000,False,,,0,,M. Gueye kicked ball VIOLATION,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,201638.0,,,,,,,,,,,,,,,,
500,PT00M55.40S,2026-02-10T02:46:41.6Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,105,85,2026-02-10T02:46:46Z,4930000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M55.40S,2026-02-10T02:46:41.6Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,105,85,2026-02-10T02:46:46Z,4940000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M49.50S,2026-02-10T02:46:55.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,80.89684625492772,57.84313725490197,1610612750,105,85,2026-02-10T02:47:00Z,4950000,False,39.0,127.0,1,right,MISS J. Randle 13' Jump Shot,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,13.3,Missed,,,,,,,,,,,,,,,,,,
