actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
259,PT04M02.00S,2025-01-29T01:25:53.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,82.7365308804205,47.30392156862745,1610612745,38,42,2025-01-29T01:25:58Z,2560000,False,-13.0,110.0,1,right,MISS A. Sengun 11' Hook - blocked,"[1630578, 1630168]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
260,PT04M02.00S,2025-01-29T01:25:53.4Z,2,REGULAR,block,,[],1630168,,,1610612745,38,42,2025-01-29T01:25:56Z,2570000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
261,PT03M59.00S,2025-01-29T01:25:56.4Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,38,42,2025-01-29T01:25:58Z,2580000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
262,PT03M55.00S,2025-01-29T01:26:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.376478318002626,46.568627450980394,1610612737,40,42,2025-01-29T01:26:06Z,2590000,False,17.0,101.0,1,left,T. Young 10' driving floating Jump Shot (8 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,,,,,8.0,,,,,,,,,,,,,
263,PT03M40.00S,2025-01-29T01:26:15.2Z,2,REGULAR,3pt,Jump Shot,[],1628415,76.03482260183968,87.00980392156863,1610612745,40,45,2025-01-29T01:26:20Z,2600000,False,185.0,173.0,1,right,D. Brooks 25' 3PT  (8 PTS) (A. Holiday 2 AST),"[1628415, 1628988]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,8.0,,A. Holiday,1628988.0,2.0,,,,,,,,,
265,PT03M25.00S,2025-01-29T01:26:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,6.521024967148489,53.92156862745098,1610612737,40,45,2025-01-29T01:26:39Z,2620000,False,-20.0,9.0,1,left,MISS D. Hunter Layup,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
266,PT03M21.00S,2025-01-29T01:26:35.1Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,40,45,2025-01-29T01:26:39Z,2630000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,265.0,4.0,4.0,0.0,,,,,,,,,,,,,,
267,PT03M16.00S,2025-01-29T01:26:39.9Z,2,REGULAR,turnover,lost ball,[],1628415,,,1610612745,40,45,2025-01-29T01:26:43Z,2640000,False,,,0,,D. Brooks lost ball TURNOVER (2 TO),"[1628415, 1630700]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,Daniels,1630700.0,,,,,,
268,PT03M16.00S,2025-01-29T01:26:39.9Z,2,REGULAR,steal,,[],1630700,,,1610612737,40,45,2025-01-29T01:26:42Z,2650000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
269,PT03M12.00S,2025-01-29T01:26:44.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,32.14520367936925,29.166666666666668,1610612737,43,45,2025-01-29T01:26:50Z,2660000,False,104.0,250.0,1,left,T. Young 27' 3PT running pullup (11 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.06,Made,,,,,11.0,,,,,,,,,,,,,
270,PT02M53.00S,2025-01-29T01:27:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.9862023653088,49.50980392156863,1610612745,43,47,2025-01-29T01:27:07Z,2670000,False,-2.0,13.0,1,right,A. Sengun Layup (10 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,10.0,,,,,,,,,,,,,
271,PT02M38.00S,2025-01-29T01:27:17.1Z,2,REGULAR,3pt,Jump Shot,[],1630700,22.28975032851511,11.76470588235294,1610612737,43,47,2025-01-29T01:27:23Z,2680000,False,191.0,157.0,1,left,MISS D. Daniels 24' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,24.74,Missed,,,,,,,,,,,,,,,,,,
272,PT02M35.00S,2025-01-29T01:27:20.1Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,43,47,2025-01-29T01:27:23Z,2690000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:4),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,271.0,4.0,4.0,0.0,,,,,,,,,,,,,,
273,PT02M27.00S,2025-01-29T01:27:31.8Z,2,REGULAR,foul,offensive,[],1627832,,,1610612745,43,47,2025-01-29T01:27:38Z,2700000,False,,,0,,F. VanVleet off-the-ball offensive FOUL (1 PF),"[1627832, 1629027]",1610612745.0,HOU,off-the-ball,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,1627964.0,,,,,,,1.0,0.0,Young,1629027.0,,
275,PT02M27.00S,2025-01-29T01:27:31.8Z,2,REGULAR,turnover,offensive foul,[],1627832,,,1610612745,43,47,2025-01-29T01:27:31Z,2720000,False,,,0,,F. VanVleet offensive foul TURNOVER (1 TO),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,1627964.0,,,,1.0,,,,,,,,
276,PT02M27.00S,2025-01-29T01:27:38.1Z,2,REGULAR,substitution,out,[],1628988,,,1610612737,43,47,2025-01-29T01:27:49Z,2730000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M27.00S,2025-01-29T01:27:38.1Z,2,REGULAR,substitution,in,[],1630224,,,1610612737,43,47,2025-01-29T01:27:49Z,2740000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M12.00S,2025-01-29T01:28:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,34.11629434954008,48.03921568627451,1610612737,43,47,2025-01-29T01:28:08Z,2750000,False,10.0,268.0,1,left,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
279,PT02M09.00S,2025-01-29T01:28:06.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,43,47,2025-01-29T01:28:08Z,2760000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,278.0,5.0,5.0,0.0,,,,,,,,,,,,,,
280,PT01M58.00S,2025-01-29T01:28:17.7Z,2,REGULAR,3pt,Jump Shot,[],1641715,86.5473061760841,96.07843137254902,1610612745,43,47,2025-01-29T01:28:23Z,2770000,False,230.0,74.0,1,right,MISS C. Whitmore 24' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,24.2,Missed,,,,,,,,,,,,,,,,,,
281,PT01M55.00S,2025-01-29T01:28:20.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,43,47,2025-01-29T01:28:23Z,2780000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,280.0,4.0,2.0,2.0,,,,,,,,,,,,,,
282,PT01M48.00S,2025-01-29T01:28:28.0Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,43,47,2025-01-29T01:28:35Z,2790000,False,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1630224]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,4.0,Green,1630224.0,,,,,,
283,PT01M48.00S,2025-01-29T01:28:28.0Z,2,REGULAR,steal,,[],1630224,,,1610612745,43,47,2025-01-29T01:28:30Z,2800000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
284,PT01M38.00S,2025-01-29T01:28:37.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,69.99014454664915,26.715686274509803,1610612745,43,47,2025-01-29T01:28:43Z,2810000,False,-116.0,230.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
285,PT01M36.00S,2025-01-29T01:28:39.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,43,47,2025-01-29T01:28:43Z,2820000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,284.0,,,,,,,,,,,,,,,,,
286,PT01M36.00S,2025-01-29T01:28:43.4Z,2,REGULAR,foul,personal,[],1641715,,,1610612737,43,47,2025-01-29T01:28:49Z,2830000,False,,,0,,C. Whitmore loose ball personal FOUL (2 PF),"[1641715, 1629631]",1610612745.0,HOU,loose ball,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,,,,2.0,0.0,Hunter,1629631.0,,
288,PT01M18.00S,2025-01-29T01:29:13.8Z,2,REGULAR,2pt,Jump Shot,[],1629631,22.158344283837057,48.03921568627451,1610612737,45,47,2025-01-29T01:29:18Z,2850000,False,10.0,156.0,1,left,D. Hunter 15' Jump Shot (8 PTS) (D. Daniels 4 AST),"[1629631, 1630700]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,15.61,Made,,,,,8.0,,D. Daniels,1630700.0,4.0,,,,,,,,,
290,PT01M01.00S,2025-01-29T01:29:29.7Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,45,47,2025-01-29T01:29:33Z,2870000,False,,,0,,J. Green bad pass TURNOVER (4 TO),"[1630224, 1630249]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,4.0,Krejčí,1630249.0,,,,,,
291,PT01M01.00S,2025-01-29T01:29:29.7Z,2,REGULAR,steal,,[],1630249,,,1610612737,45,47,2025-01-29T01:29:32Z,2880000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
292,PT00M58.60S,2025-01-29T01:29:34.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612737,45,47,2025-01-29T01:29:42Z,2890000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Krejčí 2 FT),"[1627832, 1630249]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,,,2.0,0.0,Krejčí,1630249.0,,
294,PT00M58.60S,2025-01-29T01:29:57.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630249,,,1610612737,46,47,2025-01-29T01:30:37Z,2910000,False,,,0,,V. Krejčí Free Throw 1 of 2 (4 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
295,PT00M58.60S,2025-01-29T01:29:57.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630249,,,1610612737,46,47,2025-01-29T01:30:37Z,2920000,False,,,0,,MISS V. Krejčí Free Throw 2 of 2,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT00M56.80S,2025-01-29T01:29:59.3Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,46,47,2025-01-29T01:30:37Z,2930000,False,,,0,,A. Sengun REBOUND (Off:0 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,295.0,6.0,6.0,0.0,,,,,,,,,,,,,,
297,PT00M40.40S,2025-01-29T01:30:32.1Z,2,REGULAR,turnover,bad pass,[],1628415,,,1610612745,46,47,2025-01-29T01:30:55Z,2940000,False,,,0,,D. Brooks bad pass TURNOVER (3 TO),"[1628415, 1630168]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,Okongwu,1630168.0,,,,,,
298,PT00M40.40S,2025-01-29T01:30:32.1Z,2,REGULAR,steal,,[],1630168,,,1610612737,46,47,2025-01-29T01:30:34Z,2950000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
299,PT00M35.70S,2025-01-29T01:30:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630249,4.418528252299605,53.92156862745098,1610612737,48,47,2025-01-29T01:31:29Z,2960000,False,-20.0,-11.0,1,left,V. Krejčí running Layup (6 PTS) (T. Young 4 AST),"[1630249, 1629027]",1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,6.0,,T. Young,1629027.0,4.0,,,,,,,,,
301,PT00M30.40S,2025-01-29T01:30:48.4Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,48,47,2025-01-29T01:31:46Z,2980000,False,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,lost ball,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,,,,1.0,,,,,,,,
302,PT00M27.40S,2025-01-29T01:31:02.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,28.728646517739815,73.77450980392157,1610612737,48,47,2025-01-29T01:31:08Z,2990000,False,-119.0,218.0,1,left,MISS T. Young 24' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
303,PT00M24.70S,2025-01-29T01:31:05.0Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,48,47,2025-01-29T01:31:05Z,3000000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,302.0,2.0,2.0,0.0,,,,,,,,,,,,,,
304,PT00M05.20S,2025-01-29T01:31:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.11760840998686,49.26470588235294,1610612745,48,49,2025-01-29T01:31:29Z,3010000,False,-4.0,12.0,1,right,J. Green driving reverse Layup (11 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,11.0,,,,,,,,,,,,,
305,PT00M02.30S,2025-01-29T01:31:30.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630249,5.732588699080158,49.754901960784316,1610612737,50,49,2025-01-29T01:31:35Z,3020000,False,1.0,1.0,1,left,V. Krejčí running DUNK (8 PTS) (T. Young 5 AST),"[1630249, 1629027]",1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,8.0,,T. Young,1629027.0,5.0,,,,,,,,,
307,PT00M00.30S,2025-01-29T01:31:38.2Z,2,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,50,49,2025-01-29T01:31:44Z,3040000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (5 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627964.0,,,,5.0,,,,,,,,
308,PT00M00.00S,2025-01-29T01:31:45.6Z,2,REGULAR,period,end,[],0,,,1610612737,50,49,2025-01-29T01:31:45Z,3050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2025-01-29T01:46:24.5Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612737,50,49,2025-01-29T01:47:00Z,3060000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2025-01-29T01:46:24.5Z,3,REGULAR,substitution,out,['startperiod'],1641715,,,1610612737,50,49,2025-01-29T01:47:00Z,3070000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2025-01-29T01:46:24.5Z,3,REGULAR,substitution,in,['startperiod'],1631243,,,1610612737,50,49,2025-01-29T01:47:00Z,3080000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2025-01-29T01:46:24.5Z,3,REGULAR,substitution,in,['startperiod'],1641708,,,1610612737,50,49,2025-01-29T01:47:00Z,3090000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2025-01-29T01:47:02.0Z,3,REGULAR,period,start,[],0,,,1610612745,50,49,2025-01-29T01:47:02Z,3100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT11M46.00S,2025-01-29T01:47:15.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.645860709592641,48.03921568627451,1610612745,50,49,2025-01-29T01:47:21Z,3110000,False,10.0,57.0,1,left,MISS A. Sengun Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,,
316,PT11M42.00S,2025-01-29T01:47:18.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,50,49,2025-01-29T01:47:18Z,3120000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,315.0,5.0,3.0,2.0,,,,,,,,,,,,,,
317,PT11M36.00S,2025-01-29T01:47:26.8Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612737,50,49,2025-01-29T01:47:45Z,3130000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Young 2 FT),"[1630578, 1629027]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627962.0,,,,,,,2.0,0.0,Young,1629027.0,,
319,PT11M36.00S,2025-01-29T01:47:50.4Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,51,49,2025-01-29T01:47:50Z,3150000,False,,,0,,T. Young Free Throw 1 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
320,PT11M36.00S,2025-01-29T01:48:06.2Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,52,49,2025-01-29T01:48:06Z,3160000,False,,,0,,T. Young Free Throw 2 of 2 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
321,PT11M18.00S,2025-01-29T01:48:26.1Z,3,REGULAR,3pt,Jump Shot,[],1630224,29.25427069645204,72.54901960784314,1610612745,52,49,2025-01-29T01:48:33Z,3170000,False,-113.0,222.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
322,PT11M14.00S,2025-01-29T01:48:30.1Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,52,49,2025-01-29T01:48:33Z,3180000,False,,,0,,A. Sengun REBOUND (Off:1 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,321.0,7.0,6.0,1.0,,,,,,,,,,,,,,
323,PT11M13.00S,2025-01-29T01:48:31.3Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,52,49,2025-01-29T01:48:36Z,3190000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1630168]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Okongwu,1630168.0,,,,,,
324,PT11M13.00S,2025-01-29T01:48:31.3Z,3,REGULAR,steal,,[],1630168,,,1610612737,52,49,2025-01-29T01:48:33Z,3200000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
325,PT11M01.00S,2025-01-29T01:48:46.2Z,3,REGULAR,foul,personal,[],1630224,,,1610612737,52,49,2025-01-29T01:48:53Z,3210000,False,,,0,,J. Green personal FOUL (2 PF),"[1630224, 1629027]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,,,,,,,,1627964.0,,,,,,,2.0,0.0,Young,1629027.0,,
327,PT10M53.00S,2025-01-29T01:49:13.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631243,88.64980289093299,96.56862745098039,1610612737,52,49,2025-01-29T01:49:19Z,3230000,False,233.0,54.0,1,right,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
328,PT10M50.00S,2025-01-29T01:49:16.7Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,52,49,2025-01-29T01:49:19Z,3240000,False,,,0,,A. Sengun REBOUND (Off:1 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,327.0,8.0,7.0,1.0,,,,,,,,,,,,,,
329,PT10M43.00S,2025-01-29T01:49:23.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,28.07161629434954,22.54901960784314,1610612745,52,49,2025-01-29T01:49:29Z,3250000,False,137.0,211.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
330,PT10M39.00S,2025-01-29T01:49:27.8Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,52,49,2025-01-29T01:49:29Z,3260000,False,,,0,,M. Gueye REBOUND (Off:2 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,329.0,4.0,2.0,2.0,,,,,,,,,,,,,,
331,PT10M27.00S,2025-01-29T01:49:38.9Z,3,REGULAR,3pt,Jump Shot,[],1630249,94.82588699080158,96.32352941176471,1610612737,52,49,2025-01-29T01:49:43Z,3270000,False,232.0,-4.0,1,right,MISS V. Krejčí 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
332,PT10M24.00S,2025-01-29T01:49:41.9Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,52,49,2025-01-29T01:49:43Z,3280000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,,,
333,PT10M13.00S,2025-01-29T01:49:53.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,10.726018396846255,46.07843137254902,1610612745,52,49,2025-01-29T01:49:59Z,3290000,False,20.0,48.0,1,left,MISS J. Green driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
334,PT10M10.00S,2025-01-29T01:49:56.7Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612737,52,49,2025-01-29T01:49:59Z,3300000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:3),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,333.0,3.0,3.0,0.0,,,,,,,,,,,,,,
335,PT10M03.00S,2025-01-29T01:50:08.5Z,3,REGULAR,foul,personal,[],1628415,,,1610612737,52,49,2025-01-29T01:50:13Z,3310000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1630168]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628951.0,,,,,,,1.0,0.0,Okongwu,1630168.0,,
337,PT10M03.00S,2025-01-29T01:50:14.2Z,3,REGULAR,substitution,out,[],1630578,,,1610612737,52,49,2025-01-29T01:50:18Z,3330000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT10M03.00S,2025-01-29T01:50:14.2Z,3,REGULAR,substitution,in,[],1630256,,,1610612737,52,49,2025-01-29T01:50:18Z,3340000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT09M54.00S,2025-01-29T01:50:39.3Z,3,REGULAR,3pt,Jump Shot,[],1629027,61.0545335085414,61.029411764705884,1610612737,52,49,2025-01-29T01:50:45Z,3350000,False,55.0,314.0,1,right,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,31.84,Missed,,,,,,,,,,,,,,,,,,
