actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT05M13.00S,2025-03-09T01:23:10.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626167,76.82325886990802,48.529411764705884,1610612754,51,42,2025-03-09T01:23:16Z,2630000,False,-7.0,165.0,1,right,M. Turner 16' Jump Shot (10 PTS) (B. Mathurin 3 AST),"[1626167, 1631097]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,16.56,Made,10.0,B. Mathurin,1631097.0,3.0,,,,,,,,,,,,
268,PT05M07.00S,2025-03-09T01:23:19.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,51,42,2025-03-09T01:23:19Z,2650000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M07.00S,2025-03-09T01:25:42.3Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,51,42,2025-03-09T01:26:11Z,2660000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M07.00S,2025-03-09T01:25:42.3Z,2,REGULAR,substitution,in,[],1627777,,,1610612737,51,42,2025-03-09T01:26:11Z,2670000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M07.00S,2025-03-09T01:25:42.3Z,2,REGULAR,substitution,out,[],1642258,,,1610612737,51,42,2025-03-09T01:26:48Z,2675000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M07.00S,2025-03-09T01:25:42.3Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,51,42,2025-03-09T01:26:48Z,2677500,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M52.00S,2025-03-09T01:26:34.1Z,2,REGULAR,2pt,Jump Shot,[],1629027,20.97568988173456,74.75490196078431,1610612737,53,42,2025-03-09T01:43:48Z,2680000,False,-124.0,145.0,1,left,T. Young 19' step back Jump Shot (19 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,19.04,Made,19.0,,,,,,,,,,,,,,,
274,PT04M31.00S,2025-03-09T01:26:55.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,92.59198423127464,94.36274509803921,1610612754,53,42,2025-03-09T01:27:00Z,2690000,False,222.0,17.0,1,right,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,,,22.25,Missed,,,,,,,,,,,,,,,,
275,PT04M28.00S,2025-03-09T01:26:58.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,53,42,2025-03-09T01:27:00Z,2700000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,274.0,6.0,4.0,2.0,,,,,,,,
276,PT04M24.00S,2025-03-09T01:27:01.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,33.722076215505915,18.872549019607842,1610612737,56,42,2025-03-09T01:27:12Z,2710000,False,156.0,264.0,1,left,T. Young 30' 3PT running (22 PTS) (D. Daniels 3 AST),"[1629027, 1630700]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,30.69,Made,22.0,D. Daniels,1630700.0,3.0,,,,,,,,,,,,
278,PT04M12.00S,2025-03-09T01:27:13.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.11760840998686,47.794117647058826,1610612754,56,44,2025-03-09T01:27:20Z,2730000,False,-11.0,12.0,1,right,O. Toppin driving Layup (6 PTS) (A. Nembhard 4 AST),"[1630167, 1629614]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,1.64,Made,6.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,,,
279,PT03M55.00S,2025-03-09T01:27:31.0Z,2,REGULAR,2pt,Hook,[],1630168,8.09789750328515,29.901960784313726,1610612737,58,44,2025-03-09T01:27:36Z,2740000,False,100.0,24.0,1,left,O. Okongwu 10' turnaround Hook (6 PTS) (T. Young 3 AST),"[1630168, 1629027]",1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,10.32,Made,6.0,T. Young,1629027.0,3.0,,,,,,,,,,,,
281,PT03M33.00S,2025-03-09T01:27:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,80.6340341655716,48.28431372549019,1610612754,58,44,2025-03-09T01:27:58Z,2760000,False,-9.0,130.0,1,right,MISS M. Turner 12' Jump Shot - blocked,"[1626167, 1630168]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,12.98,Missed,,,,,,,,,,,Okongwu,1630168.0,,,,
282,PT03M33.00S,2025-03-09T01:27:52.7Z,2,REGULAR,block,,[],1630168,,,1610612754,58,44,2025-03-09T01:27:55Z,2770000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
283,PT03M29.00S,2025-03-09T01:27:56.7Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,58,44,2025-03-09T01:27:56Z,2780000,False,,,0,,M. Turner REBOUND (Off:2 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,281.0,2.0,0.0,2.0,,,,,,,,
284,PT03M26.00S,2025-03-09T01:28:00.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631097,75.24638633377135,68.13725490196079,1610612754,58,44,2025-03-09T01:28:07Z,2790000,False,91.0,180.0,1,right,MISS B. Mathurin 20' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,20.17,Missed,,,,,,,,,,,,,,,,
285,PT03M22.00S,2025-03-09T01:28:04.2Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,58,44,2025-03-09T01:28:07Z,2800000,False,,,0,,M. Turner REBOUND (Off:3 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,284.0,3.0,0.0,3.0,,,,,,,,
286,PT03M12.00S,2025-03-09T01:28:16.2Z,2,REGULAR,foul,personal,[],1627777,,,1610612754,58,44,2025-03-09T01:29:41Z,2810000,False,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 1631097]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,202901.0,,,,,,,,,,,,,,,,2.0,0.0,Mathurin,1631097.0
288,PT03M12.00S,2025-03-09T01:28:31.7Z,2,REGULAR,foul,technical,['1freethrow'],1627777,,,1610612754,58,44,2025-03-09T01:29:10Z,2830000,False,,,0,,G. Niang technical FOUL (1 Tech),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,202901.0,,,,,,,,,,,,,,,,2.0,1.0,,
289,PT03M12.00S,2025-03-09T01:29:14.2Z,2,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,58,45,2025-03-09T01:29:14Z,2840000,False,,,0,,B. Mathurin technical Free Throw 1 of 1 (10 PTS),[1631097],1610612754.0,IND,technical,,,Mathurin,B. Mathurin,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
290,PT03M12.00S,2025-03-09T01:29:32.9Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,58,45,2025-03-09T01:29:36Z,2850000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M12.00S,2025-03-09T01:29:32.9Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,58,45,2025-03-09T01:29:36Z,2860000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M59.00S,2025-03-09T01:29:54.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629614,60.791721419185286,44.6078431372549,1610612754,58,45,2025-03-09T01:30:16Z,2870000,False,-27.0,316.0,1,right,MISS A. Nembhard 31' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,31.73,Missed,,,,,,,,,,,,,,,,
293,PT02M58.00S,2025-03-09T01:29:55.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,58,45,2025-03-09T01:30:16Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,292.0,,,,,,,,,,,
294,PT02M58.00S,2025-03-09T01:29:57.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612754,58,45,2025-03-09T01:30:05Z,2890000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,101283.0,,,,,,,,,,,,,,,,,,,
295,PT02M47.00S,2025-03-09T01:30:19.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,5.732588699080158,52.94117647058824,1610612737,58,45,2025-03-09T01:30:28Z,2900000,False,-15.0,1.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,1.48,Missed,,,,,,,,,,,,,,,,
296,PT02M41.00S,2025-03-09T01:30:25.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,58,45,2025-03-09T01:30:28Z,2910000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,295.0,7.0,4.0,3.0,,,,,,,,
297,PT02M41.00S,2025-03-09T01:30:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,60,45,2025-03-09T01:30:25Z,2920000,False,0.0,0.0,1,left,O. Okongwu tip Layup (8 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,0.0,Made,8.0,,,,,,,,,,,,,,,
298,PT02M35.00S,2025-03-09T01:30:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.70762155059133,62.00980392156863,1610612754,60,45,2025-03-09T01:46:45Z,2930000,False,60.0,91.0,1,right,MISS P. Siakam 10' driving floating Shot - blocked,"[1627783, 1630168]",1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,,,10.92,Missed,,,,,,,,,,,Okongwu,1630168.0,,,,
299,PT02M35.00S,2025-03-09T01:30:31.3Z,2,REGULAR,block,,[],1630168,,,1610612754,60,45,2025-03-09T01:30:35Z,2940000,False,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
300,PT02M32.00S,2025-03-09T01:30:34.3Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,60,45,2025-03-09T01:46:45Z,2950000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,298.0,8.0,5.0,3.0,,,,,,,,
301,PT02M25.00S,2025-03-09T01:30:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.258212877792378,49.01960784313725,1610612737,62,45,2025-03-09T01:47:47Z,2960000,False,5.0,6.0,1,left,O. Okongwu Layup (10 PTS) (G. Niang 1 AST),"[1630168, 1627777]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.8,Made,10.0,G. Niang,1627777.0,1.0,,,,,,,,,,,,
303,PT02M23.00S,2025-03-09T01:30:47.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,62,45,2025-03-09T01:30:47Z,2980000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M12.00S,2025-03-09T01:32:32.8Z,2,REGULAR,foul,personal,[],1627777,,,1610612754,62,45,2025-03-09T01:32:57Z,3010000,False,,,0,,G. Niang personal FOUL (3 PF),"[1627777, 1626167]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,101283.0,,,,,,,,,,,,,,,,3.0,1.0,Turner,1626167.0
309,PT02M12.00S,2025-03-09T01:32:48.8Z,2,REGULAR,substitution,out,[],1627777,,,1610612754,62,45,2025-03-09T01:32:53Z,3030000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M12.00S,2025-03-09T01:32:48.8Z,2,REGULAR,substitution,in,[],1631243,,,1610612754,62,45,2025-03-09T01:32:53Z,3040000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M03.00S,2025-03-09T01:33:09.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,74.58935611038108,84.31372549019608,1610612754,62,45,2025-03-09T01:33:24Z,3050000,False,172.0,186.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,25.34,Missed,,,,,,,,,,,,,,,,
312,PT01M57.00S,2025-03-09T01:33:15.1Z,2,REGULAR,rebound,offensive,[],1641767,,,1610612754,62,45,2025-03-09T01:33:24Z,3060000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,311.0,2.0,1.0,1.0,,,,,,,,
313,PT01M57.00S,2025-03-09T01:33:20.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631243,,,1610612754,62,45,2025-03-09T01:33:32Z,3070000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Siakam 2 FT),"[1631243, 1627783]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,,,,,1.0,0.0,Siakam,1627783.0
317,PT01M57.00S,2025-03-09T01:33:50.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612754,62,46,2025-03-09T01:33:50Z,3090000,False,,,0,,P. Siakam Free Throw 1 of 2 (6 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
318,PT01M57.00S,2025-03-09T01:33:51.4Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,62,46,2025-03-09T01:33:55Z,3100000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M57.00S,2025-03-09T01:33:51.4Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,62,46,2025-03-09T01:33:55Z,3110000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M57.00S,2025-03-09T01:34:11.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612754,62,47,2025-03-09T01:34:11Z,3120000,False,,,0,,P. Siakam Free Throw 2 of 2 (7 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
321,PT01M38.00S,2025-03-09T01:34:32.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,35.03613666228647,28.921568627450984,1610612737,62,47,2025-03-09T01:34:37Z,3130000,False,105.0,277.0,1,left,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,29.62,Missed,,,,,,,,,,,,,,,,
322,PT01M33.00S,2025-03-09T01:34:37.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,62,47,2025-03-09T01:34:37Z,3140000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,321.0,2.0,2.0,0.0,,,,,,,,
323,PT01M28.00S,2025-03-09T01:34:41.3Z,2,REGULAR,3pt,Jump Shot,[],1631097,76.5604467805519,10.784313725490197,1610612754,62,50,2025-03-09T01:35:16Z,3150000,False,-196.0,168.0,1,right,B. Mathurin 25' 3PT  (13 PTS) (A. Nembhard 5 AST),"[1631097, 1629614]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,25.81,Made,13.0,A. Nembhard,1629614.0,5.0,,,,,,,,,,,,
325,PT01M09.00S,2025-03-09T01:35:00.9Z,2,REGULAR,3pt,Jump Shot,[],1627747,28.597240473061763,76.22549019607843,1610612737,65,50,2025-03-09T01:35:06Z,3170000,False,-131.0,216.0,1,left,C. LeVert 25' 3PT  (13 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,25.29,Made,13.0,,,,,,,,,,,,,,,
326,PT00M47.20S,2025-03-09T01:35:23.8Z,2,REGULAR,2pt,Jump Shot,[],1630174,75.90341655716163,43.13725490196079,1610612754,65,52,2025-03-09T01:35:29Z,3180000,False,-34.0,174.0,1,right,A. Nesmith 17' pullup Jump Shot (2 PTS) (P. Siakam 2 AST),"[1630174, 1627783]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,17.73,Made,2.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,
328,PT00M36.40S,2025-03-09T01:35:39.9Z,2,REGULAR,foul,personal,[],1629614,,,1610612737,65,52,2025-03-09T01:35:59Z,3200000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1629027]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,1662.0,,,,,,,,,,,,,,,,1.0,0.0,Young,1629027.0
330,PT00M36.00S,2025-03-09T01:36:09.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612737,65,52,2025-03-09T01:36:43Z,3220000,False,,,0,,A. Nembhard personal FOUL (2 PF) (Young 2 FT),"[1629614, 1629027]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,1662.0,,,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0
332,PT00M36.00S,2025-03-09T01:36:43.9Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,66,52,2025-03-09T01:36:43Z,3240000,False,,,0,,T. Young Free Throw 1 of 2 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
333,PT00M36.00S,2025-03-09T01:36:55.7Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,67,52,2025-03-09T01:36:55Z,3250000,False,,,0,,T. Young Free Throw 2 of 2 (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
334,PT00M18.70S,2025-03-09T01:37:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,93.38042049934296,49.754901960784316,1610612754,67,52,2025-03-09T01:37:21Z,3260000,False,-1.0,10.0,1,right,MISS M. Turner Layup,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,0.98,Missed,,,,,,,,,,,,,,,,
335,PT00M14.70S,2025-03-09T01:37:19.9Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,67,52,2025-03-09T01:37:19Z,3270000,False,,,0,,D. Daniels REBOUND (Off:1 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,334.0,5.0,4.0,1.0,,,,,,,,
336,PT00M01.50S,2025-03-09T01:37:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.0335085413929,51.9607843137255,1610612737,69,52,2025-03-09T01:37:39Z,3280000,False,-10.0,108.0,1,left,T. Young 10' driving floating bank Jump Shot (26 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,10.8,Made,26.0,,,,,,,,,,,,,,,
337,PT00M00.50S,2025-03-09T01:37:42.7Z,2,REGULAR,3pt,Jump Shot,[],1631097,45.15440210249672,85.29411764705883,1610612754,69,52,2025-03-09T01:38:01Z,3290000,False,176.0,463.0,1,right,MISS B. Mathurin 49' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,49.55,Missed,,,,,,,,,,,,,,,,
338,PT00M00.10S,2025-03-09T01:37:43.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,69,52,2025-03-09T01:38:01Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,337.0,,,,,,,,,,,
339,PT00M00.00S,2025-03-09T01:37:48.5Z,2,REGULAR,period,end,[],0,,,1610612754,69,52,2025-03-09T01:37:48Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-03-09T01:50:37.6Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612754,69,52,2025-03-09T01:52:56Z,3320000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-03-09T01:50:37.6Z,3,REGULAR,substitution,in,['startperiod'],1642258,,,1610612754,69,52,2025-03-09T01:52:56Z,3330000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-03-09T01:53:01.6Z,3,REGULAR,period,start,[],0,,,1610612754,69,52,2025-03-09T01:53:01Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M42.00S,2025-03-09T01:53:20.9Z,3,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612754,69,52,2025-03-09T01:53:49Z,3350000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Siakam 2 FT),"[1642258, 1627783]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,1.0,0.0,Siakam,1627783.0
349,PT11M42.00S,2025-03-09T01:53:51.0Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,69,53,2025-03-09T01:53:51Z,3370000,False,,,0,,P. Siakam Free Throw 1 of 2 (8 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
350,PT11M42.00S,2025-03-09T01:54:09.0Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,69,54,2025-03-09T01:54:09Z,3380000,False,,,0,,P. Siakam Free Throw 2 of 2 (9 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
351,PT11M29.00S,2025-03-09T01:54:23.2Z,3,REGULAR,3pt,Jump Shot,[],1630700,69.20170827858082,75.24509803921569,1610612737,72,54,2025-03-09T01:54:29Z,3390000,False,126.0,237.0,1,right,D. Daniels 26' 3PT  (7 PTS) (O. Okongwu 1 AST),"[1630700, 1630168]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,26.85,Made,7.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,
353,PT11M13.00S,2025-03-09T01:54:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,11.645860709592641,56.61764705882353,1610612754,72,54,2025-03-09T01:55:25Z,3410000,False,-33.0,57.0,1,left,MISS P. Siakam 6' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,6.59,Missed,,,,,,,,,,,,,,,,
354,PT11M09.00S,2025-03-09T01:54:44.0Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,72,54,2025-03-09T01:55:25Z,3420000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,353.0,9.0,6.0,3.0,,,,,,,,
355,PT11M03.00S,2025-03-09T01:54:49.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,75.50919842312747,86.76470588235294,1610612737,72,54,2025-03-09T01:54:56Z,3430000,False,184.0,178.0,1,right,MISS T. Young 25' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,25.57,Missed,,,,,,,,,,,,,,,,
356,PT11M00.00S,2025-03-09T01:54:52.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,72,54,2025-03-09T01:54:56Z,3440000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,355.0,,,,,,,,,,,
358,PT10M52.00S,2025-03-09T01:55:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,6.1268068331143235,46.81372549019608,1610612754,72,56,2025-03-09T01:55:21Z,3460000,False,16.0,5.0,1,left,M. Turner Layup (12 PTS) (A. Nembhard 6 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,1.67,Made,12.0,A. Nembhard,1629614.0,6.0,,,,,,,,,,,,
