actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
588,PT05M48.00S,2025-03-05T02:28:44.1Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,109,110,2025-03-05T02:28:46Z,5790000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,587.0,2.0,2.0,0.0,,,,,,,,,,,,
589,PT05M42.00S,2025-03-05T02:28:50.3Z,4,REGULAR,turnover,lost ball,[],1629645,,,1610612749,109,110,2025-03-05T02:28:54Z,5800000,False,,,0,,K. Porter Jr. lost ball TURNOVER (3 TO),"[1629645, 1630700]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,3.0,,,,,,,,,,,,,,,,,Daniels,1630700.0
590,PT05M42.00S,2025-03-05T02:28:50.3Z,4,REGULAR,steal,,[],1630700,,,1610612737,109,110,2025-03-05T02:28:52Z,5810000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
591,PT05M33.00S,2025-03-05T02:28:59.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,10.200394218134035,51.71568627450981,1610612737,111,110,2025-03-05T02:29:05Z,5820000,False,-9.0,43.0,1,left,D. Daniels driving floating Jump Shot (14 PTS) (T. Mann 4 AST),"[1630700, 1629611]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,4.42,Made,,,,,14.0,,,T. Mann,1629611.0,4.0,,,,,,
593,PT05M31.00S,2025-03-05T02:29:05.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,111,110,2025-03-05T02:29:05Z,5840000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M31.00S,2025-03-05T02:31:27.0Z,4,REGULAR,substitution,out,[],1642258,,,1610612749,111,110,2025-03-05T02:31:52Z,5850000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M31.00S,2025-03-05T02:31:27.0Z,4,REGULAR,substitution,out,[],1629611,,,1610612749,111,110,2025-03-05T02:31:52Z,5860000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M31.00S,2025-03-05T02:31:27.0Z,4,REGULAR,substitution,out,[],1629645,,,1610612749,111,110,2025-03-05T02:31:52Z,5870000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M31.00S,2025-03-05T02:31:27.0Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,111,110,2025-03-05T02:31:52Z,5880000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M31.00S,2025-03-05T02:31:27.0Z,4,REGULAR,substitution,in,[],1627747,,,1610612749,111,110,2025-03-05T02:31:52Z,5890000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M31.00S,2025-03-05T02:31:27.0Z,4,REGULAR,substitution,in,[],1629027,,,1610612749,111,110,2025-03-05T02:31:52Z,5900000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M31.00S,2025-03-05T02:31:27.0Z,4,REGULAR,substitution,in,[],203081,,,1610612749,111,110,2025-03-05T02:31:52Z,5910000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M31.00S,2025-03-05T02:31:27.0Z,4,REGULAR,substitution,in,[],1628398,,,1610612749,111,110,2025-03-05T02:31:52Z,5920000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M18.00S,2025-03-05T02:32:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.51182654402102,48.77450980392157,1610612749,111,112,2025-03-05T02:32:18Z,5930000,False,-6.0,8.0,1,right,K. Kuzma cutting Layup (13 PTS) (T. Prince 2 AST),"[1628398, 1627752]",1610612749.0,MIL,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,1.05,Made,,,,,13.0,,,T. Prince,1627752.0,2.0,,,,,,
604,PT05M18.00S,2025-03-05T02:32:20.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631243,,,1610612749,111,112,2025-03-05T02:32:38Z,5950000,False,,,0,,M. Gueye shooting personal FOUL (3 PF) (Kuzma 1 FT),"[1631243, 1628398]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1628480.0,,,,,,,,,,,,,,3.0,0.0,Kuzma,1628398.0,,
606,PT05M18.00S,2025-03-05T02:32:44.6Z,4,REGULAR,freethrow,1 of 1,[],1628398,,,1610612749,111,113,2025-03-05T02:32:44Z,5970000,False,,,0,,K. Kuzma Free Throw 1 of 1 (14 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
607,PT05M03.00S,2025-03-05T02:33:01.3Z,4,REGULAR,3pt,Jump Shot,[],1627747,24.78646517739816,14.950980392156863,1610612737,111,113,2025-03-05T02:33:05Z,5980000,False,175.0,180.0,1,left,MISS C. LeVert 25' pullup 3PT,[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,25.15,Missed,,,,,,,,,,,,,,,,
608,PT05M00.00S,2025-03-05T02:33:04.3Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,111,113,2025-03-05T02:33:05Z,5990000,False,,,0,,B. Lopez REBOUND (Off:4 Def:8),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,607.0,12.0,8.0,4.0,,,,,,,,,,,,
609,PT04M47.00S,2025-03-05T02:33:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.38042049934296,48.03921568627451,1610612749,111,115,2025-03-05T02:33:22Z,6000000,False,-10.0,10.0,1,right,D. Lillard driving Layup (20 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,1.38,Made,,,,,20.0,,,,,,,,,,,
610,PT04M36.00S,2025-03-05T02:33:27.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,10.726018396846255,39.21568627450981,1610612737,111,115,2025-03-05T02:33:31Z,6010000,False,54.0,48.0,1,left,MISS T. Young 7' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,7.24,Missed,,,,,,,,,,,,,,,,
611,PT04M34.00S,2025-03-05T02:33:29.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,111,115,2025-03-05T02:33:31Z,6020000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,610.0,9.0,8.0,1.0,,,,,,,,,,,,
612,PT04M29.00S,2025-03-05T02:33:35.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203081,95.74572930354796,3.1862745098039214,1610612749,111,115,2025-03-05T02:39:17Z,6030000,False,-234.0,-13.0,1,right,MISS D. Lillard running 3PT,[203081],1610612749.0,MIL,running,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,23.44,Missed,,,,,,,,,,,,,,,,
613,PT04M26.00S,2025-03-05T02:33:38.0Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612737,111,115,2025-03-05T02:33:42Z,6040000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,612.0,3.0,3.0,0.0,,,,,,,,,,,,
614,PT04M20.00S,2025-03-05T02:33:44.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,16.770696452036795,43.627450980392155,1610612737,111,115,2025-03-05T02:33:48Z,6050000,False,32.0,105.0,1,left,MISS D. Daniels 10' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,10.98,Missed,,,,,,,,,,,,,,,,
615,PT04M17.00S,2025-03-05T02:33:47.2Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,111,115,2025-03-05T02:48:03Z,6060000,False,,,0,,B. Lopez REBOUND (Off:4 Def:9),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,614.0,13.0,9.0,4.0,,,,,,,,,,,,
616,PT04M07.00S,2025-03-05T02:33:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.22667542706965,47.30392156862745,1610612749,111,115,2025-03-05T02:55:46Z,6070000,False,-13.0,39.0,1,right,MISS G. Antetokounmpo cutting Layup,[203507],1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,4.16,Missed,,,,,,,,,,,,,,,,
617,PT04M06.00S,2025-03-05T02:33:59.0Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,111,115,2025-03-05T02:55:46Z,6080000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,616.0,10.0,8.0,2.0,,,,,,,,,,,,
687,PT04M06.00S,2025-03-05T02:34:00.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,89.30683311432325,44.6078431372549,1610612749,111,115,2025-03-05T02:55:17Z,6085000,False,-27.0,48.0,1,right,MISS G. Antetokounmpo tip Layup,[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,5.51,Missed,,,,,,,,,,,,,,,,
688,PT04M05.00S,2025-03-05T02:34:01.5Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,111,115,2025-03-05T02:55:56Z,6087500,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,687.0,11.0,8.0,3.0,,,,,,,,,,,,
618,PT04M05.00S,2025-03-05T02:34:03.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612749,111,115,2025-03-05T02:34:34Z,6090000,False,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1630168, 203507]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2003.0,,,,,,,,,,,,,,4.0,0.0,Antetokounmpo,203507.0,,
620,PT04M05.00S,2025-03-05T02:34:45.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,111,116,2025-03-05T02:55:32Z,6110000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (23 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,
621,PT04M05.00S,2025-03-05T02:34:45.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,111,116,2025-03-05T02:55:32Z,6120000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
622,PT04M03.00S,2025-03-05T02:34:47.9Z,4,REGULAR,rebound,defensive,[],1631243,,,1610612737,111,116,2025-03-05T02:35:15Z,6130000,False,,,0,,M. Gueye REBOUND (Off:2 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,621.0,5.0,3.0,2.0,,,,,,,,,,,,
623,PT04M00.00S,2025-03-05T02:35:20.2Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612737,111,116,2025-03-05T02:35:41Z,6140000,False,,,0,,T. Prince shooting personal FOUL (3 PF) (Young 2 FT),"[1627752, 1629027]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2003.0,,,,,,,,,,,,,,3.0,0.0,Young,1629027.0,,
625,PT04M00.00S,2025-03-05T02:35:50.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629027,,,1610612737,112,116,2025-03-05T02:35:50Z,6160000,False,,,0,,T. Young Free Throw 1 of 2 (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,27.0,,,,,,,,,,,
626,PT04M00.00S,2025-03-05T02:36:08.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629027,,,1610612737,113,116,2025-03-05T02:36:08Z,6170000,False,,,0,,T. Young Free Throw 2 of 2 (28 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,28.0,,,,,,,,,,,
627,PT03M35.00S,2025-03-05T02:36:35.2Z,4,REGULAR,3pt,Jump Shot,[],1628398,66.44218134034165,50.98039215686274,1610612749,113,119,2025-03-05T02:36:41Z,6180000,False,5.0,263.0,1,right,K. Kuzma 26' 3PT  (17 PTS) (G. Antetokounmpo 9 AST),"[1628398, 203507]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,26.29,Made,,,,,17.0,,,G. Antetokounmpo,203507.0,9.0,,,,,,
629,PT03M35.00S,2025-03-05T02:36:43.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,113,119,2025-03-05T02:36:55Z,6200000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M19.00S,2025-03-05T02:38:28.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.0335085413929,44.85294117647059,1610612737,113,119,2025-03-05T02:43:01Z,6210000,False,26.0,108.0,1,left,MISS C. LeVert 11' pullup Shot,[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,11.06,Missed,,,,,,,,,,,,,,,,
631,PT03M17.00S,2025-03-05T02:38:30.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,113,119,2025-03-05T02:38:34Z,6220000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,630.0,12.0,9.0,3.0,,,,,,,,,,,,
632,PT03M04.00S,2025-03-05T02:38:44.2Z,4,REGULAR,2pt,Jump Shot,[],203507,90.3580814717477,23.774509803921568,1610612749,113,121,2025-03-05T02:38:48Z,6230000,False,-131.0,38.0,1,right,G. Antetokounmpo 13' turnaround fadeaway Jump Shot (25 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,13.65,Made,,,,,25.0,,,,,,,,,,,
633,PT02M51.00S,2025-03-05T02:38:56.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,8.886333771353483,48.77450980392157,1610612737,115,121,2025-03-05T02:45:25Z,6240000,False,6.0,31.0,1,left,C. LeVert driving floating Jump Shot (18 PTS) (T. Young 12 AST),"[1627747, 1629027]",1610612737.0,ATL,driving floating,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,3.16,Made,,,,,18.0,,,T. Young,1629027.0,12.0,,,,,,
635,PT02M26.00S,2025-03-05T02:39:20.8Z,4,REGULAR,3pt,Jump Shot,[],1627752,67.36202365308804,56.372549019607845,1610612749,115,121,2025-03-05T02:39:26Z,6260000,False,32.0,254.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,25.63,Missed,,,,,,,,,,,,,,,,
636,PT02M24.00S,2025-03-05T02:39:22.8Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,115,121,2025-03-05T02:39:26Z,6270000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,635.0,8.0,6.0,2.0,,,,,,,,,,,,
637,PT02M18.00S,2025-03-05T02:39:34.2Z,4,REGULAR,foul,personal,[],1627752,,,1610612737,115,121,2025-03-05T02:39:55Z,6280000,False,,,0,,T. Prince personal FOUL (4 PF),"[1627752, 1629027]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,1179.0,,,,,,,,,,,,,,4.0,0.0,Young,1629027.0,,
639,PT02M07.00S,2025-03-05T02:40:05.0Z,4,REGULAR,3pt,Jump Shot,[],1631243,7.5722733245729295,96.32352941176471,1610612737,115,121,2025-03-05T02:40:10Z,6300000,False,-232.0,19.0,1,left,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,23.24,Missed,,,,,,,,,,,,,,,,
640,PT02M05.00S,2025-03-05T02:40:07.0Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612749,115,121,2025-03-05T02:40:10Z,6310000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:10),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,639.0,10.0,10.0,0.0,,,,,,,,,,,,
641,PT01M43.00S,2025-03-05T02:40:29.5Z,4,REGULAR,3pt,Jump Shot,[],201572,59.34625492772667,54.65686274509803,1610612749,115,121,2025-03-05T02:40:35Z,6320000,False,23.0,330.0,1,right,MISS B. Lopez 33' pullup 3PT,[201572],1610612749.0,MIL,pullup,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,33.04,Missed,,,,,,,,,,,,,,,,
642,PT01M40.00S,2025-03-05T02:40:32.9Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,115,121,2025-03-05T02:40:32Z,6330000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,641.0,2.0,2.0,0.0,,,,,,,,,,,,
643,PT01M35.00S,2025-03-05T02:40:38.9Z,4,REGULAR,foul,personal,['2freethrow'],201572,,,1610612737,115,121,2025-03-05T02:40:47Z,6340000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Gueye 2 FT),"[201572, 1631243]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1628480.0,,,,,,,,,,,,,,1.0,0.0,Gueye,1631243.0,,
645,PT01M35.00S,2025-03-05T02:41:07.8Z,4,REGULAR,freethrow,1 of 2,[],1631243,,,1610612737,116,121,2025-03-05T02:41:36Z,6360000,False,,,0,,M. Gueye Free Throw 1 of 2 (15 PTS),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
646,PT01M35.00S,2025-03-05T02:41:07.8Z,4,REGULAR,freethrow,2 of 2,[],1631243,,,1610612737,116,121,2025-03-05T02:41:36Z,6370000,False,,,0,,MISS M. Gueye Free Throw 2 of 2,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
647,PT01M34.00S,2025-03-05T02:41:08.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,116,121,2025-03-05T02:41:36Z,6380000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,
649,PT01M34.00S,2025-03-05T02:41:47.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,116,121,2025-03-05T02:41:47Z,6400000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M26.00S,2025-03-05T02:44:32.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630700,10.85742444152431,47.05882352941176,1610612737,118,121,2025-03-05T02:44:36Z,6420000,False,15.0,50.0,1,left,D. Daniels driving floating Jump Shot (16 PTS) (C. LeVert 4 AST),"[1630700, 1627747]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,5.17,Made,,,,,16.0,,,C. LeVert,1627747.0,4.0,,,,,,
653,PT01M09.00S,2025-03-05T02:44:50.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.72339027595268,45.588235294117645,1610612749,118,121,2025-03-05T02:44:59Z,6440000,False,-22.0,16.0,1,right,MISS G. Antetokounmpo driving DUNK - blocked,"[203507, 1630168]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,2.72,Missed,,,,,,Okongwu,1630168.0,,,,,,,,,
654,PT01M09.00S,2025-03-05T02:44:50.3Z,4,REGULAR,block,,[],1630168,,,1610612749,118,121,2025-03-05T02:53:37Z,6450000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
655,PT01M07.00S,2025-03-05T02:44:52.3Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,118,121,2025-03-05T02:44:59Z,6460000,False,,,0,,D. Daniels REBOUND (Off:0 Def:8),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,653.0,8.0,8.0,0.0,,,,,,,,,,,,
656,PT01M02.00S,2025-03-05T02:44:58.0Z,4,REGULAR,3pt,Jump Shot,[],1627747,9.411957950065702,95.58823529411765,1610612737,121,121,2025-03-05T02:45:02Z,6470000,False,-228.0,36.0,1,left,C. LeVert 3PT  (21 PTS) (T. Young 13 AST),"[1627747, 1629027]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,23.07,Made,,,,,21.0,,,T. Young,1629027.0,13.0,,,,,,
658,PT00M50.20S,2025-03-05T02:45:17.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,93.38042049934296,50.245098039215684,1610612749,121,123,2025-03-05T02:45:22Z,6490000,False,1.0,10.0,1,right,B. Lopez DUNK (13 PTS) (G. Antetokounmpo 10 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,0.98,Made,,,,,13.0,,,G. Antetokounmpo,203507.0,10.0,,,,,,
660,PT00M42.80S,2025-03-05T02:45:28.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.90210249671485,43.872549019607845,1610612737,121,123,2025-03-05T02:45:34Z,6510000,False,31.0,106.0,1,left,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,11.07,Missed,,,,,,,,,,,,,,,,
661,PT00M40.20S,2025-03-05T02:45:30.9Z,4,REGULAR,rebound,defensive,[],203081,,,1610612749,121,123,2025-03-05T02:45:34Z,6520000,False,,,0,,D. Lillard REBOUND (Off:0 Def:5),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,660.0,5.0,5.0,0.0,,,,,,,,,,,,
662,PT00M26.60S,2025-03-05T02:45:44.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.1688567674113,48.77450980392157,1610612749,121,125,2025-03-05T02:45:50Z,6530000,False,-6.0,2.0,1,right,D. Lillard driving reverse Layup (22 PTS),[203081],1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,0.65,Made,,,,,22.0,,,,,,,,,,,
663,PT00M26.60S,2025-03-05T02:45:49.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,121,125,2025-03-05T02:45:49Z,6540000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M26.60S,2025-03-05T02:47:03.1Z,4,REGULAR,substitution,out,[],1631243,,,1610612737,121,125,2025-03-05T02:47:21Z,6550000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M26.60S,2025-03-05T02:47:03.1Z,4,REGULAR,substitution,in,[],1627777,,,1610612737,121,125,2025-03-05T02:47:21Z,6560000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M23.50S,2025-03-05T02:47:33.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.325229960578188,45.34313725490196,1610612737,121,125,2025-03-05T02:47:40Z,6570000,False,23.0,92.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,9.45,Missed,,,,,,,,,,,,,,,,
667,PT00M20.90S,2025-03-05T02:47:36.4Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,121,125,2025-03-05T02:47:36Z,6580000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,666.0,9.0,6.0,3.0,,,,,,,,,,,,
668,PT00M18.00S,2025-03-05T02:47:39.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,33.196452036793694,58.82352941176471,1610612737,121,125,2025-03-05T02:47:43Z,6590000,False,-44.0,260.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,26.32,Missed,,,,,,,,,,,,,,,,
