actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
511,PT00M33.90S,2025-01-15T02:19:10.3Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,89,87,2025-01-15T02:19:10Z,5070000,False,,,0,,O. Okongwu REBOUND (Off:8 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,510.0,15.0,7.0,8.0,,,,,,,,,,,,,
512,PT00M30.70S,2025-01-15T02:19:13.5Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,89,87,2025-01-15T02:19:19Z,5080000,False,,,0,,T. Young bad pass TURNOVER (6 TO),"[1629027, 1628960]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,6.0,Allen,1628960.0,,,,
513,PT00M30.70S,2025-01-15T02:19:13.5Z,3,REGULAR,steal,,[],1628960,,,1610612756,89,87,2025-01-15T02:19:15Z,5090000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
514,PT00M26.20S,2025-01-15T02:19:18.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203078,23.99802890932983,13.970588235294118,1610612756,89,87,2025-01-15T02:19:24Z,5100000,False,180.0,173.0,1,left,MISS B. Beal 24' running pullup 3PT,[203078],1610612756.0,PHX,running pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
515,PT00M22.70S,2025-01-15T02:19:21.5Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612737,89,87,2025-01-15T02:19:24Z,5110000,False,,,0,,V. Krejčí REBOUND (Off:1 Def:3),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,514.0,4.0,3.0,1.0,,,,,,,,,,,,,
516,PT00M06.00S,2025-01-15T02:19:39.7Z,3,REGULAR,2pt,Jump Shot,[],1629027,70.38436268068331,38.970588235294116,1610612737,89,87,2025-01-15T02:26:44Z,5120000,False,-55.0,226.0,1,right,MISS T. Young 23' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Center,23.25,Missed,,,,,,,,,,,,,,,,,,
517,PT00M03.40S,2025-01-15T02:19:42.3Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,89,87,2025-01-15T02:26:44Z,5130000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Center,,,,516.0,4.0,4.0,0.0,,,,,,,,,,,,,
518,PT00M01.00S,2025-01-15T02:19:44.6Z,3,REGULAR,3pt,Jump Shot,[],1642345,69.07030223390277,25.98039215686275,1610612756,89,87,2025-01-15T02:26:56Z,5140000,False,120.0,597.0,1,left,MISS O. Ighodaro 60' pullup 3PT,[1642345],1610612756.0,PHX,pullup,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,60.88,Missed,,,,,,,,,,,,,,,,,,
519,PT00M00.10S,2025-01-15T02:19:45.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,89,87,2025-01-15T02:26:56Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,518.0,,,,,,,,,,,,,,,,
520,PT00M00.00S,2025-01-15T02:19:50.6Z,3,REGULAR,period,end,[],0,,,1610612756,89,87,2025-01-15T02:19:50Z,5160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-01-15T02:21:35.3Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612756,89,87,2025-01-15T02:22:25Z,5170000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2025-01-15T02:21:35.3Z,4,REGULAR,substitution,out,['startperiod'],1628960,,,1610612756,89,87,2025-01-15T02:22:25Z,5180000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2025-01-15T02:21:35.3Z,4,REGULAR,substitution,in,['startperiod'],1630700,,,1610612756,89,87,2025-01-15T02:22:25Z,5190000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2025-01-15T02:21:35.3Z,4,REGULAR,substitution,in,['startperiod'],1626145,,,1610612756,89,87,2025-01-15T02:22:25Z,5200000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-01-15T02:22:28.3Z,4,REGULAR,period,start,[],0,,,1610612737,89,87,2025-01-15T02:22:28Z,5210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M46.00S,2025-01-15T02:22:41.1Z,4,REGULAR,turnover,bad pass,[],1629726,,,1610612737,89,87,2025-01-15T02:22:46Z,5220000,False,,,0,,G. Mathews bad pass TURNOVER (1 TO),"[1629726, 1642345]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Ighodaro,1642345.0,,,,
527,PT11M46.00S,2025-01-15T02:22:41.1Z,4,REGULAR,steal,,[],1642345,,,1610612756,89,87,2025-01-15T02:22:43Z,5230000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
528,PT11M39.00S,2025-01-15T02:22:48.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203078,8.09789750328515,95.83333333333334,1610612756,89,87,2025-01-15T02:28:43Z,5240000,False,-229.0,24.0,1,left,MISS B. Beal running 3PT,[203078],1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
529,PT11M35.00S,2025-01-15T02:22:52.3Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,89,87,2025-01-15T02:22:56Z,5250000,False,,,0,,O. Okongwu REBOUND (Off:8 Def:8),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,528.0,16.0,8.0,8.0,,,,,,,,,,,,,
530,PT11M33.00S,2025-01-15T02:22:54.1Z,4,REGULAR,turnover,bad pass,[],1630168,,,1610612737,89,87,2025-01-15T02:22:59Z,5260000,False,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 203078]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Beal,203078.0,,,,
531,PT11M33.00S,2025-01-15T02:22:54.1Z,4,REGULAR,steal,,[],203078,,,1610612756,89,87,2025-01-15T02:22:56Z,5270000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
532,PT11M29.00S,2025-01-15T02:22:58.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,24.392247043363994,15.686274509803921,1610612756,89,87,2025-01-15T02:23:03Z,5280000,False,172.0,177.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
533,PT11M26.00S,2025-01-15T02:23:01.3Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612737,89,87,2025-01-15T02:23:03Z,5290000,False,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,,532.0,2.0,2.0,0.0,,,,,,,,,,,,,
534,PT11M11.00S,2025-01-15T02:23:15.8Z,4,REGULAR,3pt,Jump Shot,[],1630700,87.07293035479631,97.05882352941177,1610612737,92,87,2025-01-15T02:23:22Z,5300000,False,235.0,69.0,1,right,D. Daniels 24' 3PT pullup (9 PTS) (B. Bogdanović 2 AST),"[1630700, 203992]",1610612737.0,ATL,pullup,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,24.52,Made,9.0,,,,,B. Bogdanović,203992.0,2.0,,,,,,,,,,
536,PT10M58.00S,2025-01-15T02:23:29.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,17.427726675427067,50.0,1610612756,92,87,2025-01-15T02:23:34Z,5320000,False,0.0,111.0,1,left,MISS O. Ighodaro 11' floating Shot,[1642345],1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,11.13,Missed,,,,,,,,,,,,,,,,,,
537,PT10M56.00S,2025-01-15T02:23:31.2Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,92,87,2025-01-15T02:23:34Z,5330000,False,,,0,,O. Okongwu REBOUND (Off:8 Def:9),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,536.0,17.0,9.0,8.0,,,,,,,,,,,,,
538,PT10M52.00S,2025-01-15T02:23:35.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203992,82.9993429697766,3.9215686274509802,1610612737,95,87,2025-01-15T02:23:42Z,5340000,False,-230.0,107.0,1,right,B. Bogdanović 25' 3PT running (9 PTS) (V. Krejčí 4 AST),"[203992, 1630249]",1610612737.0,ATL,running,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,25.42,Made,9.0,,,,,V. Krejčí,1630249.0,4.0,,,,,,,,,,
540,PT10M50.00S,2025-01-15T02:23:41.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,95,87,2025-01-15T02:23:41Z,5360000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M50.00S,2025-01-15T02:25:28.5Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,95,87,2025-01-15T02:26:12Z,5370000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M50.00S,2025-01-15T02:25:28.5Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,95,87,2025-01-15T02:26:12Z,5380000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M39.00S,2025-01-15T02:26:44.4Z,4,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612756,95,87,2025-01-15T02:27:04Z,5390000,False,,,0,,G. Mathews shooting personal FOUL (4 PF) (Ighodaro 2 FT),"[1629726, 1642345]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,,,,4.0,0.0,Ighodaro,1642345.0
545,PT10M39.00S,2025-01-15T02:27:10.4Z,4,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,95,88,2025-01-15T02:27:10Z,5410000,False,,,0,,O. Ighodaro Free Throw 1 of 2 (3 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
546,PT10M39.00S,2025-01-15T02:27:36.9Z,4,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,95,89,2025-01-15T02:27:36Z,5420000,False,,,0,,O. Ighodaro Free Throw 2 of 2 (4 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
547,PT10M30.00S,2025-01-15T02:27:47.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,85.49605781865965,50.98039215686274,1610612737,97,89,2025-01-15T02:31:17Z,5430000,False,5.0,84.0,1,right,G. Mathews 8' driving finger roll Layup (16 PTS) (V. Krejčí 5 AST),"[1629726, 1630249]",1610612737.0,ATL,driving finger roll,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,8.39,Made,16.0,,,,,V. Krejčí,1630249.0,5.0,,,,,,,,,,
549,PT10M13.00S,2025-01-15T02:28:03.2Z,4,REGULAR,3pt,Jump Shot,[],1626145,26.757555847568987,79.41176470588235,1610612756,97,92,2025-01-15T02:28:07Z,5450000,False,-147.0,199.0,1,left,T. Jones 24' 3PT  (8 PTS) (D. Booker 4 AST),"[1626145, 1626164]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.75,Made,8.0,,,,,D. Booker,1626164.0,4.0,,,,,,,,,,
551,PT10M00.00S,2025-01-15T02:28:17.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,82.9993429697766,49.50980392156863,1610612737,97,92,2025-01-15T02:28:23Z,5470000,False,-2.0,107.0,1,right,MISS D. Daniels 10' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,10.73,Missed,,,,,,,,,,,,,,,,,,
552,PT09M56.00S,2025-01-15T02:28:21.7Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,97,92,2025-01-15T02:28:23Z,5480000,False,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,551.0,7.0,6.0,1.0,,,,,,,,,,,,,
553,PT09M45.00S,2025-01-15T02:28:31.0Z,4,REGULAR,2pt,Jump Shot,[],201142,4.155716162943495,14.460784313725492,1610612756,97,94,2025-01-15T02:32:08Z,5490000,False,178.0,-13.0,1,left,K. Durant 17' Jump Shot (29 PTS) (B. Beal 2 AST),"[201142, 203078]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,17.82,Made,29.0,,,,,B. Beal,203078.0,2.0,,,,,,,,,,
555,PT09M30.00S,2025-01-15T02:28:46.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.9060446780552,48.03921568627451,1610612737,99,94,2025-01-15T02:33:12Z,5510000,False,-10.0,5.0,1,right,O. Okongwu cutting Layup (18 PTS) (B. Bogdanović 3 AST),"[1630168, 203992]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.09,Made,18.0,,,,,B. Bogdanović,203992.0,3.0,,,,,,,,,,
557,PT09M07.00S,2025-01-15T02:29:10.3Z,4,REGULAR,3pt,Jump Shot,[],1626164,7.30946123521682,2.696078431372549,1610612756,99,97,2025-01-15T02:29:15Z,5530000,False,237.0,16.0,1,left,D. Booker 3PT  (24 PTS) (B. Beal 3 AST),"[1626164, 203078]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,23.71,Made,24.0,,,,,B. Beal,203078.0,3.0,,,,,,,,,,
559,PT08M58.00S,2025-01-15T02:29:19.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.38042049934296,50.49019607843137,1610612737,101,97,2025-01-15T02:34:08Z,5550000,False,2.0,10.0,1,right,O. Okongwu DUNK (20 PTS) (V. Krejčí 6 AST),"[1630168, 1630249]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.0,Made,20.0,,,,,V. Krejčí,1630249.0,6.0,,,,,,,,,,
561,PT08M46.00S,2025-01-15T02:29:35.5Z,4,REGULAR,foul,personal,[],1630249,,,1610612756,101,97,2025-01-15T02:29:46Z,5570000,False,,,0,,V. Krejčí personal FOUL (1 PF),"[1630249, 201142]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Durant,201142.0
563,PT08M46.00S,2025-01-15T02:29:42.0Z,4,REGULAR,substitution,out,[],1630168,,,1610612756,101,97,2025-01-15T02:29:45Z,5590000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M46.00S,2025-01-15T02:29:42.0Z,4,REGULAR,substitution,in,[],203991,,,1610612756,101,97,2025-01-15T02:29:45Z,5600000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M35.00S,2025-01-15T02:30:08.8Z,4,REGULAR,3pt,Jump Shot,[],1626164,29.77989487516426,29.166666666666668,1610612756,101,97,2025-01-15T02:30:13Z,5610000,False,104.0,227.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
566,PT08M31.00S,2025-01-15T02:30:12.8Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612737,101,97,2025-01-15T02:30:13Z,5620000,False,,,0,,V. Krejčí REBOUND (Off:1 Def:4),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,565.0,5.0,4.0,1.0,,,,,,,,,,,,,
567,PT08M21.00S,2025-01-15T02:30:21.8Z,4,REGULAR,3pt,Jump Shot,[],1629726,93.9060446780552,95.09803921568627,1610612737,101,97,2025-01-15T02:35:02Z,5630000,False,225.0,5.0,1,right,MISS G. Mathews pullup 3PT,[1629726],1610612737.0,ATL,pullup,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
568,PT08M17.00S,2025-01-15T02:30:25.8Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,101,97,2025-01-15T02:30:27Z,5640000,False,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,567.0,8.0,7.0,1.0,,,,,,,,,,,,,
569,PT08M07.00S,2025-01-15T02:30:35.3Z,4,REGULAR,3pt,Jump Shot,[],1626164,8.229303547963205,3.431372549019608,1610612756,101,97,2025-01-15T02:30:40Z,5650000,False,233.0,25.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
570,PT08M04.00S,2025-01-15T02:30:38.3Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,101,97,2025-01-15T02:30:40Z,5660000,False,,,0,,C. Capela REBOUND (Off:0 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,,569.0,8.0,8.0,0.0,,,,,,,,,,,,,
571,PT07M50.00S,2025-01-15T02:30:52.3Z,4,REGULAR,3pt,Jump Shot,[],203992,91.80354796320631,3.6764705882352944,1610612737,101,97,2025-01-15T02:30:57Z,5670000,False,-232.0,25.0,1,right,MISS B. Bogdanović 3PT,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
572,PT07M47.00S,2025-01-15T02:30:55.3Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,101,97,2025-01-15T02:30:57Z,5680000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,571.0,3.0,2.0,1.0,,,,,,,,,,,,,
573,PT07M33.00S,2025-01-15T02:31:09.3Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612756,101,97,2025-01-15T02:31:15Z,5690000,False,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1630700]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,3.0,Daniels,1630700.0,,,,
574,PT07M33.00S,2025-01-15T02:31:09.3Z,4,REGULAR,steal,,[],1630700,,,1610612737,101,97,2025-01-15T02:31:11Z,5700000,False,,,0,,D. Daniels STEAL (3 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
575,PT07M29.00S,2025-01-15T02:31:13.4Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",203992,92.32917214191852,23.284313725490197,1610612737,101,97,2025-01-15T02:36:22Z,5710000,False,-134.0,20.0,1,right,MISS B. Bogdanović 13' running Shot,[203992],1610612737.0,ATL,running,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Left,13.5,Missed,,,,,,,,,,,,,,,,,,
576,PT07M25.00S,2025-01-15T02:31:17.4Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,101,97,2025-01-15T02:31:21Z,5720000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:5),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Left,,,,575.0,5.0,5.0,0.0,,,,,,,,,,,,,
577,PT07M06.00S,2025-01-15T02:31:37.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,8.492115637319317,48.28431372549019,1610612756,101,99,2025-01-15T02:31:42Z,5730000,False,9.0,27.0,1,left,K. Durant driving floating Jump Shot (31 PTS),[201142],1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.86,Made,31.0,,,,,,,,,,,,,,,,,
578,PT07M05.00S,2025-01-15T02:31:43.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,101,99,2025-01-15T02:31:43Z,5740000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,out,[],203992,,,1610612737,101,99,2025-01-15T02:34:34Z,5750000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,out,[],1630249,,,1610612737,101,99,2025-01-15T02:34:34Z,5760000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,out,[],203078,,,1610612737,101,99,2025-01-15T02:34:34Z,5770000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,out,[],1642345,,,1610612737,101,99,2025-01-15T02:34:34Z,5780000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,out,[],201142,,,1610612737,101,99,2025-01-15T02:34:34Z,5790000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,in,[],1631223,,,1610612737,101,99,2025-01-15T02:34:34Z,5800000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,101,99,2025-01-15T02:34:34Z,5810000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,in,[],1642346,,,1610612737,101,99,2025-01-15T02:34:34Z,5820000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,in,[],1628960,,,1610612737,101,99,2025-01-15T02:34:34Z,5830000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M05.00S,2025-01-15T02:33:29.7Z,4,REGULAR,substitution,in,[],203486,,,1610612737,101,99,2025-01-15T02:34:34Z,5840000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M50.00S,2025-01-15T02:34:56.6Z,4,REGULAR,3pt,Jump Shot,[],1629726,79.71419185282524,7.8431372549019605,1610612737,101,99,2025-01-15T02:35:02Z,5850000,False,-211.0,138.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
590,PT06M47.00S,2025-01-15T02:34:59.6Z,4,REGULAR,rebound,defensive,[],203486,,,1610612756,101,99,2025-01-15T02:35:02Z,5860000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,589.0,5.0,5.0,0.0,,,,,,,,,,,,,
592,PT06M40.00S,2025-01-15T02:35:07.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,17.821944809461236,64.2156862745098,1610612756,101,101,2025-01-15T02:35:12Z,5880000,False,-71.0,115.0,1,left,D. Booker 13' pullup Jump Shot (26 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,13.52,Made,26.0,,,,,,,,,,,,,,,,,
