actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
533,PT11M09.00S,2025-01-24T02:24:06.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203992,93.11760840998686,48.28431372549019,1610612737,91,94,2025-01-24T02:24:13Z,5240000,False,-9.0,12.0,1,right,MISS B. Bogdanović running Layup,[203992],1610612737.0,ATL,running,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.49,,,,,,,,,
534,PT11M06.00S,2025-01-24T02:24:09.7Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,91,94,2025-01-24T02:24:13Z,5250000,False,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,533.0,5.0,4.0,1.0,,
535,PT10M59.00S,2025-01-24T02:24:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,6.389618922470433,50.73529411764706,1610612761,91,96,2025-01-24T02:24:50Z,5260000,False,-4.0,8.0,1,left,C. Boucher cutting Layup (13 PTS) (R. Barrett 3 AST),"[1628449, 1629628]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,0.85,R. Barrett,1629628.0,3.0,,,,,,
537,PT10M39.00S,2025-01-24T02:24:36.7Z,4,REGULAR,3pt,Jump Shot,[],1629726,75.50919842312747,12.990196078431374,1610612737,91,96,2025-01-24T02:24:42Z,5280000,False,-185.0,178.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.65,,,,,,,,,
538,PT10M35.00S,2025-01-24T02:24:40.7Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,91,96,2025-01-24T02:24:42Z,5290000,False,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,537.0,2.0,1.0,1.0,,
539,PT10M26.00S,2025-01-24T02:24:49.6Z,4,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612761,91,96,2025-01-24T02:25:16Z,5300000,False,,,0,,G. Mathews shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629726, 1630567]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,2003.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,
541,PT10M26.00S,2025-01-24T02:25:17.7Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,91,97,2025-01-24T02:25:17Z,5320000,False,,,0,,S. Barnes Free Throw 1 of 2 (15 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
542,PT10M26.00S,2025-01-24T02:25:30.4Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,91,98,2025-01-24T02:25:30Z,5330000,False,,,0,,S. Barnes Free Throw 2 of 2 (16 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
543,PT10M14.00S,2025-01-24T02:25:44.5Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612737,91,98,2025-01-24T02:26:07Z,5340000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Roddy 2 FT),"[1628449, 1631223]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,2003.0,1.0,0.0,Roddy,1631223.0,,,,,,,,,,,,,,,
545,PT10M14.00S,2025-01-24T02:26:09.6Z,4,REGULAR,freethrow,1 of 2,[],1631223,,,1610612737,92,98,2025-01-24T02:26:09Z,5360000,False,,,0,,D. Roddy Free Throw 1 of 2 (1 PTS),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
546,PT10M14.00S,2025-01-24T02:26:21.8Z,4,REGULAR,freethrow,2 of 2,[],1631223,,,1610612737,93,98,2025-01-24T02:26:21Z,5370000,False,,,0,,D. Roddy Free Throw 2 of 2 (2 PTS),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
547,PT10M01.00S,2025-01-24T02:26:39.7Z,4,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612761,93,98,2025-01-24T02:26:59Z,5380000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Boucher 2 FT),"[1631230, 1628449]",1610612737.0,ATL,shooting,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,2003.0,1.0,0.0,Boucher,1628449.0,,,,,,,,,,,,,,,
549,PT10M01.00S,2025-01-24T02:27:02.3Z,4,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,93,98,2025-01-24T02:27:02Z,5400000,False,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
550,PT10M01.00S,2025-01-24T02:27:02.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,93,98,2025-01-24T02:27:02Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,,,,,
551,PT10M01.00S,2025-01-24T02:27:05.6Z,4,REGULAR,substitution,out,[],1631223,,,1610612761,93,98,2025-01-24T02:27:09Z,5420000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M01.00S,2025-01-24T02:27:05.6Z,4,REGULAR,substitution,in,[],1629631,,,1610612761,93,98,2025-01-24T02:27:09Z,5430000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M01.00S,2025-01-24T02:27:22.4Z,4,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,93,99,2025-01-24T02:27:22Z,5440000,False,,,0,,C. Boucher Free Throw 2 of 2 (14 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
554,PT09M52.00S,2025-01-24T02:27:32.6Z,4,REGULAR,3pt,Jump Shot,[],1629027,56.323915900131404,61.274509803921575,1610612737,93,99,2025-01-24T02:27:39Z,5450000,False,56.0,358.0,1,right,MISS T. Young 36' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,36.25,,,,,,,,,
555,PT09M48.00S,2025-01-24T02:27:36.6Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612761,93,99,2025-01-24T02:27:39Z,5460000,False,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,554.0,5.0,5.0,0.0,,
556,PT09M42.00S,2025-01-24T02:27:44.8Z,4,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612761,93,99,2025-01-24T02:28:00Z,5470000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629027, 1630567]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,
558,PT09M42.00S,2025-01-24T02:28:03.0Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,93,100,2025-01-24T02:28:03Z,5490000,False,,,0,,S. Barnes Free Throw 1 of 2 (17 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
559,PT09M42.00S,2025-01-24T02:28:32.2Z,4,REGULAR,substitution,out,[],1629726,,,1610612761,93,100,2025-01-24T02:28:35Z,5500000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M42.00S,2025-01-24T02:28:32.2Z,4,REGULAR,substitution,in,[],1630700,,,1610612761,93,100,2025-01-24T02:28:35Z,5510000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M42.00S,2025-01-24T02:28:51.3Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,93,101,2025-01-24T02:28:51Z,5520000,False,,,0,,S. Barnes Free Throw 2 of 2 (18 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
562,PT09M32.00S,2025-01-24T02:29:06.2Z,4,REGULAR,3pt,Jump Shot,[],1629631,67.36202365308804,43.38235294117647,1610612737,93,101,2025-01-24T02:29:12Z,5530000,False,-33.0,254.0,1,right,MISS D. Hunter 25' pullup 3PT,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.64,,,,,,,,,
563,PT09M28.00S,2025-01-24T02:29:10.2Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,93,101,2025-01-24T02:29:12Z,5540000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,562.0,4.0,4.0,0.0,,
564,PT09M22.00S,2025-01-24T02:29:15.4Z,4,REGULAR,turnover,lost ball,[],1628971,,,1610612761,93,101,2025-01-24T02:29:21Z,5550000,False,,,0,,B. Brown lost ball TURNOVER (2 TO),"[1628971, 1631230]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Barlow,1631230.0,,,,,,,,,,
565,PT09M22.00S,2025-01-24T02:29:15.4Z,4,REGULAR,steal,,[],1631230,,,1610612737,93,101,2025-01-24T02:30:54Z,5560000,False,,,0,,D. Barlow STEAL (2 STL),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
566,PT09M10.00S,2025-01-24T02:29:26.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,90.62089356110381,41.66666666666667,1610612737,95,101,2025-01-24T02:29:32Z,5570000,False,-42.0,36.0,1,right,T. Young driving floating Jump Shot (11 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,11.0,,,,5.49,,,,,,,,,
569,PT08M49.00S,2025-01-24T02:30:11.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,95,101,2025-01-24T02:30:11Z,5600000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M49.00S,2025-01-24T02:32:22.2Z,4,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,95,101,2025-01-24T02:32:49Z,5620000,False,,,0,,C. Boucher lost ball out-of-bounds TURNOVER (1 TO),[1628449],1610612761.0,TOR,lost ball,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,1.0,,,,,,,,,,,,
572,PT08M49.00S,2025-01-24T02:32:43.4Z,4,REGULAR,substitution,out,[],1631230,,,1610612737,95,101,2025-01-24T02:33:03Z,5630000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M49.00S,2025-01-24T02:32:43.4Z,4,REGULAR,substitution,out,[],1630567,,,1610612737,95,101,2025-01-24T02:33:03Z,5640000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M49.00S,2025-01-24T02:32:43.4Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,95,101,2025-01-24T02:33:03Z,5650000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M49.00S,2025-01-24T02:32:43.4Z,4,REGULAR,substitution,in,[],1627751,,,1610612737,95,101,2025-01-24T02:33:03Z,5660000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M32.00S,2025-01-24T02:33:23.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,88.25558475689881,60.049019607843135,1610612737,97,101,2025-01-24T02:33:28Z,5670000,False,50.0,58.0,1,right,T. Young 7' driving floating bank Jump Shot (13 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,7.66,,,,,,,,,
577,PT08M19.00S,2025-01-24T02:33:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.178055190538765,43.872549019607845,1610612761,97,103,2025-01-24T02:33:43Z,5680000,False,31.0,15.0,1,left,B. Brown alley-oop Layup (18 PTS) (J. Poeltl 4 AST),"[1628971, 1627751]",1610612761.0,TOR,alley-oop,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,3.41,J. Poeltl,1627751.0,4.0,,,,,,
579,PT08M10.00S,2025-01-24T02:33:45.2Z,4,REGULAR,3pt,Jump Shot,[],1629631,95.6143232588699,95.09803921568627,1610612737,100,103,2025-01-24T02:33:50Z,5700000,False,225.0,-11.0,1,right,D. Hunter 3PT  (5 PTS) (T. Young 10 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,,,,22.58,T. Young,1629027.0,10.0,,,,,,
581,PT07M59.00S,2025-01-24T02:33:59.5Z,4,REGULAR,foul,offensive,[],1627751,,,1610612761,100,103,2025-01-24T02:34:09Z,5720000,False,,,0,,J. Poeltl off-the-ball offensive FOUL (5 PF),"[1627751, 1629027]",1610612761.0,TOR,off-the-ball,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,2003.0,5.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
583,PT07M59.00S,2025-01-24T02:33:59.5Z,4,REGULAR,turnover,offensive foul,[],1627751,,,1610612761,100,103,2025-01-24T02:33:59Z,5740000,False,,,0,,J. Poeltl offensive foul TURNOVER (3 TO),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,2003.0,,,,,,,3.0,,,,,,,,,,,,
584,PT07M45.00S,2025-01-24T02:34:26.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203992,68.41327201051249,66.42156862745098,1610612737,103,103,2025-01-24T02:34:33Z,5750000,False,82.0,244.0,1,right,B. Bogdanović 25' 3PT  (21 PTS) (T. Young 11 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,Made,21.0,,,,25.78,T. Young,1629027.0,11.0,,,,,,
586,PT07M43.00S,2025-01-24T02:34:37.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,103,103,2025-01-24T02:34:37Z,5770000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M43.00S,2025-01-24T02:36:33.9Z,4,REGULAR,substitution,out,[],1628971,,,1610612761,103,103,2025-01-24T02:37:28Z,5780000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M43.00S,2025-01-24T02:36:33.9Z,4,REGULAR,substitution,out,[],1630558,,,1610612761,103,103,2025-01-24T02:37:28Z,5790000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M43.00S,2025-01-24T02:36:33.9Z,4,REGULAR,substitution,out,[],1627751,,,1610612761,103,103,2025-01-24T02:37:28Z,5800000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M43.00S,2025-01-24T02:36:33.9Z,4,REGULAR,substitution,in,[],1641711,,,1610612761,103,103,2025-01-24T02:37:28Z,5810000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M43.00S,2025-01-24T02:36:33.9Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,103,103,2025-01-24T02:37:28Z,5820000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M43.00S,2025-01-24T02:36:33.9Z,4,REGULAR,substitution,in,[],1642347,,,1610612761,103,103,2025-01-24T02:37:28Z,5830000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M18.00S,2025-01-24T02:37:49.1Z,4,REGULAR,2pt,Jump Shot,[],1630567,20.71287779237845,71.07843137254902,1610612761,103,103,2025-01-24T02:37:55Z,5840000,False,-105.0,142.0,1,left,MISS S. Barnes 17' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,17.7,,,,,,,,,
594,PT07M15.00S,2025-01-24T02:37:52.2Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,103,103,2025-01-24T02:37:52Z,5850000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,593.0,7.0,4.0,3.0,,
595,PT07M11.00S,2025-01-24T02:37:56.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630168,93.51182654402102,49.26470588235294,1610612737,105,103,2025-01-24T02:38:06Z,5860000,False,-4.0,8.0,1,right,O. Okongwu running DUNK (17 PTS) (T. Young 12 AST),"[1630168, 1629027]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,0.93,T. Young,1629027.0,12.0,,,,,,
597,PT07M00.00S,2025-01-24T02:38:07.0Z,4,REGULAR,3pt,Jump Shot,[],1641711,14.14257555847569,2.941176470588235,1610612761,105,103,2025-01-24T02:38:12Z,5880000,False,235.0,80.0,1,left,MISS G. Dick 24' pullup 3PT,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,24.87,,,,,,,,,
598,PT06M56.00S,2025-01-24T02:38:11.0Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,105,103,2025-01-24T02:38:12Z,5890000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,597.0,1.0,1.0,0.0,,
599,PT06M35.00S,2025-01-24T02:38:31.8Z,4,REGULAR,3pt,Jump Shot,[],1629027,69.20170827858082,80.88235294117648,1610612737,108,103,2025-01-24T02:38:38Z,5900000,False,154.0,237.0,1,right,T. Young 28' 3PT pullup (16 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,Made,16.0,,,,28.29,,,,,,,,,
600,PT06M22.00S,2025-01-24T02:38:44.7Z,4,REGULAR,2pt,Jump Shot,[],1630567,10.988830486202366,71.56862745098039,1610612761,108,103,2025-01-24T02:38:50Z,5910000,False,-108.0,51.0,1,left,MISS S. Barnes 11' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,11.92,,,,,,,,,
601,PT06M19.00S,2025-01-24T02:38:47.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,108,103,2025-01-24T02:38:50Z,5920000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,600.0,8.0,5.0,3.0,,
602,PT05M59.00S,2025-01-24T02:39:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,85.49605781865965,51.71568627450981,1610612737,108,103,2025-01-24T02:39:17Z,5930000,False,9.0,84.0,1,right,MISS D. Daniels 8' floating Shot,[1630700],1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.42,,,,,,,,,
603,PT05M57.00S,2025-01-24T02:39:10.9Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,108,103,2025-01-24T02:39:10Z,5940000,False,,,0,,D. Daniels REBOUND (Off:3 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,602.0,6.0,3.0,3.0,,
604,PT05M56.00S,2025-01-24T02:39:11.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,91.27792378449409,47.30392156862745,1610612737,108,103,2025-01-24T02:39:20Z,5950000,False,-13.0,29.0,1,right,MISS D. Daniels putback Layup,[1630700],1610612737.0,ATL,putback,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.24,,,,,,,,,
605,PT05M53.00S,2025-01-24T02:39:14.6Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,108,103,2025-01-24T02:40:46Z,5960000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,604.0,9.0,5.0,4.0,,
606,PT05M53.00S,2025-01-24T02:39:14.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,108,103,2025-01-24T02:40:51Z,5970000,False,0.0,0.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
607,PT05M52.00S,2025-01-24T02:39:15.4Z,4,REGULAR,rebound,defensive,[],1642347,,,1610612761,108,103,2025-01-24T02:40:51Z,5980000,False,,,0,,J. Shead REBOUND (Off:0 Def:2),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,606.0,2.0,2.0,0.0,,
608,PT05M48.00S,2025-01-24T02:39:22.7Z,4,REGULAR,foul,personal,[],1629631,,,1610612761,108,103,2025-01-24T02:39:28Z,5990000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1642347]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,2003.0,2.0,0.0,Shead,1642347.0,,,,,,,,,,,,,,,
610,PT05M48.00S,2025-01-24T02:39:29.4Z,4,REGULAR,foul,technical,['1freethrow'],1629631,,,1610612761,108,103,2025-01-24T02:39:44Z,6010000,False,,,0,,D. Hunter technical FOUL (1 Tech),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,2003.0,2.0,1.0,,,,,,,,,,,,,,,,,
611,PT05M48.00S,2025-01-24T02:39:48.0Z,4,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,108,104,2025-01-24T02:39:48Z,6020000,False,,,0,,S. Barnes technical Free Throw 1 of 1 (19 PTS),[1630567],1610612761.0,TOR,technical,,,Barnes,S. Barnes,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
612,PT05M39.00S,2025-01-24T02:40:11.9Z,4,REGULAR,3pt,Jump Shot,[],1628449,26.757555847568987,19.362745098039216,1610612761,108,107,2025-01-24T02:40:17Z,6030000,False,153.0,199.0,1,left,C. Boucher 25' 3PT  (17 PTS) (J. Shead 2 AST),"[1628449, 1642347]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,Made,17.0,,,,25.11,J. Shead,1642347.0,2.0,,,,,,
614,PT05M29.00S,2025-01-24T02:40:24.2Z,4,REGULAR,foul,personal,[],1628449,,,1610612737,108,107,2025-01-24T02:40:30Z,6050000,False,,,0,,C. Boucher personal FOUL (2 PF),"[1628449, 1630700]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,2003.0,2.0,0.0,Daniels,1630700.0,,,,,,,,,,,,,,,
616,PT05M21.00S,2025-01-24T02:40:52.5Z,4,REGULAR,3pt,Jump Shot,[],1629631,67.09921156373193,37.5,1610612737,111,107,2025-01-24T02:40:57Z,6070000,False,-62.0,257.0,1,right,D. Hunter 26' 3PT  (8 PTS) (D. Daniels 5 AST),"[1629631, 1630700]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,Made,8.0,,,,26.43,D. Daniels,1630700.0,5.0,,,,,,
618,PT04M58.00S,2025-01-24T02:41:15.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,16.90210249671485,43.872549019607845,1610612761,111,107,2025-01-24T02:41:23Z,6090000,False,31.0,106.0,1,left,MISS J. Shead 11' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.07,,,,,,,,,
619,PT04M55.00S,2025-01-24T02:41:18.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,111,107,2025-01-24T02:41:23Z,6100000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,618.0,10.0,6.0,4.0,,
