actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
250,PT07M06.00S,2024-11-26T01:21:35.8Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,44,43,2024-11-26T01:21:53Z,2470000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M06.00S,2024-11-26T01:21:35.8Z,2,REGULAR,substitution,in,[],202681,,,1610612737,44,43,2024-11-26T01:21:53Z,2480000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M06.00S,2024-11-26T01:21:54.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630700,,,1610612737,45,43,2024-11-26T01:21:54Z,2490000,False,,,0,,D. Daniels Free Throw 2 of 2 (9 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
253,PT06M57.00S,2024-11-26T01:22:07.4Z,2,REGULAR,foul,personal,['2freethrow'],203992,,,1610612742,45,43,2024-11-26T01:22:31Z,2500000,False,,,0,,B. Bogdanović shooting personal FOUL (3 PF) (Hardy 2 FT),"[203992, 1630702]",1610612737.0,ATL,shooting,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,,,3.0,0.0,Hardy,1630702.0
255,PT06M57.00S,2024-11-26T01:22:34.7Z,2,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,45,44,2024-11-26T01:22:34Z,2520000,False,,,0,,J. Hardy Free Throw 1 of 2 (8 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,
256,PT06M57.00S,2024-11-26T01:22:35.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,45,44,2024-11-26T01:22:39Z,2530000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M57.00S,2024-11-26T01:22:35.6Z,2,REGULAR,substitution,in,[],1629023,,,1610612742,45,44,2024-11-26T01:22:39Z,2540000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M57.00S,2024-11-26T01:22:54.7Z,2,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,45,45,2024-11-26T01:22:54Z,2550000,False,,,0,,J. Hardy Free Throw 2 of 2 (9 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
259,PT06M45.00S,2024-11-26T01:23:14.8Z,2,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,45,45,2024-11-26T01:23:30Z,2560000,False,,,0,,D. Hunter step out-of-bounds TURNOVER (2 TO),[1629631],1610612737.0,ATL,step,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,2882.0,2.0,,,,,,,,,,,,,,,,,,
260,PT06M30.00S,2024-11-26T01:23:35.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630702,27.94021024967148,76.22549019607843,1610612742,45,48,2024-11-26T01:23:41Z,2570000,False,-131.0,210.0,1,left,J. Hardy 24' 3PT  (12 PTS) (D. Lively II 2 AST),"[1630702, 1641726]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,24.76,Made,,,,,,,12.0,,,D. Lively II,1641726.0,2.0,,,,
262,PT06M16.00S,2024-11-26T01:23:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,84.83902759526939,54.65686274509803,1610612737,45,48,2024-11-26T01:23:55Z,2590000,False,23.0,90.0,1,right,MISS D. Hunter 9' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,9.3,Missed,,,,,,,,,,,,,,,,
263,PT06M13.00S,2024-11-26T01:23:52.1Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,45,48,2024-11-26T01:23:55Z,2600000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,,,,,262.0,3.0,2.0,1.0,,,,,,,,,,,,
264,PT06M04.00S,2024-11-26T01:24:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,6.915243101182654,46.32352941176471,1610612742,45,48,2024-11-26T01:29:13Z,2610000,False,18.0,13.0,1,left,MISS D. Lively II alley-oop Layup,[1641726],1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,2.22,Missed,,,,,,,,,,,,,,,,
265,PT06M03.00S,2024-11-26T01:24:03.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,45,48,2024-11-26T01:24:19Z,2620000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,264.0,,,,,,,,,,,,,,,
267,PT06M03.00S,2024-11-26T01:24:08.5Z,2,REGULAR,substitution,out,[],203992,,,1610612737,45,48,2024-11-26T01:24:13Z,2640000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M03.00S,2024-11-26T01:24:08.5Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,45,48,2024-11-26T01:24:13Z,2650000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M03.00S,2024-11-26T01:24:08.5Z,2,REGULAR,substitution,in,[],1630552,,,1610612737,45,48,2024-11-26T01:24:13Z,2660000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M03.00S,2024-11-26T01:24:08.5Z,2,REGULAR,substitution,in,[],203991,,,1610612737,45,48,2024-11-26T01:24:13Z,2670000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M48.00S,2024-11-26T01:24:38.4Z,2,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612737,45,48,2024-11-26T01:24:55Z,2680000,False,,,0,,D. Lively II shooting personal FOUL (2 PF) (Capela 2 FT),"[1641726, 203991]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,1626302.0,,,,,,,,,,,,,,,,2.0,0.0,Capela,203991.0
273,PT05M48.00S,2024-11-26T01:24:58.0Z,2,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,45,48,2024-11-26T01:25:14Z,2700000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
274,PT05M48.00S,2024-11-26T01:24:58.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,45,48,2024-11-26T01:25:14Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,
275,PT05M48.00S,2024-11-26T01:24:58.0Z,2,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,46,48,2024-11-26T01:25:15Z,2720000,False,,,0,,C. Capela Free Throw 2 of 2 (3 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,,
277,PT05M37.00S,2024-11-26T01:25:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.703679369250986,44.11764705882353,1610612742,46,48,2024-11-26T01:25:31Z,2740000,False,29.0,20.0,1,left,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,3.55,Missed,,,,,,,,,,,,,,,,
278,PT05M36.00S,2024-11-26T01:25:24.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,46,48,2024-11-26T01:25:31Z,2750000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,277.0,,,,,,,,,,,,,,,
280,PT05M31.00S,2024-11-26T01:25:40.6Z,2,REGULAR,3pt,Jump Shot,[],1629027,56.19250985545335,51.225490196078425,1610612737,46,48,2024-11-26T01:25:47Z,2770000,False,6.0,359.0,1,right,MISS T. Young 35' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,35.94,Missed,,,,,,,,,,,,,,,,
281,PT05M27.00S,2024-11-26T01:25:44.6Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,46,48,2024-11-26T01:25:47Z,2780000,False,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,,,,,280.0,3.0,3.0,0.0,,,,,,,,,,,,
282,PT05M15.00S,2024-11-26T01:25:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630702,31.750985545335087,60.78431372549019,1610612742,46,48,2024-11-26T01:26:01Z,2790000,False,-54.0,246.0,1,left,MISS J. Hardy 25' pullup 3PT,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,25.18,Missed,,,,,,,,,,,,,,,,
283,PT05M13.00S,2024-11-26T01:25:57.4Z,2,REGULAR,rebound,offensive,[],1641726,,,1610612742,46,48,2024-11-26T01:26:01Z,2800000,False,,,0,,D. Lively II REBOUND (Off:2 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,,,282.0,4.0,2.0,2.0,,,,,,,,,,,,
284,PT05M07.00S,2024-11-26T01:26:04.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202681,30.56833114323259,31.862745098039213,1610612742,46,51,2024-11-26T01:26:10Z,2810000,False,91.0,235.0,1,left,K. Irving 25' 3PT  (7 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,25.17,Made,,,,,,,7.0,,,,,,,,,
285,PT04M53.00S,2024-11-26T01:26:19.0Z,2,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612737,46,51,2024-11-26T01:26:39Z,2820000,False,,,0,,J. Hardy shooting personal FOUL (2 PF) (Young 2 FT),"[1630702, 1629027]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Left,2882.0,,,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0
287,PT04M53.00S,2024-11-26T01:26:42.1Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,47,51,2024-11-26T01:26:42Z,2840000,False,,,0,,T. Young Free Throw 1 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
288,PT04M53.00S,2024-11-26T01:26:43.0Z,2,REGULAR,substitution,out,[],1628467,,,1610612737,47,51,2024-11-26T01:26:57Z,2850000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M53.00S,2024-11-26T01:26:43.0Z,2,REGULAR,substitution,in,[],203915,,,1610612737,47,51,2024-11-26T01:26:57Z,2860000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M53.00S,2024-11-26T01:27:05.0Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,48,51,2024-11-26T01:27:05Z,2870000,False,,,0,,T. Young Free Throw 2 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,
291,PT04M37.00S,2024-11-26T01:27:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.783837056504599,46.07843137254902,1610612742,48,51,2024-11-26T01:27:34Z,2880000,False,20.0,11.0,1,left,MISS K. Irving driving Layup - blocked,"[202681, 1630700]",1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,2.26,Missed,,,,,,,,Daniels,1630700.0,,,,,,,
292,PT04M37.00S,2024-11-26T01:27:22.2Z,2,REGULAR,block,,[],1630700,,,1610612742,48,51,2024-11-26T01:27:24Z,2890000,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT04M35.00S,2024-11-26T01:27:24.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,48,51,2024-11-26T01:27:34Z,2900000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,291.0,3.0,3.0,0.0,,,,,,,,,,,,
294,PT04M31.00S,2024-11-26T01:27:28.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,92.19776609724047,49.01960784313725,1610612737,50,51,2024-11-26T01:27:40Z,2910000,False,-5.0,21.0,1,right,J. Johnson running Layup (9 PTS) (T. Young 3 AST),"[1630552, 1629027]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,2.14,Made,,,,,,,9.0,,,T. Young,1629027.0,3.0,,,,
296,PT04M26.00S,2024-11-26T01:27:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,9.149145860709593,49.26470588235294,1610612742,50,53,2024-11-26T01:27:48Z,2930000,False,4.0,34.0,1,left,P. Washington driving Layup (6 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,3.37,Made,,,,,,,6.0,,,,,,,,,
297,PT04M12.00S,2024-11-26T01:27:47.5Z,2,REGULAR,turnover,bad pass,[],1630552,,,1610612737,50,53,2024-11-26T01:27:52Z,2940000,False,,,0,,J. Johnson bad pass TURNOVER (3 TO),"[1630552, 1629023]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,Washington,1629023.0,,,,,,,,,,
298,PT04M12.00S,2024-11-26T01:27:47.5Z,2,REGULAR,steal,,[],1629023,,,1610612742,50,53,2024-11-26T01:27:49Z,2950000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT04M07.00S,2024-11-26T01:27:52.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,5.732588699080158,3.431372549019608,1610612742,50,56,2024-11-26T01:28:01Z,2960000,False,233.0,1.0,1,left,K. Irving 3PT running (10 PTS) (J. Hardy 1 AST),"[202681, 1630702]",1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,,,23.28,Made,,,,,,,10.0,,,J. Hardy,1630702.0,1.0,,,,
301,PT04M06.00S,2024-11-26T01:27:58.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,50,56,2024-11-26T01:27:58Z,2980000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M06.00S,2024-11-26T01:29:58.3Z,2,REGULAR,substitution,out,[],1641726,,,1610612737,50,56,2024-11-26T01:30:55Z,2990000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M06.00S,2024-11-26T01:29:58.3Z,2,REGULAR,substitution,in,[],1629655,,,1610612737,50,56,2024-11-26T01:30:55Z,3000000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M50.00S,2024-11-26T01:31:21.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,87.59855453350855,49.50980392156863,1610612737,50,56,2024-11-26T01:31:48Z,3010000,False,-2.0,64.0,1,right,MISS C. Capela 6' Hook - blocked,"[203991, 1629655]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,6.41,Missed,,,,,,,,Gafford,1629655.0,,,,,,,
305,PT03M50.00S,2024-11-26T01:31:21.6Z,2,REGULAR,block,,[],1629655,,,1610612737,50,56,2024-11-26T01:31:25Z,3020000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT03M49.00S,2024-11-26T01:31:22.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,50,56,2024-11-26T01:31:30Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,304.0,,,,,,,,,,,,,,,
308,PT03M43.00S,2024-11-26T01:31:52.5Z,2,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,50,56,2024-11-26T02:51:59Z,3050000,False,,,0,,D. Hunter lost ball out-of-bounds TURNOVER (3 TO),[1629631],1610612737.0,ATL,lost ball,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,2882.0,3.0,,,,,,,,,,,,,,,,,,
309,PT03M41.00S,2024-11-26T01:32:14.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630702,4.944152431011826,95.34313725490196,1610612742,50,56,2024-11-26T01:32:19Z,3060000,False,-227.0,-6.0,1,left,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,,22.68,Missed,,,,,,,,,,,,,,,,
310,PT03M37.00S,2024-11-26T01:32:17.6Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,50,56,2024-11-26T01:32:17Z,3070000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,,,309.0,4.0,4.0,0.0,,,,,,,,,,,,
311,PT03M32.00S,2024-11-26T01:32:23.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.11760840998686,48.77450980392157,1610612737,52,56,2024-11-26T01:32:31Z,3080000,False,-6.0,12.0,1,right,C. Capela DUNK (5 PTS) (T. Young 4 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,1.36,Made,,,,,,,5.0,,,T. Young,1629027.0,4.0,,,,
313,PT03M32.00S,2024-11-26T01:32:28.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202681,,,1610612737,52,56,2024-11-26T01:32:51Z,3100000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Capela 1 FT),"[202681, 203991]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,,,1.0,0.0,Capela,203991.0
315,PT03M32.00S,2024-11-26T01:32:56.7Z,2,REGULAR,freethrow,1 of 1,[],203991,,,1610612737,53,56,2024-11-26T01:32:56Z,3120000,False,,,0,,C. Capela Free Throw 1 of 1 (6 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,,
316,PT03M15.00S,2024-11-26T01:33:15.9Z,2,REGULAR,3pt,Jump Shot,[],1630702,30.56833114323259,32.35294117647059,1610612742,53,56,2024-11-26T01:33:20Z,3130000,False,88.0,235.0,1,left,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,25.08,Missed,,,,,,,,,,,,,,,,
317,PT03M12.00S,2024-11-26T01:33:18.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,53,56,2024-11-26T01:33:20Z,3140000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,316.0,5.0,5.0,0.0,,,,,,,,,,,,
318,PT03M07.00S,2024-11-26T01:33:23.6Z,2,REGULAR,turnover,lost ball,[],1629631,,,1610612737,53,56,2024-11-26T01:33:30Z,3150000,False,,,0,,D. Hunter lost ball TURNOVER (4 TO),"[1629631, 1630702]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,4.0,,,,,,,Hardy,1630702.0,,,,,,,,,,
319,PT03M07.00S,2024-11-26T01:33:23.6Z,2,REGULAR,steal,,[],1630702,,,1610612742,53,56,2024-11-26T01:33:25Z,3160000,False,,,0,,J. Hardy STEAL (3 STL),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
320,PT03M04.00S,2024-11-26T01:33:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630702,6.521024967148489,47.30392156862745,1610612742,53,58,2024-11-26T01:33:36Z,3170000,False,13.0,9.0,1,left,J. Hardy running Layup (14 PTS),[1630702],1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,1.61,Made,,,,,,,14.0,,,,,,,,,
321,PT03M04.00S,2024-11-26T01:33:31.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629631,,,1610612742,53,58,2024-11-26T01:33:53Z,3180000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Hardy 1 FT),"[1629631, 1630702]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,,,1.0,0.0,Hardy,1630702.0
323,PT03M04.00S,2024-11-26T01:33:58.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630702,,,1610612742,53,59,2024-11-26T01:33:58Z,3200000,False,,,0,,J. Hardy Free Throw 1 of 1 (15 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,,
325,PT02M49.00S,2024-11-26T01:34:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,88.12417871222075,64.95098039215686,1610612737,55,59,2024-11-26T01:34:54Z,3220000,False,75.0,59.0,1,right,D. Daniels 9' floating Jump Shot (11 PTS) (T. Young 5 AST),"[1630700, 1629027]",1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Right,,,9.53,Made,,,,,,,11.0,,,T. Young,1629027.0,5.0,,,,
327,PT02M26.00S,2024-11-26T01:34:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,17.821944809461236,46.81372549019608,1610612742,55,59,2024-11-26T01:35:01Z,3240000,False,16.0,115.0,1,left,MISS J. Hardy 11' driving floating Shot,[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,11.61,Missed,,,,,,,,,,,,,,,,
328,PT02M22.00S,2024-11-26T01:34:58.6Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,55,59,2024-11-26T01:35:01Z,3250000,False,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,327.0,4.0,2.0,2.0,,,,,,,,,,,,
329,PT02M22.00S,2024-11-26T01:34:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,5.590000152587891,50.0,1610612742,55,61,2024-11-26T01:34:58Z,3260000,False,0.0,0.0,1,left,D. Gafford tip Layup (6 PTS),[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,6.0,,,,,,,,,
330,PT02M16.00S,2024-11-26T01:35:05.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.39356110381078,47.05882352941176,1610612737,55,61,2024-11-26T01:35:13Z,3270000,False,-15.0,104.0,1,right,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,10.46,Missed,,,,,,,,,,,,,,,,
331,PT02M13.00S,2024-11-26T01:35:08.1Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,55,61,2024-11-26T01:35:13Z,3280000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,330.0,1.0,1.0,0.0,,,,,,,,,,,,
332,PT02M10.00S,2024-11-26T01:35:12.8Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,55,61,2024-11-26T01:35:21Z,3290000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (2 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2882.0,2.0,,,,,,,,,,,,,,,,,,
333,PT02M00.00S,2024-11-26T01:35:30.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630552,93.38042049934296,49.01960784313725,1610612737,57,61,2024-11-26T01:35:37Z,3300000,False,-5.0,10.0,1,right,J. Johnson alley-oop DUNK (11 PTS) (T. Young 6 AST),"[1630552, 1629027]",1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,1.09,Made,,,,,,,11.0,,,T. Young,1629027.0,6.0,,,,
335,PT01M47.00S,2024-11-26T01:35:43.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,32.013797634691194,39.950980392156865,1610612742,57,61,2024-11-26T01:35:49Z,3320000,False,50.0,248.0,1,left,MISS P. Washington 25' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,25.34,Missed,,,,,,,,,,,,,,,,
