actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
522,PT09M40.00S,2024-12-27T02:26:11.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,98,110,2024-12-27T02:26:11Z,5150000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M24.00S,2024-12-27T02:30:05.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,5.732588699080158,51.225490196078425,1610612741,98,112,2024-12-27T02:30:10Z,5170000,False,-6.0,1.0,1,left,J. Smith Layup (6 PTS) (J. Carter 3 AST),"[1630188, 1628975]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,,,,,6.0,J. Carter,1628975.0,3.0
526,PT09M17.00S,2024-12-27T02:30:12.9Z,4,REGULAR,3pt,Jump Shot,[],1629726,96.40275952693824,2.2058823529411766,1610612737,98,112,2024-12-27T02:30:18Z,5190000,False,-239.0,-19.0,1,right,MISS G. Mathews 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
527,PT09M13.00S,2024-12-27T02:30:16.9Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,98,112,2024-12-27T02:30:18Z,5200000,False,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,526.0,6.0,5.0,1.0,,,,,,,,,,,,,,
528,PT09M09.00S,2024-12-27T02:30:20.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,25.969119579500656,80.3921568627451,1610612741,98,112,2024-12-27T02:30:31Z,5210000,False,-152.0,192.0,1,left,MISS J. Carter 24' running 3PT,[1628975],1610612741.0,CHI,running,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
529,PT09M07.00S,2024-12-27T02:30:22.5Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612737,98,112,2024-12-27T02:30:31Z,5220000,False,,,0,,G. Mathews REBOUND (Off:2 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,528.0,3.0,1.0,2.0,,,,,,,,,,,,,,
530,PT09M06.00S,2024-12-27T02:30:25.7Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612737,98,112,2024-12-27T02:30:44Z,5230000,False,,,0,,C. White shooting personal FOUL (3 PF) (Risacher 2 FT),"[1629632, 1642258]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,3.0,0.0,Risacher,1642258.0,,,,,,,,
532,PT09M06.00S,2024-12-27T02:30:57.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642258,,,1610612737,98,112,2024-12-27T02:30:57Z,5250000,False,,,0,,MISS Z. Risacher Free Throw 1 of 2,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
533,PT09M06.00S,2024-12-27T02:30:57.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,98,112,2024-12-27T02:30:57Z,5260000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,532.0,,,,,,,,,,,,,,,,,
534,PT09M06.00S,2024-12-27T02:31:00.4Z,4,REGULAR,substitution,out,[],1626204,,,1610612737,98,112,2024-12-27T02:31:05Z,5270000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M06.00S,2024-12-27T02:31:00.4Z,4,REGULAR,substitution,in,[],203991,,,1610612737,98,112,2024-12-27T02:31:05Z,5280000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M06.00S,2024-12-27T02:31:20.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642258,,,1610612737,99,112,2024-12-27T02:31:20Z,5290000,False,,,0,,Z. Risacher Free Throw 2 of 2 (14 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
537,PT08M56.00S,2024-12-27T02:31:34.4Z,4,REGULAR,2pt,Jump Shot,[],1628975,5.601182654402102,29.411764705882355,1610612741,99,114,2024-12-27T02:31:40Z,5300000,False,103.0,0.0,1,left,J. Carter 10' floating Jump Shot (24 PTS) (T. Horton-Tucker 5 AST),"[1628975, 1629659]",1610612741.0,CHI,floating,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,10.29,Made,,,,,,,,,,,,,,,24.0,T. Horton-Tucker,1629659.0,5.0
539,PT08M46.00S,2024-12-27T02:31:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.9862023653088,50.0,1610612737,101,114,2024-12-27T02:31:49Z,5320000,False,0.0,13.0,1,right,T. Young driving Layup (13 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,,,,,,13.0,,,
540,PT08M38.00S,2024-12-27T02:31:52.0Z,4,REGULAR,3pt,Jump Shot,[],1629632,27.54599211563732,76.22549019607843,1610612741,101,117,2024-12-27T02:31:57Z,5330000,False,-131.0,206.0,1,left,C. White 24' 3PT step back (21 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.45,Made,,,,,,,,,,,,,,,21.0,,,
541,PT08M24.00S,2024-12-27T02:32:06.8Z,4,REGULAR,3pt,Jump Shot,[],1642258,95.48291721419186,95.09803921568627,1610612737,101,117,2024-12-27T02:32:14Z,5340000,False,225.0,-10.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,22.57,Missed,,,,,,,,,,,,,,,,,,
542,PT08M22.00S,2024-12-27T02:32:08.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,101,117,2024-12-27T02:32:14Z,5350000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,541.0,,,,,,,,,,,,,,,,,
544,PT08M22.00S,2024-12-27T02:32:24.6Z,4,REGULAR,substitution,out,[],1629027,,,1610612741,101,117,2024-12-27T02:32:27Z,5370000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M22.00S,2024-12-27T02:32:24.6Z,4,REGULAR,substitution,in,[],1630249,,,1610612741,101,117,2024-12-27T02:32:27Z,5380000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M07.00S,2024-12-27T02:32:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,4.944152431011826,50.0,1610612741,101,119,2024-12-27T02:32:54Z,5390000,False,0.0,-6.0,1,left,J. Smith reverse Layup (8 PTS) (C. White 9 AST),"[1630188, 1629632]",1610612741.0,CHI,reverse,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,,,,,,,,8.0,C. White,1629632.0,9.0
548,PT07M55.00S,2024-12-27T02:33:00.2Z,4,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612737,101,119,2024-12-27T02:33:35Z,5410000,False,,,0,,T. Horton-Tucker shooting personal FOUL (2 PF) (Risacher 2 FT),"[1629659, 1642258]",1610612741.0,CHI,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,,,,,2004.0,,2.0,0.0,Risacher,1642258.0,,,,,,,,
550,PT07M55.00S,2024-12-27T02:33:36.2Z,4,REGULAR,freethrow,1 of 2,[],1642258,,,1610612737,102,119,2024-12-27T02:33:36Z,5430000,False,,,0,,Z. Risacher Free Throw 1 of 2 (15 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,,,,,,,,,,,,,,,15.0,,,
551,PT07M55.00S,2024-12-27T02:33:38.7Z,4,REGULAR,substitution,out,[],1629726,,,1610612737,102,119,2024-12-27T02:33:47Z,5440000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M55.00S,2024-12-27T02:33:38.7Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,102,119,2024-12-27T02:33:47Z,5450000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M55.00S,2024-12-27T02:33:55.3Z,4,REGULAR,freethrow,2 of 2,[],1642258,,,1610612737,103,119,2024-12-27T02:33:55Z,5460000,False,,,0,,Z. Risacher Free Throw 2 of 2 (16 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,,,,,,,,,,,,,,,16.0,,,
554,PT07M32.00S,2024-12-27T02:34:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,7.966491458607096,50.49019607843137,1610612741,103,119,2024-12-27T02:34:47Z,5470000,False,-2.0,22.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
555,PT07M31.00S,2024-12-27T02:34:23.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,103,119,2024-12-27T02:34:47Z,5480000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,554.0,,,,,,,,,,,,,,,,,
556,PT07M31.00S,2024-12-27T02:34:28.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,103,119,2024-12-27T02:34:37Z,5490000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,,,,,,
557,PT07M31.00S,2024-12-27T02:34:31.4Z,4,REGULAR,substitution,out,[],1642258,,,1610612737,103,119,2024-12-27T02:34:38Z,5500000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M31.00S,2024-12-27T02:34:31.4Z,4,REGULAR,substitution,out,[],1628975,,,1610612737,103,119,2024-12-27T02:34:38Z,5510000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M31.00S,2024-12-27T02:34:31.4Z,4,REGULAR,substitution,out,[],1630188,,,1610612737,103,119,2024-12-27T02:34:38Z,5520000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M31.00S,2024-12-27T02:34:31.4Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,103,119,2024-12-27T02:34:38Z,5530000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M31.00S,2024-12-27T02:34:31.4Z,4,REGULAR,substitution,in,[],203897,,,1610612737,103,119,2024-12-27T02:34:38Z,5540000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M31.00S,2024-12-27T02:34:31.4Z,4,REGULAR,substitution,in,[],202696,,,1610612737,103,119,2024-12-27T02:34:38Z,5550000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M21.00S,2024-12-27T02:34:49.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630552,89.43823915900131,56.127450980392155,1610612737,105,119,2024-12-27T02:34:55Z,5560000,False,31.0,47.0,1,right,J. Johnson driving Layup (21 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,,,,,,,,,,,21.0,,,
565,PT07M13.00S,2024-12-27T02:34:57.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.915243101182654,42.64705882352941,1610612741,105,121,2024-12-27T02:35:03Z,5580000,False,37.0,13.0,1,left,C. White driving Layup (23 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,,,,,,,,,,,23.0,,,
566,PT06M57.00S,2024-12-27T02:35:14.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629631,87.20433639947439,44.11764705882353,1610612737,107,121,2024-12-27T02:37:53Z,5590000,False,-29.0,68.0,1,right,D. Hunter 7' turnaround Hook (19 PTS) (J. Johnson 3 AST),"[1629631, 1630552]",1610612737.0,ATL,turnaround,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,,,,,,,,,,,,,,,19.0,J. Johnson,1630552.0,3.0
568,PT06M43.00S,2024-12-27T02:35:28.2Z,4,REGULAR,3pt,Jump Shot,[],1629659,31.35676741130092,46.568627450980394,1610612741,107,121,2024-12-27T02:35:33Z,5610000,False,17.0,242.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,24.29,Missed,,,,,,,,,,,,,,,,,,
569,PT06M40.00S,2024-12-27T02:35:31.4Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612741,107,121,2024-12-27T02:35:31Z,5620000,False,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,568.0,4.0,2.0,2.0,,,,,,,,,,,,,,
570,PT06M32.00S,2024-12-27T02:35:39.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203897,9.017739816031538,3.431372549019608,1610612741,107,124,2024-12-27T02:35:44Z,5630000,False,233.0,32.0,1,left,Z. LaVine 3PT  (35 PTS) (T. Horton-Tucker 6 AST),"[203897, 1629659]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.5,Made,,,,,,,,,,,,,,,35.0,T. Horton-Tucker,1629659.0,6.0
572,PT06M20.00S,2024-12-27T02:35:52.9Z,4,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612737,107,124,2024-12-27T02:36:15Z,5650000,False,,,0,,T. Craig shooting personal FOUL (3 PF) (Johnson 2 FT),"[1628470, 1630552]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,3.0,0.0,Johnson,1630552.0,,,,,,,,
574,PT06M20.00S,2024-12-27T02:36:20.4Z,4,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,108,124,2024-12-27T02:36:20Z,5670000,False,,,0,,J. Johnson Free Throw 1 of 2 (22 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,,,,,,,,,22.0,,,
575,PT06M20.00S,2024-12-27T02:36:22.1Z,4,REGULAR,substitution,out,[],1629632,,,1610612737,108,124,2024-12-27T02:36:30Z,5680000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M20.00S,2024-12-27T02:36:22.1Z,4,REGULAR,substitution,out,[],1629659,,,1610612737,108,124,2024-12-27T02:36:30Z,5690000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M20.00S,2024-12-27T02:36:22.1Z,4,REGULAR,substitution,in,[],1628975,,,1610612737,108,124,2024-12-27T02:36:30Z,5700000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M20.00S,2024-12-27T02:36:22.1Z,4,REGULAR,substitution,in,[],1630172,,,1610612737,108,124,2024-12-27T02:36:30Z,5710000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M20.00S,2024-12-27T02:36:22.1Z,4,REGULAR,substitution,out,[],1630249,,,1610612737,108,124,2024-12-27T02:40:08Z,5715000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M20.00S,2024-12-27T02:36:22.1Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,108,124,2024-12-27T02:40:08Z,5717500,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M20.00S,2024-12-27T02:36:38.9Z,4,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,109,124,2024-12-27T02:36:39Z,5720000,False,,,0,,J. Johnson Free Throw 2 of 2 (23 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,,,,,,,,,23.0,,,
580,PT05M59.00S,2024-12-27T02:37:01.5Z,4,REGULAR,2pt,Jump Shot,[],1628975,8.09789750328515,69.6078431372549,1610612741,109,124,2024-12-27T02:37:11Z,5730000,False,-98.0,24.0,1,left,MISS J. Carter 10' fadeaway Shot,[1628975],1610612741.0,CHI,fadeaway,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,10.08,Missed,,,,,,,,,,,,,,,,,,
581,PT05M58.00S,2024-12-27T02:37:02.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,109,124,2024-12-27T02:37:11Z,5740000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,580.0,,,,,,,,,,,,,,,,,
582,PT05M58.00S,2024-12-27T02:37:06.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612737,109,124,2024-12-27T02:37:40Z,5750000,False,,,0,,N. Vučević loose ball personal FOUL (3 PF) (Johnson 2 FT),"[202696, 1630552]",1610612741.0,CHI,loose ball,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,3.0,0.0,Johnson,1630552.0,,,,,,,,
584,PT05M58.00S,2024-12-27T02:37:45.0Z,4,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,109,124,2024-12-27T02:37:45Z,5770000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT05M58.00S,2024-12-27T02:37:45.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,109,124,2024-12-27T02:37:45Z,5780000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,,,
586,PT05M58.00S,2024-12-27T02:37:59.6Z,4,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,110,124,2024-12-27T02:37:59Z,5790000,False,,,0,,J. Johnson Free Throw 2 of 2 (24 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,,,,,,,,,24.0,,,
587,PT05M46.00S,2024-12-27T02:38:12.5Z,4,REGULAR,2pt,Jump Shot,[],203897,19.793035479632064,82.1078431372549,1610612741,110,124,2024-12-27T02:42:16Z,5800000,False,-161.0,134.0,1,left,MISS Z. LaVine 20' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,20.88,Missed,,,,,,,,,,,,,,,,,,
588,PT05M43.00S,2024-12-27T02:38:15.5Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,110,124,2024-12-27T02:38:18Z,5810000,False,,,0,,D. Hunter REBOUND (Off:1 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,587.0,5.0,4.0,1.0,,,,,,,,,,,,,,
676,PT05M36.00S,2024-12-27T02:38:25.2Z,4,REGULAR,turnover,lost ball,[],1629631,,,1610612737,110,124,2024-12-27T02:57:23Z,5845000,False,,,0,,D. Hunter lost ball TURNOVER (2 TO),"[1629631, 1630172]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,Williams,1630172.0,,,,,,
677,PT05M36.00S,2024-12-27T02:38:25.2Z,4,REGULAR,steal,,[],1630172,,,1610612741,110,124,2024-12-27T02:57:23Z,5847500,False,,,0,,P. Williams STEAL (3 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
592,PT05M31.00S,2024-12-27T02:38:27.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1628975,5.863994743758213,51.225490196078425,1610612741,110,126,2024-12-27T02:57:23Z,5850000,False,-6.0,3.0,1,left,J. Carter running Layup (26 PTS) (P. Williams 4 AST),"[1628975, 1630172]",1610612741.0,CHI,running,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,,,,,,,,,,,26.0,P. Williams,1630172.0,4.0
594,PT05M23.00S,2024-12-27T02:38:34.7Z,4,REGULAR,3pt,Jump Shot,[],1629027,69.85873850197109,25.0,1610612737,113,126,2024-12-27T02:38:42Z,5870000,False,-125.0,231.0,1,right,T. Young 26' 3PT  (16 PTS) (D. Daniels 3 AST),"[1629027, 1630700]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.25,Made,,,,,,,,,,,,,,,16.0,D. Daniels,1630700.0,3.0
599,PT05M01.00S,2024-12-27T02:39:06.1Z,4,REGULAR,substitution,out,[],1628470,,,1610612741,113,126,2024-12-27T02:39:09Z,5920000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M01.00S,2024-12-27T02:39:06.1Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,113,126,2024-12-27T02:39:09Z,5930000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M59.00S,2024-12-27T02:39:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.469776609724048,49.754901960784316,1610612741,113,126,2024-12-27T02:39:27Z,5940000,False,1.0,-1.0,1,left,MISS C. White cutting Layup,[1629632],1610612741.0,CHI,cutting,,,White,C. White,,,,,Restricted Area,0-8 Center,0.16,Missed,,,,,,,,,,,,,,,,,,
602,PT04M56.00S,2024-12-27T02:39:21.9Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,113,126,2024-12-27T02:39:27Z,5950000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,601.0,2.0,1.0,1.0,,,,,,,,,,,,,,
603,PT04M52.00S,2024-12-27T02:39:26.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630700,69.85873850197109,25.245098039215684,1610612737,116,126,2024-12-27T02:39:33Z,5960000,False,-124.0,231.0,1,right,D. Daniels 26' 3PT running (15 PTS) (T. Young 12 AST),"[1630700, 1629027]",1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,26.19,Made,,,,,,,,,,,,,,,15.0,T. Young,1629027.0,12.0
608,PT04M25.00S,2024-12-27T02:40:12.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,16.113666228646515,50.0,1610612741,116,126,2024-12-27T02:40:21Z,5990000,False,0.0,99.0,1,left,MISS N. Vučević 9' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,9.9,Missed,,,,,,,,,,,,,,,,,,
609,PT04M22.00S,2024-12-27T02:40:15.4Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,116,126,2024-12-27T02:40:21Z,6000000,False,,,0,,D. Daniels REBOUND (Off:1 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,608.0,6.0,5.0,1.0,,,,,,,,,,,,,,
610,PT04M18.00S,2024-12-27T02:40:20.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629027,83.13074901445466,51.71568627450981,1610612737,118,126,2024-12-27T02:40:27Z,6010000,False,9.0,106.0,1,right,T. Young 10' driving floating Jump Shot (18 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.64,Made,,,,,,,,,,,,,,,18.0,,,
611,PT04M01.00S,2024-12-27T02:40:36.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,17.559132720105126,48.77450980392157,1610612741,118,126,2024-12-27T02:40:43Z,6020000,False,6.0,113.0,1,left,MISS N. Vučević 11' driving floating Shot - blocked,"[202696, 203991]",1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,11.28,Missed,,,,,,,,,,,,,Capela,203991.0,,,,
612,PT04M01.00S,2024-12-27T02:40:36.4Z,4,REGULAR,block,,[],203991,,,1610612741,118,126,2024-12-27T02:40:39Z,6030000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
613,PT03M58.00S,2024-12-27T02:40:39.4Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,118,126,2024-12-27T02:40:43Z,6040000,False,,,0,,D. Daniels REBOUND (Off:1 Def:6),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,611.0,7.0,6.0,1.0,,,,,,,,,,,,,,
