actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
425,PT03M07.00S,2025-03-28T01:09:55.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,86,73,2025-03-28T01:09:59Z,4170000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,424.0,,,,,,,
427,PT03M07.00S,2025-03-28T01:10:00.9Z,3,REGULAR,substitution,out,[],1642276,,,1610612748,86,73,2025-03-28T01:10:31Z,4190000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M07.00S,2025-03-28T01:10:00.9Z,3,REGULAR,substitution,in,[],1628389,,,1610612748,86,73,2025-03-28T01:10:31Z,4200000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M45.00S,2025-03-28T01:10:44.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,86.28449408672799,45.83333333333333,1610612748,86,73,2025-03-28T01:12:24Z,4210000,False,-21.0,76.0,1,right,MISS A. Wiggins 7' turnaround Shot,[203952],1610612748.0,MIA,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,7.92,Missed,,,,,,,,,,,,,,,,
430,PT02M42.00S,2025-03-28T01:10:47.2Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612737,86,73,2025-03-28T01:10:51Z,4220000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,429.0,2.0,2.0,0.0,,,,
431,PT02M37.00S,2025-03-28T01:10:52.1Z,3,REGULAR,turnover,lost ball,[],1627777,,,1610612737,86,73,2025-03-28T01:10:57Z,4230000,False,,,0,,G. Niang lost ball TURNOVER (1 TO),"[1627777, 1628389]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Adebayo,1628389.0
432,PT02M37.00S,2025-03-28T01:10:52.1Z,3,REGULAR,steal,,[],1628389,,,1610612748,86,73,2025-03-28T01:10:54Z,4240000,False,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
433,PT02M32.00S,2025-03-28T01:10:57.2Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202692,73.14388961892247,79.41176470588235,1610612748,86,73,2025-03-28T01:13:43Z,4250000,False,147.0,200.0,1,right,MISS A. Burks 24' running 3PT,[202692],1610612748.0,MIA,running,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,24.82,Missed,,,,,,,,,,,,,,,,
434,PT02M27.00S,2025-03-28T01:11:02.2Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612737,86,73,2025-03-28T01:11:34Z,4260000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,433.0,3.0,3.0,0.0,,,,
435,PT02M24.00S,2025-03-28T01:11:05.3Z,3,REGULAR,turnover,lost ball,[],1630700,,,1610612737,86,73,2025-03-28T01:11:38Z,4270000,False,,,0,,D. Daniels lost ball TURNOVER (2 TO),"[1630700, 1628389]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,,,,,,,Adebayo,1628389.0
436,PT02M24.00S,2025-03-28T01:11:05.3Z,3,REGULAR,steal,,[],1628389,,,1610612748,86,73,2025-03-28T01:11:07Z,4280000,False,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
437,PT02M09.00S,2025-03-28T01:11:19.7Z,3,REGULAR,turnover,bad pass,[],202692,,,1610612748,86,73,2025-03-28T01:11:42Z,4290000,False,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1629611]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Mann,1629611.0
438,PT02M09.00S,2025-03-28T01:11:19.7Z,3,REGULAR,steal,,[],1629611,,,1610612737,86,73,2025-03-28T01:11:22Z,4300000,False,,,0,,T. Mann STEAL (2 STL),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
439,PT02M05.00S,2025-03-28T01:11:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,6.783837056504599,50.73529411764706,1610612737,86,75,2025-03-28T01:11:53Z,4310000,False,-4.0,11.0,1,left,C. LeVert running finger roll Layup (14 PTS) (T. Mann 1 AST),"[1627747, 1629611]",1610612737.0,ATL,running finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,1.19,Made,14.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,
441,PT01M56.00S,2025-03-28T01:11:40.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,86,75,2025-03-28T01:11:47Z,4330000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M56.00S,2025-03-28T01:13:00.1Z,3,REGULAR,substitution,out,[],202692,,,1610612748,86,75,2025-03-28T01:13:15Z,4340000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M56.00S,2025-03-28T01:13:00.1Z,3,REGULAR,substitution,out,[],203952,,,1610612748,86,75,2025-03-28T01:13:15Z,4350000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M56.00S,2025-03-28T01:13:00.1Z,3,REGULAR,substitution,out,[],1630700,,,1610612748,86,75,2025-03-28T01:13:15Z,4360000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M56.00S,2025-03-28T01:13:00.1Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,86,75,2025-03-28T01:13:15Z,4370000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M56.00S,2025-03-28T01:13:00.1Z,3,REGULAR,substitution,in,[],203937,,,1610612748,86,75,2025-03-28T01:13:15Z,4380000,False,,,0,,SUB in: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M56.00S,2025-03-28T01:13:00.1Z,3,REGULAR,substitution,in,[],1629027,,,1610612748,86,75,2025-03-28T01:13:15Z,4390000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M46.00S,2025-03-28T01:13:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,83.78777923784494,53.18627450980392,1610612748,88,75,2025-03-28T01:13:35Z,4400000,False,16.0,100.0,1,right,T. Herro 10' driving floating Jump Shot (24 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,10.12,Made,24.0,,,,,,,,,,,,,,,
449,PT01M37.00S,2025-03-28T01:13:40.0Z,3,REGULAR,3pt,Jump Shot,[],1627777,25.312089356110377,80.63725490196079,1610612737,88,78,2025-03-28T01:13:54Z,4410000,False,-153.0,185.0,1,left,G. Niang 24' 3PT step back bank (5 PTS) (T. Young 7 AST),"[1627777, 1629027]",1610612737.0,ATL,step back bank,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,24.05,Made,5.0,T. Young,1629027.0,7.0,,,,,,,,,,,,
451,PT01M10.00S,2025-03-28T01:14:06.8Z,3,REGULAR,2pt,Jump Shot,[],1630558,79.71419185282524,27.696078431372552,1610612748,88,78,2025-03-28T01:14:11Z,4430000,False,-112.0,138.0,1,right,MISS D. Mitchell 17' pullup Shot,[1630558],1610612748.0,MIA,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,17.76,Missed,,,,,,,,,,,,,,,,
452,PT01M07.00S,2025-03-28T01:14:09.8Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612737,88,78,2025-03-28T01:14:11Z,4440000,False,,,0,,D. Barlow REBOUND (Off:1 Def:1),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,451.0,2.0,1.0,1.0,,,,
453,PT01M01.00S,2025-03-28T01:14:16.7Z,3,REGULAR,2pt,Jump Shot,[],1629027,15.193823915900131,33.82352941176471,1610612737,88,80,2025-03-28T01:14:21Z,4450000,False,81.0,90.0,1,left,T. Young 12' driving floating Jump Shot (17 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,12.12,Made,17.0,,,,,,,,,,,,,,,
454,PT00M46.70S,2025-03-28T01:14:33.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203937,94.69448094612353,46.32352941176471,1610612748,90,80,2025-03-28T01:14:44Z,4460000,False,-18.0,-3.0,1,right,K. Anderson driving Hook (6 PTS),[203937],1610612748.0,MIA,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,1.86,Made,6.0,,,,,,,,,,,,,,,
455,PT00M37.20S,2025-03-28T01:14:45.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.360709592641262,41.911764705882355,1610612737,90,80,2025-03-28T01:14:51Z,4470000,False,40.0,26.0,1,left,MISS C. LeVert driving finger roll Layup,[1627747],1610612737.0,ATL,driving finger roll,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,4.81,Missed,,,,,,,,,,,,,,,,
456,PT00M33.60S,2025-03-28T01:14:49.0Z,3,REGULAR,rebound,defensive,[],203937,,,1610612748,90,80,2025-03-28T01:14:51Z,4480000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,455.0,2.0,2.0,0.0,,,,
457,PT00M26.90S,2025-03-28T01:14:57.3Z,3,REGULAR,3pt,Jump Shot,[],1629312,80.89684625492772,90.44117647058823,1610612748,93,80,2025-03-28T01:15:01Z,4490000,False,202.0,127.0,1,right,H. Highsmith 3PT  (6 PTS) (T. Herro 3 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,23.88,Made,6.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,
459,PT00M02.90S,2025-03-28T01:15:24.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,93,80,2025-03-28T01:15:40Z,4510000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
460,PT00M00.00S,2025-03-28T01:15:57.0Z,3,REGULAR,period,end,[],0,,,1610612748,93,80,2025-03-28T01:15:57Z,4520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2025-03-28T01:18:07.7Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612748,93,80,2025-03-28T01:18:34Z,4530000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2025-03-28T01:18:07.7Z,4,REGULAR,substitution,out,['startperiod'],1627777,,,1610612748,93,80,2025-03-28T01:18:34Z,4540000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2025-03-28T01:18:07.7Z,4,REGULAR,substitution,in,['startperiod'],1642258,,,1610612748,93,80,2025-03-28T01:18:34Z,4550000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2025-03-28T01:18:07.7Z,4,REGULAR,substitution,in,['startperiod'],1630249,,,1610612748,93,80,2025-03-28T01:18:34Z,4560000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2025-03-28T01:18:35.9Z,4,REGULAR,period,start,[],0,,,1610612737,93,80,2025-03-28T01:18:35Z,4570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M35.00S,2025-03-28T01:19:00.1Z,4,REGULAR,3pt,Jump Shot,[],1629611,33.98488830486202,56.61764705882353,1610612737,93,83,2025-03-28T01:19:06Z,4580000,False,-33.0,267.0,1,left,T. Mann 26' 3PT pullup (10 PTS) (Z. Risacher 3 AST),"[1629611, 1642258]",1610612737.0,ATL,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,26.9,Made,10.0,Z. Risacher,1642258.0,3.0,,,,,,,,,,,,
468,PT11M11.00S,2025-03-28T01:19:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,94.03745072273325,52.20588235294118,1610612748,95,83,2025-03-28T01:19:30Z,4600000,False,11.0,4.0,1,right,T. Herro driving finger roll Layup (26 PTS) (K. Anderson 3 AST),"[1629639, 203937]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,1.15,Made,26.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,
470,PT11M03.00S,2025-03-28T01:19:31.9Z,4,REGULAR,3pt,Jump Shot,[],1629027,34.641918528252305,49.754901960784316,1610612737,95,86,2025-03-28T01:19:36Z,4620000,False,1.0,273.0,1,left,T. Young 27' 3PT pullup (20 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,27.31,Made,20.0,,,,,,,,,,,,,,,
471,PT10M44.00S,2025-03-28T01:19:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,93.24901445466492,53.18627450980392,1610612748,97,86,2025-03-28T01:19:55Z,4630000,False,16.0,11.0,1,right,K. Anderson driving Layup (8 PTS),[203937],1610612748.0,MIA,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,1.93,Made,8.0,,,,,,,,,,,,,,,
472,PT10M32.00S,2025-03-28T01:20:03.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631230,6.1268068331143235,51.470588235294116,1610612737,97,88,2025-03-28T01:20:57Z,4640000,False,-7.0,5.0,1,left,D. Barlow alley-oop DUNK (4 PTS) (T. Young 8 AST),"[1631230, 1629027]",1610612737.0,ATL,alley-oop,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,0.9,Made,4.0,T. Young,1629027.0,8.0,,,,,,,,,,,,
474,PT10M12.00S,2025-03-28T01:20:23.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.51182654402102,48.77450980392157,1610612748,97,88,2025-03-28T01:21:45Z,4660000,False,-6.0,8.0,1,right,MISS B. Adebayo cutting DUNK,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,1.05,Missed,,,,,,,,,,,,,,,,
475,PT10M10.00S,2025-03-28T01:20:25.0Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,97,88,2025-03-28T01:20:29Z,4670000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,474.0,2.0,2.0,0.0,,,,
476,PT10M09.00S,2025-03-28T01:20:27.6Z,4,REGULAR,foul,personal,[],203937,,,1610612737,97,88,2025-03-28T01:20:48Z,4680000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1629027]",1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,202027.0,,,,,,,,1.0,0.0,Young,1629027.0,,,,,,,,
478,PT09M51.00S,2025-03-28T01:21:05.7Z,4,REGULAR,3pt,Jump Shot,[],1630249,4.155716162943495,4.166666666666666,1610612737,97,91,2025-03-28T01:21:11Z,4700000,False,229.0,-13.0,1,left,V. Krejčí 3PT  (14 PTS) (Z. Risacher 4 AST),"[1630249, 1642258]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,,,22.96,Made,14.0,Z. Risacher,1642258.0,4.0,,,,,,,,,,,,
480,PT09M36.00S,2025-03-28T01:21:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,88.12417871222075,40.68627450980392,1610612748,99,91,2025-03-28T01:21:25Z,4720000,False,-47.0,59.0,1,right,T. Herro 7' driving finger roll Layup (28 PTS) (D. Mitchell 5 AST),"[1629639, 1630558]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,7.53,Made,28.0,D. Mitchell,1630558.0,5.0,,,,,,,,,,,,
481,PT09M36.00S,2025-03-28T01:21:26.0Z,4,REGULAR,foul,personal,['1freethrow'],1642258,,,1610612748,99,91,2025-03-28T01:21:55Z,4730000,False,,,0,,Z. Risacher shooting personal FOUL (2 PF) (Herro 1 FT),"[1642258, 1629639]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,2.0,0.0,Herro,1629639.0,,,,,,,,
483,PT09M36.00S,2025-03-28T01:21:56.4Z,4,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,100,91,2025-03-28T01:21:56Z,4750000,False,,,0,,T. Herro Free Throw 1 of 1 (29 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,,
485,PT09M16.00S,2025-03-28T01:22:16.8Z,4,REGULAR,turnover,lost ball,[],1630249,,,1610612737,100,91,2025-03-28T01:22:24Z,4760000,False,,,0,,V. Krejčí lost ball TURNOVER (2 TO),"[1630249, 1630558]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,,,Mitchell,1630558.0
486,PT09M16.00S,2025-03-28T01:22:16.8Z,4,REGULAR,steal,,[],1630558,,,1610612748,100,91,2025-03-28T01:22:18Z,4770000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
487,PT09M12.00S,2025-03-28T01:22:20.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,79.71419185282524,7.8431372549019605,1610612748,103,91,2025-03-28T01:26:22Z,4780000,False,-211.0,138.0,1,right,H. Highsmith 25' 3PT  (9 PTS) (K. Anderson 4 AST),"[1629312, 203937]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,25.21,Made,9.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,
489,PT09M11.00S,2025-03-28T01:22:31.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,103,91,2025-03-28T01:22:31Z,4800000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M11.00S,2025-03-28T01:25:00.5Z,4,REGULAR,substitution,out,[],1631230,,,1610612737,103,91,2025-03-28T01:25:24Z,4810000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M11.00S,2025-03-28T01:25:00.5Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,103,91,2025-03-28T01:25:24Z,4820000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M01.00S,2025-03-28T01:25:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,13.485545335085414,48.28431372549019,1610612737,103,93,2025-03-28T01:25:47Z,4830000,False,9.0,74.0,1,left,T. Young 7' driving finger roll Layup (22 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,7.48,Made,22.0,,,,,,,,,,,,,,,
493,PT09M01.00S,2025-03-28T01:25:45.6Z,4,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612737,103,93,2025-03-28T01:26:08Z,4840000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Young 1 FT),"[1630558, 1629027]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,,,,,,,,2.0,0.0,Young,1629027.0,,,,,,,,
495,PT09M01.00S,2025-03-28T01:26:10.4Z,4,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,103,94,2025-03-28T01:26:10Z,4860000,False,,,0,,T. Young Free Throw 1 of 1 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
496,PT08M39.00S,2025-03-28T01:26:33.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203937,93.51182654402102,62.99019607843137,1610612748,105,94,2025-03-28T01:26:38Z,4870000,False,65.0,8.0,1,right,K. Anderson 6' turnaround Hook (10 PTS),[203937],1610612748.0,MIA,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,6.56,Made,10.0,,,,,,,,,,,,,,,
497,PT08M27.00S,2025-03-28T01:26:44.9Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,105,94,2025-03-28T01:26:48Z,4880000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1629312]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,,,,,,Highsmith,1629312.0
498,PT08M27.00S,2025-03-28T01:26:44.9Z,4,REGULAR,steal,,[],1629312,,,1610612748,105,94,2025-03-28T01:26:46Z,4890000,False,,,0,,H. Highsmith STEAL (2 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
499,PT08M11.00S,2025-03-28T01:27:00.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,67.23061760840999,45.588235294117645,1610612748,108,94,2025-03-28T01:27:06Z,4900000,False,-22.0,256.0,1,right,D. Mitchell 25' 3PT pullup (13 PTS),[1630558],1610612748.0,MIA,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,25.65,Made,13.0,,,,,,,,,,,,,,,
500,PT08M10.00S,2025-03-28T01:27:09.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,108,94,2025-03-28T01:27:09Z,4910000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M10.00S,2025-03-28T01:29:29.4Z,4,REGULAR,substitution,out,[],1642258,,,1610612737,108,94,2025-03-28T01:29:53Z,4920000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M10.00S,2025-03-28T01:29:29.4Z,4,REGULAR,substitution,out,[],1630249,,,1610612737,108,94,2025-03-28T01:29:53Z,4930000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M10.00S,2025-03-28T01:29:29.4Z,4,REGULAR,substitution,in,[],1627747,,,1610612737,108,94,2025-03-28T01:29:53Z,4940000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M10.00S,2025-03-28T01:29:29.4Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,108,94,2025-03-28T01:29:53Z,4950000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT07M53.00S,2025-03-28T01:30:17.5Z,4,REGULAR,3pt,Jump Shot,[],1629611,9.543363994743759,94.11764705882352,1610612737,108,94,2025-03-28T01:30:23Z,4960000,False,-221.0,37.0,1,left,MISS T. Mann 3PT,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,22.37,Missed,,,,,,,,,,,,,,,,
506,PT07M49.00S,2025-03-28T01:30:21.5Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,108,94,2025-03-28T01:30:23Z,4970000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,505.0,1.0,1.0,0.0,,,,
507,PT07M28.00S,2025-03-28T01:30:41.4Z,4,REGULAR,2pt,Jump Shot,[],1628389,74.32654402102497,34.55882352941176,1610612748,108,94,2025-03-28T01:30:47Z,4980000,False,-77.0,189.0,1,right,MISS B. Adebayo 20' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,20.4,Missed,,,,,,,,,,,,,,,,
508,PT07M24.00S,2025-03-28T01:30:45.4Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612737,108,94,2025-03-28T01:30:47Z,4990000,False,,,0,,C. LeVert REBOUND (Off:1 Def:3),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,507.0,4.0,3.0,1.0,,,,
