actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
340,PT09M50.00S,2025-04-06T01:27:43.3Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,61,64,2025-04-06T01:30:31Z,3330000,False,,,0,,K. Ware REBOUND (Off:2 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,338.0,6.0,4.0,2.0,,,,,,,,,,
341,PT09M35.00S,2025-04-06T01:28:22.6Z,3,REGULAR,2pt,Jump Shot,[],1628389,85.49605781865965,30.392156862745097,1610612748,61,64,2025-04-06T01:28:28Z,3340000,False,-98.0,84.0,1,right,MISS B. Adebayo 12' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,12.89,Missed,,,,,,,,,,,,,,,
342,PT09M33.00S,2025-04-06T01:28:24.6Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,61,64,2025-04-06T01:31:02Z,3350000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,,,,,,,341.0,1.0,1.0,0.0,,,,,,,,,,
343,PT09M20.00S,2025-04-06T01:28:39.7Z,3,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612749,61,64,2025-04-06T01:29:00Z,3360000,False,,,0,,K. Ware shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1642276, 203507]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,4.0,0.0,Antetokounmpo,203507.0,,,,,
345,PT09M20.00S,2025-04-06T01:29:22.4Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,61,65,2025-04-06T01:29:22Z,3380000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
346,PT09M20.00S,2025-04-06T01:29:23.2Z,3,REGULAR,substitution,out,[],1642276,,,1610612749,61,65,2025-04-06T01:29:28Z,3390000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M20.00S,2025-04-06T01:29:23.2Z,3,REGULAR,substitution,in,[],203937,,,1610612749,61,65,2025-04-06T01:29:28Z,3400000,False,,,0,,SUB in: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M20.00S,2025-04-06T01:29:47.2Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,61,66,2025-04-06T01:29:47Z,3410000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
349,PT09M01.00S,2025-04-06T01:30:08.1Z,3,REGULAR,3pt,Jump Shot,[],202692,93.64323258869908,96.07843137254902,1610612748,64,66,2025-04-06T01:30:13Z,3420000,False,230.0,7.0,1,right,A. Burks 3PT  (9 PTS) (D. Robinson 1 AST),"[202692, 1629130]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,23.05,Made,9.0,,,,,,,,,,D. Robinson,1629130.0,1.0,,
351,PT08M41.00S,2025-04-06T01:30:27.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,5.338370565045992,49.01960784313725,1610612749,64,68,2025-04-06T01:30:33Z,3440000,False,5.0,-2.0,1,left,T. Prince driving Layup (5 PTS) (G. Antetokounmpo 4 AST),"[1627752, 203507]",1610612749.0,MIL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,0.54,Made,5.0,,,,,,,,,,G. Antetokounmpo,203507.0,4.0,,
353,PT08M24.00S,2025-04-06T01:30:44.3Z,3,REGULAR,3pt,Jump Shot,[],1641796,94.43166885676742,94.36274509803921,1610612748,67,68,2025-04-06T01:30:51Z,3460000,False,222.0,0.0,1,right,P. Larsson 3PT  (3 PTS) (D. Robinson 2 AST),"[1641796, 1629130]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Right Corner 3,24+ Right,,,,22.18,Made,3.0,,,,,,,,,,D. Robinson,1629130.0,2.0,,
355,PT08M16.00S,2025-04-06T01:30:55.2Z,3,REGULAR,foul,offensive,[],1631157,,,1610612749,67,68,2025-04-06T01:31:04Z,3480000,False,,,0,,R. Rollins offensive FOUL (4 PF),"[1631157, 1629130]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202026.0,4.0,0.0,Robinson,1629130.0,,,,,
357,PT08M16.00S,2025-04-06T01:30:55.2Z,3,REGULAR,turnover,offensive foul,[],1631157,,,1610612749,67,68,2025-04-06T01:30:55Z,3500000,False,,,0,,R. Rollins offensive foul TURNOVER (2 TO),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,,,,,202026.0,,,,,,,,,
358,PT08M07.00S,2025-04-06T01:31:16.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,67.36202365308804,57.59803921568627,1610612748,67,68,2025-04-06T01:31:21Z,3510000,False,38.0,254.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,25.71,Missed,,,,,,,,,,,,,,,
359,PT08M05.00S,2025-04-06T01:31:18.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,68,2025-04-06T01:33:43Z,3520000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,358.0,7.0,7.0,0.0,,,,,,,,,,
361,PT08M04.00S,2025-04-06T01:31:23.7Z,3,REGULAR,substitution,out,[],1631157,,,1610612749,67,68,2025-04-06T01:31:29Z,3540000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M04.00S,2025-04-06T01:31:23.7Z,3,REGULAR,substitution,in,[],1629645,,,1610612749,67,68,2025-04-06T01:31:29Z,3550000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M50.00S,2025-04-06T01:31:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,16.63929040735874,57.107843137254896,1610612749,67,68,2025-04-06T01:31:58Z,3560000,False,-36.0,104.0,1,left,MISS K. Kuzma 10' driving floating Shot,[1628398],1610612749.0,MIL,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,10.98,Missed,,,,,,,,,,,,,,,
364,PT07M47.00S,2025-04-06T01:31:55.6Z,3,REGULAR,rebound,defensive,[],202692,,,1610612748,67,68,2025-04-06T01:31:58Z,3570000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,363.0,2.0,2.0,0.0,,,,,,,,,,
365,PT07M45.00S,2025-04-06T01:31:58.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629130,94.69448094612353,47.794117647058826,1610612748,69,68,2025-04-06T01:32:04Z,3580000,False,-11.0,-3.0,1,right,D. Robinson running Layup (11 PTS) (A. Burks 2 AST),"[1629130, 202692]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,1.13,Made,11.0,,,,,,,,,,A. Burks,202692.0,2.0,,
367,PT07M33.00S,2025-04-06T01:32:09.8Z,3,REGULAR,3pt,Jump Shot,[],1627752,5.863994743758213,4.411764705882353,1610612749,69,68,2025-04-06T01:32:17Z,3600000,False,228.0,3.0,1,left,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,22.79,Missed,,,,,,,,,,,,,,,
368,PT07M30.00S,2025-04-06T01:32:12.8Z,3,REGULAR,rebound,defensive,[],203937,,,1610612748,69,68,2025-04-06T01:32:17Z,3610000,False,,,0,,K. Anderson REBOUND (Off:1 Def:4),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,,,367.0,5.0,4.0,1.0,,,,,,,,,,
369,PT07M17.00S,2025-04-06T01:32:26.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,89.96386333771353,57.59803921568627,1610612748,71,68,2025-04-06T01:32:37Z,3620000,False,38.0,42.0,1,right,K. Anderson floating Jump Shot (2 PTS) (D. Robinson 3 AST),"[203937, 1629130]",1610612748.0,MIA,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.65,Made,2.0,,,,,,,,,,D. Robinson,1629130.0,3.0,,
371,PT06M56.00S,2025-04-06T01:32:45.9Z,3,REGULAR,2pt,Jump Shot,[],203507,23.47240473061761,60.5392156862745,1610612749,71,68,2025-04-06T01:36:51Z,3640000,False,-53.0,168.0,1,left,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,17.62,Missed,,,,,,,,,,,,,,,
372,PT06M55.00S,2025-04-06T01:32:46.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,71,68,2025-04-06T01:32:55Z,3650000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,371.0,,,,,,,,,,,,,
374,PT06M55.00S,2025-04-06T01:33:00.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,71,68,2025-04-06T01:33:00Z,3670000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M41.00S,2025-04-06T01:36:03.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.3712220762155,50.98039215686274,1610612748,71,68,2025-04-06T01:37:18Z,3680000,False,5.0,132.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,13.21,Missed,,,,,,,,,,,,,,,
376,PT06M38.00S,2025-04-06T01:36:06.8Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,71,68,2025-04-06T01:36:11Z,3690000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:1),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,375.0,2.0,1.0,1.0,,,,,,,,,,
377,PT06M33.00S,2025-04-06T01:36:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,5.732588699080158,49.01960784313725,1610612749,71,70,2025-04-06T01:36:19Z,3700000,False,5.0,1.0,1,left,K. Kuzma running finger roll Layup (9 PTS),[1628398],1610612749.0,MIL,running finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,0.51,Made,9.0,,,,,,,,,,,,,,
378,PT06M18.00S,2025-04-06T01:36:26.3Z,3,REGULAR,3pt,Jump Shot,[],1629130,68.54467805519053,66.17647058823529,1610612748,74,70,2025-04-06T01:37:54Z,3710000,False,81.0,243.0,1,right,D. Robinson 25' 3PT  (14 PTS) (B. Adebayo 3 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,25.63,Made,14.0,,,,,,,,,,B. Adebayo,1628389.0,3.0,,
380,PT06M02.00S,2025-04-06T01:36:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.206964520367937,49.754901960784316,1610612749,74,72,2025-04-06T01:36:48Z,3730000,False,1.0,-4.0,1,left,G. Antetokounmpo driving finger roll Layup (23 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.38,Made,23.0,,,,,,,,,,,,,,
381,PT05M47.00S,2025-04-06T01:36:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,92.85479632063075,53.431372549019606,1610612748,74,72,2025-04-06T01:38:42Z,3740000,False,17.0,15.0,1,right,MISS A. Burks driving finger roll Layup,[202692],1610612748.0,MIA,driving finger roll,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,2.26,Missed,,,,,,,,,,,,,,,
382,PT05M46.00S,2025-04-06T01:36:59.0Z,3,REGULAR,rebound,offensive,[],203937,,,1610612748,74,72,2025-04-06T01:49:48Z,3750000,False,,,0,,K. Anderson REBOUND (Off:2 Def:4),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,381.0,6.0,4.0,2.0,,,,,,,,,,
443,PT05M45.00S,2025-04-06T01:37:02.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,93.51182654402102,49.754901960784316,1610612748,74,72,2025-04-06T01:50:02Z,3755000,False,-1.0,8.0,1,right,MISS K. Anderson tip Layup,[203937],1610612748.0,MIA,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,0.86,Missed,,,,,,,,,,,,,,,
444,PT05M44.00S,2025-04-06T01:37:03.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,74,72,2025-04-06T01:50:02Z,3757500,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,443.0,8.0,8.0,0.0,,,,,,,,,,
383,PT05M39.00S,2025-04-06T01:37:06.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629645,5.995400788436268,48.529411764705884,1610612749,74,74,2025-04-06T01:37:12Z,3760000,False,7.0,4.0,1,left,K. Porter Jr. running finger roll Layup (14 PTS) (G. Antetokounmpo 5 AST),"[1629645, 203507]",1610612749.0,MIL,running finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,0.84,Made,14.0,,,,,,,,,,G. Antetokounmpo,203507.0,5.0,,
385,PT05M21.00S,2025-04-06T01:37:23.5Z,3,REGULAR,3pt,Jump Shot,[],202692,95.0886990801577,4.411764705882353,1610612748,77,74,2025-04-06T01:37:28Z,3780000,False,-228.0,-6.0,1,right,A. Burks 3PT  (12 PTS) (B. Adebayo 4 AST),"[202692, 1628389]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,22.8,Made,12.0,,,,,,,,,,B. Adebayo,1628389.0,4.0,,
387,PT05M05.00S,2025-04-06T01:37:39.6Z,3,REGULAR,3pt,Jump Shot,[],203507,32.40801576872536,42.15686274509804,1610612749,77,74,2025-04-06T01:39:57Z,3800000,False,39.0,252.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,25.51,Missed,,,,,,,,,,,,,,,
388,PT05M03.00S,2025-04-06T01:37:41.6Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,77,74,2025-04-06T01:37:45Z,3810000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,387.0,7.0,6.0,1.0,,,,,,,,,,
389,PT04M57.00S,2025-04-06T01:37:48.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,69.07030223390277,25.98039215686275,1610612748,77,74,2025-04-06T01:40:18Z,3820000,False,-120.0,238.0,1,right,MISS D. Robinson 26' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,26.68,Missed,,,,,,,,,,,,,,,
390,PT04M57.00S,2025-04-06T01:37:48.3Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,77,74,2025-04-06T01:37:59Z,3830000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,389.0,9.0,9.0,0.0,,,,,,,,,,
391,PT04M49.00S,2025-04-06T01:38:01.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201572,18.873193166885677,59.80392156862745,1610612749,77,74,2025-04-06T01:41:09Z,3840000,False,-49.0,125.0,1,left,MISS B. Lopez 13' running pullup Shot,[201572],1610612749.0,MIL,running pullup,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,13.42,Missed,,,,,,,,,,,,,,,
392,PT04M47.00S,2025-04-06T01:38:03.6Z,3,REGULAR,rebound,defensive,[],203937,,,1610612748,77,74,2025-04-06T01:41:09Z,3850000,False,,,0,,K. Anderson REBOUND (Off:2 Def:5),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,391.0,7.0,5.0,2.0,,,,,,,,,,
393,PT04M31.00S,2025-04-06T01:38:13.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,92.85479632063075,49.50980392156863,1610612748,77,74,2025-04-06T01:38:25Z,3860000,False,-2.0,15.0,1,right,MISS P. Larsson cutting Layup - blocked,"[1641796, 201572]",1610612748.0,MIA,cutting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,1.49,Missed,,,,,,,,,,,,,,Lopez,201572.0
394,PT04M31.00S,2025-04-06T01:38:13.9Z,3,REGULAR,block,,[],201572,,,1610612748,77,74,2025-04-06T01:38:17Z,3870000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT04M31.00S,2025-04-06T01:38:13.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,77,74,2025-04-06T01:38:25Z,3880000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,393.0,,,,,,,,,,,,,
397,PT04M31.00S,2025-04-06T01:38:21.7Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,77,74,2025-04-06T01:38:36Z,3900000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M31.00S,2025-04-06T01:38:21.7Z,3,REGULAR,substitution,out,[],1628398,,,1610612748,77,74,2025-04-06T01:38:36Z,3910000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M31.00S,2025-04-06T01:38:21.7Z,3,REGULAR,substitution,out,[],203507,,,1610612748,77,74,2025-04-06T01:38:36Z,3920000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M31.00S,2025-04-06T01:38:21.7Z,3,REGULAR,substitution,in,[],1630558,,,1610612748,77,74,2025-04-06T01:38:36Z,3930000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M31.00S,2025-04-06T01:38:21.7Z,3,REGULAR,substitution,in,[],1631260,,,1610612748,77,74,2025-04-06T01:38:36Z,3940000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M31.00S,2025-04-06T01:38:21.7Z,3,REGULAR,substitution,in,[],1629018,,,1610612748,77,74,2025-04-06T01:38:36Z,3950000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M28.00S,2025-04-06T01:38:37.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202692,95.74572930354796,96.07843137254902,1610612748,77,74,2025-04-06T01:38:43Z,3960000,False,230.0,-13.0,1,right,MISS A. Burks fadeaway 3PT,[202692],1610612748.0,MIA,fadeaway,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,23.07,Missed,,,,,,,,,,,,,,,
404,PT04M25.00S,2025-04-06T01:38:40.4Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,77,74,2025-04-06T01:43:34Z,3970000,False,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,,403.0,4.0,4.0,0.0,,,,,,,,,,
405,PT04M13.00S,2025-04-06T01:38:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,5.338370565045992,48.03921568627451,1610612749,77,74,2025-04-06T01:38:59Z,3980000,False,10.0,-2.0,1,left,MISS K. Porter Jr. driving finger roll Layup,[1629645],1610612749.0,MIL,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,1.01,Missed,,,,,,,,,,,,,,,
406,PT04M11.00S,2025-04-06T01:38:54.2Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,77,74,2025-04-06T01:38:59Z,3990000,False,,,0,,P. Larsson REBOUND (Off:0 Def:2),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,405.0,2.0,2.0,0.0,,,,,,,,,,
407,PT04M07.00S,2025-04-06T01:38:58.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628389,86.5473061760841,37.745098039215684,1610612748,77,74,2025-04-06T01:44:28Z,4000000,False,-61.0,74.0,1,right,MISS B. Adebayo 9' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,,9.61,Missed,,,,,,,,,,,,,,,
408,PT04M05.00S,2025-04-06T01:39:00.2Z,3,REGULAR,rebound,offensive,[],203937,,,1610612748,77,74,2025-04-06T01:39:13Z,4010000,False,,,0,,K. Anderson REBOUND (Off:3 Def:5),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,407.0,8.0,5.0,3.0,,,,,,,,,,
409,PT04M05.00S,2025-04-06T01:39:04.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203937,94.40999984741211,50.0,1610612748,79,74,2025-04-06T01:39:45Z,4020000,False,0.0,0.0,1,right,K. Anderson tip Layup (4 PTS),[203937],1610612748.0,MIA,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,0.0,Made,4.0,,,,,,,,,,,,,,
410,PT04M05.00S,2025-04-06T01:39:09.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,79,74,2025-04-06T01:39:09Z,4030000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M05.00S,2025-04-06T01:40:45.7Z,3,REGULAR,substitution,out,[],1628389,,,1610612749,79,74,2025-04-06T01:41:40Z,4040000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M05.00S,2025-04-06T01:40:45.7Z,3,REGULAR,substitution,in,[],1642276,,,1610612749,79,74,2025-04-06T01:41:40Z,4050000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M52.00S,2025-04-06T01:42:07.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.258212877792378,50.49019607843137,1610612749,79,76,2025-04-06T01:42:12Z,4060000,False,-2.0,6.0,1,left,B. Lopez alley-oop DUNK (7 PTS) (K. Porter Jr. 3 AST),"[201572, 1629645]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,0.68,Made,7.0,,,,,,,,,,K. Porter Jr.,1629645.0,3.0,,
415,PT03M37.00S,2025-04-06T01:42:23.3Z,3,REGULAR,3pt,Jump Shot,[],202692,68.15045992115637,55.14705882352941,1610612748,82,76,2025-04-06T01:42:28Z,4080000,False,26.0,247.0,1,right,A. Burks 24' 3PT  (15 PTS) (K. Anderson 1 AST),"[202692, 203937]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,24.82,Made,15.0,,,,,,,,,,K. Anderson,203937.0,1.0,,
418,PT03M20.00S,2025-04-06T01:42:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,16.507884362680684,38.48039215686275,1610612749,82,76,2025-04-06T01:45:45Z,4110000,False,58.0,103.0,1,left,MISS K. Porter Jr. 11' pullup Shot,[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,11.77,Missed,,,,,,,,,,,,,,,
419,PT03M17.00S,2025-04-06T01:42:41.8Z,3,REGULAR,rebound,defensive,[],202692,,,1610612748,82,76,2025-04-06T01:42:44Z,4120000,False,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,418.0,3.0,3.0,0.0,,,,,,,,,,
420,PT03M03.00S,2025-04-06T01:42:56.3Z,3,REGULAR,3pt,Jump Shot,[],1641796,68.54467805519053,60.78431372549019,1610612748,82,76,2025-04-06T01:43:01Z,4130000,False,54.0,243.0,1,right,MISS P. Larsson 24' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,24.91,Missed,,,,,,,,,,,,,,,
