actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
421,PT03M08.00S,2025-01-19T21:40:10.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,93.51182654402102,47.05882352941176,1610612759,82,60,2025-01-19T21:40:18Z,4190000,False,-15.0,8.0,1,right,Z. Collins putback Layup (2 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,,,,,,,,,,,,,,,,,
422,PT02M51.00S,2025-01-19T21:40:27.3Z,3,REGULAR,3pt,Jump Shot,[],1631107,22.158344283837057,9.068627450980392,1610612748,82,60,2025-01-19T21:40:30Z,4200000,False,205.0,156.0,1,left,MISS N. Jović 25' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
423,PT02M49.00S,2025-01-19T21:40:29.3Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,82,60,2025-01-19T21:40:30Z,4210000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,
424,PT02M35.00S,2025-01-19T21:40:43.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630200,92.9862023653088,47.794117647058826,1610612759,82,62,2025-01-19T21:40:49Z,4220000,False,-11.0,13.0,1,right,T. Jones driving DUNK (5 PTS),[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.73,Made,5.0,,,,,,,,,,,,,,,,,
425,PT02M35.00S,2025-01-19T21:40:49.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,82,62,2025-01-19T21:40:49Z,4230000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M35.00S,2025-01-19T21:41:57.5Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,82,62,2025-01-19T21:42:13Z,4240000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M35.00S,2025-01-19T21:41:57.5Z,3,REGULAR,substitution,in,[],1642276,,,1610612748,82,62,2025-01-19T21:42:13Z,4250000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M13.00S,2025-01-19T21:42:46.6Z,3,REGULAR,3pt,Jump Shot,[],1631107,6.1268068331143235,95.83333333333334,1610612748,85,62,2025-01-19T21:42:51Z,4260000,False,-229.0,5.0,1,left,N. Jović 3PT  (11 PTS) (J. Butler 7 AST),"[1631107, 202710]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,22.93,Made,11.0,J. Butler,202710.0,7.0,,,,,,,,,,,,,,
430,PT01M57.00S,2025-01-19T21:43:02.7Z,3,REGULAR,2pt,Jump Shot,[],1630170,80.3712220762155,28.676470588235293,1610612759,85,64,2025-01-19T21:43:06Z,4280000,False,-107.0,132.0,1,right,D. Vassell 16' pullup Jump Shot (20 PTS) (Z. Collins 1 AST),"[1630170, 1628380]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,16.97,Made,20.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
432,PT01M46.00S,2025-01-19T21:43:12.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,15.982260183968464,94.11764705882352,1610612748,88,64,2025-01-19T21:43:17Z,4300000,False,-221.0,98.0,1,left,T. Rozier 24' 3PT step back (10 PTS),[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,24.13,Made,10.0,,,,,,,,,,,,,,,,,
433,PT01M33.00S,2025-01-19T21:43:26.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.46057818659659,46.07843137254902,1610612759,88,64,2025-01-19T21:43:31Z,4310000,False,-20.0,18.0,1,right,MISS K. Johnson Layup - blocked,"[1629640, 1642276]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,Ware,1642276.0,,
434,PT01M33.00S,2025-01-19T21:43:26.6Z,3,REGULAR,block,,[],1642276,,,1610612759,88,64,2025-01-19T21:43:28Z,4320000,False,,,0,,K. Ware BLOCK (2 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT01M29.00S,2025-01-19T21:43:30.6Z,3,REGULAR,rebound,offensive,[],1630577,,,1610612759,88,64,2025-01-19T21:43:31Z,4330000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,433.0,3.0,1.0,2.0,,,,,,,,
436,PT01M28.00S,2025-01-19T21:43:31.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,71.04139290407359,75.0,1610612759,88,64,2025-01-19T21:43:37Z,4340000,False,125.0,220.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
437,PT01M25.00S,2025-01-19T21:43:34.4Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,88,64,2025-01-19T21:43:37Z,4350000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,,,,,,,436.0,1.0,1.0,0.0,,,,,,,,
438,PT01M13.00S,2025-01-19T21:43:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,4.812746386333772,55.88235294117647,1610612748,88,64,2025-01-19T21:43:51Z,4360000,False,-29.0,-7.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
439,PT01M10.00S,2025-01-19T21:43:50.1Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,88,64,2025-01-19T21:43:51Z,4370000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,438.0,2.0,1.0,1.0,,,,,,,,
440,PT01M06.00S,2025-01-19T21:43:53.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,92.32917214191852,52.20588235294118,1610612759,88,66,2025-01-19T21:44:08Z,4380000,False,11.0,20.0,1,right,K. Johnson running Layup (6 PTS) (J. Champagnie 2 AST),"[1629640, 1630577]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.25,Made,6.0,J. Champagnie,1630577.0,2.0,,,,,,,,,,,,,,
442,PT00M49.60S,2025-01-19T21:44:14.0Z,3,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612748,88,66,2025-01-19T21:46:15Z,4400000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (2 TO),[1626179],1610612748.0,MIA,bad pass,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right,,,,,,,1199.0,2.0,,,,,,,,,,,,
443,PT00M49.60S,2025-01-19T21:44:23.8Z,3,REGULAR,substitution,out,[],202710,,,1610612759,88,66,2025-01-19T21:44:37Z,4410000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M49.60S,2025-01-19T21:44:23.8Z,3,REGULAR,substitution,out,[],1629130,,,1610612759,88,66,2025-01-19T21:44:37Z,4420000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT00M49.60S,2025-01-19T21:44:23.8Z,3,REGULAR,substitution,in,[],1631170,,,1610612759,88,66,2025-01-19T21:44:37Z,4430000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT00M49.60S,2025-01-19T21:44:23.8Z,3,REGULAR,substitution,in,[],1629639,,,1610612759,88,66,2025-01-19T21:44:37Z,4440000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT00M39.30S,2025-01-19T21:44:45.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,68.54467805519053,60.5392156862745,1610612759,88,66,2025-01-19T21:44:49Z,4450000,False,53.0,243.0,1,right,MISS D. Vassell 24' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,24.88,Missed,,,,,,,,,,,,,,,,,,
448,PT00M36.00S,2025-01-19T21:44:48.4Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,88,66,2025-01-19T21:44:48Z,4460000,False,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,447.0,3.0,1.0,2.0,,,,,,,,
449,PT00M34.40S,2025-01-19T21:44:50.1Z,3,REGULAR,turnover,lost ball,[],1630577,,,1610612759,88,66,2025-01-19T22:05:10Z,4470000,False,,,0,,J. Champagnie lost ball TURNOVER (1 TO),"[1630577, 1631107]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Jović,1631107.0
450,PT00M34.40S,2025-01-19T21:44:50.1Z,3,REGULAR,steal,,[],1631107,,,1610612748,88,66,2025-01-19T21:44:52Z,4480000,False,,,0,,N. Jović STEAL (2 STL),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
451,PT00M31.30S,2025-01-19T21:44:53.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,6.915243101182654,48.529411764705884,1610612748,90,66,2025-01-19T21:45:02Z,4490000,False,7.0,13.0,1,left,T. Herro running DUNK (13 PTS) (N. Jović 3 AST),"[1629639, 1631107]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.45,Made,13.0,N. Jović,1631107.0,3.0,,,,,,,,,,,,,,
453,PT00M19.90S,2025-01-19T21:45:10.6Z,3,REGULAR,3pt,Jump Shot,[],1630577,73.66951379763469,79.65686274509804,1610612759,90,66,2025-01-19T21:49:31Z,4510000,False,148.0,195.0,1,right,MISS J. Champagnie 24' pullup 3PT,[1630577],1610612759.0,SAS,pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,24.5,Missed,,,,,,,,,,,,,,,,,,
454,PT00M16.90S,2025-01-19T21:45:16.5Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,90,66,2025-01-19T21:45:16Z,4520000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,453.0,3.0,2.0,1.0,,,,,,,,
455,PT00M16.90S,2025-01-19T21:45:16.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,90,68,2025-01-19T21:45:16Z,4530000,False,0.0,0.0,1,right,K. Johnson tip Layup (8 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
456,PT00M00.80S,2025-01-19T21:45:34.9Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612748,90,68,2025-01-19T21:45:45Z,4540000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Rozier 2 FT),"[1628380, 1626179]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1151.0,,,,,,2.0,0.0,Rozier,1626179.0,,,,
458,PT00M00.80S,2025-01-19T21:45:59.1Z,3,REGULAR,freethrow,1 of 2,[],1626179,,,1610612748,91,68,2025-01-19T21:45:59Z,4560000,False,,,0,,T. Rozier Free Throw 1 of 2 (11 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
459,PT00M00.80S,2025-01-19T21:46:14.2Z,3,REGULAR,freethrow,2 of 2,[],1626179,,,1610612748,92,68,2025-01-19T21:46:14Z,4570000,False,,,0,,T. Rozier Free Throw 2 of 2 (12 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
460,PT00M00.00S,2025-01-19T21:46:22.3Z,3,REGULAR,period,end,[],0,,,1610612759,92,68,2025-01-19T21:46:22Z,4580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2025-01-19T21:48:04.7Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,92,68,2025-01-19T21:49:01Z,4590000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2025-01-19T21:48:04.7Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,92,68,2025-01-19T21:49:01Z,4600000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2025-01-19T21:48:04.7Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,92,68,2025-01-19T21:49:01Z,4610000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2025-01-19T21:48:04.7Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,92,68,2025-01-19T21:49:01Z,4620000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2025-01-19T21:48:04.7Z,4,REGULAR,substitution,in,['startperiod'],1641705,,,1610612759,92,68,2025-01-19T21:49:01Z,4630000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2025-01-19T21:48:04.7Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,92,68,2025-01-19T21:49:01Z,4640000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2025-01-19T21:48:04.7Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612759,92,68,2025-01-19T21:49:01Z,4650000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2025-01-19T21:48:04.7Z,4,REGULAR,substitution,in,['startperiod'],1630572,,,1610612759,92,68,2025-01-19T21:49:01Z,4660000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2025-01-19T21:49:08.0Z,4,REGULAR,period,start,[],0,,,1610612759,92,68,2025-01-19T21:49:08Z,4670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT11M46.00S,2025-01-19T21:49:21.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,80.89684625492772,61.51960784313726,1610612759,92,68,2025-01-19T21:49:27Z,4680000,False,58.0,127.0,1,right,MISS V. Wembanyama 13' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,13.95,Missed,,,,,,,,,,,,,,,,,,
471,PT11M42.00S,2025-01-19T21:49:25.1Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,92,68,2025-01-19T21:49:27Z,4690000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,470.0,3.0,3.0,0.0,,,,,,,,
472,PT11M25.00S,2025-01-19T21:49:41.1Z,4,REGULAR,3pt,Jump Shot,[],1631107,20.97568988173456,8.57843137254902,1610612748,95,68,2025-01-19T21:49:45Z,4700000,False,207.0,145.0,1,left,N. Jović 25' 3PT  (14 PTS) (T. Herro 4 AST),"[1631107, 1629639]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,25.26,Made,14.0,T. Herro,1629639.0,4.0,,,,,,,,,,,,,,
474,PT11M09.00S,2025-01-19T21:49:57.6Z,4,REGULAR,3pt,Jump Shot,[],101108,67.23061760840999,54.41176470588235,1610612759,95,71,2025-01-19T21:50:01Z,4720000,False,22.0,256.0,1,right,C. Paul 25' 3PT  (3 PTS) (S. Mamukelashvili 1 AST),"[101108, 1630572]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.65,Made,3.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,,,,,,
476,PT10M49.00S,2025-01-19T21:50:17.7Z,4,REGULAR,3pt,Jump Shot,[],1642276,31.35676741130092,51.71568627450981,1610612748,95,71,2025-01-19T21:50:22Z,4740000,False,-9.0,242.0,1,left,MISS K. Ware 24' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,24.25,Missed,,,,,,,,,,,,,,,,,,
477,PT10M46.00S,2025-01-19T21:50:20.7Z,4,REGULAR,rebound,defensive,[],101108,,,1610612759,95,71,2025-01-19T21:50:22Z,4750000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,476.0,3.0,3.0,0.0,,,,,,,,
478,PT10M32.00S,2025-01-19T21:50:34.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.24901445466492,53.67647058823529,1610612759,95,73,2025-01-19T21:50:39Z,4760000,False,18.0,11.0,1,right,H. Barnes reverse Layup (7 PTS) (S. Mamukelashvili 2 AST),"[203084, 1630572]",1610612759.0,SAS,reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.14,Made,7.0,S. Mamukelashvili,1630572.0,2.0,,,,,,,,,,,,,,
480,PT10M22.00S,2025-01-19T21:50:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.783837056504599,48.28431372549019,1610612748,95,73,2025-01-19T21:50:51Z,4780000,False,9.0,11.0,1,left,MISS T. Rozier driving finger roll Layup,[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,,
481,PT10M20.00S,2025-01-19T21:50:47.2Z,4,REGULAR,rebound,defensive,[],101108,,,1610612759,95,73,2025-01-19T21:51:58Z,4790000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,480.0,4.0,4.0,0.0,,,,,,,,
482,PT10M14.00S,2025-01-19T21:50:52.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630572,72.7496714848883,17.401960784313726,1610612759,95,76,2025-01-19T21:51:02Z,4800000,False,-163.0,204.0,1,right,S. Mamukelashvili 26' 3PT running (3 PTS) (C. Paul 6 AST),"[1630572, 101108]",1610612759.0,SAS,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,26.09,Made,3.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,
484,PT10M13.00S,2025-01-19T21:51:01.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,95,76,2025-01-19T21:51:01Z,4820000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT09M53.00S,2025-01-19T21:54:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,8.492115637319317,53.18627450980392,1610612748,95,76,2025-01-19T21:54:25Z,4830000,False,-16.0,27.0,1,left,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
486,PT09M51.00S,2025-01-19T21:54:20.7Z,4,REGULAR,rebound,offensive,[],1631170,,,1610612748,95,76,2025-01-19T21:54:25Z,4840000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,485.0,4.0,3.0,1.0,,,,,,,,
487,PT09M49.00S,2025-01-19T21:54:22.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642276,6.915243101182654,50.0,1610612748,97,76,2025-01-19T21:54:27Z,4850000,False,0.0,13.0,1,left,K. Ware Hook (17 PTS) (J. Jaquez Jr. 1 AST),"[1642276, 1631170]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.25,Made,17.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
491,PT09M32.00S,2025-01-19T21:54:57.0Z,4,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612759,97,76,2025-01-19T21:55:30Z,4890000,False,,,0,,K. Ware away-from-play personal FOUL (4 PF) (Wembanyama 1 FT),"[1642276, 1641705]",1610612748.0,MIA,away-from-play,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,,,,1199.0,,,,,,4.0,0.0,Wembanyama,1641705.0,,,,
493,PT09M32.00S,2025-01-19T21:55:32.3Z,4,REGULAR,freethrow,1 of 1,[],101108,,,1610612759,97,77,2025-01-19T21:55:40Z,4910000,False,,,0,,C. Paul away-from-play Free Throw 1 of 1 (4 PTS),[101108],1610612759.0,SAS,away-from-play,,,Paul,C. Paul,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
494,PT09M30.00S,2025-01-19T21:55:43.2Z,4,REGULAR,3pt,Jump Shot,[],203084,87.72996057818659,3.6764705882352944,1610612759,97,80,2025-01-19T21:55:48Z,4920000,False,-232.0,63.0,1,right,H. Barnes 24' 3PT  (10 PTS) (C. Paul 7 AST),"[203084, 101108]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,24.0,Made,10.0,C. Paul,101108.0,7.0,,,,,,,,,,,,,,
496,PT09M09.00S,2025-01-19T21:56:04.3Z,4,REGULAR,3pt,Jump Shot,[],1631170,18.084756898817346,92.8921568627451,1610612748,100,80,2025-01-19T21:56:08Z,4940000,False,-214.0,117.0,1,left,J. Jaquez Jr. 24' 3PT  (7 PTS) (T. Rozier 3 AST),"[1631170, 1626179]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,24.46,Made,7.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,
498,PT08M49.00S,2025-01-19T21:56:23.9Z,4,REGULAR,3pt,Jump Shot,[],1641705,68.41327201051249,61.76470588235294,1610612759,100,83,2025-01-19T21:56:27Z,4960000,False,59.0,244.0,1,right,V. Wembanyama 25' 3PT  (17 PTS) (C. Paul 8 AST),"[1641705, 101108]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.14,Made,17.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,
500,PT08M36.00S,2025-01-19T21:56:36.9Z,4,REGULAR,3pt,Jump Shot,[],1631107,22.552562417871222,88.48039215686273,1610612748,100,83,2025-01-19T21:56:43Z,4980000,False,-192.0,159.0,1,left,MISS N. Jović 24' step back 3PT,[1631107],1610612748.0,MIA,step back,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
501,PT08M32.00S,2025-01-19T21:56:40.9Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,100,83,2025-01-19T21:56:43Z,4990000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,500.0,9.0,9.0,0.0,,,,,,,,
502,PT08M24.00S,2025-01-19T21:56:48.8Z,4,REGULAR,3pt,Jump Shot,[],101108,69.85873850197109,70.09803921568627,1610612759,100,86,2025-01-19T21:56:57Z,5000000,False,100.0,231.0,1,right,C. Paul 25' 3PT step back (7 PTS),[101108],1610612759.0,SAS,step back,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,25.17,Made,7.0,,,,,,,,,,,,,,,,,
503,PT08M08.00S,2025-01-19T21:57:05.4Z,4,REGULAR,3pt,Jump Shot,[],1629639,24.655059132720105,83.08823529411765,1610612748,103,86,2025-01-19T21:57:09Z,5010000,False,-165.0,179.0,1,left,T. Herro 24' 3PT pullup (16 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,24.39,Made,16.0,,,,,,,,,,,,,,,,,
504,PT07M43.00S,2025-01-19T21:57:30.9Z,4,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,103,86,2025-01-19T21:57:39Z,5020000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (3 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,1199.0,3.0,,,,,,,,,,,,
