actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
354,PT10M59.00S,2024-12-13T01:58:44.3Z,3,REGULAR,turnover,bad pass,[],1629312,,,1610612748,60,53,2024-12-13T01:59:00Z,3430000,False,,,0,,H. Highsmith bad pass TURNOVER (2 TO),"[1629312, 1630534]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Agbaji,1630534.0,,,,,
357,PT10M59.00S,2024-12-13T01:58:44.3Z,3,REGULAR,steal,,[],1630534,,,1610612761,60,53,2024-12-13T01:59:00Z,3435000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
355,PT10M52.00S,2024-12-13T01:58:51.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,93.11760840998686,49.50980392156863,1610612761,60,53,2024-12-13T02:00:27Z,3440000,False,-2.0,12.0,1,right,MISS R. Barrett driving floating bank Shot,[1629628],1610612761.0,TOR,driving floating bank,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
356,PT10M50.00S,2024-12-13T01:58:53.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,60,53,2024-12-13T01:59:27Z,3450000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,355.0,10.0,9.0,1.0,,,,,,,,
358,PT10M40.00S,2024-12-13T01:59:06.3Z,3,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,60,53,2024-12-13T01:59:12Z,3460000,False,,,0,,J. Butler bad pass out-of-bounds TURNOVER (2 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,2882.0,,,,
359,PT10M25.00S,2024-12-13T01:59:25.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630534,92.9862023653088,50.49019607843137,1610612761,60,55,2024-12-13T01:59:30Z,3470000,False,2.0,13.0,1,right,O. Agbaji Layup (6 PTS) (R. Barrett 6 AST),"[1630534, 1629628]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.36,Made,6.0,R. Barrett,1629628.0,6.0,,,,,,,,,,,,,,
362,PT10M05.00S,2024-12-13T01:59:57.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,8.623521681997373,65.68627450980392,1610612748,60,55,2024-12-13T02:00:50Z,3500000,False,-78.0,29.0,1,left,MISS J. Butler 8' bank Shot,[202710],1610612748.0,MIA,bank,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,8.35,Missed,,,,,,,,,,,,,,,,,,
366,PT09M57.00S,2024-12-13T02:00:05.5Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,60,55,2024-12-13T02:14:03Z,3510000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,362.0,11.0,9.0,2.0,,,,,,,,
363,PT09M57.00S,2024-12-13T02:00:48.3Z,3,REGULAR,jumpball,recovered,[],0,,,1610612748,60,55,2024-12-13T02:14:03Z,3520000,False,,,0,,Jump Ball J. Poeltl vs. B. Adebayo: Tip to Team (TOR),"[1627751, 1628389]",1610612761.0,TOR,heldball,Team (TOR),,,,Poeltl,1627751.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
472,PT09M56.00S,2024-12-13T02:00:49.2Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,60,55,2024-12-13T02:20:48Z,3545000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,,,,,
369,PT09M44.00S,2024-12-13T02:01:18.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641711,94.82588699080158,29.166666666666668,1610612761,60,55,2024-12-13T02:20:48Z,3570000,False,-104.0,-4.0,1,right,MISS G. Dick 10' step back Shot,[1641711],1610612761.0,TOR,step back,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,10.43,Missed,,,,,,,,,,,,,,,,,,
370,PT09M41.00S,2024-12-13T02:01:21.8Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,60,55,2024-12-13T02:01:24Z,3580000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,369.0,2.0,2.0,0.0,,,,,,,,
371,PT09M38.00S,2024-12-13T02:01:30.6Z,3,REGULAR,violation,kicked ball,[],1630534,,,1610612748,60,55,2024-12-13T02:01:39Z,3590000,False,,,0,,O. Agbaji kicked ball VIOLATION,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,
373,PT09M26.00S,2024-12-13T02:02:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,12.828515111695138,37.5,1610612748,60,55,2024-12-13T02:05:09Z,3610000,False,62.0,68.0,1,left,MISS D. Robinson 9' pullup Shot,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Right,9.24,Missed,,,,,,,,,,,,,,,,,,
374,PT09M25.00S,2024-12-13T02:02:22.8Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,60,55,2024-12-13T02:02:44Z,3620000,False,,,0,,J. Butler REBOUND (Off:2 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,373.0,4.0,2.0,2.0,,,,,,,,
375,PT09M25.00S,2024-12-13T02:02:34.9Z,3,REGULAR,foul,personal,[],1629628,,,1610612748,60,55,2024-12-13T02:02:45Z,3630000,False,,,0,,R. Barrett personal FOUL (3 PF),"[1629628, 202710]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Butler,202710.0
377,PT09M15.00S,2024-12-13T02:02:56.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202710,8.886333771353483,36.76470588235294,1610612748,62,55,2024-12-13T02:03:05Z,3650000,False,66.0,31.0,1,left,J. Butler 7' floating Jump Shot (8 PTS) (B. Adebayo 3 AST),"[202710, 1628389]",1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,7.31,Made,8.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,
379,PT09M06.00S,2024-12-13T02:03:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.24901445466492,50.0,1610612761,62,55,2024-12-13T02:03:10Z,3670000,False,0.0,11.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
380,PT09M04.00S,2024-12-13T02:03:07.7Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,62,55,2024-12-13T02:03:07Z,3680000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,379.0,3.0,1.0,2.0,,,,,,,,
381,PT09M04.00S,2024-12-13T02:03:10.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630534,93.38042049934296,50.245098039215684,1610612761,62,57,2024-12-13T02:03:15Z,3690000,False,1.0,10.0,1,right,O. Agbaji driving DUNK (8 PTS) (J. Poeltl 2 AST),"[1630534, 1627751]",1610612761.0,TOR,driving,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.98,Made,8.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
383,PT09M04.00S,2024-12-13T02:03:16.4Z,3,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612761,62,57,2024-12-13T02:04:55Z,3710000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Poeltl 1 FT),"[1628389, 1627751]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Poeltl,1627751.0
387,PT09M04.00S,2024-12-13T02:05:11.9Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627751,,,1610612761,62,57,2024-12-13T02:05:11Z,3750000,False,,,0,,MISS J. Poeltl Free Throw 1 of 1,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
388,PT09M01.00S,2024-12-13T02:05:13.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,62,57,2024-12-13T02:05:13Z,3760000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:10),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,387.0,12.0,10.0,2.0,,,,,,,,
389,PT08M44.00S,2024-12-13T02:05:30.2Z,3,REGULAR,3pt,Jump Shot,[],1629312,27.414586070959263,21.323529411764707,1610612748,65,57,2024-12-13T02:06:51Z,3770000,False,143.0,205.0,1,left,H. Highsmith 25' 3PT pullup (6 PTS) (J. Butler 4 AST),"[1629312, 202710]",1610612748.0,MIA,pullup,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,25.03,Made,6.0,J. Butler,202710.0,4.0,,,,,,,,,,,,,,
391,PT08M34.00S,2024-12-13T02:05:40.8Z,3,REGULAR,2pt,Jump Shot,[],1641711,78.0059132720105,45.588235294117645,1610612761,65,59,2024-12-13T02:05:45Z,3790000,False,-22.0,154.0,1,right,G. Dick 15' pullup Jump Shot (14 PTS),[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,8-16 Center,15.58,Made,14.0,,,,,,,,,,,,,,,,,
392,PT08M16.00S,2024-12-13T02:05:57.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,23.73521681997372,10.294117647058822,1610612748,65,59,2024-12-13T02:06:08Z,3800000,False,199.0,171.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
393,PT08M13.00S,2024-12-13T02:06:00.8Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,65,59,2024-12-13T02:06:08Z,3810000,False,,,0,,R. Barrett REBOUND (Off:0 Def:7),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,392.0,7.0,7.0,0.0,,,,,,,,
394,PT08M09.00S,2024-12-13T02:06:05.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629628,85.3646517739816,50.0,1610612761,65,59,2024-12-13T02:07:33Z,3820000,False,0.0,85.0,1,right,MISS R. Barrett 8' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,8.51,Missed,,,,,,,,,,,,,,,,,,
395,PT08M09.00S,2024-12-13T02:06:05.1Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,65,59,2024-12-13T02:06:16Z,3830000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:11),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,394.0,13.0,11.0,2.0,,,,,,,,
397,PT07M59.00S,2024-12-13T02:06:24.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,32.14520367936925,49.26470588235294,1610612748,68,59,2024-12-13T02:08:15Z,3850000,False,4.0,250.0,1,left,T. Herro 24' 3PT step back (15 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,24.97,Made,15.0,,,,,,,,,,,,,,,,,
398,PT07M59.00S,2024-12-13T02:06:26.9Z,3,REGULAR,foul,personal,['1freethrow'],1630534,,,1610612748,68,59,2024-12-13T02:06:36Z,3860000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Herro 1 FT),"[1630534, 1629639]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Herro,1629639.0
400,PT07M59.00S,2024-12-13T02:06:47.6Z,3,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,69,59,2024-12-13T02:06:47Z,3880000,False,,,0,,T. Herro Free Throw 1 of 1 (16 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
401,PT07M36.00S,2024-12-13T02:07:10.8Z,3,REGULAR,2pt,Jump Shot,[],1627751,79.188567674113,65.68627450980392,1610612761,69,61,2024-12-13T02:08:40Z,3890000,False,78.0,143.0,1,right,J. Poeltl 16' floating Jump Shot (16 PTS) (J. Mogbo 3 AST),"[1627751, 1642367]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,16.32,Made,16.0,J. Mogbo,1642367.0,3.0,,,,,,,,,,,,,,
403,PT07M17.00S,2024-12-13T02:07:29.4Z,3,REGULAR,3pt,Jump Shot,[],1629312,24.78646517739816,87.25490196078431,1610612748,72,61,2024-12-13T02:07:34Z,3910000,False,-186.0,180.0,1,left,H. Highsmith 25' 3PT  (9 PTS) (D. Robinson 3 AST),"[1629312, 1629130]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.94,Made,9.0,D. Robinson,1629130.0,3.0,,,,,,,,,,,,,,
405,PT07M08.00S,2024-12-13T02:07:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.93495400788436,47.549019607843135,1610612761,72,61,2024-12-13T02:07:44Z,3930000,False,-12.0,23.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
407,PT07M05.00S,2024-12-13T02:07:42.0Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,72,61,2024-12-13T02:07:44Z,3950000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,405.0,3.0,3.0,0.0,,,,,,,,
408,PT07M04.00S,2024-12-13T02:07:51.5Z,3,REGULAR,foul,technical,['1freethrow'],1629628,,,1610612748,72,61,2024-12-13T02:08:00Z,3960000,False,,,0,,R. Barrett technical FOUL (1 Tech),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,2882.0,3.0,1.0,,
409,PT07M04.00S,2024-12-13T02:08:17.0Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,73,61,2024-12-13T02:08:17Z,3970000,False,,,0,,J. Butler technical Free Throw 1 of 1 (9 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
410,PT07M04.00S,2024-12-13T02:08:19.7Z,3,REGULAR,substitution,out,[],1629628,,,1610612748,73,61,2024-12-13T02:08:23Z,3980000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M04.00S,2024-12-13T02:08:19.7Z,3,REGULAR,substitution,in,[],1642266,,,1610612748,73,61,2024-12-13T02:08:23Z,3990000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M04.00S,2024-12-13T02:08:24.6Z,3,REGULAR,substitution,out,[],1641711,,,1610612748,73,61,2024-12-13T02:08:47Z,4000000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M04.00S,2024-12-13T02:08:24.6Z,3,REGULAR,substitution,in,[],1630558,,,1610612748,73,61,2024-12-13T02:08:47Z,4010000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M53.00S,2024-12-13T02:08:57.3Z,3,REGULAR,turnover,traveling,[],202710,,,1610612748,73,61,2024-12-13T02:09:05Z,4020000,False,,,0,,J. Butler traveling TURNOVER (3 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,,,2882.0,,,,
415,PT06M53.00S,2024-12-13T02:09:11.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,73,61,2024-12-13T02:09:11Z,4030000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M40.00S,2024-12-13T02:12:14.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630558,83.39356110381078,52.20588235294118,1610612761,73,61,2024-12-13T02:12:49Z,4040000,False,11.0,104.0,1,right,MISS D. Mitchell 10' driving floating bank Shot,[1630558],1610612761.0,TOR,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,10.42,Missed,,,,,,,,,,,,,,,,,,
417,PT06M37.00S,2024-12-13T02:12:17.5Z,3,REGULAR,rebound,offensive,[],1630558,,,1610612761,73,61,2024-12-13T02:12:19Z,4050000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,416.0,2.0,1.0,1.0,,,,,,,,
418,PT06M36.00S,2024-12-13T02:12:18.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642266,91.67214191852825,4.411764705882353,1610612761,73,64,2024-12-13T02:12:23Z,4060000,False,-228.0,26.0,1,right,J. Walter 3PT  (9 PTS) (D. Mitchell 5 AST),"[1642266, 1630558]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,22.94,Made,9.0,D. Mitchell,1630558.0,5.0,,,,,,,,,,,,,,
420,PT06M11.00S,2024-12-13T02:12:43.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,34.90473061760841,50.245098039215684,1610612748,76,64,2024-12-13T02:13:12Z,4080000,False,-1.0,276.0,1,left,T. Herro 27' 3PT pullup (19 PTS) (B. Adebayo 4 AST),"[1629639, 1628389]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,27.56,Made,19.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,
422,PT05M54.00S,2024-12-13T02:13:03.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,86.94152431011827,48.28431372549019,1610612761,76,66,2024-12-13T02:13:10Z,4100000,False,-9.0,70.0,1,right,D. Mitchell 7' driving floating Jump Shot (4 PTS),[1630558],1610612761.0,TOR,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.07,Made,4.0,,,,,,,,,,,,,,,,,
423,PT05M54.00S,2024-12-13T02:13:07.0Z,3,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612761,76,66,2024-12-13T02:13:34Z,4110000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1629130, 1630558]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Mitchell,1630558.0
425,PT05M54.00S,2024-12-13T02:13:28.9Z,3,REGULAR,substitution,out,[],1628389,,,1610612761,76,66,2024-12-13T02:14:03Z,4130000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M54.00S,2024-12-13T02:13:28.9Z,3,REGULAR,substitution,in,[],201567,,,1610612761,76,66,2024-12-13T02:14:03Z,4140000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M54.00S,2024-12-13T02:13:42.8Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,76,66,2024-12-13T02:14:03Z,4150000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M54.00S,2024-12-13T02:13:42.8Z,3,REGULAR,substitution,in,[],203482,,,1610612761,76,66,2024-12-13T02:14:03Z,4160000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M54.00S,2024-12-13T02:14:01.6Z,3,REGULAR,freethrow,1 of 1,[],1630558,,,1610612761,76,67,2024-12-13T02:14:01Z,4170000,False,,,0,,D. Mitchell Free Throw 1 of 1 (5 PTS),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
431,PT05M33.00S,2024-12-13T02:14:30.2Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,76,67,2024-12-13T02:14:34Z,4190000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M33.00S,2024-12-13T02:14:30.2Z,3,REGULAR,substitution,in,[],1630696,,,1610612748,76,67,2024-12-13T02:14:34Z,4200000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M31.00S,2024-12-13T02:14:46.4Z,3,REGULAR,3pt,Jump Shot,[],1629312,28.465834428383708,80.3921568627451,1610612748,76,67,2024-12-13T02:14:52Z,4210000,False,-152.0,215.0,1,left,MISS H. Highsmith 26' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
434,PT05M27.00S,2024-12-13T02:14:50.4Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,76,67,2024-12-13T02:14:52Z,4220000,False,,,0,,J. Butler REBOUND (Off:3 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,433.0,5.0,2.0,3.0,,,,,,,,
435,PT05M23.00S,2024-12-13T02:14:56.5Z,3,REGULAR,foul,personal,[],1630558,,,1610612748,76,67,2024-12-13T02:15:23Z,4230000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 201567]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Love,201567.0
437,PT05M08.00S,2024-12-13T02:15:32.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629312,23.603810775295663,10.294117647058822,1610612748,76,67,2024-12-13T02:15:38Z,4250000,False,199.0,169.0,1,left,MISS H. Highsmith 26' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
438,PT05M03.00S,2024-12-13T02:15:37.3Z,3,REGULAR,rebound,defensive,[],1642367,,,1610612761,76,67,2024-12-13T02:19:25Z,4260000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:5),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,437.0,6.0,5.0,1.0,,,,,,,,
439,PT05M00.00S,2024-12-13T02:15:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630558,93.11760840998686,51.225490196078425,1610612761,76,69,2024-12-13T02:15:47Z,4270000,False,6.0,12.0,1,right,D. Mitchell running finger roll Layup (7 PTS),[1630558],1610612761.0,TOR,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.36,Made,7.0,,,,,,,,,,,,,,,,,
440,PT04M46.00S,2024-12-13T02:15:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.995400788436268,50.245098039215684,1610612748,78,69,2024-12-13T02:16:00Z,4280000,False,-1.0,4.0,1,left,T. Herro driving Layup (21 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,0.41,Made,21.0,,,,,,,,,,,,,,,,,
441,PT04M35.00S,2024-12-13T02:16:04.9Z,3,REGULAR,3pt,Jump Shot,[],203482,71.96123521681997,14.950980392156863,1610612761,78,69,2024-12-13T02:16:09Z,4290000,False,-175.0,211.0,1,right,MISS K. Olynyk 27' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
442,PT04M32.00S,2024-12-13T02:16:07.9Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,78,69,2024-12-13T02:16:09Z,4300000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,441.0,4.0,4.0,0.0,,,,,,,,
443,PT04M24.00S,2024-12-13T02:16:16.0Z,3,REGULAR,3pt,Jump Shot,[],1629639,28.86005256241787,82.35294117647058,1610612748,78,69,2024-12-13T02:16:21Z,4310000,False,-162.0,219.0,1,left,MISS T. Herro 27' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.21,Missed,,,,,,,,,,,,,,,,,,
444,PT04M21.00S,2024-12-13T02:16:19.0Z,3,REGULAR,rebound,defensive,[],1642367,,,1610612761,78,69,2024-12-13T02:16:21Z,4320000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:6),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,443.0,7.0,6.0,1.0,,,,,,,,
