actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
438,PT05M45.00S,2022-03-07T02:10:54.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,63,61,2022-03-07T02:11:23Z,4260000,,,0,,P. Achiuwa REBOUND (Off:1 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,437.0,6.0,5.0,1.0,,,,,,,,,,,,
439,PT05M31.00S,2022-03-07T02:11:35.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,83.65637319316689,44.11764705882353,1610612761,63,61,2022-03-07T02:11:39Z,4270000,-29.0,101.0,1,right,MISS P. Siakam 10' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,,,,10.53,Missed,,,,,,,,,,,,,,,,
440,PT05M29.00S,2022-03-07T02:11:37.7Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,63,61,2022-03-07T02:11:39Z,4280000,,,0,,L. Markkanen REBOUND (Off:0 Def:8),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,439.0,8.0,8.0,0.0,,,,,,,,,,,,
441,PT05M23.00S,2022-03-07T02:11:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.30946123521682,50.0,1610612739,65,61,2022-03-07T02:11:54Z,4290000,0.0,16.0,1,left,D. Garland driving finger roll Layup (8 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,,1.62,Made,,,,,,8.0,,,,,,,,,,
442,PT05M05.00S,2022-03-07T02:12:02.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,90.09526938239159,52.450980392156865,1610612761,65,61,2022-03-07T02:12:10Z,4300000,12.0,41.0,1,right,MISS G. Trent Jr. driving Layup,[1629018],1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,,,,4.24,Missed,,,,,,,,,,,,,,,,
443,PT05M03.00S,2022-03-07T02:12:04.5Z,3,REGULAR,rebound,offensive,[],1629018,,,1610612761,65,61,2022-03-07T02:18:50Z,4310000,,,0,,G. Trent Jr. REBOUND (Off:1 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,442.0,3.0,2.0,1.0,,,,,,,,,,,,
475,PT05M02.00S,2022-03-07T02:12:11.4Z,3,REGULAR,turnover,bad pass,[],1629018,,,1610612761,65,61,2022-03-07T02:19:03Z,4315000,,,0,,G. Trent Jr. bad pass TURNOVER (2 TO),"[1629018, 1629636]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,2.0,Garland,1629636.0,,,,,,,,,,,,,,,,,,
476,PT05M02.00S,2022-03-07T02:12:11.4Z,3,REGULAR,steal,,[],1629636,,,1610612739,65,61,2022-03-07T02:17:38Z,4317500,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M55.00S,2022-03-07T02:12:20.4Z,3,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,65,61,2022-03-07T02:12:58Z,4320000,,,0,,E. Mobley bad pass out-of-bounds TURNOVER (4 TO),[1630596],1610612739.0,CLE,bad pass,,,Mobley,E. Mobley,,,,,4.0,,,,,,,,,202049.0,,,,,,,,,,,
445,PT04M43.00S,2022-03-07T02:12:39.9Z,3,REGULAR,foul,personal,['2freethrow'],201567,,,1610612761,65,61,2022-03-07T02:13:16Z,4330000,,,0,,K. Love shooting personal FOUL (1 PF) (Siakam 2 FT),"[201567, 1627783]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,,,101284.0,,,,,1.0,0.0,Siakam,1627783.0,,,
447,PT04M43.00S,2022-03-07T02:12:40.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627783,,,1610612761,65,62,2022-03-07T02:13:48Z,4350000,,,0,,P. Siakam Free Throw 1 of 2 (14 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Made,,,,,,14.0,,,,,,,,,,
448,PT04M43.00S,2022-03-07T02:12:40.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627783,,,1610612761,65,62,2022-03-07T02:13:48Z,4360000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Missed,,,,,,,,,,,,,,,,
449,PT04M43.00S,2022-03-07T02:12:40.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,65,62,2022-03-07T02:13:48Z,4370000,,,0,,E. Mobley REBOUND (Off:5 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,448.0,14.0,9.0,5.0,,,,,,,,,,,,
450,PT04M19.00S,2022-03-07T02:13:53.1Z,3,REGULAR,turnover,lost ball,[],1629636,,,1610612739,65,62,2022-03-07T02:13:58Z,4380000,,,0,,D. Garland lost ball TURNOVER (5 TO),"[1629636, 1630173]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,5.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,,
451,PT04M19.00S,2022-03-07T02:13:53.1Z,3,REGULAR,steal,,[],1630173,,,1610612761,65,62,2022-03-07T02:19:29Z,4390000,,,0,,P. Achiuwa STEAL (2 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M05.00S,2022-03-07T02:14:07.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,66.83639947437582,57.59803921568627,1610612761,65,62,2022-03-07T02:14:12Z,4400000,38.0,259.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,26.2,Missed,,,,,,,,,,,,,,,,
453,PT04M02.00S,2022-03-07T02:14:10.6Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,65,62,2022-03-07T02:14:12Z,4410000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,452.0,4.0,4.0,0.0,,,,,,,,,,,,
454,PT03M58.00S,2022-03-07T02:14:14.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630596,5.206964520367937,49.754901960784316,1610612739,67,62,2022-03-07T02:14:21Z,4420000,1.0,-4.0,1,left,E. Mobley running alley-oop DUNK (9 PTS) (D. Garland 9 AST),"[1630596, 1629636]",1610612739.0,CLE,running alley-oop,,,Mobley,E. Mobley,,,,,,,,0.38,Made,,,,,,9.0,D. Garland,1629636.0,9.0,,,,,,,
456,PT03M41.00S,2022-03-07T02:14:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.24901445466492,53.92156862745098,1610612761,67,62,2022-03-07T02:14:38Z,4440000,20.0,11.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,,,,2.25,Missed,,,,,,,,,,,,,,,,
457,PT03M39.00S,2022-03-07T02:14:34.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,67,62,2022-03-07T02:14:38Z,4450000,,,0,,L. Markkanen REBOUND (Off:0 Def:9),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,456.0,9.0,9.0,0.0,,,,,,,,,,,,
458,PT03M32.00S,2022-03-07T02:14:41.2Z,3,REGULAR,3pt,Jump Shot,[],1629636,28.86005256241787,72.05882352941177,1610612739,67,62,2022-03-07T02:14:48Z,4460000,-110.0,219.0,1,left,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,24.5,Missed,,,,,,,,,,,,,,,,
459,PT03M30.00S,2022-03-07T02:14:47.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,67,62,2022-03-07T02:14:47Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,
460,PT03M30.00S,2022-03-07T02:14:49.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,67,62,2022-03-07T02:14:49Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M30.00S,2022-03-07T02:14:50.8Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,67,62,2022-03-07T02:14:57Z,4490000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M30.00S,2022-03-07T02:14:50.8Z,3,REGULAR,substitution,out,[],1626224,,,1610612739,67,62,2022-03-07T02:14:57Z,4500000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M30.00S,2022-03-07T02:14:50.8Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,67,62,2022-03-07T02:14:57Z,4510000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M30.00S,2022-03-07T02:14:50.8Z,3,REGULAR,substitution,in,[],202334,,,1610612739,67,62,2022-03-07T02:14:57Z,4520000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M30.00S,2022-03-07T02:14:59.5Z,3,REGULAR,substitution,out,[],1629018,,,1610612739,67,62,2022-03-07T02:15:06Z,4530000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M30.00S,2022-03-07T02:14:59.5Z,3,REGULAR,substitution,in,[],1629004,,,1610612739,67,62,2022-03-07T02:15:06Z,4540000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M30.00S,2022-03-07T02:15:15.4Z,3,REGULAR,substitution,out,[],1630567,,,1610612739,67,62,2022-03-07T02:15:18Z,4550000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M30.00S,2022-03-07T02:15:15.4Z,3,REGULAR,substitution,in,[],1628449,,,1610612739,67,62,2022-03-07T02:15:18Z,4560000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M21.00S,2022-03-07T02:15:35.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,32.40801576872536,13.23529411764706,1610612739,70,62,2022-03-07T02:15:40Z,4570000,184.0,252.0,1,left,D. Garland 31' 3PT step back (11 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,31.2,Made,,,,,,11.0,,,,,,,,,,
470,PT02M58.00S,2022-03-07T02:15:58.2Z,3,REGULAR,3pt,Jump Shot,[],1629004,95.0886990801577,97.30392156862744,1610612761,70,62,2022-03-07T02:16:02Z,4580000,237.0,-6.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,23.66,Missed,,,,,,,,,,,,,,,,
471,PT02M56.00S,2022-03-07T02:16:00.2Z,3,REGULAR,rebound,defensive,[],202334,,,1610612739,70,62,2022-03-07T02:16:02Z,4590000,,,0,,E. Davis REBOUND (Off:1 Def:2),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,470.0,3.0,2.0,1.0,,,,,,,,,,,,
472,PT02M54.00S,2022-03-07T02:16:06.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612739,70,62,2022-03-07T02:19:31Z,4600000,,,0,,P. Siakam personal FOUL (4 PF) (Garland 2 FT),"[1627783, 1629636]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,1627961.0,,,,,4.0,0.0,Garland,1629636.0,,,
474,PT02M54.00S,2022-03-07T02:16:27.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,70,62,2022-03-07T02:16:27Z,4620000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M54.00S,2022-03-07T02:16:34.1Z,3,REGULAR,substitution,out,[],1627783,,,1610612739,70,62,2022-03-07T02:19:21Z,4630000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M54.00S,2022-03-07T02:16:34.1Z,3,REGULAR,substitution,in,[],1630625,,,1610612739,70,62,2022-03-07T02:19:21Z,4640000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M54.00S,2022-03-07T02:19:52.4Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,71,62,2022-03-07T02:19:52Z,4650000,,,0,,D. Garland Free Throw 1 of 2 (12 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,Made,,,,,,12.0,,,,,,,,,,
480,PT02M54.00S,2022-03-07T02:20:06.7Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,72,62,2022-03-07T02:20:06Z,4660000,,,0,,D. Garland Free Throw 2 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,Made,,,,,,13.0,,,,,,,,,,
481,PT02M35.00S,2022-03-07T02:20:28.9Z,3,REGULAR,3pt,Jump Shot,[],1630625,87.33574244415243,2.696078431372549,1610612761,72,62,2022-03-07T02:20:34Z,4670000,-237.0,67.0,1,right,MISS D. Banton 24' 3PT,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,24.57,Missed,,,,,,,,,,,,,,,,
482,PT02M31.00S,2022-03-07T02:20:32.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,72,62,2022-03-07T02:20:34Z,4680000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,481.0,5.0,5.0,0.0,,,,,,,,,,,,
483,PT02M09.00S,2022-03-07T02:20:57.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,72,62,2022-03-07T02:21:09Z,4690000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,
484,PT01M51.00S,2022-03-07T02:21:27.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630173,83.78777923784494,59.55882352941176,1610612761,72,62,2022-03-07T02:21:33Z,4700000,48.0,100.0,1,right,MISS P. Achiuwa 11' pullup Shot,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,,,,11.07,Missed,,,,,,,,,,,,,,,,
485,PT01M47.00S,2022-03-07T02:21:31.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,72,62,2022-03-07T02:21:33Z,4710000,,,0,,K. Love REBOUND (Off:0 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,484.0,6.0,6.0,0.0,,,,,,,,,,,,
486,PT01M35.00S,2022-03-07T02:21:43.2Z,3,REGULAR,3pt,Jump Shot,[],1629636,25.969119579500656,83.33333333333334,1610612739,72,62,2022-03-07T02:21:54Z,4720000,-167.0,192.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,25.4,Missed,,,,,,,,,,,,,,,,
487,PT01M34.00S,2022-03-07T02:21:44.2Z,3,REGULAR,rebound,offensive,[],202334,,,1610612739,72,62,2022-03-07T02:21:54Z,4730000,,,0,,E. Davis REBOUND (Off:2 Def:2),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,486.0,4.0,2.0,2.0,,,,,,,,,,,,
488,PT01M34.00S,2022-03-07T02:21:49.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612739,72,62,2022-03-07T02:21:58Z,4740000,,,0,,S. Mykhailiuk personal FOUL (1 PF) (Davis 2 FT),"[1629004, 202334]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,202049.0,,,,,1.0,0.0,Davis,202334.0,,,
490,PT01M34.00S,2022-03-07T02:22:16.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202334,,,1610612739,73,62,2022-03-07T02:22:48Z,4760000,,,0,,E. Davis Free Throw 1 of 2 (3 PTS),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,Made,,,,,,3.0,,,,,,,,,,
491,PT01M34.00S,2022-03-07T02:22:17.4Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,73,62,2022-03-07T02:22:24Z,4770000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M34.00S,2022-03-07T02:22:17.4Z,3,REGULAR,substitution,in,[],1629164,,,1610612739,73,62,2022-03-07T02:22:24Z,4780000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M34.00S,2022-03-07T02:22:16.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202334,,,1610612739,73,62,2022-03-07T02:22:48Z,4790000,,,0,,MISS E. Davis Free Throw 2 of 2,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,Missed,,,,,,,,,,,,,,,,
494,PT01M31.00S,2022-03-07T02:22:19.4Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,73,62,2022-03-07T02:22:48Z,4800000,,,0,,C. Boucher REBOUND (Off:3 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,493.0,7.0,4.0,3.0,,,,,,,,,,,,
495,PT01M26.00S,2022-03-07T02:22:55.8Z,3,REGULAR,foul,personal,[],1629731,,,1610612761,73,62,2022-03-07T02:23:04Z,4810000,,,0,,D. Wade personal FOUL (3 PF),"[1629731, 1630625]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Banton,1630625.0,,,
497,PT01M19.00S,2022-03-07T02:23:17.6Z,3,REGULAR,3pt,Jump Shot,[],1629004,89.56964520367937,3.1862745098039214,1610612761,73,62,2022-03-07T02:23:25Z,4830000,-234.0,46.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,23.85,Missed,,,,,,,,,,,,,,,,
498,PT01M16.00S,2022-03-07T02:23:20.6Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,73,62,2022-03-07T02:23:25Z,4840000,,,0,,K. Love REBOUND (Off:0 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,497.0,7.0,7.0,0.0,,,,,,,,,,,,
499,PT01M06.00S,2022-03-07T02:23:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,6.389618922470433,48.77450980392157,1610612739,73,62,2022-03-07T02:23:43Z,4850000,6.0,8.0,1,left,MISS B. Goodwin driving Layup,[1629164],1610612739.0,CLE,driving,,,Goodwin,B. Goodwin,,,,,,,,0.97,Missed,,,,,,,,,,,,,,,,
500,PT01M06.00S,2022-03-07T02:23:30.6Z,3,REGULAR,rebound,offensive,[],202334,,,1610612739,73,62,2022-03-07T02:23:43Z,4860000,,,0,,E. Davis REBOUND (Off:3 Def:2),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,499.0,5.0,2.0,3.0,,,,,,,,,,,,
520,PT00M52.20S,2022-03-07T02:23:43.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,28.33442838370565,75.98039215686273,1610612739,73,62,2022-03-07T02:26:35Z,4870000,-130.0,214.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,25.02,Missed,,,,,,,,,,,,,,,,
521,PT00M52.20S,2022-03-07T02:23:43.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,73,62,2022-03-07T02:26:35Z,4875000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,
522,PT00M52.20S,2022-03-07T02:24:00.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,73,62,2022-03-07T02:28:00Z,4882500,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,
503,PT00M38.70S,2022-03-07T02:24:18.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629004,93.51182654402102,50.73529411764706,1610612761,73,62,2022-03-07T02:29:18Z,4890000,4.0,8.0,1,right,MISS S. Mykhailiuk driving Layup,[1629004],1610612761.0,TOR,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,0.93,Missed,,,,,,,,,,,,,,,,
504,PT00M37.60S,2022-03-07T02:24:19.2Z,3,REGULAR,rebound,offensive,[],201152,,,1610612761,73,62,2022-03-07T02:29:18Z,4900000,,,0,,T. Young REBOUND (Off:2 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,503.0,4.0,2.0,2.0,,,,,,,,,,,,
539,PT00M37.60S,2022-03-07T02:24:31.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",201152,92.85479632063075,48.28431372549019,1610612761,73,62,2022-03-07T02:30:11Z,4905000,-9.0,15.0,1,right,MISS T. Young tip Layup,[201152],1610612761.0,TOR,tip,,,Young,T. Young,,,,,,,,1.7,Missed,,,,,,,,,,,,,,,,
540,PT00M35.60S,2022-03-07T02:24:33.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,73,62,2022-03-07T02:30:11Z,4907500,,,0,,L. Markkanen REBOUND (Off:0 Def:10),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,539.0,10.0,10.0,0.0,,,,,,,,,,,,
505,PT00M10.70S,2022-03-07T02:24:44.0Z,3,REGULAR,3pt,Jump Shot,[],1628374,32.40801576872536,50.73529411764706,1610612739,73,62,2022-03-07T02:24:50Z,4910000,-4.0,252.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,25.21,Missed,,,,,,,,,,,,,,,,
506,PT00M08.60S,2022-03-07T02:24:48.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,73,62,2022-03-07T02:24:48Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,
507,PT00M08.60S,2022-03-07T02:24:52.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,73,62,2022-03-07T02:24:52Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M08.60S,2022-03-07T02:24:55.3Z,3,REGULAR,substitution,out,[],202334,,,1610612739,73,62,2022-03-07T02:25:11Z,4940000,,,0,,SUB out: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M08.60S,2022-03-07T02:24:55.3Z,3,REGULAR,substitution,out,[],1629164,,,1610612739,73,62,2022-03-07T02:25:11Z,4950000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M08.60S,2022-03-07T02:24:55.3Z,3,REGULAR,substitution,out,[],1629004,,,1610612739,73,62,2022-03-07T02:25:11Z,4960000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M08.60S,2022-03-07T02:24:55.3Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,73,62,2022-03-07T02:25:11Z,4970000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M08.60S,2022-03-07T02:24:55.3Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,73,62,2022-03-07T02:25:11Z,4980000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M08.60S,2022-03-07T02:24:55.3Z,3,REGULAR,substitution,in,[],1629018,,,1610612739,73,62,2022-03-07T02:25:11Z,4990000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M05.90S,2022-03-07T02:25:24.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,7.440867279894875,50.73529411764706,1610612739,73,62,2022-03-07T02:25:30Z,5000000,-4.0,17.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 1628449]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,,,,1.78,Missed,,,,,,,,,,,,,,Boucher,1628449.0,
515,PT00M05.90S,2022-03-07T02:25:24.5Z,3,REGULAR,block,,[],1628449,,,1610612739,73,62,2022-03-07T02:25:27Z,5010000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M02.10S,2022-03-07T02:25:28.3Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612761,73,62,2022-03-07T02:30:42Z,5020000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,514.0,1.0,1.0,0.0,,,,,,,,,,,,
517,PT00M00.00S,2022-03-07T02:25:31.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629018,92.85479632063075,90.68627450980392,1610612761,73,62,2022-03-07T02:25:37Z,5030000,203.0,15.0,1,right,MISS G. Trent Jr. 20' Jump Shot,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,20.39,Missed,,,,,,,,,,,,,,,,
