actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
273,PT01M01.00S,2021-11-19T01:27:32.3Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,51,51,2021-11-19T01:27:47Z,2650000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,,,,2.0,,,,,,,,,,,,2530.0,,,,,
274,PT01M01.00S,2021-11-19T01:27:40.2Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,51,51,2021-11-19T01:27:56Z,2660000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M01.00S,2021-11-19T01:27:40.2Z,2,REGULAR,substitution,out,[],1627814,,,1610612739,51,51,2021-11-19T01:27:56Z,2670000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M01.00S,2021-11-19T01:27:40.2Z,2,REGULAR,substitution,out,[],1626172,,,1610612739,51,51,2021-11-19T01:27:56Z,2680000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M01.00S,2021-11-19T01:27:40.2Z,2,REGULAR,substitution,out,[],1629673,,,1610612739,51,51,2021-11-19T01:27:56Z,2690000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M01.00S,2021-11-19T01:27:40.2Z,2,REGULAR,substitution,in,[],201937,,,1610612739,51,51,2021-11-19T01:27:56Z,2700000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M01.00S,2021-11-19T01:27:40.2Z,2,REGULAR,substitution,in,[],203490,,,1610612739,51,51,2021-11-19T01:27:56Z,2710000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M01.00S,2021-11-19T01:27:40.2Z,2,REGULAR,substitution,in,[],1629185,,,1610612739,51,51,2021-11-19T01:27:56Z,2720000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M01.00S,2021-11-19T01:27:40.2Z,2,REGULAR,substitution,in,[],201939,,,1610612739,51,51,2021-11-19T01:27:56Z,2730000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT00M48.10S,2021-11-19T01:28:02.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,66.83639947437582,64.95098039215686,1610612739,54,51,2021-11-19T01:28:07Z,2740000,75.0,259.0,1,right,K. Love 26' 3PT  (6 PTS) (R. Rubio 4 AST),"[201567, 201937]",1610612739.0,CLE,,,,Love,K. Love,,,,,26.98,Made,6.0,,,,,,,,R. Rubio,201937.0,4.0,,,,,,,,
283,PT00M32.10S,2021-11-19T01:28:23.8Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,54,51,2021-11-19T01:28:30Z,2750000,,,0,,S. Curry lost ball out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,lost ball,,,Curry,S. Curry,,,,,,,,3.0,,,,,,,,,,,,2530.0,,,,,
284,PT00M23.00S,2021-11-19T01:28:39.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,91.14651773981603,98.0392156862745,1610612739,54,51,2021-11-19T01:28:49Z,2760000,240.0,31.0,1,right,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
285,PT00M21.40S,2021-11-19T01:28:43.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,54,51,2021-11-19T01:28:43Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,
286,PT00M21.40S,2021-11-19T01:28:45.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,54,51,2021-11-19T01:28:45Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M06.20S,2021-11-19T01:29:16.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629636,83.65637319316689,50.245098039215684,1610612739,54,51,2021-11-19T01:29:21Z,2790000,1.0,101.0,1,right,MISS D. Garland 10' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,10.11,Missed,,,,,,,,,,,,,,,,,,,
288,PT00M04.40S,2021-11-19T01:29:17.8Z,2,REGULAR,rebound,offensive,[],1629636,,,1610612739,54,51,2021-11-19T01:29:17Z,2800000,,,0,,D. Garland REBOUND (Off:1 Def:0),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,287.0,1.0,0.0,1.0,,,,,,,,,,,
289,PT00M00.60S,2021-11-19T01:29:21.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,66.83639947437582,63.725490196078425,1610612739,54,51,2021-11-19T01:29:27Z,2810000,69.0,259.0,1,right,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
290,PT00M00.60S,2021-11-19T01:29:21.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,54,51,2021-11-19T01:29:27Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,
291,PT00M00.00S,2021-11-19T01:29:30.5Z,2,REGULAR,period,end,[],0,,,1610612739,54,51,2021-11-19T01:29:30Z,2830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M00.00S,2021-11-19T01:38:08.2Z,2,REGULAR,memo,,[],0,,,1610612739,54,51,2021-11-19T01:38:08Z,2840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ed Davis sets season high in rebounds
294,PT12M00.00S,2021-11-19T01:43:53.7Z,3,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,54,51,2021-11-19T01:44:55Z,2850000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2021-11-19T01:43:53.7Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612739,54,51,2021-11-19T01:44:55Z,2860000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2021-11-19T01:43:53.7Z,3,REGULAR,substitution,out,['startperiod'],1629185,,,1610612739,54,51,2021-11-19T01:44:55Z,2870000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2021-11-19T01:43:53.7Z,3,REGULAR,substitution,in,['startperiod'],202334,,,1610612739,54,51,2021-11-19T01:44:55Z,2880000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2021-11-19T01:43:53.7Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612739,54,51,2021-11-19T01:44:55Z,2890000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-11-19T01:43:53.7Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612739,54,51,2021-11-19T01:44:55Z,2900000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2021-11-19T01:44:51.3Z,3,REGULAR,period,start,[],0,,,1610612744,54,51,2021-11-19T01:44:55Z,2910000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M44.00S,2021-11-19T01:45:06.5Z,3,REGULAR,3pt,Jump Shot,[],1629673,92.19776609724047,97.05882352941177,1610612744,54,51,2021-11-19T01:45:13Z,2920000,235.0,21.0,1,right,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,,
302,PT11M41.00S,2021-11-19T01:45:09.5Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,54,51,2021-11-19T01:45:13Z,2930000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,301.0,1.0,0.0,1.0,,,,,,,,,,,
303,PT11M36.00S,2021-11-19T01:45:14.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203110,72.35545335085413,79.41176470588235,1610612744,54,51,2021-11-19T01:45:20Z,2940000,147.0,207.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
304,PT11M32.00S,2021-11-19T01:45:18.2Z,3,REGULAR,rebound,defensive,[],202334,,,1610612739,54,51,2021-11-19T01:45:20Z,2950000,,,0,,E. Davis REBOUND (Off:2 Def:12),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,303.0,14.0,12.0,2.0,,,,,,,,,,,
305,PT11M13.00S,2021-11-19T01:45:36.9Z,3,REGULAR,3pt,Jump Shot,[],1629731,8.754927726675426,94.85294117647058,1610612739,54,51,2021-11-19T01:45:42Z,2960000,-224.0,30.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,22.63,Missed,,,,,,,,,,,,,,,,,,,
306,PT11M10.00S,2021-11-19T01:45:39.9Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,54,51,2021-11-19T01:45:42Z,2970000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,305.0,2.0,1.0,1.0,,,,,,,,,,,
307,PT11M06.00S,2021-11-19T01:45:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.38042049934296,50.245098039215684,1610612744,54,53,2021-11-19T01:46:30Z,2980000,1.0,10.0,1,right,S. Curry cutting Layup (17 PTS) (D. Green 7 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,0.98,Made,17.0,,,,,,,,D. Green,203110.0,7.0,,,,,,,,
310,PT10M40.00S,2021-11-19T01:46:25.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,54,53,2021-11-19T01:46:42Z,3010000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,
311,PT10M26.00S,2021-11-19T01:46:42.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203952,75.24638633377135,33.57843137254902,1610612744,54,55,2021-11-19T01:46:51Z,3020000,-82.0,180.0,1,right,A. Wiggins 19' step back Jump Shot (8 PTS) (S. Curry 4 AST),"[203952, 201939]",1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,19.8,Made,8.0,,,,,,,,S. Curry,201939.0,4.0,,,,,,,,
313,PT10M09.00S,2021-11-19T01:46:58.5Z,3,REGULAR,2pt,Jump Shot,[],1629636,13.403416557161629,68.89552696078431,1610612739,56,55,2021-11-19T01:47:19Z,3040000,-94.0,73.0,1,left,D. Garland 11' driving floating bank Jump Shot (20 PTS) (R. Rubio 5 AST),"[1629636, 201937]",1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,11.97,Made,20.0,,,,,,,,R. Rubio,201937.0,5.0,,,,,,,,
315,PT10M02.00S,2021-11-19T01:47:11.0Z,3,REGULAR,turnover,bad pass,[],203952,,,1610612744,56,55,2021-11-19T01:51:34Z,3060000,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[203952, 201937]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,3.0,Rubio,201937.0,,,,,,,,,,,,,,,
316,PT10M02.00S,2021-11-19T01:47:11.0Z,3,REGULAR,steal,,[],201937,,,1610612739,56,55,2021-11-19T01:58:37Z,3070000,,,0,,R. Rubio STEAL (2 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT10M02.00S,2021-11-19T01:47:18.3Z,3,REGULAR,foul,personal,[],201939,,,1610612739,56,55,2021-11-19T01:58:42Z,3080000,,,0,,S. Curry take personal FOUL (2 PF),"[201939, 1629636]",1610612744.0,GSW,take,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,203177.0,2.0,0.0,Garland,1629636.0,
319,PT09M49.00S,2021-11-19T01:47:38.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201937,4.155716162943495,81.12745098039215,1610612739,56,55,2021-11-19T01:47:49Z,3100000,-156.0,-13.0,1,left,MISS R. Rubio 15' pullup Shot - blocked,"[201937, 203110]",1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,15.62,Missed,,,,,,,,,,,,Green,203110.0,,,,,,
321,PT09M49.00S,2021-11-19T01:47:38.9Z,3,REGULAR,block,,[],203110,,,1610612739,56,55,2021-11-19T01:47:49Z,3105000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT09M45.00S,2021-11-19T01:47:42.9Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,56,55,2021-11-19T01:48:00Z,3110000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,319.0,3.0,2.0,1.0,,,,,,,,,,,
322,PT09M26.00S,2021-11-19T01:48:02.8Z,3,REGULAR,2pt,Jump Shot,[],1629673,77.7431011826544,44.11764705882353,1610612744,56,55,2021-11-19T01:48:12Z,3120000,-29.0,157.0,1,right,MISS J. Poole 15' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,15.94,Missed,,,,,,,,,,,,,,,,,,,
324,PT09M25.00S,2021-11-19T01:48:03.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,56,55,2021-11-19T01:48:12Z,3140000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,,
325,PT09M25.00S,2021-11-19T01:48:23.3Z,3,REGULAR,stoppage,other,[],0,,,1610612739,56,55,2021-11-19T01:48:23Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT08M59.00S,2021-11-19T01:48:49.2Z,3,REGULAR,3pt,Jump Shot,[],1630171,5.338370565045992,3.1862745098039214,1610612739,56,55,2021-11-19T01:48:55Z,3160000,234.0,-2.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
327,PT08M55.00S,2021-11-19T01:48:53.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,56,55,2021-11-19T01:48:55Z,3170000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,326.0,2.0,2.0,0.0,,,,,,,,,,,
330,PT08M55.00S,2021-11-19T01:49:34.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,56,55,2021-11-19T01:56:34Z,3200000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT08M55.00S,2021-11-19T01:49:58.0Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612744,56,55,2021-11-19T01:52:21Z,3220000,,,0,,,[],1610612739.0,CLE,overturned,,,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,Miscellaneous
361,PT08M55.00S,2021-11-19T01:51:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.63929040735874,51.96078431372549,1610612744,56,55,2021-11-19T01:57:32Z,3225000,10.0,26.0,1,right,MISS S. Curry cutting Layup - blocked,"[201939, 202334]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,2.79,Missed,,,,,,,,,,,,Davis,202334.0,,,,,,
362,PT08M55.00S,2021-11-19T01:51:30.7Z,3,REGULAR,block,,[],202334,,,1610612744,56,55,2021-11-19T01:57:26Z,3227500,,,0,,E. Davis BLOCK (2 BLK),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M55.00S,2021-11-19T01:51:30.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,56,55,2021-11-19T01:57:26Z,3228750,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,361.0,,,,,,,,,,,,,,
333,PT08M55.00S,2021-11-19T01:53:03.5Z,3,REGULAR,jumpball,recovered,[],1629636,,,1610612739,56,55,2021-11-19T02:02:44Z,3230000,,,0,,Jump Ball E. Davis vs. S. Curry: Tip to D. Garland,"[1629636, 202334, 201939]",1610612739.0,CLE,heldball,D. Garland,1629636.0,Garland,D. Garland,Davis,202334.0,Curry,201939.0,,,,,,,,,,,,,,,,,,,,,
338,PT08M49.00S,2021-11-19T01:53:08.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,56,55,2021-11-19T01:53:08Z,3280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT08M43.00S,2021-11-19T01:53:24.9Z,3,REGULAR,foul,personal,[],203952,,,1610612739,56,55,2021-11-19T01:53:32Z,3290000,,,0,,A. Wiggins personal FOUL (1 PF),"[203952, 1629636]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Garland,1629636.0,
341,PT08M27.00S,2021-11-19T01:53:58.2Z,3,REGULAR,2pt,Jump Shot,[],1629731,6.389618922470433,76.22549019607843,1610612739,56,55,2021-11-19T01:57:32Z,3310000,-131.0,8.0,1,left,MISS D. Wade 13' fadeaway Shot,[1629731],1610612739.0,CLE,fadeaway,,,Wade,D. Wade,,,,,13.13,Missed,,,,,,,,,,,,,,,,,,,
342,PT08M25.00S,2021-11-19T01:54:00.2Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,56,55,2021-11-19T01:54:05Z,3320000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,341.0,4.0,3.0,1.0,,,,,,,,,,,
343,PT08M14.00S,2021-11-19T01:54:10.8Z,3,REGULAR,3pt,Jump Shot,[],201939,73.40670170827858,7.8431372549019605,1610612744,56,58,2021-11-19T01:54:17Z,3330000,-211.0,197.0,1,right,S. Curry 28' 3PT  (20 PTS) (D. Green 8 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.89,Made,20.0,,,,,,,,D. Green,203110.0,8.0,,,,,,,,
345,PT07M50.00S,2021-11-19T01:54:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629731,32.670827858081466,22.058823529411764,1610612739,59,58,2021-11-19T01:54:41Z,3350000,140.0,255.0,1,left,D. Wade 29' 3PT  (13 PTS) (D. Garland 4 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,29.04,Made,13.0,,,,,,,,D. Garland,1629636.0,4.0,,,,,,,,
347,PT07M31.00S,2021-11-19T01:54:58.1Z,3,REGULAR,turnover,backcourt,[],203110,,,1610612744,59,58,2021-11-19T01:55:06Z,3370000,,,0,,D. Green backcourt TURNOVER (2 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,2.0,,,,,,,,,,,,1363.0,,,,,
348,PT07M14.00S,2021-11-19T01:55:28.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,4.155716162943495,29.411764705882355,1610612739,59,58,2021-11-19T01:56:32Z,3380000,103.0,-13.0,1,left,MISS D. Garland 10' fadeaway Shot,[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,10.38,Missed,,,,,,,,,,,,,,,,,,,
349,PT07M13.00S,2021-11-19T01:55:29.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,59,58,2021-11-19T01:56:32Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,348.0,,,,,,,,,,,,,,
350,PT07M13.00S,2021-11-19T01:55:53.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,59,58,2021-11-19T01:55:53Z,3400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT07M01.00S,2021-11-19T01:56:03.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201937,15.982260183968464,64.95098039215686,1610612739,59,58,2021-11-19T01:56:12Z,3410000,-75.0,98.0,1,left,MISS R. Rubio 12' fadeaway Shot,[201937],1610612739.0,CLE,fadeaway,,,Rubio,R. Rubio,,,,,12.3,Missed,,,,,,,,,,,,,,,,,,,
352,PT06M59.00S,2021-11-19T01:56:06.3Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,59,58,2021-11-19T01:56:06Z,3420000,,,0,,D. Wade REBOUND (Off:3 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,351.0,4.0,1.0,3.0,,,,,,,,,,,
353,PT06M56.00S,2021-11-19T01:56:10.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201937,18.347568988173457,90.93137254901961,1610612739,59,58,2021-11-19T01:56:18Z,3430000,-205.0,120.0,1,left,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,,
354,PT06M56.00S,2021-11-19T01:56:10.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,59,58,2021-11-19T01:56:18Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,353.0,,,,,,,,,,,,,,
379,PT06M56.00S,2021-11-19T01:56:26.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,59,58,2021-11-19T02:01:52Z,3445000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT06M39.00S,2021-11-19T01:56:42.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629731,27.54599211563732,52.94117647058824,1610612739,61,58,2021-11-19T01:56:47Z,3450000,-15.0,206.0,1,left,D. Wade 20' pullup Jump Shot (15 PTS),[1629731],1610612739.0,CLE,pullup,,,Wade,D. Wade,,,,,20.69,Made,15.0,,,,,,,,,,,,,,,,,,
356,PT06M21.00S,2021-11-19T01:57:00.7Z,3,REGULAR,3pt,Jump Shot,[],203952,93.24901445466492,94.36274509803921,1610612744,61,58,2021-11-19T01:57:07Z,3460000,222.0,11.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,22.21,Missed,,,,,,,,,,,,,,,,,,,
357,PT06M19.00S,2021-11-19T01:57:02.7Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,61,58,2021-11-19T01:57:07Z,3470000,,,0,,D. Wade REBOUND (Off:3 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,356.0,5.0,2.0,3.0,,,,,,,,,,,
358,PT06M04.00S,2021-11-19T01:57:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.206964520367937,51.225490196078425,1610612739,63,58,2021-11-19T01:57:24Z,3480000,-6.0,-4.0,1,left,I. Okoro cutting Layup (8 PTS) (D. Garland 5 AST),"[1630171, 1629636]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,0.71,Made,8.0,,,,,,,,D. Garland,1629636.0,5.0,,,,,,,,
360,PT06M04.00S,2021-11-19T01:57:24.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,63,58,2021-11-19T01:57:24Z,3500000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M04.00S,2021-11-19T01:59:51.2Z,3,REGULAR,substitution,out,[],202334,,,1610612744,63,58,2021-11-19T02:00:11Z,3510000,,,0,,SUB out: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT06M04.00S,2021-11-19T01:59:51.2Z,3,REGULAR,substitution,out,[],201939,,,1610612744,63,58,2021-11-19T02:00:11Z,3520000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M04.00S,2021-11-19T01:59:51.2Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,63,58,2021-11-19T02:00:11Z,3530000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M04.00S,2021-11-19T01:59:51.2Z,3,REGULAR,substitution,in,[],201567,,,1610612744,63,58,2021-11-19T02:00:11Z,3540000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M04.00S,2021-11-19T01:59:51.2Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,63,58,2021-11-19T02:00:11Z,3550000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M04.00S,2021-11-19T01:59:51.2Z,3,REGULAR,substitution,in,[],202357,,,1610612744,63,58,2021-11-19T02:00:11Z,3560000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
