actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
177,PT12M00.00S,2021-11-11T00:40:44.8Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612764,22,24,2021-11-11T00:41:09Z,1740000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-11T00:40:44.8Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612764,22,24,2021-11-11T00:41:09Z,1750000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-11-11T00:41:21.1Z,2,REGULAR,period,start,[],0,,,1610612764,22,24,2021-11-11T00:41:21Z,1760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M45.00S,2021-11-11T00:41:34.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626149,8.360709592641262,39.46078431372549,1610612764,22,24,2021-11-11T00:41:39Z,1770000,53.0,26.0,1,left,MISS M. Harrell turnaround Hook,[1626149],1610612764.0,WAS,turnaround,,,Harrell,M. Harrell,,,,,,,,,,5.88,Missed,,,,,,,,,,,,,,
181,PT11M42.00S,2021-11-11T00:41:37.2Z,2,REGULAR,rebound,defensive,[],1629685,,,1610612739,22,24,2021-11-11T00:41:37Z,1780000,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,
182,PT11M34.00S,2021-11-11T00:41:47.0Z,2,REGULAR,2pt,Jump Shot,[],1630596,90.62089356110381,20.588235294117645,1610612739,22,24,2021-11-11T00:41:50Z,1790000,-147.0,36.0,1,right,MISS E. Mobley 15' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,15.14,Missed,,,,,,,,,,,,,,
183,PT11M31.00S,2021-11-11T00:41:50.0Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,22,24,2021-11-11T00:41:50Z,1800000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,182.0,3.0,2.0,1.0,,,,,,
184,PT11M23.00S,2021-11-11T00:41:57.8Z,2,REGULAR,3pt,Jump Shot,[],203484,7.835085413929041,94.85294117647058,1610612764,22,24,2021-11-11T00:42:04Z,1810000,-224.0,21.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,22.53,Missed,,,,,,,,,,,,,,
185,PT11M20.00S,2021-11-11T00:42:00.8Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612764,22,24,2021-11-11T00:42:04Z,1820000,,,0,,M. Harrell REBOUND (Off:2 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,184.0,4.0,2.0,2.0,,,,,,
186,PT11M20.00S,2021-11-11T00:42:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612764,22,24,2021-11-11T00:42:16Z,1830000,,,0,,C. Osman shooting personal FOUL (2 PF) (Harrell 2 FT),"[1626224, 1626149]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,1627524.0,2.0,0.0,Harrell,1626149.0,,,,,,,,,,,,,,,,
188,PT11M20.00S,2021-11-11T00:42:44.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626149,,,1610612764,22,25,2021-11-11T00:42:44Z,1850000,,,0,,M. Harrell Free Throw 1 of 2 (7 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
189,PT11M20.00S,2021-11-11T00:43:06.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626149,,,1610612764,22,26,2021-11-11T00:43:06Z,1860000,,,0,,M. Harrell Free Throw 2 of 2 (8 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
190,PT11M01.00S,2021-11-11T00:43:27.2Z,2,REGULAR,2pt,Jump Shot,[],1630596,84.05059132720105,31.127450980392158,1610612739,24,26,2021-11-11T01:31:40Z,1870000,-94.0,97.0,1,right,E. Mobley 13' floating Jump Shot (2 PTS) (D. Windler 1 AST),"[1630596, 1629685]",1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,,,,,,13.56,Made,2.0,D. Windler,1629685.0,1.0,,,,,,,,,,
192,PT10M39.00S,2021-11-11T00:43:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.863994743758213,49.754901960784316,1610612764,24,28,2021-11-11T00:43:55Z,1890000,1.0,3.0,1,left,M. Harrell driving Layup (10 PTS) (S. Dinwiddie 2 AST),"[1626149, 203915]",1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,,,,,,0.29,Made,10.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,
194,PT10M19.00S,2021-11-11T00:44:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612739,24,28,2021-11-11T00:44:18Z,1910000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Mobley 2 FT),"[1630166, 1630596]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,1627524.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
196,PT10M19.00S,2021-11-11T00:44:45.1Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,25,28,2021-11-11T00:44:45Z,1930000,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
197,PT10M19.00S,2021-11-11T00:45:05.7Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,26,28,2021-11-11T00:45:05Z,1940000,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
200,PT10M03.00S,2021-11-11T00:45:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,14.931011826544022,63.48039215686274,1610612764,26,28,2021-11-11T00:45:28Z,1950000,-67.0,88.0,1,left,MISS K. Caldwell-Pope 11' Jump Shot,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,11.08,Missed,,,,,,,,,,,,,,
201,PT10M00.00S,2021-11-11T00:45:27.1Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,26,28,2021-11-11T00:45:28Z,1960000,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,
202,PT09M47.00S,2021-11-11T00:45:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,91.67214191852825,49.754901960784316,1610612739,26,28,2021-11-11T00:45:43Z,1970000,-1.0,26.0,1,right,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,,,2.58,Missed,,,,,,,,,,,,,,
203,PT09M45.00S,2021-11-11T00:45:41.5Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,26,28,2021-11-11T00:45:43Z,1980000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:7),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,202.0,7.0,7.0,0.0,,,,,,
204,PT09M40.00S,2021-11-11T00:45:46.5Z,2,REGULAR,3pt,Jump Shot,[],203484,17.821944809461236,93.38235294117648,1610612764,26,28,2021-11-11T00:45:52Z,1990000,-217.0,115.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,24.55,Missed,,,,,,,,,,,,,,
205,PT09M37.00S,2021-11-11T00:45:49.5Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,26,28,2021-11-11T00:45:52Z,2000000,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,
206,PT09M19.00S,2021-11-11T00:46:07.1Z,2,REGULAR,3pt,Jump Shot,[],1629685,93.9060446780552,3.1862745098039214,1610612739,29,28,2021-11-11T00:46:11Z,2010000,-234.0,5.0,1,right,D. Windler 3PT  (3 PTS) (E. Mobley 1 AST),"[1629685, 1630596]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,23.41,Made,3.0,E. Mobley,1630596.0,1.0,,,,,,,,,,
208,PT09M01.00S,2021-11-11T00:46:28.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,29,28,2021-11-11T00:46:28Z,2030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M01.00S,2021-11-11T00:46:32.1Z,2,REGULAR,substitution,out,[],1628988,,,1610612764,29,28,2021-11-11T00:46:54Z,2040000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M01.00S,2021-11-11T00:46:32.1Z,2,REGULAR,substitution,in,[],203078,,,1610612764,29,28,2021-11-11T00:46:54Z,2050000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M58.00S,2021-11-11T00:46:59.6Z,2,REGULAR,foul,personal,[],1630171,,,1610612764,29,28,2021-11-11T00:47:10Z,2060000,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 203078]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,202027.0,1.0,0.0,Beal,203078.0,,,,,,,,,,,,,,,,
213,PT08M50.00S,2021-11-11T00:47:25.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,5.863994743758213,50.0,1610612764,29,30,2021-11-11T00:47:30Z,2080000,0.0,3.0,1,left,M. Harrell alley-oop DUNK (12 PTS) (B. Beal 1 AST),"[1626149, 203078]",1610612764.0,WAS,alley-oop,,,Harrell,M. Harrell,,,,,,,,,,0.26,Made,12.0,B. Beal,203078.0,1.0,,,,,,,,,,
215,PT08M25.00S,2021-11-11T00:47:50.1Z,2,REGULAR,2pt,Jump Shot,[],1630596,77.34888304862024,41.17647058823529,1610612739,31,30,2021-11-11T01:31:52Z,2100000,-44.0,160.0,1,right,E. Mobley 16' pullup Jump Shot (6 PTS),[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,,,,,,16.64,Made,6.0,,,,,,,,,,,,,
216,PT08M18.00S,2021-11-11T00:48:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612764,31,30,2021-11-11T00:48:15Z,2110000,,,0,,I. Okoro shooting personal FOUL (2 PF) (Harrell 2 FT),"[1630171, 1626149]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,1627961.0,2.0,0.0,Harrell,1626149.0,,,,,,,,,,,,,,,,
218,PT08M18.00S,2021-11-11T00:48:34.4Z,2,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,31,31,2021-11-11T00:48:34Z,2130000,,,0,,M. Harrell Free Throw 1 of 2 (13 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
219,PT08M18.00S,2021-11-11T00:48:35.2Z,2,REGULAR,substitution,out,[],1626224,,,1610612764,31,31,2021-11-11T00:48:45Z,2140000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M18.00S,2021-11-11T00:48:35.2Z,2,REGULAR,substitution,out,[],203484,,,1610612764,31,31,2021-11-11T00:48:45Z,2150000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M18.00S,2021-11-11T00:48:35.2Z,2,REGULAR,substitution,in,[],1629731,,,1610612764,31,31,2021-11-11T00:48:45Z,2160000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M18.00S,2021-11-11T00:48:35.2Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,31,31,2021-11-11T00:48:45Z,2170000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M18.00S,2021-11-11T00:49:04.0Z,2,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,31,32,2021-11-11T00:49:04Z,2180000,,,0,,M. Harrell Free Throw 2 of 2 (14 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
224,PT07M55.00S,2021-11-11T00:49:27.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,81.42247043363994,43.872549019607845,1610612739,33,32,2021-11-11T00:49:33Z,2190000,-31.0,122.0,1,right,E. Mobley 12' driving floating Jump Shot (8 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,,,,,,12.59,Made,8.0,D. Garland,1629636.0,1.0,,,,,,,,,,
226,PT07M32.00S,2021-11-11T00:49:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,8.229303547963205,43.38235294117647,1610612764,33,32,2021-11-11T00:49:55Z,2210000,33.0,25.0,1,left,MISS S. Dinwiddie driving floating bank Shot,[203915],1610612764.0,WAS,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,4.14,Missed,,,,,,,,,,,,,,
227,PT07M28.00S,2021-11-11T00:49:54.8Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612764,33,32,2021-11-11T00:49:54Z,2220000,,,0,,M. Harrell REBOUND (Off:3 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,226.0,5.0,2.0,3.0,,,,,,
228,PT07M28.00S,2021-11-11T00:49:54.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,5.590000152587891,50.0,1610612764,33,34,2021-11-11T00:49:54Z,2230000,0.0,0.0,1,left,M. Harrell tip Layup (16 PTS),[1626149],1610612764.0,WAS,tip,,,Harrell,M. Harrell,,,,,,,,,,0.0,Made,16.0,,,,,,,,,,,,,
229,PT07M24.00S,2021-11-11T00:49:59.4Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,33,34,2021-11-11T00:50:02Z,2240000,,,0,,D. Garland lost ball TURNOVER (2 TO),"[1629636, 1628398]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,2.0,Kuzma,1628398.0,
230,PT07M24.00S,2021-11-11T00:49:59.4Z,2,REGULAR,steal,,[],1628398,,,1610612764,33,34,2021-11-11T00:50:01Z,2250000,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M16.00S,2021-11-11T00:50:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626149,7.30946123521682,49.754901960784316,1610612764,33,34,2021-11-11T00:50:11Z,2260000,1.0,16.0,1,left,MISS M. Harrell Layup - blocked,"[1626149, 1630596]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,1.62,Missed,,,,,,,,,Mobley,1630596.0,,,,
232,PT07M16.00S,2021-11-11T00:50:07.0Z,2,REGULAR,block,,[],1630596,,,1610612764,33,34,2021-11-11T01:11:04Z,2270000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M13.00S,2021-11-11T00:50:10.0Z,2,REGULAR,rebound,defensive,[],1629685,,,1610612739,33,34,2021-11-11T01:11:04Z,2280000,,,0,,D. Windler REBOUND (Off:0 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,231.0,2.0,2.0,0.0,,,,,,
234,PT07M05.00S,2021-11-11T00:50:17.3Z,2,REGULAR,3pt,Jump Shot,[],1629685,78.40013140604468,92.40196078431373,1610612739,33,34,2021-11-11T00:50:21Z,2290000,212.0,151.0,1,right,MISS D. Windler 26' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,26.0,Missed,,,,,,,,,,,,,,
235,PT07M02.00S,2021-11-11T00:50:20.3Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,33,34,2021-11-11T00:50:21Z,2300000,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,234.0,3.0,3.0,0.0,,,,,,
236,PT06M53.00S,2021-11-11T00:50:29.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,13.61695137976347,51.9607843137255,1610612764,33,34,2021-11-11T00:50:33Z,2310000,-10.0,75.0,1,left,MISS B. Beal 7' driving floating Shot,[203078],1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,,,,,,7.61,Missed,,,,,,,,,,,,,,
237,PT06M51.00S,2021-11-11T00:50:31.1Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,33,34,2021-11-11T00:50:33Z,2320000,,,0,,I. Okoro REBOUND (Off:0 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,
238,PT06M42.00S,2021-11-11T00:50:41.2Z,2,REGULAR,3pt,Jump Shot,[],1630596,71.30420499342969,22.30392156862745,1610612739,36,34,2021-11-11T00:50:45Z,2330000,-138.0,217.0,1,right,E. Mobley 25' 3PT  (11 PTS) (D. Wade 2 AST),"[1630596, 1629731]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,25.76,Made,11.0,D. Wade,1629731.0,2.0,,,,,,,,,,
240,PT06M18.00S,2021-11-11T00:51:04.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203078,10.200394218134035,49.01960784313725,1610612764,36,34,2021-11-11T01:13:46Z,2350000,5.0,43.0,1,left,MISS B. Beal turnaround Hook,[203078],1610612764.0,WAS,turnaround,,,Beal,B. Beal,,,,,,,,,,4.37,Missed,,,,,,,,,,,,,,
241,PT06M15.00S,2021-11-11T00:51:07.8Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,36,34,2021-11-11T00:51:13Z,2360000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,240.0,2.0,2.0,0.0,,,,,,
242,PT06M04.00S,2021-11-11T00:51:19.1Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,36,34,2021-11-11T00:51:23Z,2370000,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 1626149]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,3.0,Harrell,1626149.0,
243,PT06M04.00S,2021-11-11T00:51:19.1Z,2,REGULAR,steal,,[],1626149,,,1610612764,36,34,2021-11-11T00:52:06Z,2380000,,,0,,M. Harrell STEAL (2 STL),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M59.00S,2021-11-11T00:51:25.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203915,22.815374507227332,11.519607843137255,1610612764,36,37,2021-11-11T01:14:15Z,2390000,192.0,162.0,1,left,S. Dinwiddie 25' 3PT running (5 PTS) (B. Beal 2 AST),"[203915, 203078]",1610612764.0,WAS,running,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,25.15,Made,5.0,B. Beal,203078.0,2.0,,,,,,,,,,
246,PT05M58.00S,2021-11-11T00:51:33.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,36,37,2021-11-11T00:51:33Z,2410000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,36,37,2021-11-11T00:54:18Z,2420000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,36,37,2021-11-11T00:54:18Z,2430000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,36,37,2021-11-11T00:54:18Z,2440000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,out,[],1626149,,,1610612739,36,37,2021-11-11T00:54:18Z,2450000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,out,[],1630166,,,1610612739,36,37,2021-11-11T00:54:18Z,2460000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,out,[],203915,,,1610612739,36,37,2021-11-11T00:54:18Z,2470000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,in,[],201937,,,1610612739,36,37,2021-11-11T00:54:18Z,2480000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,36,37,2021-11-11T00:54:18Z,2490000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,36,37,2021-11-11T00:54:18Z,2500000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,in,[],1630557,,,1610612739,36,37,2021-11-11T00:54:18Z,2510000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,in,[],203526,,,1610612739,36,37,2021-11-11T00:54:18Z,2520000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M58.00S,2021-11-11T00:53:42.7Z,2,REGULAR,substitution,in,[],1629655,,,1610612739,36,37,2021-11-11T00:54:18Z,2530000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M40.00S,2021-11-11T00:54:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.64323258869908,49.26470588235294,1610612739,36,37,2021-11-11T00:54:45Z,2540000,-4.0,7.0,1,right,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,,,0.82,Missed,,,,,,,,,,,,,,
260,PT05M38.00S,2021-11-11T00:54:42.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,36,37,2021-11-11T00:54:45Z,2550000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,259.0,2.0,1.0,1.0,,,,,,
261,PT05M27.00S,2021-11-11T00:54:53.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,31.09395532194481,65.44117647058823,1610612764,36,40,2021-11-11T00:54:57Z,2560000,-77.0,240.0,1,left,C. Kispert 25' 3PT  (3 PTS) (B. Beal 3 AST),"[1630557, 203078]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,25.19,Made,3.0,B. Beal,203078.0,3.0,,,,,,,,,,
263,PT05M09.00S,2021-11-11T00:55:11.9Z,2,REGULAR,2pt,Jump Shot,[],1630205,79.45137976346912,53.431372549019606,1610612739,36,40,2021-11-11T00:55:15Z,2580000,17.0,141.0,1,right,MISS L. Stevens 14' pullup Shot,[1630205],1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,,,,,,14.17,Missed,,,,,,,,,,,,,,
264,PT05M06.00S,2021-11-11T00:55:14.9Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,36,40,2021-11-11T00:55:15Z,2590000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,263.0,2.0,2.0,0.0,,,,,,
265,PT04M59.00S,2021-11-11T00:55:21.6Z,2,REGULAR,3pt,Jump Shot,[],203078,20.318659658344284,91.42156862745098,1610612764,36,40,2021-11-11T00:55:25Z,2600000,-207.0,138.0,1,left,MISS B. Beal 24' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,24.91,Missed,,,,,,,,,,,,,,
266,PT04M57.00S,2021-11-11T00:55:23.6Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,36,40,2021-11-11T00:55:25Z,2610000,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,265.0,3.0,3.0,0.0,,,,,,
