actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
271,PT04M56.00S,2021-12-12T01:56:16.8Z,2,REGULAR,3pt,Jump Shot,[],1629056,30.436925098554536,68.13725490196079,1610612758,57,41,2021-12-12T01:56:24Z,2680000,-91.0,234.0,1,left,MISS T. Davis 25' step back 3PT,[1629056],1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,,,25.06,Missed,,,,,,,,,,,,,,,,,
272,PT04M53.00S,2021-12-12T01:56:19.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,41,2021-12-12T01:56:24Z,2690000,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,271.0,5.0,4.0,1.0,,,,,,,,,
273,PT04M50.00S,2021-12-12T01:56:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612739,57,41,2021-12-12T01:56:30Z,2700000,,,0,,T. Davis personal FOUL (1 PF) (Rubio 2 FT),"[1629056, 201937]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,1363.0,,,,,,,,,,,,,,1.0,0.0,Rubio,201937.0,,,
275,PT04M50.00S,2021-12-12T01:56:48.1Z,2,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,58,41,2021-12-12T01:56:48Z,2720000,,,0,,R. Rubio Free Throw 1 of 2 (1 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
276,PT04M50.00S,2021-12-12T01:57:02.4Z,2,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,59,41,2021-12-12T01:57:02Z,2730000,,,0,,R. Rubio Free Throw 2 of 2 (2 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
277,PT04M38.00S,2021-12-12T01:57:17.5Z,2,REGULAR,turnover,bad pass,[],203084,,,1610612758,59,41,2021-12-12T01:57:23Z,2740000,,,0,,H. Barnes bad pass TURNOVER (2 TO),"[203084, 1628374]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,2.0,,,,,,,,,,,,,,,,,Markkanen,1628374.0,
278,PT04M38.00S,2021-12-12T01:57:17.5Z,2,REGULAR,steal,,[],1628374,,,1610612739,59,41,2021-12-12T01:57:19Z,2750000,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M30.00S,2021-12-12T01:57:24.0Z,2,REGULAR,turnover,bad pass,[],201937,,,1610612739,59,41,2021-12-12T01:57:28Z,2760000,,,0,,R. Rubio bad pass TURNOVER (2 TO),"[201937, 203458]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,2.0,,,,,,,,,,,,,,,,,Len,203458.0,
280,PT04M30.00S,2021-12-12T01:57:24.0Z,2,REGULAR,steal,,[],203458,,,1610612758,59,41,2021-12-12T01:57:26Z,2770000,,,0,,A. Len STEAL (1 STL),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M25.00S,2021-12-12T01:57:28.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629056,5.732588699080158,46.81372549019608,1610612758,59,43,2021-12-12T01:57:36Z,2780000,16.0,1.0,1,left,T. Davis running Layup (7 PTS) (H. Barnes 2 AST),"[1629056, 203084]",1610612758.0,SAC,running,,,Davis,T. Davis,,,,,,,1.6,Made,7.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,
283,PT04M13.00S,2021-12-12T01:57:41.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.30026281208936,49.26470588235294,1610612739,61,43,2021-12-12T01:57:47Z,2800000,-4.0,1.0,1,right,J. Allen DUNK (6 PTS) (R. Rubio 3 AST),"[1628386, 201937]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,0.39,Made,6.0,R. Rubio,201937.0,3.0,,,,,,,,,,,,,
285,PT04M00.00S,2021-12-12T01:57:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.296320630749015,51.225490196078425,1610612758,61,45,2021-12-12T01:58:06Z,2820000,-6.0,110.0,1,left,D. Fox 11' driving floating Jump Shot (6 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,,,11.03,Made,6.0,,,,,,,,,,,,,,,,
286,PT03M46.00S,2021-12-12T01:58:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,84.83902759526939,58.57843137254902,1610612739,63,45,2021-12-12T01:58:14Z,2830000,43.0,90.0,1,right,R. Rubio 9' step back Jump Shot (4 PTS),[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,,,9.97,Made,4.0,,,,,,,,,,,,,,,,
287,PT03M39.00S,2021-12-12T01:58:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.863994743758213,50.73529411764706,1610612758,63,47,2021-12-12T01:58:37Z,2840000,-4.0,3.0,1,left,D. Fox driving Layup (8 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,0.45,Made,8.0,,,,,,,,,,,,,,,,
288,PT03M39.00S,2021-12-12T01:58:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628374,,,1610612758,63,47,2021-12-12T01:58:42Z,2850000,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Fox 1 FT),"[1628374, 1628368]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,1363.0,,,,,,,,,,,,,,2.0,0.0,Fox,1628368.0,,,
290,PT03M39.00S,2021-12-12T01:58:43.1Z,2,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,63,48,2021-12-12T01:58:43Z,2870000,,,0,,D. Fox Free Throw 1 of 1 (9 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
291,PT03M19.00S,2021-12-12T01:59:03.3Z,2,REGULAR,2pt,Jump Shot,[],201937,90.09526938239159,28.921568627450984,1610612739,65,48,2021-12-12T01:59:25Z,2880000,-105.0,41.0,1,right,R. Rubio 11' fadeaway Jump Shot (6 PTS),[201937],1610612739.0,CLE,fadeaway,,,Rubio,R. Rubio,,,,,,,11.29,Made,6.0,,,,,,,,,,,,,,,,
292,PT03M11.00S,2021-12-12T01:59:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203090,7.966491458607096,51.71568627450981,1610612758,65,48,2021-12-12T01:59:18Z,2890000,-9.0,22.0,1,left,MISS M. Harkless driving Layup - blocked,"[203090, 1630596]",1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,,,2.4,Missed,,,,,,,,,Mobley,1630596.0,,,,,,,
293,PT03M11.00S,2021-12-12T01:59:10.8Z,2,REGULAR,block,,[],1630596,,,1610612758,65,48,2021-12-12T01:59:14Z,2900000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M07.00S,2021-12-12T01:59:14.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,65,48,2021-12-12T01:59:18Z,2910000,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,292.0,6.0,5.0,1.0,,,,,,,,,
295,PT03M06.00S,2021-12-12T01:59:18.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612739,65,48,2021-12-12T02:24:42Z,2920000,,,0,,T. Davis personal FOUL (2 PF) (Rubio 2 FT),"[1629056, 201937]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,1363.0,,,,,,,,,,,,,,2.0,0.0,Rubio,201937.0,,,
297,PT03M06.00S,2021-12-12T01:59:42.8Z,2,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,65,48,2021-12-12T02:24:27Z,2940000,,,0,,MISS R. Rubio Free Throw 1 of 2,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Missed,,,,,,,,,,,,,,,,,
368,PT03M06.00S,2021-12-12T01:59:42.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,65,48,2021-12-12T02:24:27Z,2950000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,
383,PT03M06.00S,2021-12-12T01:59:42.8Z,2,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,66,48,2021-12-12T02:24:27Z,2955000,,,0,,R. Rubio Free Throw 2 of 2 (7 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
300,PT03M06.00S,2021-12-12T01:59:45.5Z,2,REGULAR,substitution,out,[],1629056,,,1610612758,66,48,2021-12-12T02:24:27Z,2960000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M06.00S,2021-12-12T01:59:45.5Z,2,REGULAR,substitution,in,[],1628963,,,1610612758,66,48,2021-12-12T02:24:27Z,2970000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M06.00S,2021-12-12T02:00:05.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629056,,,1610612758,66,48,2021-12-12T02:24:27Z,2980000,,,0,,T. Davis technical FOUL (1 Tech),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,1363.0,,,,,,,,,,,,,,2.0,1.0,,,,,
367,PT03M06.00S,2021-12-12T02:00:11.5Z,2,REGULAR,freethrow,1 of 1,[],201937,,,1610612758,67,48,2021-12-12T02:24:27Z,2985000,,,0,,R. Rubio technical Free Throw 1 of 1 (8 PTS),[201937],1610612739.0,CLE,technical,,,Rubio,R. Rubio,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
304,PT03M06.00S,2021-12-12T02:00:21.0Z,2,REGULAR,substitution,out,[],203090,,,1610612758,67,48,2021-12-12T02:00:45Z,3000000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M06.00S,2021-12-12T02:00:21.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612758,67,48,2021-12-12T02:00:45Z,3010000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M57.00S,2021-12-12T02:00:48.9Z,2,REGULAR,3pt,Jump Shot,[],1628963,4.418528252299605,96.07843137254902,1610612758,67,48,2021-12-12T02:00:55Z,3020000,-230.0,-11.0,1,left,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,23.07,Missed,,,,,,,,,,,,,,,,,
307,PT02M57.00S,2021-12-12T02:00:48.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,67,48,2021-12-12T02:00:55Z,3030000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,306.0,,,,,,,,,,,,
308,PT02M46.00S,2021-12-12T02:01:29.0Z,2,REGULAR,3pt,Jump Shot,[],201937,66.83639947437582,58.333333333333336,1610612739,67,48,2021-12-12T02:08:29Z,3040000,42.0,259.0,1,right,MISS R. Rubio 26' pullup 3PT,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,,,26.25,Missed,,,,,,,,,,,,,,,,,
309,PT02M44.00S,2021-12-12T02:01:31.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,67,48,2021-12-12T02:01:36Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,308.0,,,,,,,,,,,,
310,PT02M44.00S,2021-12-12T02:01:44.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,67,48,2021-12-12T02:01:44Z,3060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M44.00S,2021-12-12T02:01:46.2Z,2,REGULAR,substitution,out,[],201937,,,1610612739,67,48,2021-12-12T02:02:04Z,3070000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M44.00S,2021-12-12T02:01:46.2Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,67,48,2021-12-12T02:02:04Z,3080000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M44.00S,2021-12-12T02:01:46.2Z,2,REGULAR,substitution,out,[],1627741,,,1610612739,67,48,2021-12-12T02:02:04Z,3090000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M44.00S,2021-12-12T02:01:46.2Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,67,48,2021-12-12T02:02:04Z,3100000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M44.00S,2021-12-12T02:01:46.2Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,67,48,2021-12-12T02:02:04Z,3110000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M44.00S,2021-12-12T02:01:46.2Z,2,REGULAR,substitution,in,[],202684,,,1610612739,67,48,2021-12-12T02:02:04Z,3120000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M40.00S,2021-12-12T02:02:06.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,77.61169513797634,8.088235294117647,1610612739,67,48,2021-12-12T02:02:12Z,3130000,-210.0,158.0,1,right,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,26.25,Missed,,,,,,,,,,,,,,,,,
318,PT02M35.00S,2021-12-12T02:02:10.6Z,2,REGULAR,rebound,offensive,[],1626224,,,1610612739,67,48,2021-12-12T02:02:10Z,3140000,,,0,,C. Osman REBOUND (Off:1 Def:0),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,317.0,1.0,0.0,1.0,,,,,,,,,
319,PT02M35.00S,2021-12-12T02:02:10.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626224,94.40999984741211,50.0,1610612739,69,48,2021-12-12T02:02:10Z,3150000,0.0,0.0,1,right,C. Osman putback Layup (12 PTS),[1626224],1610612739.0,CLE,putback,,,Osman,C. Osman,,,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,
320,PT02M17.00S,2021-12-12T02:02:28.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,8.492115637319317,51.71568627450981,1610612758,69,48,2021-12-12T02:02:40Z,3160000,-9.0,27.0,1,left,MISS M. Bagley III turnaround Hook - blocked,"[1628963, 1628386]",1610612758.0,SAC,turnaround,,,Bagley III,M. Bagley III,,,,,,,2.86,Missed,,,,,,,,,Allen,1628386.0,,,,,,,
321,PT02M17.00S,2021-12-12T02:02:28.4Z,2,REGULAR,block,,[],1628386,,,1610612758,69,48,2021-12-12T02:02:31Z,3170000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M13.00S,2021-12-12T02:02:32.4Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,69,48,2021-12-12T02:02:40Z,3180000,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,320.0,4.0,4.0,0.0,,,,,,,,,
323,PT02M10.00S,2021-12-12T02:02:35.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,73.27529566360053,15.196078431372548,1610612739,72,48,2021-12-12T02:09:48Z,3190000,-174.0,199.0,1,right,C. Osman 26' 3PT running pullup (15 PTS) (D. Garland 6 AST),"[1626224, 1629636]",1610612739.0,CLE,running pullup,,,Osman,C. Osman,,,,,,,26.41,Made,15.0,D. Garland,1629636.0,6.0,,,,,,,,,,,,,
325,PT02M01.00S,2021-12-12T02:02:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.389618922470433,49.01960784313725,1610612758,72,48,2021-12-12T02:10:46Z,3210000,5.0,8.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,0.9,Missed,,,,,,,,,,,,,,,,,
326,PT02M01.00S,2021-12-12T02:02:45.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,72,48,2021-12-12T02:02:52Z,3220000,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,325.0,6.0,5.0,1.0,,,,,,,,,
327,PT01M54.00S,2021-12-12T02:02:52.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,77.4802890932983,88.97058823529412,1610612739,75,48,2021-12-12T02:12:03Z,3230000,195.0,159.0,1,right,C. Osman 25' 3PT running (18 PTS) (D. Garland 7 AST),"[1626224, 1629636]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,25.17,Made,18.0,D. Garland,1629636.0,7.0,,,,,,,,,,,,,
329,PT01M45.00S,2021-12-12T02:03:08.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,75,48,2021-12-12T02:03:08Z,3250000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M45.00S,2021-12-12T02:04:19.0Z,2,REGULAR,substitution,out,[],203458,,,1610612758,75,48,2021-12-12T02:04:31Z,3260000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M45.00S,2021-12-12T02:04:19.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612758,75,48,2021-12-12T02:04:31Z,3270000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M42.00S,2021-12-12T02:05:01.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612758,75,48,2021-12-12T02:05:08Z,3280000,,,0,,C. Osman personal FOUL (2 PF) (Barnes 2 FT),"[1626224, 203084]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,1363.0,,,,,,,,,,,,,,2.0,0.0,Barnes,203084.0,,,
335,PT01M42.00S,2021-12-12T02:05:26.6Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,75,49,2021-12-12T02:05:26Z,3300000,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
336,PT01M42.00S,2021-12-12T02:05:42.1Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,75,50,2021-12-12T02:05:42Z,3310000,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
337,PT01M25.00S,2021-12-12T02:05:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.9060446780552,52.69607843137255,1610612739,75,50,2021-12-12T02:13:08Z,3320000,13.0,5.0,1,right,MISS C. Osman alley-oop Layup - blocked,"[1626224, 1628963]",1610612739.0,CLE,alley-oop,,,Osman,C. Osman,,,,,,,1.43,Missed,,,,,,,,,Bagley III,1628963.0,,,,,,,
338,PT01M25.00S,2021-12-12T02:05:59.7Z,2,REGULAR,block,,[],1628963,,,1610612739,75,50,2021-12-12T02:06:02Z,3330000,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M21.00S,2021-12-12T02:06:03.7Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,75,50,2021-12-12T02:06:04Z,3340000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,337.0,3.0,3.0,0.0,,,,,,,,,
340,PT01M18.00S,2021-12-12T02:06:06.7Z,2,REGULAR,3pt,Jump Shot,[],1628368,31.488173455978973,60.049019607843135,1610612758,75,50,2021-12-12T02:06:17Z,3350000,-50.0,243.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,24.86,Missed,,,,,,,,,,,,,,,,,
341,PT01M17.00S,2021-12-12T02:06:07.7Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,75,50,2021-12-12T02:09:10Z,3360000,,,0,,H. Barnes REBOUND (Off:2 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,340.0,2.0,0.0,2.0,,,,,,,,,
342,PT01M17.00S,2021-12-12T02:06:12.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,6.57030223390276,55.04748774509803,1610612758,75,50,2021-12-12T02:08:52Z,3370000,-25.0,9.0,1,left,MISS H. Barnes putback Layup,[203084],1610612758.0,SAC,putback,,,Barnes,H. Barnes,,,,,,,2.69,Missed,,,,,,,,,,,,,,,,,
344,PT01M16.00S,2021-12-12T02:06:13.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,75,50,2021-12-12T02:09:05Z,3390000,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,342.0,7.0,6.0,1.0,,,,,,,,,
345,PT01M11.00S,2021-12-12T02:06:18.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630171,93.11760840998686,50.98039215686274,1610612739,77,50,2021-12-12T02:09:34Z,3400000,5.0,12.0,1,right,I. Okoro running Layup (15 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,,,1.31,Made,15.0,,,,,,,,,,,,,,,,
346,PT01M01.00S,2021-12-12T02:06:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.258212877792378,48.28431372549019,1610612758,77,50,2021-12-12T02:11:53Z,3410000,9.0,6.0,1,left,MISS H. Barnes reverse Layup,[203084],1610612758.0,SAC,reverse,,,Barnes,H. Barnes,,,,,,,1.07,Missed,,,,,,,,,,,,,,,,,
347,PT01M01.00S,2021-12-12T02:06:26.1Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,77,50,2021-12-12T02:11:53Z,3420000,,,0,,T. Thompson REBOUND (Off:2 Def:1),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,346.0,3.0,1.0,2.0,,,,,,,,,
363,PT01M00.00S,2021-12-12T02:06:28.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,5.995400788436268,52.69607843137255,1610612758,77,50,2021-12-12T02:11:41Z,3425000,-13.0,4.0,1,left,MISS T. Thompson tip Layup,[202684],1610612758.0,SAC,tip,,,Thompson,T. Thompson,,,,,,,1.41,Missed,,,,,,,,,,,,,,,,,
364,PT01M00.00S,2021-12-12T02:06:28.4Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,77,50,2021-12-12T02:11:41Z,3427500,,,0,,T. Thompson REBOUND (Off:3 Def:1),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,363.0,4.0,1.0,3.0,,,,,,,,,
365,PT00M59.00S,2021-12-12T02:06:31.1Z,2,REGULAR,turnover,lost ball,[],202684,,,1610612758,77,50,2021-12-12T02:13:03Z,3438750,,,0,,T. Thompson lost ball TURNOVER (1 TO),"[202684, 1629636]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,1.0,,,,,,,,,,,,,,,,,Garland,1629636.0,
366,PT00M59.00S,2021-12-12T02:06:31.1Z,2,REGULAR,steal,,[],1629636,,,1610612739,77,50,2021-12-12T02:13:03Z,3444375,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M53.50S,2021-12-12T02:06:33.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628386,94.30026281208936,50.0,1610612739,79,50,2021-12-12T02:13:22Z,3450000,0.0,1.0,1,right,J. Allen running DUNK (8 PTS) (I. Okoro 3 AST),"[1628386, 1630171]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,,,0.11,Made,8.0,I. Okoro,1630171.0,3.0,,,,,,,,,,,,,
352,PT00M34.10S,2021-12-12T02:07:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,12.959921156373195,38.23529411764706,1610612758,79,52,2021-12-12T02:07:15Z,3470000,59.0,69.0,1,left,D. Fox 9' fadeaway Jump Shot (11 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,,,9.09,Made,11.0,,,,,,,,,,,,,,,,
353,PT00M28.20S,2021-12-12T02:07:10.4Z,2,REGULAR,3pt,Jump Shot,[],1629636,76.03482260183968,88.72549019607843,1610612739,79,52,2021-12-12T02:14:19Z,3480000,194.0,173.0,1,right,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,25.95,Missed,,,,,,,,,,,,,,,,,
354,PT00M28.20S,2021-12-12T02:07:10.4Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,79,52,2021-12-12T02:07:19Z,3490000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,353.0,4.0,4.0,0.0,,,,,,,,,
355,PT00M06.60S,2021-12-12T02:07:32.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,7.046649145860711,49.50980392156863,1610612758,79,52,2021-12-12T02:15:00Z,3500000,2.0,14.0,1,left,MISS M. Bagley III cutting DUNK - blocked,"[1628963, 1628386]",1610612758.0,SAC,cutting,,,Bagley III,M. Bagley III,,,,,,,1.39,Missed,,,,,,,,,Allen,1628386.0,,,,,,,
