actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
349,PT07M48.00S,2022-01-05T01:21:56.6Z,3,REGULAR,rebound,defensive,[],1629681,,,1610612763,61,59,2022-01-05T01:24:55Z,3430000,,,0,,K. Tillie REBOUND (Off:0 Def:3),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
350,PT07M40.00S,2022-01-05T01:22:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,7.835085413929041,50.245098039215684,1610612763,61,59,2022-01-05T01:26:02Z,3440000,-1.0,21.0,1,left,MISS J. Morant driving Layup - blocked,"[1629630, 1628386]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,2.11,Missed,,,,,Allen,1628386.0,,,,,,,,,,,,,
351,PT07M40.00S,2022-01-05T01:22:02.7Z,3,REGULAR,block,,[],1628386,,,1610612763,61,59,2022-01-05T01:26:02Z,3450000,,,0,,J. Allen BLOCK (3 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT07M39.00S,2022-01-05T01:22:03.7Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,61,59,2022-01-05T01:26:02Z,3460000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,350.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
353,PT07M34.00S,2022-01-05T01:22:23.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629681,27.54599211563732,18.137254901960784,1610612763,61,62,2022-01-05T01:26:35Z,3470000,159.0,206.0,1,left,K. Tillie 26' 3PT  (5 PTS) (D. Bane 3 AST),"[1629681, 1630217]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,26.07,Made,,,,,,,5.0,D. Bane,1630217.0,3.0,,,,,,,,,
354,PT07M19.00S,2022-01-05T01:22:38.0Z,3,REGULAR,foul,personal,[],203500,,,1610612739,61,62,2022-01-05T01:29:51Z,3480000,,,0,,S. Adams personal FOUL (1 PF),"[203500, 1628374]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,1626300.0,,1.0,0.0,Markkanen,1628374.0,,,
356,PT07M08.00S,2022-01-05T01:22:53.8Z,3,REGULAR,3pt,Jump Shot,[],1629636,68.41327201051249,75.73529411764706,1610612739,64,62,2022-01-05T01:27:41Z,3500000,129.0,244.0,1,right,D. Garland 27' 3PT pullup (19 PTS) (L. Markkanen 3 AST),"[1629636, 1628374]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,27.62,Made,,,,,,,19.0,L. Markkanen,1628374.0,3.0,,,,,,,,,
358,PT06M45.00S,2022-01-05T01:23:15.6Z,3,REGULAR,3pt,Jump Shot,[],1628991,35.56176084099869,30.88235294117647,1610612763,64,62,2022-01-05T01:23:26Z,3520000,96.0,282.0,1,left,MISS J. Jackson Jr. 29' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,29.76,Missed,,,,,,,,,,,,,,,,,,,
359,PT06M37.00S,2022-01-05T01:23:23.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,64,62,2022-01-05T01:23:26Z,3530000,,,0,,E. Mobley REBOUND (Off:0 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,358.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
360,PT06M34.00S,2022-01-05T01:23:27.2Z,3,REGULAR,turnover,lost ball,[],1630205,,,1610612739,64,62,2022-01-05T01:28:59Z,3540000,,,0,,L. Stevens lost ball TURNOVER (2 TO),"[1630205, 1630217]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,2.0,,,,,Bane,1630217.0,
361,PT06M34.00S,2022-01-05T01:23:27.2Z,3,REGULAR,steal,,[],1630217,,,1610612763,64,62,2022-01-05T01:23:31Z,3550000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M27.00S,2022-01-05T01:23:33.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,6.521024967148489,50.245098039215684,1610612763,64,64,2022-01-05T01:23:46Z,3560000,-1.0,9.0,1,left,J. Morant running DUNK (15 PTS) (D. Bane 4 AST),"[1629630, 1630217]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,0.89,Made,,,,,,,15.0,D. Bane,1630217.0,4.0,,,,,,,,,
364,PT06M07.00S,2022-01-05T01:23:57.4Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612739,64,64,2022-01-05T01:27:07Z,3580000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Mobley 2 FT),"[1628991, 1630596]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1628168.0,,3.0,0.0,Mobley,1630596.0,,,
366,PT06M07.00S,2022-01-05T01:24:15.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,64,64,2022-01-05T01:24:15Z,3600000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M07.00S,2022-01-05T01:26:25.3Z,3,REGULAR,substitution,out,[],1628991,,,1610612739,64,64,2022-01-05T01:26:55Z,3610000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M07.00S,2022-01-05T01:26:25.3Z,3,REGULAR,substitution,out,[],1629681,,,1610612739,64,64,2022-01-05T01:26:55Z,3620000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M07.00S,2022-01-05T01:26:25.3Z,3,REGULAR,substitution,in,[],1629634,,,1610612739,64,64,2022-01-05T01:26:55Z,3630000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M07.00S,2022-01-05T01:26:25.3Z,3,REGULAR,substitution,in,[],1629633,,,1610612739,64,64,2022-01-05T01:26:55Z,3640000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M07.00S,2022-01-05T01:27:13.2Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,64,64,2022-01-05T01:27:13Z,3650000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
374,PT06M07.00S,2022-01-05T01:27:13.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,64,64,2022-01-05T01:27:13Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,,
375,PT06M07.00S,2022-01-05T01:27:31.2Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,65,64,2022-01-05T01:27:31Z,3670000,,,0,,E. Mobley Free Throw 2 of 2 (11 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
376,PT05M54.00S,2022-01-05T01:27:48.1Z,3,REGULAR,3pt,Jump Shot,[],1629633,6.389618922470433,2.696078431372549,1610612763,65,64,2022-01-05T01:27:53Z,3680000,237.0,8.0,1,left,MISS J. Culver 3PT,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
377,PT05M52.00S,2022-01-05T01:27:51.3Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,65,64,2022-01-05T01:27:51Z,3690000,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,376.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
378,PT05M47.00S,2022-01-05T01:27:58.8Z,3,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612763,65,64,2022-01-05T01:28:10Z,3700000,,,0,,D. Garland shooting personal FOUL (1 PF) (Clarke 2 FT),"[1629636, 1629634]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,,,,,,,1628168.0,,1.0,0.0,Clarke,1629634.0,,,
380,PT05M47.00S,2022-01-05T01:28:24.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629634,,,1610612763,65,64,2022-01-05T01:28:24Z,3720000,,,0,,MISS B. Clarke Free Throw 1 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Missed,,,,,,,,,,,,,,,,,,,
381,PT05M47.00S,2022-01-05T01:28:24.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,65,64,2022-01-05T01:28:24Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,,,
382,PT05M47.00S,2022-01-05T01:28:26.0Z,3,REGULAR,substitution,out,[],1630596,,,1610612763,65,64,2022-01-05T01:28:37Z,3740000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M47.00S,2022-01-05T01:28:26.0Z,3,REGULAR,substitution,in,[],201567,,,1610612763,65,64,2022-01-05T01:28:37Z,3750000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M47.00S,2022-01-05T01:28:48.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629634,,,1610612763,65,65,2022-01-05T01:28:48Z,3760000,,,0,,B. Clarke Free Throw 2 of 2 (9 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
385,PT05M24.00S,2022-01-05T01:29:12.5Z,3,REGULAR,3pt,Jump Shot,[],1630205,92.9862023653088,2.2058823529411766,1610612739,65,65,2022-01-05T01:29:22Z,3770000,-239.0,13.0,1,right,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
386,PT05M22.00S,2022-01-05T01:29:14.9Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,65,65,2022-01-05T01:29:15Z,3780000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,385.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
387,PT05M17.00S,2022-01-05T01:29:19.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,32.14520367936925,21.568627450980394,1610612763,65,65,2022-01-05T01:31:12Z,3790000,142.0,250.0,1,left,MISS D. Bane 28' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,28.74,Missed,,,,,,,,,,,,,,,,,,,
388,PT05M17.00S,2022-01-05T01:29:19.3Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,65,65,2022-01-05T01:29:29Z,3800000,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,387.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
389,PT05M09.00S,2022-01-05T01:29:30.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612739,65,65,2022-01-05T01:29:37Z,3810000,,,0,,D. Bane shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1630217, 1628374]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1628168.0,,3.0,0.0,Markkanen,1628374.0,,,
391,PT05M09.00S,2022-01-05T01:30:03.2Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,66,65,2022-01-05T01:30:03Z,3830000,,,0,,L. Markkanen Free Throw 1 of 2 (5 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
392,PT05M09.00S,2022-01-05T01:30:03.8Z,3,REGULAR,substitution,out,[],1630205,,,1610612739,66,65,2022-01-05T01:30:17Z,3840000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M09.00S,2022-01-05T01:30:03.8Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,66,65,2022-01-05T01:30:17Z,3850000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M09.00S,2022-01-05T01:30:03.8Z,3,REGULAR,substitution,out,[],1630217,,,1610612739,66,65,2022-01-05T01:30:17Z,3860000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M09.00S,2022-01-05T01:30:03.8Z,3,REGULAR,substitution,in,[],1629164,,,1610612739,66,65,2022-01-05T01:30:17Z,3870000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M09.00S,2022-01-05T01:30:03.8Z,3,REGULAR,substitution,in,[],1629685,,,1610612739,66,65,2022-01-05T01:30:17Z,3880000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M09.00S,2022-01-05T01:30:03.8Z,3,REGULAR,substitution,in,[],1626145,,,1610612739,66,65,2022-01-05T01:30:17Z,3890000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M09.00S,2022-01-05T01:30:30.1Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,67,65,2022-01-05T01:30:30Z,3900000,,,0,,L. Markkanen Free Throw 2 of 2 (6 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
399,PT04M42.00S,2022-01-05T01:30:59.0Z,3,REGULAR,2pt,Jump Shot,[],1629630,30.042706964520367,56.127450980392155,1610612763,67,65,2022-01-05T01:34:36Z,3910000,-31.0,230.0,1,left,MISS J. Morant 23' Jump Shot,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
400,PT04M40.00S,2022-01-05T01:31:01.0Z,3,REGULAR,rebound,offensive,[],1629633,,,1610612763,67,65,2022-01-05T01:34:36Z,3920000,,,0,,J. Culver REBOUND (Off:2 Def:1),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,399.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
401,PT04M38.00S,2022-01-05T01:31:03.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626145,17.0335085413929,81.61764705882352,1610612763,67,67,2022-01-05T01:31:16Z,3930000,-158.0,108.0,1,left,T. Jones 19' pullup Jump Shot (6 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,19.12,Made,,,,,,,6.0,,,,,,,,,,,,
403,PT04M19.00S,2022-01-05T01:31:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,93.03547963206307,47.26945465686275,1610612739,67,67,2022-01-05T01:32:47Z,3950000,-14.0,13.0,1,right,MISS L. Markkanen driving Layup - blocked,"[1628374, 203500]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,1.89,Missed,,,,,Adams,203500.0,,,,,,,,,,,,,
404,PT04M19.00S,2022-01-05T01:31:21.4Z,3,REGULAR,block,,[],203500,,,1610612739,67,67,2022-01-05T01:31:24Z,3960000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M18.00S,2022-01-05T01:31:22.4Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612739,67,67,2022-01-05T01:33:10Z,3970000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,403.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
406,PT04M12.00S,2022-01-05T01:31:29.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629685,90.22667542706965,3.431372549019608,1610612739,70,67,2022-01-05T01:31:35Z,3980000,-233.0,39.0,1,right,D. Windler 3PT  (3 PTS) (K. Love 2 AST),"[1629685, 201567]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,23.61,Made,,,,,,,3.0,K. Love,201567.0,2.0,,,,,,,,,
408,PT03M48.00S,2022-01-05T01:31:52.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.1268068331143235,51.225490196078425,1610612763,70,67,2022-01-05T01:35:49Z,4000000,-6.0,5.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,,
409,PT03M44.00S,2022-01-05T01:31:56.5Z,3,REGULAR,rebound,defensive,[],1629164,,,1610612739,70,67,2022-01-05T01:31:56Z,4010000,,,0,,B. Goodwin REBOUND (Off:0 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,408.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
410,PT03M39.00S,2022-01-05T01:32:04.6Z,3,REGULAR,3pt,Jump Shot,[],1629164,92.9862023653088,3.1862745098039214,1610612739,70,67,2022-01-05T01:32:16Z,4020000,-234.0,13.0,1,right,MISS B. Goodwin 3PT,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
411,PT03M34.00S,2022-01-05T01:32:09.6Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,70,67,2022-01-05T01:32:16Z,4030000,,,0,,B. Clarke REBOUND (Off:2 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,410.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
412,PT03M26.00S,2022-01-05T01:32:16.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203500,10.85742444152431,41.66666666666667,1610612763,70,69,2022-01-05T01:32:21Z,4040000,42.0,50.0,1,left,S. Adams 6' Hook (3 PTS) (J. Culver 1 AST),"[203500, 1629633]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,6.48,Made,,,,,,,3.0,J. Culver,1629633.0,1.0,,,,,,,,,
414,PT03M02.00S,2022-01-05T01:32:40.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,90.09526938239159,42.8921568627451,1610612739,72,69,2022-01-05T01:32:56Z,4060000,-36.0,41.0,1,right,J. Allen turnaround Hook (18 PTS),[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,5.39,Made,,,,,,,18.0,,,,,,,,,,,,
415,PT02M49.00S,2022-01-05T01:32:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.354139290407357,42.64705882352941,1610612763,72,69,2022-01-05T01:33:00Z,4070000,37.0,73.0,1,left,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,8.18,Missed,,,,,,,,,,,,,,,,,,,
416,PT02M49.00S,2022-01-05T01:32:53.6Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,72,69,2022-01-05T01:33:00Z,4080000,,,0,,K. Love REBOUND (Off:2 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,415.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
417,PT02M38.00S,2022-01-05T01:33:09.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626145,,,1610612739,72,69,2022-01-05T01:34:36Z,4090000,,,0,,T. Jones shooting personal FOUL (1 PF) (Goodwin 2 FT),"[1626145, 1629164]",1610612763.0,MEM,shooting,,,Jones,T. Jones,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Goodwin,1629164.0,,,
419,PT02M38.00S,2022-01-05T01:33:41.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,72,69,2022-01-05T01:33:41Z,4110000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M38.00S,2022-01-05T01:35:04.4Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,72,69,2022-01-05T01:36:03Z,4120000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M38.00S,2022-01-05T01:35:04.4Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,72,69,2022-01-05T01:36:03Z,4130000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M38.00S,2022-01-05T01:35:04.4Z,3,REGULAR,substitution,out,[],203500,,,1610612739,72,69,2022-01-05T01:36:03Z,4140000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M38.00S,2022-01-05T01:35:04.4Z,3,REGULAR,substitution,out,[],1629630,,,1610612739,72,69,2022-01-05T01:36:03Z,4150000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M38.00S,2022-01-05T01:35:04.4Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,72,69,2022-01-05T01:36:03Z,4160000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M38.00S,2022-01-05T01:35:04.4Z,3,REGULAR,substitution,in,[],1630205,,,1610612739,72,69,2022-01-05T01:36:03Z,4170000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M38.00S,2022-01-05T01:35:04.4Z,3,REGULAR,substitution,in,[],1628991,,,1610612739,72,69,2022-01-05T01:36:03Z,4180000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M38.00S,2022-01-05T01:35:04.4Z,3,REGULAR,substitution,in,[],1630583,,,1610612739,72,69,2022-01-05T01:36:03Z,4190000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M38.00S,2022-01-05T01:36:08.8Z,3,REGULAR,freethrow,1 of 2,[],1629164,,,1610612739,72,69,2022-01-05T01:36:08Z,4200000,,,0,,MISS B. Goodwin Free Throw 1 of 2,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
429,PT02M38.00S,2022-01-05T01:36:08.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,72,69,2022-01-05T01:36:08Z,4210000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,428.0,,,,,,,,,,,,,,,,,,
430,PT02M38.00S,2022-01-05T01:36:08.8Z,3,REGULAR,freethrow,2 of 2,[],1629164,,,1610612739,72,69,2022-01-05T01:36:25Z,4220000,,,0,,MISS B. Goodwin Free Throw 2 of 2,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
431,PT02M35.00S,2022-01-05T01:36:11.8Z,3,REGULAR,rebound,defensive,[],1629633,,,1610612763,72,69,2022-01-05T01:36:25Z,4230000,,,0,,J. Culver REBOUND (Off:2 Def:2),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,430.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
432,PT02M19.00S,2022-01-05T01:36:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,15.325229960578188,39.46078431372549,1610612763,72,69,2022-01-05T01:36:51Z,4240000,53.0,92.0,1,left,MISS T. Jones 10' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,,
433,PT02M13.00S,2022-01-05T01:36:47.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,72,69,2022-01-05T01:36:51Z,4250000,,,0,,E. Mobley REBOUND (Off:0 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,432.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
434,PT02M01.00S,2022-01-05T01:37:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201567,92.32917214191852,56.127450980392155,1610612739,72,69,2022-01-05T01:37:13Z,4260000,31.0,20.0,1,right,MISS K. Love driving Layup,[201567],1610612739.0,CLE,driving,,,Love,K. Love,,,,,3.63,Missed,,,,,,,,,,,,,,,,,,,
435,PT02M01.00S,2022-01-05T01:37:01.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,72,69,2022-01-05T01:37:18Z,4270000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,,
436,PT01M56.00S,2022-01-05T01:37:19.8Z,3,REGULAR,foul,personal,[],1630205,,,1610612763,72,69,2022-01-05T01:37:28Z,4280000,,,0,,L. Stevens personal FOUL (1 PF),"[1630205, 1628991]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Jackson Jr.,1628991.0,,,
438,PT01M53.00S,2022-01-05T01:37:41.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612763,72,69,2022-01-05T01:38:07Z,4300000,,,0,,L. Stevens personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630205, 1628991]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,1628168.0,,2.0,0.0,Jackson Jr.,1628991.0,,,
