actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
272,PT02M22.00S,2022-01-27T00:56:46.9Z,2,REGULAR,foul,personal,[],1630171,,,1610612749,59,51,2022-01-27T00:57:04Z,2710000,,,0,,I. Okoro loose ball personal FOUL (2 PF),"[1630171, 201950]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,,,,,,,202049.0,,,,,,,,2.0,0.0,Holiday,201950.0,,
274,PT02M14.00S,2022-01-27T00:57:18.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,64.33968462549278,17.892156862745097,1610612749,59,51,2022-01-27T00:57:22Z,2730000,-161.0,283.0,1,right,MISS D. DiVincenzo 32' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,32.51,Missed,,,,,,,,,,,,,,,,,,
275,PT02M11.00S,2022-01-27T00:57:21.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,59,51,2022-01-27T00:57:22Z,2740000,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,274.0,4.0,2.0,2.0,,,,,,,,,,,,,,
276,PT01M56.00S,2022-01-27T00:57:35.7Z,2,REGULAR,3pt,Jump Shot,[],1629636,5.863994743758213,3.431372549019608,1610612739,59,51,2022-01-27T00:57:51Z,2750000,233.0,3.0,1,left,MISS D. Garland fadeaway 3PT,[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
277,PT01M55.00S,2022-01-27T00:57:36.7Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,59,51,2022-01-27T00:57:51Z,2760000,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,276.0,5.0,2.0,3.0,,,,,,,,,,,,,,
278,PT01M54.00S,2022-01-27T00:57:44.6Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,59,51,2022-01-27T00:58:00Z,2770000,,,0,,D. Garland step out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,step,,,Garland,D. Garland,,,,,,,,,,,1628954.0,1.0,,,,,,,,,,,,
279,PT01M54.00S,2022-01-27T00:57:56.3Z,2,REGULAR,substitution,out,[],1630171,,,1610612749,59,51,2022-01-27T00:58:13Z,2780000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M54.00S,2022-01-27T00:57:56.3Z,2,REGULAR,substitution,in,[],1630205,,,1610612749,59,51,2022-01-27T00:58:13Z,2800000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M54.00S,2022-01-27T00:57:56.3Z,2,REGULAR,substitution,in,[],203114,,,1610612749,59,51,2022-01-27T00:58:13Z,2810000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M54.00S,2022-01-27T00:57:56.3Z,2,REGULAR,substitution,out,[],201950,,,1610612749,59,51,2022-01-27T00:58:26Z,2815000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M31.00S,2022-01-27T00:58:25.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,79.31997371879106,5.88235294117647,1610612749,59,51,2022-01-27T00:58:30Z,2820000,-221.0,142.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
285,PT01M29.00S,2022-01-27T00:58:27.3Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,59,51,2022-01-27T00:59:02Z,2830000,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,,,,,,
286,PT01M29.00S,2022-01-27T00:58:32.4Z,2,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,59,51,2022-01-27T00:58:41Z,2840000,,,0,,B. Portis lost ball out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,lost ball,,,Portis,B. Portis,,,,,,,,,,,202049.0,1.0,,,,,,,,,,,,
287,PT01M29.00S,2022-01-27T00:58:44.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612739,59,51,2022-01-27T00:58:48Z,2850000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M29.00S,2022-01-27T00:58:44.9Z,2,REGULAR,substitution,in,[],1629670,,,1610612739,59,51,2022-01-27T00:58:48Z,2860000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M13.00S,2022-01-27T00:59:02.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,31.35676741130092,53.67647058823529,1610612739,62,51,2022-01-27T00:59:07Z,2870000,-18.0,242.0,1,left,C. Osman 24' 3PT  (18 PTS) (D. Garland 6 AST),"[1626224, 1629636]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,24.3,Made,,,,,,,18.0,D. Garland,1629636.0,6.0,,,,,,,,
291,PT01M04.00S,2022-01-27T00:59:11.4Z,2,REGULAR,2pt,Jump Shot,[],203507,93.77463863337714,83.57843137254902,1610612749,62,51,2022-01-27T00:59:21Z,2890000,168.0,6.0,1,right,MISS G. Antetokounmpo 16' step back Shot,[203507],1610612749.0,MIL,step back,,,Antetokounmpo,G. Antetokounmpo,,,,,16.8,Missed,,,,,,,,,,,,,,,,,,
292,PT01M00.00S,2022-01-27T00:59:15.4Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,62,51,2022-01-27T00:59:21Z,2900000,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,291.0,3.0,1.0,2.0,,,,,,,,,,,,,,
293,PT00M59.10S,2022-01-27T00:59:16.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,93.11760840998686,49.26470588235294,1610612749,62,53,2022-01-27T00:59:25Z,2910000,-4.0,12.0,1,right,B. Portis putback Layup (14 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,1.27,Made,,,,,,,14.0,,,,,,,,,,,
294,PT00M42.70S,2022-01-27T00:59:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,7.835085413929041,35.294117647058826,1610612739,62,53,2022-01-27T01:02:53Z,2920000,74.0,21.0,1,left,MISS L. Stevens 7' pullup bank Shot,[1630205],1610612739.0,CLE,pullup bank,,,Stevens,L. Stevens,,,,,7.65,Missed,,,,,,,,,,,,,,,,,,
295,PT00M39.50S,2022-01-27T00:59:38.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,62,53,2022-01-27T01:02:55Z,2930000,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,294.0,4.0,2.0,2.0,,,,,,,,,,,,,,
315,PT00M39.20S,2022-01-27T00:59:38.4Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,62,53,2022-01-27T01:02:29Z,2935000,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 1630205]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,2.0,,,,,Stevens,1630205.0,,,,,,
316,PT00M39.20S,2022-01-27T00:59:38.4Z,2,REGULAR,steal,,[],1630205,,,1610612739,62,53,2022-01-27T01:02:11Z,2937500,,,0,,L. Stevens STEAL (3 STL),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M37.20S,2022-01-27T00:59:41.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628386,6.389618922470433,50.0,1610612739,62,53,2022-01-27T01:04:11Z,2940000,0.0,8.0,1,left,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,0.76,Missed,,,,,,,,,,,,,,,,,,
297,PT00M36.20S,2022-01-27T00:59:42.2Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,62,53,2022-01-27T01:04:11Z,2950000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,296.0,1.0,1.0,0.0,,,,,,,,,,,,,,
298,PT00M32.90S,2022-01-27T00:59:50.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626171,92.46057818659659,49.50980392156863,1610612749,62,55,2022-01-27T00:59:59Z,2960000,-2.0,18.0,1,right,B. Portis DUNK (16 PTS) (G. Hill 1 AST),"[1626171, 201588]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,1.86,Made,,,,,,,16.0,G. Hill,201588.0,1.0,,,,,,,,
299,PT00M32.90S,2022-01-27T01:00:01.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626171,,,1610612739,62,55,2022-01-27T01:00:10Z,2970000,,,0,,B. Portis technical FOUL (1 Tech),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,202049.0,,,,,,,,2.0,1.0,,,,
300,PT00M32.90S,2022-01-27T01:00:22.0Z,2,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,63,55,2022-01-27T01:00:22Z,2980000,,,0,,D. Garland technical Free Throw 1 of 1 (14 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
301,PT00M32.90S,2022-01-27T01:00:28.4Z,2,REGULAR,substitution,out,[],1626171,,,1610612739,63,55,2022-01-27T01:00:32Z,2990000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M32.90S,2022-01-27T01:00:28.4Z,2,REGULAR,substitution,in,[],1626192,,,1610612739,63,55,2022-01-27T01:00:32Z,3000000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M08.80S,2022-01-27T01:01:06.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,5.863994743758213,65.19607843137256,1610612739,63,55,2022-01-27T01:01:18Z,3010000,-76.0,3.0,1,left,MISS D. Garland 7' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,7.6,Missed,,,,,,,,,,,,,,,,,,
304,PT00M07.90S,2022-01-27T01:01:09.9Z,2,REGULAR,rebound,offensive,[],1630205,,,1610612739,63,55,2022-01-27T01:01:09Z,3020000,,,0,,L. Stevens REBOUND (Off:2 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,303.0,3.0,1.0,2.0,,,,,,,,,,,,,,
305,PT00M07.90S,2022-01-27T01:01:10.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,5.601182654402102,48.529411764705884,1610612739,63,55,2022-01-27T01:01:24Z,3030000,7.0,0.0,1,left,MISS L. Stevens tip Layup,[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,0.74,Missed,,,,,,,,,,,,,,,,,,
306,PT00M07.90S,2022-01-27T01:01:14.8Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,63,55,2022-01-27T01:01:14Z,3040000,,,0,,J. Allen REBOUND (Off:4 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,305.0,6.0,2.0,4.0,,,,,,,,,,,,,,
307,PT00M07.90S,2022-01-27T01:01:18.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612739,63,55,2022-01-27T01:01:25Z,3050000,,,0,,K. Middleton personal FOUL (1 PF) (Allen 2 FT),"[203114, 1628386]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,1628954.0,,,,,,,,1.0,0.0,Allen,1628386.0,,
309,PT00M07.90S,2022-01-27T01:01:35.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,64,55,2022-01-27T01:01:35Z,3070000,,,0,,J. Allen Free Throw 1 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
310,PT00M07.90S,2022-01-27T01:01:36.8Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,64,55,2022-01-27T01:01:42Z,3080000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M07.90S,2022-01-27T01:01:36.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,64,55,2022-01-27T01:01:42Z,3090000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M07.90S,2022-01-27T01:01:52.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,65,55,2022-01-27T01:01:52Z,3100000,,,0,,J. Allen Free Throw 2 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
313,PT00M02.60S,2022-01-27T01:02:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,41.66666666666667,1610612749,65,57,2022-01-27T01:02:23Z,3110000,-42.0,12.0,1,right,G. Antetokounmpo driving Layup (8 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,4.34,Made,,,,,,,8.0,,,,,,,,,,,
317,PT00M00.00S,2022-01-27T01:02:16.8Z,2,REGULAR,period,end,[],0,,,1610612739,65,57,2022-01-27T01:02:16Z,3130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-01-27T01:16:57.0Z,3,REGULAR,substitution,out,['startperiod'],1630205,,,1610612739,65,57,2022-01-27T01:17:17Z,3140000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-01-27T01:16:57.0Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,65,57,2022-01-27T01:17:17Z,3150000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-01-27T01:16:57.0Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612739,65,57,2022-01-27T01:17:17Z,3160000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-27T01:16:57.0Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612739,65,57,2022-01-27T01:17:17Z,3170000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-27T01:16:57.0Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,65,57,2022-01-27T01:17:17Z,3180000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-27T01:16:57.0Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,65,57,2022-01-27T01:17:17Z,3190000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-27T01:16:57.0Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612739,65,57,2022-01-27T01:17:17Z,3200000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-27T01:16:57.0Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612739,65,57,2022-01-27T01:17:17Z,3210000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-27T01:17:33.0Z,3,REGULAR,period,start,[],0,,,1610612739,65,57,2022-01-27T01:17:33Z,3220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M47.00S,2022-01-27T01:17:45.6Z,3,REGULAR,3pt,Jump Shot,[],1630171,95.48291721419186,95.34313725490196,1610612739,65,57,2022-01-27T01:17:49Z,3230000,227.0,-10.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
329,PT11M44.00S,2022-01-27T01:17:48.6Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,65,57,2022-01-27T01:17:49Z,3240000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,328.0,4.0,3.0,1.0,,,,,,,,,,,,,,
330,PT11M39.00S,2022-01-27T01:17:52.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,4.418528252299605,49.754901960784316,1610612749,65,59,2022-01-27T01:17:58Z,3250000,1.0,-11.0,1,left,G. Antetokounmpo cutting DUNK (10 PTS) (P. Connaughton 1 AST),"[203507, 1626192]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,1.11,Made,,,,,,,10.0,P. Connaughton,1626192.0,1.0,,,,,,,,
332,PT11M15.00S,2022-01-27T01:18:16.7Z,3,REGULAR,2pt,Jump Shot,[],1629731,83.39356110381078,75.0,1610612739,67,59,2022-01-27T01:19:07Z,3270000,125.0,104.0,1,right,D. Wade 16' pullup Jump Shot (2 PTS),[1629731],1610612739.0,CLE,pullup,,,Wade,D. Wade,,,,,16.24,Made,,,,,,,2.0,,,,,,,,,,,
333,PT11M06.00S,2022-01-27T01:18:25.9Z,3,REGULAR,2pt,Jump Shot,[],1626171,8.623521681997373,33.82352941176471,1610612749,67,59,2022-01-27T01:18:32Z,3280000,81.0,29.0,1,left,MISS B. Portis 8' turnaround bank Shot,[1626171],1610612749.0,MIL,turnaround bank,,,Portis,B. Portis,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,
334,PT11M04.00S,2022-01-27T01:18:27.9Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,67,59,2022-01-27T01:18:32Z,3290000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,333.0,1.0,1.0,0.0,,,,,,,,,,,,,,
335,PT10M52.00S,2022-01-27T01:18:40.5Z,3,REGULAR,3pt,Jump Shot,[],1629636,61.97437582128777,74.50980392156863,1610612739,70,59,2022-01-27T01:18:44Z,3300000,123.0,305.0,1,right,D. Garland 32' 3PT  (17 PTS) (D. Wade 1 AST),"[1629636, 1629731]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,32.86,Made,,,,,,,17.0,D. Wade,1629731.0,1.0,,,,,,,,
337,PT10M42.00S,2022-01-27T01:18:54.6Z,3,REGULAR,foul,personal,[],1629731,,,1610612749,70,59,2022-01-27T01:18:59Z,3320000,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 203114]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,202049.0,,,,,,,,1.0,0.0,Middleton,203114.0,,
339,PT10M40.00S,2022-01-27T01:19:10.7Z,3,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,70,59,2022-01-27T01:19:33Z,3340000,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (6 TO),[203507],1610612749.0,MIL,lost ball,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,1628954.0,6.0,,,,,,,,,,,,
340,PT10M29.00S,2022-01-27T01:19:26.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630596,66.96780551905388,37.5,1610612739,73,59,2022-01-27T01:19:35Z,3350000,-62.0,258.0,1,right,E. Mobley 26' 3PT  (11 PTS) (D. Garland 7 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,26.55,Made,,,,,,,11.0,D. Garland,1629636.0,7.0,,,,,,,,
342,PT10M13.00S,2022-01-27T01:19:42.4Z,3,REGULAR,3pt,Jump Shot,[],1626171,28.597240473061763,25.735294117647058,1610612749,73,59,2022-01-27T01:19:47Z,3370000,121.0,216.0,1,left,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,
343,PT10M11.00S,2022-01-27T01:19:44.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,73,59,2022-01-27T01:19:47Z,3380000,,,0,,J. Allen REBOUND (Off:4 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,342.0,7.0,3.0,4.0,,,,,,,,,,,,,,
344,PT10M04.00S,2022-01-27T01:19:51.6Z,3,REGULAR,3pt,Jump Shot,[],1629731,82.86793692509855,95.34313725490196,1610612739,76,59,2022-01-27T01:20:00Z,3390000,227.0,109.0,1,right,D. Wade 25' 3PT  (5 PTS) (I. Okoro 3 AST),"[1629731, 1630171]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,25.13,Made,,,,,,,5.0,I. Okoro,1630171.0,3.0,,,,,,,,
346,PT10M03.00S,2022-01-27T01:19:59.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,76,59,2022-01-27T01:19:59Z,3410000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M44.00S,2022-01-27T01:23:07.0Z,3,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612749,76,59,2022-01-27T01:23:14Z,3420000,,,0,,J. Allen shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628386, 203507]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,202049.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
349,PT09M44.00S,2022-01-27T01:23:42.8Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,76,60,2022-01-27T01:23:42Z,3440000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
350,PT09M44.00S,2022-01-27T01:24:03.9Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,76,61,2022-01-27T01:24:04Z,3450000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
351,PT09M26.00S,2022-01-27T01:24:22.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,88.51839684625493,59.80392156862745,1610612739,76,61,2022-01-27T01:24:33Z,3460000,49.0,55.0,1,right,MISS E. Mobley 7' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,7.4,Missed,,,,,,,,,,,,,,,,,,
352,PT09M24.00S,2022-01-27T01:24:24.6Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,76,61,2022-01-27T01:24:33Z,3470000,,,0,,J. Holiday REBOUND (Off:1 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,351.0,5.0,4.0,1.0,,,,,,,,,,,,,,
353,PT09M19.00S,2022-01-27T01:24:35.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,76,61,2022-01-27T01:24:35Z,3480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M18.00S,2022-01-27T01:24:56.9Z,3,REGULAR,foul,personal,[],1630171,,,1610612749,76,61,2022-01-27T01:25:06Z,3490000,,,0,,I. Okoro personal FOUL (3 PF),"[1630171, 203114]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,202049.0,,,,,,,,3.0,0.0,Middleton,203114.0,,
356,PT09M05.00S,2022-01-27T01:25:27.0Z,3,REGULAR,2pt,Jump Shot,[],203114,5.863994743758213,23.284313725490197,1610612749,76,63,2022-01-27T01:25:34Z,3510000,134.0,3.0,1,left,K. Middleton 13' turnaround fadeaway Jump Shot (13 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,13.36,Made,,,,,,,13.0,,,,,,,,,,,
357,PT08M49.00S,2022-01-27T01:25:47.7Z,3,REGULAR,foul,personal,[],201950,,,1610612739,76,63,2022-01-27T01:25:55Z,3520000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1630596]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,202049.0,,,,,,,,2.0,0.0,Mobley,1630596.0,,
359,PT08M42.00S,2022-01-27T01:26:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.77463863337714,50.49019607843137,1610612739,76,63,2022-01-27T01:26:15Z,3540000,2.0,6.0,1,right,MISS E. Mobley Layup,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,
360,PT08M39.00S,2022-01-27T01:26:13.0Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,76,63,2022-01-27T01:26:15Z,3550000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,359.0,2.0,2.0,0.0,,,,,,,,,,,,,,
361,PT08M34.00S,2022-01-27T01:26:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.469776609724048,48.529411764705884,1610612749,76,63,2022-01-27T01:26:26Z,3560000,7.0,-1.0,1,left,MISS J. Holiday driving Layup - blocked,"[201950, 1630596]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,0.75,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
