actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
369,PT08M06.00S,2022-03-01T01:36:32.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.601182654402102,48.77450980392157,1610612739,65,76,2022-03-01T01:36:37Z,3640000,6.0,0.0,1,left,J. Allen cutting DUNK (12 PTS) (C. Osman 2 AST),"[1628386, 1626224]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,,,,,0.61,Made,,,,,,,12.0,C. Osman,1626224.0,2.0,,,,
371,PT07M44.00S,2022-03-01T01:36:54.4Z,3,REGULAR,3pt,Jump Shot,[],1626156,68.80749014454665,20.588235294117645,1610612750,65,79,2022-03-01T01:37:00Z,3660000,-147.0,241.0,1,right,D. Russell 28' 3PT  (13 PTS) (K. Towns 3 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,28.21,Made,,,,,,,13.0,K. Towns,1626157.0,3.0,,,,
374,PT07M28.00S,2022-03-01T01:37:19.0Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612739,65,79,2022-03-01T01:37:27Z,3690000,,,0,,K. Towns shooting personal FOUL (1 PF) (Stevens 2 FT),"[1626157, 1630205]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,1146.0,1.0,0.0,Stevens,1630205.0,,,,,,,,,,,,,,,,
376,PT07M28.00S,2022-03-01T01:37:36.9Z,3,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,66,79,2022-03-01T01:37:36Z,3710000,,,0,,L. Stevens Free Throw 1 of 2 (1 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,
377,PT07M28.00S,2022-03-01T01:37:54.1Z,3,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,67,79,2022-03-01T01:37:54Z,3720000,,,0,,L. Stevens Free Throw 2 of 2 (2 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,
378,PT07M15.00S,2022-03-01T01:38:08.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,94.30026281208936,51.71568627450981,1610612750,67,81,2022-03-01T01:38:14Z,3730000,9.0,1.0,1,right,A. Edwards driving DUNK (15 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,0.87,Made,,,,,,,15.0,,,,,,,
379,PT06M50.00S,2022-03-01T01:38:38.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612739,67,81,2022-03-01T01:38:57Z,3740000,,,0,,K. Towns personal FOUL (2 PF) (Allen 2 FT),"[1626157, 1628386]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1146.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,,
381,PT06M50.00S,2022-03-01T01:38:58.6Z,3,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,68,81,2022-03-01T01:39:33Z,3760000,,,0,,J. Allen Free Throw 1 of 2 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,
382,PT06M50.00S,2022-03-01T01:38:58.6Z,3,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,68,81,2022-03-01T01:39:33Z,3770000,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,Missed,,,,,,,,,,,,,,
383,PT06M45.00S,2022-03-01T01:39:03.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,68,81,2022-03-01T01:42:16Z,3780000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,382.0,6.0,5.0,1.0,,,,,,,,
384,PT06M32.00S,2022-03-01T01:39:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,88.38699080157687,56.61764705882353,1610612750,68,83,2022-03-01T01:39:43Z,3790000,33.0,57.0,1,right,P. Beverley 6' floating Jump Shot (5 PTS),[201976],1610612750.0,MIN,floating,,,Beverley,P. Beverley,,,,,,,,,,6.57,Made,,,,,,,5.0,,,,,,,
385,PT06M14.00S,2022-03-01T01:39:49.3Z,3,REGULAR,turnover,lost ball,[],1626224,,,1610612739,68,83,2022-03-01T01:39:56Z,3800000,,,0,,C. Osman lost ball TURNOVER (2 TO),"[1626224, 201976]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,2.0,Beverley,201976.0,
386,PT06M14.00S,2022-03-01T01:39:49.3Z,3,REGULAR,steal,,[],201976,,,1610612750,68,83,2022-03-01T01:39:53Z,3810000,,,0,,P. Beverley STEAL (1 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M14.00S,2022-03-01T01:39:54.5Z,3,REGULAR,foul,personal,[],1626224,,,1610612750,68,83,2022-03-01T01:40:11Z,3820000,,,0,,C. Osman personal FOUL (2 PF),"[1626224, 201976]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,200833.0,2.0,0.0,Beverley,201976.0,,,,,,,,,,,,,,,,
389,PT06M02.00S,2022-03-01T01:40:19.5Z,3,REGULAR,foul,personal,[],1630205,,,1610612750,68,83,2022-03-01T01:40:33Z,3840000,,,0,,L. Stevens personal FOUL (1 PF),"[1630205, 1626156]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,204058.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,,
391,PT05M53.00S,2022-03-01T01:40:42.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201976,73.27529566360053,14.950980392156863,1610612750,68,86,2022-03-01T01:40:49Z,3860000,-175.0,199.0,1,right,P. Beverley 26' 3PT  (8 PTS) (A. Edwards 3 AST),"[201976, 1630162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,26.49,Made,,,,,,,8.0,A. Edwards,1630162.0,3.0,,,,
393,PT05M37.00S,2022-03-01T01:40:58.1Z,3,REGULAR,turnover,bad pass,[],1626224,,,1610612739,68,86,2022-03-01T01:41:02Z,3880000,,,0,,C. Osman bad pass TURNOVER (3 TO),"[1626224, 1630162]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,3.0,Edwards,1630162.0,
394,PT05M37.00S,2022-03-01T01:40:58.1Z,3,REGULAR,steal,,[],1630162,,,1610612750,68,86,2022-03-01T01:41:00Z,3890000,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M37.00S,2022-03-01T01:41:03.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,92.59198423127464,50.73529411764706,1610612750,68,88,2022-03-01T01:41:10Z,3900000,4.0,17.0,1,right,A. Edwards running DUNK (17 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,1.75,Made,,,,,,,17.0,,,,,,,
396,PT05M37.00S,2022-03-01T01:41:12.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,68,88,2022-03-01T01:41:12Z,3910000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M37.00S,2022-03-01T01:43:04.3Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,68,88,2022-03-01T01:44:07Z,3920000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M37.00S,2022-03-01T01:43:04.3Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,68,88,2022-03-01T01:44:07Z,3930000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M37.00S,2022-03-01T01:43:04.3Z,3,REGULAR,substitution,out,[],1626224,,,1610612739,68,88,2022-03-01T01:44:07Z,3940000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M37.00S,2022-03-01T01:43:04.3Z,3,REGULAR,substitution,in,[],201567,,,1610612739,68,88,2022-03-01T01:44:07Z,3950000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M37.00S,2022-03-01T01:43:04.3Z,3,REGULAR,substitution,in,[],1629164,,,1610612739,68,88,2022-03-01T01:44:07Z,3960000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M37.00S,2022-03-01T01:43:04.3Z,3,REGULAR,substitution,in,[],1628374,,,1610612739,68,88,2022-03-01T01:44:07Z,3970000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M13.00S,2022-03-01T01:44:32.2Z,3,REGULAR,turnover,out-of-bounds,[],201567,,,1610612739,68,88,2022-03-01T01:44:40Z,3980000,,,0,,K. Love bad pass out-of-bounds TURNOVER (1 TO),[201567],1610612739.0,CLE,bad pass,,,Love,K. Love,,,,,200833.0,,,,,,,,,,,,,,,,,1.0,,,
404,PT04M56.00S,2022-03-01T01:45:01.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,93.77463863337714,50.0,1610612750,68,90,2022-03-01T01:45:07Z,3990000,0.0,6.0,1,right,J. Vanderbilt cutting DUNK (4 PTS) (P. Beverley 4 AST),"[1629020, 201976]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,0.6,Made,,,,,,,4.0,P. Beverley,201976.0,4.0,,,,
406,PT04M41.00S,2022-03-01T01:45:16.5Z,3,REGULAR,turnover,bad pass,[],1628374,,,1610612739,68,90,2022-03-01T01:45:23Z,4010000,,,0,,L. Markkanen bad pass TURNOVER (2 TO),"[1628374, 1630162]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,2.0,Edwards,1630162.0,
407,PT04M41.00S,2022-03-01T01:45:16.5Z,3,REGULAR,steal,,[],1630162,,,1610612750,68,90,2022-03-01T01:45:19Z,4020000,,,0,,A. Edwards STEAL (4 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M37.00S,2022-03-01T01:45:20.6Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,68,90,2022-03-01T01:45:26Z,4030000,,,0,,A. Edwards bad pass TURNOVER (4 TO),"[1630162, 1629164]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,4.0,Goodwin,1629164.0,
409,PT04M37.00S,2022-03-01T01:45:20.6Z,3,REGULAR,steal,,[],1629164,,,1610612739,68,90,2022-03-01T01:49:10Z,4040000,,,0,,B. Goodwin STEAL (2 STL),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M34.00S,2022-03-01T01:45:25.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612739,68,90,2022-03-01T01:45:34Z,4050000,,,0,,K. Towns shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1626157, 1628374]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,204058.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
412,PT04M34.00S,2022-03-01T01:45:56.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628374,,,1610612739,69,90,2022-03-01T01:45:56Z,4070000,,,0,,L. Markkanen Free Throw 1 of 2 (7 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,
413,PT04M34.00S,2022-03-01T01:45:58.4Z,3,REGULAR,substitution,out,[],201976,,,1610612739,69,90,2022-03-01T01:46:02Z,4080000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M34.00S,2022-03-01T01:45:58.4Z,3,REGULAR,substitution,in,[],1627736,,,1610612739,69,90,2022-03-01T01:46:02Z,4090000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M34.00S,2022-03-01T01:46:14.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628374,,,1610612739,70,90,2022-03-01T01:46:14Z,4100000,,,0,,L. Markkanen Free Throw 2 of 2 (8 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,
416,PT04M25.00S,2022-03-01T01:46:24.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,70.64717477003943,19.852941176470587,1610612750,70,90,2022-03-01T01:46:32Z,4110000,-151.0,223.0,1,right,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,26.95,Missed,,,,,,,,,,,,,,
417,PT04M23.00S,2022-03-01T01:46:26.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,70,90,2022-03-01T01:46:32Z,4120000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,416.0,,,,,,,,,,,
418,PT04M14.00S,2022-03-01T01:46:43.9Z,3,REGULAR,turnover,lost ball,[],1630205,,,1610612739,70,90,2022-03-01T01:46:53Z,4130000,,,0,,L. Stevens lost ball TURNOVER (1 TO),"[1630205, 1626157]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,1.0,Towns,1626157.0,
419,PT04M14.00S,2022-03-01T01:46:43.9Z,3,REGULAR,steal,,[],1626157,,,1610612750,70,90,2022-03-01T01:54:05Z,4140000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M06.00S,2022-03-01T01:46:52.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,72.48685939553219,82.84313725490196,1610612750,70,93,2022-03-01T01:54:17Z,4150000,164.0,206.0,1,right,D. Russell 26' 3PT running (16 PTS) (J. Vanderbilt 2 AST),"[1626156, 1629020]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,,,26.35,Made,,,,,,,16.0,J. Vanderbilt,1629020.0,2.0,,,,
421,PT03M45.00S,2022-03-01T01:47:12.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,4.944152431011826,50.98039215686274,1610612739,70,93,2022-03-01T01:47:17Z,4160000,-5.0,-6.0,1,left,MISS L. Stevens driving Layup,[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,,,,,,0.77,Missed,,,,,,,,,,,,,,
422,PT03M44.00S,2022-03-01T01:47:13.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,70,93,2022-03-01T01:47:17Z,4170000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,421.0,7.0,6.0,1.0,,,,,,,,
423,PT03M40.00S,2022-03-01T01:47:18.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,85.3646517739816,96.07843137254902,1610612750,70,93,2022-03-01T01:55:00Z,4180000,230.0,85.0,1,right,MISS A. Edwards 24' running 3PT,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,24.56,Missed,,,,,,,,,,,,,,
424,PT03M37.00S,2022-03-01T01:47:21.4Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,70,93,2022-03-01T01:47:31Z,4190000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,423.0,1.0,1.0,0.0,,,,,,,,
425,PT03M30.00S,2022-03-01T01:47:27.9Z,3,REGULAR,3pt,Jump Shot,[],201567,30.56833114323259,73.52941176470588,1610612739,73,93,2022-03-01T01:47:34Z,4200000,-118.0,235.0,1,left,K. Love 26' 3PT  (11 PTS) (B. Goodwin 9 AST),"[201567, 1629164]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,26.26,Made,,,,,,,11.0,B. Goodwin,1629164.0,9.0,,,,
427,PT03M04.00S,2022-03-01T01:47:53.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,89.96386333771353,46.81372549019608,1610612750,73,95,2022-03-01T01:47:58Z,4220000,-16.0,42.0,1,right,K. Towns Hook (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,4.47,Made,,,,,,,14.0,,,,,,,
428,PT03M18.00S,2022-03-01T01:47:54.6Z,3,REGULAR,memo,,[],0,,,1610612739,73,95,2022-03-01T01:57:23Z,4230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Goodwin sets career high in assists
429,PT02M57.00S,2022-03-01T01:48:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,5.206964520367937,50.49019607843137,1610612739,75,95,2022-03-01T01:48:07Z,4240000,-2.0,-4.0,1,left,L. Stevens cutting Layup (4 PTS) (K. Love 3 AST),"[1630205, 201567]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,,,,,,0.44,Made,,,,,,,4.0,K. Love,201567.0,3.0,,,,
431,PT02M57.00S,2022-03-01T01:48:11.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,75,95,2022-03-01T01:48:11Z,4260000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M57.00S,2022-03-01T01:49:15.2Z,3,REGULAR,substitution,out,[],1630205,,,1610612750,75,95,2022-03-01T01:49:39Z,4270000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M57.00S,2022-03-01T01:49:15.2Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,75,95,2022-03-01T01:49:39Z,4280000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M57.00S,2022-03-01T01:49:15.2Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,75,95,2022-03-01T01:49:39Z,4290000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M57.00S,2022-03-01T01:49:15.2Z,3,REGULAR,substitution,in,[],1626224,,,1610612750,75,95,2022-03-01T01:49:39Z,4300000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M57.00S,2022-03-01T01:49:15.2Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,75,95,2022-03-01T01:49:39Z,4310000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M57.00S,2022-03-01T01:49:15.2Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,75,95,2022-03-01T01:49:39Z,4320000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M46.00S,2022-03-01T01:49:49.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,75,95,2022-03-01T01:49:49Z,4330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M44.00S,2022-03-01T01:50:01.3Z,3,REGULAR,3pt,Jump Shot,[],1630183,86.81011826544021,97.05882352941177,1610612750,75,98,2022-03-01T01:50:08Z,4340000,235.0,71.0,1,right,J. McDaniels 24' 3PT  (17 PTS) (J. McLaughlin 7 AST),"[1630183, 1629162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,24.59,Made,,,,,,,17.0,J. McLaughlin,1629162.0,7.0,,,,
441,PT02M33.00S,2022-03-01T01:50:15.6Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630162,,,1610612739,75,98,2022-03-01T01:50:23Z,4360000,,,0,,A. Edwards shooting personal FOUL (3 PF) (Love 3 FT),"[1630162, 201567]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,200833.0,3.0,0.0,Love,201567.0,,,,,,,,,,,,,,,,
443,PT02M33.00S,2022-03-01T01:50:48.0Z,3,REGULAR,freethrow,1 of 3,[],201567,,,1610612739,76,98,2022-03-01T01:50:48Z,4380000,,,0,,K. Love Free Throw 1 of 3 (12 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,
444,PT02M33.00S,2022-03-01T01:51:02.5Z,3,REGULAR,freethrow,2 of 3,[],201567,,,1610612739,77,98,2022-03-01T01:51:02Z,4390000,,,0,,K. Love Free Throw 2 of 3 (13 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,
445,PT02M33.00S,2022-03-01T01:51:03.6Z,3,REGULAR,substitution,out,[],1630162,,,1610612739,77,98,2022-03-01T01:51:07Z,4400000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M33.00S,2022-03-01T01:51:03.6Z,3,REGULAR,substitution,in,[],1627752,,,1610612739,77,98,2022-03-01T01:51:07Z,4410000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M33.00S,2022-03-01T01:51:19.2Z,3,REGULAR,freethrow,3 of 3,[],201567,,,1610612739,78,98,2022-03-01T01:51:19Z,4420000,,,0,,K. Love Free Throw 3 of 3 (14 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,
448,PT02M19.00S,2022-03-01T01:51:34.5Z,3,REGULAR,3pt,Jump Shot,[],1627736,71.56701708278581,17.647058823529413,1610612750,78,98,2022-03-01T01:51:39Z,4430000,-162.0,215.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,26.89,Missed,,,,,,,,,,,,,,
449,PT02M16.00S,2022-03-01T01:51:37.5Z,3,REGULAR,rebound,defensive,[],1629164,,,1610612739,78,98,2022-03-01T01:51:39Z,4440000,,,0,,B. Goodwin REBOUND (Off:0 Def:1),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,448.0,1.0,1.0,0.0,,,,,,,,
450,PT02M07.00S,2022-03-01T01:51:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,4.944152431011826,49.754901960784316,1610612739,80,98,2022-03-01T01:56:51Z,4450000,1.0,-6.0,1,left,J. Allen Layup (15 PTS) (C. Osman 3 AST),"[1628386, 1626224]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,0.61,Made,,,,,,,15.0,C. Osman,1626224.0,3.0,,,,
452,PT01M58.00S,2022-03-01T01:51:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.59198423127464,49.754901960784316,1610612750,80,98,2022-03-01T01:52:09Z,4470000,-1.0,17.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,1.71,Missed,,,,,,,,,,,,,,
453,PT01M55.00S,2022-03-01T01:51:59.1Z,3,REGULAR,rebound,defensive,[],1629164,,,1610612739,80,98,2022-03-01T01:52:09Z,4480000,,,0,,B. Goodwin REBOUND (Off:0 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,452.0,2.0,2.0,0.0,,,,,,,,
454,PT01M48.00S,2022-03-01T01:52:05.6Z,3,REGULAR,3pt,Jump Shot,[],201567,31.78794349540079,66.19944852941177,1610612739,83,98,2022-03-01T01:52:17Z,4490000,-81.0,246.0,1,left,K. Love 25' 3PT  (17 PTS) (L. Markkanen 1 AST),"[201567, 1628374]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,25.93,Made,,,,,,,17.0,L. Markkanen,1628374.0,1.0,,,,
456,PT01M47.00S,2022-03-01T01:52:13.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,83,98,2022-03-01T01:52:13Z,4510000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M47.00S,2022-03-01T01:53:14.6Z,3,REGULAR,substitution,out,[],1628386,,,1610612750,83,98,2022-03-01T01:53:50Z,4520000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M47.00S,2022-03-01T01:53:14.6Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,83,98,2022-03-01T01:53:50Z,4530000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M47.00S,2022-03-01T01:53:14.6Z,3,REGULAR,substitution,in,[],1630596,,,1610612750,83,98,2022-03-01T01:53:50Z,4540000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M47.00S,2022-03-01T01:53:14.6Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,83,98,2022-03-01T01:53:50Z,4550000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
