actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
186,PT09M36.00S,2021-11-28T01:39:42.6Z,2,REGULAR,foul,personal,[],1630181,,,1610612739,30,25,2021-11-28T01:39:51Z,1800000,,,0,,R. Hampton personal FOUL (1 PF),"[1630181, 1630596]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Mobley,1630596.0,,,
188,PT09M22.00S,2021-11-28T01:40:14.8Z,2,REGULAR,3pt,Jump Shot,[],1630596,26.231931668856767,18.872549019607842,1610612739,30,25,2021-11-28T01:40:19Z,1820000,156.0,194.0,1,left,MISS E. Mobley 24' pullup 3PT,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,,,,24.88,Missed,,,,,,,,,,,,,,,,
189,PT09M19.00S,2021-11-28T01:40:17.8Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,30,25,2021-11-28T01:40:19Z,1830000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,
190,PT09M16.00S,2021-11-28T01:40:19.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629643,94.30026281208936,49.01960784313725,1610612753,30,27,2021-11-28T01:41:44Z,1840000,-5.0,1.0,1,right,C. Okeke running Layup (2 PTS),[1629643],1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,,,,0.5,Made,,,,,2.0,,,,,,,,,,,
191,PT08M54.00S,2021-11-28T01:40:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,11.645860709592641,34.80392156862745,1610612739,32,27,2021-11-28T01:40:54Z,1850000,76.0,57.0,1,left,L. Markkanen 9' turnaround fadeaway Jump Shot (4 PTS),[1628374],1610612739.0,CLE,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,,,,9.5,Made,,,,,4.0,,,,,,,,,,,
192,PT08M39.00S,2021-11-28T01:40:57.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.24901445466492,52.20588235294118,1610612753,32,27,2021-11-28T01:41:10Z,1860000,11.0,11.0,1,right,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,,,,1.56,Missed,,,,,,,,,,,,,,,,
194,PT08M37.00S,2021-11-28T01:40:59.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,32,27,2021-11-28T01:44:57Z,1880000,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,192.0,5.0,3.0,2.0,,,,,,,,,,,,
195,PT08M31.00S,2021-11-28T01:41:04.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,6.1268068331143235,50.49019607843137,1610612739,32,27,2021-11-28T01:41:20Z,1890000,-2.0,5.0,1,left,MISS C. Osman running reverse Layup,[1626224],1610612739.0,CLE,running reverse,,,Osman,C. Osman,,,,,,,,0.57,Missed,,,,,,,,,,,,,,,,
196,PT08M31.00S,2021-11-28T01:41:04.9Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,32,27,2021-11-28T01:42:20Z,1900000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,,
197,PT08M22.00S,2021-11-28T01:41:14.3Z,2,REGULAR,3pt,Jump Shot,[],1629021,69.85873850197109,71.56862745098039,1610612753,32,30,2021-11-28T01:41:26Z,1910000,108.0,231.0,1,right,M. Wagner 25' 3PT  (3 PTS) (R. Hampton 2 AST),"[1629021, 1630181]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,25.47,Made,,,,,3.0,R. Hampton,1630181.0,2.0,,,,,,,,
199,PT08M07.00S,2021-11-28T01:41:28.8Z,2,REGULAR,3pt,Jump Shot,[],201937,31.35676741130092,70.09803921568627,1610612739,32,30,2021-11-28T02:04:45Z,1930000,-100.0,242.0,1,left,MISS R. Rubio 26' step back 3PT,[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,,,,26.23,Missed,,,,,,,,,,,,,,,,
200,PT08M04.00S,2021-11-28T01:41:31.8Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,32,30,2021-11-28T01:41:34Z,1940000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,,,
201,PT07M57.00S,2021-11-28T01:41:39.7Z,2,REGULAR,3pt,Jump Shot,[],1629021,64.60249671484888,51.225490196078425,1610612753,32,33,2021-11-28T01:41:54Z,1950000,6.0,280.0,1,right,M. Wagner 28' 3PT  (6 PTS) (T. Ross 3 AST),"[1629021, 203082]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,28.03,Made,,,,,6.0,T. Ross,203082.0,3.0,,,,,,,,
203,PT07M31.00S,2021-11-28T01:42:04.9Z,2,REGULAR,3pt,Jump Shot,[],1626224,32.670827858081466,42.64705882352941,1610612739,35,33,2021-11-28T01:42:10Z,1970000,37.0,255.0,1,left,C. Osman 25' 3PT  (5 PTS) (R. Rubio 2 AST),"[1626224, 201937]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,25.72,Made,,,,,5.0,R. Rubio,201937.0,2.0,,,,,,,,
205,PT07M10.00S,2021-11-28T01:42:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,92.85479632063075,52.94117647058824,1610612753,35,35,2021-11-28T01:42:30Z,1990000,15.0,15.0,1,right,F. Wagner driving floating bank Jump Shot (4 PTS) (M. Wagner 2 AST),"[1630532, 1629021]",1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,,,,2.08,Made,,,,,4.0,M. Wagner,1629021.0,2.0,,,,,,,,
207,PT06M59.00S,2021-11-28T01:42:37.0Z,2,REGULAR,3pt,Jump Shot,[],1626224,16.376478318002626,4.166666666666666,1610612739,35,35,2021-11-28T01:42:42Z,2010000,229.0,101.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,25.06,Missed,,,,,,,,,,,,,,,,
208,PT06M57.00S,2021-11-28T01:42:39.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,35,35,2021-11-28T01:42:42Z,2020000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,
209,PT06M57.00S,2021-11-28T01:42:51.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,35,35,2021-11-28T01:42:51Z,2030000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,out,[],201937,,,1610612753,35,35,2021-11-28T01:45:22Z,2040000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,out,[],1630596,,,1610612753,35,35,2021-11-28T01:45:22Z,2050000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,out,[],1630205,,,1610612753,35,35,2021-11-28T01:45:22Z,2060000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,out,[],1629643,,,1610612753,35,35,2021-11-28T01:45:22Z,2070000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,out,[],1630181,,,1610612753,35,35,2021-11-28T01:45:22Z,2080000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,35,35,2021-11-28T01:45:22Z,2090000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,35,35,2021-11-28T01:45:22Z,2100000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,out,[],203082,,,1610612753,35,35,2021-11-28T01:45:22Z,2110000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,in,[],1630171,,,1610612753,35,35,2021-11-28T01:45:22Z,2120000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612753,35,35,2021-11-28T01:45:22Z,2130000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,in,[],1629636,,,1610612753,35,35,2021-11-28T01:45:22Z,2140000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,in,[],201577,,,1610612753,35,35,2021-11-28T01:45:22Z,2150000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,in,[],203914,,,1610612753,35,35,2021-11-28T01:45:22Z,2160000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,in,[],1628539,,,1610612753,35,35,2021-11-28T01:45:22Z,2170000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,35,35,2021-11-28T01:45:22Z,2180000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M57.00S,2021-11-28T01:44:59.6Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,35,35,2021-11-28T01:45:22Z,2190000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M43.00S,2021-11-28T01:45:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628539,93.9060446780552,51.470588235294116,1610612753,35,35,2021-11-28T01:45:55Z,2200000,7.0,5.0,1,right,MISS M. Mulder driving Layup,[1628539],1610612753.0,ORL,driving,,,Mulder,M. Mulder,,,,,,,,0.88,Missed,,,,,,,,,,,,,,,,
230,PT06M40.00S,2021-11-28T01:45:51.9Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,35,35,2021-11-28T01:45:55Z,2210000,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,
231,PT06M30.00S,2021-11-28T01:46:02.4Z,2,REGULAR,turnover,bad pass,[],1630171,,,1610612739,35,35,2021-11-28T01:46:06Z,2220000,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 1630591]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,1.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,,
232,PT06M30.00S,2021-11-28T01:46:02.4Z,2,REGULAR,steal,,[],1630591,,,1610612753,35,35,2021-11-28T01:46:04Z,2230000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M24.00S,2021-11-28T01:46:08.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203914,94.1688567674113,49.01960784313725,1610612753,35,37,2021-11-28T01:46:20Z,2240000,-5.0,2.0,1,right,G. Harris driving Layup (5 PTS) (J. Suggs 2 AST),"[203914, 1630591]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,,,,0.54,Made,,,,,5.0,J. Suggs,1630591.0,2.0,,,,,,,,
235,PT05M57.00S,2021-11-28T01:46:35.6Z,2,REGULAR,2pt,Jump Shot,[],1629636,3.1044678055190538,26.96078431372549,1610612739,37,37,2021-11-28T01:46:41Z,2260000,115.0,-23.0,1,left,D. Garland 11' driving floating Jump Shot (8 PTS) (J. Allen 3 AST),"[1629636, 1628386]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,11.75,Made,,,,,8.0,J. Allen,1628386.0,3.0,,,,,,,,
237,PT05M38.00S,2021-11-28T01:46:54.9Z,2,REGULAR,3pt,Jump Shot,[],203914,91.5407358738502,2.941176470588235,1610612753,37,37,2021-11-28T01:46:59Z,2280000,-235.0,27.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,23.68,Missed,,,,,,,,,,,,,,,,
238,PT05M34.00S,2021-11-28T01:46:58.9Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,37,37,2021-11-28T01:46:59Z,2290000,,,0,,C. Osman REBOUND (Off:0 Def:3),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,237.0,3.0,3.0,0.0,,,,,,,,,,,,
239,PT05M33.00S,2021-11-28T01:47:03.6Z,2,REGULAR,foul,personal,['2freethrow'],1628539,,,1610612739,37,37,2021-11-28T01:47:13Z,2300000,,,0,,M. Mulder shooting personal FOUL (1 PF) (Osman 2 FT),"[1628539, 1626224]",1610612753.0,ORL,shooting,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Osman,1626224.0,,,
241,PT05M33.00S,2021-11-28T01:47:37.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626224,,,1610612739,38,37,2021-11-28T01:47:37Z,2320000,,,0,,C. Osman Free Throw 1 of 2 (6 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
242,PT05M33.00S,2021-11-28T01:47:56.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626224,,,1610612739,39,37,2021-11-28T01:47:57Z,2330000,,,0,,C. Osman Free Throw 2 of 2 (7 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
243,PT05M16.00S,2021-11-28T01:48:15.3Z,2,REGULAR,turnover,lost ball,[],201577,,,1610612753,39,37,2021-11-28T01:48:21Z,2340000,,,0,,R. Lopez lost ball TURNOVER (2 TO),"[201577, 1626224]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,2.0,Osman,1626224.0,,,,,,,,,,,,,,,,,,
244,PT05M16.00S,2021-11-28T01:48:15.3Z,2,REGULAR,steal,,[],1626224,,,1610612739,39,37,2021-11-28T01:48:17Z,2350000,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M12.00S,2021-11-28T01:48:22.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,39,37,2021-11-28T01:48:22Z,2360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M12.00S,2021-11-28T01:48:23.9Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,39,37,2021-11-28T01:48:28Z,2370000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M12.00S,2021-11-28T01:48:23.9Z,2,REGULAR,substitution,in,[],201567,,,1610612739,39,37,2021-11-28T01:48:28Z,2380000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M07.00S,2021-11-28T01:48:43.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,19.793035479632064,5.392156862745098,1610612739,39,37,2021-11-28T01:48:47Z,2390000,223.0,134.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,26.0,Missed,,,,,,,,,,,,,,,,
249,PT05M05.00S,2021-11-28T01:48:45.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,39,37,2021-11-28T01:48:47Z,2400000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,
250,PT05M02.00S,2021-11-28T01:48:53.0Z,2,REGULAR,foul,offensive,[],201577,,,1610612753,39,37,2021-11-28T01:49:05Z,2410000,,,0,,R. Lopez offensive FOUL (2 PF),"[201577, 1628374]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Markkanen,1628374.0,,,
252,PT05M02.00S,2021-11-28T01:48:53.0Z,2,REGULAR,turnover,offensive foul,[],201577,,,1610612753,39,37,2021-11-28T01:48:53Z,2430000,,,0,,R. Lopez offensive foul TURNOVER (3 TO),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,3.0,,,,,,,,,,,,,1199.0,,,,,,,
253,PT04M50.00S,2021-11-28T01:49:22.2Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,39,37,2021-11-28T01:49:28Z,2440000,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1630591]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,2.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,,
254,PT04M50.00S,2021-11-28T01:49:22.2Z,2,REGULAR,steal,,[],1630591,,,1610612753,39,37,2021-11-28T01:49:24Z,2450000,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M45.00S,2021-11-28T01:49:26.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630591,93.51182654402102,49.50980392156863,1610612753,39,39,2021-11-28T01:51:59Z,2460000,-2.0,8.0,1,right,J. Suggs running Layup (4 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,,,,0.89,Made,,,,,4.0,,,,,,,,,,,
256,PT04M37.00S,2021-11-28T01:49:34.9Z,2,REGULAR,3pt,Jump Shot,[],1630171,21.369908015768726,10.294117647058822,1610612739,39,39,2021-11-28T01:49:39Z,2470000,199.0,148.0,1,left,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,24.78,Missed,,,,,,,,,,,,,,,,
257,PT04M34.00S,2021-11-28T01:49:37.9Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,39,39,2021-11-28T01:49:39Z,2480000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,256.0,1.0,1.0,0.0,,,,,,,,,,,,
258,PT04M30.00S,2021-11-28T01:49:41.1Z,2,REGULAR,3pt,Jump Shot,[],1630591,64.07687253613666,22.54901960784314,1610612753,39,39,2021-11-28T01:52:30Z,2490000,-137.0,285.0,1,right,MISS J. Suggs 31' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,,,,31.65,Missed,,,,,,,,,,,,,,,,
259,PT04M27.00S,2021-11-28T01:49:44.1Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,39,39,2021-11-28T01:49:50Z,2500000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,258.0,5.0,5.0,0.0,,,,,,,,,,,,
260,PT04M11.00S,2021-11-28T01:50:00.7Z,2,REGULAR,3pt,Jump Shot,[],1630171,5.995400788436268,2.941176470588235,1610612739,42,39,2021-11-28T01:50:07Z,2510000,235.0,4.0,1,left,I. Okoro 3PT  (3 PTS) (D. Garland 5 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,23.53,Made,,,,,3.0,D. Garland,1629636.0,5.0,,,,,,,,
262,PT03M50.00S,2021-11-28T01:50:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,81.94809461235218,58.82352941176471,1610612753,42,41,2021-11-28T01:50:27Z,2530000,44.0,117.0,1,right,G. Harris 12' fadeaway Jump Shot (7 PTS) (R. Lopez 2 AST),"[203914, 201577]",1610612753.0,ORL,fadeaway,,,Harris,G. Harris,,,,,,,,12.52,Made,,,,,7.0,R. Lopez,201577.0,2.0,,,,,,,,
263,PT03M36.00S,2021-11-28T01:50:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.258212877792378,50.245098039215684,1610612739,42,41,2021-11-28T01:50:41Z,2540000,-1.0,6.0,1,left,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,0.64,Missed,,,,,,,,,,,,,,,,
264,PT03M31.00S,2021-11-28T01:50:40.3Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612739,42,41,2021-11-28T01:50:41Z,2550000,,,0,,L. Markkanen REBOUND (Off:2 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,263.0,3.0,1.0,2.0,,,,,,,,,,,,
265,PT03M31.00S,2021-11-28T01:50:40.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628374,5.590000152587891,50.0,1610612739,44,41,2021-11-28T01:50:47Z,2560000,0.0,0.0,1,left,L. Markkanen tip Layup (6 PTS),[1628374],1610612739.0,CLE,tip,,,Markkanen,L. Markkanen,,,,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,
266,PT03M19.00S,2021-11-28T01:50:52.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,68.67608409986859,71.56862745098039,1610612753,44,41,2021-11-28T01:50:58Z,2570000,108.0,242.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,26.48,Missed,,,,,,,,,,,,,,,,
267,PT03M17.00S,2021-11-28T01:50:54.0Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,44,41,2021-11-28T01:50:58Z,2580000,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,,,
269,PT03M07.00S,2021-11-28T01:51:04.6Z,2,REGULAR,3pt,Jump Shot,[],201567,30.042706964520367,11.519607843137255,1610612739,44,41,2021-11-28T01:51:09Z,2590000,192.0,230.0,1,left,MISS K. Love 29' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,29.98,Missed,,,,,,,,,,,,,,,,
270,PT03M03.00S,2021-11-28T01:51:08.6Z,2,REGULAR,rebound,defensive,[],1628539,,,1610612753,44,41,2021-11-28T01:51:09Z,2600000,,,0,,M. Mulder REBOUND (Off:0 Def:1),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,,,,,
271,PT02M53.00S,2021-11-28T01:51:18.2Z,2,REGULAR,3pt,Jump Shot,[],1628539,69.20170827858082,24.509803921568626,1610612753,44,41,2021-11-28T01:51:24Z,2610000,-127.0,237.0,1,right,MISS M. Mulder 26' 3PT,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,26.91,Missed,,,,,,,,,,,,,,,,
272,PT02M50.00S,2021-11-28T01:51:21.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,44,41,2021-11-28T01:51:24Z,2620000,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,271.0,2.0,1.0,1.0,,,,,,,,,,,,
273,PT02M42.00S,2021-11-28T01:51:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.469776609724048,48.529411764705884,1610612739,46,41,2021-11-28T02:06:03Z,2630000,7.0,-1.0,1,left,J. Allen cutting Layup (12 PTS) (D. Garland 6 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,,,0.75,Made,,,,,12.0,D. Garland,1629636.0,6.0,,,,,,,,
275,PT02M41.00S,2021-11-28T01:51:37.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,46,41,2021-11-28T01:51:37Z,2650000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M41.00S,2021-11-28T01:53:41.0Z,2,REGULAR,substitution,out,[],1628374,,,1610612753,46,41,2021-11-28T01:54:14Z,2660000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M41.00S,2021-11-28T01:53:41.0Z,2,REGULAR,substitution,out,[],1630171,,,1610612753,46,41,2021-11-28T01:54:14Z,2670000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
