actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
364,PT10M15.00S,2022-04-03T23:28:10.3Z,3,REGULAR,3pt,Jump Shot,[],203954,66.44218134034165,20.34313725490196,1610612755,59,55,2022-04-03T23:28:14Z,3580000,-148.0,263.0,1,right,J. Embiid 30' 3PT  (23 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,23.0,30.18,,,,,,,,,,T. Maxey,1630178.0,1.0,
366,PT09M59.00S,2022-04-03T23:28:26.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,6.258212877792378,62.745098039215684,1610612739,61,55,2022-04-03T23:28:31Z,3600000,-64.0,6.0,1,left,D. Garland 6' driving floating bank Jump Shot (10 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,,,,,,Made,10.0,6.4,,,,,,,,,,,,,
367,PT09M58.00S,2022-04-03T23:28:33.4Z,3,REGULAR,stoppage,other,[],0,,,1610612755,61,55,2022-04-03T23:28:33Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M40.00S,2022-04-03T23:28:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,93.77463863337714,50.73529411764706,1610612755,61,57,2022-04-03T23:28:56Z,3620000,4.0,6.0,1,right,M. Thybulle cutting Layup (2 PTS) (J. Embiid 1 AST),"[1629680, 203954]",1610612755.0,PHI,cutting,,,Thybulle,M. Thybulle,,,,,,,,,,Made,2.0,0.7,,,,,,,,,,J. Embiid,203954.0,1.0,
370,PT09M29.00S,2022-04-03T23:29:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.469776609724048,50.245098039215684,1610612739,63,57,2022-04-03T23:29:21Z,3640000,-1.0,-1.0,1,left,D. Garland driving finger roll Layup (12 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,,,,Made,12.0,0.16,,,,,,,,,,,,,
371,PT09M03.00S,2022-04-03T23:29:29.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,84.97043363994744,39.21568627450981,1610612755,63,57,2022-04-03T23:29:33Z,3650000,-54.0,89.0,1,right,MISS J. Embiid 10' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,,,,,Missed,,10.39,,,,,,,,,,,,,
372,PT09M00.00S,2022-04-03T23:29:32.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,63,57,2022-04-03T23:29:32Z,3660000,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,371.0,5.0,5.0,0.0,,,,,,,,,
373,PT08M51.00S,2022-04-03T23:29:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,19.398817345597898,43.38235294117647,1610612739,63,57,2022-04-03T23:30:22Z,3670000,33.0,130.0,1,left,MISS C. LeVert 13' fadeaway Shot,[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,,,,,,Missed,,13.4,,,,,,,,,,,,,
374,PT08M49.00S,2022-04-03T23:29:43.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,63,57,2022-04-03T23:29:45Z,3680000,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,373.0,9.0,9.0,0.0,,,,,,,,,
375,PT08M42.00S,2022-04-03T23:29:51.2Z,3,REGULAR,3pt,Jump Shot,[],201935,74.45795006570303,9.313725490196079,1610612755,63,60,2022-04-03T23:29:56Z,3690000,-203.0,188.0,1,right,J. Harden 27' 3PT  (13 PTS) (J. Embiid 2 AST),"[201935, 203954]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,13.0,27.67,,,,,,,,,,J. Embiid,203954.0,2.0,
377,PT08M40.00S,2022-04-03T23:29:59.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,63,60,2022-04-03T23:29:59Z,3710000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M26.00S,2022-04-03T23:33:11.2Z,3,REGULAR,3pt,Jump Shot,[],1629636,32.276609724047304,27.450980392156865,1610612739,63,60,2022-04-03T23:33:15Z,3720000,113.0,251.0,1,left,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,,,,Missed,,27.5,,,,,,,,,,,,,
379,PT08M22.00S,2022-04-03T23:33:15.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,63,60,2022-04-03T23:33:15Z,3730000,,,0,,J. Harden REBOUND (Off:3 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,378.0,6.0,3.0,3.0,,,,,,,,,
380,PT08M18.00S,2022-04-03T23:33:21.0Z,3,REGULAR,2pt,Jump Shot,[],1630178,94.43166885676742,26.47058823529412,1610612755,63,62,2022-04-03T23:33:28Z,3740000,-118.0,0.0,1,right,T. Maxey 11' driving floating Jump Shot (5 PTS) (J. Harden 5 AST),"[1630178, 201935]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,,,Made,5.0,11.76,,,,,,,,,,J. Harden,201935.0,5.0,
382,PT08M18.00S,2022-04-03T23:33:27.3Z,3,REGULAR,foul,personal,['1freethrow'],1629636,,,1610612755,63,62,2022-04-03T23:33:35Z,3760000,,,0,,D. Garland shooting personal FOUL (2 PF) (Maxey 1 FT),"[1629636, 1630178]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,1628951.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,,
384,PT08M18.00S,2022-04-03T23:33:47.1Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630178,,,1610612755,63,63,2022-04-03T23:33:47Z,3780000,,,0,,T. Maxey Free Throw 1 of 1 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
385,PT08M11.00S,2022-04-03T23:33:59.8Z,3,REGULAR,foul,personal,[],1629680,,,1610612739,63,63,2022-04-03T23:34:09Z,3790000,,,0,,M. Thybulle personal FOUL (3 PF),"[1629680, 1629636]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,202026.0,3.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,,
387,PT08M07.00S,2022-04-03T23:34:28.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,6.389618922470433,47.30392156862745,1610612739,65,63,2022-04-03T23:34:36Z,3810000,13.0,8.0,1,left,M. Brown cutting DUNK (7 PTS) (C. LeVert 5 AST),"[1629650, 1627747]",1610612739.0,CLE,cutting,,,Brown,M. Brown,,,,,,,,,,Made,7.0,1.55,,,,,,,,,,C. LeVert,1627747.0,5.0,
389,PT07M55.00S,2022-04-03T23:34:46.6Z,3,REGULAR,foul,personal,[],1628374,,,1610612755,65,63,2022-04-03T23:34:52Z,3830000,,,0,,L. Markkanen personal FOUL (2 PF),"[1628374, 202699]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,2882.0,2.0,0.0,Harris,202699.0,,,,,,,,,,,,,,,,
391,PT07M41.00S,2022-04-03T23:35:10.8Z,3,REGULAR,2pt,Jump Shot,[],1630178,81.68528252299606,70.58823529411765,1610612755,65,63,2022-04-03T23:35:28Z,3850000,103.0,120.0,1,right,MISS T. Maxey 15' pullup bank Shot,[1630178],1610612755.0,PHI,pullup bank,,,Maxey,T. Maxey,,,,,,,,,,Missed,,15.78,,,,,,,,,,,,,
392,PT07M39.00S,2022-04-03T23:35:12.8Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612739,65,63,2022-04-03T23:35:16Z,3860000,,,0,,M. Brown REBOUND (Off:2 Def:6),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,391.0,8.0,6.0,2.0,,,,,,,,,
393,PT07M26.00S,2022-04-03T23:35:26.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.835085413929041,50.0,1610612739,65,63,2022-04-03T23:36:31Z,3870000,0.0,21.0,1,left,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,,,,Missed,,2.11,,,,,,,,,,,,,
394,PT07M22.00S,2022-04-03T23:35:30.1Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612739,65,63,2022-04-03T23:35:30Z,3880000,,,0,,M. Brown REBOUND (Off:3 Def:6),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,393.0,9.0,6.0,3.0,,,,,,,,,
395,PT07M22.00S,2022-04-03T23:35:30.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629650,5.590000152587891,50.0,1610612739,65,63,2022-04-03T23:36:36Z,3890000,0.0,0.0,1,left,MISS M. Brown tip DUNK,[1629650],1610612739.0,CLE,tip,,,Brown,M. Brown,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,,
396,PT07M21.00S,2022-04-03T23:35:31.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,65,63,2022-04-03T23:36:36Z,3900000,,,0,,J. Harden REBOUND (Off:3 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,395.0,7.0,4.0,3.0,,,,,,,,,
397,PT07M06.00S,2022-04-03T23:35:46.1Z,3,REGULAR,2pt,Jump Shot,[],202699,93.9060446780552,21.323529411764707,1610612755,65,63,2022-04-03T23:35:53Z,3910000,-143.0,5.0,1,right,MISS T. Harris 14' step back Shot,[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,,,,,,Missed,,14.35,,,,,,,,,,,,,
398,PT07M02.00S,2022-04-03T23:35:50.1Z,3,REGULAR,rebound,offensive,[],1629680,,,1610612755,65,63,2022-04-03T23:35:53Z,3920000,,,0,,M. Thybulle REBOUND (Off:1 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,397.0,2.0,1.0,1.0,,,,,,,,,
399,PT06M54.00S,2022-04-03T23:35:58.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630178,93.11760840998686,67.64705882352942,1610612755,65,63,2022-04-03T23:36:35Z,3930000,88.0,12.0,1,right,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,,,Missed,,8.9,,,,,,,,,,,,,
400,PT06M45.00S,2022-04-03T23:36:07.7Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,65,63,2022-04-03T23:36:10Z,3940000,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,399.0,6.0,6.0,0.0,,,,,,,,,
401,PT06M42.00S,2022-04-03T23:36:10.2Z,3,REGULAR,turnover,bad pass,[],1628374,,,1610612739,65,63,2022-04-03T23:36:22Z,3950000,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 1630178]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,1.0,Maxey,1630178.0,,,,,,
402,PT06M42.00S,2022-04-03T23:36:10.2Z,3,REGULAR,steal,,[],1630178,,,1610612755,65,63,2022-04-03T23:36:20Z,3960000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M30.00S,2022-04-03T23:36:21.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202699,92.59198423127464,53.67647058823529,1610612755,65,65,2022-04-03T23:36:29Z,3970000,18.0,17.0,1,right,T. Harris running DUNK (5 PTS) (T. Maxey 2 AST),"[202699, 1630178]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,,,,,,Made,5.0,2.51,,,,,,,,,,T. Maxey,1630178.0,2.0,
405,PT06M18.00S,2022-04-03T23:36:33.8Z,3,REGULAR,2pt,Jump Shot,[],1629636,9.674770039421814,30.637254901960787,1610612739,65,65,2022-04-03T23:36:41Z,3990000,97.0,38.0,1,left,MISS D. Garland 10' fadeaway Shot,[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,,,,,,Missed,,10.41,,,,,,,,,,,,,
406,PT06M18.00S,2022-04-03T23:36:33.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,65,65,2022-04-03T23:36:41Z,4000000,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,405.0,10.0,10.0,0.0,,,,,,,,,
407,PT06M11.00S,2022-04-03T23:36:40.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,94.69448094612353,50.73529411764706,1610612755,65,67,2022-04-03T23:36:50Z,4010000,4.0,-3.0,1,right,T. Maxey running reverse Layup (8 PTS) (J. Harden 6 AST),"[1630178, 201935]",1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,,,,,,Made,8.0,0.45,,,,,,,,,,J. Harden,201935.0,6.0,
409,PT05M54.00S,2022-04-03T23:36:58.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629650,13.091327201051248,49.01960784313725,1610612739,65,67,2022-04-03T23:37:02Z,4030000,5.0,71.0,1,left,MISS M. Brown 7' Hook,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,Missed,,7.08,,,,,,,,,,,,,
410,PT05M52.00S,2022-04-03T23:37:00.0Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612739,65,67,2022-04-03T23:37:02Z,4040000,,,0,,M. Brown REBOUND (Off:4 Def:6),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,409.0,10.0,6.0,4.0,,,,,,,,,
411,PT05M51.00S,2022-04-03T23:37:01.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629650,5.863994743758213,50.245098039215684,1610612739,67,67,2022-04-03T23:37:12Z,4050000,-1.0,3.0,1,left,M. Brown putback DUNK (9 PTS),[1629650],1610612739.0,CLE,putback,,,Brown,M. Brown,,,,,,,,,,Made,9.0,0.29,,,,,,,,,,,,,
412,PT05M39.00S,2022-04-03T23:37:14.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.51182654402102,49.754901960784316,1610612755,67,69,2022-04-03T23:37:18Z,4060000,-1.0,8.0,1,right,J. Embiid driving DUNK (25 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,,,,,,Made,25.0,0.86,,,,,,,,,,T. Maxey,1630178.0,3.0,
414,PT05M16.00S,2022-04-03T23:37:39.3Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612739,67,69,2022-04-03T23:37:52Z,4080000,,,0,,T. Harris shooting personal FOUL (2 PF) (Garland 2 FT),"[202699, 1629636]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,2882.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,,
416,PT05M16.00S,2022-04-03T23:38:07.9Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,68,69,2022-04-03T23:38:07Z,4100000,,,0,,D. Garland Free Throw 1 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
417,PT05M16.00S,2022-04-03T23:38:08.6Z,3,REGULAR,substitution,out,[],1629650,,,1610612739,68,69,2022-04-03T23:38:23Z,4110000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M16.00S,2022-04-03T23:38:08.6Z,3,REGULAR,substitution,out,[],201935,,,1610612739,68,69,2022-04-03T23:38:23Z,4120000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M16.00S,2022-04-03T23:38:08.6Z,3,REGULAR,substitution,out,[],202699,,,1610612739,68,69,2022-04-03T23:38:23Z,4130000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M16.00S,2022-04-03T23:38:08.6Z,3,REGULAR,substitution,in,[],201567,,,1610612739,68,69,2022-04-03T23:38:23Z,4140000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M16.00S,2022-04-03T23:38:08.6Z,3,REGULAR,substitution,in,[],1629003,,,1610612739,68,69,2022-04-03T23:38:23Z,4150000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M16.00S,2022-04-03T23:38:08.6Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,68,69,2022-04-03T23:38:23Z,4160000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M16.00S,2022-04-03T23:38:34.3Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,69,69,2022-04-03T23:38:34Z,4170000,,,0,,D. Garland Free Throw 2 of 2 (14 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
424,PT05M03.00S,2022-04-03T23:38:50.3Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,69,69,2022-04-03T23:40:54Z,4180000,,,0,,T. Maxey bad pass TURNOVER (2 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,2882.0,,,,,,,,,,,,2.0,,,,,,,,
425,PT04M45.00S,2022-04-03T23:39:16.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,7.5722733245729295,50.73529411764706,1610612739,69,69,2022-04-03T23:39:21Z,4190000,-4.0,19.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 203954]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,,,,,,Missed,,1.91,,,,,,,,Embiid,203954.0,,,,
426,PT04M45.00S,2022-04-03T23:39:16.9Z,3,REGULAR,block,,[],203954,,,1610612739,69,69,2022-04-03T23:39:20Z,4200000,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M41.00S,2022-04-03T23:39:20.9Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,69,69,2022-04-03T23:39:21Z,4210000,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,425.0,3.0,2.0,1.0,,,,,,,,,
428,PT04M39.00S,2022-04-03T23:39:22.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201567,20.318659658344284,5.147058823529411,1610612739,69,69,2022-04-03T23:39:26Z,4220000,224.0,138.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,Missed,,26.36,,,,,,,,,,,,,
429,PT04M37.00S,2022-04-03T23:39:25.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,69,69,2022-04-03T23:39:25Z,4230000,,,0,,J. Embiid REBOUND (Off:0 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,428.0,11.0,11.0,0.0,,,,,,,,,
430,PT04M32.00S,2022-04-03T23:39:30.3Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,69,69,2022-04-03T23:39:34Z,4240000,,,0,,J. Embiid lost ball TURNOVER (3 TO),"[203954, 1630171]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,3.0,Okoro,1630171.0,,,,,,
431,PT04M32.00S,2022-04-03T23:39:30.3Z,3,REGULAR,steal,,[],1630171,,,1610612739,69,69,2022-04-03T23:45:56Z,4250000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M27.00S,2022-04-03T23:39:35.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,6.783837056504599,50.0,1610612739,69,69,2022-04-03T23:39:47Z,4260000,0.0,11.0,1,left,MISS I. Okoro running Layup,[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,,,,,,Missed,,1.13,,,,,,,,,,,,,
433,PT04M27.00S,2022-04-03T23:39:35.4Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,69,69,2022-04-03T23:46:37Z,4270000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,432.0,1.0,1.0,0.0,,,,,,,,,
436,PT04M23.00S,2022-04-03T23:39:43.6Z,3,REGULAR,turnover,traveling,[],1630178,,,1610612755,69,69,2022-04-03T23:40:08Z,4300000,,,0,,T. Maxey traveling TURNOVER (3 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,2882.0,,,,,,,,,,,,3.0,,,,,,,,
437,PT04M23.00S,2022-04-03T23:39:51.9Z,3,REGULAR,substitution,out,[],1629680,,,1610612739,69,69,2022-04-03T23:40:06Z,4310000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M23.00S,2022-04-03T23:39:51.9Z,3,REGULAR,substitution,in,[],201980,,,1610612739,69,69,2022-04-03T23:40:06Z,4320000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M00.00S,2022-04-03T23:40:28.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,29.25427069645204,18.38235294117647,1610612739,72,69,2022-04-03T23:40:32Z,4330000,158.0,222.0,1,left,C. LeVert 27' 3PT  (16 PTS) (D. Garland 3 AST),"[1627747, 1629636]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,Made,16.0,27.3,,,,,,,,,,D. Garland,1629636.0,3.0,
441,PT03M33.00S,2022-04-03T23:40:55.0Z,3,REGULAR,3pt,Jump Shot,[],203954,77.61169513797634,3.9215686274509802,1610612755,72,72,2022-04-03T23:41:04Z,4350000,-230.0,158.0,1,right,J. Embiid 27' 3PT step back (28 PTS) (G. Niang 1 AST),"[203954, 1627777]",1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,,,,,,Made,28.0,27.94,,,,,,,,,,G. Niang,1627777.0,1.0,
443,PT03M10.00S,2022-04-03T23:41:17.6Z,3,REGULAR,3pt,Jump Shot,[],1628374,22.946780551905388,87.74509803921569,1610612739,72,72,2022-04-03T23:41:24Z,4370000,-189.0,163.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Missed,,24.95,,,,,,,,,,,,,
444,PT03M07.00S,2022-04-03T23:41:20.6Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,72,72,2022-04-03T23:41:24Z,4380000,,,0,,D. Green REBOUND (Off:0 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,443.0,3.0,3.0,0.0,,,,,,,,,
445,PT02M58.00S,2022-04-03T23:41:31.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612755,72,72,2022-04-03T23:44:42Z,4390000,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Embiid 2 FT),"[1628374, 203954]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,2882.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
447,PT02M58.00S,2022-04-03T23:41:47.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,72,72,2022-04-03T23:41:47Z,4410000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M58.00S,2022-04-03T23:41:58.5Z,3,REGULAR,substitution,out,[],1629636,,,1610612755,72,72,2022-04-03T23:44:38Z,4420000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M58.00S,2022-04-03T23:41:58.5Z,3,REGULAR,substitution,out,[],1628374,,,1610612755,72,72,2022-04-03T23:44:38Z,4430000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M58.00S,2022-04-03T23:41:58.5Z,3,REGULAR,substitution,out,[],1630171,,,1610612755,72,72,2022-04-03T23:44:38Z,4440000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M58.00S,2022-04-03T23:41:58.5Z,3,REGULAR,substitution,in,[],200765,,,1610612755,72,72,2022-04-03T23:44:38Z,4450000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M58.00S,2022-04-03T23:41:58.5Z,3,REGULAR,substitution,in,[],1629650,,,1610612755,72,72,2022-04-03T23:44:38Z,4460000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M58.00S,2022-04-03T23:41:58.5Z,3,REGULAR,substitution,in,[],1630205,,,1610612755,72,72,2022-04-03T23:44:38Z,4470000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M58.00S,2022-04-03T23:44:49.4Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,72,73,2022-04-03T23:44:49Z,4480000,,,0,,J. Embiid Free Throw 1 of 2 (29 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
