actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
439,PT03M08.00S,2022-02-10T01:33:58.8Z,3,REGULAR,turnover,offensive foul,[],201567,,,1610612739,79,59,2022-02-10T01:33:58Z,4350000,,,0,,K. Love offensive foul TURNOVER (1 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,2530.0,1.0,,,,,,,,,
440,PT03M08.00S,2022-02-10T01:34:06.6Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,79,59,2022-02-10T01:34:10Z,4360000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M08.00S,2022-02-10T01:34:06.6Z,3,REGULAR,substitution,in,[],1629022,,,1610612759,79,59,2022-02-10T01:34:10Z,4370000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M55.00S,2022-02-10T01:34:35.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,75.50919842312747,40.19607843137255,1610612759,79,61,2022-02-10T01:36:34Z,4380000,-49.0,178.0,1,right,D. Vassell 18' pullup Jump Shot (10 PTS) (D. White 3 AST),"[1630170, 1628401]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,18.43,Made,,,,,10.0,D. White,1628401.0,3.0,,,,,,,,,,,
443,PT02M40.00S,2022-02-10T01:34:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201567,5.601182654402102,48.03921568627451,1610612739,79,61,2022-02-10T01:37:00Z,4390000,10.0,0.0,1,left,MISS K. Love cutting Layup,[201567],1610612739.0,CLE,cutting,,,Love,K. Love,,,,,0.98,Missed,,,,,,,,,,,,,,,,,,,
444,PT02M40.00S,2022-02-10T01:34:50.7Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,79,61,2022-02-10T01:35:01Z,4400000,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,443.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
445,PT02M32.00S,2022-02-10T01:34:58.7Z,3,REGULAR,3pt,Jump Shot,[],1630170,69.20170827858082,24.019607843137255,1610612759,79,64,2022-02-10T01:35:06Z,4410000,-130.0,237.0,1,right,D. Vassell 27' 3PT  (13 PTS) (Z. Collins 3 AST),"[1630170, 1628380]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,27.03,Made,,,,,13.0,Z. Collins,1628380.0,3.0,,,,,,,,,,,
447,PT02M31.00S,2022-02-10T01:35:05.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,79,64,2022-02-10T01:35:06Z,4430000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M31.00S,2022-02-10T01:37:16.5Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,79,64,2022-02-10T01:37:50Z,4440000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M31.00S,2022-02-10T01:37:16.5Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,79,64,2022-02-10T01:37:50Z,4450000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M15.00S,2022-02-10T01:38:12.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,10.33180026281209,62.99019607843137,1610612739,81,64,2022-02-10T01:38:18Z,4460000,-65.0,45.0,1,left,C. LeVert 7' turnaround fadeaway Jump Shot (9 PTS) (K. Love 1 AST),"[1627747, 201567]",1610612739.0,CLE,turnaround fadeaway,,,LeVert,C. LeVert,,,,,7.88,Made,,,,,9.0,K. Love,201567.0,1.0,,,,,,,,,,,
452,PT02M02.00S,2022-02-10T01:38:30.5Z,3,REGULAR,foul,personal,[],1627747,,,1610612759,81,64,2022-02-10T01:38:37Z,4480000,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 1628401]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,1627541.0,,2.0,0.0,White,1628401.0,,,,,
455,PT01M57.00S,2022-02-10T01:38:55.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,89.04402102496715,40.68627450980392,1610612759,81,64,2022-02-10T01:39:00Z,4500000,-47.0,50.0,1,right,MISS L. Walker IV 6' driving floating Shot,[1629022],1610612759.0,SAS,driving floating,,,Walker IV,L. Walker IV,,,,,6.87,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M55.00S,2022-02-10T01:38:57.6Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,81,64,2022-02-10T01:39:00Z,4510000,,,0,,K. Love REBOUND (Off:1 Def:8),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,455.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
458,PT01M44.00S,2022-02-10T01:39:09.2Z,3,REGULAR,3pt,Jump Shot,[],1626224,24.917871222076215,85.5392156862745,1610612739,81,64,2022-02-10T01:39:14Z,4520000,-178.0,182.0,1,left,MISS C. Osman 25' bank 3PT,[1626224],1610612739.0,CLE,bank,,,Osman,C. Osman,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
459,PT01M41.00S,2022-02-10T01:39:12.2Z,3,REGULAR,rebound,defensive,[],1630563,,,1610612759,81,64,2022-02-10T01:39:14Z,4530000,,,0,,J. Primo REBOUND (Off:0 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,458.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
460,PT01M36.00S,2022-02-10T01:39:17.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,68.15045992115637,74.50980392156863,1610612759,81,67,2022-02-10T01:39:23Z,4540000,123.0,247.0,1,right,D. White 27' 3PT  (14 PTS) (L. Walker IV 2 AST),"[1628401, 1629022]",1610612759.0,SAS,,,,White,D. White,,,,,27.56,Made,,,,,14.0,L. Walker IV,1629022.0,2.0,,,,,,,,,,,
462,PT01M10.00S,2022-02-10T01:39:46.4Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612739,81,67,2022-02-10T01:39:57Z,4560000,,,0,,D. Vassell shooting personal FOUL (3 PF) (Love 2 FT),"[1630170, 201567]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,1627541.0,,3.0,0.0,Love,201567.0,,,,,
464,PT01M10.00S,2022-02-10T01:40:10.4Z,3,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,81,67,2022-02-10T01:40:10Z,4580000,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Missed,,,,,,,,,,,,,,,,,,,
465,PT01M10.00S,2022-02-10T01:40:10.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,81,67,2022-02-10T01:40:10Z,4590000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,464.0,,,,,,,,,,,,,,,,,,
466,PT01M10.00S,2022-02-10T01:40:12.8Z,3,REGULAR,substitution,out,[],1628401,,,1610612739,81,67,2022-02-10T01:40:17Z,4600000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M10.00S,2022-02-10T01:40:12.8Z,3,REGULAR,substitution,in,[],1627749,,,1610612739,81,67,2022-02-10T01:40:17Z,4610000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M10.00S,2022-02-10T01:40:25.8Z,3,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,82,67,2022-02-10T01:40:25Z,4620000,,,0,,K. Love Free Throw 2 of 2 (3 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
469,PT00M55.80S,2022-02-10T01:40:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,94.1688567674113,50.245098039215684,1610612759,82,69,2022-02-10T01:40:51Z,4630000,1.0,2.0,1,right,D. Vassell driving Layup (15 PTS) (D. Murray 6 AST),"[1630170, 1627749]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,0.26,Made,,,,,15.0,D. Murray,1627749.0,6.0,,,,,,,,,,,
471,PT00M46.20S,2022-02-10T01:40:57.4Z,3,REGULAR,turnover,backcourt,[],200765,,,1610612739,82,69,2022-02-10T01:41:12Z,4650000,,,0,,R. Rondo backcourt TURNOVER (1 TO),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,1627541.0,1.0,,,,,,,,,
472,PT00M32.50S,2022-02-10T01:41:26.3Z,3,REGULAR,foul,personal,['2freethrow'],201567,,,1610612759,82,69,2022-02-10T01:44:02Z,4660000,,,0,,K. Love shooting personal FOUL (3 PF) (Murray 2 FT),"[201567, 1627749]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,,,,1626302.0,,3.0,0.0,Murray,1627749.0,,,,,
475,PT00M32.50S,2022-02-10T01:41:56.1Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612759,82,69,2022-02-10T01:51:06Z,4690000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M32.50S,2022-02-10T01:41:56.2Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612759,82,69,2022-02-10T01:53:51Z,4700000,,,0,,,[],1610612759.0,SAS,overturned,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,Corrected to Shooting Foul on K. Love
483,PT00M32.50S,2022-02-10T01:41:56.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627749,,,1610612759,82,70,2022-02-10T01:54:11Z,4705000,,,0,,D. Murray Free Throw 1 of 2 (9 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
484,PT00M32.50S,2022-02-10T01:41:56.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627749,,,1610612759,82,71,2022-02-10T01:54:11Z,4707500,,,0,,D. Murray Free Throw 2 of 2 (10 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
477,PT00M32.50S,2022-02-10T01:43:05.5Z,3,REGULAR,substitution,out,[],1627747,,,1610612739,82,71,2022-02-10T01:53:09Z,4710000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M32.50S,2022-02-10T01:43:05.5Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,82,71,2022-02-10T01:53:09Z,4720000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M14.00S,2022-02-10T01:44:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.995400788436268,49.01960784313725,1610612739,82,71,2022-02-10T01:45:01Z,4730000,5.0,4.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,,
480,PT00M10.90S,2022-02-10T01:44:16.7Z,3,REGULAR,rebound,offensive,[],201567,,,1610612739,82,71,2022-02-10T01:45:01Z,4740000,,,0,,K. Love REBOUND (Off:2 Def:8),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,479.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
481,PT00M10.90S,2022-02-10T01:44:19.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,5.590000152587891,50.0,1610612739,84,71,2022-02-10T01:44:19Z,4750000,0.0,0.0,1,left,K. Love tip Layup (5 PTS),[201567],1610612739.0,CLE,tip,,,Love,K. Love,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,,
482,PT00M02.50S,2022-02-10T01:44:28.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627749,92.9862023653088,50.98039215686274,1610612759,84,73,2022-02-10T01:45:08Z,4760000,5.0,13.0,1,right,D. Murray driving DUNK (12 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,1.43,Made,,,,,12.0,,,,,,,,,,,,,,
485,PT00M00.00S,2022-02-10T01:44:36.4Z,3,REGULAR,3pt,Jump Shot,[],201567,64.73390275952694,70.09803921568627,1610612739,84,73,2022-02-10T01:45:42Z,4770000,-100.0,556.0,1,left,MISS K. Love 56' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,56.5,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M00.00S,2022-02-10T01:44:36.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,84,73,2022-02-10T01:45:42Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,,,,
487,PT00M00.00S,2022-02-10T01:45:02.6Z,3,REGULAR,period,end,[],0,,,1610612739,84,73,2022-02-10T01:45:02Z,4790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-02-10T01:46:46.0Z,4,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,84,73,2022-02-10T01:47:14Z,4800000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-02-10T01:46:46.0Z,4,REGULAR,substitution,out,['startperiod'],1629022,,,1610612739,84,73,2022-02-10T01:47:14Z,4810000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-02-10T01:46:46.0Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612739,84,73,2022-02-10T01:47:14Z,4820000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-02-10T01:46:46.0Z,4,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,84,73,2022-02-10T01:47:14Z,4830000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-02-10T01:46:46.0Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612739,84,73,2022-02-10T01:47:14Z,4840000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-02-10T01:46:46.0Z,4,REGULAR,substitution,in,['startperiod'],203926,,,1610612739,84,73,2022-02-10T01:47:14Z,4850000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-02-10T01:47:19.9Z,4,REGULAR,period,start,[],0,,,1610612739,84,73,2022-02-10T01:47:19Z,4860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M35.00S,2022-02-10T01:47:43.0Z,4,REGULAR,3pt,Jump Shot,[],200765,16.63929040735874,94.85294117647058,1610612739,84,73,2022-02-10T01:47:50Z,4870000,-224.0,104.0,1,left,MISS R. Rondo 24' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
496,PT11M32.00S,2022-02-10T01:47:46.0Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,84,73,2022-02-10T01:47:50Z,4880000,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,495.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
497,PT11M31.00S,2022-02-10T01:47:48.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,6.1268068331143235,50.0,1610612739,86,73,2022-02-10T01:47:56Z,4890000,0.0,5.0,1,left,E. Mobley putback DUNK (16 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,0.51,Made,,,,,16.0,,,,,,,,,,,,,,
498,PT11M20.00S,2022-02-10T01:47:58.5Z,4,REGULAR,3pt,Jump Shot,[],1630170,72.48685939553219,83.08823529411765,1610612759,86,73,2022-02-10T01:48:03Z,4900000,165.0,206.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
499,PT11M16.00S,2022-02-10T01:48:02.5Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,86,73,2022-02-10T01:48:03Z,4910000,,,0,,D. Garland REBOUND (Off:0 Def:5),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,498.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
500,PT10M58.00S,2022-02-10T01:48:20.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201567,6.1268068331143235,48.03921568627451,1610612739,88,73,2022-02-10T01:48:24Z,4920000,10.0,5.0,1,left,K. Love Layup (7 PTS) (R. Rondo 3 AST),"[201567, 200765]",1610612739.0,CLE,,,,Love,K. Love,,,,,1.1,Made,,,,,7.0,R. Rondo,200765.0,3.0,,,,,,,,,,,
502,PT10M41.00S,2022-02-10T01:48:37.8Z,4,REGULAR,3pt,Jump Shot,[],1630563,84.70762155059133,96.07843137254902,1610612759,88,73,2022-02-10T01:48:43Z,4940000,230.0,91.0,1,right,MISS J. Primo 24' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
503,PT10M38.00S,2022-02-10T01:48:40.8Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,88,73,2022-02-10T01:48:43Z,4950000,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,502.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
504,PT10M20.00S,2022-02-10T01:48:59.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,14.14257555847569,34.55882352941176,1610612739,88,73,2022-02-10T01:49:09Z,4960000,77.0,80.0,1,left,MISS E. Mobley 11' floating Shot,[1630596],1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,11.15,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M15.00S,2022-02-10T01:49:04.3Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,88,73,2022-02-10T01:49:09Z,4970000,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,504.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
506,PT10M13.00S,2022-02-10T01:49:05.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,78.40013140604468,3.6764705882352944,1610612759,88,76,2022-02-10T01:49:13Z,4980000,-232.0,151.0,1,right,D. Vassell 27' 3PT  (18 PTS) (D. Murray 7 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,27.62,Made,,,,,18.0,D. Murray,1627749.0,7.0,,,,,,,,,,,
508,PT09M57.00S,2022-02-10T01:49:21.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,11.12023653088042,35.049019607843135,1610612739,90,76,2022-02-10T01:49:27Z,5000000,75.0,52.0,1,left,D. Garland 9' driving floating Jump Shot (25 PTS) (R. Rondo 4 AST),"[1629636, 200765]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,9.11,Made,,,,,25.0,R. Rondo,200765.0,4.0,,,,,,,,,,,
510,PT09M38.00S,2022-02-10T01:49:40.9Z,4,REGULAR,3pt,Jump Shot,[],1630563,76.16622864651774,8.333333333333332,1610612759,90,76,2022-02-10T01:49:45Z,5020000,-208.0,172.0,1,right,MISS J. Primo 26' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
511,PT09M35.00S,2022-02-10T01:49:43.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,90,76,2022-02-10T01:49:45Z,5030000,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,510.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
512,PT09M27.00S,2022-02-10T01:49:51.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201567,11.645860709592641,58.08823529411765,1610612739,90,76,2022-02-10T01:49:58Z,5040000,-40.0,57.0,1,left,MISS K. Love 6' turnaround Hook,[201567],1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,6.99,Missed,,,,,,,,,,,,,,,,,,,
513,PT09M25.00S,2022-02-10T01:49:53.5Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,90,76,2022-02-10T01:49:53Z,5050000,,,0,,J. Poeltl REBOUND (Off:4 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,512.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
514,PT09M15.00S,2022-02-10T01:50:03.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,84.31340341655716,47.549019607843135,1610612759,90,76,2022-02-10T01:50:10Z,5060000,-12.0,95.0,1,right,MISS D. Vassell 9' driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,,
515,PT09M15.00S,2022-02-10T01:50:09.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,90,76,2022-02-10T01:50:09Z,5070000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,,
516,PT09M15.00S,2022-02-10T01:50:14.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,90,76,2022-02-10T01:50:14Z,5080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M15.00S,2022-02-10T01:50:15.9Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,90,76,2022-02-10T01:50:18Z,5090000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M15.00S,2022-02-10T01:50:15.9Z,4,REGULAR,substitution,in,[],1628401,,,1610612759,90,76,2022-02-10T01:50:18Z,5100000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M13.00S,2022-02-10T01:50:27.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203926,95.0886990801577,80.14705882352942,1610612759,90,76,2022-02-10T01:50:33Z,5110000,151.0,-6.0,1,right,MISS D. McDermott 15' Jump Shot,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,15.08,Missed,,,,,,,,,,,,,,,,,,,
520,PT09M11.00S,2022-02-10T01:50:29.4Z,4,REGULAR,rebound,offensive,[],1627749,,,1610612759,90,76,2022-02-10T01:50:53Z,5120000,,,0,,D. Murray REBOUND (Off:2 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,519.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
521,PT09M09.00S,2022-02-10T01:50:34.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.03745072273325,50.73529411764706,1610612759,90,78,2022-02-10T01:50:41Z,5130000,4.0,4.0,1,right,J. Poeltl cutting Layup (5 PTS) (D. Murray 8 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,0.51,Made,,,,,5.0,D. Murray,1627749.0,8.0,,,,,,,,,,,
523,PT09M09.00S,2022-02-10T01:50:39.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,90,78,2022-02-10T01:50:39Z,5150000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M09.00S,2022-02-10T01:53:00.8Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,90,78,2022-02-10T01:53:27Z,5160000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M09.00S,2022-02-10T01:53:00.8Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,90,78,2022-02-10T01:53:27Z,5170000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M55.00S,2022-02-10T01:53:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,13.485545335085414,58.57843137254902,1610612739,90,78,2022-02-10T01:53:52Z,5180000,-43.0,74.0,1,left,MISS E. Mobley 8' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,,
527,PT08M53.00S,2022-02-10T01:53:49.4Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,90,78,2022-02-10T01:53:52Z,5190000,,,0,,D. McDermott REBOUND (Off:0 Def:4),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,526.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
528,PT08M39.00S,2022-02-10T01:54:08.5Z,4,REGULAR,foul,personal,[],200765,,,1610612759,90,78,2022-02-10T01:54:17Z,5200000,,,0,,R. Rondo personal FOUL (1 PF),"[200765, 1627749]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Murray,1627749.0,,,,,
530,PT08M39.00S,2022-02-10T01:54:17.0Z,4,REGULAR,substitution,out,[],1630596,,,1610612759,90,78,2022-02-10T01:54:29Z,5220000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
