actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
264,PT03M16.00S,2022-02-27T01:54:25.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,32,35,2022-02-27T01:54:25Z,2570000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,263.0,7.0,7.0,0.0,,,,,,,,,,,,,,
265,PT03M06.00S,2022-02-27T01:54:34.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,5.469776609724048,50.49019607843137,1610612764,32,37,2022-02-27T01:54:41Z,2580000,-2.0,-1.0,1,left,T. Bryant cutting DUNK (2 PTS) (K. Kuzma 2 AST),"[1628418, 1628398]",1610612764.0,WAS,cutting,,,Bryant,T. Bryant,,,,,0.27,Made,,,,,2.0,,,,,,,,,,,K. Kuzma,1628398.0,2.0
267,PT03M00.00S,2022-02-27T01:54:47.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,32,37,2022-02-27T01:54:47Z,2600000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M00.00S,2022-02-27T01:55:05.7Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,32,37,2022-02-27T01:57:33Z,2610000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M00.00S,2022-02-27T01:55:05.7Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,32,37,2022-02-27T01:57:33Z,2620000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M46.00S,2022-02-27T01:58:01.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.77463863337714,51.71568627450981,1610612739,32,37,2022-02-27T01:58:07Z,2630000,9.0,6.0,1,right,MISS J. Allen cutting DUNK,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,1.05,Missed,,,,,,,,,,,,,,,,,,
274,PT02M44.00S,2022-02-27T01:58:03.7Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612764,32,37,2022-02-27T01:58:07Z,2640000,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,273.0,3.0,3.0,0.0,,,,,,,,,,,,,,
275,PT02M40.00S,2022-02-27T01:58:08.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,12.565703022339028,98.2843137254902,1610612764,32,40,2022-02-27T01:58:14Z,2650000,-241.0,66.0,1,left,K. Kuzma 25' 3PT  (14 PTS) (K. Caldwell-Pope 1 AST),"[1628398, 203484]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.02,Made,,,,,14.0,,,,,,,,,,,K. Caldwell-Pope,203484.0,1.0
277,PT02M21.00S,2022-02-27T01:58:27.6Z,2,REGULAR,2pt,Jump Shot,[],1630596,92.06636005256242,21.323529411764707,1610612739,32,40,2022-02-27T01:58:32Z,2670000,-143.0,22.0,1,right,MISS E. Mobley 14' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,14.51,Missed,,,,,,,,,,,,,,,,,,
278,PT02M18.00S,2022-02-27T01:58:29.8Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,32,40,2022-02-27T01:58:29Z,2680000,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,277.0,4.0,3.0,1.0,,,,,,,,,,,,,,
279,PT02M14.00S,2022-02-27T01:58:35.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,93.64323258869908,50.49019607843137,1610612739,34,40,2022-02-27T01:58:39Z,2690000,2.0,7.0,1,right,J. Allen cutting Layup (6 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,0.77,Made,,,,,6.0,,,,,,,,,,,E. Mobley,1630596.0,1.0
281,PT01M53.00S,2022-02-27T01:58:54.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,5.601182654402102,48.77450980392157,1610612764,34,42,2022-02-27T01:58:59Z,2710000,6.0,0.0,1,left,T. Bryant cutting DUNK (4 PTS) (D. Avdija 2 AST),"[1628418, 1630166]",1610612764.0,WAS,cutting,,,Bryant,T. Bryant,,,,,0.61,Made,,,,,4.0,,,,,,,,,,,D. Avdija,1630166.0,2.0
283,PT01M43.00S,2022-02-27T01:59:04.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.24901445466492,49.50980392156863,1610612739,36,42,2022-02-27T01:59:09Z,2730000,-2.0,11.0,1,right,J. Allen cutting DUNK (8 PTS) (B. Goodwin 3 AST),"[1628386, 1629164]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,1.13,Made,,,,,8.0,,,,,,,,,,,B. Goodwin,1629164.0,3.0
285,PT01M21.00S,2022-02-27T01:59:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,17.821944809461236,34.80392156862745,1610612764,36,42,2022-02-27T01:59:33Z,2750000,76.0,115.0,1,left,MISS K. Kuzma 13' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,13.78,Missed,,,,,,,,,,,,,,,,,,
286,PT01M18.00S,2022-02-27T01:59:30.5Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,36,42,2022-02-27T01:59:33Z,2760000,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,,,
287,PT01M11.00S,2022-02-27T01:59:44.7Z,2,REGULAR,foul,personal,[],1630166,,,1610612739,36,42,2022-02-27T01:59:59Z,2770000,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 1630596]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,203591.0,1.0,0.0,Mobley,1630596.0,,,,,,,,
289,PT01M11.00S,2022-02-27T01:59:57.4Z,2,REGULAR,substitution,out,[],1630166,,,1610612739,36,42,2022-02-27T02:00:00Z,2790000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M11.00S,2022-02-27T01:59:57.4Z,2,REGULAR,substitution,in,[],1630557,,,1610612739,36,42,2022-02-27T02:00:00Z,2800000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M00.00S,2022-02-27T02:00:41.3Z,2,REGULAR,jumpball,recovered,[],1628398,,,1610612739,36,42,2022-02-27T02:00:41Z,2810000,,,0,,Jump Ball K. Caldwell-Pope vs. C. Osman: Tip to K. Kuzma,"[1628398, 203484, 1626224]",1610612764.0,WAS,heldball,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Caldwell-Pope,203484.0,Osman,1626224.0,,,,,,,,,,,,,,,,,,,,
294,PT01M00.00S,2022-02-27T02:00:41.3Z,2,REGULAR,turnover,lost ball,[],1626224,,,1610612739,36,42,2022-02-27T02:00:41Z,2840000,,,0,,C. Osman lost ball TURNOVER (1 TO),"[1626224, 203484]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,
295,PT01M00.00S,2022-02-27T02:00:41.3Z,2,REGULAR,steal,,[],203484,,,1610612764,36,42,2022-02-27T02:00:41Z,2850000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M57.60S,2022-02-27T02:00:45.0Z,2,REGULAR,turnover,bad pass,[],1628398,,,1610612764,36,42,2022-02-27T02:00:58Z,2860000,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 1628386]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,3.0,Allen,1628386.0,,,
297,PT00M57.60S,2022-02-27T02:00:45.0Z,2,REGULAR,steal,,[],1628386,,,1610612739,36,42,2022-02-27T02:00:50Z,2870000,,,0,,J. Allen STEAL (3 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M52.60S,2022-02-27T02:00:51.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,94.1688567674113,50.73529411764706,1610612739,38,42,2022-02-27T02:01:06Z,2880000,4.0,2.0,1,right,E. Mobley cutting DUNK (8 PTS) (C. Osman 4 AST),"[1630596, 1626224]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,0.44,Made,,,,,8.0,,,,,,,,,,,C. Osman,1626224.0,4.0
300,PT00M29.70S,2022-02-27T02:01:18.8Z,2,REGULAR,3pt,Jump Shot,[],1628398,31.225361366622867,64.70588235294117,1610612764,38,42,2022-02-27T02:01:24Z,2900000,-74.0,241.0,1,left,MISS K. Kuzma 25' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
301,PT00M27.50S,2022-02-27T02:01:21.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,38,42,2022-02-27T02:01:24Z,2910000,,,0,,E. Mobley REBOUND (Off:3 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,300.0,5.0,2.0,3.0,,,,,,,,,,,,,,
302,PT00M09.30S,2022-02-27T02:01:41.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612739,38,42,2022-02-27T02:01:48Z,2920000,,,0,,C. Kispert personal FOUL (1 PF) (Osman 2 FT),"[1630557, 1626224]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,1628172.0,1.0,0.0,Osman,1626224.0,,,,,,,,
304,PT00M09.30S,2022-02-27T02:02:16.5Z,2,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,39,42,2022-02-27T02:02:16Z,2940000,,,0,,C. Osman Free Throw 1 of 2 (11 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
305,PT00M09.30S,2022-02-27T02:02:38.1Z,2,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,40,42,2022-02-27T02:02:38Z,2950000,,,0,,C. Osman Free Throw 2 of 2 (12 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
306,PT00M05.10S,2022-02-27T02:02:48.1Z,2,REGULAR,foul,personal,[],1630596,,,1610612764,40,42,2022-02-27T02:03:04Z,2960000,,,0,,E. Mobley take personal FOUL (2 PF),"[1630596, 1628398]",1610612739.0,CLE,take,,,Mobley,E. Mobley,,,,,,,,,,,,203591.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,
308,PT00M01.90S,2022-02-27T02:03:08.8Z,2,REGULAR,3pt,Jump Shot,[],203526,30.699737187910642,25.0,1610612764,40,42,2022-02-27T02:03:18Z,2980000,125.0,236.0,1,left,MISS R. Neto 26' pullup 3PT,[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,
309,PT00M01.90S,2022-02-27T02:03:08.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,40,42,2022-02-27T02:03:18Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,308.0,,,,,,,,,,,,,,,,,
310,PT00M00.00S,2022-02-27T02:03:15.6Z,2,REGULAR,period,end,[],0,,,1610612764,40,42,2022-02-27T02:03:15Z,3000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-02-27T02:17:35.1Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612764,40,42,2022-02-27T02:18:25Z,3010000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-02-27T02:17:35.1Z,3,REGULAR,substitution,out,['startperiod'],1628418,,,1610612764,40,42,2022-02-27T02:18:25Z,3020000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-02-27T02:17:35.1Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612764,40,42,2022-02-27T02:18:25Z,3030000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-02-27T02:17:35.1Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,40,42,2022-02-27T02:18:25Z,3040000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-02-27T02:18:30.2Z,3,REGULAR,period,start,[],0,,,1610612764,40,42,2022-02-27T02:18:30Z,3050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M45.00S,2022-02-27T02:18:48.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,40,42,2022-02-27T02:18:48Z,3060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M41.00S,2022-02-27T02:19:08.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,83.65637319316689,50.98039215686274,1610612764,40,42,2022-02-27T02:19:17Z,3070000,5.0,101.0,1,right,MISS R. Neto 10' driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,10.12,Missed,,,,,,,,,,,,,,,,,,
318,PT11M38.00S,2022-02-27T02:19:11.7Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,40,42,2022-02-27T02:19:17Z,3080000,,,0,,D. Gafford REBOUND (Off:3 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,317.0,4.0,1.0,3.0,,,,,,,,,,,,,,
319,PT11M37.00S,2022-02-27T02:19:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,94.43166885676742,49.26470588235294,1610612764,40,44,2022-02-27T02:19:23Z,3090000,-4.0,0.0,1,right,D. Gafford reverse Layup (10 PTS),[1629655],1610612764.0,WAS,reverse,,,Gafford,D. Gafford,,,,,0.37,Made,,,,,10.0,,,,,,,,,,,,,
320,PT11M10.00S,2022-02-27T02:19:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,8.09789750328515,49.50980392156863,1610612739,42,44,2022-02-27T02:19:45Z,3100000,2.0,24.0,1,left,I. Okoro cutting Layup (2 PTS) (E. Mobley 2 AST),"[1630171, 1630596]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,2.37,Made,,,,,2.0,,,,,,,,,,,E. Mobley,1630596.0,2.0
322,PT10M51.00S,2022-02-27T02:19:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,85.10183968462549,46.568627450980394,1610612764,42,44,2022-02-27T02:20:26Z,3120000,-17.0,88.0,1,right,MISS R. Neto 8' fadeaway Shot,[203526],1610612764.0,WAS,fadeaway,,,Neto,R. Neto,,,,,8.92,Missed,,,,,,,,,,,,,,,,,,
323,PT10M47.00S,2022-02-27T02:20:02.3Z,3,REGULAR,rebound,defensive,[],1629164,,,1610612739,42,44,2022-02-27T02:20:08Z,3130000,,,0,,B. Goodwin REBOUND (Off:1 Def:3),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,322.0,4.0,3.0,1.0,,,,,,,,,,,,,,
324,PT10M42.00S,2022-02-27T02:20:07.2Z,3,REGULAR,turnover,bad pass,[],1629164,,,1610612739,42,44,2022-02-27T02:20:11Z,3140000,,,0,,B. Goodwin bad pass TURNOVER (2 TO),"[1629164, 203526]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,2.0,Neto,203526.0,,,
325,PT10M42.00S,2022-02-27T02:20:07.2Z,3,REGULAR,steal,,[],203526,,,1610612764,42,44,2022-02-27T02:20:09Z,3150000,,,0,,R. Neto STEAL (2 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
326,PT10M39.00S,2022-02-27T02:20:10.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,93.11760840998686,50.245098039215684,1610612764,42,46,2022-02-27T02:20:19Z,3160000,1.0,12.0,1,right,K. Caldwell-Pope running Layup (6 PTS) (R. Neto 4 AST),"[203484, 203526]",1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1.23,Made,,,,,6.0,,,,,,,,,,,R. Neto,203526.0,4.0
328,PT10M28.00S,2022-02-27T02:20:21.4Z,3,REGULAR,3pt,Jump Shot,[],1628374,20.97568988173456,5.147058823529411,1610612739,45,46,2022-02-27T02:20:25Z,3180000,224.0,145.0,1,left,L. Markkanen 26' 3PT  (9 PTS) (B. Goodwin 4 AST),"[1628374, 1629164]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.69,Made,,,,,9.0,,,,,,,,,,,B. Goodwin,1629164.0,4.0
331,PT10M12.00S,2022-02-27T02:20:39.8Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,45,46,2022-02-27T02:20:46Z,3210000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (4 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,,,,,,,,1628172.0,,,,,,,4.0,,,,,
332,PT09M50.00S,2022-02-27T02:21:06.3Z,3,REGULAR,turnover,bad pass,[],1629164,,,1610612739,45,46,2022-02-27T02:21:13Z,3220000,,,0,,B. Goodwin bad pass TURNOVER (3 TO),"[1629164, 1629655]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,3.0,Gafford,1629655.0,,,
333,PT09M50.00S,2022-02-27T02:21:06.3Z,3,REGULAR,steal,,[],1629655,,,1610612764,45,46,2022-02-27T02:21:09Z,3230000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
334,PT09M48.00S,2022-02-27T02:21:32.1Z,3,REGULAR,turnover,bad pass,[],1629655,,,1610612764,45,46,2022-02-27T02:21:56Z,3240000,,,0,,D. Gafford bad pass TURNOVER (1 TO),"[1629655, 1630171]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,1.0,Okoro,1630171.0,,,
335,PT09M48.00S,2022-02-27T02:21:32.1Z,3,REGULAR,steal,,[],1630171,,,1610612739,45,46,2022-02-27T02:21:35Z,3250000,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
336,PT09M41.00S,2022-02-27T02:21:55.0Z,3,REGULAR,jumpball,recovered,[],1630171,,,1610612739,45,46,2022-02-27T02:21:55Z,3260000,,,0,,Jump Ball I. Okoro vs. K. Caldwell-Pope: Tip to I. Okoro,"[1630171, 1630171, 203484]",1610612739.0,CLE,heldball,I. Okoro,1630171.0,Okoro,I. Okoro,Okoro,1630171.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,,,,,
339,PT09M41.00S,2022-02-27T02:22:00.7Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612739,45,46,2022-02-27T02:22:00Z,3290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M27.00S,2022-02-27T02:22:18.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630171,13.87976346911958,60.5392156862745,1610612739,45,46,2022-02-27T02:22:24Z,3300000,-53.0,78.0,1,left,MISS I. Okoro 9' driving floating Shot,[1630171],1610612739.0,CLE,driving floating,,,Okoro,I. Okoro,,,,,9.41,Missed,,,,,,,,,,,,,,,,,,
341,PT09M25.00S,2022-02-27T02:22:21.2Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,45,46,2022-02-27T02:22:21Z,3310000,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,340.0,2.0,1.0,1.0,,,,,,,,,,,,,,
342,PT09M23.00S,2022-02-27T02:22:23.8Z,3,REGULAR,turnover,bad pass,[],1630171,,,1610612739,45,46,2022-02-27T02:22:29Z,3320000,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 1628398]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,1.0,Kuzma,1628398.0,,,
343,PT09M23.00S,2022-02-27T02:22:23.8Z,3,REGULAR,steal,,[],1628398,,,1610612764,45,46,2022-02-27T02:22:26Z,3330000,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
344,PT09M17.00S,2022-02-27T02:22:28.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,80.76544021024968,93.62745098039215,1610612764,45,46,2022-02-27T02:22:34Z,3340000,218.0,128.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,
345,PT09M12.00S,2022-02-27T02:22:33.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,45,46,2022-02-27T02:22:34Z,3350000,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,344.0,5.0,4.0,1.0,,,,,,,,,,,,,,
352,PT09M06.00S,2022-02-27T02:22:34.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.1268068331143235,51.225490196078425,1610612739,45,46,2022-02-27T02:23:27Z,3355000,-6.0,5.0,1,left,MISS E. Mobley driving Layup - blocked,"[1630596, 1628398]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,0.8,Missed,,,,,,,,,,,Kuzma,1628398.0,,,,,,
353,PT09M06.00S,2022-02-27T02:22:34.9Z,3,REGULAR,block,,[],1628398,,,1610612739,45,46,2022-02-27T02:23:27Z,3357500,,,0,,K. Kuzma BLOCK (2 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M06.00S,2022-02-27T02:22:34.9Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,45,46,2022-02-27T02:23:27Z,3358750,,,0,,E. Mobley REBOUND (Off:4 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,352.0,6.0,2.0,4.0,,,,,,,,,,,,,,
346,PT09M05.00S,2022-02-27T02:22:41.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,5.732588699080158,50.245098039215684,1610612739,47,46,2022-02-27T02:23:27Z,3360000,-1.0,1.0,1,left,E. Mobley DUNK (10 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,0.18,Made,,,,,10.0,,,,,,,,,,,,,
347,PT08M50.00S,2022-02-27T02:22:56.3Z,3,REGULAR,3pt,Jump Shot,[],1628398,92.32917214191852,3.9215686274509802,1610612764,47,49,2022-02-27T02:23:00Z,3370000,-230.0,20.0,1,right,K. Kuzma 3PT  (17 PTS) (R. Neto 5 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,23.12,Made,,,,,17.0,,,,,,,,,,,R. Neto,203526.0,5.0
349,PT08M33.00S,2022-02-27T02:23:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,6.1268068331143235,51.225490196078425,1610612739,47,49,2022-02-27T02:23:52Z,3390000,-6.0,5.0,1,left,MISS B. Goodwin driving Layup,[1629164],1610612739.0,CLE,driving,,,Goodwin,B. Goodwin,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,
350,PT08M31.00S,2022-02-27T02:23:14.9Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,47,49,2022-02-27T02:23:52Z,3400000,,,0,,D. Gafford REBOUND (Off:3 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,349.0,5.0,2.0,3.0,,,,,,,,,,,,,,
351,PT08M29.00S,2022-02-27T02:23:17.6Z,3,REGULAR,2pt,Jump Shot,[],203484,76.42904073587385,37.00980392156863,1610612764,47,49,2022-02-27T02:23:36Z,3410000,-65.0,169.0,1,right,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.12,Missed,,,,,,,,,,,,,,,,,,
355,PT08M27.00S,2022-02-27T02:23:28.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,47,49,2022-02-27T02:23:28Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,
356,PT08M27.00S,2022-02-27T02:23:29.8Z,3,REGULAR,foul,personal,[],1630171,,,1610612764,47,49,2022-02-27T02:24:58Z,3430000,,,0,,I. Okoro loose ball personal FOUL (2 PF),"[1630171, 1629655]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,,,,,,,,203591.0,2.0,0.0,Gafford,1629655.0,,,,,,,,
358,PT08M13.00S,2022-02-27T02:23:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,94.03745072273325,50.245098039215684,1610612764,47,49,2022-02-27T02:25:30Z,3450000,1.0,4.0,1,right,MISS D. Gafford reverse Layup,[1629655],1610612764.0,WAS,reverse,,,Gafford,D. Gafford,,,,,0.37,Missed,,,,,,,,,,,,,,,,,,
359,PT08M09.00S,2022-02-27T02:24:01.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,47,49,2022-02-27T02:24:04Z,3460000,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,358.0,6.0,6.0,0.0,,,,,,,,,,,,,,
