actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
356,PT12M00.00S,2021-11-23T01:22:40.2Z,3,REGULAR,substitution,in,['startperiod'],1627761,,,1610612739,63,52,2021-11-23T01:23:29Z,3450000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-11-23T01:23:43.6Z,3,REGULAR,period,start,[],0,,,1610612751,63,52,2021-11-23T01:23:43Z,3460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M42.00S,2021-11-23T01:24:01.0Z,3,REGULAR,2pt,Jump Shot,[],200746,84.83902759526939,33.57843137254902,1610612751,63,54,2021-11-23T01:24:12Z,3470000,-82.0,90.0,1,right,L. Aldridge 12' pullup Jump Shot (11 PTS) (J. Harden 7 AST),"[200746, 201935]",1610612751.0,BKN,pullup,,,Aldridge,L. Aldridge,,,,,12.18,Made,,,,,,,,,,,,11.0,J. Harden,201935.0,7.0,,,,
360,PT11M16.00S,2021-11-23T01:24:27.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,9.149145860709593,54.41176470588235,1610612739,63,54,2021-11-23T01:24:34Z,3490000,-22.0,34.0,1,left,MISS J. Allen turnaround Shot - blocked,"[1628386, 201142]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,4.01,Missed,Durant,201142.0,,,,,,,,,,,,,,,,,
361,PT11M16.00S,2021-11-23T01:24:27.1Z,3,REGULAR,block,,[],201142,,,1610612739,63,54,2021-11-23T01:24:30Z,3500000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M12.00S,2021-11-23T01:24:31.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,63,54,2021-11-23T01:24:34Z,3510000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,360.0,1.0,1.0,0.0,,,,,,,,,,,,,
363,PT11M06.00S,2021-11-23T01:24:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.89027595269383,36.51960784313725,1610612751,63,56,2021-11-23T01:24:42Z,3520000,-67.0,80.0,1,right,K. Durant 10' step back Jump Shot (15 PTS),[201142],1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,10.47,Made,,,,,,,,,,,,15.0,,,,,,,
364,PT10M45.00S,2021-11-23T01:24:57.7Z,3,REGULAR,3pt,Jump Shot,[],1630171,9.937582128777924,2.941176470588235,1610612739,66,56,2021-11-23T01:25:03Z,3530000,235.0,41.0,1,left,I. Okoro 3PT  (7 PTS) (D. Garland 6 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.88,Made,,,,,,,,,,,,7.0,D. Garland,1629636.0,6.0,,,,
366,PT10M29.00S,2021-11-23T01:25:13.8Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,66,56,2021-11-23T01:25:27Z,3550000,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1630171]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,3.0,Okoro,1630171.0,
367,PT10M29.00S,2021-11-23T01:25:13.8Z,3,REGULAR,steal,,[],1630171,,,1610612739,66,56,2021-11-23T01:25:27Z,3560000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT10M22.00S,2021-11-23T01:25:20.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,28.203022339027594,21.568627450980394,1610612739,66,56,2021-11-23T01:25:31Z,3570000,142.0,213.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
369,PT10M19.00S,2021-11-23T01:25:24.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,66,56,2021-11-23T01:25:24Z,3580000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,368.0,2.0,2.0,0.0,,,,,,,,,,,,,
370,PT10M04.00S,2021-11-23T01:25:42.6Z,3,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612751,66,56,2021-11-23T01:25:52Z,3590000,,,0,,D. Wade shooting personal FOUL (3 PF) (Durant 2 FT),"[1629731, 201142]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,,,,,,,,,1628954.0,3.0,0.0,Durant,201142.0,,,,,,,,
372,PT10M04.00S,2021-11-23T01:26:12.6Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,66,57,2021-11-23T01:26:12Z,3610000,,,0,,K. Durant Free Throw 1 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,16.0,,,,,,,
373,PT10M04.00S,2021-11-23T01:26:31.2Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,66,58,2021-11-23T01:26:31Z,3620000,,,0,,K. Durant Free Throw 2 of 2 (17 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,17.0,,,,,,,
374,PT09M47.00S,2021-11-23T01:26:50.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,6.783837056504599,50.0,1610612739,66,58,2021-11-23T01:27:12Z,3630000,0.0,11.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 201142]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,1.13,Missed,Durant,201142.0,,,,,,,,,,,,,,,,,
375,PT09M47.00S,2021-11-23T01:26:50.2Z,3,REGULAR,block,,[],201142,,,1610612739,66,58,2021-11-23T01:26:52Z,3640000,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M45.00S,2021-11-23T01:26:52.2Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612739,66,58,2021-11-23T01:28:33Z,3650000,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,374.0,4.0,2.0,2.0,,,,,,,,,,,,,
377,PT09M44.00S,2021-11-23T01:26:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,7.5722733245729295,52.450980392156865,1610612739,66,58,2021-11-23T01:28:43Z,3660000,-12.0,19.0,1,left,MISS L. Markkanen putback Layup - blocked,"[1628374, 200746]",1610612739.0,CLE,putback,,,Markkanen,L. Markkanen,,,,,2.24,Missed,Aldridge,200746.0,,,,,,,,,,,,,,,,,
378,PT09M44.00S,2021-11-23T01:26:55.3Z,3,REGULAR,block,,[],200746,,,1610612739,66,58,2021-11-23T01:26:58Z,3670000,,,0,,L. Aldridge BLOCK (1 BLK),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M42.00S,2021-11-23T01:26:57.3Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,66,58,2021-11-23T01:28:43Z,3680000,,,0,,J. Allen REBOUND (Off:4 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,377.0,10.0,6.0,4.0,,,,,,,,,,,,,
380,PT09M40.00S,2021-11-23T01:27:06.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,66,58,2021-11-23T01:27:23Z,3690000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,
381,PT09M28.00S,2021-11-23T01:27:21.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627761,94.69448094612353,95.58823529411765,1610612751,66,58,2021-11-23T01:27:26Z,3700000,228.0,-3.0,1,right,MISS D. Bembry 3PT,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
382,PT09M24.00S,2021-11-23T01:27:25.3Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,66,58,2021-11-23T01:27:26Z,3710000,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,381.0,4.0,3.0,1.0,,,,,,,,,,,,,
383,PT09M19.00S,2021-11-23T01:27:33.5Z,3,REGULAR,foul,personal,[],1627761,,,1610612739,66,58,2021-11-23T01:27:53Z,3720000,,,0,,D. Bembry personal FOUL (2 PF),"[1627761, 1628386]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,1628954.0,2.0,0.0,Allen,1628386.0,,,,,,,,
385,PT09M14.00S,2021-11-23T01:27:56.2Z,3,REGULAR,foul,personal,['2freethrow'],1627761,,,1610612739,66,58,2021-11-23T01:28:09Z,3740000,,,0,,D. Bembry shooting personal FOUL (3 PF) (Garland 2 FT),"[1627761, 1629636]",1610612751.0,BKN,shooting,,,Bembry,D. Bembry,,,,,,,,,,,,,203593.0,3.0,0.0,Garland,1629636.0,,,,,,,,
387,PT09M14.00S,2021-11-23T01:28:26.7Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,67,58,2021-11-23T01:28:26Z,3760000,,,0,,D. Garland Free Throw 1 of 2 (17 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,,,,17.0,,,,,,,
388,PT09M14.00S,2021-11-23T01:28:40.4Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,68,58,2021-11-23T01:28:40Z,3770000,,,0,,D. Garland Free Throw 2 of 2 (18 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,,,,18.0,,,,,,,
389,PT08M56.00S,2021-11-23T01:29:02.2Z,3,REGULAR,2pt,Jump Shot,[],201935,85.10183968462549,71.81372549019608,1610612751,68,60,2021-11-23T01:30:15Z,3780000,109.0,88.0,1,right,J. Harden 13' Jump Shot (10 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,13.99,Made,,,,,,,,,,,,10.0,,,,,,,
390,PT08M45.00S,2021-11-23T01:29:13.1Z,3,REGULAR,2pt,Jump Shot,[],1629636,18.873193166885677,31.127450980392158,1610612739,70,60,2021-11-23T01:29:18Z,3790000,94.0,125.0,1,left,D. Garland 15' driving floating Jump Shot (20 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,15.66,Made,,,,,,,,,,,,20.0,,,,,,,
391,PT08M30.00S,2021-11-23T01:29:27.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,87.07293035479631,46.07843137254902,1610612751,70,62,2021-11-23T01:29:57Z,3800000,-20.0,69.0,1,right,L. Aldridge 7' turnaround Jump Shot (13 PTS) (K. Durant 4 AST),"[200746, 201142]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,7.17,Made,,,,,,,,,,,,13.0,K. Durant,201142.0,4.0,,,,
393,PT08M19.00S,2021-11-23T01:29:43.3Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612739,70,62,2021-11-23T01:29:50Z,3820000,,,0,,J. Harden shooting personal FOUL (1 PF) (Allen 2 FT),"[201935, 1628386]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,2004.0,1.0,0.0,Allen,1628386.0,,,,,,,,
395,PT08M19.00S,2021-11-23T01:30:24.8Z,3,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,71,62,2021-11-23T01:30:54Z,3840000,,,0,,J. Allen Free Throw 1 of 2 (12 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,,,,,12.0,,,,,,,
396,PT08M19.00S,2021-11-23T01:30:24.8Z,3,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,71,62,2021-11-23T01:30:54Z,3850000,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
397,PT08M17.00S,2021-11-23T01:30:26.8Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,71,62,2021-11-23T01:30:54Z,3860000,,,0,,L. Aldridge REBOUND (Off:0 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,396.0,4.0,4.0,0.0,,,,,,,,,,,,,
398,PT08M07.00S,2021-11-23T01:31:03.6Z,3,REGULAR,2pt,Jump Shot,[],200746,93.69250985545335,80.66023284313727,1610612751,71,64,2021-11-23T01:31:12Z,3870000,153.0,7.0,1,right,L. Aldridge 15' Jump Shot (15 PTS) (J. Harden 8 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,15.35,Made,,,,,,,,,,,,15.0,J. Harden,201935.0,8.0,,,,
400,PT07M55.00S,2021-11-23T01:31:16.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,13.354139290407357,47.30392156862745,1610612739,71,64,2021-11-23T01:31:55Z,3890000,13.0,73.0,1,left,MISS D. Garland 7' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,,
401,PT07M55.00S,2021-11-23T01:31:16.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,71,64,2021-11-23T01:31:55Z,3900000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,400.0,3.0,3.0,0.0,,,,,,,,,,,,,
402,PT07M54.00S,2021-11-23T01:31:21.5Z,3,REGULAR,foul,personal,[],1629636,,,1610612751,71,64,2021-11-23T01:31:40Z,3910000,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 201142]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,1628954.0,1.0,0.0,Durant,201142.0,,,,,,,,
404,PT07M41.00S,2021-11-23T01:31:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,92.06636005256242,52.94117647058824,1610612751,71,64,2021-11-23T01:34:00Z,3930000,15.0,22.0,1,right,MISS D. Bembry cutting Layup - blocked,"[1627761, 1628374]",1610612751.0,BKN,cutting,,,Bembry,D. Bembry,,,,,2.65,Missed,Markkanen,1628374.0,,,,,,,,,,,,,,,,,
405,PT07M41.00S,2021-11-23T01:31:48.7Z,3,REGULAR,block,,[],1628374,,,1610612751,71,64,2021-11-23T01:31:53Z,3940000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M35.00S,2021-11-23T01:31:54.7Z,3,REGULAR,rebound,offensive,[],1627761,,,1610612751,71,64,2021-11-23T01:32:04Z,3950000,,,0,,D. Bembry REBOUND (Off:1 Def:0),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,404.0,1.0,0.0,1.0,,,,,,,,,,,,,
407,PT07M34.00S,2021-11-23T01:31:55.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200746,74.11300919842313,15.21905637254902,1610612751,71,64,2021-11-23T01:32:15Z,3960000,-174.0,191.0,1,right,MISS L. Aldridge 25' 3PT,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
408,PT07M31.00S,2021-11-23T01:31:58.8Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,71,64,2021-11-23T01:32:15Z,3970000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,407.0,2.0,2.0,0.0,,,,,,,,,,,,,
409,PT07M31.00S,2021-11-23T01:32:11.1Z,3,REGULAR,foul,personal,[],200746,,,1610612739,71,64,2021-11-23T01:32:32Z,3980000,,,0,,L. Aldridge personal FOUL (3 PF),"[200746, 1628386]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,2004.0,3.0,0.0,Allen,1628386.0,,,,,,,,
411,PT07M13.00S,2021-11-23T01:32:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,6.1268068331143235,58.57843137254902,1610612739,73,64,2021-11-23T01:32:50Z,4000000,-43.0,5.0,1,left,D. Garland driving floating Jump Shot (22 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,4.32,Made,,,,,,,,,,,,22.0,,,,,,,
412,PT07M00.00S,2021-11-23T01:32:57.8Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,73,64,2021-11-23T01:33:08Z,4010000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1629731]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,1.0,Wade,1629731.0,
413,PT07M00.00S,2021-11-23T01:32:57.8Z,3,REGULAR,steal,,[],1629731,,,1610612739,73,64,2021-11-23T01:33:00Z,4020000,,,0,,D. Wade STEAL (2 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M56.00S,2021-11-23T01:33:07.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629636,28.252299605781868,79.9249387254902,1610612739,73,64,2021-11-23T01:35:36Z,4030000,-150.0,213.0,1,left,MISS D. Garland 26' running pullup 3PT,[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
415,PT06M55.00S,2021-11-23T01:33:08.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,73,64,2021-11-23T01:33:32Z,4040000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,
416,PT06M55.00S,2021-11-23T01:33:30.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,73,64,2021-11-23T01:33:30Z,4050000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M55.00S,2021-11-23T01:35:19.5Z,3,REGULAR,substitution,out,[],1629636,,,1610612751,73,64,2021-11-23T01:35:58Z,4060000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M55.00S,2021-11-23T01:35:19.5Z,3,REGULAR,substitution,in,[],201937,,,1610612751,73,64,2021-11-23T01:35:58Z,4070000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M42.00S,2021-11-23T01:36:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,87.07293035479631,51.71568627450981,1610612751,73,64,2021-11-23T01:36:34Z,4080000,9.0,69.0,1,right,MISS J. Harden 6' driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,6.95,Missed,,,,,,,,,,,,,,,,,,,
420,PT06M40.00S,2021-11-23T01:36:29.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,73,64,2021-11-23T01:36:34Z,4090000,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,419.0,5.0,3.0,2.0,,,,,,,,,,,,,
421,PT06M22.00S,2021-11-23T01:36:47.9Z,3,REGULAR,3pt,Jump Shot,[],1630171,20.318659658344284,5.637254901960785,1610612739,76,64,2021-11-23T01:36:53Z,4100000,222.0,138.0,1,left,I. Okoro 26' 3PT  (10 PTS) (R. Rubio 5 AST),"[1630171, 201937]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,26.15,Made,,,,,,,,,,,,10.0,R. Rubio,201937.0,5.0,,,,
423,PT06M05.00S,2021-11-23T01:37:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,87.33574244415243,59.80392156862745,1610612751,76,66,2021-11-23T01:37:10Z,4120000,49.0,67.0,1,right,K. Durant 8' pullup Jump Shot (19 PTS) (J. Harden 9 AST),"[201142, 201935]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,8.26,Made,,,,,,,,,,,,19.0,J. Harden,201935.0,9.0,,,,
425,PT05M43.00S,2021-11-23T01:37:26.5Z,3,REGULAR,3pt,Jump Shot,[],1628374,21.23850197109067,88.72549019607843,1610612739,76,66,2021-11-23T01:37:32Z,4140000,-194.0,147.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,,
426,PT05M41.00S,2021-11-23T01:37:28.9Z,3,REGULAR,rebound,offensive,[],201937,,,1610612739,76,66,2021-11-23T01:37:28Z,4150000,,,0,,R. Rubio REBOUND (Off:1 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,425.0,4.0,3.0,1.0,,,,,,,,,,,,,
427,PT05M32.00S,2021-11-23T01:37:37.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628374,5.732588699080158,30.392156862745097,1610612739,76,66,2021-11-23T01:37:43Z,4160000,98.0,1.0,1,left,MISS L. Markkanen 9' turnaround fadeaway Shot,[1628374],1610612739.0,CLE,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,9.8,Missed,,,,,,,,,,,,,,,,,,,
428,PT05M30.00S,2021-11-23T01:37:39.9Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,76,66,2021-11-23T01:37:43Z,4170000,,,0,,L. Aldridge REBOUND (Off:0 Def:5),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,427.0,5.0,5.0,0.0,,,,,,,,,,,,,
429,PT05M26.00S,2021-11-23T01:37:44.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201988,84.57621550591328,96.07843137254902,1610612751,76,69,2021-11-23T01:37:51Z,4180000,230.0,92.0,1,right,P. Mills 24' 3PT  (6 PTS) (J. Harden 10 AST),"[201988, 201935]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.83,Made,,,,,,,,,,,,6.0,J. Harden,201935.0,10.0,,,,
431,PT05M24.00S,2021-11-23T01:37:54.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,76,69,2021-11-23T01:37:54Z,4200000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M24.00S,2021-11-23T01:38:51.1Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,76,69,2021-11-23T01:40:38Z,4210000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M24.00S,2021-11-23T01:38:51.1Z,3,REGULAR,substitution,out,[],201988,,,1610612739,76,69,2021-11-23T01:40:38Z,4220000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M24.00S,2021-11-23T01:38:51.1Z,3,REGULAR,substitution,out,[],1627761,,,1610612739,76,69,2021-11-23T01:40:38Z,4230000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M24.00S,2021-11-23T01:38:51.1Z,3,REGULAR,substitution,in,[],201567,,,1610612739,76,69,2021-11-23T01:40:38Z,4240000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M24.00S,2021-11-23T01:38:51.1Z,3,REGULAR,substitution,in,[],201949,,,1610612739,76,69,2021-11-23T01:40:38Z,4250000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M24.00S,2021-11-23T01:38:51.1Z,3,REGULAR,substitution,in,[],1630560,,,1610612739,76,69,2021-11-23T01:40:38Z,4260000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M24.00S,2021-11-23T01:40:44.4Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,76,69,2021-11-23T01:41:01Z,4270000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M24.00S,2021-11-23T01:40:44.4Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,76,69,2021-11-23T01:41:01Z,4280000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M04.00S,2021-11-23T01:41:06.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612739,76,69,2021-11-23T01:41:57Z,4290000,,,0,,J. Harden shooting personal FOUL (2 PF) (Okoro 2 FT),"[201935, 1630171]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,203593.0,2.0,0.0,Okoro,1630171.0,,,,,,,,
442,PT05M04.00S,2021-11-23T01:41:28.9Z,3,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,77,69,2021-11-23T01:41:28Z,4310000,,,0,,I. Okoro Free Throw 1 of 2 (11 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,,,,,,,,11.0,,,,,,,
443,PT05M04.00S,2021-11-23T01:41:41.7Z,3,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,78,69,2021-11-23T01:41:41Z,4320000,,,0,,I. Okoro Free Throw 2 of 2 (12 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,,,,,,,,12.0,,,,,,,
444,PT04M46.00S,2021-11-23T01:42:03.2Z,3,REGULAR,3pt,Jump Shot,[],201935,68.80749014454665,78.43137254901961,1610612751,78,69,2021-11-23T01:42:10Z,4330000,142.0,241.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,27.96,Missed,,,,,,,,,,,,,,,,,,,
