actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
369,PT08M04.00S,2021-12-14T01:28:11.5Z,3,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,58,56,2021-12-14T01:28:17Z,3580000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (2 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,202056.0,,,,,,,,,,,,2.0,,,
370,PT07M49.00S,2021-12-14T01:28:40.8Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612739,58,56,2021-12-14T01:28:52Z,3590000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Garland 2 FT),"[1629130, 1629636]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,201245.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,
372,PT07M49.00S,2021-12-14T01:29:07.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,59,56,2021-12-14T01:29:07Z,3610000,,,0,,D. Garland Free Throw 1 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,13.0,,,,,,,,,,
373,PT07M49.00S,2021-12-14T01:29:21.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,60,56,2021-12-14T01:29:21Z,3620000,,,0,,D. Garland Free Throw 2 of 2 (14 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,14.0,,,,,,,,,,
374,PT07M34.00S,2021-12-14T01:29:45.4Z,3,REGULAR,foul,personal,[],1628386,,,1610612748,60,56,2021-12-14T01:30:16Z,3630000,,,0,,J. Allen personal FOUL (1 PF),"[1628386, 203473]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,201245.0,1.0,0.0,Dedmon,203473.0,,,,,,,,,,,
376,PT07M27.00S,2021-12-14T01:30:23.0Z,3,REGULAR,3pt,Jump Shot,[],1629130,66.5735873850197,50.73529411764706,1610612748,60,56,2021-12-14T01:30:28Z,3650000,4.0,262.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
377,PT07M23.00S,2021-12-14T01:30:27.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,60,56,2021-12-14T01:30:28Z,3660000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,376.0,,,,,,,,,,2.0,2.0,0.0,,,,
378,PT07M08.00S,2021-12-14T01:30:48.1Z,3,REGULAR,turnover,traveling,[],1630596,,,1610612739,60,56,2021-12-14T01:30:55Z,3670000,,,0,,E. Mobley traveling TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,201245.0,,,,,,,,,,,,1.0,,,
379,PT06M58.00S,2021-12-14T01:31:06.9Z,3,REGULAR,turnover,traveling,[],203473,,,1610612748,60,56,2021-12-14T01:31:14Z,3680000,,,0,,D. Dedmon traveling TURNOVER (1 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,202056.0,,,,,,,,,,,,1.0,,,
380,PT06M45.00S,2021-12-14T01:31:38.0Z,3,REGULAR,foul,personal,[],1629216,,,1610612739,60,56,2021-12-14T01:31:44Z,3690000,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 1629636]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,202056.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,,
382,PT06M34.00S,2021-12-14T01:32:05.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,18.610381077529567,35.53921568627451,1610612739,62,56,2021-12-14T01:32:09Z,3710000,72.0,122.0,1,left,D. Garland 14' step back Jump Shot (16 PTS) (I. Okoro 2 AST),"[1629636, 1630171]",1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,14.22,Made,,,,,,,,,16.0,I. Okoro,1630171.0,2.0,,,,,,,
384,PT06M21.00S,2021-12-14T01:32:18.0Z,3,REGULAR,3pt,Jump Shot,[],200768,73.14388961892247,84.31372549019608,1610612748,62,59,2021-12-14T01:33:10Z,3730000,172.0,200.0,1,right,K. Lowry 26' 3PT pullup (13 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,26.35,Made,,,,,,,,,13.0,,,,,,,,,,
385,PT06M07.00S,2021-12-14T01:32:32.6Z,3,REGULAR,3pt,Jump Shot,[],1630171,5.601182654402102,2.696078431372549,1610612739,62,59,2021-12-14T01:32:36Z,3740000,237.0,0.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
386,PT06M04.00S,2021-12-14T01:32:35.6Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,62,59,2021-12-14T01:32:36Z,3750000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,385.0,,,,,,,,,,3.0,3.0,0.0,,,,
387,PT06M01.00S,2021-12-14T01:32:42.9Z,3,REGULAR,foul,personal,[],1630171,,,1610612748,62,59,2021-12-14T01:32:50Z,3760000,,,0,,I. Okoro personal FOUL (3 PF),"[1630171, 200768]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,201245.0,3.0,0.0,Lowry,200768.0,,,,,,,,,,,
389,PT06M01.00S,2021-12-14T01:32:52.1Z,3,REGULAR,substitution,out,[],1630596,,,1610612748,62,59,2021-12-14T01:33:00Z,3780000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M01.00S,2021-12-14T01:32:52.1Z,3,REGULAR,substitution,out,[],1629216,,,1610612748,62,59,2021-12-14T01:33:00Z,3790000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M01.00S,2021-12-14T01:32:52.1Z,3,REGULAR,substitution,in,[],201567,,,1610612748,62,59,2021-12-14T01:33:00Z,3800000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M01.00S,2021-12-14T01:32:52.1Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,62,59,2021-12-14T01:33:00Z,3810000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M57.00S,2021-12-14T01:33:16.1Z,3,REGULAR,turnover,traveling,[],1629130,,,1610612748,62,59,2021-12-14T01:33:21Z,3820000,,,0,,D. Robinson traveling TURNOVER (1 TO),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,201245.0,,,,,,,,,,,,1.0,,,
394,PT05M42.00S,2021-12-14T01:33:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,7.966491458607096,50.245098039215684,1610612739,62,59,2021-12-14T01:36:11Z,3830000,-1.0,22.0,1,left,MISS L. Markkanen driving Layup,[1628374],1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,,
396,PT05M40.00S,2021-12-14T01:33:43.4Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612739,62,59,2021-12-14T01:34:49Z,3850000,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,394.0,,,,,,,,,,3.0,2.0,1.0,,,,
397,PT05M39.00S,2021-12-14T01:33:46.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628374,12.302890932982917,38.48039215686275,1610612739,64,59,2021-12-14T01:36:24Z,3860000,58.0,63.0,1,left,L. Markkanen 8' putback Layup (12 PTS),[1628374],1610612739.0,CLE,putback,,,Markkanen,L. Markkanen,,,,,8.54,Made,,,,,,,,,12.0,,,,,,,,,,
398,PT05M23.00S,2021-12-14T01:33:59.1Z,3,REGULAR,3pt,Jump Shot,[],200768,69.72733245729303,83.33333333333334,1610612748,64,62,2021-12-14T01:36:59Z,3870000,167.0,232.0,1,right,K. Lowry 28' 3PT pullup (16 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,28.58,Made,,,,,,,,,16.0,,,,,,,,,,
399,PT05M08.00S,2021-12-14T01:34:21.1Z,3,REGULAR,foul,offensive,[],201567,,,1610612739,64,62,2021-12-14T01:38:15Z,3880000,,,0,,K. Love charge offensive FOUL (2 PF),"[201567, 200768]",1610612739.0,CLE,charge,,,Love,K. Love,,,,,,,,,,201245.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,,
401,PT05M08.00S,2021-12-14T01:34:21.1Z,3,REGULAR,turnover,offensive foul,[],201567,,,1610612739,64,62,2021-12-14T01:34:21Z,3900000,,,0,,K. Love offensive foul TURNOVER (1 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,201245.0,,,,,,,,,,,,1.0,,,
402,PT05M08.00S,2021-12-14T01:34:35.6Z,3,REGULAR,substitution,out,[],203473,,,1610612748,64,62,2021-12-14T01:34:42Z,3910000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M08.00S,2021-12-14T01:34:35.6Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,64,62,2021-12-14T01:34:42Z,3920000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M08.00S,2021-12-14T01:34:35.6Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,64,62,2021-12-14T01:34:42Z,3930000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M08.00S,2021-12-14T01:34:35.6Z,3,REGULAR,substitution,in,[],1630209,,,1610612748,64,62,2021-12-14T01:34:42Z,3940000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M08.00S,2021-12-14T01:34:48.7Z,3,REGULAR,substitution,out,[],1629636,,,1610612748,64,62,2021-12-14T01:34:53Z,3950000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M08.00S,2021-12-14T01:34:48.7Z,3,REGULAR,substitution,in,[],201937,,,1610612748,64,62,2021-12-14T01:34:53Z,3960000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M46.00S,2021-12-14T01:35:04.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],200782,90.09526938239159,66.42156862745098,1610612748,64,64,2021-12-14T01:39:39Z,3970000,82.0,41.0,1,right,P. Tucker 9' floating Jump Shot (18 PTS) (M. Strus 2 AST),"[200782, 1629622]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,9.16,Made,,,,,,,,,18.0,M. Strus,1629622.0,2.0,,,,,,,
410,PT04M35.00S,2021-12-14T01:35:16.2Z,3,REGULAR,3pt,Jump Shot,[],201567,27.677398160315374,22.058823529411764,1610612739,67,64,2021-12-14T01:35:21Z,3990000,140.0,208.0,1,left,K. Love 25' 3PT  (3 PTS) (R. Rubio 4 AST),"[201567, 201937]",1610612739.0,CLE,,,,Love,K. Love,,,,,25.03,Made,,,,,,,,,3.0,R. Rubio,201937.0,4.0,,,,,,,
412,PT04M21.00S,2021-12-14T01:35:30.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,87.07293035479631,63.48039215686274,1610612748,67,64,2021-12-14T01:35:36Z,4010000,67.0,69.0,1,right,MISS T. Herro 9' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,9.65,Missed,,,,,,,,,,,,,,,,,,,
413,PT04M19.00S,2021-12-14T01:35:32.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,67,64,2021-12-14T01:35:36Z,4020000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,412.0,,,,,,,,,,4.0,4.0,0.0,,,,
414,PT04M14.00S,2021-12-14T01:35:37.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630171,6.389618922470433,50.73529411764706,1610612739,69,64,2021-12-14T01:36:01Z,4030000,-4.0,8.0,1,left,I. Okoro driving Layup (15 PTS),[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,0.85,Made,,,,,,,,,15.0,,,,,,,,,,
415,PT04M14.00S,2021-12-14T01:35:49.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,69,64,2021-12-14T01:35:49Z,4040000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M59.00S,2021-12-14T01:39:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.38042049934296,52.20588235294118,1610612748,69,66,2021-12-14T01:39:06Z,4050000,11.0,10.0,1,right,T. Herro cutting Layup (10 PTS) (K. Lowry 2 AST),"[1629639, 200768]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,1.47,Made,,,,,,,,,10.0,K. Lowry,200768.0,2.0,,,,,,,
418,PT03M38.00S,2021-12-14T01:39:20.8Z,3,REGULAR,3pt,Jump Shot,[],1630171,7.046649145860711,3.9215686274509802,1610612739,69,66,2021-12-14T01:39:25Z,4070000,230.0,14.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,,
419,PT03M36.00S,2021-12-14T01:39:23.1Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,69,66,2021-12-14T01:39:23Z,4080000,,,0,,J. Allen REBOUND (Off:4 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,418.0,,,,,,,,,,6.0,2.0,4.0,,,,
420,PT03M34.00S,2021-12-14T01:39:25.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201567,2.1846254927726676,95.58823529411765,1610612739,72,66,2021-12-14T01:39:32Z,4090000,-228.0,-32.0,1,left,K. Love 3PT  (6 PTS) (R. Rubio 5 AST),"[201567, 201937]",1610612739.0,CLE,,,,Love,K. Love,,,,,23.01,Made,,,,,,,,,6.0,R. Rubio,201937.0,5.0,,,,,,,
422,PT03M05.00S,2021-12-14T01:39:58.6Z,3,REGULAR,2pt,Jump Shot,[],1629639,88.64980289093299,28.676470588235293,1610612748,72,66,2021-12-14T01:40:17Z,4110000,-107.0,54.0,1,right,MISS T. Herro 11' driving floating bank Shot,[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,,
423,PT03M05.00S,2021-12-14T01:39:58.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,72,66,2021-12-14T01:40:06Z,4120000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,,,
425,PT03M05.00S,2021-12-14T01:40:07.6Z,3,REGULAR,substitution,out,[],1628386,,,1610612748,72,66,2021-12-14T01:41:50Z,4140000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M05.00S,2021-12-14T01:40:07.6Z,3,REGULAR,substitution,out,[],1630171,,,1610612748,72,66,2021-12-14T01:41:50Z,4150000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M05.00S,2021-12-14T01:40:07.6Z,3,REGULAR,substitution,in,[],1630205,,,1610612748,72,66,2021-12-14T01:41:50Z,4160000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M05.00S,2021-12-14T01:40:07.6Z,3,REGULAR,substitution,in,[],1630596,,,1610612748,72,66,2021-12-14T01:41:50Z,4170000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M05.00S,2021-12-14T01:40:07.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,72,66,2021-12-14T01:51:41Z,4175000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,,
429,PT02M56.00S,2021-12-14T01:40:27.3Z,3,REGULAR,foul,personal,['3freethrow'],200782,,,1610612739,72,66,2021-12-14T01:40:45Z,4180000,,,0,,P. Tucker shooting personal FOUL (3 PF) (Love 3 FT),"[200782, 201567]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,201639.0,3.0,0.0,Love,201567.0,,,,,,,,,,,
431,PT02M56.00S,2021-12-14T01:40:52.9Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],201567,,,1610612739,73,66,2021-12-14T01:40:52Z,4200000,,,0,,K. Love Free Throw 1 of 3 (7 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
432,PT02M56.00S,2021-12-14T01:41:06.8Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],201567,,,1610612739,74,66,2021-12-14T01:41:06Z,4210000,,,0,,K. Love Free Throw 2 of 3 (8 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,8.0,,,,,,,,,,
433,PT02M56.00S,2021-12-14T01:41:21.4Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],201567,,,1610612739,75,66,2021-12-14T01:41:21Z,4220000,,,0,,K. Love Free Throw 3 of 3 (9 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,,9.0,,,,,,,,,,
434,PT02M48.00S,2021-12-14T01:41:34.2Z,3,REGULAR,3pt,Jump Shot,[],1629622,62.76281208935611,47.794117647058826,1610612748,75,66,2021-12-14T01:41:38Z,4230000,-11.0,298.0,1,right,MISS M. Strus 29' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,29.77,Missed,,,,,,,,,,,,,,,,,,,
435,PT02M44.00S,2021-12-14T01:41:38.2Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,75,66,2021-12-14T01:41:38Z,4240000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,434.0,,,,,,,,,,4.0,3.0,1.0,,,,
436,PT02M40.00S,2021-12-14T01:41:45.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,75,66,2021-12-14T01:41:45Z,4250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M40.00S,2021-12-14T01:41:47.2Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,75,66,2021-12-14T01:41:50Z,4260000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M40.00S,2021-12-14T01:41:47.2Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,75,66,2021-12-14T01:41:50Z,4270000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M36.00S,2021-12-14T01:42:08.9Z,3,REGULAR,2pt,Jump Shot,[],1629636,6.521024967148489,69.85294117647058,1610612739,75,66,2021-12-14T01:42:13Z,4280000,-99.0,9.0,1,left,MISS D. Garland 9' floating Shot,[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,9.97,Missed,,,,,,,,,,,,,,,,,,,
440,PT02M31.00S,2021-12-14T01:42:13.1Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,75,66,2021-12-14T01:42:13Z,4290000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,439.0,,,,,,,,,,2.0,2.0,0.0,,,,
441,PT02M30.00S,2021-12-14T01:42:17.2Z,3,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612748,75,66,2021-12-14T01:42:25Z,4300000,,,0,,L. Stevens shooting personal FOUL (1 PF) (Yurtseven 2 FT),"[1630205, 1630209]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,,,,,,201639.0,1.0,0.0,Yurtseven,1630209.0,,,,,,,,,,,
443,PT02M30.00S,2021-12-14T01:42:40.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630209,,,1610612748,75,67,2021-12-14T01:42:40Z,4320000,,,0,,O. Yurtseven Free Throw 1 of 2 (3 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,Made,,,,,,,,,3.0,,,,,,,,,,
444,PT02M30.00S,2021-12-14T01:42:53.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630209,,,1610612748,75,68,2021-12-14T01:42:53Z,4330000,,,0,,O. Yurtseven Free Throw 2 of 2 (4 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,Made,,,,,,,,,4.0,,,,,,,,,,
445,PT02M14.00S,2021-12-14T01:43:11.0Z,3,REGULAR,3pt,Jump Shot,[],201567,5.863994743758213,95.09803921568627,1610612739,75,68,2021-12-14T01:43:16Z,4340000,-225.0,3.0,1,left,MISS K. Love step back 3PT,[201567],1610612739.0,CLE,step back,,,Love,K. Love,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M14.00S,2021-12-14T01:43:11.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,75,68,2021-12-14T01:43:16Z,4350000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,,
447,PT01M58.00S,2021-12-14T01:43:33.9Z,3,REGULAR,3pt,Jump Shot,[],200782,93.9060446780552,98.2843137254902,1610612748,75,71,2021-12-14T01:43:40Z,4360000,241.0,5.0,1,right,P. Tucker 24' 3PT  (21 PTS) (T. Herro 2 AST),"[200782, 1629639]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,24.14,Made,,,,,,,,,21.0,T. Herro,1629639.0,2.0,,,,,,,
449,PT01M37.00S,2021-12-14T01:43:54.8Z,3,REGULAR,3pt,Jump Shot,[],201937,10.85742444152431,96.56862745098039,1610612739,75,71,2021-12-14T01:43:58Z,4380000,-233.0,50.0,1,left,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,,
450,PT01M35.00S,2021-12-14T01:43:57.1Z,3,REGULAR,rebound,offensive,[],201567,,,1610612739,75,71,2021-12-14T01:43:57Z,4390000,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,449.0,,,,,,,,,,5.0,4.0,1.0,,,,
451,PT01M29.00S,2021-12-14T01:44:04.4Z,3,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,75,71,2021-12-14T01:44:12Z,4400000,,,0,,D. Garland bad pass out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,,,,,,201639.0,,,,,,,,,,,,1.0,,,
452,PT01M08.00S,2021-12-14T01:44:29.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200782,81.94809461235218,34.068627450980394,1610612748,75,73,2021-12-14T01:44:34Z,4410000,-80.0,117.0,1,right,P. Tucker 14' floating Jump Shot (23 PTS) (K. Lowry 3 AST),"[200782, 200768]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,14.17,Made,,,,,,,,,23.0,K. Lowry,200768.0,3.0,,,,,,,
454,PT00M56.90S,2021-12-14T01:44:41.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,10.5946123521682,47.794117647058826,1610612739,75,73,2021-12-14T01:47:20Z,4430000,11.0,47.0,1,left,MISS E. Mobley turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,,
455,PT00M54.60S,2021-12-14T01:44:44.0Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,75,73,2021-12-14T01:44:45Z,4440000,,,0,,O. Yurtseven REBOUND (Off:2 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,454.0,,,,,,,,,,5.0,3.0,2.0,,,,
456,PT00M44.00S,2021-12-14T01:44:54.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,78.9257555847569,6.372549019607843,1610612748,75,73,2021-12-14T01:45:00Z,4450000,-218.0,146.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
457,PT00M41.20S,2021-12-14T01:44:57.3Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,75,73,2021-12-14T01:44:57Z,4460000,,,0,,L. Stevens REBOUND (Off:0 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,456.0,,,,,,,,,,3.0,3.0,0.0,,,,
458,PT00M26.30S,2021-12-14T01:45:15.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,6.521024967148489,49.50980392156863,1610612739,77,73,2021-12-14T01:45:27Z,4470000,2.0,9.0,1,left,K. Love turnaround bank Jump Shot (11 PTS),[201567],1610612739.0,CLE,turnaround bank,,,Love,K. Love,,,,,0.91,Made,,,,,,,,,11.0,,,,,,,,,,
460,PT00M26.30S,2021-12-14T01:45:28.1Z,3,REGULAR,foul,personal,['1freethrow'],1629622,,,1610612739,77,73,2021-12-14T01:46:02Z,4490000,,,0,,M. Strus shooting personal FOUL (1 PF) (Love 1 FT),"[1629622, 201567]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,201639.0,1.0,0.0,Love,201567.0,,,,,,,,,,,
