actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
346,PT08M59.00S,2021-11-13T01:52:57.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,57,43,2021-11-13T01:52:59Z,3410000,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,345.0,5.0,4.0,1.0,,,,,,,,,
347,PT08M46.00S,2021-11-13T01:53:12.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,57,43,2021-11-13T01:53:12Z,3420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M45.00S,2021-11-13T01:53:33.7Z,3,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,57,43,2021-11-13T01:53:54Z,3430000,,,0,,E. Mobley step out-of-bounds TURNOVER (3 TO),[1630596],1610612739.0,CLE,step,,,Mobley,E. Mobley,,,,,1162.0,,,,,,,,,,,,3.0,,,,,,,,
349,PT08M29.00S,2021-11-13T01:53:55.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630180,74.72076215505913,36.51960784313725,1610612765,57,43,2021-11-13T01:54:01Z,3440000,-67.0,185.0,1,right,MISS S. Bey 19' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,,,,,,19.7,Missed,,,,,,,,,,,,,,
350,PT08M25.00S,2021-11-13T01:53:59.7Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,57,43,2021-11-13T01:54:01Z,3450000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,349.0,1.0,1.0,0.0,,,,,,,,,
351,PT08M14.00S,2021-11-13T01:54:09.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,18.478975032851512,35.78431372549019,1610612739,57,43,2021-11-13T01:54:16Z,3460000,71.0,121.0,1,left,MISS E. Mobley 14' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,14.05,Missed,,,,,,,,,,,,,,
352,PT08M12.00S,2021-11-13T01:54:11.9Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,57,43,2021-11-13T01:54:16Z,3470000,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,351.0,7.0,6.0,1.0,,,,,,,,,
353,PT08M11.00S,2021-11-13T01:54:13.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,29.25427069645204,69.85294117647058,1610612739,57,43,2021-11-13T01:54:19Z,3480000,-99.0,222.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,24.37,Missed,,,,,,,,,,,,,,
354,PT08M11.00S,2021-11-13T01:54:13.7Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,57,43,2021-11-13T01:54:19Z,3490000,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,353.0,4.0,4.0,0.0,,,,,,,,,
360,PT07M59.00S,2021-11-13T01:54:22.4Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,57,43,2021-11-13T01:56:37Z,3510000,,,0,,C. Cunningham bad pass TURNOVER (5 TO),"[1630595, 1629636]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,5.0,Garland,1629636.0,,,,,,
361,PT07M59.00S,2021-11-13T01:54:22.4Z,3,REGULAR,steal,,[],1629636,,,1610612739,57,43,2021-11-13T02:04:27Z,3520000,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT07M56.00S,2021-11-13T01:54:31.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629636,30.17411300919842,24.019607843137255,1610612739,60,43,2021-11-13T02:47:12Z,3530000,130.0,231.0,1,left,D. Garland 26' 3PT running (15 PTS),[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,,,,,,26.51,Made,15.0,,,,,,,,,,,,,
359,PT07M56.00S,2021-11-13T01:54:43.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,60,43,2021-11-13T01:54:43Z,3540000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M41.00S,2021-11-13T01:57:41.7Z,3,REGULAR,2pt,Jump Shot,[],203924,72.48685939553219,30.14705882352941,1610612765,60,43,2021-11-13T01:57:48Z,3550000,-99.0,206.0,1,right,MISS J. Grant 22' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,,,,,,22.88,Missed,,,,,,,,,,,,,,
363,PT07M39.00S,2021-11-13T01:57:43.7Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,60,43,2021-11-13T01:57:48Z,3560000,,,0,,I. Okoro REBOUND (Off:1 Def:6),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,362.0,7.0,6.0,1.0,,,,,,,,,
364,PT07M16.00S,2021-11-13T01:58:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,6.1268068331143235,47.05882352941176,1610612739,62,43,2021-11-13T01:58:12Z,3570000,15.0,5.0,1,left,I. Okoro driving Layup (4 PTS),[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,,,,,,1.56,Made,4.0,,,,,,,,,,,,,
365,PT06M56.00S,2021-11-13T01:58:38.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,62,43,2021-11-13T01:58:38Z,3580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M56.00S,2021-11-13T01:58:42.1Z,3,REGULAR,substitution,out,[],1629636,,,1610612765,62,43,2021-11-13T01:58:46Z,3590000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M56.00S,2021-11-13T01:58:42.1Z,3,REGULAR,substitution,in,[],201937,,,1610612765,62,43,2021-11-13T01:58:46Z,3600000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M49.00S,2021-11-13T01:59:06.7Z,3,REGULAR,2pt,Jump Shot,[],1630165,94.92444152431011,13.970588235294116,1610612765,62,43,2021-11-13T02:06:08Z,3610000,-180.0,-5.0,1,right,MISS K. Hayes 18' fadeaway Shot,[1630165],1610612765.0,DET,fadeaway,,,Hayes,K. Hayes,,,,,,,,,,18.02,Missed,,,,,,,,,,,,,,
369,PT06M47.00S,2021-11-13T01:59:08.7Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,62,43,2021-11-13T02:06:08Z,3620000,,,0,,I. Okoro REBOUND (Off:1 Def:7),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,368.0,8.0,7.0,1.0,,,,,,,,,
370,PT06M26.00S,2021-11-13T01:59:29.9Z,3,REGULAR,3pt,Jump Shot,[],201937,4.812746386333772,95.58823529411765,1610612739,62,43,2021-11-13T01:59:37Z,3630000,-228.0,-7.0,1,left,MISS R. Rubio step back 3PT,[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,,,,,,22.8,Missed,,,,,,,,,,,,,,
371,PT06M23.00S,2021-11-13T01:59:32.9Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,62,43,2021-11-13T01:59:37Z,3640000,,,0,,K. Hayes REBOUND (Off:1 Def:5),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,370.0,6.0,5.0,1.0,,,,,,,,,
372,PT06M20.00S,2021-11-13T01:59:36.2Z,3,REGULAR,3pt,Jump Shot,[],203924,91.27792378449409,3.431372549019608,1610612765,62,43,2021-11-13T01:59:44Z,3650000,-233.0,29.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,23.47,Missed,,,,,,,,,,,,,,
373,PT06M17.00S,2021-11-13T01:59:39.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,62,43,2021-11-13T01:59:44Z,3660000,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,372.0,6.0,5.0,1.0,,,,,,,,,
374,PT06M03.00S,2021-11-13T01:59:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630171,26.888961892247043,16.911764705882355,1610612739,62,43,2021-11-13T01:59:57Z,3670000,165.0,200.0,1,left,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,25.98,Missed,,,,,,,,,,,,,,
375,PT06M00.00S,2021-11-13T01:59:55.6Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,62,43,2021-11-13T01:59:55Z,3680000,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,374.0,4.0,3.0,1.0,,,,,,,,,
376,PT05M46.00S,2021-11-13T02:00:10.1Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,62,43,2021-11-13T02:08:10Z,3690000,,,0,,C. Cunningham bad pass TURNOVER (6 TO),"[1630595, 1630596]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,6.0,Mobley,1630596.0,,,,,,
377,PT05M46.00S,2021-11-13T02:00:10.1Z,3,REGULAR,steal,,[],1630596,,,1610612739,62,43,2021-11-13T02:09:51Z,3700000,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M42.00S,2021-11-13T02:00:14.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,6.258212877792378,48.77450980392157,1610612739,64,43,2021-11-13T02:00:25Z,3710000,6.0,6.0,1,left,I. Okoro running DUNK (6 PTS) (D. Wade 3 AST),"[1630171, 1629731]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,,,,,,0.88,Made,6.0,,,,,,,,D. Wade,1629731.0,3.0,,,
380,PT05M23.00S,2021-11-13T02:00:33.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,90.14454664914587,52.38970588235294,1610612765,64,45,2021-11-13T02:00:43Z,3730000,12.0,40.0,1,right,K. Hayes driving floating Jump Shot (5 PTS) (J. Grant 1 AST),"[1630165, 203924]",1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,,,,,,4.18,Made,5.0,,,,,,,,J. Grant,203924.0,1.0,,,
382,PT05M09.00S,2021-11-13T02:00:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201937,5.075558475689881,49.50980392156863,1610612739,64,45,2021-11-13T02:00:53Z,3750000,2.0,-5.0,1,left,MISS R. Rubio driving Layup,[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,,,,,,0.54,Missed,,,,,,,,,,,,,,
383,PT05M07.00S,2021-11-13T02:00:49.3Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,64,45,2021-11-13T02:00:53Z,3760000,,,0,,C. Cunningham REBOUND (Off:1 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,382.0,5.0,4.0,1.0,,,,,,,,,
384,PT04M59.00S,2021-11-13T02:00:58.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,82.9993429697766,36.76470588235294,1610612765,64,45,2021-11-13T02:01:04Z,3770000,-66.0,107.0,1,right,MISS K. Hayes 12' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,,,,,,12.61,Missed,,,,,,,,,,,,,,
385,PT04M56.00S,2021-11-13T02:01:01.0Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,64,45,2021-11-13T02:01:04Z,3780000,,,0,,I. Okoro REBOUND (Off:1 Def:8),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,384.0,9.0,8.0,1.0,,,,,,,,,
386,PT04M55.00S,2021-11-13T02:01:08.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,64,45,2021-11-13T02:01:08Z,3790000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M55.00S,2021-11-13T02:02:58.9Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,64,45,2021-11-13T02:03:42Z,3800000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M55.00S,2021-11-13T02:02:58.9Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,64,45,2021-11-13T02:03:42Z,3810000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M55.00S,2021-11-13T02:02:58.9Z,3,REGULAR,substitution,out,[],1630165,,,1610612739,64,45,2021-11-13T02:03:42Z,3820000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M55.00S,2021-11-13T02:02:58.9Z,3,REGULAR,substitution,out,[],1630191,,,1610612739,64,45,2021-11-13T02:03:42Z,3830000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M55.00S,2021-11-13T02:02:58.9Z,3,REGULAR,substitution,in,[],1629685,,,1610612739,64,45,2021-11-13T02:03:42Z,3840000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M55.00S,2021-11-13T02:02:58.9Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,64,45,2021-11-13T02:03:42Z,3850000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M55.00S,2021-11-13T02:02:58.9Z,3,REGULAR,substitution,in,[],1626168,,,1610612739,64,45,2021-11-13T02:03:42Z,3860000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M55.00S,2021-11-13T02:02:58.9Z,3,REGULAR,substitution,in,[],202709,,,1610612739,64,45,2021-11-13T02:03:42Z,3870000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M44.00S,2021-11-13T02:04:16.7Z,3,REGULAR,3pt,Jump Shot,[],1629731,31.35676741130092,31.862745098039213,1610612739,64,45,2021-11-13T02:04:21Z,3880000,91.0,242.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,25.87,Missed,,,,,,,,,,,,,,
396,PT04M41.00S,2021-11-13T02:04:19.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,64,45,2021-11-13T02:04:21Z,3890000,,,0,,S. Bey REBOUND (Off:1 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,395.0,5.0,4.0,1.0,,,,,,,,,
397,PT04M22.00S,2021-11-13T02:04:38.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,76.5604467805519,91.66666666666666,1610612765,64,45,2021-11-13T02:04:42Z,3900000,208.0,168.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,26.75,Missed,,,,,,,,,,,,,,
398,PT04M19.00S,2021-11-13T02:04:41.4Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,64,45,2021-11-13T02:04:42Z,3910000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,397.0,2.0,2.0,0.0,,,,,,,,,
399,PT03M56.00S,2021-11-13T02:05:03.9Z,3,REGULAR,turnover,bad pass,[],201937,,,1610612739,64,45,2021-11-13T02:05:12Z,3920000,,,0,,R. Rubio bad pass TURNOVER (2 TO),"[201937, 203924]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,2.0,Grant,203924.0,,,,,,
400,PT03M56.00S,2021-11-13T02:05:03.9Z,3,REGULAR,steal,,[],203924,,,1610612765,64,45,2021-11-13T02:05:12Z,3930000,,,0,,J. Grant STEAL (2 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M56.00S,2021-11-13T02:05:13.9Z,3,REGULAR,foul,personal,[],1626224,,,1610612765,64,45,2021-11-13T02:05:24Z,3940000,,,0,,C. Osman take personal FOUL (1 PF),"[1626224, 1630595]",1610612739.0,CLE,take,,,Osman,C. Osman,,,,,1162.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,
403,PT03M44.00S,2021-11-13T02:05:34.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626168,92.85479632063075,51.470588235294116,1610612765,64,47,2021-11-13T02:05:44Z,3960000,7.0,15.0,1,right,T. Lyles driving DUNK (2 PTS) (C. Cunningham 3 AST),"[1626168, 1630595]",1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,,,,,,1.65,Made,2.0,,,,,,,,C. Cunningham,1630595.0,3.0,,,
405,PT03M31.00S,2021-11-13T02:05:46.3Z,3,REGULAR,turnover,bad pass,[],1629685,,,1610612739,64,47,2021-11-13T02:05:56Z,3980000,,,0,,D. Windler bad pass TURNOVER (1 TO),"[1629685, 1626168]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,1.0,Lyles,1626168.0,,,,,,
406,PT03M31.00S,2021-11-13T02:05:46.3Z,3,REGULAR,steal,,[],1626168,,,1610612765,64,47,2021-11-13T02:05:50Z,3990000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M29.00S,2021-11-13T02:05:52.2Z,3,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612765,64,47,2021-11-13T02:06:10Z,4000000,,,0,,T. Lyles bad pass out-of-bounds TURNOVER (2 TO),[1626168],1610612765.0,DET,bad pass,,,Lyles,T. Lyles,,,,,201638.0,,,,,,,,,,,,2.0,,,,,,,,
408,PT03M29.00S,2021-11-13T02:06:01.4Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,64,47,2021-11-13T02:06:16Z,4010000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M29.00S,2021-11-13T02:06:01.4Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,64,47,2021-11-13T02:06:16Z,4020000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M29.00S,2021-11-13T02:06:01.4Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,64,47,2021-11-13T02:06:16Z,4030000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M29.00S,2021-11-13T02:06:01.4Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,64,47,2021-11-13T02:06:16Z,4040000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M10.00S,2021-11-13T02:06:29.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,23.603810775295663,85.29411764705883,1610612739,64,47,2021-11-13T02:06:37Z,4050000,-176.0,169.0,1,left,MISS C. Osman 24' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,24.46,Missed,,,,,,,,,,,,,,
413,PT03M08.00S,2021-11-13T02:06:31.0Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,64,47,2021-11-13T02:06:37Z,4060000,,,0,,C. Cunningham REBOUND (Off:1 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,412.0,6.0,5.0,1.0,,,,,,,,,
414,PT02M58.00S,2021-11-13T02:06:41.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.85479632063075,53.18627450980392,1610612765,64,49,2021-11-13T02:06:47Z,4070000,16.0,15.0,1,right,J. Grant driving Layup (16 PTS),[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,,,,2.17,Made,16.0,,,,,,,,,,,,,
415,PT02M36.00S,2021-11-13T02:07:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,6.1268068331143235,50.245098039215684,1610612739,66,49,2021-11-13T02:07:11Z,4080000,-1.0,5.0,1,left,C. Osman driving reverse Layup (10 PTS) (D. Garland 6 AST),"[1626224, 1629636]",1610612739.0,CLE,driving reverse,,,Osman,C. Osman,,,,,,,,,,0.52,Made,10.0,,,,,,,,D. Garland,1629636.0,6.0,,,
417,PT02M25.00S,2021-11-13T02:07:13.6Z,3,REGULAR,3pt,Jump Shot,[],1630595,72.09264126149803,18.872549019607842,1610612765,66,49,2021-11-13T02:07:21Z,4100000,-156.0,210.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,26.12,Missed,,,,,,,,,,,,,,
418,PT02M19.00S,2021-11-13T02:07:19.6Z,3,REGULAR,rebound,offensive,[],202709,,,1610612765,66,49,2021-11-13T02:07:21Z,4110000,,,0,,C. Joseph REBOUND (Off:2 Def:0),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,417.0,2.0,0.0,2.0,,,,,,,,,
419,PT02M19.00S,2021-11-13T02:07:19.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202709,94.40999984741211,50.0,1610612765,66,51,2021-11-13T02:07:19Z,4120000,0.0,0.0,1,right,C. Joseph tip Layup (5 PTS),[202709],1610612765.0,DET,tip,,,Joseph,C. Joseph,,,,,,,,,,0.0,Made,5.0,,,,,,,,,,,,,
420,PT02M07.00S,2021-11-13T02:07:34.9Z,3,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612739,66,51,2021-11-13T02:07:45Z,4130000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Mobley 2 FT),"[1630595, 1630596]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,1628484.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
422,PT02M07.00S,2021-11-13T02:08:01.8Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,66,51,2021-11-13T02:08:01Z,4150000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Missed,,,,,,,,,,,,,,
423,PT02M07.00S,2021-11-13T02:08:01.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,66,51,2021-11-13T02:08:01Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,422.0,,,,,,,,,,,,
424,PT02M07.00S,2021-11-13T02:08:02.7Z,3,REGULAR,substitution,out,[],1630180,,,1610612739,66,51,2021-11-13T02:08:10Z,4170000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M07.00S,2021-11-13T02:08:02.7Z,3,REGULAR,substitution,in,[],1628367,,,1610612739,66,51,2021-11-13T02:08:10Z,4180000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M07.00S,2021-11-13T02:08:22.5Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,67,51,2021-11-13T02:08:22Z,4190000,,,0,,E. Mobley Free Throw 2 of 2 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
427,PT01M55.00S,2021-11-13T02:08:36.0Z,3,REGULAR,3pt,Jump Shot,[],1626168,69.33311432325887,23.774509803921568,1610612765,67,51,2021-11-13T02:08:42Z,4200000,-131.0,236.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,26.98,Missed,,,,,,,,,,,,,,
428,PT01M53.00S,2021-11-13T02:08:38.0Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612739,67,51,2021-11-13T02:08:42Z,4210000,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,427.0,2.0,2.0,0.0,,,,,,,,,
430,PT01M44.00S,2021-11-13T02:09:04.3Z,3,REGULAR,foul,personal,['2freethrow'],202709,,,1610612739,67,51,2021-11-13T02:09:11Z,4230000,,,0,,C. Joseph shooting personal FOUL (1 PF) (Osman 2 FT),"[202709, 1626224]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,1628484.0,1.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
432,PT01M44.00S,2021-11-13T02:09:19.6Z,3,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,68,51,2021-11-13T02:09:19Z,4250000,,,0,,C. Osman Free Throw 1 of 2 (11 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
433,PT01M44.00S,2021-11-13T02:09:20.5Z,3,REGULAR,substitution,out,[],1630595,,,1610612739,68,51,2021-11-13T02:09:33Z,4260000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M44.00S,2021-11-13T02:09:20.5Z,3,REGULAR,substitution,in,[],1628402,,,1610612739,68,51,2021-11-13T02:09:33Z,4270000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
