actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
277,PT02M30.00S,2022-01-17T20:54:50.4Z,2,REGULAR,rebound,offensive,[],1629636,,,1610612739,59,54,2022-01-17T20:54:50Z,2770000,,,0,,D. Garland REBOUND (Off:2 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,276.0,4.0,2.0,2.0,,,,,,,,,,,
278,PT02M28.00S,2022-01-17T20:54:53.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,68.15045992115637,68.38235294117648,1610612739,59,54,2022-01-17T20:56:11Z,2780000,92.0,247.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,26.34,Missed,,,,,,,,,,,,,,,,
279,PT02M25.00S,2022-01-17T20:54:56.0Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,59,54,2022-01-17T20:54:57Z,2790000,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,278.0,4.0,2.0,2.0,,,,,,,,,,,
280,PT02M21.00S,2022-01-17T20:55:09.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,59,54,2022-01-17T20:55:09Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M21.00S,2022-01-17T20:55:19.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,59,54,2022-01-17T20:55:19Z,2810000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M21.00S,2022-01-17T20:57:25.3Z,2,REGULAR,substitution,out,[],1626224,,,1610612751,59,54,2022-01-17T20:57:44Z,2820000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M21.00S,2022-01-17T20:57:25.3Z,2,REGULAR,substitution,out,[],1630171,,,1610612751,59,54,2022-01-17T20:57:44Z,2830000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M21.00S,2022-01-17T20:57:25.3Z,2,REGULAR,substitution,out,[],1630556,,,1610612751,59,54,2022-01-17T20:57:44Z,2840000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M21.00S,2022-01-17T20:57:25.3Z,2,REGULAR,substitution,in,[],1630596,,,1610612751,59,54,2022-01-17T20:57:44Z,2850000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M21.00S,2022-01-17T20:57:25.3Z,2,REGULAR,substitution,in,[],1629685,,,1610612751,59,54,2022-01-17T20:57:44Z,2860000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M21.00S,2022-01-17T20:57:25.3Z,2,REGULAR,substitution,in,[],201935,,,1610612751,59,54,2022-01-17T20:57:44Z,2870000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M12.00S,2022-01-17T20:58:12.2Z,2,REGULAR,turnover,3-second-violation,[],1630549,,,1610612751,59,54,2022-01-17T20:58:26Z,2880000,,,0,,D. Sharpe 3-second-violation TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,1.0,,,,,,,,,,,,,2004.0,,,,,,,
289,PT02M01.00S,2022-01-17T20:58:33.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,94.56307490144546,49.754901960784316,1610612739,61,54,2022-01-17T20:58:38Z,2890000,-1.0,-1.0,1,right,E. Mobley DUNK (8 PTS) (D. Garland 6 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,0.18,Made,8.0,,,,,D. Garland,1629636.0,6.0,,,,,,,,
291,PT01M52.00S,2022-01-17T20:58:45.4Z,2,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612751,61,54,2022-01-17T20:58:52Z,2910000,,,0,,J. Allen shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1628386, 1630549]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Sharpe,1630549.0,,,
293,PT01M52.00S,2022-01-17T20:59:10.2Z,2,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,61,55,2022-01-17T20:59:10Z,2930000,,,0,,D. Sharpe Free Throw 1 of 2 (3 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
294,PT01M52.00S,2022-01-17T20:59:26.0Z,2,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,61,56,2022-01-17T20:59:26Z,2940000,,,0,,D. Sharpe Free Throw 2 of 2 (4 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
295,PT01M34.00S,2022-01-17T20:59:48.2Z,2,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612739,61,56,2022-01-17T20:59:57Z,2950000,,,0,,C. Thomas shooting personal FOUL (2 PF) (Windler 2 FT),"[1630560, 1629685]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Windler,1629685.0,,,
297,PT01M34.00S,2022-01-17T21:00:11.4Z,2,REGULAR,freethrow,1 of 2,[],1629685,,,1610612739,62,56,2022-01-17T21:00:11Z,2970000,,,0,,D. Windler Free Throw 1 of 2 (8 PTS),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
298,PT01M34.00S,2022-01-17T21:00:27.6Z,2,REGULAR,freethrow,2 of 2,[],1629685,,,1610612739,63,56,2022-01-17T21:00:27Z,2980000,,,0,,D. Windler Free Throw 2 of 2 (9 PTS),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
299,PT01M21.00S,2022-01-17T21:00:41.2Z,2,REGULAR,3pt,Jump Shot,[],201933,22.421156373193167,9.313725490196079,1610612751,63,56,2022-01-17T21:00:49Z,2990000,203.0,158.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,25.77,Missed,,,,,,,,,,,,,,,,
300,PT01M18.00S,2022-01-17T21:00:44.2Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,63,56,2022-01-17T21:00:49Z,3000000,,,0,,D. Sharpe REBOUND (Off:3 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,299.0,5.0,2.0,3.0,,,,,,,,,,,
301,PT01M13.00S,2022-01-17T21:00:49.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201935,32.40801576872536,41.17647058823529,1610612751,63,59,2022-01-17T21:00:53Z,3010000,44.0,252.0,1,left,J. Harden 25' 3PT step back (12 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,25.59,Made,12.0,,,,,,,,,,,,,,,
302,PT01M03.00S,2022-01-17T21:01:07.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612739,63,59,2022-01-17T21:01:20Z,3020000,,,0,,B. Griffin personal FOUL (1 PF) (Allen 2 FT),"[201933, 1628386]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Allen,1628386.0,,,
304,PT01M03.00S,2022-01-17T21:01:27.0Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,64,59,2022-01-17T21:01:27Z,3040000,,,0,,J. Allen Free Throw 1 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
305,PT01M03.00S,2022-01-17T21:01:43.1Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,65,59,2022-01-17T21:01:43Z,3050000,,,0,,J. Allen Free Throw 2 of 2 (6 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
306,PT00M53.30S,2022-01-17T21:01:59.7Z,2,REGULAR,3pt,Jump Shot,[],201935,31.488173455978973,62.745098039215684,1610612751,65,59,2022-01-17T21:02:04Z,3060000,-64.0,243.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,25.17,Missed,,,,,,,,,,,,,,,,
307,PT00M51.20S,2022-01-17T21:02:01.8Z,2,REGULAR,rebound,defensive,[],1629685,,,1610612739,65,59,2022-01-17T21:02:04Z,3070000,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,306.0,1.0,1.0,0.0,,,,,,,,,,,
308,PT00M43.30S,2022-01-17T21:02:10.3Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,65,59,2022-01-17T21:02:15Z,3080000,,,0,,D. Garland bad pass TURNOVER (4 TO),"[1629636, 1630549]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,4.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,,
309,PT00M43.30S,2022-01-17T21:02:10.3Z,2,REGULAR,steal,,[],1630549,,,1610612751,65,59,2022-01-17T21:02:13Z,3090000,,,0,,D. Sharpe STEAL (2 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M41.10S,2022-01-17T21:02:15.1Z,2,REGULAR,turnover,bad pass,[],1630549,,,1610612751,65,59,2022-01-17T21:02:22Z,3100000,,,0,,D. Sharpe bad pass TURNOVER (2 TO),"[1630549, 1628374]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,2.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,,
311,PT00M41.10S,2022-01-17T21:02:15.1Z,2,REGULAR,steal,,[],1628374,,,1610612739,65,59,2022-01-17T21:02:19Z,3110000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M41.10S,2022-01-17T21:02:22.1Z,2,REGULAR,turnover,backcourt,[],1628374,,,1610612739,65,59,2022-01-17T21:02:32Z,3120000,,,0,,L. Markkanen backcourt TURNOVER (2 TO),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,2.0,,,,,,,,,,,,,201245.0,,,,,,,
313,PT00M41.10S,2022-01-17T21:02:35.0Z,2,REGULAR,substitution,out,[],201933,,,1610612751,65,59,2022-01-17T21:02:39Z,3130000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M41.10S,2022-01-17T21:02:35.0Z,2,REGULAR,substitution,in,[],201988,,,1610612751,65,59,2022-01-17T21:02:39Z,3140000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M33.70S,2022-01-17T21:02:53.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202681,9.411957950065702,26.47058823529412,1610612751,65,59,2022-01-17T21:03:02Z,3150000,118.0,36.0,1,left,MISS K. Irving 12' pullup bank Shot,[202681],1610612751.0,BKN,pullup bank,,,Irving,K. Irving,,,,,,,,12.3,Missed,,,,,,,,,,,,,,,,
316,PT00M30.60S,2022-01-17T21:02:57.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,65,59,2022-01-17T21:03:02Z,3160000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,315.0,2.0,1.0,1.0,,,,,,,,,,,
317,PT00M08.80S,2022-01-17T21:03:21.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,93.11760840998686,3.9215686274509802,1610612739,65,59,2022-01-17T21:04:58Z,3170000,-230.0,12.0,1,right,MISS D. Garland step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,23.07,Missed,,,,,,,,,,,,,,,,
318,PT00M08.80S,2022-01-17T21:03:21.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,65,59,2022-01-17T21:06:04Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,317.0,,,,,,,,,,,,,,
319,PT00M08.70S,2022-01-17T21:03:25.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612739,65,59,2022-01-17T21:03:33Z,3190000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,
320,PT00M08.70S,2022-01-17T21:03:31.0Z,2,REGULAR,substitution,out,[],1629685,,,1610612751,65,59,2022-01-17T21:03:45Z,3200000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M08.70S,2022-01-17T21:03:31.0Z,2,REGULAR,substitution,in,[],1629164,,,1610612751,65,59,2022-01-17T21:03:45Z,3210000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M00.70S,2022-01-17T21:03:58.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630549,11.645860709592641,39.950980392156865,1610612751,65,59,2022-01-17T21:04:02Z,3220000,50.0,57.0,1,left,MISS D. Sharpe 7' turnaround Shot - blocked,"[1630549, 1630596]",1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,,,,7.6,Missed,,,,,,,,,,,,,,Mobley,1630596.0,
323,PT00M00.70S,2022-01-17T21:03:58.0Z,2,REGULAR,block,,[],1630596,,,1610612751,65,59,2022-01-17T21:04:00Z,3230000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M00.70S,2022-01-17T21:03:58.0Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,65,59,2022-01-17T21:04:02Z,3240000,,,0,,D. Garland REBOUND (Off:2 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,322.0,5.0,3.0,2.0,,,,,,,,,,,
325,PT00M00.00S,2022-01-17T21:04:03.2Z,2,REGULAR,period,end,[],0,,,1610612739,65,59,2022-01-17T21:04:03Z,3250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-17T21:18:31.5Z,3,REGULAR,substitution,out,['startperiod'],1629164,,,1610612739,65,59,2022-01-17T21:19:20Z,3260000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-17T21:18:31.5Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612739,65,59,2022-01-17T21:19:20Z,3270000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-17T21:18:31.5Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,65,59,2022-01-17T21:19:20Z,3280000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-17T21:18:31.5Z,3,REGULAR,substitution,in,['startperiod'],1630556,,,1610612739,65,59,2022-01-17T21:19:20Z,3290000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-17T21:19:29.1Z,3,REGULAR,period,start,[],0,,,1610612751,65,59,2022-01-17T21:19:29Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M49.00S,2022-01-17T21:19:40.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,94.1688567674113,50.98039215686274,1610612751,65,61,2022-01-17T21:19:44Z,3310000,5.0,2.0,1,right,D. Sharpe cutting DUNK (6 PTS) (K. Irving 5 AST),"[1630549, 202681]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,,,,0.54,Made,6.0,,,,,K. Irving,202681.0,5.0,,,,,,,,
333,PT11M29.00S,2022-01-17T21:20:02.2Z,3,REGULAR,2pt,Jump Shot,[],1629636,9.674770039421814,67.64705882352942,1610612739,65,61,2022-01-17T21:20:39Z,3330000,-88.0,38.0,1,left,MISS D. Garland 9' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,9.62,Missed,,,,,,,,,,,,,,,,
334,PT11M27.00S,2022-01-17T21:20:04.2Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,65,61,2022-01-17T21:20:39Z,3340000,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,333.0,6.0,4.0,2.0,,,,,,,,,,,
335,PT11M27.00S,2022-01-17T21:20:10.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,5.590000152587891,50.0,1610612739,67,61,2022-01-17T21:20:47Z,3350000,0.0,0.0,1,left,J. Allen tip Layup (8 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,
336,PT11M13.00S,2022-01-17T21:20:14.5Z,3,REGULAR,2pt,Jump Shot,[],202681,83.52496714848883,69.6078431372549,1610612751,67,61,2022-01-17T21:20:19Z,3360000,98.0,102.0,1,right,MISS K. Irving 14' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,14.17,Missed,,,,,,,,,,,,,,,,
337,PT11M11.00S,2022-01-17T21:20:16.5Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,67,61,2022-01-17T21:20:19Z,3370000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,336.0,2.0,2.0,0.0,,,,,,,,,,,
338,PT11M03.00S,2022-01-17T21:20:24.5Z,3,REGULAR,3pt,Jump Shot,[],1628374,27.414586070959263,17.401960784313726,1610612739,70,61,2022-01-17T21:20:29Z,3380000,163.0,205.0,1,left,L. Markkanen 26' 3PT  (6 PTS) (D. Garland 7 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,26.21,Made,6.0,,,,,D. Garland,1629636.0,7.0,,,,,,,,
340,PT10M41.00S,2022-01-17T21:20:46.1Z,3,REGULAR,3pt,Jump Shot,[],1630556,91.93495400788436,3.6764705882352944,1610612751,70,64,2022-01-17T21:20:50Z,3400000,-232.0,23.0,1,right,K. Edwards 3PT  (11 PTS) (K. Irving 6 AST),"[1630556, 202681]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,23.28,Made,11.0,,,,,K. Irving,202681.0,6.0,,,,,,,,
342,PT10M18.00S,2022-01-17T21:21:15.3Z,3,REGULAR,foul,offensive,[],1630596,,,1610612739,70,64,2022-01-17T21:21:23Z,3420000,,,0,,E. Mobley offensive FOUL (1 PF),"[1630596, 1630556]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Edwards,1630556.0,,,
344,PT10M18.00S,2022-01-17T21:21:15.3Z,3,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,70,64,2022-01-17T21:21:15Z,3440000,,,0,,E. Mobley offensive foul TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.0,,,,,,,,,,,,,2004.0,,,,,,,
345,PT10M05.00S,2022-01-17T21:21:42.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201988,92.46057818659659,97.05882352941177,1610612751,70,64,2022-01-17T21:21:47Z,3450000,235.0,18.0,1,right,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,23.6,Missed,,,,,,,,,,,,,,,,
346,PT10M01.00S,2022-01-17T21:21:46.2Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,70,64,2022-01-17T21:21:47Z,3460000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,345.0,3.0,3.0,0.0,,,,,,,,,,,
347,PT09M52.00S,2022-01-17T21:21:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.1268068331143235,48.529411764705884,1610612739,70,64,2022-01-17T21:22:01Z,3470000,7.0,5.0,1,left,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,,0.9,Missed,,,,,,,,,,,,,,,,
348,PT09M51.00S,2022-01-17T21:21:55.9Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,70,64,2022-01-17T21:22:17Z,3480000,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,347.0,7.0,4.0,3.0,,,,,,,,,,,
349,PT09M51.00S,2022-01-17T21:21:59.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,5.590000152587891,50.0,1610612739,72,64,2022-01-17T21:22:23Z,3490000,0.0,0.0,1,left,J. Allen tip Layup (10 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,
350,PT09M40.00S,2022-01-17T21:22:11.0Z,3,REGULAR,foul,personal,[],1629636,,,1610612751,72,64,2022-01-17T21:22:16Z,3500000,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 201935]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Harden,201935.0,,,
352,PT09M30.00S,2022-01-17T21:22:34.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,93.64323258869908,50.245098039215684,1610612751,72,66,2022-01-17T21:22:40Z,3520000,1.0,7.0,1,right,D. Sharpe DUNK (8 PTS) (J. Harden 7 AST),"[1630549, 201935]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,0.74,Made,8.0,,,,,J. Harden,201935.0,7.0,,,,,,,,
354,PT09M10.00S,2022-01-17T21:22:56.3Z,3,REGULAR,3pt,Jump Shot,[],1630596,26.363337713534822,18.137254901960784,1610612739,72,66,2022-01-17T21:23:24Z,3540000,159.0,195.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,25.2,Missed,,,,,,,,,,,,,,,,
355,PT09M08.00S,2022-01-17T21:22:58.3Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,72,66,2022-01-17T21:23:24Z,3550000,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,354.0,4.0,4.0,0.0,,,,,,,,,,,
356,PT08M55.00S,2022-01-17T21:23:08.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,90.75229960578186,42.15686274509804,1610612751,72,68,2022-01-17T21:23:13Z,3560000,-39.0,34.0,1,right,K. Irving driving floating Jump Shot (11 PTS),[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,,,,5.22,Made,11.0,,,,,,,,,,,,,,,
357,PT08M43.00S,2022-01-17T21:23:26.4Z,3,REGULAR,turnover,traveling,[],1628386,,,1610612739,72,68,2022-01-17T21:23:32Z,3570000,,,0,,J. Allen traveling TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,1.0,,,,,,,,,,,,,201245.0,,,,,,,
358,PT08M23.00S,2022-01-17T21:24:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630549,92.46057818659659,51.470588235294116,1610612751,72,68,2022-01-17T21:24:37Z,3580000,7.0,18.0,1,right,MISS D. Sharpe cutting Layup - blocked,"[1630549, 1628386]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,,,,1.98,Missed,,,,,,,,,,,,,,Allen,1628386.0,
359,PT08M23.00S,2022-01-17T21:24:00.1Z,3,REGULAR,block,,[],1628386,,,1610612751,72,68,2022-01-17T21:24:02Z,3590000,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M22.00S,2022-01-17T21:24:01.1Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,72,68,2022-01-17T21:24:37Z,3600000,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,358.0,4.0,4.0,0.0,,,,,,,,,,,
361,PT08M17.00S,2022-01-17T21:24:08.5Z,3,REGULAR,foul,personal,[],201935,,,1610612739,72,68,2022-01-17T21:24:15Z,3610000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1628386]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Allen,1628386.0,,,
363,PT08M09.00S,2022-01-17T21:24:37.4Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,72,68,2022-01-17T21:24:43Z,3630000,,,0,,D. Garland bad pass TURNOVER (5 TO),"[1629636, 201935]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,5.0,Harden,201935.0,,,,,,,,,,,,,,,,,,
364,PT08M09.00S,2022-01-17T21:24:37.4Z,3,REGULAR,steal,,[],201935,,,1610612751,72,68,2022-01-17T21:24:40Z,3640000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
