actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
509,PT00M01.50S,2025-11-06T03:14:19.4Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,77,78,2025-11-06T03:17:47Z,4946250,False,,,0,,T. Murphy III REBOUND (Off:1 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,502.0,6.0,5.0,1.0,,,,,,,,,,,,,,
501,PT00M00.00S,2025-11-06T03:15:21.1Z,3,REGULAR,period,end,[],0,,,1610612740,77,78,2025-11-06T03:17:47Z,4980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2025-11-06T03:16:42.5Z,4,REGULAR,substitution,out,['startperiod'],1642843,,,1610612740,77,78,2025-11-06T03:17:47Z,4990000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-11-06T03:16:42.5Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612740,77,78,2025-11-06T03:17:47Z,5000000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-11-06T03:16:42.5Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612740,77,78,2025-11-06T03:17:47Z,5010000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-11-06T03:16:42.5Z,4,REGULAR,substitution,in,['startperiod'],1642877,,,1610612740,77,78,2025-11-06T03:17:47Z,5020000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-11-06T03:17:29.1Z,4,REGULAR,period,start,[],0,,,1610612742,77,78,2025-11-06T03:17:29Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M41.00S,2025-11-06T03:17:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,91.40932982917214,46.07843137254902,1610612742,79,78,2025-11-06T03:17:57Z,5040000,False,-20.0,28.0,1,right,D. Gafford driving floating Jump Shot (8 PTS) (K. Thompson 3 AST),"[1629655, 202691]",1610612742.0,DAL,driving floating,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,,,,8.0,K. Thompson,202691.0,3.0,,,,,,,
512,PT11M18.00S,2025-11-06T03:18:10.3Z,4,REGULAR,2pt,Jump Shot,[],1641722,19.004599211563733,24.019607843137255,1610612740,79,80,2025-11-06T03:18:15Z,5060000,False,130.0,126.0,1,left,J. Hawkins 18' pullup Jump Shot (7 PTS) (T. Murphy III 4 AST),"[1641722, 1630530]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,18.1,Made,,,,,,,,7.0,T. Murphy III,1630530.0,4.0,,,,,,,
514,PT11M07.00S,2025-11-06T03:18:23.4Z,4,REGULAR,foul,personal,['2freethrow'],1642852,,,1610612742,79,80,2025-11-06T03:18:33Z,5080000,False,,,0,,D. Queen shooting personal FOUL (2 PF) (Marshall 2 FT),"[1642852, 1630230]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,1627529.0,,,,,,,,2.0,0.0,Marshall,1630230.0
517,PT11M07.00S,2025-11-06T03:19:11.0Z,4,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,80,80,2025-11-06T03:19:11Z,5110000,False,,,0,,N. Marshall Free Throw 1 of 2 (5 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
518,PT11M07.00S,2025-11-06T03:19:26.9Z,4,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,81,80,2025-11-06T03:19:26Z,5120000,False,,,0,,N. Marshall Free Throw 2 of 2 (6 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
519,PT11M00.00S,2025-11-06T03:19:39.5Z,4,REGULAR,turnover,lost ball,[],1642852,,,1610612740,81,80,2025-11-06T03:19:45Z,5130000,False,,,0,,D. Queen lost ball TURNOVER (2 TO),"[1642852, 1630230]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,Marshall,1630230.0,,,,
520,PT11M00.00S,2025-11-06T03:19:39.5Z,4,REGULAR,steal,,[],1630230,,,1610612742,81,80,2025-11-06T03:19:41Z,5140000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
521,PT10M55.00S,2025-11-06T03:19:44.6Z,4,REGULAR,turnover,lost ball,[],1629023,,,1610612742,81,80,2025-11-06T03:19:48Z,5150000,False,,,0,,P. Washington lost ball TURNOVER (3 TO),"[1629023, 1642852]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,3.0,Queen,1642852.0,,,,
522,PT10M55.00S,2025-11-06T03:19:44.6Z,4,REGULAR,steal,,[],1642852,,,1610612740,81,80,2025-11-06T03:19:46Z,5160000,False,,,0,,D. Queen STEAL (2 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
523,PT10M51.00S,2025-11-06T03:19:48.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641722,21.632720105124836,11.27450980392157,1610612740,81,80,2025-11-06T03:20:45Z,5170000,False,194.0,151.0,1,left,MISS J. Hawkins 24' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
524,PT10M47.00S,2025-11-06T03:19:52.7Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,81,80,2025-11-06T03:20:45Z,5180000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,523.0,7.0,5.0,2.0,,,,,,,,,,,,,,
526,PT10M35.00S,2025-11-06T03:20:28.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,81,80,2025-11-06T03:20:39Z,5200000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
527,PT10M22.00S,2025-11-06T03:20:50.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,94.30026281208936,52.450980392156865,1610612742,81,80,2025-11-06T03:20:55Z,5210000,False,12.0,1.0,1,right,MISS D. Gafford Layup,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
528,PT10M19.00S,2025-11-06T03:20:53.3Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,81,80,2025-11-06T03:20:55Z,5220000,False,,,0,,D. Queen REBOUND (Off:0 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,527.0,4.0,4.0,0.0,,,,,,,,,,,,,,
529,PT10M13.00S,2025-11-06T03:20:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,6.915243101182654,52.20588235294118,1610612740,81,82,2025-11-06T03:21:03Z,5230000,False,-11.0,13.0,1,left,D. Queen driving Layup (10 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,10.0,,,,,,,,,,
530,PT10M01.00S,2025-11-06T03:21:11.2Z,4,REGULAR,turnover,bad pass,[],1630314,,,1610612742,81,82,2025-11-06T03:21:20Z,5240000,False,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 1630530]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,
531,PT10M01.00S,2025-11-06T03:21:11.2Z,4,REGULAR,steal,,[],1630530,,,1610612740,81,82,2025-11-06T03:21:13Z,5250000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
532,PT09M57.00S,2025-11-06T03:21:16.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641722,7.703679369250986,55.14705882352941,1610612740,81,82,2025-11-06T03:21:30Z,5260000,False,-26.0,20.0,1,left,MISS J. Hawkins running DUNK - blocked,"[1641722, 1629023]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,Washington,1629023.0,,,,,,,,,,,,
533,PT09M57.00S,2025-11-06T03:21:16.1Z,4,REGULAR,block,,[],1629023,,,1610612740,81,82,2025-11-06T03:21:18Z,5270000,False,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
534,PT09M54.00S,2025-11-06T03:21:19.1Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,81,82,2025-11-06T03:21:30Z,5280000,False,,,0,,T. Murphy III REBOUND (Off:3 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,532.0,8.0,5.0,3.0,,,,,,,,,,,,,,
535,PT09M38.00S,2025-11-06T03:21:33.6Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630530,8.09789750328515,65.93137254901961,1610612740,81,84,2025-11-06T03:21:38Z,5290000,False,-80.0,24.0,1,left,T. Murphy III 8' driving floating Jump Shot (9 PTS),[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,8.31,Made,,,,,,,,9.0,,,,,,,,,,
536,PT09M30.00S,2025-11-06T03:21:41.5Z,4,REGULAR,3pt,Jump Shot,[],202691,78.13731931668858,87.99019607843137,1610612742,81,84,2025-11-06T03:21:46Z,5300000,False,190.0,153.0,1,right,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.39,Missed,,,,,,,,,,,,,,,,,,
537,PT09M27.00S,2025-11-06T03:21:44.5Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,81,84,2025-11-06T03:21:46Z,5310000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:7),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,536.0,8.0,7.0,1.0,,,,,,,,,,,,,,
538,PT09M22.00S,2025-11-06T03:21:50.0Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612740,81,84,2025-11-06T03:21:54Z,5320000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1630314]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,Williams,1630314.0,,,,
539,PT09M22.00S,2025-11-06T03:21:50.0Z,4,REGULAR,steal,,[],1630314,,,1610612742,81,84,2025-11-06T03:21:51Z,5330000,False,,,0,,B. Williams STEAL (1 STL),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
540,PT09M09.00S,2025-11-06T03:22:04.4Z,4,REGULAR,foul,personal,['2freethrow'],1642877,,,1610612742,81,84,2025-11-06T03:22:15Z,5340000,False,,,0,,M. Peavy shooting personal FOUL (3 PF) (Marshall 2 FT),"[1642877, 1630230]",1610612740.0,NOP,shooting,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628171.0,,,,,,,,3.0,0.0,Marshall,1630230.0
542,PT09M09.00S,2025-11-06T03:22:28.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630230,,,1610612742,81,84,2025-11-06T03:22:28Z,5360000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
543,PT09M09.00S,2025-11-06T03:22:28.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,81,84,2025-11-06T03:22:28Z,5370000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,,,,,
544,PT09M09.00S,2025-11-06T03:22:28.8Z,4,REGULAR,substitution,out,[],1630314,,,1610612742,81,84,2025-11-06T03:22:51Z,5380000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M09.00S,2025-11-06T03:22:28.8Z,4,REGULAR,substitution,out,[],1629655,,,1610612742,81,84,2025-11-06T03:22:51Z,5390000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M09.00S,2025-11-06T03:22:28.8Z,4,REGULAR,substitution,out,[],202691,,,1610612742,81,84,2025-11-06T03:22:51Z,5400000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M09.00S,2025-11-06T03:22:28.8Z,4,REGULAR,substitution,out,[],1630631,,,1610612742,81,84,2025-11-06T03:22:51Z,5410000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M09.00S,2025-11-06T03:22:28.8Z,4,REGULAR,substitution,in,[],1631108,,,1610612742,81,84,2025-11-06T03:22:51Z,5420000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M09.00S,2025-11-06T03:22:28.8Z,4,REGULAR,substitution,in,[],1626156,,,1610612742,81,84,2025-11-06T03:22:51Z,5430000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M09.00S,2025-11-06T03:22:28.8Z,4,REGULAR,substitution,in,[],1642843,,,1610612742,81,84,2025-11-06T03:22:51Z,5440000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M09.00S,2025-11-06T03:22:28.8Z,4,REGULAR,substitution,in,[],1642847,,,1610612742,81,84,2025-11-06T03:22:51Z,5450000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M09.00S,2025-11-06T03:22:55.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630230,,,1610612742,82,84,2025-11-06T03:22:55Z,5460000,False,,,0,,N. Marshall Free Throw 2 of 2 (7 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
553,PT08M57.00S,2025-11-06T03:23:13.9Z,4,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612740,82,84,2025-11-06T03:23:19Z,5470000,False,,,0,,D. Russell shooting personal FOUL (2 PF) (Fears 2 FT),"[1626156, 1642847]",1610612742.0,DAL,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627529.0,,,,,,,,2.0,0.0,Fears,1642847.0
555,PT08M57.00S,2025-11-06T03:23:51.4Z,4,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,82,85,2025-11-06T03:23:51Z,5490000,False,,,0,,J. Fears Free Throw 1 of 2 (10 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
556,PT08M57.00S,2025-11-06T03:24:05.1Z,4,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,82,86,2025-11-06T03:24:05Z,5500000,False,,,0,,J. Fears Free Throw 2 of 2 (11 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
558,PT08M34.00S,2025-11-06T03:24:42.9Z,4,REGULAR,2pt,Jump Shot,[],1626156,77.34888304862024,60.29411764705882,1610612742,84,86,2025-11-06T03:24:48Z,5520000,False,51.0,160.0,1,right,D. Russell 16' fadeaway Jump Shot (9 PTS) (N. Marshall 4 AST),"[1626156, 1630230]",1610612742.0,DAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,16.85,Made,,,,,,,,9.0,N. Marshall,1630230.0,4.0,,,,,,,
563,PT08M23.00S,2025-11-06T03:24:50.7Z,4,REGULAR,foul,personal,[],1630230,,,1610612740,84,86,2025-11-06T03:34:09Z,5535000,False,,,0,,N. Marshall personal FOUL (3 PF),"[1630230, 1642852]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1155.0,,,,,,,,3.0,0.0,Queen,1642852.0
561,PT08M23.00S,2025-11-06T03:25:14.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,84,86,2025-11-06T03:34:17Z,5550000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M22.00S,2025-11-06T03:28:57.6Z,4,REGULAR,substitution,out,[],1642877,,,1610612740,84,86,2025-11-06T03:29:13Z,5570000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M22.00S,2025-11-06T03:28:57.6Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,84,86,2025-11-06T03:29:13Z,5580000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M06.00S,2025-11-06T03:29:14.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,11.514454664914586,34.31372549019608,1610612740,84,86,2025-11-06T03:30:06Z,5590000,False,78.0,56.0,1,left,MISS J. Hawkins 9' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Right,9.62,Missed,,,,,,,,,,,,,,,,,,
568,PT08M04.00S,2025-11-06T03:29:16.7Z,4,REGULAR,rebound,defensive,[],1642843,,,1610612742,84,86,2025-11-06T03:29:16Z,5600000,False,,,0,,C. Flagg REBOUND (Off:0 Def:7),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Right,,,567.0,7.0,7.0,0.0,,,,,,,,,,,,,,
569,PT07M54.00S,2025-11-06T03:29:26.7Z,4,REGULAR,3pt,Jump Shot,[],1629023,75.77201051248358,11.76470588235294,1610612742,84,86,2025-11-06T03:29:41Z,5610000,False,-191.0,175.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
570,PT07M52.00S,2025-11-06T03:29:31.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,84,86,2025-11-06T03:29:31Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,569.0,,,,,,,,,,,,,,,,,
571,PT07M52.00S,2025-11-06T03:29:33.1Z,4,REGULAR,foul,personal,[],1630529,,,1610612742,84,86,2025-11-06T03:29:42Z,5630000,False,,,0,,H. Jones loose ball personal FOUL (2 PF),"[1630529, 1642843]",1610612740.0,NOP,loose ball,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,,,,,,,,2.0,0.0,Flagg,1642843.0
573,PT07M42.00S,2025-11-06T03:30:00.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642843,92.72339027595268,47.30392156862745,1610612742,86,86,2025-11-06T03:30:06Z,5650000,False,-13.0,16.0,1,right,C. Flagg driving Layup (14 PTS) (N. Marshall 5 AST),"[1642843, 1630230]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,14.0,N. Marshall,1630230.0,5.0,,,,,,,
575,PT07M19.00S,2025-11-06T03:30:27.0Z,4,REGULAR,3pt,Jump Shot,[],1642847,36.21879106438896,54.166666666666664,1610612740,86,86,2025-11-06T03:30:38Z,5670000,False,-21.0,288.0,1,left,MISS J. Fears 28' pullup bank 3PT,[1642847],1610612740.0,NOP,pullup bank,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,28.88,Missed,,,,,,,,,,,,,,,,,,
576,PT07M18.00S,2025-11-06T03:30:28.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,86,86,2025-11-06T03:30:38Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,575.0,,,,,,,,,,,,,,,,,
577,PT07M18.00S,2025-11-06T03:30:31.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,86,86,2025-11-06T03:30:42Z,5690000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,1155.0,,,,,,,,,,,
578,PT07M04.00S,2025-11-06T03:30:47.8Z,4,REGULAR,turnover,bad pass,[],1642843,,,1610612742,86,86,2025-11-06T03:30:51Z,5700000,False,,,0,,C. Flagg bad pass TURNOVER (2 TO),"[1642843, 1630529]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,2.0,Jones,1630529.0,,,,
579,PT07M04.00S,2025-11-06T03:30:47.8Z,4,REGULAR,steal,,[],1630529,,,1610612740,86,86,2025-11-06T03:30:50Z,5710000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
580,PT07M00.00S,2025-11-06T03:30:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,9.674770039421814,44.6078431372549,1610612740,86,88,2025-11-06T03:30:59Z,5720000,False,27.0,38.0,1,left,H. Jones running Layup (10 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,,,,10.0,,,,,,,,,,
581,PT07M00.00S,2025-11-06T03:30:56.7Z,4,REGULAR,foul,personal,['1freethrow'],1626156,,,1610612740,86,88,2025-11-06T03:31:26Z,5730000,False,,,0,,D. Russell shooting personal FOUL (3 PF) (Jones 1 FT),"[1626156, 1630529]",1610612742.0,DAL,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,,,,,,,,3.0,0.0,Jones,1630529.0
583,PT07M00.00S,2025-11-06T03:31:27.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630529,,,1610612740,86,88,2025-11-06T03:31:33Z,5750000,False,,,0,,MISS H. Jones Free Throw 1 of 1,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
584,PT06M58.00S,2025-11-06T03:31:29.1Z,4,REGULAR,rebound,defensive,[],1642843,,,1610612742,86,88,2025-11-06T03:31:33Z,5760000,False,,,0,,C. Flagg REBOUND (Off:0 Def:8),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,583.0,8.0,8.0,0.0,,,,,,,,,,,,,,
585,PT06M46.00S,2025-11-06T03:31:39.3Z,4,REGULAR,turnover,bad pass,[],1626156,,,1610612742,86,88,2025-11-06T03:31:45Z,5770000,False,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1641722]",1610612742.0,DAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,2.0,Hawkins,1641722.0,,,,
586,PT06M46.00S,2025-11-06T03:31:39.3Z,4,REGULAR,steal,,[],1641722,,,1610612740,86,88,2025-11-06T03:31:40Z,5780000,False,,,0,,J. Hawkins STEAL (2 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
587,PT06M42.00S,2025-11-06T03:31:43.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642847,7.046649145860711,46.32352941176471,1610612740,86,90,2025-11-06T03:35:33Z,5790000,False,18.0,14.0,1,left,J. Fears running finger roll Layup (13 PTS) (J. Hawkins 1 AST),"[1642847, 1641722]",1610612740.0,NOP,running finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,,13.0,J. Hawkins,1641722.0,1.0,,,,,,,
589,PT06M22.00S,2025-11-06T03:32:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,93.51182654402102,50.98039215686274,1610612742,86,90,2025-11-06T03:32:08Z,5810000,False,5.0,8.0,1,right,MISS M. Christie driving Layup,[1631108],1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
590,PT06M21.00S,2025-11-06T03:32:04.8Z,4,REGULAR,rebound,offensive,[],1631108,,,1610612742,86,90,2025-11-06T03:33:38Z,5820000,False,,,0,,M. Christie REBOUND (Off:1 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,589.0,3.0,2.0,1.0,,,,,,,,,,,,,,
