actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
480,PT07M06.00S,2025-11-11T03:08:55.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630619,94.03745072273325,50.49019607843137,1610612742,70,67,2025-11-11T03:09:05Z,4750000,False,2.0,4.0,1,right,M. Cisse alley-oop DUNK (5 PTS) (N. Marshall 3 AST),"[1630619, 1630230]",1610612742.0,DAL,alley-oop,,,,,,Restricted Area,0-8 Center,0.43,Made,5.0,Cisse,M. Cisse,N. Marshall,1630230.0,3.0,,,,,,,,,,,,,,
482,PT06M50.00S,2025-11-11T03:09:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.258212877792378,46.32352941176471,1610612749,70,69,2025-11-11T03:09:38Z,4770000,False,18.0,6.0,1,left,G. Antetokounmpo driving Layup (15 PTS),[203507],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,1.94,Made,15.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
483,PT06M34.00S,2025-11-11T03:09:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,87.46714848883047,45.83333333333333,1610612742,72,69,2025-11-11T03:48:50Z,4780000,False,-21.0,65.0,1,right,N. Marshall 6' turnaround Jump Shot (7 PTS),[1630230],1610612742.0,DAL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.85,Made,7.0,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
484,PT06M15.00S,2025-11-11T03:09:46.0Z,3,REGULAR,3pt,Jump Shot,[],1631157,31.35676741130092,64.4607843137255,1610612749,72,69,2025-11-11T03:09:50Z,4790000,False,-72.0,242.0,1,left,MISS R. Rollins 25' 3PT,[1631157],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,25.29,Missed,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
485,PT06M12.00S,2025-11-11T03:09:49.0Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612742,72,69,2025-11-11T03:09:50Z,4800000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Christie,M. Christie,,,,,,,,,,,,484.0,3.0,3.0,0.0,,
486,PT06M04.00S,2025-11-11T03:09:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,93.24901445466492,50.98039215686274,1610612742,74,69,2025-11-11T03:10:04Z,4810000,False,5.0,11.0,1,right,M. Christie driving Layup (7 PTS),[1631108],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,1.2,Made,7.0,Christie,M. Christie,,,,,,,,,,,,,,,,,
487,PT05M52.00S,2025-11-11T03:10:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.5722733245729295,55.14705882352941,1610612749,74,69,2025-11-11T03:10:13Z,4820000,False,-26.0,19.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1630619]",1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,3.18,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,Cisse,1630619.0
488,PT05M52.00S,2025-11-11T03:10:08.3Z,3,REGULAR,block,,[],1630619,,,1610612749,74,69,2025-11-11T03:10:10Z,4830000,False,,,0,,M. Cisse BLOCK (1 BLK),[1630619],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
489,PT05M50.00S,2025-11-11T03:10:10.3Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612742,74,69,2025-11-11T03:10:13Z,4840000,False,,,0,,M. Christie REBOUND (Off:0 Def:4),[1631108],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Christie,M. Christie,,,,,,,,,,,,487.0,4.0,4.0,0.0,,
490,PT05M45.00S,2025-11-11T03:10:18.0Z,3,REGULAR,foul,personal,[],1631260,,,1610612742,74,69,2025-11-11T03:10:30Z,4850000,False,,,0,,A. Green personal FOUL (4 PF),"[1631260, 1630314]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Green,A. Green,,,,203593.0,4.0,0.0,Williams,1630314.0,,,,,,,,,
492,PT05M45.00S,2025-11-11T03:10:27.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,74,69,2025-11-11T03:10:27Z,4870000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M45.00S,2025-11-11T03:10:34.2Z,3,REGULAR,substitution,out,[],1631260,,,1610612742,74,69,2025-11-11T03:13:14Z,4880000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,,,,,,,,,Green,A. Green,,,,,,,,,,,,,,,,,
494,PT05M45.00S,2025-11-11T03:10:34.2Z,3,REGULAR,substitution,out,[],203507,,,1610612742,74,69,2025-11-11T03:13:14Z,4890000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
495,PT05M45.00S,2025-11-11T03:10:34.2Z,3,REGULAR,substitution,in,[],1628398,,,1610612742,74,69,2025-11-11T03:13:14Z,4900000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
496,PT05M45.00S,2025-11-11T03:10:34.2Z,3,REGULAR,substitution,in,[],1630175,,,1610612742,74,69,2025-11-11T03:13:14Z,4910000,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,,,,,,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
497,PT05M30.00S,2025-11-11T03:13:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,92.32917214191852,62.5,1610612742,74,69,2025-11-11T03:14:01Z,4920000,False,62.0,20.0,1,right,MISS C. Flagg 6' driving Layup - blocked,"[1642843, 1629018]",1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,Flagg,C. Flagg,,,,,,,,,,,,,,,,Trent Jr.,1629018.0
498,PT05M30.00S,2025-11-11T03:13:40.9Z,3,REGULAR,block,,[],1629018,,,1610612742,74,69,2025-11-11T03:13:43Z,4930000,False,,,0,,G. Trent Jr. BLOCK (1 BLK),[1629018],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
499,PT05M27.00S,2025-11-11T03:13:43.9Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612749,74,69,2025-11-11T03:14:01Z,4940000,False,,,0,,C. Anthony REBOUND (Off:1 Def:4),[1630175],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Anthony,C. Anthony,,,,,,,,,,,,497.0,5.0,4.0,1.0,,
500,PT05M15.00S,2025-11-11T03:13:55.7Z,3,REGULAR,3pt,Jump Shot,[],1628398,4.5499342969776615,95.34313725490196,1610612749,74,69,2025-11-11T03:14:04Z,4950000,False,-227.0,-10.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,22.69,Missed,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
501,PT05M11.00S,2025-11-11T03:13:59.7Z,3,REGULAR,rebound,defensive,[],1630314,,,1610612742,74,69,2025-11-11T03:14:04Z,4960000,False,,,0,,B. Williams REBOUND (Off:1 Def:2),[1630314],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,,Williams,B. Williams,,,,,,,,,,,,500.0,3.0,2.0,1.0,,
502,PT05M07.00S,2025-11-11T03:14:03.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,71.69842312746385,76.47058823529412,1610612742,77,69,2025-11-11T03:14:10Z,4970000,False,132.0,214.0,1,right,M. Christie 25' 3PT running (10 PTS) (B. Williams 2 AST),"[1631108, 1630314]",1610612742.0,DAL,running,,,,,,Above the Break 3,24+ Right Center,25.12,Made,10.0,Christie,M. Christie,B. Williams,1630314.0,2.0,,,,,,,,,,,,,,
504,PT04M44.00S,2025-11-11T03:14:27.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,6.521024967148489,34.80392156862745,1610612749,77,69,2025-11-11T03:26:59Z,4990000,False,76.0,9.0,1,left,MISS C. Anthony 7' driving floating Shot,[1630175],1610612749.0,MIL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
505,PT04M42.00S,2025-11-11T03:14:29.0Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,77,69,2025-11-11T03:14:33Z,5000000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Marshall,N. Marshall,,,,,,,,,,,,504.0,4.0,4.0,0.0,,
506,PT04M26.00S,2025-11-11T03:14:44.9Z,3,REGULAR,3pt,Jump Shot,[],1630230,90.09526938239159,94.36274509803921,1610612742,77,69,2025-11-11T03:14:49Z,5010000,False,222.0,41.0,1,right,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,22.55,Missed,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
508,PT04M24.00S,2025-11-11T03:14:46.9Z,3,REGULAR,rebound,offensive,[],1630314,,,1610612742,77,69,2025-11-11T03:14:49Z,5020000,False,,,0,,B. Williams REBOUND (Off:2 Def:2),[1630314],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Williams,B. Williams,,,,,,,,,,,,506.0,4.0,2.0,2.0,,
509,PT04M17.00S,2025-11-11T03:14:56.0Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612742,77,69,2025-11-11T03:15:07Z,5030000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Williams 2 FT),"[1628398, 1630314]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuzma,K. Kuzma,,,,203054.0,2.0,0.0,Williams,1630314.0,,,,,,,,,
511,PT04M17.00S,2025-11-11T03:15:30.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630314,,,1610612742,78,69,2025-11-11T03:15:30Z,5050000,False,,,0,,B. Williams Free Throw 1 of 2 (14 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,14.0,Williams,B. Williams,,,,,,,,,,,,,,,,,
512,PT04M17.00S,2025-11-11T03:15:31.3Z,3,REGULAR,substitution,out,[],1631108,,,1610612742,78,69,2025-11-11T03:15:45Z,5060000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,,,,,,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,
513,PT04M17.00S,2025-11-11T03:15:31.3Z,3,REGULAR,substitution,out,[],1629018,,,1610612742,78,69,2025-11-11T03:15:45Z,5070000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
514,PT04M17.00S,2025-11-11T03:15:31.3Z,3,REGULAR,substitution,out,[],1631157,,,1610612742,78,69,2025-11-11T03:15:45Z,5080000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,,,,,,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
515,PT04M17.00S,2025-11-11T03:15:31.3Z,3,REGULAR,substitution,in,[],1626156,,,1610612742,78,69,2025-11-11T03:15:45Z,5090000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
516,PT04M17.00S,2025-11-11T03:15:31.3Z,3,REGULAR,substitution,in,[],1626171,,,1610612742,78,69,2025-11-11T03:15:45Z,5100000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
517,PT04M17.00S,2025-11-11T03:15:31.3Z,3,REGULAR,substitution,in,[],1629599,,,1610612742,78,69,2025-11-11T03:15:45Z,5110000,False,,,0,,SUB in: A. Coffey,[1629599],1610612749.0,MIL,,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,
518,PT04M17.00S,2025-11-11T03:15:57.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630314,,,1610612742,79,69,2025-11-11T03:15:57Z,5120000,False,,,0,,B. Williams Free Throw 2 of 2 (15 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,15.0,Williams,B. Williams,,,,,,,,,,,,,,,,,
519,PT03M56.00S,2025-11-11T03:16:22.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,18.478975032851512,58.08823529411765,1610612749,79,69,2025-11-11T04:09:36Z,5130000,False,-40.0,121.0,1,left,MISS M. Turner 12' pullup Shot,[1626167],1610612749.0,MIL,pullup,,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,
520,PT03M55.00S,2025-11-11T03:16:23.1Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,79,69,2025-11-11T03:16:26Z,5140000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Marshall,N. Marshall,,,,,,,,,,,,519.0,5.0,5.0,0.0,,
521,PT03M35.00S,2025-11-11T03:16:43.7Z,3,REGULAR,2pt,Jump Shot,[],1626156,89.83245729303549,26.715686274509803,1610612742,79,69,2025-11-11T04:10:25Z,5150000,False,-116.0,43.0,1,right,MISS D. Russell 12' pullup Shot,[1626156],1610612742.0,DAL,pullup,,,,,,Mid-Range,8-16 Left,12.41,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,
522,PT03M32.00S,2025-11-11T03:16:46.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,79,69,2025-11-11T03:16:48Z,5160000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,,,,Mid-Range,8-16 Left,,,,Portis,B. Portis,,,,,,,,,,,,521.0,2.0,1.0,1.0,,
523,PT03M26.00S,2025-11-11T03:16:52.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,6.521024967148489,47.794117647058826,1610612749,79,71,2025-11-11T03:16:56Z,5170000,False,11.0,9.0,1,left,K. Kuzma running Layup (10 PTS),[1628398],1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,1.41,Made,10.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
524,PT03M06.00S,2025-11-11T03:17:12.1Z,3,REGULAR,3pt,Jump Shot,[],1642843,69.85873850197109,27.450980392156865,1610612742,79,71,2025-11-11T03:17:16Z,5180000,False,-113.0,231.0,1,right,MISS C. Flagg 25' pullup 3PT,[1642843],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
525,PT03M03.00S,2025-11-11T03:17:15.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,79,71,2025-11-11T03:17:16Z,5190000,False,,,0,,M. Turner REBOUND (Off:1 Def:6),[1626167],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Turner,M. Turner,,,,,,,,,,,,524.0,7.0,6.0,1.0,,
526,PT02M56.00S,2025-11-11T03:17:22.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,30.17411300919842,63.48039215686274,1610612749,79,71,2025-11-11T03:17:28Z,5200000,False,-67.0,231.0,1,left,MISS M. Turner 24' 3PT,[1626167],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,24.07,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,
527,PT02M51.00S,2025-11-11T03:17:27.6Z,3,REGULAR,rebound,defensive,[],1630314,,,1610612742,79,71,2025-11-11T03:17:28Z,5210000,False,,,0,,B. Williams REBOUND (Off:2 Def:3),[1630314],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Williams,B. Williams,,,,,,,,,,,,526.0,5.0,3.0,2.0,,
528,PT02M45.00S,2025-11-11T03:17:34.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642843,92.06636005256242,55.88235294117647,1610612742,81,71,2025-11-11T04:12:07Z,5220000,False,29.0,22.0,1,right,C. Flagg driving floating Jump Shot (19 PTS),[1642843],1610612742.0,DAL,driving floating,,,,,,Restricted Area,0-8 Center,3.68,Made,19.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
529,PT02M30.00S,2025-11-11T03:17:52.0Z,3,REGULAR,foul,personal,['2freethrow'],1642843,,,1610612749,81,71,2025-11-11T03:18:00Z,5230000,False,,,0,,C. Flagg shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1642843, 1628398]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Flagg,C. Flagg,,,,1146.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,
531,PT02M30.00S,2025-11-11T03:18:05.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,81,71,2025-11-11T03:18:05Z,5250000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT02M30.00S,2025-11-11T03:18:10.6Z,3,REGULAR,substitution,out,[],1630314,,,1610612749,81,71,2025-11-11T03:20:54Z,5260000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,
533,PT02M30.00S,2025-11-11T03:18:10.6Z,3,REGULAR,substitution,out,[],1630619,,,1610612749,81,71,2025-11-11T03:20:54Z,5270000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,,,,,,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
534,PT02M30.00S,2025-11-11T03:18:10.6Z,3,REGULAR,substitution,out,[],1642843,,,1610612749,81,71,2025-11-11T03:20:54Z,5280000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,,,,,,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
535,PT02M30.00S,2025-11-11T03:18:10.6Z,3,REGULAR,substitution,in,[],202691,,,1610612749,81,71,2025-11-11T03:20:54Z,5290000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
536,PT02M30.00S,2025-11-11T03:18:10.6Z,3,REGULAR,substitution,in,[],1628997,,,1610612749,81,71,2025-11-11T03:20:54Z,5300000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
537,PT02M30.00S,2025-11-11T03:18:10.6Z,3,REGULAR,substitution,in,[],1629655,,,1610612749,81,71,2025-11-11T03:20:54Z,5310000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
538,PT02M30.00S,2025-11-11T03:21:03.7Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,81,72,2025-11-11T03:21:03Z,5320000,False,,,0,,K. Kuzma Free Throw 1 of 2 (11 PTS),[1628398],1610612749.0,MIL,,,,,,,,,,Made,11.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
539,PT02M30.00S,2025-11-11T03:21:20.7Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,81,73,2025-11-11T03:21:20Z,5330000,False,,,0,,K. Kuzma Free Throw 2 of 2 (12 PTS),[1628398],1610612749.0,MIL,,,,,,,,,,Made,12.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
540,PT02M07.00S,2025-11-11T03:21:45.4Z,3,REGULAR,2pt,Jump Shot,[],1628997,81.42247043363994,21.568627450980394,1610612742,81,73,2025-11-11T03:22:06Z,5340000,False,-142.0,122.0,1,right,MISS C. Martin 18' pullup Shot,[1628997],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Left Center,18.74,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,
541,PT02M05.00S,2025-11-11T03:21:47.4Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612742,81,73,2025-11-11T03:22:06Z,5350000,False,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left Center,,,,Russell,D. Russell,,,,,,,,,,,,540.0,2.0,1.0,1.0,,
542,PT01M59.00S,2025-11-11T03:21:55.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612742,81,73,2025-11-11T03:22:03Z,5360000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Russell 2 FT),"[1628398, 1626156]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Kuzma,K. Kuzma,,,,1146.0,3.0,0.0,Russell,1626156.0,,,,,,,,,
544,PT01M59.00S,2025-11-11T03:22:16.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626156,,,1610612742,82,73,2025-11-11T03:22:16Z,5380000,False,,,0,,D. Russell Free Throw 1 of 2 (3 PTS),[1626156],1610612742.0,DAL,,,,,,,,,,Made,3.0,Russell,D. Russell,,,,,,,,,,,,,,,,,
545,PT01M59.00S,2025-11-11T03:22:26.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612742,82,73,2025-11-11T03:22:35Z,5390000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,
546,PT01M59.00S,2025-11-11T03:22:26.6Z,3,REGULAR,substitution,in,[],203507,,,1610612742,82,73,2025-11-11T03:22:35Z,5400000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
547,PT01M59.00S,2025-11-11T03:22:39.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626156,,,1610612742,83,73,2025-11-11T03:22:39Z,5410000,False,,,0,,D. Russell Free Throw 2 of 2 (4 PTS),[1626156],1610612742.0,DAL,,,,,,,,,,Made,4.0,Russell,D. Russell,,,,,,,,,,,,,,,,,
548,PT01M42.00S,2025-11-11T03:22:58.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,14.273981603153747,48.529411764705884,1610612749,83,75,2025-11-11T04:12:46Z,5420000,False,7.0,82.0,1,left,B. Portis 8' driving Hook (7 PTS) (K. Kuzma 1 AST),"[1626171, 1628398]",1610612749.0,MIL,driving,,,,,,In The Paint (Non-RA),8-16 Center,8.2,Made,7.0,Portis,B. Portis,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
550,PT01M20.00S,2025-11-11T03:23:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.77463863337714,54.90196078431373,1610612742,83,75,2025-11-11T03:23:25Z,5440000,False,25.0,6.0,1,right,MISS D. Gafford Layup,[1629655],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,2.52,Missed,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
551,PT01M18.00S,2025-11-11T03:23:22.1Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612742,83,75,2025-11-11T03:23:22Z,5450000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Martin,C. Martin,,,,,,,,,,,,550.0,1.0,0.0,1.0,,
552,PT01M17.00S,2025-11-11T03:23:23.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,67.49342969776609,49.754901960784316,1610612742,83,75,2025-11-11T03:23:28Z,5460000,False,-1.0,253.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,25.31,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,
553,PT01M14.00S,2025-11-11T03:23:26.5Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612749,83,75,2025-11-11T03:23:28Z,5470000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Coffey,A. Coffey,,,,,,,,,,,,552.0,1.0,1.0,0.0,,
554,PT01M07.00S,2025-11-11T03:23:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,8.754927726675426,44.85294117647059,1610612749,83,75,2025-11-11T03:23:38Z,5480000,False,26.0,30.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,3.94,Missed,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
555,PT01M04.00S,2025-11-11T03:23:36.3Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612742,83,75,2025-11-11T03:23:38Z,5490000,False,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Russell,D. Russell,,,,,,,,,,,,554.0,3.0,2.0,1.0,,
556,PT01M02.00S,2025-11-11T03:23:38.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,90.48948751642575,47.05882352941176,1610612742,85,75,2025-11-11T04:13:05Z,5500000,False,-15.0,37.0,1,right,N. Marshall running Layup (9 PTS) (D. Russell 2 AST),"[1630230, 1626156]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,3.97,Made,9.0,Marshall,N. Marshall,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
558,PT00M51.40S,2025-11-11T03:23:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.1268068331143235,53.92156862745098,1610612749,85,77,2025-11-11T04:13:23Z,5520000,False,-20.0,5.0,1,left,K. Kuzma cutting Layup (14 PTS) (C. Anthony 3 AST),"[1628398, 1630175]",1610612749.0,MIL,cutting,,,,,,Restricted Area,0-8 Center,2.03,Made,14.0,Kuzma,K. Kuzma,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,,
560,PT00M42.50S,2025-11-11T03:24:02.0Z,3,REGULAR,3pt,Jump Shot,[],1626156,72.35545335085413,20.098039215686274,1610612742,88,77,2025-11-11T04:13:34Z,5540000,False,-150.0,207.0,1,right,D. Russell 25' 3PT pullup (7 PTS),[1626156],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,25.57,Made,7.0,Russell,D. Russell,,,,,,,,,,,,,,,,,
