actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
529,PT10M39.00S,2026-02-04T03:02:14.8Z,4,REGULAR,2pt,Jump Shot,[],1630202,77.08607095926413,50.49019607843137,1610612738,69,90,2026-02-04T03:02:19Z,5110000,False,2.0,163.0,1,right,P. Pritchard 16' pullup Jump Shot (19 PTS) (D. White 6 AST),"[1630202, 1628401]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,16.29,Made,,,,,,,,19.0,,D. White,1628401.0,6.0,,,,,,
531,PT10M27.00S,2026-02-04T03:02:26.6Z,4,REGULAR,3pt,Jump Shot,[],1630230,19.530223390275953,94.6078431372549,1610612742,69,90,2026-02-04T03:02:32Z,5130000,False,-223.0,131.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
532,PT10M23.00S,2026-02-04T03:02:30.6Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,69,90,2026-02-04T03:07:22Z,5140000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,531.0,4.0,4.0,0.0,,,,,,,,,,,,,,
533,PT10M22.00S,2026-02-04T03:02:31.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628401,93.77463863337714,54.90196078431373,1610612738,69,92,2026-02-04T03:02:39Z,5150000,False,25.0,6.0,1,right,D. White running DUNK (11 PTS) (H. González 2 AST),"[1628401, 1642864]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,11.0,,H. González,1642864.0,2.0,,,,,,
535,PT10M05.00S,2026-02-04T03:02:48.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,17.69053876478318,60.049019607843135,1610612742,69,92,2026-02-04T03:02:53Z,5170000,False,-50.0,114.0,1,left,MISS C. Flagg 12' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,12.44,Missed,,,,,,,,,,,,,,,,,,
536,PT10M01.00S,2026-02-04T03:02:52.0Z,4,REGULAR,rebound,offensive,[],1642843,,,1610612742,69,92,2026-02-04T03:02:53Z,5180000,False,,,0,,C. Flagg REBOUND (Off:1 Def:7),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,535.0,8.0,7.0,1.0,,,,,,,,,,,,,,
537,PT10M01.00S,2026-02-04T03:02:52.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642843,5.590000152587891,50.0,1610612742,71,92,2026-02-04T03:02:52Z,5190000,False,0.0,0.0,1,left,C. Flagg tip Layup (25 PTS),[1642843],1610612742.0,DAL,tip,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,25.0,,,,,,,,,,
538,PT09M52.00S,2026-02-04T03:03:02.2Z,4,REGULAR,3pt,Jump Shot,[],1630202,70.90998685939553,20.098039215686274,1610612738,71,92,2026-02-04T03:05:46Z,5200000,False,-150.0,221.0,1,right,MISS P. Pritchard 26' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
539,PT09M48.00S,2026-02-04T03:03:06.2Z,4,REGULAR,rebound,defensive,[],1630619,,,1610612742,71,92,2026-02-04T03:03:06Z,5210000,False,,,0,,M. Cisse REBOUND (Off:1 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Left Center,,,538.0,2.0,1.0,1.0,,,,,,,,,,,,,,
540,PT09M38.00S,2026-02-04T03:03:15.8Z,4,REGULAR,3pt,Jump Shot,[],1642843,22.946780551905388,90.19607843137256,1610612742,74,92,2026-02-04T03:03:19Z,5220000,False,-201.0,163.0,1,left,C. Flagg 25' 3PT pullup (28 PTS) (N. Marshall 3 AST),"[1642843, 1630230]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,25.89,Made,,,,,,,,28.0,,N. Marshall,1630230.0,3.0,,,,,,
542,PT09M21.00S,2026-02-04T03:03:32.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,80.89684625492772,64.95098039215686,1610612738,74,94,2026-02-04T03:03:38Z,5240000,False,75.0,127.0,1,right,P. Pritchard 14' pullup Jump Shot (21 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,14.75,Made,,,,,,,,21.0,,,,,,,,,,
543,PT09M06.00S,2026-02-04T03:03:48.7Z,4,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612742,74,94,2026-02-04T03:04:42Z,5250000,False,,,0,,N. Queta shooting personal FOUL (4 PF) (Flagg 2 FT),"[1629674, 1642843]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,,,,4.0,1.0,Flagg,1642843.0,,
545,PT09M06.00S,2026-02-04T03:04:22.7Z,4,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,75,94,2026-02-04T03:04:57Z,5270000,False,,,0,,C. Flagg Free Throw 1 of 2 (29 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,29.0,,,,,,,,,,
546,PT09M06.00S,2026-02-04T03:04:23.2Z,4,REGULAR,substitution,out,[],1630619,,,1610612742,75,94,2026-02-04T03:04:32Z,5280000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M06.00S,2026-02-04T03:04:23.2Z,4,REGULAR,substitution,out,[],1642864,,,1610612742,75,94,2026-02-04T03:04:32Z,5290000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M06.00S,2026-02-04T03:04:23.2Z,4,REGULAR,substitution,in,[],1629655,,,1610612742,75,94,2026-02-04T03:04:32Z,5300000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M06.00S,2026-02-04T03:04:23.2Z,4,REGULAR,substitution,in,[],1627759,,,1610612742,75,94,2026-02-04T03:04:32Z,5310000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M06.00S,2026-02-04T03:04:22.7Z,4,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,76,94,2026-02-04T03:04:57Z,5320000,False,,,0,,C. Flagg Free Throw 2 of 2 (30 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,30.0,,,,,,,,,,
551,PT08M56.00S,2026-02-04T03:05:00.4Z,4,REGULAR,3pt,Jump Shot,[],1628401,78.0059132720105,92.40196078431373,1610612738,76,94,2026-02-04T03:05:04Z,5330000,False,212.0,154.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
552,PT08M52.00S,2026-02-04T03:05:04.4Z,4,REGULAR,rebound,defensive,[],1642843,,,1610612742,76,94,2026-02-04T03:05:04Z,5340000,False,,,0,,C. Flagg REBOUND (Off:1 Def:8),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,,,551.0,9.0,8.0,1.0,,,,,,,,,,,,,,
553,PT08M48.00S,2026-02-04T03:05:08.4Z,4,REGULAR,foul,personal,[],1630573,,,1610612742,76,94,2026-02-04T03:05:19Z,5350000,False,,,0,,S. Hauser personal FOUL (3 PF),"[1630573, 1642843]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,201638.0,,,,3.0,0.0,Flagg,1642843.0,,
555,PT08M48.00S,2026-02-04T03:05:22.3Z,4,REGULAR,substitution,out,[],1629674,,,1610612742,76,94,2026-02-04T03:05:27Z,5370000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M48.00S,2026-02-04T03:05:22.3Z,4,REGULAR,substitution,in,[],1630568,,,1610612742,76,94,2026-02-04T03:05:27Z,5380000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M35.00S,2026-02-04T03:05:47.7Z,4,REGULAR,3pt,Jump Shot,[],1631108,9.017739816031538,5.147058823529411,1610612742,79,94,2026-02-04T03:05:50Z,5390000,False,224.0,32.0,1,left,M. Christie 3PT  (8 PTS) (D. Gafford 1 AST),"[1631108, 1629655]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,22.66,Made,,,,,,,,8.0,,D. Gafford,1629655.0,1.0,,,,,,
559,PT08M19.00S,2026-02-04T03:06:02.9Z,4,REGULAR,3pt,Jump Shot,[],1630202,80.89684625492772,95.34313725490196,1610612738,79,97,2026-02-04T03:06:06Z,5410000,False,227.0,127.0,1,right,P. Pritchard 25' 3PT  (24 PTS) (D. White 7 AST),"[1630202, 1628401]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.99,Made,,,,,,,,24.0,,D. White,1628401.0,7.0,,,,,,
561,PT08M08.00S,2026-02-04T03:06:17.6Z,4,REGULAR,3pt,Jump Shot,[],1630230,4.812746386333772,95.34313725490196,1610612742,79,97,2026-02-04T03:06:42Z,5430000,False,-227.0,-7.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
562,PT08M06.00S,2026-02-04T03:06:19.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,79,97,2026-02-04T03:06:42Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,561.0,,,,,,,,,,,,,,,,,
563,PT08M06.00S,2026-02-04T03:06:21.5Z,4,REGULAR,foul,personal,[],1630568,,,1610612742,79,97,2026-02-04T03:06:35Z,5450000,False,,,0,,L. Garza loose ball personal FOUL (2 PF),"[1630568, 1629655]",1610612738.0,BOS,loose ball,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,,,,2.0,0.0,Gafford,1629655.0,,
565,PT07M54.00S,2026-02-04T03:06:48.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642843,31.225361366622867,30.14705882352941,1610612742,82,97,2026-02-04T03:06:53Z,5470000,False,99.0,241.0,1,left,C. Flagg 26' 3PT  (33 PTS) (M. Christie 3 AST),"[1642843, 1631108]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,26.07,Made,,,,,,,,33.0,,M. Christie,1631108.0,3.0,,,,,,
567,PT07M28.00S,2026-02-04T03:07:13.0Z,4,REGULAR,2pt,Jump Shot,[],1627759,77.61169513797634,36.76470588235294,1610612738,82,97,2026-02-04T03:08:11Z,5490000,False,-66.0,158.0,1,right,MISS J. Brown 17' driving floating bank Shot,[1627759],1610612738.0,BOS,driving floating bank,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,17.13,Missed,,,,,,,,,,,,,,,,,,
568,PT07M25.00S,2026-02-04T03:07:16.0Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,82,97,2026-02-04T03:07:24Z,5500000,False,,,0,,D. Gafford REBOUND (Off:3 Def:6),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Left Center,,,567.0,9.0,6.0,3.0,,,,,,,,,,,,,,
569,PT07M20.00S,2026-02-04T03:07:23.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612742,82,97,2026-02-04T03:07:35Z,5510000,False,,,0,,S. Hauser personal FOUL (4 PF) (Hardy 2 FT),"[1630573, 1630702]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,,,,4.0,0.0,Hardy,1630702.0,,
571,PT07M20.00S,2026-02-04T03:07:50.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630702,,,1610612742,83,97,2026-02-04T03:07:50Z,5530000,False,,,0,,J. Hardy Free Throw 1 of 2 (4 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
572,PT07M20.00S,2026-02-04T03:08:08.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630702,,,1610612742,84,97,2026-02-04T03:08:08Z,5540000,False,,,0,,J. Hardy Free Throw 2 of 2 (5 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
573,PT07M01.00S,2026-02-04T03:08:31.5Z,4,REGULAR,3pt,Jump Shot,[],1630573,92.59198423127464,5.88235294117647,1610612738,84,100,2026-02-04T03:08:36Z,5550000,False,-221.0,17.0,1,right,S. Hauser 3PT  (11 PTS) (D. White 8 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,22.13,Made,,,,,,,,11.0,,D. White,1628401.0,8.0,,,,,,
575,PT06M47.00S,2026-02-04T03:08:47.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612742,84,100,2026-02-04T03:09:01Z,5570000,False,,,0,,S. Hauser personal FOUL (5 PF) (Flagg 2 FT),"[1630573, 1642843]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203593.0,,,,5.0,0.0,Flagg,1642843.0,,
577,PT06M47.00S,2026-02-04T03:08:57.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,84,100,2026-02-04T03:08:57Z,5590000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M47.00S,2026-02-04T03:09:02.7Z,4,REGULAR,substitution,out,[],1630230,,,1610612742,84,100,2026-02-04T03:12:08Z,5600000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M47.00S,2026-02-04T03:09:02.7Z,4,REGULAR,substitution,out,[],1630573,,,1610612742,84,100,2026-02-04T03:12:08Z,5610000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M47.00S,2026-02-04T03:09:02.7Z,4,REGULAR,substitution,in,[],1628997,,,1610612742,84,100,2026-02-04T03:12:08Z,5620000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M47.00S,2026-02-04T03:09:02.7Z,4,REGULAR,substitution,in,[],1631248,,,1610612742,84,100,2026-02-04T03:12:08Z,5630000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M47.00S,2026-02-04T03:12:35.2Z,4,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,85,100,2026-02-04T03:12:35Z,5640000,False,,,0,,C. Flagg Free Throw 1 of 2 (34 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,34.0,,,,,,,,,,
583,PT06M47.00S,2026-02-04T03:12:50.9Z,4,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,86,100,2026-02-04T03:12:50Z,5650000,False,,,0,,C. Flagg Free Throw 2 of 2 (35 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,35.0,,,,,,,,,,
584,PT06M31.00S,2026-02-04T03:13:08.9Z,4,REGULAR,2pt,Jump Shot,[],1627759,82.65440210249672,68.89552696078431,1610612738,86,100,2026-02-04T03:13:14Z,5660000,False,94.0,111.0,1,right,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,14.54,Missed,,,,,,,,,,,,,,,,,,
585,PT06M28.00S,2026-02-04T03:13:11.9Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,86,100,2026-02-04T03:13:14Z,5670000,False,,,0,,D. Gafford REBOUND (Off:3 Def:7),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,584.0,10.0,7.0,3.0,,,,,,,,,,,,,,
586,PT06M17.00S,2026-02-04T03:13:22.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,11.957950065703022,35.01455269607843,1610612742,88,100,2026-02-04T03:14:01Z,5680000,False,75.0,60.0,1,left,M. Christie 9' driving floating bank Jump Shot (10 PTS),[1631108],1610612742.0,DAL,driving floating bank,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Right,9.59,Made,,,,,,,,10.0,,,,,,,,,,
587,PT05M57.00S,2026-02-04T03:13:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,92.59198423127464,54.65686274509803,1610612738,88,102,2026-02-04T03:14:53Z,5690000,False,23.0,17.0,1,right,J. Brown driving floating Jump Shot (27 PTS) (P. Pritchard 6 AST),"[1627759, 1630202]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,,,27.0,,P. Pritchard,1630202.0,6.0,,,,,,
589,PT05M44.00S,2026-02-04T03:13:56.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612742,88,102,2026-02-04T03:14:05Z,5710000,False,,,0,,J. Brown shooting personal FOUL (4 PF) (Flagg 2 FT),"[1627759, 1642843]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201638.0,,,,4.0,0.0,Flagg,1642843.0,,
591,PT05M44.00S,2026-02-04T03:14:27.3Z,4,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,88,102,2026-02-04T03:14:27Z,5730000,False,,,0,,MISS C. Flagg Free Throw 1 of 2,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
592,PT05M44.00S,2026-02-04T03:14:27.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,88,102,2026-02-04T03:14:27Z,5740000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,591.0,,,,,,,,,,,,,,,,,
593,PT05M44.00S,2026-02-04T03:14:27.8Z,4,REGULAR,substitution,out,[],1630702,,,1610612742,88,102,2026-02-04T03:14:37Z,5750000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M44.00S,2026-02-04T03:14:27.8Z,4,REGULAR,substitution,in,[],202691,,,1610612742,88,102,2026-02-04T03:14:37Z,5760000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M44.00S,2026-02-04T03:14:45.8Z,4,REGULAR,substitution,out,[],1630568,,,1610612742,88,102,2026-02-04T03:14:51Z,5770000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M44.00S,2026-02-04T03:14:45.8Z,4,REGULAR,substitution,in,[],1629674,,,1610612742,88,102,2026-02-04T03:14:51Z,5780000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M44.00S,2026-02-04T03:15:09.8Z,4,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,89,102,2026-02-04T03:15:09Z,5790000,False,,,0,,C. Flagg Free Throw 2 of 2 (36 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,36.0,,,,,,,,,,
598,PT05M21.00S,2026-02-04T03:15:34.0Z,4,REGULAR,3pt,Jump Shot,[],1627759,92.19776609724047,97.79411764705883,1610612738,89,102,2026-02-04T03:16:06Z,5800000,False,239.0,21.0,1,right,MISS J. Brown step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,,,,,
599,PT05M17.00S,2026-02-04T03:15:38.0Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612742,89,102,2026-02-04T03:15:38Z,5810000,False,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,598.0,5.0,5.0,0.0,,,,,,,,,,,,,,
600,PT05M01.00S,2026-02-04T03:15:52.7Z,4,REGULAR,3pt,Jump Shot,[],1642843,27.151773981603156,18.38235294117647,1610612742,89,102,2026-02-04T03:15:57Z,5820000,False,158.0,203.0,1,left,MISS C. Flagg 25' pullup 3PT,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
601,PT04M59.00S,2026-02-04T03:15:54.7Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,89,102,2026-02-04T03:15:57Z,5830000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:6),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,600.0,7.0,6.0,1.0,,,,,,,,,,,,,,
602,PT04M54.00S,2026-02-04T03:16:00.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,91.67214191852825,55.392156862745104,1610612738,89,104,2026-02-04T03:16:03Z,5840000,False,27.0,26.0,1,right,J. Brown running Layup (29 PTS) (B. Scheierman 3 AST),"[1627759, 1631248]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,,29.0,,B. Scheierman,1631248.0,3.0,,,,,,
604,PT04M45.00S,2026-02-04T03:16:11.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631248,,,1610612742,89,104,2026-02-04T03:16:21Z,5860000,False,,,0,,B. Scheierman personal FOUL (2 PF) (Martin 2 FT),"[1631248, 1628997]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1629178.0,,,,2.0,0.0,Martin,1628997.0,,
606,PT04M45.00S,2026-02-04T03:16:44.3Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612742,90,104,2026-02-04T03:16:44Z,5880000,False,,,0,,C. Martin Free Throw 1 of 2 (12 PTS),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
607,PT04M45.00S,2026-02-04T03:17:02.4Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612742,91,104,2026-02-04T03:17:02Z,5890000,False,,,0,,C. Martin Free Throw 2 of 2 (13 PTS),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
608,PT04M35.00S,2026-02-04T03:17:15.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,83.96846254927726,39.28079044117647,1610612738,91,106,2026-02-04T03:17:21Z,5900000,False,-54.0,98.0,1,right,J. Brown 11' pullup Jump Shot (31 PTS) (P. Pritchard 7 AST),"[1627759, 1630202]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.19,Made,,,,,,,,31.0,,P. Pritchard,1630202.0,7.0,,,,,,
610,PT04M20.00S,2026-02-04T03:17:30.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,8.360709592641262,47.549019607843135,1610612742,91,106,2026-02-04T03:17:35Z,5920000,False,12.0,26.0,1,left,MISS C. Martin driving Layup,[1628997],1610612742.0,DAL,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
611,PT04M17.00S,2026-02-04T03:17:33.0Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612742,91,106,2026-02-04T03:17:35Z,5930000,False,,,0,,D. Gafford REBOUND (Off:4 Def:7),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,610.0,11.0,7.0,4.0,,,,,,,,,,,,,,
612,PT04M17.00S,2026-02-04T03:17:32.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,5.590000152587891,50.0,1610612742,93,106,2026-02-04T03:17:32Z,5940000,False,0.0,0.0,1,left,D. Gafford tip DUNK (10 PTS),[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,10.0,,,,,,,,,,
613,PT04M04.00S,2026-02-04T03:17:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,90.75229960578186,48.77450980392157,1610612738,93,106,2026-02-04T03:17:49Z,5950000,False,-6.0,34.0,1,right,MISS N. Queta cutting Layup,[1629674],1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
614,PT04M02.00S,2026-02-04T03:17:47.5Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,93,106,2026-02-04T03:17:49Z,5960000,False,,,0,,D. Gafford REBOUND (Off:4 Def:8),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,613.0,12.0,8.0,4.0,,,,,,,,,,,,,,
