actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
559,PT01M35.00S,2026-01-29T03:25:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,13.87976346911958,56.372549019607845,1610612750,73,88,2026-01-29T03:25:31Z,5550000,False,-32.0,78.0,1,left,J. Randle 8' step back Jump Shot (25 PTS),[203944],1610612750.0,MIN,,step back,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,8.43,Made,25.0,,,,,,,,,,,,,
560,PT01M26.00S,2026-01-29T03:25:31.9Z,3,REGULAR,2pt,Jump Shot,[],1629023,78.26872536136662,28.431372549019606,1610612742,73,88,2026-01-29T03:26:14Z,5560000,False,-108.0,152.0,1,right,MISS P. Washington 18' pullup Shot,[1629023],1610612742.0,DAL,,pullup,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,,,18.62,Missed,,,,,,,,,,,,,,
561,PT01M22.00S,2026-01-29T03:25:35.8Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612742,73,88,2026-01-29T03:25:35Z,5570000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,560.0,5.0,4.0,1.0,,,,,,
562,PT01M14.00S,2026-01-29T03:25:44.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,92.46057818659659,47.30392156862745,1610612742,73,88,2026-01-29T03:26:03Z,5580000,False,-13.0,18.0,1,right,MISS C. Martin driving Layup - blocked,"[1628997, 1642866]",1610612742.0,DAL,,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,2.28,Missed,,,,,,,,,,,,,Beringer,1642866.0
563,PT01M14.00S,2026-01-29T03:25:44.1Z,3,REGULAR,block,,[],1642866,,,1610612742,73,88,2026-01-29T03:25:46Z,5590000,False,,,0,,J. Beringer BLOCK (1 BLK),[1642866],1610612750.0,MIN,,,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
564,PT01M10.00S,2026-01-29T03:25:48.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,73,88,2026-01-29T03:26:03Z,5600000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,562.0,,,,,,,,,
565,PT01M10.00S,2026-01-29T03:25:53.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612742,73,88,2026-01-29T03:26:11Z,5610000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
566,PT00M54.00S,2026-01-29T03:26:24.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203944,23.99802890932983,15.931372549019606,1610612750,73,88,2026-01-29T03:26:28Z,5620000,False,170.0,173.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,24.28,Missed,,,,,,,,,,,,,,
567,PT00M51.10S,2026-01-29T03:26:27.1Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612742,73,88,2026-01-29T03:26:28Z,5630000,False,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,566.0,6.0,5.0,1.0,,,,,,
568,PT00M46.00S,2026-01-29T03:26:33.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629023,94.03745072273325,52.20588235294118,1610612742,75,88,2026-01-29T03:27:29Z,5640000,False,11.0,4.0,1,right,P. Washington running alley-oop Layup (9 PTS) (R. Nembhard 2 AST),"[1629023, 1642948]",1610612742.0,DAL,,running alley-oop,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,1.15,Made,9.0,R. Nembhard,1642948.0,2.0,,,,,,,,,,
570,PT00M30.00S,2026-01-29T03:26:53.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612750,75,88,2026-01-29T03:26:59Z,5660000,False,,,0,,D. Powell shooting personal FOUL (4 PF) (Randle 2 FT),"[203939, 203944]",1610612742.0,DAL,101284.0,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,0.0,Randle,203944.0,,
572,PT00M30.00S,2026-01-29T03:27:21.1Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,75,89,2026-01-29T03:27:21Z,5680000,False,,,0,,J. Randle Free Throw 1 of 2 (26 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
573,PT00M30.00S,2026-01-29T03:27:23.4Z,3,REGULAR,substitution,out,[],203939,,,1610612750,75,89,2026-01-29T03:27:43Z,5690000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT00M30.00S,2026-01-29T03:27:23.4Z,3,REGULAR,substitution,out,[],201144,,,1610612750,75,89,2026-01-29T03:27:43Z,5700000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT00M30.00S,2026-01-29T03:27:23.4Z,3,REGULAR,substitution,in,[],1631108,,,1610612750,75,89,2026-01-29T03:27:43Z,5710000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT00M30.00S,2026-01-29T03:27:23.4Z,3,REGULAR,substitution,in,[],1628978,,,1610612750,75,89,2026-01-29T03:27:43Z,5720000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT00M30.00S,2026-01-29T03:27:51.3Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,75,90,2026-01-29T03:27:51Z,5730000,False,,,0,,J. Randle Free Throw 2 of 2 (27 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
578,PT00M09.80S,2026-01-29T03:28:15.4Z,3,REGULAR,3pt,Jump Shot,[],1642948,64.47109067017082,29.411764705882355,1610612742,75,90,2026-01-29T03:28:20Z,5740000,False,-103.0,281.0,1,right,MISS R. Nembhard 29' 3PT,[1642948],1610612742.0,DAL,,,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,29.97,Missed,,,,,,,,,,,,,,
579,PT00M06.80S,2026-01-29T03:28:18.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,75,90,2026-01-29T03:28:18Z,5750000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,578.0,5.0,5.0,0.0,,,,,,
580,PT00M01.10S,2026-01-29T03:28:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.652431011826544,44.36274509803921,1610612750,75,90,2026-01-29T03:28:44Z,5760000,False,28.0,10.0,1,left,MISS J. Randle driving reverse Layup,[203944],1610612750.0,MIN,,driving reverse,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,2.99,Missed,,,,,,,,,,,,,,
582,PT00M00.50S,2026-01-29T03:28:25.6Z,3,REGULAR,rebound,offensive,[],1642866,,,1610612750,75,90,2026-01-29T03:28:44Z,5780000,False,,,0,,J. Beringer REBOUND (Off:4 Def:0),[1642866],1610612750.0,MIN,,,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,,,580.0,4.0,0.0,4.0,,,,,,
583,PT00M00.40S,2026-01-29T03:28:31.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642866,5.590000152587891,50.0,1610612750,75,92,2026-01-29T03:28:49Z,5790000,False,0.0,0.0,1,left,J. Beringer tip Layup (9 PTS),[1642866],1610612750.0,MIN,,tip,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,0.0,Made,9.0,,,,,,,,,,,,,
585,PT00M00.00S,2026-01-29T03:29:12.7Z,3,REGULAR,period,end,[],0,,,1610612742,75,92,2026-01-29T03:29:12Z,5810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,out,['startperiod'],1642948,,,1610612742,75,92,2026-01-29T03:31:12Z,5820000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612742,75,92,2026-01-29T03:31:12Z,5830000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,out,['startperiod'],1631108,,,1610612742,75,92,2026-01-29T03:31:12Z,5840000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612742,75,92,2026-01-29T03:31:12Z,5850000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,out,['startperiod'],1641740,,,1610612742,75,92,2026-01-29T03:31:12Z,5860000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612742,75,92,2026-01-29T03:31:12Z,5870000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,in,['startperiod'],1630314,,,1610612742,75,92,2026-01-29T03:31:12Z,5880000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,75,92,2026-01-29T03:31:12Z,5890000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612742,75,92,2026-01-29T03:31:12Z,5900000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT12M00.00S,2026-01-29T03:29:16.2Z,4,REGULAR,substitution,in,['startperiod'],1630538,,,1610612742,75,92,2026-01-29T03:31:12Z,5910000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT12M00.00S,2026-01-29T03:31:10.3Z,4,REGULAR,period,start,[],0,,,1610612742,75,92,2026-01-29T03:31:13Z,5920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT11M44.00S,2026-01-29T03:31:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.38042049934296,56.127450980392155,1610612742,75,92,2026-01-29T03:31:29Z,5930000,False,31.0,10.0,1,right,MISS P. Washington driving Layup,[1629023],1610612742.0,DAL,,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,3.21,Missed,,,,,,,,,,,,,,
598,PT11M42.00S,2026-01-29T03:31:27.4Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,75,92,2026-01-29T03:31:29Z,5940000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,597.0,4.0,4.0,0.0,,,,,,
599,PT11M32.00S,2026-01-29T03:31:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642866,7.440867279894875,51.9607843137255,1610612750,75,92,2026-01-29T03:31:43Z,5950000,False,-10.0,17.0,1,left,MISS J. Beringer cutting Layup - blocked,"[1642866, 1629023]",1610612750.0,MIN,,cutting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,2.0,Missed,,,,,,,,,,,,,Washington,1629023.0
600,PT11M32.00S,2026-01-29T03:31:37.8Z,4,REGULAR,block,,[],1629023,,,1610612750,75,92,2026-01-29T03:31:40Z,5960000,False,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612742.0,DAL,,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
601,PT11M30.00S,2026-01-29T03:31:39.8Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,75,92,2026-01-29T03:31:43Z,5970000,False,,,0,,D. Gafford REBOUND (Off:5 Def:1),[1629655],1610612742.0,DAL,,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,599.0,6.0,1.0,5.0,,,,,,
602,PT11M23.00S,2026-01-29T03:31:46.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.77463863337714,51.470588235294116,1610612742,77,92,2026-01-29T03:31:50Z,5980000,False,7.0,6.0,1,right,D. Gafford cutting DUNK (10 PTS) (J. Hardy 1 AST),"[1629655, 1630702]",1610612742.0,DAL,,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,0.95,Made,10.0,J. Hardy,1630702.0,1.0,,,,,,,,,,
604,PT11M06.00S,2026-01-29T03:32:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,6.258212877792378,47.549019607843135,1610612750,77,94,2026-01-29T03:32:12Z,6000000,False,12.0,6.0,1,left,B. Hyland cutting finger roll Layup (7 PTS) (J. Randle 3 AST),"[1630538, 203944]",1610612750.0,MIN,,cutting finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,1.38,Made,7.0,J. Randle,203944.0,3.0,,,,,,,,,,
606,PT10M56.00S,2026-01-29T03:32:18.1Z,4,REGULAR,foul,personal,[],1630538,,,1610612742,77,94,2026-01-29T03:32:43Z,6020000,False,,,0,,B. Hyland personal FOUL (2 PF),"[1630538, 1629655]",1610612750.0,MIN,101284.0,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,0.0,Gafford,1629655.0,,
608,PT10M46.00S,2026-01-29T03:32:40.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.38042049934296,51.225490196078425,1610612742,79,94,2026-01-29T03:32:46Z,6040000,False,6.0,10.0,1,right,D. Gafford DUNK (12 PTS) (J. Hardy 2 AST),"[1629655, 1630702]",1610612742.0,DAL,,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,1.15,Made,12.0,J. Hardy,1630702.0,2.0,,,,,,,,,,
610,PT10M32.00S,2026-01-29T03:32:56.3Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612750,79,94,2026-01-29T03:33:14Z,6060000,False,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (1 TO),[1630538],1610612750.0,MIN,1627541.0,bad pass,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,,,,
611,PT10M21.00S,2026-01-29T03:33:27.2Z,4,REGULAR,foul,personal,['2freethrow'],1642866,,,1610612742,79,94,2026-01-29T03:33:34Z,6070000,False,,,0,,J. Beringer shooting personal FOUL (2 PF) (Williams 2 FT),"[1642866, 1630314]",1610612750.0,MIN,1627541.0,shooting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Williams,1630314.0,,
613,PT10M21.00S,2026-01-29T03:33:55.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630314,,,1610612742,80,94,2026-01-29T03:34:21Z,6090000,False,,,0,,B. Williams Free Throw 1 of 2 (13 PTS),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
614,PT10M21.00S,2026-01-29T03:33:55.9Z,4,REGULAR,substitution,out,[],1642866,,,1610612742,80,94,2026-01-29T03:34:13Z,6100000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT10M21.00S,2026-01-29T03:33:55.9Z,4,REGULAR,substitution,in,[],203497,,,1610612742,80,94,2026-01-29T03:34:13Z,6110000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT10M21.00S,2026-01-29T03:33:55.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630314,,,1610612742,80,94,2026-01-29T03:34:21Z,6120000,False,,,0,,MISS B. Williams Free Throw 2 of 2,[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,
617,PT10M18.00S,2026-01-29T03:33:58.1Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,80,94,2026-01-29T03:34:21Z,6130000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,616.0,2.0,2.0,0.0,,,,,,
618,PT10M01.00S,2026-01-29T03:34:37.4Z,4,REGULAR,3pt,Jump Shot,[],1628978,21.23850197109067,92.40196078431373,1610612750,80,97,2026-01-29T03:34:42Z,6140000,False,-212.0,147.0,1,left,D. DiVincenzo 25' 3PT  (8 PTS) (B. Hyland 2 AST),"[1628978, 1630538]",1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,25.8,Made,8.0,B. Hyland,1630538.0,2.0,,,,,,,,,,
620,PT09M53.00S,2026-01-29T03:34:48.9Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612742,80,97,2026-01-29T03:34:55Z,6160000,False,,,0,,B. Hyland shooting personal FOUL (3 PF) (Williams 2 FT),"[1630538, 1630314]",1610612750.0,MIN,1628484.0,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Williams,1630314.0,,
622,PT09M53.00S,2026-01-29T03:35:24.6Z,4,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,81,97,2026-01-29T03:35:24Z,6180000,False,,,0,,B. Williams Free Throw 1 of 2 (14 PTS),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
623,PT09M53.00S,2026-01-29T03:35:43.1Z,4,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,82,97,2026-01-29T03:35:43Z,6190000,False,,,0,,B. Williams Free Throw 2 of 2 (15 PTS),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
625,PT09M41.00S,2026-01-29T03:36:08.5Z,4,REGULAR,2pt,Jump Shot,[],1630183,21.50131406044678,34.55882352941176,1610612750,82,99,2026-01-29T03:36:13Z,6210000,False,77.0,150.0,1,left,J. McDaniels 16' driving floating Jump Shot (8 PTS),[1630183],1610612750.0,MIN,,driving floating,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,16.83,Made,8.0,,,,,,,,,,,,,
626,PT09M24.00S,2026-01-29T03:36:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.64126149802891,46.67202818627451,1610612742,84,99,2026-01-29T03:36:30Z,6220000,False,-17.0,17.0,1,right,P. Washington driving Layup (11 PTS) (B. Williams 1 AST),"[1629023, 1630314]",1610612742.0,DAL,,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,2.35,Made,11.0,B. Williams,1630314.0,1.0,,,,,,,,,,
628,PT09M11.00S,2026-01-29T03:36:37.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,19.185282522996058,43.2827818627451,1610612750,84,101,2026-01-29T03:36:43Z,6240000,False,34.0,128.0,1,left,J. Randle 13' step back Jump Shot (29 PTS),[203944],1610612750.0,MIN,,step back,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,13.21,Made,29.0,,,,,,,,,,,,,
629,PT08M59.00S,2026-01-29T03:36:51.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,93.11760840998686,46.81372549019608,1610612742,86,101,2026-01-29T03:36:56Z,6250000,False,-16.0,12.0,1,right,D. Gafford turnaround Hook (14 PTS) (J. Hardy 3 AST),"[1629655, 1630702]",1610612742.0,DAL,,turnaround,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,2.0,Made,14.0,J. Hardy,1630702.0,3.0,,,,,,,,,,
631,PT08M42.00S,2026-01-29T03:37:07.3Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612750,86,101,2026-01-29T03:37:11Z,6270000,False,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1630702]",1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,1.0,Hardy,1630702.0,,,,,,,,,,,,,,,,
632,PT08M42.00S,2026-01-29T03:37:07.3Z,4,REGULAR,steal,,[],1630702,,,1610612742,86,101,2026-01-29T03:40:23Z,6280000,False,,,0,,J. Hardy STEAL (1 STL),[1630702],1610612742.0,DAL,,,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
633,PT08M37.00S,2026-01-29T03:37:12.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630702,75.1149802890933,87.00980392156863,1610612742,89,101,2026-01-29T03:37:18Z,6290000,False,185.0,181.0,1,right,J. Hardy 25' 3PT running (11 PTS) (B. Williams 2 AST),"[1630702, 1630314]",1610612742.0,DAL,,running,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,25.91,Made,11.0,B. Williams,1630314.0,2.0,,,,,,,,,,
635,PT08M36.00S,2026-01-29T03:37:17.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,89,101,2026-01-29T03:37:17Z,6310000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT08M36.00S,2026-01-29T03:37:24.1Z,4,REGULAR,substitution,out,[],1630538,,,1610612750,89,101,2026-01-29T03:39:59Z,6320000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT08M36.00S,2026-01-29T03:37:24.1Z,4,REGULAR,substitution,out,[],203944,,,1610612750,89,101,2026-01-29T03:39:59Z,6330000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT08M36.00S,2026-01-29T03:37:24.1Z,4,REGULAR,substitution,in,[],201144,,,1610612750,89,101,2026-01-29T03:39:59Z,6340000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT08M36.00S,2026-01-29T03:37:24.1Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,89,101,2026-01-29T03:39:59Z,6350000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT08M28.00S,2026-01-29T03:40:30.0Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612750,89,101,2026-01-29T03:46:38Z,6360000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,,,,
641,PT08M27.00S,2026-01-29T03:40:35.4Z,4,REGULAR,foul,personal,[],1628978,,,1610612742,89,101,2026-01-29T03:40:45Z,6370000,False,,,0,,D. DiVincenzo loose ball personal FOUL (2 PF),"[1628978, 1630702]",1610612750.0,MIN,101284.0,loose ball,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,0.0,Hardy,1630702.0,,
643,PT08M17.00S,2026-01-29T03:40:51.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630314,84.70762155059133,77.45098039215686,1610612742,91,101,2026-01-29T03:40:54Z,6390000,False,137.0,91.0,1,right,B. Williams 16' pullup Jump Shot (17 PTS),[1630314],1610612742.0,DAL,,pullup,,,Williams,B. Williams,,,,,Mid-Range,16-24 Right,,,,16.48,Made,17.0,,,,,,,,,,,,,
644,PT07M56.00S,2026-01-29T03:41:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,8.623521681997373,57.59803921568627,1610612750,91,101,2026-01-29T03:41:16Z,6400000,False,-38.0,29.0,1,left,MISS R. Gobert Layup,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,4.76,Missed,,,,,,,,,,,,,,
645,PT07M54.00S,2026-01-29T03:41:14.8Z,4,REGULAR,rebound,defensive,[],1630314,,,1610612742,91,101,2026-01-29T03:41:16Z,6410000,False,,,0,,B. Williams REBOUND (Off:0 Def:5),[1630314],1610612742.0,DAL,,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,644.0,5.0,5.0,0.0,,,,,,
646,PT07M51.00S,2026-01-29T03:41:18.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,92.59198423127464,49.01960784313725,1610612742,91,101,2026-01-29T03:41:22Z,6420000,False,-5.0,17.0,1,right,MISS N. Marshall running Layup,[1630230],1610612742.0,DAL,,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,1.78,Missed,,,,,,,,,,,,,,
