actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
330,PT09M30.00S,2024-03-24T01:20:31.4Z,3,REGULAR,foul,personal,[],1630577,,,1610612756,52,75,2024-03-24T01:20:50Z,3230000,False,,,0,,J. Champagnie personal FOUL (1 PF),"[1630577, 203994]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Center,203591.0,,,,,,,,,,,,,,,,1.0,0.0,Nurkic,203994.0
333,PT09M25.00S,2024-03-24T01:21:04.1Z,3,REGULAR,2pt,Jump Shot,[],203078,92.19776609724047,14.705882352941178,1610612756,52,75,2024-03-24T01:21:09Z,3260000,False,-176.0,21.0,1,right,MISS B. Beal 17' Jump Shot,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left,,,17.77,Missed,,,,,,,,,,,,,,,,
334,PT09M21.00S,2024-03-24T01:21:08.1Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,52,75,2024-03-24T01:21:09Z,3270000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left,,,,,333.0,5.0,4.0,1.0,,,,,,,,,,,,
335,PT09M17.00S,2024-03-24T01:21:12.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631110,7.966491458607096,49.26470588235294,1610612759,54,75,2024-03-24T01:21:17Z,3280000,False,4.0,22.0,1,left,J. Sochan running finger roll Layup (7 PTS) (V. Wembanyama 4 AST),"[1631110, 1641705]",1610612759.0,SAS,running finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,2.27,Made,,,,,7.0,,,V. Wembanyama,1641705.0,4.0,,,,,,
337,PT08M54.00S,2024-03-24T01:21:34.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,87.07293035479631,65.19607843137256,1610612756,54,77,2024-03-24T01:21:41Z,3300000,False,76.0,69.0,1,right,D. Booker 10' pullup Jump Shot (23 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,10.26,Made,,,,,23.0,,,,,,,,,,,
338,PT08M41.00S,2024-03-24T01:21:47.4Z,3,REGULAR,turnover,bad pass,[],1630170,,,1610612759,54,77,2024-03-24T01:21:52Z,3310000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 201142]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,,1.0,,,,,,,,Durant,201142.0,,,,,,,,,
339,PT08M41.00S,2024-03-24T01:21:47.4Z,3,REGULAR,steal,,[],201142,,,1610612756,54,77,2024-03-24T01:21:50Z,3320000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
340,PT08M29.00S,2024-03-24T01:21:59.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,78.40013140604468,91.17647058823529,1610612756,54,80,2024-03-24T01:22:04Z,3330000,False,206.0,151.0,1,right,D. Booker 25' 3PT  (26 PTS) (B. Beal 9 AST),"[1626164, 203078]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,25.5,Made,,,,,26.0,,,B. Beal,203078.0,9.0,,,,,,
342,PT08M28.00S,2024-03-24T01:22:06.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,54,80,2024-03-24T01:22:06Z,3350000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT08M17.00S,2024-03-24T01:25:26.5Z,3,REGULAR,foul,personal,[],203994,,,1610612759,54,80,2024-03-24T01:25:56Z,3360000,False,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 1641705]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,203591.0,,,,,,,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0
345,PT08M09.00S,2024-03-24T01:25:52.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,15.982260183968464,39.46078431372549,1610612759,56,80,2024-03-24T01:26:02Z,3380000,False,53.0,98.0,1,left,T. Jones 11' driving floating Jump Shot (10 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,11.1,Made,,,,,10.0,,,,,,,,,,,
346,PT07M43.00S,2024-03-24T01:26:20.0Z,3,REGULAR,3pt,Jump Shot,[],1626164,67.36202365308804,24.019607843137255,1610612756,56,80,2024-03-24T01:26:47Z,3390000,False,-130.0,254.0,1,right,MISS D. Booker 28' bank 3PT,[1626164],1610612756.0,PHX,bank,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,28.56,Missed,,,,,,,,,,,,,,,,
347,PT07M38.00S,2024-03-24T01:26:23.7Z,3,REGULAR,rebound,offensive,[],203994,,,1610612756,56,80,2024-03-24T01:26:23Z,3400000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,346.0,9.0,6.0,3.0,,,,,,,,,,,,
348,PT07M36.00S,2024-03-24T01:26:27.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201142,92.19776609724047,50.49019607843137,1610612756,56,82,2024-03-24T01:26:34Z,3410000,False,2.0,21.0,1,right,K. Durant alley-oop DUNK (21 PTS) (J. Nurkic 3 AST),"[201142, 203994]",1610612756.0,PHX,alley-oop,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,2.09,Made,,,,,21.0,,,J. Nurkic,203994.0,3.0,,,,,,
350,PT07M18.00S,2024-03-24T01:26:47.2Z,3,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,56,82,2024-03-24T01:27:02Z,3430000,False,,,0,,V. Wembanyama lost ball out-of-bounds TURNOVER (4 TO),[1641705],1610612759.0,SAS,lost ball,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,201246.0,4.0,,,,,,,,,,,,,,,,,,
351,PT07M04.00S,2024-03-24T01:27:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,93.11760840998686,50.0,1610612756,56,84,2024-03-24T01:27:55Z,3440000,False,0.0,12.0,1,right,B. Beal cutting Layup (11 PTS) (K. Durant 4 AST),"[203078, 201142]",1610612756.0,PHX,cutting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,1.22,Made,,,,,11.0,,,K. Durant,201142.0,4.0,,,,,,
353,PT06M53.00S,2024-03-24T01:27:30.5Z,3,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,56,84,2024-03-24T01:27:41Z,3460000,False,,,0,,T. Jones lost ball out-of-bounds TURNOVER (1 TO),[1630200],1610612759.0,SAS,lost ball,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1628484.0,1.0,,,,,,,,,,,,,,,,,,
354,PT06M34.00S,2024-03-24T01:27:55.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,87.46714848883047,50.49019607843137,1610612756,56,84,2024-03-24T01:28:09Z,3470000,False,2.0,65.0,1,right,MISS D. Booker 6' driving Layup - blocked,"[1626164, 1630577]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,6.53,Missed,,,,,,,,,,,Champagnie,1630577.0,,,,
355,PT06M34.00S,2024-03-24T01:27:55.0Z,3,REGULAR,block,,[],1630577,,,1610612756,56,84,2024-03-24T01:27:58Z,3480000,False,,,0,,J. Champagnie BLOCK (2 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT06M30.00S,2024-03-24T01:27:59.0Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,56,84,2024-03-24T01:28:09Z,3490000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,354.0,2.0,2.0,0.0,,,,,,,,,,,,
357,PT06M22.00S,2024-03-24T01:28:06.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,6.258212877792378,52.450980392156865,1610612759,58,84,2024-03-24T01:28:13Z,3500000,False,-12.0,6.0,1,left,V. Wembanyama cutting DUNK (13 PTS) (J. Sochan 2 AST),"[1641705, 1631110]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,1.38,Made,,,,,13.0,,,J. Sochan,1631110.0,2.0,,,,,,
359,PT06M07.00S,2024-03-24T01:28:21.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,92.19776609724047,37.00980392156863,1610612756,58,84,2024-03-24T01:29:27Z,3520000,False,-65.0,21.0,1,right,MISS D. Booker 6' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,6.82,Missed,,,,,,,,,,,,,,,,
360,PT06M04.00S,2024-03-24T01:28:24.5Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,58,84,2024-03-24T01:29:27Z,3530000,False,,,0,,D. Booker REBOUND (Off:2 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,359.0,7.0,5.0,2.0,,,,,,,,,,,,
361,PT05M58.00S,2024-03-24T01:28:33.4Z,3,REGULAR,foul,offensive,[],1626164,,,1610612756,58,84,2024-03-24T01:28:49Z,3540000,False,,,0,,D. Booker offensive FOUL (2 PF),"[1626164, 1630577]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,203591.0,,,,,,,,,,,,,,,,2.0,0.0,Champagnie,1630577.0
363,PT05M58.00S,2024-03-24T01:28:33.4Z,3,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,58,84,2024-03-24T01:28:33Z,3560000,False,,,0,,D. Booker offensive foul TURNOVER (1 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,203591.0,1.0,,,,,,,,,,,,,,,,,,
364,PT05M44.00S,2024-03-24T01:28:58.0Z,3,REGULAR,turnover,lost ball,[],1641705,,,1610612759,58,84,2024-03-24T01:29:04Z,3570000,False,,,0,,V. Wembanyama lost ball TURNOVER (5 TO),"[1641705, 1628960]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,5.0,,,,,,,,Allen,1628960.0,,,,,,,,,
365,PT05M44.00S,2024-03-24T01:28:58.0Z,3,REGULAR,steal,,[],1628960,,,1610612756,58,84,2024-03-24T01:29:00Z,3580000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
366,PT05M40.00S,2024-03-24T01:29:02.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,92.85479632063075,49.754901960784316,1610612756,58,86,2024-03-24T01:29:07Z,3590000,False,-1.0,15.0,1,right,G. Allen running finger roll Layup (8 PTS),[1628960],1610612756.0,PHX,running finger roll,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,1.47,Made,,,,,8.0,,,,,,,,,,,
367,PT05M40.00S,2024-03-24T01:29:36.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,58,86,2024-03-24T01:29:36Z,3600000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M40.00S,2024-03-24T01:31:58.3Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,58,86,2024-03-24T01:32:21Z,3610000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M40.00S,2024-03-24T01:31:58.3Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,58,86,2024-03-24T01:32:21Z,3620000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M20.00S,2024-03-24T01:32:32.6Z,3,REGULAR,foul,personal,[],203994,,,1610612759,58,86,2024-03-24T01:32:45Z,3630000,False,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1630170]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right,203591.0,,,,,,,,,,,,,,,,3.0,0.0,Vassell,1630170.0
372,PT05M20.00S,2024-03-24T01:32:42.7Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,58,86,2024-03-24T01:32:48Z,3650000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M20.00S,2024-03-24T01:32:42.7Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,58,86,2024-03-24T01:32:48Z,3660000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M06.00S,2024-03-24T01:33:09.1Z,3,REGULAR,2pt,Jump Shot,[],1629640,6.258212877792378,75.24509803921569,1610612759,60,86,2024-03-24T01:33:18Z,3670000,False,-126.0,6.0,1,left,K. Johnson 12' turnaround Jump Shot (7 PTS) (T. Jones 5 AST),"[1629640, 1630200]",1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,12.64,Made,,,,,7.0,,,T. Jones,1630200.0,5.0,,,,,,
375,PT04M41.00S,2024-03-24T01:33:35.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,90.22667542706965,49.01960784313725,1610612756,60,86,2024-03-24T01:33:39Z,3680000,False,-5.0,39.0,1,right,MISS J. Nurkic Hook,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,3.97,Missed,,,,,,,,,,,,,,,,
376,PT04M40.00S,2024-03-24T01:33:38.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,60,86,2024-03-24T01:33:38Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,375.0,,,,,,,,,,,,,,,
378,PT04M36.00S,2024-03-24T01:33:53.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,91.93495400788436,42.40196078431372,1610612756,60,88,2024-03-24T01:34:29Z,3710000,False,-38.0,23.0,1,right,K. Durant driving floating bank Jump Shot (23 PTS) (B. Beal 10 AST),"[201142, 203078]",1610612756.0,PHX,driving floating bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,4.46,Made,,,,,23.0,,,B. Beal,203078.0,10.0,,,,,,
380,PT04M23.00S,2024-03-24T01:34:09.6Z,3,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,60,88,2024-03-24T01:34:43Z,3730000,False,,,0,,J. Sochan bad pass out-of-bounds TURNOVER (2 TO),[1631110],1610612759.0,SAS,bad pass,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,201246.0,2.0,,,,,,,,,,,,,,,,,,
381,PT04M23.00S,2024-03-24T01:34:16.3Z,3,REGULAR,substitution,out,[],1631110,,,1610612756,60,88,2024-03-24T01:34:27Z,3740000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M23.00S,2024-03-24T01:34:16.3Z,3,REGULAR,substitution,out,[],1630200,,,1610612756,60,88,2024-03-24T01:34:27Z,3750000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M23.00S,2024-03-24T01:34:16.3Z,3,REGULAR,substitution,in,[],1626224,,,1610612756,60,88,2024-03-24T01:34:27Z,3760000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M23.00S,2024-03-24T01:34:16.3Z,3,REGULAR,substitution,in,[],1631103,,,1610612756,60,88,2024-03-24T01:34:27Z,3770000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M07.00S,2024-03-24T01:34:43.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,72.61826544021025,82.84313725490196,1610612756,60,88,2024-03-24T01:34:47Z,3780000,False,164.0,205.0,1,right,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,26.26,Missed,,,,,,,,,,,,,,,,
386,PT04M04.00S,2024-03-24T01:34:46.4Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,60,88,2024-03-24T01:34:47Z,3790000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,385.0,3.0,3.0,0.0,,,,,,,,,,,,
387,PT03M54.00S,2024-03-24T01:34:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.1268068331143235,44.11764705882353,1610612759,62,88,2024-03-24T01:35:09Z,3800000,False,29.0,5.0,1,left,K. Johnson driving Layup (9 PTS) (D. Vassell 3 AST),"[1629640, 1630170]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,2.98,Made,,,,,9.0,,,D. Vassell,1630170.0,3.0,,,,,,
388,PT03M35.00S,2024-03-24T01:35:15.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,89.83245729303549,50.98039215686274,1610612756,62,90,2024-03-24T01:35:19Z,3810000,False,5.0,43.0,1,right,J. Nurkic Hook (6 PTS) (B. Beal 11 AST),"[203994, 203078]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,4.34,Made,,,,,6.0,,,B. Beal,203078.0,11.0,,,,,,
390,PT03M21.00S,2024-03-24T01:35:30.3Z,3,REGULAR,3pt,Jump Shot,[],1629640,23.47240473061761,12.009803921568627,1610612759,62,90,2024-03-24T01:35:35Z,3830000,False,190.0,168.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,25.37,Missed,,,,,,,,,,,,,,,,
391,PT03M16.00S,2024-03-24T01:35:35.3Z,3,REGULAR,rebound,defensive,[],203994,,,1610612756,62,90,2024-03-24T01:35:35Z,3840000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:7),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,390.0,10.0,7.0,3.0,,,,,,,,,,,,
392,PT03M12.00S,2024-03-24T01:35:39.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,93.38042049934296,45.83333333333333,1610612756,62,92,2024-03-24T01:35:45Z,3850000,False,-21.0,10.0,1,right,D. Booker running finger roll Layup (28 PTS),[1626164],1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,2.3,Made,,,,,28.0,,,,,,,,,,,
393,PT02M54.00S,2024-03-24T01:35:59.2Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612759,62,92,2024-03-24T01:36:10Z,3860000,False,,,0,,J. Nurkic shooting personal FOUL (4 PF) (Johnson 2 FT),"[203994, 1629640]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,,,4.0,0.0,Johnson,1629640.0
395,PT02M54.00S,2024-03-24T01:36:25.9Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,62,92,2024-03-24T01:36:25Z,3880000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
396,PT02M54.00S,2024-03-24T01:36:25.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,62,92,2024-03-24T01:36:25Z,3890000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,
397,PT02M54.00S,2024-03-24T01:36:27.1Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,62,92,2024-03-24T01:36:55Z,3900000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT02M54.00S,2024-03-24T01:36:27.1Z,3,REGULAR,substitution,out,[],203078,,,1610612759,62,92,2024-03-24T01:36:55Z,3910000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT02M54.00S,2024-03-24T01:36:27.1Z,3,REGULAR,substitution,out,[],1628960,,,1610612759,62,92,2024-03-24T01:36:55Z,3920000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M54.00S,2024-03-24T01:36:27.1Z,3,REGULAR,substitution,out,[],203994,,,1610612759,62,92,2024-03-24T01:36:55Z,3930000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M54.00S,2024-03-24T01:36:27.1Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,62,92,2024-03-24T01:36:55Z,3940000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT02M54.00S,2024-03-24T01:36:27.1Z,3,REGULAR,substitution,in,[],1629234,,,1610612759,62,92,2024-03-24T01:36:55Z,3950000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT02M54.00S,2024-03-24T01:36:27.1Z,3,REGULAR,substitution,in,[],201569,,,1610612759,62,92,2024-03-24T01:36:55Z,3960000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M54.00S,2024-03-24T01:36:27.1Z,3,REGULAR,substitution,in,[],1626220,,,1610612759,62,92,2024-03-24T01:36:55Z,3970000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M54.00S,2024-03-24T01:37:04.3Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,63,92,2024-03-24T01:37:04Z,3980000,False,,,0,,K. Johnson Free Throw 2 of 2 (10 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
406,PT02M35.00S,2024-03-24T01:37:25.8Z,3,REGULAR,3pt,Jump Shot,[],201569,78.9257555847569,91.91176470588235,1610612756,63,95,2024-03-24T01:37:31Z,3990000,False,210.0,146.0,1,right,E. Gordon 25' 3PT  (12 PTS) (D. Booker 7 AST),"[201569, 1626164]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,25.52,Made,,,,,12.0,,,D. Booker,1626164.0,7.0,,,,,,
408,PT02M14.00S,2024-03-24T01:37:45.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,16.376478318002626,62.745098039215684,1610612759,63,95,2024-03-24T01:37:58Z,4010000,False,-64.0,101.0,1,left,MISS C. Osman 11' pullup Shot,[1626224],1610612759.0,SAS,pullup,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Left,,,11.97,Missed,,,,,,,,,,,,,,,,
409,PT02M10.00S,2024-03-24T01:37:49.8Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,63,95,2024-03-24T01:37:58Z,4020000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,,,408.0,2.0,2.0,0.0,,,,,,,,,,,,
410,PT02M06.00S,2024-03-24T01:37:53.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,76.16622864651774,10.53921568627451,1610612756,63,95,2024-03-24T01:41:43Z,4030000,False,-197.0,172.0,1,right,MISS R. O'Neale 26' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,26.14,Missed,,,,,,,,,,,,,,,,
411,PT02M02.00S,2024-03-24T01:37:57.8Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,63,95,2024-03-24T01:38:05Z,4040000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,410.0,2.0,2.0,0.0,,,,,,,,,,,,
412,PT01M56.00S,2024-03-24T01:38:07.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612759,63,95,2024-03-24T01:38:21Z,4050000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629234, 1629640]",1610612756.0,PHX,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,203591.0,,,,,,,,,,,,,,,,1.0,0.0,Johnson,1629640.0
414,PT01M56.00S,2024-03-24T01:38:29.1Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,64,95,2024-03-24T01:38:29Z,4070000,False,,,0,,K. Johnson Free Throw 1 of 2 (11 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
