actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
289,PT03M31.00S,2024-04-08T00:01:02.1Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612759,53,49,2024-04-08T00:01:04Z,2820000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:4),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,288.0,4.0,4.0,0.0,,,,,,,,,,,,,,
290,PT03M26.00S,2024-04-08T00:01:07.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,75.1149802890933,10.53921568627451,1610612759,56,49,2024-04-08T00:01:17Z,2830000,False,-197.0,181.0,1,right,V. Wembanyama 26' 3PT running (13 PTS) (T. Jones 6 AST),"[1641705, 1630200]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.8,Made,,,,,,,,,,,,13.0,,T. Jones,1630200.0,6.0,,
292,PT03M06.00S,2024-04-08T00:01:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,11.251642575558476,51.470588235294116,1610612755,56,51,2024-04-08T00:01:36Z,2850000,False,-7.0,53.0,1,left,K. Oubre Jr. driving floating Jump Shot (16 PTS),[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,,,,,,,,,,,,16.0,,,,,,
293,PT02M56.00S,2024-04-08T00:01:37.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,84.97043363994744,50.49019607843137,1610612759,56,51,2024-04-08T00:01:41Z,2860000,False,2.0,89.0,1,right,MISS S. Mamukelashvili 8' driving floating Shot,[1630572],1610612759.0,SAS,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,8.88,Missed,,,,,,,,,,,,,,,,,,
294,PT02M54.00S,2024-04-08T00:01:39.7Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,56,51,2024-04-08T00:01:39Z,2870000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,293.0,1.0,1.0,0.0,,,,,,,,,,,,,,
295,PT02M50.00S,2024-04-08T00:01:43.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201587,31.225361366622867,72.30392156862744,1610612755,56,51,2024-04-08T00:01:51Z,2880000,False,-112.0,241.0,1,left,MISS N. Batum 26' running 3PT,[201587],1610612755.0,PHI,running,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
296,PT02M47.00S,2024-04-08T00:01:46.3Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,56,51,2024-04-08T00:01:51Z,2890000,False,,,0,,T. Jones REBOUND (Off:2 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,295.0,5.0,3.0,2.0,,,,,,,,,,,,,,
297,PT02M40.00S,2024-04-08T00:01:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.32917214191852,52.450980392156865,1610612759,58,51,2024-04-08T00:01:58Z,2900000,False,12.0,20.0,1,right,T. Jones driving finger roll Layup (7 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,,,,,,7.0,,,,,,
298,PT02M29.00S,2024-04-08T00:02:04.8Z,2,REGULAR,3pt,Jump Shot,[],1626166,34.641918528252305,51.9607843137255,1610612755,58,51,2024-04-08T00:08:16Z,2910000,False,-10.0,273.0,1,left,MISS C. Payne 27' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,27.33,Missed,,,,,,,,,,,,,,,,,,
299,PT02M25.00S,2024-04-08T00:02:08.8Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,58,51,2024-04-08T00:02:10Z,2920000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,298.0,7.0,5.0,2.0,,,,,,,,,,,,,,
300,PT02M23.00S,2024-04-08T00:02:13.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612759,58,51,2024-04-08T00:02:21Z,2930000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Branham 2 FT),"[1626166, 1631103]",1610612755.0,PHI,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,202026.0,1.0,0.0,Branham,1631103.0,,,,,,,
302,PT02M23.00S,2024-04-08T00:02:37.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631103,,,1610612759,58,51,2024-04-08T00:02:42Z,2950000,False,,,0,,MISS M. Branham Free Throw 1 of 2,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT02M23.00S,2024-04-08T00:02:37.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,58,51,2024-04-08T00:02:42Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,
304,PT02M23.00S,2024-04-08T00:02:44.9Z,2,REGULAR,substitution,out,[],1626166,,,1610612759,58,51,2024-04-08T00:02:55Z,2970000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M23.00S,2024-04-08T00:02:44.9Z,2,REGULAR,substitution,out,[],1628964,,,1610612759,58,51,2024-04-08T00:02:55Z,2980000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M23.00S,2024-04-08T00:02:44.9Z,2,REGULAR,substitution,in,[],1630288,,,1610612759,58,51,2024-04-08T00:02:55Z,2990000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M23.00S,2024-04-08T00:02:44.9Z,2,REGULAR,substitution,in,[],1630231,,,1610612759,58,51,2024-04-08T00:02:55Z,3000000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M23.00S,2024-04-08T00:03:09.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631103,,,1610612759,59,51,2024-04-08T00:03:09Z,3010000,False,,,0,,M. Branham Free Throw 2 of 2 (10 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
309,PT02M07.00S,2024-04-08T00:03:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,7.30946123521682,55.63725490196079,1610612755,59,51,2024-04-08T00:03:34Z,3020000,False,-28.0,16.0,1,left,MISS K. Martin driving finger roll Layup - blocked,"[1630231, 1641705]",1610612755.0,PHI,driving finger roll,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,,,
310,PT02M07.00S,2024-04-08T00:03:27.0Z,2,REGULAR,block,,[],1641705,,,1610612755,59,51,2024-04-08T00:03:29Z,3030000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT02M07.00S,2024-04-08T00:03:27.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,59,51,2024-04-08T00:03:34Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,309.0,,,,,,,,,,,,,,,,,
313,PT02M07.00S,2024-04-08T00:03:53.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,59,51,2024-04-08T00:03:53Z,3060000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M57.00S,2024-04-08T00:05:41.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,18.478975032851512,93.38235294117648,1610612755,59,51,2024-04-08T00:06:13Z,3070000,False,-217.0,121.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
315,PT01M53.00S,2024-04-08T00:05:45.5Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,59,51,2024-04-08T00:05:45Z,3080000,False,,,0,,T. Jones REBOUND (Off:2 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,314.0,6.0,4.0,2.0,,,,,,,,,,,,,,
316,PT01M48.00S,2024-04-08T00:05:51.2Z,2,REGULAR,turnover,bad pass,[],1641705,,,1610612759,59,51,2024-04-08T00:06:21Z,3090000,False,,,0,,V. Wembanyama bad pass TURNOVER (3 TO),"[1641705, 201587]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,3.0,,,,Batum,201587.0
317,PT01M48.00S,2024-04-08T00:05:51.2Z,2,REGULAR,steal,,[],201587,,,1610612755,59,51,2024-04-08T00:05:53Z,3100000,False,,,0,,N. Batum STEAL (2 STL),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
318,PT01M43.00S,2024-04-08T00:05:56.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630178,8.492115637319317,95.83333333333334,1610612755,59,51,2024-04-08T00:06:28Z,3110000,False,-229.0,27.0,1,left,MISS T. Maxey running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
319,PT01M39.00S,2024-04-08T00:05:59.3Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,59,51,2024-04-08T00:05:59Z,3120000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,318.0,8.0,6.0,2.0,,,,,,,,,,,,,,
321,PT01M16.00S,2024-04-08T00:06:26.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612759,59,51,2024-04-08T00:06:37Z,3130000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[201587, 1641705]",1610612755.0,PHI,shooting,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,202026.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,
324,PT01M16.00S,2024-04-08T00:06:55.6Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,60,51,2024-04-08T00:06:55Z,3150000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (14 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
325,PT01M16.00S,2024-04-08T00:06:55.6Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,60,51,2024-04-08T00:07:25Z,3160000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
326,PT01M13.00S,2024-04-08T00:06:58.6Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,60,51,2024-04-08T00:07:25Z,3170000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,325.0,4.0,3.0,1.0,,,,,,,,,,,,,,
327,PT00M59.10S,2024-04-08T00:07:35.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,17.16491458607096,50.0,1610612755,60,51,2024-04-08T00:07:41Z,3180000,False,0.0,109.0,1,left,MISS K. Oubre Jr. 10' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.89,Missed,,,,,,,,,,,,,,,,,,
328,PT00M57.60S,2024-04-08T00:07:37.5Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,60,51,2024-04-08T00:07:37Z,3190000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,327.0,9.0,7.0,2.0,,,,,,,,,,,,,,
329,PT00M52.70S,2024-04-08T00:07:43.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612759,60,51,2024-04-08T00:07:57Z,3200000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1630231, 1630572]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,1628954.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,,
331,PT00M52.70S,2024-04-08T00:08:08.8Z,2,REGULAR,freethrow,1 of 2,[],1630572,,,1610612759,61,51,2024-04-08T00:08:08Z,3220000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (3 PTS),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
332,PT00M52.70S,2024-04-08T00:08:09.7Z,2,REGULAR,substitution,out,[],1630288,,,1610612759,61,51,2024-04-08T00:08:19Z,3230000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M52.70S,2024-04-08T00:08:09.7Z,2,REGULAR,substitution,in,[],1627741,,,1610612759,61,51,2024-04-08T00:08:19Z,3240000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M52.70S,2024-04-08T00:08:08.8Z,2,REGULAR,freethrow,2 of 2,[],1630572,,,1610612759,62,51,2024-04-08T00:10:59Z,3250000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (4 PTS),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
335,PT00M35.40S,2024-04-08T00:08:43.2Z,2,REGULAR,3pt,Jump Shot,[],201587,6.521024967148489,4.901960784313726,1610612755,62,51,2024-04-08T00:08:51Z,3260000,False,225.0,9.0,1,left,MISS N. Batum 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,22.57,Missed,,,,,,,,,,,,,,,,,,
336,PT00M33.10S,2024-04-08T00:08:45.5Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612759,62,51,2024-04-08T00:08:45Z,3270000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:5),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,335.0,5.0,5.0,0.0,,,,,,,,,,,,,,
337,PT00M25.90S,2024-04-08T00:08:53.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,91.80354796320631,49.50980392156863,1610612759,64,51,2024-04-08T00:09:01Z,3280000,False,-2.0,25.0,1,right,V. Wembanyama alley-oop DUNK (16 PTS) (D. Graham 3 AST),"[1641705, 1628984]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,,,,,,,,16.0,,D. Graham,1628984.0,3.0,,
339,PT00M01.80S,2024-04-08T00:09:20.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,11.251642575558476,95.09803921568627,1610612755,64,54,2024-04-08T00:09:27Z,3300000,False,-225.0,53.0,1,left,B. Hield 3PT  (10 PTS) (K. Martin 1 AST),"[1627741, 1630231]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,,,,,,,,10.0,,K. Martin,1630231.0,1.0,,
341,PT00M00.00S,2024-04-08T00:09:30.2Z,2,REGULAR,period,end,[],0,,,1610612759,64,54,2024-04-08T00:09:30Z,3320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-04-08T00:13:38.1Z,3,REGULAR,substitution,out,['startperiod'],1628984,,,1610612759,64,54,2024-04-08T00:24:37Z,3330000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-04-08T00:13:38.1Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612759,64,54,2024-04-08T00:24:37Z,3340000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-04-08T00:13:38.1Z,3,REGULAR,substitution,out,['startperiod'],1630231,,,1610612759,64,54,2024-04-08T00:24:37Z,3350000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-04-08T00:13:38.1Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612759,64,54,2024-04-08T00:24:37Z,3360000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-04-08T00:13:38.1Z,3,REGULAR,substitution,in,['startperiod'],1629640,,,1610612759,64,54,2024-04-08T00:24:37Z,3370000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-04-08T00:13:38.1Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,64,54,2024-04-08T00:24:37Z,3380000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-04-08T00:13:38.1Z,3,REGULAR,substitution,in,['startperiod'],1630194,,,1610612759,64,54,2024-04-08T00:24:37Z,3390000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-04-08T00:13:38.1Z,3,REGULAR,substitution,in,['startperiod'],1626166,,,1610612759,64,54,2024-04-08T00:24:37Z,3400000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-04-08T00:24:55.5Z,3,REGULAR,period,start,[],0,,,1610612755,64,54,2024-04-08T00:24:55Z,3410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M48.00S,2024-04-08T00:25:10.1Z,3,REGULAR,foul,offensive,[],1630194,,,1610612755,64,54,2024-04-08T00:25:17Z,3420000,False,,,0,,P. Reed charge offensive FOUL (4 PF),"[1630194, 1641705]",1610612755.0,PHI,charge,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,201638.0,4.0,0.0,Wembanyama,1641705.0,,,,,,,
353,PT11M48.00S,2024-04-08T00:25:10.1Z,3,REGULAR,turnover,offensive foul,[],1630194,,,1610612755,64,54,2024-04-08T00:25:10Z,3440000,False,,,0,,P. Reed offensive foul TURNOVER (1 TO),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,201638.0,,,,,,1.0,,,,,
354,PT11M29.00S,2024-04-08T00:25:46.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,29.911300919842315,25.0,1610612759,64,54,2024-04-08T00:25:51Z,3450000,False,125.0,229.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
355,PT11M26.00S,2024-04-08T00:25:49.7Z,3,REGULAR,rebound,defensive,[],201587,,,1610612755,64,54,2024-04-08T00:25:51Z,3460000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,354.0,2.0,2.0,0.0,,,,,,,,,,,,,,
356,PT11M15.00S,2024-04-08T00:26:04.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630178,91.67214191852825,52.94117647058824,1610612755,64,56,2024-04-08T00:26:28Z,3470000,False,15.0,26.0,1,right,T. Maxey driving finger roll Layup (16 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,,,,,16.0,,,,,,
357,PT11M15.00S,2024-04-08T00:26:08.6Z,3,REGULAR,violation,defensive goaltending,[],1641705,,,1610612755,64,56,2024-04-08T00:26:28Z,3480000,False,,,0,,V. Wembanyama defensive goaltending VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,
358,PT11M01.00S,2024-04-08T00:26:25.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,6.1268068331143235,53.431372549019606,1610612759,64,56,2024-04-08T00:26:44Z,3490000,False,-17.0,5.0,1,left,MISS V. Wembanyama driving finger roll Layup,[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
359,PT10M59.00S,2024-04-08T00:26:27.4Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,64,56,2024-04-08T00:26:27Z,3500000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,358.0,5.0,4.0,1.0,,,,,,,,,,,,,,
360,PT10M54.00S,2024-04-08T00:26:32.5Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612755,64,56,2024-04-08T00:26:48Z,3510000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1630200]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,1.0,,,,Jones,1630200.0
361,PT10M54.00S,2024-04-08T00:26:32.5Z,3,REGULAR,steal,,[],1630200,,,1610612759,64,56,2024-04-08T00:26:34Z,3520000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
362,PT10M48.00S,2024-04-08T00:26:38.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641705,19.530223390275953,92.64705882352942,1610612759,67,56,2024-04-08T00:26:52Z,3530000,False,-213.0,131.0,1,left,V. Wembanyama 25' 3PT running (19 PTS) (T. Jones 7 AST),"[1641705, 1630200]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,,,,,,,,19.0,,T. Jones,1630200.0,7.0,,
364,PT10M25.00S,2024-04-08T00:27:01.3Z,3,REGULAR,2pt,Jump Shot,[],1630194,91.40932982917214,21.813725490196077,1610612755,67,56,2024-04-08T00:27:46Z,3550000,False,-141.0,28.0,1,right,MISS P. Reed 14' Jump Shot - blocked,"[1630194, 1641705]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,14.37,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,,,
365,PT10M25.00S,2024-04-08T00:27:01.3Z,3,REGULAR,block,,[],1641705,,,1610612755,67,56,2024-04-08T00:27:05Z,3560000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
366,PT10M20.00S,2024-04-08T00:27:06.3Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,67,56,2024-04-08T00:27:17Z,3570000,False,,,0,,T. Jones REBOUND (Off:2 Def:5),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,364.0,7.0,5.0,2.0,,,,,,,,,,,,,,
367,PT10M17.00S,2024-04-08T00:27:11.0Z,3,REGULAR,turnover,backcourt,[],1641705,,,1610612759,67,56,2024-04-08T00:33:32Z,3580000,False,,,0,,V. Wembanyama backcourt TURNOVER (4 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,201638.0,,,,,,4.0,,,,,
368,PT10M07.00S,2024-04-08T00:27:39.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,69.85873850197109,73.77450980392157,1610612755,67,56,2024-04-08T00:28:56Z,3590000,False,119.0,231.0,1,right,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
369,PT10M00.00S,2024-04-08T00:27:46.5Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612755,67,56,2024-04-08T00:27:47Z,3600000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,368.0,3.0,1.0,2.0,,,,,,,,,,,,,,
