actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,shotActionNumber,area,areaDetail,turnoverTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
336,PT10M45.00S,2024-04-13T01:22:36.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,53,76,2024-04-13T01:22:36Z,3280000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT10M45.00S,2024-04-13T01:25:05.6Z,3,REGULAR,substitution,out,[],1631104,,,1610612759,53,76,2024-04-13T01:25:21Z,3290000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT10M45.00S,2024-04-13T01:25:05.6Z,3,REGULAR,substitution,out,[],1630572,,,1610612759,53,76,2024-04-13T01:25:21Z,3300000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M45.00S,2024-04-13T01:25:05.6Z,3,REGULAR,substitution,in,[],1631321,,,1610612759,53,76,2024-04-13T01:25:21Z,3310000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M45.00S,2024-04-13T01:25:05.6Z,3,REGULAR,substitution,in,[],1628984,,,1610612759,53,76,2024-04-13T01:25:21Z,3320000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT10M19.00S,2024-04-13T01:25:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631321,11.645860709592641,36.51960784313725,1610612759,55,76,2024-04-13T01:26:09Z,3330000,False,67.0,57.0,1,left,S. Cissoko 8' driving floating bank Jump Shot (6 PTS) (T. Jones 4 AST),"[1631321, 1630200]",1610612759.0,SAS,driving floating bank,,,Cissoko,S. Cissoko,,,,,,,,Made,,In The Paint (Non-RA),8-16 Right,,8.83,,,,6.0,T. Jones,1630200.0,4.0,,,,,,
343,PT09M55.00S,2024-04-13T01:26:15.8Z,3,REGULAR,2pt,Jump Shot,[],1629008,92.85479632063075,30.14705882352941,1610612743,55,78,2024-04-13T01:26:37Z,3350000,False,-99.0,15.0,1,right,M. Porter Jr. 10' pullup Jump Shot (14 PTS) (A. Gordon 4 AST),"[1629008, 203932]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,Mid-Range,8-16 Left,,10.04,,,,14.0,A. Gordon,203932.0,4.0,,,,,,
345,PT09M34.00S,2024-04-13T01:26:36.5Z,3,REGULAR,3pt,Jump Shot,[],1628984,10.726018396846255,2.941176470588235,1610612759,58,78,2024-04-13T01:26:43Z,3370000,False,235.0,48.0,1,left,D. Graham 24' 3PT  (3 PTS) (T. Jones 5 AST),"[1628984, 1630200]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,Right Corner 3,24+ Right,,24.02,,,,3.0,T. Jones,1630200.0,5.0,,,,,,
347,PT09M16.00S,2024-04-13T01:26:56.1Z,3,REGULAR,3pt,Jump Shot,[],1627750,67.09921156373193,47.05882352941176,1610612743,58,78,2024-04-13T01:27:02Z,3390000,False,-15.0,257.0,1,right,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,Above the Break 3,24+ Center,,25.72,,,,,,,,,,,,,
348,PT09M13.00S,2024-04-13T01:26:58.4Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,58,78,2024-04-13T01:26:58Z,3400000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,347.0,Above the Break 3,24+ Center,,,1.0,1.0,0.0,,,,,,,,,,
349,PT09M10.00S,2024-04-13T01:27:01.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631321,6.389618922470433,48.03921568627451,1610612759,60,78,2024-04-13T01:27:26Z,3410000,False,10.0,8.0,1,left,S. Cissoko running DUNK (8 PTS) (D. Graham 2 AST),"[1631321, 1628984]",1610612759.0,SAS,running,,,Cissoko,S. Cissoko,,,,,,,,Made,,Restricted Area,0-8 Center,,1.24,,,,8.0,D. Graham,1628984.0,2.0,,,,,,
351,PT08M41.00S,2024-04-13T01:27:30.3Z,3,REGULAR,3pt,Jump Shot,[],1627750,73.14388961892247,15.931372549019606,1610612743,60,78,2024-04-13T01:27:36Z,3430000,False,-170.0,200.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,Above the Break 3,24+ Left Center,,26.26,,,,,,,,,,,,,
352,PT08M37.00S,2024-04-13T01:27:34.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,60,78,2024-04-13T01:27:36Z,3440000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,351.0,Above the Break 3,24+ Left Center,,,2.0,2.0,0.0,,,,,,,,,,
353,PT08M31.00S,2024-04-13T01:27:39.7Z,3,REGULAR,3pt,Jump Shot,[],1628984,32.276609724047304,20.098039215686274,1610612759,60,78,2024-04-13T01:27:48Z,3450000,False,150.0,251.0,1,left,MISS D. Graham 29' 3PT,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Missed,,Above the Break 3,24+ Right Center,,29.21,,,,,,,,,,,,,
354,PT08M29.00S,2024-04-13T01:27:41.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,60,78,2024-04-13T01:27:48Z,3460000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,353.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,
356,PT08M17.00S,2024-04-13T01:28:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,88.78120893561103,35.294117647058826,1610612743,60,78,2024-04-13T01:28:10Z,3480000,False,-74.0,53.0,1,right,MISS J. Murray 9' turnaround bank Shot,[1627750],1610612743.0,DEN,turnaround bank,,,Murray,J. Murray,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Left,,9.06,,,,,,,,,,,,,
357,PT08M16.00S,2024-04-13T01:28:04.8Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,60,78,2024-04-13T01:28:04Z,3490000,False,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,356.0,In The Paint (Non-RA),8-16 Left,,,5.0,3.0,2.0,,,,,,,,,,
358,PT08M16.00S,2024-04-13T01:28:04.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,60,80,2024-04-13T01:28:28Z,3500000,False,0.0,0.0,1,right,N. Jokic putback Layup (18 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,,,,Made,,Restricted Area,0-8 Center,,0.0,,,,18.0,,,,,,,,,
359,PT08M16.00S,2024-04-13T01:28:05.4Z,3,REGULAR,foul,personal,['1freethrow'],1631321,,,1610612743,60,80,2024-04-13T01:28:14Z,3510000,False,,,0,,S. Cissoko shooting personal FOUL (4 PF) (Jokic 1 FT),"[1631321, 203999]",1610612759.0,SAS,shooting,,,Cissoko,S. Cissoko,,,,,200833.0,4.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Jokic,203999.0,,
361,PT08M16.00S,2024-04-13T01:28:30.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203999,,,1610612743,60,81,2024-04-13T01:28:30Z,3530000,False,,,0,,N. Jokic Free Throw 1 of 1 (19 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
362,PT08M13.00S,2024-04-13T01:28:38.5Z,3,REGULAR,foul,personal,[],1627750,,,1610612759,60,81,2024-04-13T01:29:04Z,3540000,False,,,0,,J. Murray personal FOUL (1 PF),"[1627750, 1630200]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,1627964.0,1.0,0.0,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,Jones,1630200.0,,
364,PT08M05.00S,2024-04-13T01:28:57.2Z,3,REGULAR,3pt,Jump Shot,[],1641705,30.042706964520367,72.30392156862744,1610612759,63,81,2024-04-13T01:30:46Z,3560000,False,-112.0,230.0,1,left,V. Wembanyama 25' 3PT pullup (18 PTS),[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,Above the Break 3,24+ Left Center,,25.55,,,,18.0,,,,,,,,,
365,PT07M48.00S,2024-04-13T01:29:14.0Z,3,REGULAR,3pt,Jump Shot,[],1629008,79.45137976346912,6.862745098039216,1610612743,63,81,2024-04-13T01:29:29Z,3570000,False,-216.0,141.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,Above the Break 3,24+ Left Center,,25.75,,,,,,,,,,,,,
366,PT07M48.00S,2024-04-13T01:29:14.0Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,63,81,2024-04-13T01:29:29Z,3580000,False,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,365.0,Above the Break 3,24+ Left Center,,,3.0,2.0,1.0,,,,,,,,,,
367,PT07M43.00S,2024-04-13T01:29:19.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,63,83,2024-04-13T01:29:19Z,3590000,False,0.0,0.0,1,right,A. Gordon tip Layup (7 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,,,,Made,,Mid-Range,8-16 Left,,0.0,,,,7.0,,,,,,,,,
368,PT07M28.00S,2024-04-13T01:29:34.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,6.652431011826544,48.77450980392157,1610612759,65,83,2024-04-13T01:29:41Z,3600000,False,6.0,10.0,1,left,V. Wembanyama alley-oop Layup (20 PTS) (T. Jones 6 AST),"[1641705, 1630200]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,Restricted Area,0-8 Center,,1.17,,,,20.0,T. Jones,1630200.0,6.0,,,,,,
370,PT07M16.00S,2024-04-13T01:29:46.1Z,3,REGULAR,3pt,Jump Shot,[],1629008,93.64323258869908,96.32352941176471,1610612743,65,83,2024-04-13T01:29:55Z,3620000,False,232.0,7.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,Right Corner 3,24+ Right,,23.17,,,,,,,,,,,,,
371,PT07M14.00S,2024-04-13T01:29:48.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,65,83,2024-04-13T01:29:55Z,3630000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,370.0,Right Corner 3,24+ Right,,,,,,,,,,,,,,,
372,PT07M14.00S,2024-04-13T01:29:53.7Z,3,REGULAR,foul,personal,[],203932,,,1610612759,65,83,2024-04-13T02:08:13Z,3640000,False,,,0,,A. Gordon loose ball personal FOUL (1 PF),"[203932, 1631321]",1610612743.0,DEN,loose ball,,,Gordon,A. Gordon,,,,,1627964.0,1.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Cissoko,1631321.0,,
374,PT06M57.00S,2024-04-13T01:30:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,7.440867279894875,49.26470588235294,1610612759,67,83,2024-04-13T01:33:33Z,3660000,False,4.0,17.0,1,left,V. Wembanyama driving Layup (22 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,Restricted Area,0-8 Center,,1.78,,,,22.0,,,,,,,,,
376,PT06M57.00S,2024-04-13T01:30:28.5Z,3,REGULAR,foul,personal,['1freethrow'],203999,,,1610612759,67,83,2024-04-13T01:30:41Z,3680000,False,,,0,,N. Jokic shooting personal FOUL (2 PF) (Wembanyama 1 FT),"[203999, 1641705]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,200833.0,2.0,1.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Wembanyama,1641705.0,,
378,PT06M57.00S,2024-04-13T01:30:51.5Z,3,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,68,83,2024-04-13T01:30:51Z,3700000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (23 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
379,PT06M41.00S,2024-04-13T01:31:08.5Z,3,REGULAR,3pt,Jump Shot,[],1627750,69.99014454664915,24.509803921568626,1610612743,68,83,2024-04-13T01:31:14Z,3710000,False,-127.0,230.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,Above the Break 3,24+ Left Center,,26.26,,,,,,,,,,,,,
380,PT06M39.00S,2024-04-13T01:31:10.5Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,68,83,2024-04-13T01:31:14Z,3720000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,379.0,Above the Break 3,24+ Left Center,,,9.0,9.0,0.0,,,,,,,,,,
381,PT06M33.00S,2024-04-13T01:31:16.9Z,3,REGULAR,3pt,Jump Shot,[],1641705,32.802233902759525,24.754901960784316,1610612759,71,83,2024-04-13T01:31:22Z,3730000,False,126.0,256.0,1,left,V. Wembanyama 28' 3PT  (26 PTS) (D. Graham 3 AST),"[1641705, 1628984]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,Above the Break 3,24+ Right Center,,28.52,,,,26.0,D. Graham,1628984.0,3.0,,,,,,
383,PT06M16.00S,2024-04-13T01:31:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.51182654402102,49.26470588235294,1610612743,71,85,2024-04-13T01:34:59Z,3750000,False,-4.0,8.0,1,right,A. Gordon driving reverse Layup (9 PTS),[203932],1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,,,,Made,,Restricted Area,0-8 Center,,0.93,,,,9.0,,,,,,,,,
384,PT06M10.00S,2024-04-13T01:31:39.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630577,6.1268068331143235,49.26470588235294,1610612759,73,85,2024-04-13T01:31:54Z,3760000,False,4.0,5.0,1,left,J. Champagnie driving DUNK (7 PTS) (T. Jones 7 AST),"[1630577, 1630200]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,,,,Made,,Restricted Area,0-8 Center,,0.63,,,,7.0,T. Jones,1630200.0,7.0,,,,,,
386,PT05M49.00S,2024-04-13T01:32:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.32917214191852,38.72549019607843,1610612743,73,87,2024-04-13T01:32:06Z,3780000,False,-56.0,20.0,1,right,J. Murray Layup (26 PTS) (N. Jokic 6 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,In The Paint (Non-RA),0-8 Center,,5.97,,,,26.0,N. Jokic,203999.0,6.0,,,,,,
388,PT05M40.00S,2024-04-13T01:32:10.3Z,3,REGULAR,3pt,Jump Shot,[],1641705,32.276609724047304,40.931372549019606,1610612759,76,87,2024-04-13T01:32:17Z,3800000,False,45.0,251.0,1,left,V. Wembanyama 25' 3PT  (29 PTS) (T. Jones 8 AST),"[1641705, 1630200]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,Above the Break 3,24+ Center,,25.5,,,,29.0,T. Jones,1630200.0,8.0,,,,,,
390,PT05M27.00S,2024-04-13T01:32:22.7Z,3,REGULAR,3pt,Jump Shot,[],203484,94.1688567674113,3.1862745098039214,1610612743,76,87,2024-04-13T01:32:32Z,3820000,False,-234.0,2.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Missed,,Left Corner 3,24+ Left,,23.41,,,,,,,,,,,,,
391,PT05M24.00S,2024-04-13T01:32:25.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,76,87,2024-04-13T01:32:32Z,3830000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,390.0,Left Corner 3,24+ Left,,,10.0,10.0,0.0,,,,,,,,,,
392,PT05M22.00S,2024-04-13T01:32:31.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,35.8245729303548,39.705882352941174,1610612759,79,87,2024-04-13T01:38:06Z,3840000,False,51.0,284.0,1,left,V. Wembanyama 28' 3PT running pullup (32 PTS),[1641705],1610612759.0,SAS,running pullup,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,Above the Break 3,24+ Center,,28.89,,,,32.0,,,,,,,,,
393,PT05M20.00S,2024-04-13T01:32:38.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,79,87,2024-04-13T01:38:26Z,3842500,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M20.00S,2024-04-13T01:34:46.2Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,79,87,2024-04-13T01:35:18Z,3845000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M20.00S,2024-04-13T01:34:46.2Z,3,REGULAR,substitution,in,[],202704,,,1610612743,79,87,2024-04-13T01:35:18Z,3847500,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M11.00S,2024-04-13T01:35:46.2Z,3,REGULAR,turnover,8-second-violation,['team'],0,,,1610612743,79,87,2024-04-13T01:36:02Z,3880000,False,,,0,,DEN 8-second-violation Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,101284.0,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,
397,PT04M51.00S,2024-04-13T01:36:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,6.389618922470433,50.73529411764706,1610612759,81,87,2024-04-13T01:36:27Z,3890000,False,-4.0,8.0,1,left,T. Jones reverse Layup (7 PTS) (V. Wembanyama 4 AST),"[1630200, 1641705]",1610612759.0,SAS,reverse,,,Jones,T. Jones,,,,,,,,Made,,Restricted Area,0-8 Center,,0.85,,,,7.0,V. Wembanyama,1641705.0,4.0,,,,,,
399,PT04M24.00S,2024-04-13T01:36:43.1Z,3,REGULAR,2pt,Jump Shot,[],1629008,93.77463863337714,73.0392156862745,1610612743,81,87,2024-04-13T01:36:49Z,3910000,False,115.0,6.0,1,right,MISS M. Porter Jr. 11' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,Mid-Range,8-16 Right,,11.54,,,,,,,,,,,,,
400,PT04M22.00S,2024-04-13T01:36:45.1Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,81,87,2024-04-13T01:36:49Z,3920000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,399.0,Mid-Range,8-16 Right,,,2.0,2.0,0.0,,,,,,,,,,
401,PT04M21.00S,2024-04-13T01:36:48.5Z,3,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612759,81,87,2024-04-13T01:38:58Z,3930000,False,,,0,,D. Graham lost ball out-of-bounds TURNOVER (2 TO),[1628984],1610612759.0,SAS,lost ball,,,Graham,D. Graham,,,,,1627964.0,,,,,Mid-Range,16-24 Left,2.0,,,,,,,,,,,,,,
402,PT04M21.00S,2024-04-13T01:36:52.9Z,3,REGULAR,substitution,out,[],1631321,,,1610612743,81,87,2024-04-13T01:36:57Z,3940000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M21.00S,2024-04-13T01:36:52.9Z,3,REGULAR,substitution,in,[],1630572,,,1610612743,81,87,2024-04-13T01:36:57Z,3950000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M05.00S,2024-04-13T01:37:18.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,70.90998685939553,75.0,1610612743,81,87,2024-04-13T01:39:31Z,3960000,False,125.0,221.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Missed,,Above the Break 3,24+ Right Center,,25.38,,,,,,,,,,,,,
405,PT04M00.00S,2024-04-13T01:37:22.3Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,81,87,2024-04-13T01:37:22Z,3970000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:11),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,404.0,Above the Break 3,24+ Right Center,,,11.0,11.0,0.0,,,,,,,,,,
406,PT03M50.00S,2024-04-13T01:37:32.2Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,81,87,2024-04-13T01:39:50Z,3980000,False,,,0,,V. Wembanyama bad pass TURNOVER (5 TO),"[1641705, 203999]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,In The Paint (Non-RA),0-8 Center,5.0,,,,,,,,,Jokic,203999.0,,,,
407,PT03M50.00S,2024-04-13T01:37:32.2Z,3,REGULAR,steal,,[],203999,,,1610612743,81,87,2024-04-13T01:37:34Z,3990000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,
408,PT03M44.00S,2024-04-13T01:37:38.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203932,92.9862023653088,48.529411764705884,1610612743,81,89,2024-04-13T01:42:22Z,4000000,False,-7.0,13.0,1,right,A. Gordon running Layup (11 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,,,,Made,,Restricted Area,0-8 Center,,1.53,,,,11.0,N. Jokic,203999.0,7.0,,,,,,
410,PT03M32.00S,2024-04-13T01:37:50.7Z,3,REGULAR,3pt,Jump Shot,[],1641705,32.276609724047304,62.00980392156863,1610612759,81,89,2024-04-13T01:40:02Z,4020000,False,-60.0,251.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,Above the Break 3,24+ Center,,25.8,,,,,,,,,,,,,
411,PT03M32.00S,2024-04-13T01:37:50.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,81,89,2024-04-13T01:40:02Z,4030000,False,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,410.0,Above the Break 3,24+ Center,,,6.0,4.0,2.0,,,,,,,,,,
412,PT03M29.00S,2024-04-13T01:37:56.1Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,81,89,2024-04-13T01:40:15Z,4040000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (2 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,1627964.0,,,,,Mid-Range,8-16 Right,2.0,,,,,,,,,,,,,,
413,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,81,89,2024-04-13T01:38:14Z,4050000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,out,[],1628984,,,1610612759,81,89,2024-04-13T01:38:14Z,4060000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,out,[],1629008,,,1610612759,81,89,2024-04-13T01:38:14Z,4070000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,out,[],203484,,,1610612759,81,89,2024-04-13T01:38:14Z,4080000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,out,[],203932,,,1610612759,81,89,2024-04-13T01:38:14Z,4090000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,in,[],1630561,,,1610612759,81,89,2024-04-13T01:38:14Z,4100000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,81,89,2024-04-13T01:38:14Z,4110000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,in,[],1631128,,,1610612759,81,89,2024-04-13T01:38:14Z,4120000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M29.00S,2024-04-13T01:38:00.1Z,3,REGULAR,substitution,in,[],1631212,,,1610612759,81,89,2024-04-13T01:38:14Z,4130000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
