actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
260,PT04M23.00S,2024-03-30T00:58:36.2Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,58,43,2024-03-30T00:59:08Z,2570000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,259.0,1.0,1.0,0.0,,,,
261,PT04M08.00S,2024-03-30T00:59:14.7Z,2,REGULAR,2pt,Jump Shot,[],1628973,15.456636005256241,74.50980392156863,1610612752,58,43,2024-03-30T00:59:35Z,2580000,False,-123.0,93.0,1,left,MISS J. Brunson 15' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,15.37,Missed,,,,,,,,,,,,,,,,,,
262,PT04M06.00S,2024-03-30T00:59:16.8Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,58,43,2024-03-30T00:59:16Z,2590000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,261.0,3.0,2.0,1.0,,,,
265,PT03M58.00S,2024-03-30T00:59:25.2Z,2,REGULAR,3pt,Jump Shot,[],1630170,94.56307490144546,3.1862745098039214,1610612759,61,43,2024-03-30T00:59:39Z,2600000,False,-234.0,-1.0,1,right,D. Vassell 3PT  (10 PTS) (K. Johnson 2 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.41,Made,10.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
267,PT03M45.00S,2024-03-30T00:59:37.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,7.046649145860711,50.98039215686274,1610612752,61,45,2024-03-30T00:59:42Z,2620000,False,-5.0,14.0,1,left,P. Achiuwa alley-oop DUNK (4 PTS) (J. Hart 4 AST),"[1630173, 1628404]",1610612752.0,NYK,alley-oop,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.45,Made,4.0,J. Hart,1628404.0,4.0,,,,,,,,,,,,,,
269,PT03M31.00S,2024-03-30T00:59:51.3Z,2,REGULAR,3pt,Jump Shot,[],1628380,69.33311432325887,31.127450980392158,1610612759,61,45,2024-03-30T00:59:58Z,2640000,False,-94.0,236.0,1,right,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
270,PT03M31.00S,2024-03-30T00:59:51.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,61,45,2024-03-30T00:59:58Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,269.0,,,,,,,
271,PT03M31.00S,2024-03-30T00:59:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612759,61,45,2024-03-30T01:00:16Z,2660000,False,,,0,,P. Achiuwa loose ball personal FOUL (2 PF) (Johnson 2 FT),"[1630173, 1629640]",1610612752.0,NYK,loose ball,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,2.0,0.0,Johnson,1629640.0,,,,,,,,
273,PT03M31.00S,2024-03-30T01:00:20.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,62,45,2024-03-30T01:00:20Z,2680000,False,,,0,,K. Johnson Free Throw 1 of 2 (13 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
274,PT03M31.00S,2024-03-30T01:00:37.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,63,45,2024-03-30T01:00:37Z,2690000,False,,,0,,K. Johnson Free Throw 2 of 2 (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
275,PT03M22.00S,2024-03-30T01:00:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.258212877792378,49.26470588235294,1610612752,63,47,2024-03-30T01:01:06Z,2700000,False,4.0,6.0,1,left,J. Brunson driving finger roll Layup (21 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.73,Made,21.0,,,,,,,,,,,,,,,,,
276,PT03M10.00S,2024-03-30T01:01:01.1Z,2,REGULAR,3pt,Jump Shot,[],1629640,90.22667542706965,4.411764705882353,1610612759,63,47,2024-03-30T01:01:08Z,2710000,False,-228.0,39.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
277,PT03M10.00S,2024-03-30T01:01:01.1Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,63,47,2024-03-30T01:01:08Z,2720000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,276.0,2.0,2.0,0.0,,,,
278,PT02M57.00S,2024-03-30T01:01:13.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,6.258212877792378,49.26470588235294,1610612752,63,49,2024-03-30T01:01:19Z,2730000,False,4.0,6.0,1,left,P. Achiuwa cutting DUNK (6 PTS) (J. Brunson 5 AST),"[1630173, 1628973]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.73,Made,6.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
280,PT02M46.00S,2024-03-30T01:01:25.0Z,2,REGULAR,3pt,Jump Shot,[],1630170,71.96123521681997,16.42156862745098,1610612759,63,49,2024-03-30T01:01:35Z,2750000,False,-168.0,211.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
281,PT02M43.00S,2024-03-30T01:01:28.2Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,63,49,2024-03-30T01:01:28Z,2760000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,280.0,2.0,1.0,1.0,,,,
282,PT02M38.00S,2024-03-30T01:01:33.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631103,90.75229960578186,33.82352941176471,1610612759,63,49,2024-03-30T01:01:51Z,2770000,False,-81.0,34.0,1,right,MISS M. Branham 8' driving floating bank Shot,[1631103],1610612759.0,SAS,driving floating bank,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,8.79,Missed,,,,,,,,,,,,,,,,,,
283,PT02M38.00S,2024-03-30T01:01:33.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,63,49,2024-03-30T01:01:51Z,2780000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,282.0,3.0,3.0,0.0,,,,
284,PT02M31.00S,2024-03-30T01:01:40.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,5.995400788436268,49.754901960784316,1610612752,63,51,2024-03-30T01:01:58Z,2790000,False,1.0,4.0,1,left,J. Hart running Layup (2 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.41,Made,2.0,,,,,,,,,,,,,,,,,
285,PT02M31.00S,2024-03-30T01:01:44.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,63,51,2024-03-30T01:01:44Z,2800000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M31.00S,2024-03-30T01:03:18.3Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,63,51,2024-03-30T01:03:28Z,2810000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M31.00S,2024-03-30T01:03:18.3Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,63,51,2024-03-30T01:03:28Z,2820000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M31.00S,2024-03-30T01:03:18.3Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,63,51,2024-03-30T01:03:28Z,2830000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M31.00S,2024-03-30T01:03:18.3Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,63,51,2024-03-30T01:03:28Z,2840000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M12.00S,2024-03-30T01:03:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,93.64323258869908,49.01960784313725,1610612759,65,51,2024-03-30T01:03:52Z,2850000,False,-5.0,7.0,1,right,J. Sochan cutting Layup (4 PTS) (V. Wembanyama 5 AST),"[1631110, 1641705]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,V. Wembanyama,1641705.0,5.0,,,,,,,,,,,,,,
292,PT01M49.00S,2024-03-30T01:04:04.0Z,2,REGULAR,3pt,Jump Shot,[],1628973,25.837713534822605,15.686274509803921,1610612752,65,51,2024-03-30T01:04:11Z,2870000,False,172.0,190.0,1,left,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
293,PT01M46.00S,2024-03-30T01:04:07.0Z,2,REGULAR,rebound,offensive,[],1630540,,,1610612752,65,51,2024-03-30T01:04:11Z,2880000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,292.0,1.0,0.0,1.0,,,,
294,PT01M44.00S,2024-03-30T01:04:10.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,28.597240473061763,82.59803921568627,1610612752,65,54,2024-03-30T01:04:14Z,2890000,False,-163.0,216.0,1,left,D. DiVincenzo 27' 3PT  (11 PTS) (M. McBride 1 AST),"[1628978, 1630540]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.08,Made,11.0,M. McBride,1630540.0,1.0,,,,,,,,,,,,,,
296,PT01M26.00S,2024-03-30T01:04:27.5Z,2,REGULAR,3pt,Jump Shot,[],1630200,94.69448094612353,94.36274509803921,1610612759,68,54,2024-03-30T01:04:34Z,2910000,False,222.0,-3.0,1,right,T. Jones 3PT  (6 PTS) (V. Wembanyama 6 AST),"[1630200, 1641705]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.18,Made,6.0,V. Wembanyama,1641705.0,6.0,,,,,,,,,,,,,,
298,PT01M01.00S,2024-03-30T01:04:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,18.610381077529567,58.08823529411765,1610612752,68,54,2024-03-30T01:05:26Z,2930000,False,-40.0,122.0,1,left,MISS J. Hart 12' fadeaway Shot,[1628404],1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,12.89,Missed,,,,,,,,,,,,,,,,,,
299,PT00M59.30S,2024-03-30T01:04:54.6Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,68,54,2024-03-30T01:05:00Z,2940000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,298.0,2.0,2.0,0.0,,,,
300,PT00M57.60S,2024-03-30T01:04:59.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612759,68,54,2024-03-30T01:05:10Z,2950000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628404, 1629640]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,1.0,0.0,Johnson,1629640.0,,,,,,,,
302,PT00M57.60S,2024-03-30T01:05:26.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629640,,,1610612759,69,54,2024-03-30T01:05:26Z,2970000,False,,,0,,K. Johnson Free Throw 1 of 2 (15 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
303,PT00M57.60S,2024-03-30T01:05:46.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629640,,,1610612759,70,54,2024-03-30T01:05:46Z,2980000,False,,,0,,K. Johnson Free Throw 2 of 2 (16 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
304,PT00M52.30S,2024-03-30T01:06:03.4Z,2,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,70,54,2024-03-30T01:06:24Z,2990000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (2 TO),[1628404],1610612752.0,NYK,bad pass,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627519.0,2.0,,,,,,,,,,,,
305,PT00M39.70S,2024-03-30T01:06:30.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641705,93.9060446780552,49.754901960784316,1610612759,72,54,2024-03-30T01:06:39Z,3000000,False,-1.0,5.0,1,right,V. Wembanyama alley-oop DUNK (12 PTS) (K. Johnson 3 AST),"[1641705, 1629640]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.49,Made,12.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
308,PT00M21.70S,2024-03-30T01:07:16.4Z,2,REGULAR,3pt,Jump Shot,[],1628404,19.136005256241788,91.91176470588235,1610612752,72,57,2024-03-30T01:07:22Z,3030000,False,-210.0,127.0,1,left,J. Hart 24' 3PT  (5 PTS) (J. Brunson 6 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.53,Made,5.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,
310,PT00M06.90S,2024-03-30T01:07:37.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612759,72,57,2024-03-30T01:07:45Z,3050000,False,,,0,,P. Achiuwa personal FOUL (3 PF) (Wembanyama 2 FT),"[1630173, 1641705]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,202007.0,,3.0,0.0,Wembanyama,1641705.0,,,,,,,,
312,PT00M06.90S,2024-03-30T01:08:07.0Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,73,57,2024-03-30T01:08:07Z,3070000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (13 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
313,PT00M06.90S,2024-03-30T01:08:29.5Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,74,57,2024-03-30T01:08:29Z,3080000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (14 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2024-03-30T01:08:40.8Z,2,REGULAR,2pt,Jump Shot,[],1628973,9.149145860709593,75.49019607843137,1610612752,74,57,2024-03-30T01:09:16Z,3090000,False,-127.0,34.0,1,left,MISS J. Brunson 13' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,13.18,Missed,,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2024-03-30T01:08:40.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,74,57,2024-03-30T01:08:48Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,314.0,,,,,,,
316,PT00M00.00S,2024-03-30T01:08:46.5Z,2,REGULAR,period,end,[],0,,,1610612752,74,57,2024-03-30T01:08:46Z,3110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-03-30T01:24:10.8Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612752,74,57,2024-03-30T01:24:48Z,3120000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-03-30T01:24:10.8Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612752,74,57,2024-03-30T01:24:48Z,3130000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-03-30T01:24:10.8Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612752,74,57,2024-03-30T01:24:48Z,3140000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-03-30T01:24:10.8Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,74,57,2024-03-30T01:24:48Z,3150000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-03-30T01:24:10.8Z,3,REGULAR,substitution,out,['startperiod'],1631110,,,1610612752,74,57,2024-03-30T01:27:46Z,3155000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-03-30T01:24:10.8Z,3,REGULAR,substitution,in,['startperiod'],1626224,,,1610612752,74,57,2024-03-30T01:27:46Z,3157500,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-03-30T01:25:11.9Z,3,REGULAR,period,start,[],0,,,1610612752,74,57,2024-03-30T01:25:11Z,3160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M35.00S,2024-03-30T01:25:35.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,94.03745072273325,50.245098039215684,1610612752,74,59,2024-03-30T01:25:42Z,3170000,False,1.0,4.0,1,right,I. Hartenstein cutting DUNK (4 PTS) (M. McBride 2 AST),"[1628392, 1630540]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.37,Made,4.0,M. McBride,1630540.0,2.0,,,,,,,,,,,,,,
324,PT11M18.00S,2024-03-30T01:25:52.5Z,3,REGULAR,3pt,Jump Shot,[],1630200,33.590670170827856,50.0,1610612759,74,59,2024-03-30T01:26:00Z,3190000,False,0.0,263.0,1,left,MISS T. Jones 26' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
325,PT11M13.00S,2024-03-30T01:25:57.5Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,74,59,2024-03-30T01:26:00Z,3200000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,324.0,1.0,1.0,0.0,,,,
326,PT11M09.00S,2024-03-30T01:26:02.0Z,3,REGULAR,2pt,Jump Shot,[],1628973,79.58278580814718,38.23529411764706,1610612752,74,61,2024-03-30T01:26:09Z,3210000,False,-59.0,139.0,1,right,J. Brunson 15' step back Jump Shot (23 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,15.13,Made,23.0,,,,,,,,,,,,,,,,,
327,PT10M52.00S,2024-03-30T01:26:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,6.1268068331143235,49.26470588235294,1610612759,74,61,2024-03-30T01:28:46Z,3220000,False,4.0,5.0,1,left,MISS D. Vassell driving finger roll Layup,[1630170],1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
328,PT10M52.00S,2024-03-30T01:26:19.3Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,74,61,2024-03-30T01:28:46Z,3230000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,327.0,9.0,7.0,2.0,,,,
329,PT10M49.00S,2024-03-30T01:26:22.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,5.590000152587891,50.0,1610612759,74,61,2024-03-30T01:26:22Z,3240000,False,0.0,0.0,1,left,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
330,PT10M46.00S,2024-03-30T01:26:24.8Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,74,61,2024-03-30T01:26:24Z,3250000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,329.0,10.0,7.0,3.0,,,,
331,PT10M46.00S,2024-03-30T01:26:24.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,5.590000152587891,50.0,1610612759,74,61,2024-03-30T01:26:24Z,3260000,False,0.0,0.0,1,left,MISS V. Wembanyama putback Layup,[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
332,PT10M45.00S,2024-03-30T01:26:25.5Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,74,61,2024-03-30T01:26:25Z,3270000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,331.0,1.0,1.0,0.0,,,,
333,PT10M43.00S,2024-03-30T01:26:27.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,78.26872536136662,8.823529411764707,1610612752,74,61,2024-03-30T01:26:51Z,3280000,False,-206.0,152.0,1,right,MISS D. DiVincenzo 25' running 3PT,[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
334,PT10M39.00S,2024-03-30T01:26:31.5Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,74,61,2024-03-30T01:26:51Z,3290000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,333.0,11.0,8.0,3.0,,,,
335,PT10M32.00S,2024-03-30T01:26:39.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630577,7.178055190538765,50.0,1610612759,74,61,2024-03-30T01:29:13Z,3300000,False,0.0,15.0,1,left,MISS J. Champagnie driving floating Shot,[1630577],1610612759.0,SAS,driving floating,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
336,PT10M29.00S,2024-03-30T01:26:42.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,74,61,2024-03-30T01:27:12Z,3310000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,335.0,4.0,4.0,0.0,,,,
337,PT10M15.00S,2024-03-30T01:26:56.0Z,3,REGULAR,3pt,Jump Shot,[],1630540,79.188567674113,8.333333333333332,1610612752,74,64,2024-03-30T01:27:16Z,3320000,False,-208.0,143.0,1,right,M. McBride 25' 3PT  (5 PTS) (J. Hart 5 AST),"[1630540, 1628404]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.27,Made,5.0,J. Hart,1628404.0,5.0,,,,,,,,,,,,,,
339,PT09M56.00S,2024-03-30T01:27:14.8Z,3,REGULAR,3pt,Jump Shot,[],1630200,7.835085413929041,4.6568627450980395,1610612759,74,64,2024-03-30T01:27:22Z,3340000,False,227.0,21.0,1,left,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.77,Missed,,,,,,,,,,,,,,,,,,
340,PT09M52.00S,2024-03-30T01:27:18.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,74,64,2024-03-30T01:27:22Z,3350000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,339.0,5.0,5.0,0.0,,,,
341,PT09M40.00S,2024-03-30T01:27:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.77463863337714,50.0,1610612752,74,66,2024-03-30T01:27:54Z,3360000,False,0.0,6.0,1,right,J. Brunson cutting Layup (25 PTS) (I. Hartenstein 1 AST),"[1628973, 1628392]",1610612752.0,NYK,cutting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.6,Made,25.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
