actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
249,PT05M56.00S,2024-04-14T20:17:26.1Z,2,REGULAR,3pt,Jump Shot,[],1630564,19.136005256241788,7.352941176470589,1610612759,47,30,2024-04-14T20:17:31Z,2450000,False,213.0,127.0,1,left,MISS R. Gray 24' 3PT,[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.84,,,,,,,,,,,,
250,PT05M54.00S,2024-04-14T20:17:28.1Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,47,30,2024-04-14T20:17:31Z,2460000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:5),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,249.0,8.0,5.0,3.0,,,,
251,PT05M44.00S,2024-04-14T20:17:39.6Z,2,REGULAR,2pt,Jump Shot,[],1630201,73.9323258869908,50.49019607843137,1610612765,47,32,2024-04-14T20:17:45Z,2470000,False,2.0,193.0,1,right,M. Flynn 19' pullup Jump Shot (2 PTS),[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Center,,,,,,Made,2.0,19.25,,,,,,,,,,,,
253,PT05M22.00S,2024-04-14T20:18:00.0Z,2,REGULAR,3pt,Jump Shot,[],1628380,28.07161629434954,76.22549019607843,1610612759,50,32,2024-04-14T20:18:05Z,2490000,False,-131.0,211.0,1,left,Z. Collins 24' 3PT  (9 PTS) (T. Jones 4 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,24.88,T. Jones,1630200.0,4.0,,,,,,,,,
255,PT05M06.00S,2024-04-14T20:18:16.4Z,2,REGULAR,2pt,Jump Shot,[],1630201,75.1149802890933,44.6078431372549,1610612765,50,34,2024-04-14T20:18:20Z,2510000,False,-27.0,181.0,1,right,M. Flynn 18' pullup Jump Shot (4 PTS),[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Center,,,,,,Made,4.0,18.34,,,,,,,,,,,,
256,PT04M51.00S,2024-04-14T20:18:31.8Z,2,REGULAR,2pt,Jump Shot,[],1628380,21.76412614980289,51.9607843137255,1610612759,52,34,2024-04-14T20:18:37Z,2520000,False,-10.0,152.0,1,left,Z. Collins 15' Jump Shot (11 PTS) (J. Champagnie 2 AST),"[1628380, 1630577]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Center,,,,,,Made,11.0,15.24,J. Champagnie,1630577.0,2.0,,,,,,,,,
258,PT04M36.00S,2024-04-14T20:18:46.0Z,2,REGULAR,3pt,Jump Shot,[],1630201,71.04139290407359,73.0392156862745,1610612765,52,34,2024-04-14T20:18:50Z,2540000,False,115.0,220.0,1,right,MISS M. Flynn 24' pullup 3PT,[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.81,,,,,,,,,,,,
259,PT04M33.00S,2024-04-14T20:18:49.0Z,2,REGULAR,rebound,defensive,[],1631104,,,1610612759,52,34,2024-04-14T20:18:50Z,2550000,False,,,0,,B. Wesley REBOUND (Off:0 Def:4),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,258.0,4.0,4.0,0.0,,,,
260,PT04M23.00S,2024-04-14T20:18:59.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630564,6.521024967148489,50.73529411764706,1610612759,54,34,2024-04-14T20:19:09Z,2560000,False,-4.0,9.0,1,left,R. Gray driving DUNK (4 PTS) (Z. Collins 2 AST),"[1630564, 1628380]",1610612759.0,SAS,driving,,,Gray,R. Gray,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.95,Z. Collins,1628380.0,2.0,,,,,,,,,
262,PT04M10.00S,2024-04-14T20:19:12.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,81.8166885676741,41.911764705882355,1610612765,54,34,2024-04-14T20:19:16Z,2580000,False,-40.0,118.0,1,right,MISS J. Wiseman 12' Jump Shot,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.51,,,,,,,,,,,,
263,PT04M08.00S,2024-04-14T20:19:14.4Z,2,REGULAR,rebound,defensive,[],1630564,,,1610612759,54,34,2024-04-14T20:19:16Z,2590000,False,,,0,,R. Gray REBOUND (Off:0 Def:2),[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,262.0,2.0,2.0,0.0,,,,
264,PT04M02.00S,2024-04-14T20:19:24.1Z,2,REGULAR,turnover,out-of-bounds,[],1630577,,,1610612759,54,34,2024-04-14T20:19:32Z,2600000,False,,,0,,J. Champagnie bad pass out-of-bounds TURNOVER (1 TO),[1630577],1610612759.0,SAS,bad pass,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,1.0,,,,,,,,
265,PT04M02.00S,2024-04-14T20:19:27.8Z,2,REGULAR,substitution,out,[],1630564,,,1610612765,54,34,2024-04-14T20:19:31Z,2610000,False,,,0,,SUB out: R. Gray,[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M02.00S,2024-04-14T20:19:27.8Z,2,REGULAR,substitution,in,[],1631321,,,1610612765,54,34,2024-04-14T20:19:31Z,2620000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M49.00S,2024-04-14T20:19:51.7Z,2,REGULAR,turnover,bad pass,[],1630164,,,1610612765,54,34,2024-04-14T20:19:59Z,2630000,False,,,0,,J. Wiseman bad pass TURNOVER (1 TO),"[1630164, 1631104]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Wesley,1631104.0,,
268,PT03M49.00S,2024-04-14T20:19:51.7Z,2,REGULAR,steal,,[],1631104,,,1610612759,54,34,2024-04-14T20:19:54Z,2640000,False,,,0,,B. Wesley STEAL (2 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT03M44.00S,2024-04-14T20:19:57.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630200,16.90210249671485,96.32352941176471,1610612759,57,34,2024-04-14T20:28:23Z,2650000,False,-232.0,106.0,1,left,T. Jones 25' 3PT running (5 PTS) (B. Wesley 4 AST),"[1630200, 1631104]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,25.49,B. Wesley,1631104.0,4.0,,,,,,,,,
271,PT03M29.00S,2024-04-14T20:20:11.7Z,2,REGULAR,3pt,Jump Shot,[],1629002,67.62483574244416,29.411764705882355,1610612765,57,34,2024-04-14T20:20:16Z,2670000,False,-103.0,252.0,1,right,MISS C. Metu 27' 3PT,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.2,,,,,,,,,,,,
272,PT03M26.00S,2024-04-14T20:20:14.7Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,57,34,2024-04-14T20:20:16Z,2680000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,271.0,5.0,3.0,2.0,,,,
273,PT03M21.00S,2024-04-14T20:20:21.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,5.601182654402102,51.71568627450981,1610612759,59,34,2024-04-14T20:20:31Z,2690000,False,-9.0,0.0,1,left,T. Jones running finger roll Layup (7 PTS),[1630200],1610612759.0,SAS,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.86,,,,,,,,,,,,
274,PT03M06.00S,2024-04-14T20:20:34.8Z,2,REGULAR,3pt,Jump Shot,[],1631093,71.17279894875165,75.0,1610612765,59,34,2024-04-14T20:32:23Z,2700000,False,125.0,218.0,1,right,MISS J. Ivey 25' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.17,,,,,,,,,,,,
275,PT03M04.00S,2024-04-14T20:20:36.8Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,59,34,2024-04-14T20:20:39Z,2710000,False,,,0,,T. Jones REBOUND (Off:0 Def:5),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,274.0,5.0,5.0,0.0,,,,
276,PT03M01.00S,2024-04-14T20:20:40.2Z,2,REGULAR,turnover,lost ball,[],1631104,,,1610612759,59,34,2024-04-14T20:20:44Z,2720000,False,,,0,,B. Wesley lost ball TURNOVER (1 TO),"[1631104, 1630201]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,Flynn,1630201.0,,
277,PT03M01.00S,2024-04-14T20:20:40.2Z,2,REGULAR,steal,,[],1630201,,,1610612765,59,34,2024-04-14T20:20:42Z,2730000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
278,PT02M51.00S,2024-04-14T20:20:50.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630201,68.54467805519053,64.4607843137255,1610612765,59,34,2024-04-14T20:20:55Z,2740000,False,72.0,243.0,1,right,MISS M. Flynn 25' pullup 3PT,[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.37,,,,,,,,,,,,
279,PT02M47.00S,2024-04-14T20:20:54.7Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,59,34,2024-04-14T20:20:55Z,2750000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,278.0,1.0,1.0,0.0,,,,
280,PT02M44.00S,2024-04-14T20:20:59.8Z,2,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612759,59,34,2024-04-14T20:21:27Z,2760000,False,,,0,,J. Wiseman shooting personal FOUL (1 PF) (Collins 2 FT),"[1630164, 1628380]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,Collins,1628380.0,,,,,,,,,,,,,,,
282,PT02M44.00S,2024-04-14T20:21:24.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,59,34,2024-04-14T20:21:49Z,2780000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M44.00S,2024-04-14T20:23:34.8Z,2,REGULAR,substitution,out,[],1631104,,,1610612759,59,34,2024-04-14T20:24:01Z,2790000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M44.00S,2024-04-14T20:23:34.8Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,59,34,2024-04-14T20:24:01Z,2800000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M44.00S,2024-04-14T20:23:34.8Z,2,REGULAR,substitution,out,[],1630201,,,1610612759,59,34,2024-04-14T20:24:01Z,2810000,False,,,0,,SUB out: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M44.00S,2024-04-14T20:23:34.8Z,2,REGULAR,substitution,in,[],1628984,,,1610612759,59,34,2024-04-14T20:24:01Z,2820000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M44.00S,2024-04-14T20:23:34.8Z,2,REGULAR,substitution,in,[],1630572,,,1610612759,59,34,2024-04-14T20:24:01Z,2830000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M44.00S,2024-04-14T20:23:34.8Z,2,REGULAR,substitution,in,[],1631204,,,1610612759,59,34,2024-04-14T20:24:01Z,2840000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M44.00S,2024-04-14T20:24:06.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628380,,,1610612759,60,34,2024-04-14T20:34:05Z,2850000,False,,,0,,Z. Collins Free Throw 1 of 2 (12 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
290,PT02M44.00S,2024-04-14T20:24:06.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628380,,,1610612759,61,34,2024-04-14T20:34:05Z,2860000,False,,,0,,Z. Collins Free Throw 2 of 2 (13 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
291,PT02M29.00S,2024-04-14T20:24:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,94.03745072273325,46.81372549019608,1610612765,61,34,2024-04-14T20:34:52Z,2870000,False,-16.0,4.0,1,right,MISS J. Wiseman cutting Layup,[1630164],1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.63,,,,,,,,,,,,
292,PT02M27.00S,2024-04-14T20:24:37.7Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,61,34,2024-04-14T20:24:41Z,2880000,False,,,0,,T. Jones REBOUND (Off:0 Def:6),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,291.0,6.0,6.0,0.0,,,,
293,PT02M14.00S,2024-04-14T20:24:51.3Z,2,REGULAR,turnover,bad pass,[],1630572,,,1610612759,61,34,2024-04-14T20:24:57Z,2890000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (2 TO),"[1630572, 1630164]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Wiseman,1630164.0,,
294,PT02M14.00S,2024-04-14T20:24:51.3Z,2,REGULAR,steal,,[],1630164,,,1610612765,61,34,2024-04-14T20:24:53Z,2900000,False,,,0,,J. Wiseman STEAL (2 STL),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M07.00S,2024-04-14T20:24:57.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631197,92.9862023653088,46.81372549019608,1610612765,61,36,2024-04-14T20:35:52Z,2910000,False,-16.0,13.0,1,right,J. Rhoden driving floating Jump Shot (5 PTS),[1631197],1610612765.0,DET,driving floating,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,2.08,,,,,,,,,,,,
297,PT01M59.00S,2024-04-14T20:25:06.7Z,2,REGULAR,2pt,Jump Shot,[],1628984,19.267411300919843,72.54901960784314,1610612759,61,36,2024-04-14T20:25:09Z,2930000,False,-113.0,129.0,1,left,MISS D. Graham 17' pullup Shot,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,17.1,,,,,,,,,,,,
298,PT01M57.00S,2024-04-14T20:25:08.7Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,61,36,2024-04-14T20:25:09Z,2940000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:6),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,297.0,9.0,6.0,3.0,,,,
299,PT01M49.00S,2024-04-14T20:25:15.8Z,2,REGULAR,3pt,Jump Shot,[],1631093,74.98357424441524,15.686274509803921,1610612765,61,36,2024-04-14T20:25:20Z,2950000,False,-172.0,183.0,1,right,MISS J. Ivey 25' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.07,,,,,,,,,,,,
300,PT01M45.00S,2024-04-14T20:25:19.8Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,61,36,2024-04-14T20:25:20Z,2960000,False,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,299.0,6.0,4.0,2.0,,,,
301,PT01M36.00S,2024-04-14T20:25:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.770696452036795,41.42156862745098,1610612759,61,36,2024-04-14T20:36:42Z,2970000,False,43.0,105.0,1,left,MISS T. Jones 11' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.35,,,,,,,,,,,,
302,PT01M33.00S,2024-04-14T20:25:32.7Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,61,36,2024-04-14T20:36:42Z,2980000,False,,,0,,Z. Collins REBOUND (Off:3 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,301.0,7.0,4.0,3.0,,,,
303,PT01M25.00S,2024-04-14T20:25:41.5Z,2,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612759,61,36,2024-04-14T20:25:47Z,2990000,False,,,0,,D. Graham bad pass out-of-bounds TURNOVER (2 TO),[1628984],1610612759.0,SAS,bad pass,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,202053.0,,,,,,,,,,,2.0,,,,,,,,
304,PT01M12.00S,2024-04-14T20:26:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,93.77463863337714,46.81372549019608,1610612765,61,36,2024-04-14T20:37:54Z,3000000,False,-16.0,6.0,1,right,MISS J. Ivey driving finger roll Layup,[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.7,,,,,,,,,,,,
305,PT01M12.00S,2024-04-14T20:26:02.2Z,2,REGULAR,rebound,offensive,[],1630164,,,1610612765,61,36,2024-04-14T20:27:02Z,3010000,False,,,0,,J. Wiseman REBOUND (Off:4 Def:6),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,304.0,10.0,6.0,4.0,,,,
306,PT01M10.00S,2024-04-14T20:26:07.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630164,94.40999984741211,50.0,1610612765,61,38,2024-04-14T20:26:40Z,3020000,False,0.0,0.0,1,right,J. Wiseman tip DUNK (10 PTS),[1630164],1610612765.0,DET,tip,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.0,,,,,,,,,,,,
307,PT00M50.60S,2024-04-14T20:26:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,18.2161629434954,44.11764705882353,1610612759,63,38,2024-04-14T20:26:29Z,3030000,False,29.0,119.0,1,left,Z. Collins 12' turnaround fadeaway Jump Shot (15 PTS) (T. Jones 5 AST),"[1628380, 1630200]",1610612759.0,SAS,turnaround fadeaway,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,15.0,12.23,T. Jones,1630200.0,5.0,,,,,,,,,
309,PT00M33.10S,2024-04-14T20:26:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,91.93495400788436,47.05882352941176,1610612765,63,40,2024-04-14T20:38:53Z,3050000,False,-15.0,23.0,1,right,M. Sasser driving floating Jump Shot (4 PTS),[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.75,,,,,,,,,,,,
310,PT00M13.40S,2024-04-14T20:27:06.8Z,2,REGULAR,3pt,Jump Shot,[],1630200,27.020367936925098,83.08823529411765,1610612759,63,40,2024-04-14T20:27:12Z,3060000,False,-165.0,201.0,1,left,MISS T. Jones 26' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.07,,,,,,,,,,,,
311,PT00M10.00S,2024-04-14T20:27:10.2Z,2,REGULAR,rebound,defensive,[],1630164,,,1610612765,63,40,2024-04-14T20:27:10Z,3070000,False,,,0,,J. Wiseman REBOUND (Off:4 Def:7),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,310.0,11.0,7.0,4.0,,,,
312,PT00M02.80S,2024-04-14T20:27:20.4Z,2,REGULAR,foul,personal,[],1631321,,,1610612765,63,40,2024-04-14T20:27:24Z,3080000,False,,,0,,S. Cissoko personal FOUL (1 PF),"[1631321, 1631093]",1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,Mid-Range,16-24 Center,202053.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
314,PT00M00.10S,2024-04-14T20:27:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,87.59855453350855,44.36274509803921,1610612765,63,40,2024-04-14T20:40:13Z,3100000,False,-28.0,64.0,1,right,MISS J. Wiseman 7' driving floating Shot,[1630164],1610612765.0,DET,driving floating,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.0,,,,,,,,,,,,
315,PT00M00.10S,2024-04-14T20:27:47.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,63,40,2024-04-14T20:40:13Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,314.0,,,,,,,
316,PT00M00.00S,2024-04-14T20:27:52.0Z,2,REGULAR,period,end,[],0,,,1610612765,63,40,2024-04-14T20:27:52Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-04-14T20:42:08.5Z,3,REGULAR,substitution,out,['startperiod'],1631321,,,1610612765,63,40,2024-04-14T20:43:02Z,3130000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-04-14T20:42:08.5Z,3,REGULAR,substitution,out,['startperiod'],1628984,,,1610612765,63,40,2024-04-14T20:43:02Z,3140000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-04-14T20:42:08.5Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612765,63,40,2024-04-14T20:43:02Z,3150000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-04-14T20:42:08.5Z,3,REGULAR,substitution,in,['startperiod'],1631104,,,1610612765,63,40,2024-04-14T20:43:02Z,3160000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-04-14T20:43:01.7Z,3,REGULAR,period,start,[],0,,,1610612759,63,40,2024-04-14T20:43:02Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M45.00S,2024-04-14T20:43:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,94.03745072273325,51.9607843137255,1610612759,63,40,2024-04-14T20:43:52Z,3180000,False,10.0,4.0,1,right,MISS J. Champagnie driving Layup,[1630577],1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.04,,,,,,,,,,,,
325,PT11M43.00S,2024-04-14T20:43:17.1Z,3,REGULAR,rebound,defensive,[],1631197,,,1610612765,63,40,2024-04-14T20:43:19Z,3190000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:1),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,324.0,1.0,1.0,0.0,,,,
326,PT11M36.00S,2024-04-14T20:43:24.8Z,3,REGULAR,3pt,Jump Shot,[],1631093,4.944152431011826,97.05882352941177,1610612765,63,40,2024-04-14T20:43:29Z,3200000,False,-235.0,-6.0,1,left,MISS J. Ivey 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.54,,,,,,,,,,,,
327,PT11M33.00S,2024-04-14T20:43:27.8Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,63,40,2024-04-14T20:43:29Z,3210000,False,,,0,,Z. Collins REBOUND (Off:3 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,326.0,8.0,5.0,3.0,,,,
328,PT11M23.00S,2024-04-14T20:43:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,94.1688567674113,52.94117647058824,1610612759,63,40,2024-04-14T20:44:29Z,3220000,False,15.0,2.0,1,right,MISS S. Mamukelashvili driving finger roll Layup,[1630572],1610612759.0,SAS,driving finger roll,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.49,,,,,,,,,,,,
