actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
513,PT10M36.00S,2024-01-23T03:20:19.3Z,4,REGULAR,3pt,Jump Shot,[],1628401,91.27792378449409,95.09803921568627,1610612738,83,96,2024-01-23T03:20:23Z,5050000,False,225.0,29.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
514,PT10M33.00S,2024-01-23T03:20:22.3Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,83,96,2024-01-23T03:20:23Z,5060000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,,,513.0,3.0,3.0,0.0,,,,,,,,,,,,,,
515,PT10M30.00S,2024-01-23T03:20:26.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,7.440867279894875,51.71568627450981,1610612742,83,96,2024-01-23T03:20:31Z,5070000,False,-9.0,17.0,1,left,MISS K. Irving running Layup,[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
516,PT10M25.00S,2024-01-23T03:20:31.0Z,4,REGULAR,rebound,defensive,[],201950,,,1610612738,83,96,2024-01-23T03:22:26Z,5080000,False,,,0,,J. Holiday REBOUND (Off:0 Def:7),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,515.0,7.0,7.0,0.0,,,,,,,,,,,,,,
517,PT10M23.00S,2024-01-23T03:20:31.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201950,67.36202365308804,40.19607843137255,1610612738,83,96,2024-01-23T03:23:04Z,5090000,False,-49.0,254.0,1,right,MISS J. Holiday 25' running pullup 3PT,[201950],1610612738.0,BOS,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
518,PT10M20.00S,2024-01-23T03:20:34.9Z,4,REGULAR,rebound,defensive,[],1641726,,,1610612742,83,96,2024-01-23T03:20:37Z,5100000,False,,,0,,D. Lively II REBOUND (Off:4 Def:4),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,517.0,8.0,4.0,4.0,,,,,,,,,,,,,,
519,PT10M07.00S,2024-01-23T03:20:48.1Z,4,REGULAR,3pt,Jump Shot,[],1630182,31.61957950065703,67.40196078431373,1610612742,83,96,2024-01-23T03:20:52Z,5110000,False,-87.0,245.0,1,left,MISS J. Green 25' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
520,PT10M04.00S,2024-01-23T03:20:51.1Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,83,96,2024-01-23T03:20:52Z,5120000,False,,,0,,L. Kornet REBOUND (Off:1 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,519.0,5.0,4.0,1.0,,,,,,,,,,,,,,
521,PT09M51.00S,2024-01-23T03:21:04.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,69.99014454664915,26.715686274509803,1610612738,83,96,2024-01-23T03:23:30Z,5130000,False,-116.0,230.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
522,PT09M48.00S,2024-01-23T03:21:07.6Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,83,96,2024-01-23T03:21:08Z,5140000,False,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,521.0,4.0,4.0,0.0,,,,,,,,,,,,,,
523,PT09M40.00S,2024-01-23T03:21:15.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,32.802233902759525,53.18627450980392,1610612742,86,96,2024-01-23T03:23:44Z,5150000,False,-16.0,256.0,1,left,L. Doncic 25' 3PT pullup (23 PTS) (D. Lively II 1 AST),"[1629029, 1641726]",1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,23.0,,,,,,,,,,,D. Lively II,1641726.0,1.0
525,PT09M21.00S,2024-01-23T03:21:34.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,86.94152431011827,46.568627450980394,1610612738,86,98,2024-01-23T03:21:38Z,5170000,False,-17.0,70.0,1,right,D. White 7' driving floating Jump Shot (6 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,7.23,Made,,,,,6.0,,,,,,,,,,,,,
526,PT09M03.00S,2024-01-23T03:21:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,15.719448094612352,38.48039215686275,1610612742,86,98,2024-01-23T03:24:33Z,5180000,False,58.0,95.0,1,left,MISS K. Irving 11' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,11.14,Missed,,,,,,,,,,,,,,,,,,
527,PT09M00.00S,2024-01-23T03:21:54.6Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,86,98,2024-01-23T03:21:57Z,5190000,False,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,526.0,4.0,4.0,0.0,,,,,,,,,,,,,,
528,PT08M57.00S,2024-01-23T03:21:57.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630202,92.72339027595268,49.50980392156863,1610612738,86,98,2024-01-23T03:25:03Z,5200000,False,-2.0,16.0,1,right,MISS P. Pritchard running Layup,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
529,PT08M54.00S,2024-01-23T03:22:00.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,98,2024-01-23T03:22:03Z,5210000,False,,,0,,L. Doncic REBOUND (Off:1 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,528.0,13.0,12.0,1.0,,,,,,,,,,,,,,
530,PT08M44.00S,2024-01-23T03:22:10.8Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,86,98,2024-01-23T03:22:16Z,5220000,False,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 1628401]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,3.0,White,1628401.0,,,,,,,,
531,PT08M44.00S,2024-01-23T03:22:10.8Z,4,REGULAR,steal,,[],1628401,,,1610612738,86,98,2024-01-23T03:22:12Z,5230000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
532,PT08M44.00S,2024-01-23T03:22:15.4Z,4,REGULAR,foul,personal,[],1630182,,,1610612738,86,98,2024-01-23T03:22:20Z,5240000,False,,,0,,J. Green personal FOUL (3 PF),"[1630182, 1628369]",1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1193.0,3.0,0.0,Tatum,1628369.0,,,
534,PT08M44.00S,2024-01-23T03:22:21.9Z,4,REGULAR,substitution,out,[],1641726,,,1610612738,86,98,2024-01-23T03:22:38Z,5260000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M44.00S,2024-01-23T03:22:21.9Z,4,REGULAR,substitution,out,[],202681,,,1610612738,86,98,2024-01-23T03:22:38Z,5270000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M44.00S,2024-01-23T03:22:21.9Z,4,REGULAR,substitution,in,[],203501,,,1610612738,86,98,2024-01-23T03:22:38Z,5280000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M44.00S,2024-01-23T03:22:21.9Z,4,REGULAR,substitution,in,[],1628467,,,1610612738,86,98,2024-01-23T03:22:38Z,5290000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M28.00S,2024-01-23T03:22:50.0Z,4,REGULAR,turnover,out-of-bounds,[],1628436,,,1610612738,86,98,2024-01-23T03:22:57Z,5300000,False,,,0,,L. Kornet bad pass out-of-bounds TURNOVER (2 TO),[1628436],1610612738.0,BOS,bad pass,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,,,,,,,,,,
539,PT08M13.00S,2024-01-23T03:23:09.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,8.09789750328515,94.36274509803921,1610612742,86,98,2024-01-23T03:23:17Z,5310000,False,-222.0,24.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
540,PT08M10.00S,2024-01-23T03:23:12.4Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,86,98,2024-01-23T03:23:17Z,5320000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:5),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,539.0,6.0,5.0,1.0,,,,,,,,,,,,,,
541,PT08M08.00S,2024-01-23T03:23:15.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,95.0886990801577,50.98039215686274,1610612738,86,100,2024-01-23T03:23:27Z,5330000,False,5.0,-6.0,1,right,J. Tatum running finger roll Layup (32 PTS) (P. Pritchard 5 AST),"[1628369, 1630202]",1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,32.0,,,,,,,,,,,P. Pritchard,1630202.0,5.0
543,PT08M07.00S,2024-01-23T03:23:30.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,86,100,2024-01-23T03:23:30Z,5350000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M00.00S,2024-01-23T03:26:25.4Z,4,REGULAR,foul,personal,[],1628401,,,1610612742,86,100,2024-01-23T03:26:35Z,5360000,False,,,0,,D. White personal FOUL (2 PF),"[1628401, 1630182]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201639.0,2.0,0.0,Green,1630182.0,,,
546,PT08M00.00S,2024-01-23T03:26:34.1Z,4,REGULAR,substitution,out,[],1627884,,,1610612742,86,100,2024-01-23T03:26:45Z,5380000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M00.00S,2024-01-23T03:26:34.1Z,4,REGULAR,substitution,out,[],1628436,,,1610612742,86,100,2024-01-23T03:26:45Z,5390000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M00.00S,2024-01-23T03:26:34.1Z,4,REGULAR,substitution,in,[],202681,,,1610612742,86,100,2024-01-23T03:26:45Z,5400000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M00.00S,2024-01-23T03:26:34.1Z,4,REGULAR,substitution,in,[],1627759,,,1610612742,86,100,2024-01-23T03:26:45Z,5410000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M37.00S,2024-01-23T03:27:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.964520367936925,44.446997549019606,1610612742,88,100,2024-01-23T03:27:20Z,5420000,False,28.0,13.0,1,left,L. Doncic driving Layup (25 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,25.0,,,,,,,,,,,,,
551,PT07M14.00S,2024-01-23T03:27:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,94.82588699080158,49.26470588235294,1610612738,88,102,2024-01-23T03:27:40Z,5430000,False,-4.0,-4.0,1,right,J. Brown driving Layup (26 PTS) (P. Pritchard 6 AST),"[1627759, 1630202]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,26.0,,,,,,,,,,,P. Pritchard,1630202.0,6.0
553,PT06M55.00S,2024-01-23T03:27:54.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,20.05584756898817,37.254901960784316,1610612742,88,102,2024-01-23T03:31:07Z,5450000,False,64.0,136.0,1,left,MISS L. Doncic 15' floating Shot,[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,15.02,Missed,,,,,,,,,,,,,,,,,,
554,PT06M52.00S,2024-01-23T03:27:57.6Z,4,REGULAR,rebound,offensive,[],1629029,,,1610612742,88,102,2024-01-23T03:28:03Z,5460000,False,,,0,,L. Doncic REBOUND (Off:2 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,553.0,14.0,12.0,2.0,,,,,,,,,,,,,,
555,PT06M51.00S,2024-01-23T03:27:58.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,8.492115637319317,46.81372549019608,1610612742,88,102,2024-01-23T03:28:49Z,5470000,False,16.0,27.0,1,left,MISS L. Doncic putback Layup,[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
556,PT06M47.00S,2024-01-23T03:28:02.1Z,4,REGULAR,rebound,offensive,[],1629029,,,1610612742,88,102,2024-01-23T03:28:02Z,5480000,False,,,0,,L. Doncic REBOUND (Off:3 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,555.0,15.0,12.0,3.0,,,,,,,,,,,,,,
557,PT06M47.00S,2024-01-23T03:28:02.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629029,5.590000152587891,50.0,1610612742,88,102,2024-01-23T03:29:55Z,5490000,False,0.0,0.0,1,left,MISS L. Doncic tip Layup,[1629029],1610612742.0,DAL,tip,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
558,PT06M46.00S,2024-01-23T03:28:03.1Z,4,REGULAR,rebound,offensive,[],1629029,,,1610612742,88,102,2024-01-23T03:29:55Z,5500000,False,,,0,,L. Doncic REBOUND (Off:4 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,557.0,16.0,12.0,4.0,,,,,,,,,,,,,,
559,PT06M46.00S,2024-01-23T03:28:03.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629029,5.590000152587891,50.0,1610612742,88,102,2024-01-23T03:30:41Z,5510000,False,0.0,0.0,1,left,MISS L. Doncic tip Layup,[1629029],1610612742.0,DAL,tip,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
560,PT06M46.00S,2024-01-23T03:28:03.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,88,102,2024-01-23T03:30:41Z,5520000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,559.0,3.0,2.0,1.0,,,,,,,,,,,,,,
561,PT06M43.00S,2024-01-23T03:28:06.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,75.90341655716163,11.519607843137255,1610612738,88,102,2024-01-23T03:31:32Z,5530000,False,-192.0,174.0,1,right,MISS J. Tatum 25' running 3PT,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
562,PT06M43.00S,2024-01-23T03:28:06.6Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,88,102,2024-01-23T03:28:13Z,5540000,False,,,0,,J. Green REBOUND (Off:1 Def:6),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,561.0,7.0,6.0,1.0,,,,,,,,,,,,,,
563,PT06M31.00S,2024-01-23T03:28:19.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.30946123521682,50.245098039215684,1610612742,90,102,2024-01-23T03:28:23Z,5550000,False,-1.0,16.0,1,left,K. Irving driving Layup (18 PTS) (L. Doncic 9 AST),"[202681, 1629029]",1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,18.0,,,,,,,,,,,L. Doncic,1629029.0,9.0
565,PT06M24.00S,2024-01-23T03:28:28.4Z,4,REGULAR,foul,personal,[],203501,,,1610612738,90,102,2024-01-23T03:28:41Z,5570000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1627759]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,201245.0,1.0,0.0,Brown,1627759.0,,,
567,PT06M14.00S,2024-01-23T03:28:59.1Z,4,REGULAR,turnover,bad pass,[],1628401,,,1610612738,90,102,2024-01-23T03:29:04Z,5590000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1629029]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,Doncic,1629029.0,,,,,,,,
568,PT06M14.00S,2024-01-23T03:28:59.1Z,4,REGULAR,steal,,[],1629029,,,1610612742,90,102,2024-01-23T03:29:00Z,5600000,False,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
569,PT06M08.00S,2024-01-23T03:29:05.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630182,9.543363994743759,3.9215686274509802,1610612742,90,102,2024-01-23T03:34:54Z,5610000,False,230.0,37.0,1,left,MISS J. Green running 3PT,[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
570,PT06M07.00S,2024-01-23T03:29:06.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,90,102,2024-01-23T03:29:15Z,5620000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,569.0,,,,,,,,,,,,,,,,,
571,PT06M07.00S,2024-01-23T03:29:12.6Z,4,REGULAR,foul,personal,[],1628467,,,1610612738,90,102,2024-01-23T03:29:27Z,5630000,False,,,0,,M. Kleber loose ball personal FOUL (1 PF),"[1628467, 1628369]",1610612742.0,DAL,loose ball,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,1.0,0.0,Tatum,1628369.0,,,
573,PT05M53.00S,2024-01-23T03:29:39.9Z,4,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612738,90,102,2024-01-23T03:29:50Z,5650000,False,,,0,,L. Doncic shooting personal FOUL (4 PF) (Tatum 2 FT),"[1629029, 1628369]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1193.0,4.0,1.0,Tatum,1628369.0,,,
575,PT05M53.00S,2024-01-23T03:30:06.5Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,90,102,2024-01-23T03:30:06Z,5670000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
576,PT05M53.00S,2024-01-23T03:30:06.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,90,102,2024-01-23T03:30:06Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,,,,,
577,PT05M53.00S,2024-01-23T03:30:22.1Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,90,103,2024-01-23T03:30:22Z,5690000,False,,,0,,J. Tatum Free Throw 2 of 2 (33 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
578,PT05M44.00S,2024-01-23T03:30:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,7.966491458607096,52.20588235294118,1610612742,90,103,2024-01-23T03:30:41Z,5700000,False,-11.0,22.0,1,left,MISS J. Green driving Layup - blocked,"[1630182, 201950]",1610612742.0,DAL,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,Holiday,201950.0,,,,,,,,,,,
579,PT05M44.00S,2024-01-23T03:30:33.1Z,4,REGULAR,block,,[],201950,,,1610612742,90,103,2024-01-23T03:31:40Z,5710000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
580,PT05M41.00S,2024-01-23T03:30:36.1Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,90,103,2024-01-23T03:30:41Z,5720000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:6),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,578.0,7.0,6.0,1.0,,,,,,,,,,,,,,
581,PT05M37.00S,2024-01-23T03:30:40.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,91.14651773981603,50.73529411764706,1610612738,90,103,2024-01-23T03:31:28Z,5730000,False,4.0,31.0,1,right,MISS J. Tatum running Layup - blocked,"[1628369, 1628467]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,Kleber,1628467.0,,,,,,,,,,,
582,PT05M37.00S,2024-01-23T03:30:40.4Z,4,REGULAR,block,,[],1628467,,,1610612738,90,103,2024-01-23T03:30:42Z,5740000,False,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT05M36.00S,2024-01-23T03:30:41.4Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,90,103,2024-01-23T03:31:28Z,5750000,False,,,0,,K. Irving REBOUND (Off:0 Def:5),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,581.0,5.0,5.0,0.0,,,,,,,,,,,,,,
584,PT05M32.00S,2024-01-23T03:30:46.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202681,8.229303547963205,49.26470588235294,1610612742,90,103,2024-01-23T03:37:44Z,5760000,False,4.0,25.0,1,left,MISS K. Irving running Layup - blocked,"[202681, 1630202]",1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,Pritchard,1630202.0,,,,,,,,,,,
585,PT05M32.00S,2024-01-23T03:30:46.7Z,4,REGULAR,block,,[],1630202,,,1610612742,90,103,2024-01-23T03:30:49Z,5770000,False,,,0,,P. Pritchard BLOCK (1 BLK),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
586,PT05M31.00S,2024-01-23T03:30:47.7Z,4,REGULAR,rebound,offensive,[],1629029,,,1610612742,90,103,2024-01-23T03:31:32Z,5780000,False,,,0,,L. Doncic REBOUND (Off:5 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,584.0,17.0,12.0,5.0,,,,,,,,,,,,,,
587,PT05M31.00S,2024-01-23T03:30:51.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fastbreak']",1629029,7.835085413929041,47.794117647058826,1610612742,92,103,2024-01-23T03:38:00Z,5790000,False,11.0,21.0,1,left,L. Doncic putback Layup (27 PTS),[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,27.0,,,,,,,,,,,,,
588,PT05M31.00S,2024-01-23T03:30:55.6Z,4,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612742,92,103,2024-01-23T03:31:23Z,5800000,False,,,0,,D. White shooting personal FOUL (3 PF) (Doncic 1 FT),"[1628401, 1629029]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1193.0,3.0,0.0,Doncic,1629029.0,,,
590,PT05M31.00S,2024-01-23T03:31:24.7Z,4,REGULAR,freethrow,1 of 1,"['2ndchance', 'fastbreak']",1629029,,,1610612742,93,103,2024-01-23T03:31:24Z,5820000,False,,,0,,L. Doncic Free Throw 1 of 1 (28 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
591,PT05M11.00S,2024-01-23T03:31:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,93.9060446780552,53.92156862745098,1610612738,93,103,2024-01-23T03:34:28Z,5830000,False,20.0,5.0,1,right,MISS D. White driving reverse Layup,[1628401],1610612738.0,BOS,driving reverse,,,White,D. White,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
