actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
505,PT03M29.00S,2023-12-03T03:50:17.4Z,3,REGULAR,violation,kicked ball,[],1629029,,,1610612760,79,90,2023-12-03T03:50:24Z,5010000,False,,,0,,L. Doncic kicked ball VIOLATION,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,
506,PT03M23.00S,2023-12-03T03:50:40.1Z,3,REGULAR,2pt,Jump Shot,[],1630198,77.61169513797634,27.696078431372552,1610612760,79,90,2023-12-03T03:50:47Z,5020000,False,-112.0,158.0,1,right,MISS I. Joe 19' step back Shot,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left Center,,,,,,19.34,Missed,,,,,,,,,,,,,
507,PT03M20.00S,2023-12-03T03:50:43.1Z,3,REGULAR,rebound,offensive,[],1641717,,,1610612760,79,90,2023-12-03T03:50:47Z,5030000,False,,,0,,C. Wallace REBOUND (Off:2 Def:4),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,506.0,6.0,4.0,2.0,,,,,,,
509,PT03M17.00S,2023-12-03T03:51:08.2Z,3,REGULAR,turnover,out-of-bounds,[],1631119,,,1610612760,79,90,2023-12-03T03:51:14Z,5050000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631119],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,1204.0,,,,,,,,,,,,,1.0,,,,,,
510,PT03M08.00S,2023-12-03T03:51:21.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641717,,,1610612742,79,90,2023-12-03T03:51:30Z,5060000,False,,,0,,C. Wallace personal FOUL (3 PF) (Powell 2 FT),"[1641717, 203939]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Center,203591.0,3.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
512,PT03M08.00S,2023-12-03T03:51:48.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203939,,,1610612742,80,90,2023-12-03T03:51:48Z,5080000,False,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,Made,,,,,,,,1.0,,,,,
513,PT03M08.00S,2023-12-03T03:52:06.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203939,,,1610612742,81,90,2023-12-03T03:52:06Z,5090000,False,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,Made,,,,,,,,2.0,,,,,
514,PT02M46.00S,2023-12-03T03:52:32.9Z,3,REGULAR,2pt,Jump Shot,[],1641717,82.60512483574244,30.88235294117647,1610612760,81,92,2023-12-03T03:52:40Z,5100000,False,-96.0,111.0,1,right,C. Wallace 14' driving floating Jump Shot (15 PTS),[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,,,,14.65,Made,,,,,,,,15.0,,,,,
515,PT02M37.00S,2023-12-03T03:52:41.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,31.882391590013142,64.70588235294117,1610612742,81,92,2023-12-03T03:53:21Z,5110000,False,-74.0,247.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,25.79,Missed,,,,,,,,,,,,,
516,PT02M33.00S,2023-12-03T03:52:45.2Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,81,92,2023-12-03T03:52:46Z,5120000,False,,,0,,I. Joe REBOUND (Off:1 Def:4),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,,,,,,,515.0,5.0,4.0,1.0,,,,,,,
517,PT02M20.00S,2023-12-03T03:53:01.4Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612760,81,92,2023-12-03T03:53:08Z,5130000,False,,,0,,L. Doncic shooting personal FOUL (1 PF) (Williams 2 FT),"[1629029, 1631119]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Williams,1631119.0,,,,,,,,,,,,,,,
519,PT02M20.00S,2023-12-03T03:53:29.9Z,3,REGULAR,freethrow,1 of 2,[],1631119,,,1610612760,81,93,2023-12-03T03:53:29Z,5150000,False,,,0,,J. Williams Free Throw 1 of 2 (13 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,Made,,,,,,,,13.0,,,,,
520,PT02M20.00S,2023-12-03T03:53:47.0Z,3,REGULAR,freethrow,2 of 2,[],1631119,,,1610612760,81,94,2023-12-03T03:53:47Z,5160000,False,,,0,,J. Williams Free Throw 2 of 2 (14 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,Made,,,,,,,,14.0,,,,,
521,PT02M05.00S,2023-12-03T03:54:06.7Z,3,REGULAR,3pt,Jump Shot,[],1627884,10.463206307490145,3.6764705882352944,1610612742,81,94,2023-12-03T03:54:13Z,5170000,False,232.0,46.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,,,,23.61,Missed,,,,,,,,,,,,,
522,PT02M00.00S,2023-12-03T03:54:11.7Z,3,REGULAR,rebound,defensive,[],202722,,,1610612760,81,94,2023-12-03T03:54:13Z,5180000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,Right Corner 3,24+ Right,,,,,,,,,,521.0,1.0,1.0,0.0,,,,,,,
523,PT01M47.00S,2023-12-03T03:54:24.9Z,3,REGULAR,foul,personal,['3freethrow'],1630702,,,1610612760,81,94,2023-12-03T03:54:40Z,5190000,False,,,0,,J. Hardy shooting personal FOUL (4 PF) (Bertans 3 FT),"[1630702, 202722]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,2003.0,4.0,0.0,Bertans,202722.0,,,,,,,,,,,,,,,
525,PT01M47.00S,2023-12-03T03:54:54.9Z,3,REGULAR,freethrow,1 of 3,[],202722,,,1610612760,81,95,2023-12-03T03:54:54Z,5210000,False,,,0,,D. Bertans Free Throw 1 of 3 (10 PTS),[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,Made,,,,,,,,10.0,,,,,
526,PT01M47.00S,2023-12-03T03:55:09.5Z,3,REGULAR,freethrow,2 of 3,[],202722,,,1610612760,81,96,2023-12-03T03:55:09Z,5220000,False,,,0,,D. Bertans Free Throw 2 of 3 (11 PTS),[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,Made,,,,,,,,11.0,,,,,
527,PT01M47.00S,2023-12-03T03:55:11.5Z,3,REGULAR,substitution,out,[],1631119,,,1610612760,81,96,2023-12-03T03:55:22Z,5230000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT01M47.00S,2023-12-03T03:55:11.5Z,3,REGULAR,substitution,out,[],1641717,,,1610612760,81,96,2023-12-03T03:55:22Z,5240000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT01M47.00S,2023-12-03T03:55:11.5Z,3,REGULAR,substitution,in,[],1631096,,,1610612760,81,96,2023-12-03T03:55:22Z,5250000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT01M47.00S,2023-12-03T03:55:11.5Z,3,REGULAR,substitution,in,[],1629652,,,1610612760,81,96,2023-12-03T03:55:22Z,5260000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT01M47.00S,2023-12-03T03:55:29.8Z,3,REGULAR,freethrow,3 of 3,[],202722,,,1610612760,81,97,2023-12-03T03:55:29Z,5270000,False,,,0,,D. Bertans Free Throw 3 of 3 (12 PTS),[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,Made,,,,,,,,12.0,,,,,
532,PT01M40.00S,2023-12-03T03:55:41.9Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,81,97,2023-12-03T03:55:48Z,5280000,False,,,0,,D. Powell off-the-ball offensive FOUL (1 PF),"[203939, 1629652]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,203591.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
534,PT01M40.00S,2023-12-03T03:55:41.9Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,81,97,2023-12-03T03:55:41Z,5300000,False,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,203591.0,,,,,,,,,,,,,1.0,,,,,,
536,PT01M25.00S,2023-12-03T03:56:13.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202722,92.19776609724047,4.166666666666666,1610612760,81,100,2023-12-03T03:58:09Z,5320000,False,-229.0,21.0,1,right,D. Bertans 3PT pullup (15 PTS),[202722],1610612760.0,OKC,pullup,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,,,,,,23.01,Made,,,,,,,,15.0,,,,,
537,PT01M01.00S,2023-12-03T03:56:37.4Z,3,REGULAR,turnover,bad pass,[],1627884,,,1610612742,81,100,2023-12-03T03:56:51Z,5330000,False,,,0,,D. Jones Jr. bad pass TURNOVER (3 TO),"[1627884, 202722]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,3.0,,Bertans,202722.0,,,
538,PT01M01.00S,2023-12-03T03:56:37.4Z,3,REGULAR,steal,,[],202722,,,1610612760,81,100,2023-12-03T03:56:39Z,5340000,False,,,0,,D. Bertans STEAL (1 STL),[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
539,PT00M59.20S,2023-12-03T03:56:40.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,94.69448094612353,50.49019607843137,1610612760,81,102,2023-12-03T03:57:03Z,5350000,False,2.0,-3.0,1,right,L. Dort running DUNK (7 PTS) (D. Bertans 1 AST),"[1629652, 202722]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,0.36,Made,,,,,,,,7.0,,,D. Bertans,202722.0,1.0
541,PT00M51.10S,2023-12-03T03:56:52.5Z,3,REGULAR,turnover,lost ball,[],1630702,,,1610612742,81,102,2023-12-03T03:58:53Z,5370000,False,,,0,,J. Hardy lost ball TURNOVER (2 TO),"[1630702, 1628983]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,,Gilgeous-Alexander,1628983.0,,,
542,PT00M51.10S,2023-12-03T03:56:52.5Z,3,REGULAR,steal,,[],1628983,,,1610612760,81,102,2023-12-03T03:56:54Z,5380000,False,,,0,,S. Gilgeous-Alexander STEAL (4 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
543,PT00M47.80S,2023-12-03T03:56:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630702,,,1610612760,81,102,2023-12-03T03:57:07Z,5390000,False,,,0,,J. Hardy shooting personal FOUL (5 PF) (Dort 2 FT),"[1630702, 1629652]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,203591.0,5.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
545,PT00M47.80S,2023-12-03T03:57:27.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629652,,,1610612760,81,103,2023-12-03T03:57:27Z,5410000,False,,,0,,L. Dort Free Throw 1 of 2 (8 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,,,,,,,,8.0,,,,,
546,PT00M47.80S,2023-12-03T03:57:27.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629652,,,1610612760,81,103,2023-12-03T03:57:48Z,5420000,False,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
547,PT00M45.50S,2023-12-03T03:57:29.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,81,103,2023-12-03T03:57:48Z,5430000,False,,,0,,L. Doncic REBOUND (Off:2 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,546.0,11.0,9.0,2.0,,,,,,,
548,PT00M34.10S,2023-12-03T03:57:58.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,22.552562417871222,89.70588235294117,1610612742,84,103,2023-12-03T03:58:03Z,5440000,False,-199.0,159.0,1,left,L. Doncic 25' 3PT step back (29 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,25.46,Made,,,,,,,,29.0,,,,,
549,PT00M24.00S,2023-12-03T03:58:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.24901445466492,57.35294117647059,1610612760,84,105,2023-12-03T03:58:20Z,5450000,False,37.0,11.0,1,right,S. Gilgeous-Alexander driving Layup (15 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,3.84,Made,,,,,,,,15.0,,,,,
551,PT00M12.60S,2023-12-03T03:58:35.6Z,3,REGULAR,substitution,out,[],202722,,,1610612742,84,105,2023-12-03T03:58:41Z,5470000,False,,,0,,SUB out: D. Bertans,[202722],1610612760.0,OKC,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M12.60S,2023-12-03T03:58:35.6Z,3,REGULAR,substitution,in,[],1630598,,,1610612742,84,105,2023-12-03T03:58:41Z,5480000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M07.50S,2023-12-03T03:58:50.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.85348226018397,35.53921568627451,1610612742,84,105,2023-12-03T03:58:59Z,5490000,False,72.0,266.0,1,left,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,27.54,Missed,,,,,,,,,,,,,
554,PT00M04.10S,2023-12-03T03:58:53.8Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,84,105,2023-12-03T03:58:53Z,5500000,False,,,0,,I. Joe REBOUND (Off:1 Def:5),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,,,,,,,553.0,6.0,5.0,1.0,,,,,,,
555,PT00M02.00S,2023-12-03T03:58:56.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629652,94.82588699080158,50.49019607843137,1610612760,84,107,2023-12-03T04:00:26Z,5510000,False,2.0,-4.0,1,right,L. Dort running DUNK (10 PTS) (I. Joe 2 AST),"[1629652, 1630198]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,0.46,Made,,,,,,,,10.0,,,I. Joe,1630198.0,2.0
557,PT00M00.40S,2023-12-03T03:59:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630702,64.86530880420499,72.05882352941177,1610612742,84,107,2023-12-03T03:59:22Z,5530000,False,-110.0,557.0,1,left,MISS J. Hardy 56' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,56.8,Missed,,,,,,,,,,,,,
558,PT00M00.10S,2023-12-03T03:59:03.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,84,107,2023-12-03T03:59:22Z,5540000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,557.0,,,,,,,,,,
559,PT00M00.00S,2023-12-03T03:59:08.6Z,3,REGULAR,period,end,[],0,,,1610612742,84,107,2023-12-03T03:59:08Z,5550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,84,107,2023-12-03T04:01:32Z,5560000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612742,84,107,2023-12-03T04:01:32Z,5570000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,out,['startperiod'],203939,,,1610612742,84,107,2023-12-03T04:01:32Z,5580000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,out,['startperiod'],1627884,,,1610612742,84,107,2023-12-03T04:01:32Z,5590000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612742,84,107,2023-12-03T04:01:32Z,5600000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612742,84,107,2023-12-03T04:01:32Z,5610000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,in,['startperiod'],1641726,,,1610612742,84,107,2023-12-03T04:01:32Z,5620000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,in,['startperiod'],1630639,,,1610612742,84,107,2023-12-03T04:01:32Z,5630000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,in,['startperiod'],1641765,,,1610612742,84,107,2023-12-03T04:01:32Z,5640000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612742,84,107,2023-12-03T04:01:32Z,5650000,False,,,0,,SUB in: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612742,84,107,2023-12-03T04:01:32Z,5660000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2023-12-03T03:59:14.0Z,4,REGULAR,substitution,in,['startperiod'],1631114,,,1610612742,84,107,2023-12-03T04:01:32Z,5670000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT12M00.00S,2023-12-03T04:01:48.6Z,4,REGULAR,period,start,[],0,,,1610612760,84,107,2023-12-03T04:01:48Z,5680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT11M46.00S,2023-12-03T04:02:01.7Z,4,REGULAR,3pt,Jump Shot,[],1631096,67.88764783180025,32.1078431372549,1610612760,84,107,2023-12-03T04:02:05Z,5690000,False,-89.0,249.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,26.5,Missed,,,,,,,,,,,,,
574,PT11M43.00S,2023-12-03T04:02:04.7Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,84,107,2023-12-03T04:02:05Z,5700000,False,,,0,,K. Williams REBOUND (Off:3 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,573.0,5.0,2.0,3.0,,,,,,,
575,PT11M37.00S,2023-12-03T04:02:11.7Z,4,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612760,84,107,2023-12-03T04:02:37Z,5710000,False,,,0,,D. Lively II shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1641726, 1631096]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,1204.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,,,,
577,PT11M37.00S,2023-12-03T04:02:38.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631096,,,1610612760,84,108,2023-12-03T04:02:57Z,5730000,False,,,0,,C. Holmgren Free Throw 1 of 2 (7 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,Made,,,,,,,,7.0,,,,,
578,PT11M37.00S,2023-12-03T04:02:38.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631096,,,1610612760,84,108,2023-12-03T04:02:57Z,5740000,False,,,0,,MISS C. Holmgren Free Throw 2 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
579,PT11M34.00S,2023-12-03T04:02:41.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,84,108,2023-12-03T04:02:57Z,5750000,False,,,0,,L. Doncic REBOUND (Off:2 Def:10),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,578.0,12.0,10.0,2.0,,,,,,,
580,PT11M24.00S,2023-12-03T04:03:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630639,29.25427069645204,18.627450980392158,1610612742,87,108,2023-12-03T04:03:12Z,5760000,False,157.0,222.0,1,left,A. Lawson 27' 3PT  (6 PTS) (L. Doncic 10 AST),"[1630639, 1629029]",1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,,,,,,27.23,Made,,,,,,,,6.0,,,L. Doncic,1629029.0,10.0
582,PT11M09.00S,2023-12-03T04:03:21.2Z,4,REGULAR,3pt,Jump Shot,[],1629026,85.62746386333771,4.166666666666666,1610612760,87,111,2023-12-03T04:03:26Z,5780000,False,-229.0,83.0,1,right,K. Williams 24' 3PT  (5 PTS) (J. Williams 5 AST),"[1629026, 1631114]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,,,,24.36,Made,,,,,,,,5.0,,,J. Williams,1631114.0,5.0
584,PT10M56.00S,2023-12-03T04:03:34.6Z,4,REGULAR,3pt,Jump Shot,[],203552,9.017739816031538,4.901960784313726,1610612742,87,111,2023-12-03T04:04:00Z,5800000,False,225.0,32.0,1,left,MISS S. Curry 3PT,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,22.78,Missed,,,,,,,,,,,,,
585,PT10M52.00S,2023-12-03T04:03:38.6Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,87,111,2023-12-03T04:04:00Z,5810000,False,,,0,,K. Williams REBOUND (Off:3 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,584.0,6.0,3.0,3.0,,,,,,,
586,PT10M35.00S,2023-12-03T04:03:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.19776609724047,54.90196078431373,1610612760,87,111,2023-12-03T04:04:03Z,5820000,False,25.0,21.0,1,right,MISS J. Williams driving Layup,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,3.21,Missed,,,,,,,,,,,,,
587,PT10M35.00S,2023-12-03T04:03:55.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,87,111,2023-12-03T04:04:03Z,5830000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,586.0,,,,,,,,,,
588,PT10M35.00S,2023-12-03T04:04:00.4Z,4,REGULAR,foul,personal,[],1631096,,,1610612742,87,111,2023-12-03T04:04:09Z,5840000,False,,,0,,C. Holmgren loose ball personal FOUL (3 PF),"[1631096, 203552]",1610612760.0,OKC,loose ball,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Curry,203552.0,,,,,,,,,,,,,,,
590,PT10M25.00S,2023-12-03T04:04:30.8Z,4,REGULAR,3pt,Jump Shot,[],1630639,27.414586070959263,84.31372549019608,1610612742,90,111,2023-12-03T04:04:38Z,5860000,False,-172.0,205.0,1,left,A. Lawson 26' 3PT  (9 PTS) (L. Doncic 11 AST),"[1630639, 1629029]",1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Left Center,,,,,,26.75,Made,,,,,,,,9.0,,,L. Doncic,1629029.0,11.0
