actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
718,PT00M22.70S,2024-04-07T22:09:49.8Z,4,REGULAR,substitution,out,[],1630224,,,1610612742,126,129,2024-04-07T22:10:10Z,7080000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M22.70S,2024-04-07T22:09:49.8Z,4,REGULAR,substitution,out,[],1628415,,,1610612742,126,129,2024-04-07T22:10:10Z,7090000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M22.70S,2024-04-07T22:09:49.8Z,4,REGULAR,substitution,out,[],1631095,,,1610612742,126,129,2024-04-07T22:10:10Z,7100000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M22.70S,2024-04-07T22:09:49.8Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,126,129,2024-04-07T22:10:10Z,7110000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M22.70S,2024-04-07T22:09:49.8Z,4,REGULAR,substitution,in,[],201145,,,1610612742,126,129,2024-04-07T22:10:10Z,7120000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M22.70S,2024-04-07T22:09:49.8Z,4,REGULAR,substitution,in,[],1630207,,,1610612742,126,129,2024-04-07T22:10:10Z,7130000,False,,,0,,SUB in: N. Hinton,[1630207],1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT00M22.70S,2024-04-07T22:09:49.8Z,4,REGULAR,substitution,in,[],1628988,,,1610612742,126,129,2024-04-07T22:10:10Z,7140000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M20.60S,2024-04-07T22:10:25.4Z,4,REGULAR,3pt,Jump Shot,[],202681,76.03482260183968,11.519607843137255,1610612742,126,129,2024-04-07T22:10:29Z,7150000,False,-192.0,173.0,1,right,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,25.86,Missed,,,,,,,,,,,,,,,
726,PT00M18.10S,2024-04-07T22:10:27.9Z,4,REGULAR,rebound,defensive,[],203493,,,1610612745,126,129,2024-04-07T22:10:27Z,7160000,False,,,0,,R. Bullock Jr. REBOUND (Off:0 Def:3),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,725.0,,,,,,,,,3.0,3.0,0.0
727,PT00M13.60S,2024-04-07T22:10:35.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,126,129,2024-04-07T22:10:35Z,7170000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,out,[],202681,,,1610612745,126,129,2024-04-07T22:12:33Z,7180000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,out,[],1629029,,,1610612745,126,129,2024-04-07T22:12:33Z,7190000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,out,[],201145,,,1610612745,126,129,2024-04-07T22:12:33Z,7200000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,out,[],1630207,,,1610612745,126,129,2024-04-07T22:12:33Z,7210000,False,,,0,,SUB out: N. Hinton,[1630207],1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,out,[],1628988,,,1610612745,126,129,2024-04-07T22:12:33Z,7220000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,in,[],1627884,,,1610612745,126,129,2024-04-07T22:12:33Z,7230000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,in,[],203501,,,1610612745,126,129,2024-04-07T22:12:33Z,7240000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,in,[],1628415,,,1610612745,126,129,2024-04-07T22:12:33Z,7250000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,126,129,2024-04-07T22:12:33Z,7260000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT00M13.60S,2024-04-07T22:11:28.7Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,126,129,2024-04-07T22:12:33Z,7270000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT00M13.60S,2024-04-07T22:12:46.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,126,129,2024-04-07T22:12:46Z,7280000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT00M08.30S,2024-04-07T22:14:22.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612745,126,129,2024-04-07T22:14:30Z,7290000,False,,,0,,D. Jones Jr. take personal FOUL (5 PF) (Smith Jr. 2 FT),"[1627884, 1631095]",1610612742.0,DAL,take,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,200833.0,5.0,0.0,Smith Jr.,1631095.0,,,
741,PT00M08.30S,2024-04-07T22:14:50.1Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,126,129,2024-04-07T22:14:50Z,7310000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
742,PT00M08.30S,2024-04-07T22:14:50.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,126,129,2024-04-07T22:14:50Z,7320000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,741.0,,,,,,,,,,,
743,PT00M08.30S,2024-04-07T22:14:51.7Z,4,REGULAR,substitution,out,[],1627884,,,1610612745,126,129,2024-04-07T22:15:09Z,7330000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT00M08.30S,2024-04-07T22:14:51.7Z,4,REGULAR,substitution,out,[],203501,,,1610612745,126,129,2024-04-07T22:15:09Z,7340000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT00M08.30S,2024-04-07T22:14:51.7Z,4,REGULAR,substitution,in,[],202681,,,1610612745,126,129,2024-04-07T22:15:09Z,7350000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT00M08.30S,2024-04-07T22:14:51.7Z,4,REGULAR,substitution,in,[],1629029,,,1610612745,126,129,2024-04-07T22:15:09Z,7360000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PT00M08.30S,2024-04-07T22:14:50.1Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,126,129,2024-04-07T22:15:29Z,7370000,False,,,0,,MISS J. Smith Jr. Free Throw 2 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
748,PT00M07.70S,2024-04-07T22:14:50.7Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,126,129,2024-04-07T22:15:38Z,7380000,False,,,0,,P. Washington REBOUND (Off:1 Def:10),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,747.0,,,,,,,,,11.0,10.0,1.0
749,PT00M00.00S,2024-04-07T22:15:27.4Z,4,REGULAR,3pt,Jump Shot,[],203957,76.69185282522996,89.70588235294117,1610612742,129,129,2024-04-07T22:15:47Z,7390000,False,199.0,167.0,1,right,D. Exum 25' 3PT  (12 PTS) (L. Doncic 11 AST),"[203957, 1629029]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,25.91,Made,12.0,,,,L. Doncic,1629029.0,11.0,,,,,,,,
752,PT00M00.00S,2024-04-07T22:16:23.5Z,4,REGULAR,period,end,[],0,,,1610612745,129,129,2024-04-07T22:16:23Z,7420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,PT05M00.00S,2024-04-07T22:16:27.0Z,5,OVERTIME,substitution,out,['startperiod'],1628467,,,1610612745,129,129,2024-04-07T22:18:20Z,7430000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
756,PT05M00.00S,2024-04-07T22:16:27.0Z,5,OVERTIME,substitution,in,['startperiod'],1629655,,,1610612745,129,129,2024-04-07T22:18:20Z,7440000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
757,PT05M00.00S,2024-04-07T22:18:33.3Z,5,OVERTIME,period,start,[],0,,,0,129,129,2024-04-07T22:18:33Z,7450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,PT04M56.00S,2024-04-07T22:18:36.5Z,5,OVERTIME,jumpball,recovered,[],202681,,,1610612742,129,129,2024-04-07T22:18:36Z,7470000,False,,,0,,Jump Ball D. Gafford vs. J. Smith Jr.: Tip to K. Irving,"[202681, 1629655, 1631095]",1610612742.0,DAL,startperiod,K. Irving,202681.0,Irving,K. Irving,Gafford,1629655.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
762,PT04M44.00S,2024-04-07T22:18:48.0Z,5,OVERTIME,3pt,Jump Shot,[],203957,95.22010512483574,96.32352941176471,1610612742,129,129,2024-04-07T22:18:53Z,7500000,False,232.0,-8.0,1,right,MISS D. Exum 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,,,,23.17,Missed,,,,,,,,,,,,,,,
763,PT04M41.00S,2024-04-07T22:18:51.0Z,5,OVERTIME,rebound,defensive,[],1628415,,,1610612745,129,129,2024-04-07T22:18:53Z,7510000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,,,,,,762.0,,,,,,,,,2.0,2.0,0.0
764,PT04M37.00S,2024-04-07T22:18:58.5Z,5,OVERTIME,foul,personal,['2freethrow'],203957,,,1610612745,129,129,2024-04-07T22:19:03Z,7520000,False,,,0,,D. Exum shooting personal FOUL (3 PF) (VanVleet 2 FT),"[203957, 1627832]",1610612742.0,DAL,shooting,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,3.0,0.0,VanVleet,1627832.0,,,
766,PT04M37.00S,2024-04-07T22:19:24.6Z,5,OVERTIME,freethrow,1 of 2,['fastbreak'],1627832,,,1610612745,129,130,2024-04-07T22:19:24Z,7540000,False,,,0,,F. VanVleet Free Throw 1 of 2 (21 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
767,PT04M37.00S,2024-04-07T22:19:28.8Z,5,OVERTIME,substitution,out,[],1629655,,,1610612745,129,130,2024-04-07T22:19:39Z,7550000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
768,PT04M37.00S,2024-04-07T22:19:28.8Z,5,OVERTIME,substitution,in,[],1628467,,,1610612745,129,130,2024-04-07T22:19:39Z,7560000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
769,PT04M37.00S,2024-04-07T22:19:24.6Z,5,OVERTIME,freethrow,2 of 2,['fastbreak'],1627832,,,1610612745,129,131,2024-04-07T22:20:26Z,7570000,False,,,0,,F. VanVleet Free Throw 2 of 2 (22 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
770,PT04M20.00S,2024-04-07T22:20:01.0Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],202681,86.02168199737189,37.254901960784316,1610612742,131,131,2024-04-07T22:20:04Z,7580000,False,-64.0,79.0,1,right,K. Irving 10' pullup Jump Shot (44 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,,,,10.14,Made,44.0,,,,,,,,,,,,,,
771,PT04M02.00S,2024-04-07T22:20:18.9Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1627832,7.966491458607096,46.07843137254902,1610612745,131,131,2024-04-07T22:20:21Z,7590000,False,20.0,22.0,1,left,MISS F. VanVleet driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,2.98,Missed,,,,,,,,,,,,,,,
772,PT04M00.00S,2024-04-07T22:20:20.9Z,5,OVERTIME,rebound,defensive,[],203957,,,1610612742,131,131,2024-04-07T22:20:21Z,7600000,False,,,0,,D. Exum REBOUND (Off:1 Def:7),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,,,,,,771.0,,,,,,,,,8.0,7.0,1.0
773,PT03M59.00S,2024-04-07T22:20:26.4Z,5,OVERTIME,foul,personal,['2freethrow'],203493,,,1610612742,131,131,2024-04-07T22:20:45Z,7610000,False,,,0,,R. Bullock Jr. shooting personal FOUL (5 PF) (Irving 2 FT),"[203493, 202681]",1610612745.0,HOU,shooting,,,Bullock Jr.,R. Bullock Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,202056.0,5.0,0.0,Irving,202681.0,,,
775,PT03M59.00S,2024-04-07T22:21:04.8Z,5,OVERTIME,freethrow,1 of 2,['fastbreak'],202681,,,1610612742,132,131,2024-04-07T22:21:04Z,7630000,False,,,0,,K. Irving Free Throw 1 of 2 (45 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,45.0,,,,,,,,,,,,,,
776,PT03M59.00S,2024-04-07T22:21:24.7Z,5,OVERTIME,freethrow,2 of 2,['fastbreak'],202681,,,1610612742,133,131,2024-04-07T22:21:24Z,7640000,False,,,0,,K. Irving Free Throw 2 of 2 (46 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,46.0,,,,,,,,,,,,,,
778,PT03M40.00S,2024-04-07T22:21:46.5Z,5,OVERTIME,3pt,Jump Shot,[],1630224,21.369908015768726,91.42156862745098,1610612745,133,131,2024-04-07T22:21:50Z,7660000,False,-207.0,148.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,25.48,Missed,,,,,,,,,,,,,,,
779,PT03M37.00S,2024-04-07T22:21:49.5Z,5,OVERTIME,rebound,defensive,[],202681,,,1610612742,133,131,2024-04-07T22:21:50Z,7670000,False,,,0,,K. Irving REBOUND (Off:0 Def:7),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,778.0,,,,,,,,,7.0,7.0,0.0
780,PT03M19.00S,2024-04-07T22:22:07.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203957,93.51182654402102,48.28431372549019,1610612742,135,131,2024-04-07T22:22:10Z,7680000,False,-9.0,8.0,1,right,D. Exum driving Layup (14 PTS),[203957],1610612742.0,DAL,driving,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,1.21,Made,14.0,,,,,,,,,,,,,,
781,PT03M01.00S,2024-04-07T22:22:24.4Z,5,OVERTIME,3pt,Jump Shot,[],1628415,22.28975032851511,88.72549019607843,1610612745,135,134,2024-04-07T22:22:28Z,7690000,False,-194.0,157.0,1,left,D. Brooks 24' 3PT  (29 PTS) (F. VanVleet 12 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,24.93,Made,29.0,,,,F. VanVleet,1627832.0,12.0,,,,,,,,
783,PT02M34.00S,2024-04-07T22:22:53.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],202681,92.59198423127464,53.92156862745098,1610612742,135,134,2024-04-07T22:23:55Z,7710000,False,20.0,17.0,1,right,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,2.6,Missed,,,,,,,,,,,,,,,
784,PT02M33.00S,2024-04-07T22:22:54.4Z,5,OVERTIME,rebound,offensive,[],1629023,,,1610612742,135,134,2024-04-07T22:24:19Z,7720000,False,,,0,,P. Washington REBOUND (Off:2 Def:10),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,783.0,,,,,,,,,12.0,10.0,2.0
785,PT02M33.00S,2024-04-07T22:22:57.9Z,5,OVERTIME,foul,personal,['2freethrow'],203493,,,1610612742,135,134,2024-04-07T22:23:15Z,7730000,False,,,0,,R. Bullock Jr. shooting personal FOUL (6 PF) (Washington 2 FT),"[203493, 1629023]",1610612745.0,HOU,shooting,,,Bullock Jr.,R. Bullock Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,6.0,0.0,Washington,1629023.0,,,
787,PT02M33.00S,2024-04-07T22:23:20.2Z,5,OVERTIME,substitution,out,[],203493,,,1610612742,135,134,2024-04-07T22:23:33Z,7750000,False,,,0,,SUB out: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
788,PT02M33.00S,2024-04-07T22:23:20.2Z,5,OVERTIME,substitution,in,[],201145,,,1610612742,135,134,2024-04-07T22:23:33Z,7760000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
789,PT02M33.00S,2024-04-07T22:23:39.8Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1629023,,,1610612742,136,134,2024-04-07T22:23:39Z,7770000,False,,,0,,P. Washington Free Throw 1 of 2 (7 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
790,PT02M33.00S,2024-04-07T22:24:01.0Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1629023,,,1610612742,137,134,2024-04-07T22:24:01Z,7780000,False,,,0,,P. Washington Free Throw 2 of 2 (8 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
791,PT02M22.00S,2024-04-07T22:24:17.6Z,5,OVERTIME,3pt,Jump Shot,[],1627832,32.40801576872536,52.94117647058824,1610612745,137,134,2024-04-07T22:25:15Z,7790000,False,-15.0,252.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,25.25,Missed,,,,,,,,,,,,,,,
792,PT02M22.00S,2024-04-07T22:24:17.6Z,5,OVERTIME,rebound,defensive,[],1629023,,,1610612742,137,134,2024-04-07T22:24:22Z,7800000,False,,,0,,P. Washington REBOUND (Off:2 Def:11),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,791.0,,,,,,,,,13.0,11.0,2.0
793,PT02M07.00S,2024-04-07T22:24:31.7Z,5,OVERTIME,turnover,bad pass,[],203957,,,1610612742,137,134,2024-04-07T22:24:34Z,7810000,False,,,0,,D. Exum bad pass TURNOVER (4 TO),"[203957, 201145]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Center,4.0,Green,201145.0,,,,,,,,,,,,,,,,,
794,PT02M07.00S,2024-04-07T22:24:31.7Z,5,OVERTIME,steal,,[],201145,,,1610612745,137,134,2024-04-07T22:24:33Z,7820000,False,,,0,,J. Green STEAL (2 STL),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
795,PT02M02.00S,2024-04-07T22:24:36.9Z,5,OVERTIME,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627832,5.995400788436268,51.470588235294116,1610612745,137,136,2024-04-07T22:26:37Z,7830000,False,-7.0,4.0,1,left,F. VanVleet running Layup (24 PTS),[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,0.84,Made,24.0,,,,,,,,,,,,,,
796,PT01M48.00S,2024-04-07T22:24:57.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],202681,90.09526938239159,49.01960784313725,1610612742,139,136,2024-04-07T22:25:00Z,7840000,False,-5.0,41.0,1,right,K. Irving driving finger roll Layup (48 PTS),[202681],1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,4.09,Made,48.0,,,,,,,,,,,,,,
797,PT01M42.00S,2024-04-07T22:25:03.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628415,7.178055190538765,42.64705882352941,1610612745,139,136,2024-04-07T22:25:07Z,7850000,False,37.0,15.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,3.97,Missed,,,,,,,,,,,,,,,
798,PT01M40.00S,2024-04-07T22:25:05.7Z,5,OVERTIME,rebound,defensive,[],1628467,,,1610612742,139,136,2024-04-07T22:25:07Z,7860000,False,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,797.0,,,,,,,,,3.0,3.0,0.0
799,PT01M23.00S,2024-04-07T22:25:22.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203957,93.38042049934296,55.63725490196079,1610612742,139,136,2024-04-07T22:25:25Z,7870000,False,28.0,10.0,1,right,MISS D. Exum driving Layup,[203957],1610612742.0,DAL,driving,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,2.98,Missed,,,,,,,,,,,,,,,
800,PT01M22.00S,2024-04-07T22:25:23.1Z,5,OVERTIME,rebound,defensive,[],1630224,,,1610612745,139,136,2024-04-07T22:25:25Z,7880000,False,,,0,,J. Green REBOUND (Off:0 Def:6),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,799.0,,,,,,,,,6.0,6.0,0.0
801,PT01M15.00S,2024-04-07T22:25:30.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630224,9.543363994743759,47.794117647058826,1610612745,139,136,2024-04-07T22:25:34Z,7890000,False,11.0,37.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,3.88,Missed,,,,,,,,,,,,,,,
802,PT01M13.00S,2024-04-07T22:25:32.7Z,5,OVERTIME,rebound,defensive,[],1628467,,,1610612742,139,136,2024-04-07T22:27:19Z,7900000,False,,,0,,M. Kleber REBOUND (Off:0 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,801.0,,,,,,,,,4.0,4.0,0.0
803,PT00M59.10S,2024-04-07T22:25:47.1Z,5,OVERTIME,3pt,Jump Shot,[],1629023,94.95729303547962,3.431372549019608,1610612742,142,136,2024-04-07T22:26:22Z,7910000,False,-233.0,-5.0,1,right,P. Washington 3PT  (11 PTS) (M. Kleber 3 AST),"[1629023, 1628467]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,23.29,Made,11.0,,,,M. Kleber,1628467.0,3.0,,,,,,,,
805,PT00M59.10S,2024-04-07T22:25:52.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612745,142,136,2024-04-07T22:25:52Z,7930000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,PT00M59.10S,2024-04-07T22:27:02.5Z,5,OVERTIME,substitution,out,[],1628467,,,1610612745,142,136,2024-04-07T22:27:20Z,7940000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
