actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
511,PT11M31.00S,2023-10-28T02:21:17.4Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,88,91,2023-10-28T02:21:18Z,5060000,False,,,0,,C. Thomas REBOUND (Off:0 Def:6),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,510.0,6.0,6.0,0.0,,,,,,,,,,,,,,
512,PT11M28.00S,2023-10-28T02:21:21.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,22.946780551905388,88.97058823529412,1610612751,88,91,2023-10-28T02:22:37Z,5070000,False,-195.0,163.0,1,left,MISS L. Walker IV 25' running 3PT,[1629022],1610612751.0,BKN,running,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
513,PT11M24.00S,2023-10-28T02:21:25.1Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612742,88,91,2023-10-28T02:21:25Z,5080000,False,,,0,,G. Williams REBOUND (Off:0 Def:6),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,512.0,6.0,6.0,0.0,,,,,,,,,,,,,,
514,PT11M17.00S,2023-10-28T02:21:33.1Z,4,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612742,88,91,2023-10-28T02:21:39Z,5090000,False,,,0,,D. Finney-Smith shooting personal FOUL (5 PF) (Powell 2 FT),"[1627827, 203939]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,5.0,0.0,Powell,203939.0,,,,,,,,,
516,PT11M17.00S,2023-10-28T02:21:57.4Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,89,91,2023-10-28T02:21:57Z,5110000,False,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
517,PT11M17.00S,2023-10-28T02:21:59.0Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,89,91,2023-10-28T02:22:10Z,5120000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M17.00S,2023-10-28T02:21:59.0Z,4,REGULAR,substitution,in,[],1627732,,,1610612742,89,91,2023-10-28T02:22:10Z,5130000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M17.00S,2023-10-28T02:22:17.5Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,90,91,2023-10-28T02:22:17Z,5140000,False,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
520,PT11M04.00S,2023-10-28T02:22:32.1Z,4,REGULAR,turnover,lost ball,[],1627732,,,1610612751,90,91,2023-10-28T02:25:32Z,5150000,False,,,0,,B. Simmons lost ball TURNOVER (2 TO),"[1627732, 203939]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,,,,Powell,203939.0
521,PT11M04.00S,2023-10-28T02:22:32.1Z,4,REGULAR,steal,,[],203939,,,1610612742,90,91,2023-10-28T02:22:35Z,5160000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
522,PT10M57.00S,2023-10-28T02:22:38.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203501,93.64323258869908,50.0,1610612742,90,91,2023-10-28T02:22:43Z,5170000,False,0.0,7.0,1,right,MISS T. Hardaway Jr. driving Layup,[203501],1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
523,PT10M54.00S,2023-10-28T02:22:41.6Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,90,91,2023-10-28T02:22:43Z,5180000,False,,,0,,C. Thomas REBOUND (Off:0 Def:7),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,522.0,7.0,7.0,0.0,,,,,,,,,,,,,,
524,PT10M52.00S,2023-10-28T02:22:48.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1630560,8.09789750328515,40.68627450980392,1610612751,90,93,2023-10-28T02:27:17Z,5190000,False,47.0,24.0,1,left,C. Thomas running Layup (22 PTS),[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,,,,,,,,,,22.0,,,,,,,,
525,PT10M52.00S,2023-10-28T02:22:52.5Z,4,REGULAR,violation,defensive goaltending,[],203939,,,1610612751,90,93,2023-10-28T02:23:00Z,5200000,False,,,0,,D. Powell defensive goaltending VIOLATION,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
526,PT10M52.00S,2023-10-28T02:23:00.6Z,4,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612751,90,93,2023-10-28T02:24:02Z,5210000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Thomas 1 FT),"[1630182, 1630560]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,2.0,0.0,Thomas,1630560.0,,,,,,,,,
528,PT10M52.00S,2023-10-28T02:23:22.4Z,4,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,90,94,2023-10-28T02:23:22Z,5230000,False,,,0,,C. Thomas Free Throw 1 of 1 (23 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,23.0,,,,,,,,
529,PT10M42.00S,2023-10-28T02:23:34.7Z,4,REGULAR,3pt,Jump Shot,[],202681,64.20827858081472,51.9607843137255,1610612742,90,94,2023-10-28T02:23:38Z,5240000,False,10.0,284.0,1,right,MISS K. Irving 28' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,28.41,Missed,,,,,,,,,,,,,,,,,,
530,PT10M39.00S,2023-10-28T02:23:37.7Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,90,94,2023-10-28T02:23:38Z,5250000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:6),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,529.0,7.0,6.0,1.0,,,,,,,,,,,,,,
531,PT10M29.00S,2023-10-28T02:23:47.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,13.272010512483574,61.29748774509803,1610612751,90,96,2023-10-28T02:23:52Z,5260000,False,-56.0,72.0,1,left,C. Thomas 9' driving floating Jump Shot (25 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,9.18,Made,,,,,,,,,,25.0,,,,,,,,
532,PT10M17.00S,2023-10-28T02:23:59.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.11760840998686,49.50980392156863,1610612742,92,96,2023-10-28T02:28:39Z,5270000,False,-2.0,12.0,1,right,D. Powell reverse Layup (4 PTS) (K. Irving 3 AST),"[203939, 202681]",1610612742.0,DAL,reverse,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,4.0,,,,K. Irving,202681.0,3.0,,
534,PT10M10.00S,2023-10-28T02:24:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,6.915243101182654,45.83333333333333,1610612751,92,96,2023-10-28T02:24:12Z,5290000,False,21.0,13.0,1,left,MISS L. Walker IV driving Layup,[1629022],1610612751.0,BKN,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
535,PT10M08.00S,2023-10-28T02:24:09.9Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,92,96,2023-10-28T02:24:12Z,5300000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,534.0,4.0,3.0,1.0,,,,,,,,,,,,,,
536,PT09M56.00S,2023-10-28T02:24:21.1Z,4,REGULAR,3pt,Jump Shot,[],203501,72.22404730617609,17.892156862745097,1610612742,92,96,2023-10-28T02:24:25Z,5310000,False,-161.0,209.0,1,right,MISS T. Hardaway Jr. 26' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
537,PT09M54.00S,2023-10-28T02:24:23.1Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612751,92,96,2023-10-28T02:24:25Z,5320000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,536.0,1.0,1.0,0.0,,,,,,,,,,,,,,
538,PT09M49.00S,2023-10-28T02:24:28.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626220,7.703679369250986,51.225490196078425,1610612751,92,96,2023-10-28T02:24:34Z,5330000,False,-6.0,20.0,1,left,MISS R. O'Neale running Layup,[1626220],1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
539,PT09M46.00S,2023-10-28T02:24:31.5Z,4,REGULAR,rebound,offensive,[],1626220,,,1610612751,92,96,2023-10-28T02:24:34Z,5340000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:6),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,538.0,8.0,6.0,2.0,,,,,,,,,,,,,,
540,PT09M46.00S,2023-10-28T02:24:31.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1626220,5.590000152587891,50.0,1610612751,92,98,2023-10-28T02:24:38Z,5350000,False,0.0,0.0,1,left,R. O'Neale tip Layup (2 PTS),[1626220],1610612751.0,BKN,tip,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,2.0,,,,,,,,
541,PT09M32.00S,2023-10-28T02:24:45.8Z,4,REGULAR,3pt,Jump Shot,[],203501,71.56701708278581,22.30392156862745,1610612742,95,98,2023-10-28T02:24:49Z,5360000,False,-138.0,215.0,1,right,T. Hardaway Jr. 25' 3PT  (19 PTS) (K. Irving 4 AST),"[203501, 202681]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.56,Made,,,,,,,,,,19.0,,,,K. Irving,202681.0,4.0,,
543,PT09M29.00S,2023-10-28T02:24:55.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,95,98,2023-10-28T02:24:55Z,5380000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M29.00S,2023-10-28T02:26:58.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612751,95,98,2023-10-28T02:27:43Z,5390000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M29.00S,2023-10-28T02:26:58.4Z,4,REGULAR,substitution,in,[],1628467,,,1610612751,95,98,2023-10-28T02:27:43Z,5400000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M16.00S,2023-10-28T02:28:00.8Z,4,REGULAR,foul,personal,[],202681,,,1610612751,95,98,2023-10-28T02:28:20Z,5410000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1627732]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,201639.0,2.0,0.0,Simmons,1627732.0,,,,,,,,,
549,PT09M09.00S,2023-10-28T02:28:42.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,31.225361366622867,70.58823529411765,1610612751,95,101,2023-10-28T02:30:44Z,5440000,False,-103.0,241.0,1,left,C. Thomas 26' 3PT pullup (28 PTS) (B. Simmons 7 AST),"[1630560, 1627732]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,,,,,,28.0,,,,B. Simmons,1627732.0,7.0,,
551,PT08M46.00S,2023-10-28T02:29:06.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.38042049934296,49.50980392156863,1610612742,97,101,2023-10-28T02:31:17Z,5460000,False,-2.0,10.0,1,right,D. Powell cutting Layup (6 PTS) (T. Hardaway Jr. 1 AST),"[203939, 203501]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,,6.0,,,,T. Hardaway Jr.,203501.0,1.0,,
553,PT08M34.00S,2023-10-28T02:29:19.1Z,4,REGULAR,3pt,Jump Shot,[],1629022,29.6484888304862,27.696078431372552,1610612751,97,104,2023-10-28T02:29:23Z,5480000,False,112.0,226.0,1,left,L. Walker IV 25' 3PT  (14 PTS) (B. Simmons 8 AST),"[1629022, 1627732]",1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.22,Made,,,,,,,,,,14.0,,,,B. Simmons,1627732.0,8.0,,
555,PT08M19.00S,2023-10-28T02:29:34.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,87.99277266754271,58.82352941176471,1610612742,97,104,2023-10-28T02:29:40Z,5500000,False,44.0,60.0,1,right,MISS J. Green 7' driving floating Shot - blocked,"[1630182, 1629022]",1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,,,,,,,Walker IV,1629022.0,,,,,,
556,PT08M19.00S,2023-10-28T02:29:34.6Z,4,REGULAR,block,,[],1629022,,,1610612742,97,104,2023-10-28T02:29:38Z,5510000,False,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT08M19.00S,2023-10-28T02:29:34.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,97,104,2023-10-28T02:29:40Z,5520000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,555.0,,,,,,,,,,,,,,,,,
559,PT08M19.00S,2023-10-28T02:29:47.8Z,4,REGULAR,foul,personal,[],1627732,,,1610612742,97,104,2023-10-28T02:29:59Z,5540000,False,,,0,,B. Simmons personal FOUL (2 PF),"[1627732, 203939]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201639.0,2.0,0.0,Powell,203939.0,,,,,,,,,
561,PT08M15.00S,2023-10-28T02:30:16.2Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612742,97,104,2023-10-28T02:30:23Z,5560000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Irving 2 FT),"[1626220, 202681]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,3.0,0.0,Irving,202681.0,,,,,,,,,
563,PT08M15.00S,2023-10-28T02:30:48.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202681,,,1610612742,98,104,2023-10-28T02:30:48Z,5580000,False,,,0,,K. Irving Free Throw 1 of 2 (12 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
564,PT08M15.00S,2023-10-28T02:31:08.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202681,,,1610612742,99,104,2023-10-28T02:31:08Z,5590000,False,,,0,,K. Irving Free Throw 2 of 2 (13 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
565,PT07M59.00S,2023-10-28T02:31:26.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,18.2161629434954,51.470588235294116,1610612751,99,106,2023-10-28T02:35:22Z,5600000,False,-7.0,119.0,1,left,S. Dinwiddie 11' fadeaway Jump Shot (23 PTS),[203915],1610612751.0,BKN,fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,11.89,Made,,,,,,,,,,23.0,,,,,,,,
566,PT07M45.00S,2023-10-28T02:31:39.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.52496714848883,41.42156862745098,1610612742,101,106,2023-10-28T02:31:44Z,5610000,False,-43.0,102.0,1,right,K. Irving 11' turnaround fadeaway Jump Shot (15 PTS),[202681],1610612742.0,DAL,turnaround fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,11.1,Made,,,,,,,,,,15.0,,,,,,,,
567,PT07M36.00S,2023-10-28T02:31:52.4Z,4,REGULAR,foul,offensive,[],203915,,,1610612751,101,106,2023-10-28T02:31:58Z,5620000,False,,,0,,S. Dinwiddie offensive FOUL (2 PF),"[203915, 1630182]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,1628487.0,2.0,0.0,Green,1630182.0,,,,,,,,,
569,PT07M36.00S,2023-10-28T02:31:52.4Z,4,REGULAR,turnover,offensive foul,[],203915,,,1610612751,101,106,2023-10-28T02:31:52Z,5640000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (2 TO),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,1628487.0,,,,,,,,2.0,,,,,
570,PT07M27.00S,2023-10-28T02:32:14.5Z,4,REGULAR,foul,personal,['2freethrow'],203915,,,1610612742,101,106,2023-10-28T02:32:25Z,5650000,False,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (Irving 2 FT),"[203915, 202681]",1610612751.0,BKN,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,3.0,0.0,Irving,202681.0,,,,,,,,,
572,PT07M27.00S,2023-10-28T02:32:56.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202681,,,1610612742,102,106,2023-10-28T02:32:56Z,5670000,False,,,0,,K. Irving Free Throw 1 of 2 (16 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
573,PT07M27.00S,2023-10-28T02:32:58.0Z,4,REGULAR,substitution,out,[],1630560,,,1610612742,102,106,2023-10-28T02:33:14Z,5680000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M27.00S,2023-10-28T02:32:58.0Z,4,REGULAR,substitution,in,[],1628969,,,1610612742,102,106,2023-10-28T02:33:14Z,5690000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M27.00S,2023-10-28T02:33:18.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202681,,,1610612742,103,106,2023-10-28T02:33:18Z,5700000,False,,,0,,K. Irving Free Throw 2 of 2 (17 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
576,PT07M05.00S,2023-10-28T02:33:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,12.959921156373195,36.51960784313725,1610612751,103,106,2023-10-28T02:33:48Z,5710000,False,67.0,69.0,1,left,MISS M. Bridges 9' turnaround Shot,[1628969],1610612751.0,BKN,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,9.67,Missed,,,,,,,,,,,,,,,,,,
577,PT07M01.00S,2023-10-28T02:33:46.7Z,4,REGULAR,rebound,offensive,[],1627732,,,1610612751,103,106,2023-10-28T02:33:48Z,5720000,False,,,0,,B. Simmons REBOUND (Off:3 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Right,,,576.0,8.0,5.0,3.0,,,,,,,,,,,,,,
578,PT07M01.00S,2023-10-28T02:33:46.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627732,5.590000152587891,50.0,1610612751,103,106,2023-10-28T02:33:55Z,5730000,False,0.0,0.0,1,left,MISS B. Simmons tip Layup,[1627732],1610612751.0,BKN,tip,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
579,PT07M01.00S,2023-10-28T02:33:46.2Z,4,REGULAR,rebound,offensive,[],1627732,,,1610612751,103,106,2023-10-28T02:33:55Z,5740000,False,,,0,,B. Simmons REBOUND (Off:4 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,578.0,9.0,5.0,4.0,,,,,,,,,,,,,,
581,PT06M55.00S,2023-10-28T02:34:22.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629022,25.57490144546649,40.44117647058824,1610612751,103,106,2023-10-28T02:34:26Z,5760000,False,48.0,188.0,1,left,MISS L. Walker IV 19' pullup Shot,[1629022],1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,19.39,Missed,,,,,,,,,,,,,,,,,,
582,PT06M51.00S,2023-10-28T02:34:26.5Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,103,106,2023-10-28T02:34:26Z,5770000,False,,,0,,K. Irving REBOUND (Off:1 Def:5),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,,,581.0,6.0,5.0,1.0,,,,,,,,,,,,,,
583,PT06M32.00S,2023-10-28T02:34:45.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,88.78120893561103,49.26470588235294,1610612742,103,106,2023-10-28T02:34:50Z,5780000,False,-4.0,53.0,1,right,MISS M. Kleber driving finger roll Layup,[1628467],1610612742.0,DAL,driving finger roll,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
584,PT06M28.00S,2023-10-28T02:34:49.1Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,103,106,2023-10-28T02:34:49Z,5790000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,583.0,2.0,0.0,2.0,,,,,,,,,,,,,,
585,PT06M28.00S,2023-10-28T02:34:49.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,94.40999984741211,50.0,1610612742,105,106,2023-10-28T02:34:49Z,5800000,False,0.0,0.0,1,right,D. Powell tip Layup (8 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,8.0,,,,,,,,
586,PT06M17.00S,2023-10-28T02:35:03.7Z,4,REGULAR,foul,offensive,[],1626220,,,1610612751,105,106,2023-10-28T02:35:10Z,5810000,False,,,0,,R. O'Neale off-the-ball offensive FOUL (4 PF),"[1626220, 1630182]",1610612751.0,BKN,off-the-ball,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,1628487.0,4.0,0.0,Green,1630182.0,,,,,,,,,
588,PT06M17.00S,2023-10-28T02:35:03.7Z,4,REGULAR,turnover,offensive foul,[],1626220,,,1610612751,105,106,2023-10-28T02:35:03Z,5830000,False,,,0,,R. O'Neale offensive foul TURNOVER (3 TO),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,1628487.0,,,,,,,,3.0,,,,,
589,PT06M17.00S,2023-10-28T02:35:11.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,105,106,2023-10-28T02:35:11Z,5840000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M17.00S,2023-10-28T02:35:12.1Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,105,106,2023-10-28T02:37:50Z,5850000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M17.00S,2023-10-28T02:35:12.1Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,105,106,2023-10-28T02:37:50Z,5860000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M17.00S,2023-10-28T02:35:12.1Z,4,REGULAR,substitution,out,[],1629022,,,1610612742,105,106,2023-10-28T02:37:50Z,5870000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M17.00S,2023-10-28T02:35:12.1Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,105,106,2023-10-28T02:37:50Z,5880000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M17.00S,2023-10-28T02:35:12.1Z,4,REGULAR,substitution,in,[],1629684,,,1610612742,105,106,2023-10-28T02:37:50Z,5890000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M17.00S,2023-10-28T02:35:12.1Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,105,106,2023-10-28T02:37:50Z,5900000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
