actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
344,PT09M10.00S,2023-12-21T03:02:08.8Z,3,REGULAR,2pt,Jump Shot,[],1629611,6.783837056504599,18.38235294117647,1610612746,64,69,2023-12-21T03:02:15Z,3430000,False,158.0,11.0,1,left,MISS T. Mann 15' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,15.85,Missed,,,,,,,,,,,,,,,,,,
345,PT09M08.00S,2023-12-21T03:02:10.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,64,69,2023-12-21T03:02:15Z,3440000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,344.0,,,,4.0,4.0,0.0,,,,,,,,,,,
346,PT09M05.00S,2023-12-21T03:02:15.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203501,94.43166885676742,48.28431372549019,1610612742,66,69,2023-12-21T03:02:50Z,3450000,False,-9.0,0.0,1,right,T. Hardaway Jr. running alley-oop DUNK (14 PTS) (L. Doncic 7 AST),"[203501, 1629029]",1610612742.0,DAL,running alley-oop,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,14.0,L. Doncic,1629029.0,7.0,,,,,,,
348,PT08M55.00S,2023-12-21T03:02:27.9Z,3,REGULAR,foul,personal,[],1629684,,,1610612746,66,69,2023-12-21T03:02:40Z,3470000,False,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 201935]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1627526.0,3.0,0.0,Harden,201935.0,,
350,PT08M37.00S,2023-12-21T03:03:11.9Z,3,REGULAR,2pt,Jump Shot,[],1629611,10.726018396846255,80.14705882352942,1610612746,66,69,2023-12-21T03:03:15Z,3490000,False,-151.0,48.0,1,left,MISS T. Mann 15' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,15.83,Missed,,,,,,,,,,,,,,,,,,
351,PT08M34.00S,2023-12-21T03:03:15.2Z,3,REGULAR,rebound,offensive,[],202695,,,1610612746,66,69,2023-12-21T03:03:15Z,3500000,False,,,0,,K. Leonard REBOUND (Off:2 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,,,350.0,,,,5.0,3.0,2.0,,,,,,,,,,,
352,PT08M26.00S,2023-12-21T03:03:26.5Z,3,REGULAR,foul,personal,[],1629029,,,1610612746,66,69,2023-12-21T03:03:34Z,3510000,False,,,0,,L. Doncic personal FOUL (1 PF),"[1629029, 202695]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1628953.0,1.0,0.0,Leonard,202695.0,,
354,PT08M26.00S,2023-12-21T03:03:33.8Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,66,69,2023-12-21T03:03:42Z,3530000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT08M26.00S,2023-12-21T03:03:33.8Z,3,REGULAR,substitution,in,[],1626181,,,1610612746,66,69,2023-12-21T03:03:42Z,3540000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M17.00S,2023-12-21T03:04:01.7Z,3,REGULAR,foul,personal,[],203501,,,1610612746,66,69,2023-12-21T03:04:07Z,3550000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 201935]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Harden,201935.0,,
358,PT08M08.00S,2023-12-21T03:04:36.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202695,13.091327201051248,42.64705882352941,1610612746,66,69,2023-12-21T03:05:49Z,3570000,False,37.0,71.0,1,left,MISS K. Leonard 7' driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
359,PT08M06.00S,2023-12-21T03:04:38.8Z,3,REGULAR,rebound,defensive,[],203957,,,1610612742,66,69,2023-12-21T03:04:40Z,3580000,False,,,0,,D. Exum REBOUND (Off:1 Def:2),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,,,358.0,,,,3.0,2.0,1.0,,,,,,,,,,,
360,PT07M54.00S,2023-12-21T03:04:50.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,92.46057818659659,3.1862745098039214,1610612742,66,69,2023-12-21T03:04:54Z,3590000,False,-234.0,18.0,1,right,MISS L. Doncic step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
361,PT07M51.00S,2023-12-21T03:04:53.5Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,66,69,2023-12-21T03:04:54Z,3600000,False,,,0,,K. Leonard REBOUND (Off:2 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,360.0,,,,6.0,4.0,2.0,,,,,,,,,,,
362,PT07M46.00S,2023-12-21T03:05:01.5Z,3,REGULAR,foul,personal,[],203501,,,1610612746,66,69,2023-12-21T03:05:15Z,3610000,False,,,0,,T. Hardaway Jr. personal FOUL (2 PF),"[203501, 1627826]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628953.0,2.0,0.0,Zubac,1627826.0,,
364,PT07M33.00S,2023-12-21T03:05:35.6Z,3,REGULAR,3pt,Jump Shot,[],201935,31.225361366622867,33.33333333333333,1610612746,66,69,2023-12-21T03:05:39Z,3630000,False,83.0,241.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
365,PT07M30.00S,2023-12-21T03:05:38.6Z,3,REGULAR,rebound,defensive,[],203957,,,1610612742,66,69,2023-12-21T03:05:39Z,3640000,False,,,0,,D. Exum REBOUND (Off:1 Def:3),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,364.0,,,,4.0,3.0,1.0,,,,,,,,,,,
366,PT07M15.00S,2023-12-21T03:05:55.7Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612742,66,69,2023-12-21T03:06:03Z,3650000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1627826, 1627884]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628953.0,1.0,1.0,Jones Jr.,1627884.0,,
368,PT07M15.00S,2023-12-21T03:06:28.2Z,3,REGULAR,freethrow,1 of 2,[],1627884,,,1610612742,67,69,2023-12-21T03:06:28Z,3670000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (13 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
369,PT07M15.00S,2023-12-21T03:06:29.4Z,3,REGULAR,substitution,out,[],203957,,,1610612742,67,69,2023-12-21T03:06:47Z,3680000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M15.00S,2023-12-21T03:06:29.4Z,3,REGULAR,substitution,out,[],203501,,,1610612742,67,69,2023-12-21T03:06:47Z,3690000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M15.00S,2023-12-21T03:06:29.4Z,3,REGULAR,substitution,out,[],1629599,,,1610612742,67,69,2023-12-21T03:06:47Z,3700000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M15.00S,2023-12-21T03:06:29.4Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,67,69,2023-12-21T03:06:47Z,3710000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M15.00S,2023-12-21T03:06:29.4Z,3,REGULAR,substitution,in,[],203939,,,1610612742,67,69,2023-12-21T03:06:47Z,3720000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M15.00S,2023-12-21T03:06:29.4Z,3,REGULAR,substitution,in,[],201566,,,1610612742,67,69,2023-12-21T03:06:47Z,3730000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M15.00S,2023-12-21T03:06:57.5Z,3,REGULAR,freethrow,2 of 2,[],1627884,,,1610612742,68,69,2023-12-21T03:06:57Z,3740000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (14 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
377,PT06M58.00S,2023-12-21T03:07:37.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,31.882391590013142,30.14705882352941,1610612746,68,72,2023-12-21T03:07:41Z,3760000,False,99.0,247.0,1,left,N. Powell 26' 3PT  (13 PTS) (K. Leonard 2 AST),"[1626181, 202695]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.64,Made,,,,,,,,13.0,K. Leonard,202695.0,2.0,,,,,,,
379,PT06M43.00S,2023-12-21T03:07:51.5Z,3,REGULAR,3pt,Jump Shot,[],1630702,68.01905387647832,33.088235294117645,1610612742,71,72,2023-12-21T03:07:55Z,3780000,False,-85.0,248.0,1,right,J. Hardy 26' 3PT pullup (9 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,26.21,Made,,,,,,,,9.0,,,,,,,,,,
380,PT06M24.00S,2023-12-21T03:08:14.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612746,71,72,2023-12-21T03:08:20Z,3790000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Harden 2 FT),"[203939, 201935]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628953.0,2.0,0.0,Harden,201935.0,,
382,PT06M24.00S,2023-12-21T03:08:54.8Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,71,73,2023-12-21T03:09:19Z,3810000,False,,,0,,J. Harden Free Throw 1 of 2 (11 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
383,PT06M24.00S,2023-12-21T03:08:54.8Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,71,73,2023-12-21T03:09:19Z,3820000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
384,PT06M21.00S,2023-12-21T03:08:57.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,71,73,2023-12-21T03:09:19Z,3830000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,383.0,,,,5.0,5.0,0.0,,,,,,,,,,,
385,PT06M15.00S,2023-12-21T03:09:28.2Z,3,REGULAR,foul,personal,[],1627826,,,1610612742,71,73,2023-12-21T03:09:34Z,3840000,False,,,0,,I. Zubac personal FOUL (2 PF),"[1627826, 1629029]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,201639.0,2.0,1.0,Doncic,1629029.0,,
387,PT06M05.00S,2023-12-21T03:09:50.0Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,71,73,2023-12-21T03:09:54Z,3860000,False,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 202695]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right,,,,4.0,Leonard,202695.0,,,,,,,,,,,,,,
388,PT06M05.00S,2023-12-21T03:09:50.0Z,3,REGULAR,steal,,[],202695,,,1610612746,71,73,2023-12-21T03:09:51Z,3870000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
389,PT06M01.00S,2023-12-21T03:09:54.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201566,6.1268068331143235,51.71568627450981,1610612746,71,75,2023-12-21T03:10:29Z,3880000,False,-9.0,5.0,1,left,R. Westbrook running finger roll Layup (6 PTS) (K. Leonard 3 AST),"[201566, 202695]",1610612746.0,LAC,running finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,6.0,K. Leonard,202695.0,3.0,,,,,,,
391,PT05M32.00S,2023-12-21T03:10:23.0Z,3,REGULAR,3pt,Jump Shot,[],1627884,71.69842312746385,17.892156862745097,1610612742,71,75,2023-12-21T03:10:27Z,3900000,False,-161.0,214.0,1,right,MISS D. Jones Jr. 26' 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
392,PT05M30.00S,2023-12-21T03:10:25.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,71,75,2023-12-21T03:10:25Z,3910000,False,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,391.0,,,,8.0,6.0,2.0,,,,,,,,,,,
393,PT05M18.00S,2023-12-21T03:10:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.258212877792378,49.754901960784316,1610612746,71,77,2023-12-21T03:10:42Z,3920000,False,1.0,6.0,1,left,K. Leonard driving reverse Layup (16 PTS) (J. Harden 9 AST),"[202695, 201935]",1610612746.0,LAC,driving reverse,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,16.0,J. Harden,201935.0,9.0,,,,,,,
395,PT05M11.00S,2023-12-21T03:10:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630702,72.35545335085413,17.647058823529413,1610612742,71,77,2023-12-21T03:11:09Z,3940000,False,-162.0,207.0,1,right,MISS J. Hardy 26' pullup 3PT,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
396,PT05M07.00S,2023-12-21T03:10:48.8Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612742,71,77,2023-12-21T03:10:48Z,3950000,False,,,0,,G. Williams REBOUND (Off:4 Def:3),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,395.0,,,,7.0,3.0,4.0,,,,,,,,,,,
397,PT05M06.00S,2023-12-21T03:10:51.9Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612742,71,77,2023-12-21T03:11:04Z,3960000,False,,,0,,J. Harden shooting personal FOUL (2 PF) (Jones Jr. 2 FT),"[201935, 1627884]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,2.0,0.0,Jones Jr.,1627884.0,,
400,PT05M06.00S,2023-12-21T03:12:31.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627884,,,1610612742,72,77,2023-12-21T03:12:31Z,3990000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (15 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,,,,15.0,,,,,,,,,,
401,PT05M06.00S,2023-12-21T03:12:33.0Z,3,REGULAR,substitution,out,[],1629684,,,1610612742,72,77,2023-12-21T03:12:43Z,4000000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M06.00S,2023-12-21T03:12:33.0Z,3,REGULAR,substitution,in,[],203957,,,1610612742,72,77,2023-12-21T03:12:43Z,4010000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M06.00S,2023-12-21T03:12:53.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627884,,,1610612742,73,77,2023-12-21T03:12:53Z,4020000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (16 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,,,,16.0,,,,,,,,,,
404,PT04M52.00S,2023-12-21T03:13:10.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.521024967148489,51.225490196078425,1610612746,73,79,2023-12-21T03:14:22Z,4030000,False,-6.0,9.0,1,left,I. Zubac DUNK (12 PTS) (R. Westbrook 2 AST),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,12.0,R. Westbrook,201566.0,2.0,,,,,,,
406,PT04M38.00S,2023-12-21T03:13:23.8Z,3,REGULAR,3pt,Jump Shot,[],203957,93.51182654402102,2.696078431372549,1610612742,73,79,2023-12-21T03:13:27Z,4050000,False,-237.0,8.0,1,right,MISS D. Exum 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
407,PT04M35.00S,2023-12-21T03:13:26.8Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,73,79,2023-12-21T03:13:27Z,4060000,False,,,0,,K. Leonard REBOUND (Off:2 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,406.0,,,,7.0,5.0,2.0,,,,,,,,,,,
408,PT04M31.00S,2023-12-21T03:13:34.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630702,,,1610612746,73,79,2023-12-21T03:13:42Z,4070000,False,,,0,,J. Hardy shooting personal FOUL (3 PF) (Leonard 2 FT),"[1630702, 202695]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628953.0,3.0,0.0,Leonard,202695.0,,
410,PT04M31.00S,2023-12-21T03:14:03.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202695,,,1610612746,73,80,2023-12-21T03:14:03Z,4090000,False,,,0,,K. Leonard Free Throw 1 of 2 (17 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
411,PT04M31.00S,2023-12-21T03:14:04.1Z,3,REGULAR,substitution,out,[],203939,,,1610612746,73,80,2023-12-21T03:14:30Z,4100000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M31.00S,2023-12-21T03:14:04.1Z,3,REGULAR,substitution,out,[],201935,,,1610612746,73,80,2023-12-21T03:14:30Z,4110000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M31.00S,2023-12-21T03:14:04.1Z,3,REGULAR,substitution,in,[],203501,,,1610612746,73,80,2023-12-21T03:14:30Z,4120000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M31.00S,2023-12-21T03:14:04.1Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,73,80,2023-12-21T03:14:30Z,4130000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M31.00S,2023-12-21T03:14:35.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202695,,,1610612746,73,81,2023-12-21T03:14:35Z,4140000,False,,,0,,K. Leonard Free Throw 2 of 2 (18 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
416,PT04M21.00S,2023-12-21T03:14:46.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,70.12155059132719,73.2843137254902,1610612742,73,81,2023-12-21T03:14:50Z,4150000,False,116.0,228.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
417,PT04M16.00S,2023-12-21T03:14:51.4Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,73,81,2023-12-21T03:14:50Z,4160000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,416.0,,,,4.0,4.0,0.0,,,,,,,,,,,
418,PT04M09.00S,2023-12-21T03:14:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202695,5.995400788436268,56.86274509803921,1610612746,73,83,2023-12-21T03:15:01Z,4170000,False,-34.0,4.0,1,left,K. Leonard driving Layup (20 PTS) (R. Westbrook 3 AST),"[202695, 201566]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,,,20.0,R. Westbrook,201566.0,3.0,,,,,,,
420,PT03M59.00S,2023-12-21T03:15:12.1Z,3,REGULAR,foul,personal,[],201566,,,1610612742,73,83,2023-12-21T03:15:44Z,4190000,False,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 1629029]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,201639.0,3.0,0.0,Doncic,1629029.0,,
422,PT03M52.00S,2023-12-21T03:15:41.5Z,3,REGULAR,3pt,Jump Shot,[],1627884,69.72733245729303,26.96078431372549,1610612742,73,83,2023-12-21T03:15:47Z,4210000,False,-115.0,232.0,1,right,MISS D. Jones Jr. 25' 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
423,PT03M49.00S,2023-12-21T03:15:44.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,73,83,2023-12-21T03:15:47Z,4220000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,422.0,,,,5.0,5.0,0.0,,,,,,,,,,,
424,PT03M44.00S,2023-12-21T03:15:50.0Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612746,73,83,2023-12-21T03:15:53Z,4230000,False,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 203501]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,
425,PT03M44.00S,2023-12-21T03:15:50.0Z,3,REGULAR,steal,,[],203501,,,1610612742,73,83,2023-12-21T03:15:51Z,4240000,False,,,0,,T. Hardaway Jr. STEAL (2 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
426,PT03M41.00S,2023-12-21T03:15:53.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203957,92.85479632063075,50.49019607843137,1610612742,75,83,2023-12-21T03:15:58Z,4250000,False,2.0,15.0,1,right,D. Exum running DUNK (7 PTS) (T. Hardaway Jr. 1 AST),"[203957, 203501]",1610612742.0,DAL,running,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,7.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,
428,PT03M17.00S,2023-12-21T03:16:16.4Z,3,REGULAR,3pt,Jump Shot,[],202695,31.35676741130092,67.40196078431373,1610612746,75,83,2023-12-21T03:16:20Z,4270000,False,-87.0,242.0,1,left,MISS K. Leonard 25' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
429,PT03M15.00S,2023-12-21T03:16:18.4Z,3,REGULAR,rebound,defensive,[],203957,,,1610612742,75,83,2023-12-21T03:16:20Z,4280000,False,,,0,,D. Exum REBOUND (Off:1 Def:4),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Left Center,,,428.0,,,,5.0,4.0,1.0,,,,,,,,,,,
430,PT03M00.00S,2023-12-21T03:16:33.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203957,93.38042049934296,50.245098039215684,1610612742,77,83,2023-12-21T03:18:38Z,4290000,False,1.0,10.0,1,right,D. Exum DUNK (9 PTS) (L. Doncic 8 AST),"[203957, 1629029]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,9.0,L. Doncic,1629029.0,8.0,,,,,,,
432,PT02M39.00S,2023-12-21T03:16:55.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,12.302890932982917,53.92156862745098,1610612746,77,83,2023-12-21T03:17:00Z,4310000,False,-20.0,63.0,1,left,MISS I. Zubac 6' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,,
