actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
426,PT05M43.00S,2024-02-15T03:03:24.6Z,3,REGULAR,substitution,in,[],1641726,,,1610612759,76,58,2024-02-15T03:03:47Z,4200000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M43.00S,2024-02-15T03:03:24.6Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,76,58,2024-02-15T03:03:47Z,4210000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M43.00S,2024-02-15T03:03:24.6Z,3,REGULAR,substitution,in,[],1631104,,,1610612759,76,58,2024-02-15T03:03:47Z,4220000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M43.00S,2024-02-15T03:03:24.6Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,76,58,2024-02-15T03:03:47Z,4230000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M24.00S,2024-02-15T03:04:04.9Z,3,REGULAR,3pt,Jump Shot,[],1629640,21.632720105124836,8.823529411764707,1610612759,76,58,2024-02-15T03:05:56Z,4240000,False,206.0,151.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
431,PT05M21.00S,2024-02-15T03:04:07.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,76,58,2024-02-15T03:04:10Z,4250000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,430.0,4.0,4.0,0.0,,,,,,,,,,,,,,
432,PT05M03.00S,2024-02-15T03:04:26.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,93.82391590013141,36.220894607843135,1610612742,78,58,2024-02-15T03:06:33Z,4260000,False,-69.0,6.0,1,right,L. Doncic 6' fadeaway Jump Shot (21 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,,,,,,,,,,,,,21.0,,,,,
433,PT04M52.00S,2024-02-15T03:04:38.9Z,3,REGULAR,foul,personal,[],203501,,,1610612759,78,58,2024-02-15T03:05:15Z,4270000,False,,,0,,T. Hardaway Jr. personal FOUL (2 PF),"[203501, 1630170]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1201.0,2.0,0.0,Vassell,1630170.0,,,,,,
435,PT04M42.00S,2024-02-15T03:05:09.1Z,3,REGULAR,3pt,Jump Shot,[],1628380,22.683968462549277,89.2156862745098,1610612759,78,58,2024-02-15T03:05:18Z,4290000,False,-196.0,161.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
436,PT04M39.00S,2024-02-15T03:05:12.1Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,78,58,2024-02-15T03:05:12Z,4300000,False,,,0,,K. Irving REBOUND (Off:1 Def:7),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,435.0,8.0,7.0,1.0,,,,,,,,,,,,,,
437,PT04M28.00S,2024-02-15T03:05:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.11760840998686,48.77450980392157,1610612742,80,58,2024-02-15T03:05:25Z,4310000,False,-6.0,12.0,1,right,L. Doncic driving finger roll Layup (23 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,,,,,23.0,,,,,
438,PT04M18.00S,2024-02-15T03:05:33.2Z,3,REGULAR,foul,personal,[],1629023,,,1610612759,80,58,2024-02-15T03:06:02Z,4320000,False,,,0,,P. Washington personal FOUL (2 PF),"[1629023, 1629640]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1830.0,2.0,0.0,Johnson,1629640.0,,,,,,
440,PT04M18.00S,2024-02-15T03:05:44.8Z,3,REGULAR,substitution,out,[],202681,,,1610612759,80,58,2024-02-15T03:06:05Z,4340000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M18.00S,2024-02-15T03:05:44.8Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,80,58,2024-02-15T03:06:05Z,4350000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M18.00S,2024-02-15T03:05:44.8Z,3,REGULAR,substitution,in,[],1627884,,,1610612759,80,58,2024-02-15T03:06:05Z,4360000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M18.00S,2024-02-15T03:05:44.8Z,3,REGULAR,substitution,in,[],1626224,,,1610612759,80,58,2024-02-15T03:06:05Z,4370000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M15.00S,2024-02-15T03:06:09.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,7.703679369250986,49.01960784313725,1610612759,80,58,2024-02-15T03:08:31Z,4380000,False,5.0,20.0,1,left,MISS B. Wesley driving reverse Layup,[1631104],1610612759.0,SAS,driving reverse,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
445,PT04M13.00S,2024-02-15T03:06:11.5Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,80,58,2024-02-15T03:06:14Z,4390000,False,,,0,,P. Washington REBOUND (Off:0 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,444.0,5.0,5.0,0.0,,,,,,,,,,,,,,
446,PT04M10.00S,2024-02-15T03:06:15.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,71.96123521681997,17.892156862745097,1610612742,80,58,2024-02-15T03:08:45Z,4400000,False,-161.0,211.0,1,right,MISS L. Doncic 26' running pullup 3PT,[1629029],1610612742.0,DAL,running pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
447,PT04M07.00S,2024-02-15T03:06:18.0Z,3,REGULAR,rebound,defensive,[],1631104,,,1610612759,80,58,2024-02-15T03:06:19Z,4410000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,446.0,1.0,1.0,0.0,,,,,,,,,,,,,,
448,PT03M54.00S,2024-02-15T03:06:31.0Z,3,REGULAR,3pt,Jump Shot,[],1629640,24.392247043363994,14.460784313725492,1610612759,80,58,2024-02-15T03:06:35Z,4420000,False,178.0,177.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
449,PT03M51.00S,2024-02-15T03:06:34.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,80,58,2024-02-15T03:06:35Z,4430000,False,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,448.0,8.0,8.0,0.0,,,,,,,,,,,,,,
452,PT03M41.00S,2024-02-15T03:08:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.64323258869908,54.41176470588235,1610612742,80,58,2024-02-15T03:08:24Z,4460000,False,22.0,7.0,1,right,MISS P. Washington Layup,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
453,PT03M38.00S,2024-02-15T03:08:17.9Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,80,58,2024-02-15T03:08:24Z,4470000,False,,,0,,D. Lively II REBOUND (Off:1 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,452.0,4.0,3.0,1.0,,,,,,,,,,,,,,
454,PT03M37.00S,2024-02-15T03:08:20.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641726,94.40999984741211,50.0,1610612742,82,58,2024-02-15T03:08:27Z,4480000,False,0.0,0.0,1,right,D. Lively II tip DUNK (6 PTS),[1641726],1610612742.0,DAL,tip,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,6.0,,,,,
455,PT03M23.00S,2024-02-15T03:08:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,7.966491458607096,46.81372549019608,1610612759,82,58,2024-02-15T03:10:38Z,4490000,False,16.0,22.0,1,left,MISS D. Vassell driving finger roll Layup - blocked,"[1630170, 1641726]",1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,Lively II,1641726.0,,,
456,PT03M23.00S,2024-02-15T03:08:34.1Z,3,REGULAR,block,,[],1641726,,,1610612759,82,58,2024-02-15T03:08:35Z,4500000,False,,,0,,D. Lively II BLOCK (3 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT03M21.00S,2024-02-15T03:08:36.1Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612742,82,58,2024-02-15T03:08:38Z,4510000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,455.0,2.0,1.0,1.0,,,,,,,,,,,,,,
458,PT03M17.00S,2024-02-15T03:08:39.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203501,92.72339027595268,50.73529411764706,1610612742,82,58,2024-02-15T03:08:48Z,4520000,False,4.0,16.0,1,right,MISS T. Hardaway Jr. running reverse Layup - blocked,"[203501, 1628380]",1610612742.0,DAL,running reverse,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,Collins,1628380.0,,,
459,PT03M17.00S,2024-02-15T03:08:39.5Z,3,REGULAR,block,,[],1628380,,,1610612742,82,58,2024-02-15T03:08:41Z,4530000,False,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT03M15.00S,2024-02-15T03:08:41.5Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,82,58,2024-02-15T03:08:44Z,4540000,False,,,0,,Z. Collins REBOUND (Off:1 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,458.0,5.0,4.0,1.0,,,,,,,,,,,,,,
462,PT03M00.00S,2024-02-15T03:09:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,7.5722733245729295,49.754901960784316,1610612759,82,60,2024-02-15T03:09:17Z,4560000,False,1.0,19.0,1,left,Z. Collins cutting Layup (2 PTS) (B. Wesley 3 AST),"[1628380, 1631104]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,,,,2.0,,,B. Wesley,1631104.0,3.0
464,PT02M49.00S,2024-02-15T03:09:24.1Z,3,REGULAR,2pt,Jump Shot,[],1629029,78.53153745072274,35.049019607843135,1610612742,84,60,2024-02-15T03:11:03Z,4580000,False,-75.0,149.0,1,right,L. Doncic 16' driving floating Jump Shot (25 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,16.7,Made,,,,,,,,,,,,,25.0,,,,,
465,PT02M41.00S,2024-02-15T03:09:32.5Z,3,REGULAR,3pt,Jump Shot,[],1629640,28.33442838370565,77.69607843137256,1610612759,84,60,2024-02-15T03:11:59Z,4590000,False,-138.0,214.0,1,left,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
466,PT02M35.00S,2024-02-15T03:09:38.5Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,84,60,2024-02-15T03:17:05Z,4600000,False,,,0,,Z. Collins REBOUND (Off:2 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,465.0,6.0,4.0,2.0,,,,,,,,,,,,,,
467,PT02M24.00S,2024-02-15T03:09:49.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,29.517082785808146,74.26470588235294,1610612759,84,63,2024-02-15T03:12:39Z,4610000,False,-121.0,225.0,1,left,K. Johnson 25' 3PT  (3 PTS) (Z. Collins 4 AST),"[1629640, 1628380]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.56,Made,,,,,,,,,,,,,3.0,,,Z. Collins,1628380.0,4.0
469,PT02M04.00S,2024-02-15T03:10:10.0Z,3,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612742,84,63,2024-02-15T03:13:11Z,4630000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Washington 2 FT),"[1629640, 1629023]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627534.0,1.0,0.0,Washington,1629023.0,,,,,,
471,PT02M04.00S,2024-02-15T03:10:40.4Z,3,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,84,63,2024-02-15T03:13:19Z,4650000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
472,PT02M04.00S,2024-02-15T03:10:40.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,84,63,2024-02-15T03:13:19Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,471.0,,,,,,,,,,,,,,,,,
499,PT02M04.00S,2024-02-15T03:10:55.6Z,3,REGULAR,substitution,out,[],1630170,,,1610612742,84,63,2024-02-15T03:14:15Z,4675000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M04.00S,2024-02-15T03:10:55.6Z,3,REGULAR,substitution,in,[],1631103,,,1610612742,84,63,2024-02-15T03:14:15Z,4682500,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M04.00S,2024-02-15T03:10:40.4Z,3,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,84,63,2024-02-15T03:13:19Z,4690000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT02M02.00S,2024-02-15T03:10:42.4Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,84,63,2024-02-15T03:13:19Z,4700000,False,,,0,,Z. Collins REBOUND (Off:2 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,475.0,7.0,5.0,2.0,,,,,,,,,,,,,,
477,PT01M57.00S,2024-02-15T03:11:10.8Z,3,REGULAR,turnover,out-of-bounds,[],1631104,,,1610612759,84,63,2024-02-15T03:11:22Z,4710000,False,,,0,,B. Wesley step out-of-bounds TURNOVER (1 TO),[1631104],1610612759.0,SAS,step,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,1627534.0,,,,,,,,,,
478,PT01M42.00S,2024-02-15T03:11:40.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,84.57621550591328,59.31372549019608,1610612742,86,63,2024-02-15T03:11:44Z,4720000,False,47.0,92.0,1,right,L. Doncic 10' turnaround fadeaway Jump Shot (27 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,10.36,Made,,,,,,,,,,,,,27.0,,,,,
479,PT01M28.00S,2024-02-15T03:11:53.7Z,3,REGULAR,3pt,Jump Shot,[],1631103,19.530223390275953,93.87254901960785,1610612759,86,63,2024-02-15T03:12:00Z,4730000,False,-219.0,131.0,1,left,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
480,PT01M25.00S,2024-02-15T03:11:56.7Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,86,63,2024-02-15T03:12:00Z,4740000,False,,,0,,Z. Collins REBOUND (Off:3 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,479.0,8.0,5.0,3.0,,,,,,,,,,,,,,
481,PT01M23.00S,2024-02-15T03:11:59.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,7.30946123521682,51.9607843137255,1610612759,86,65,2024-02-15T03:12:05Z,4750000,False,-10.0,16.0,1,left,Z. Collins putback Layup (4 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,,,,,,4.0,,,,,
482,PT01M05.00S,2024-02-15T03:12:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,94.03745072273325,47.05882352941176,1610612742,88,65,2024-02-15T03:12:21Z,4760000,False,-15.0,4.0,1,right,D. Lively II cutting Layup (8 PTS) (P. Washington 2 AST),"[1641726, 1629023]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.51,Made,,,,,,,,,,,,,8.0,,,P. Washington,1629023.0,2.0
484,PT00M53.90S,2024-02-15T03:12:28.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,24.78646517739816,87.00980392156863,1610612759,88,65,2024-02-15T03:12:35Z,4780000,False,-185.0,180.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
485,PT00M51.80S,2024-02-15T03:12:30.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,88,65,2024-02-15T03:12:35Z,4790000,False,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,484.0,9.0,9.0,0.0,,,,,,,,,,,,,,
486,PT00M40.80S,2024-02-15T03:12:42.3Z,3,REGULAR,3pt,Jump Shot,[],203501,95.22010512483574,4.411764705882353,1610612742,88,65,2024-02-15T03:12:49Z,4800000,False,-228.0,-8.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
487,PT00M36.30S,2024-02-15T03:12:46.8Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612742,88,65,2024-02-15T03:12:49Z,4810000,False,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,486.0,6.0,5.0,1.0,,,,,,,,,,,,,,
488,PT00M35.30S,2024-02-15T03:12:47.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629023,87.99277266754271,50.73529411764706,1610612742,88,65,2024-02-15T03:19:01Z,4820000,False,4.0,60.0,1,right,MISS P. Washington 6' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.05,Missed,,,,,,,,,,,,,,,,,,
489,PT00M35.30S,2024-02-15T03:12:47.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,88,65,2024-02-15T03:12:53Z,4830000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,488.0,,,,,,,,,,,,,,,,,
491,PT00M16.70S,2024-02-15T03:13:13.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,10.726018396846255,55.392156862745104,1610612759,88,65,2024-02-15T03:13:18Z,4850000,False,-27.0,48.0,1,left,MISS K. Johnson driving floating Shot - blocked,"[1629640, 1641726]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,Lively II,1641726.0,,,
492,PT00M16.70S,2024-02-15T03:13:13.2Z,3,REGULAR,block,,[],1641726,,,1610612759,88,65,2024-02-15T03:46:25Z,4860000,False,,,0,,D. Lively II BLOCK (4 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT00M14.50S,2024-02-15T03:13:15.4Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,88,65,2024-02-15T03:13:15Z,4870000,False,,,0,,D. Lively II REBOUND (Off:1 Def:4),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,491.0,5.0,4.0,1.0,,,,,,,,,,,,,,
494,PT00M05.30S,2024-02-15T03:13:25.4Z,3,REGULAR,foul,personal,[],1626224,,,1610612742,88,65,2024-02-15T03:13:45Z,4880000,False,,,0,,C. Osman take personal FOUL (1 PF),"[1626224, 1629029]",1610612759.0,SAS,take,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,,,1627534.0,1.0,0.0,Doncic,1629029.0,,,,,,
496,PT00M00.80S,2024-02-15T03:13:53.5Z,3,REGULAR,3pt,Jump Shot,[],1627884,94.1688567674113,95.83333333333334,1610612742,88,65,2024-02-15T03:14:00Z,4900000,False,229.0,2.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
497,PT00M00.80S,2024-02-15T03:13:53.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,88,65,2024-02-15T03:14:00Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,496.0,,,,,,,,,,,,,,,,,
498,PT00M00.00S,2024-02-15T03:14:00.5Z,3,REGULAR,period,end,[],0,,,1610612742,88,65,2024-02-15T03:14:00Z,4920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-02-15T03:14:27.0Z,4,REGULAR,substitution,out,['startperiod'],1629023,,,1610612742,88,65,2024-02-15T03:16:36Z,4930000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-02-15T03:14:27.0Z,4,REGULAR,substitution,out,['startperiod'],1641726,,,1610612742,88,65,2024-02-15T03:16:36Z,4940000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-02-15T03:14:27.0Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,88,65,2024-02-15T03:16:36Z,4950000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-02-15T03:14:27.0Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612742,88,65,2024-02-15T03:16:36Z,4960000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-02-15T03:14:27.0Z,4,REGULAR,substitution,in,['startperiod'],1630702,,,1610612742,88,65,2024-02-15T03:16:36Z,4970000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-02-15T03:14:27.0Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,88,65,2024-02-15T03:16:36Z,4980000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-02-15T03:14:27.0Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612742,88,65,2024-02-15T03:16:36Z,4990000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-02-15T03:14:27.0Z,4,REGULAR,substitution,in,['startperiod'],1641705,,,1610612742,88,65,2024-02-15T03:16:36Z,5000000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-02-15T03:16:42.2Z,4,REGULAR,period,start,[],0,,,1610612759,88,65,2024-02-15T03:16:42Z,5010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
