actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
337,PT12M00.00S,2026-03-16T03:17:49.2Z,3,REGULAR,period,start,[],0,,,1610612762,54,49,2026-03-16T03:17:49Z,3130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M49.00S,2026-03-16T03:17:59.9Z,3,REGULAR,3pt,Jump Shot,[],1641729,76.5604467805519,8.823529411764707,1610612762,54,52,2026-03-16T03:18:11Z,3140000,False,-206.0,168.0,1,right,B. Sensabaugh 26' 3PT  (13 PTS) (C. Williams 4 AST),"[1641729, 1642262]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.56,Made,13.0,,,,,,,,,,,,,,,C. Williams,1642262.0,4.0
340,PT11M30.00S,2026-03-16T03:18:20.7Z,3,REGULAR,foul,personal,['2freethrow'],1641989,,,1610612758,54,52,2026-03-16T03:18:31Z,3160000,False,,,0,,E. Harkless shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1641989, 201942]",1610612762.0,UTA,shooting,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201638.0,2.0,0.0,DeRozan,201942.0,,,,,,
342,PT11M30.00S,2026-03-16T03:18:41.2Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,55,52,2026-03-16T03:18:41Z,3180000,False,,,0,,D. DeRozan Free Throw 1 of 2 (19 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
343,PT11M30.00S,2026-03-16T03:19:02.2Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,56,52,2026-03-16T03:19:02Z,3190000,False,,,0,,D. DeRozan Free Throw 2 of 2 (20 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
346,PT11M07.00S,2026-03-16T03:19:26.4Z,3,REGULAR,2pt,Jump Shot,[],1642262,83.13074901445466,68.87254901960785,1610612762,56,54,2026-03-16T03:20:24Z,3200000,False,94.0,106.0,1,right,C. Williams 14' pullup Jump Shot (18 PTS),[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,8-16 Right,14.2,Made,18.0,,,,,,,,,,,,,,,,,
347,PT10M52.00S,2026-03-16T03:19:41.6Z,3,REGULAR,2pt,Jump Shot,[],201942,17.296320630749015,67.15686274509804,1610612758,58,54,2026-03-16T03:20:58Z,3210000,False,-86.0,110.0,1,left,D. DeRozan 13' turnaround Jump Shot (22 PTS) (K. Hayes 5 AST),"[201942, 1630165]",1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.96,Made,22.0,,,,,,,,,,,,,,,K. Hayes,1630165.0,5.0
349,PT10M43.00S,2026-03-16T03:19:53.4Z,3,REGULAR,3pt,Jump Shot,[],1641729,70.90998685939553,19.11764705882353,1610612762,58,54,2026-03-16T03:26:15Z,3230000,False,-154.0,221.0,1,right,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
350,PT10M40.00S,2026-03-16T03:19:56.4Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,58,54,2026-03-16T03:26:15Z,3240000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:8),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,349.0,8.0,8.0,0.0,,,,,,,,,,,,,
351,PT10M36.00S,2026-03-16T03:20:04.0Z,3,REGULAR,turnover,out-of-bounds,[],1642363,,,1610612758,58,54,2026-03-16T03:20:11Z,3250000,False,,,0,,N. Clifford bad pass out-of-bounds TURNOVER (2 TO),[1642363],1610612758.0,SAC,bad pass,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,201245.0,,,,,2.0,,,,,
352,PT10M25.00S,2026-03-16T03:20:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642268,93.24901445466492,55.63725490196079,1610612762,58,56,2026-03-16T03:20:34Z,3260000,False,28.0,11.0,1,right,I. Collier driving Layup (12 PTS),[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.03,Made,12.0,,,,,,,,,,,,,,,,,
353,PT10M07.00S,2026-03-16T03:20:48.4Z,3,REGULAR,3pt,Jump Shot,[],1630165,28.465834428383708,22.794117647058822,1610612758,61,56,2026-03-16T03:20:54Z,3270000,False,136.0,215.0,1,left,K. Hayes 25' 3PT  (11 PTS) (N. Clifford 1 AST),"[1630165, 1642363]",1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.45,Made,11.0,,,,,,,,,,,,,,,N. Clifford,1642363.0,1.0
355,PT09M53.00S,2026-03-16T03:21:02.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,91.5407358738502,41.66666666666667,1610612762,61,56,2026-03-16T03:21:10Z,3290000,False,-42.0,27.0,1,right,MISS I. Collier driving Layup - blocked,"[1642268, 1630165]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,Hayes,1630165.0,,,,,,,,,,,
356,PT09M53.00S,2026-03-16T03:21:02.7Z,3,REGULAR,block,,[],1630165,,,1610612762,61,56,2026-03-16T03:21:06Z,3300000,False,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT09M52.00S,2026-03-16T03:21:03.7Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612758,61,56,2026-03-16T03:22:51Z,3310000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,355.0,2.0,2.0,0.0,,,,,,,,,,,,,
358,PT09M49.00S,2026-03-16T03:21:11.2Z,3,REGULAR,turnover,traveling,[],1630173,,,1610612758,61,56,2026-03-16T03:21:20Z,3320000,False,,,0,,P. Achiuwa traveling TURNOVER (2 TO),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,,,,,2.0,,,,,
359,PT09M42.00S,2026-03-16T03:21:25.7Z,3,REGULAR,turnover,lost ball,[],1641729,,,1610612762,61,56,2026-03-16T03:27:06Z,3330000,False,,,0,,B. Sensabaugh lost ball TURNOVER (2 TO),"[1641729, 201942]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,2.0,DeRozan,201942.0,,,
360,PT09M42.00S,2026-03-16T03:21:25.7Z,3,REGULAR,steal,,[],201942,,,1610612758,61,56,2026-03-16T03:21:27Z,3340000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
361,PT09M38.00S,2026-03-16T03:21:29.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,3.1044678055190538,46.32352941176471,1610612758,63,56,2026-03-16T03:21:36Z,3350000,False,18.0,-23.0,1,left,P. Achiuwa running DUNK (10 PTS) (D. DeRozan 6 AST),"[1630173, 201942]",1610612758.0,SAC,running,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,2.97,Made,10.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,6.0
363,PT09M18.00S,2026-03-16T03:21:49.1Z,3,REGULAR,3pt,Jump Shot,[],1643158,73.40670170827858,18.872549019607842,1610612762,63,56,2026-03-16T03:21:56Z,3370000,False,-156.0,197.0,1,right,MISS A. Garcia 25' 3PT,[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
364,PT09M17.00S,2026-03-16T03:21:50.1Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,63,56,2026-03-16T03:27:58Z,3380000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:9),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,363.0,9.0,9.0,0.0,,,,,,,,,,,,,
365,PT09M05.00S,2026-03-16T03:22:03.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642363,5.469776609724048,53.18627450980392,1610612758,65,56,2026-03-16T03:22:08Z,3390000,False,-16.0,-1.0,1,left,N. Clifford driving Layup (10 PTS) (K. Hayes 6 AST),"[1642363, 1630165]",1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,1.59,Made,10.0,,,,,,,,,,,,,,,K. Hayes,1630165.0,6.0
367,PT08M53.00S,2026-03-16T03:22:18.2Z,3,REGULAR,foul,personal,['2freethrow'],1642363,,,1610612762,65,56,2026-03-16T03:26:01Z,3410000,False,,,0,,N. Clifford shooting personal FOUL (3 PF) (Collier 2 FT),"[1642363, 1642268]",1610612758.0,SAC,shooting,,,Clifford,N. Clifford,,,,,Mid-Range,8-16 Right,,,,,,,,,,2003.0,3.0,0.0,Collier,1642268.0,,,,,,
369,PT08M53.00S,2026-03-16T03:22:39.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,65,56,2026-03-16T03:22:39Z,3430000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M53.00S,2026-03-16T03:26:03.5Z,3,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,65,57,2026-03-16T03:26:15Z,3450000,False,,,0,,I. Collier Free Throw 1 of 2 (13 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
372,PT08M53.00S,2026-03-16T03:26:03.5Z,3,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,65,57,2026-03-16T03:26:15Z,3460000,False,,,0,,MISS I. Collier Free Throw 2 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
373,PT08M51.00S,2026-03-16T03:26:05.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,65,57,2026-03-16T03:26:15Z,3470000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:6),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,372.0,9.0,6.0,3.0,,,,,,,,,,,,,
374,PT08M32.00S,2026-03-16T03:26:31.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,5.469776609724048,49.26470588235294,1610612758,67,57,2026-03-16T03:30:02Z,3480000,False,4.0,-1.0,1,left,P. Achiuwa driving reverse DUNK (12 PTS) (N. Clifford 2 AST),"[1630173, 1642363]",1610612758.0,SAC,driving reverse,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.39,Made,12.0,,,,,,,,,,,,,,,N. Clifford,1642363.0,2.0
376,PT08M13.00S,2026-03-16T03:26:51.1Z,3,REGULAR,3pt,Jump Shot,[],1641989,70.25295663600527,76.22549019607843,1610612762,67,57,2026-03-16T03:30:58Z,3500000,False,131.0,227.0,1,right,MISS E. Harkless 26' pullup 3PT,[1641989],1610612762.0,UTA,pullup,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
377,PT08M10.00S,2026-03-16T03:26:54.1Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,67,57,2026-03-16T03:30:58Z,3510000,False,,,0,,N. Clifford REBOUND (Off:2 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,,,,376.0,4.0,2.0,2.0,,,,,,,,,,,,,
378,PT08M01.00S,2026-03-16T03:27:05.7Z,3,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612758,67,57,2026-03-16T03:27:16Z,3520000,False,,,0,,C. Williams shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1642262, 201942]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201638.0,2.0,0.0,DeRozan,201942.0,,,,,,
380,PT08M01.00S,2026-03-16T03:27:33.9Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,68,57,2026-03-16T03:27:33Z,3540000,False,,,0,,D. DeRozan Free Throw 1 of 2 (23 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
381,PT08M01.00S,2026-03-16T03:27:49.2Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,69,57,2026-03-16T03:27:49Z,3550000,False,,,0,,D. DeRozan Free Throw 2 of 2 (24 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
382,PT07M48.00S,2026-03-16T03:28:03.7Z,3,REGULAR,3pt,Jump Shot,[],1642268,76.42904073587385,12.5,1610612762,69,60,2026-03-16T03:28:11Z,3560000,False,-188.0,169.0,1,right,I. Collier 25' 3PT  (16 PTS) (A. Garcia 3 AST),"[1642268, 1643158]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,25.25,Made,16.0,,,,,,,,,,,,,,,A. Garcia,1643158.0,3.0
384,PT07M33.00S,2026-03-16T03:28:22.5Z,3,REGULAR,2pt,Hook,[],1642875,8.360709592641262,71.07843137254902,1610612758,69,60,2026-03-16T03:32:06Z,3580000,False,-105.0,26.0,1,left,MISS M. Raynaud 10' turnaround Hook - blocked,"[1642875, 1641989]",1610612758.0,SAC,turnaround,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,10.86,Missed,,,,,,Harkless,1641989.0,,,,,,,,,,,
385,PT07M33.00S,2026-03-16T03:28:22.5Z,3,REGULAR,block,,[],1641989,,,1610612758,69,60,2026-03-16T03:28:24Z,3590000,False,,,0,,E. Harkless BLOCK (1 BLK),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
386,PT07M33.00S,2026-03-16T03:28:22.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,69,60,2026-03-16T03:28:39Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Left,,,,384.0,,,,,,,,,,,,,,,,
388,PT07M24.00S,2026-03-16T03:28:43.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201942,8.360709592641262,98.77450980392157,1610612758,69,60,2026-03-16T03:35:46Z,3620000,False,-244.0,26.0,1,left,MISS D. DeRozan 24' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,24.53,Missed,,,,,,,,,,,,,,,,,,
389,PT07M22.00S,2026-03-16T03:28:45.7Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,69,60,2026-03-16T03:28:56Z,3630000,False,,,0,,I. Collier REBOUND (Off:0 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,,,,388.0,4.0,4.0,0.0,,,,,,,,,,,,,
390,PT07M21.00S,2026-03-16T03:28:50.5Z,3,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,69,60,2026-03-16T03:29:06Z,3640000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (1 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,Mid-Range,16-24 Left,,,,,,,,,,2003.0,,,,,1.0,,,,,
391,PT07M07.00S,2026-03-16T03:29:09.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642875,10.33180026281209,47.30392156862745,1610612758,69,60,2026-03-16T03:34:35Z,3650000,False,13.0,45.0,1,left,MISS M. Raynaud driving Hook,[1642875],1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
392,PT07M05.00S,2026-03-16T03:29:11.4Z,3,REGULAR,rebound,defensive,[],1641989,,,1610612762,69,60,2026-03-16T03:29:15Z,3660000,False,,,0,,E. Harkless REBOUND (Off:0 Def:1),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),0-8 Center,,,,391.0,1.0,1.0,0.0,,,,,,,,,,,,,
393,PT07M00.00S,2026-03-16T03:29:15.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,72.09264126149803,18.872549019607842,1610612762,69,63,2026-03-16T03:29:22Z,3670000,False,-156.0,210.0,1,right,B. Sensabaugh 26' 3PT running (16 PTS) (E. Harkless 2 AST),"[1641729, 1641989]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.12,Made,16.0,,,,,,,,,,,,,,,E. Harkless,1641989.0,2.0
395,PT06M42.00S,2026-03-16T03:29:33.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,11.908672798948752,46.32352941176471,1610612758,71,63,2026-03-16T03:29:38Z,3690000,False,18.0,59.0,1,left,P. Achiuwa 6' turnaround Hook (14 PTS) (D. DeRozan 7 AST),"[1630173, 201942]",1610612758.0,SAC,turnaround,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,14.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,7.0
397,PT06M37.00S,2026-03-16T03:29:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,89.83245729303549,48.03921568627451,1610612762,71,65,2026-03-16T03:36:01Z,3710000,False,-10.0,43.0,1,right,I. Collier driving Layup (18 PTS),[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,4.42,Made,18.0,,,,,,,,,,,,,,,,,
398,PT06M37.00S,2026-03-16T03:29:49.9Z,3,REGULAR,foul,personal,['1freethrow'],1642363,,,1610612762,71,65,2026-03-16T03:30:23Z,3720000,False,,,0,,N. Clifford shooting personal FOUL (4 PF) (Collier 1 FT),"[1642363, 1642268]",1610612758.0,SAC,shooting,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,,2003.0,4.0,0.0,Collier,1642268.0,,,,,,
400,PT06M37.00S,2026-03-16T03:29:58.3Z,3,REGULAR,substitution,out,[],1630173,,,1610612762,71,65,2026-03-16T03:30:58Z,3740000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M37.00S,2026-03-16T03:29:58.3Z,3,REGULAR,substitution,out,[],1642363,,,1610612762,71,65,2026-03-16T03:30:58Z,3750000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M37.00S,2026-03-16T03:29:58.3Z,3,REGULAR,substitution,in,[],1631342,,,1610612762,71,65,2026-03-16T03:30:58Z,3760000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M37.00S,2026-03-16T03:29:58.3Z,3,REGULAR,substitution,in,[],203926,,,1610612762,71,65,2026-03-16T03:30:58Z,3770000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M37.00S,2026-03-16T03:30:24.4Z,3,REGULAR,freethrow,1 of 1,[],1642268,,,1610612762,71,66,2026-03-16T03:30:24Z,3780000,False,,,0,,I. Collier Free Throw 1 of 1 (19 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
405,PT06M27.00S,2026-03-16T03:30:30.9Z,3,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612758,71,66,2026-03-16T03:31:05Z,3790000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Hayes 2 FT),"[1641729, 1630165]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2003.0,1.0,0.0,Hayes,1630165.0,,,,,,
407,PT06M27.00S,2026-03-16T03:31:05.8Z,3,REGULAR,freethrow,1 of 2,[],1630165,,,1610612758,72,66,2026-03-16T03:31:05Z,3810000,False,,,0,,K. Hayes Free Throw 1 of 2 (12 PTS),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
408,PT06M27.00S,2026-03-16T03:31:10.8Z,3,REGULAR,freethrow,2 of 2,[],1630165,,,1610612758,73,66,2026-03-16T03:31:10Z,3820000,False,,,0,,K. Hayes Free Throw 2 of 2 (13 PTS),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
409,PT06M09.00S,2026-03-16T03:31:31.0Z,3,REGULAR,3pt,Jump Shot,[],1643158,86.02168199737189,4.901960784313726,1610612762,73,66,2026-03-16T03:31:36Z,3830000,False,-225.0,79.0,1,right,MISS A. Garcia 3PT,[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Left Corner 3,24+ Left,23.89,Missed,,,,,,,,,,,,,,,,,,
410,PT06M06.00S,2026-03-16T03:31:34.0Z,3,REGULAR,rebound,defensive,[],1631342,,,1610612758,73,66,2026-03-16T03:31:36Z,3840000,False,,,0,,D. Plowden REBOUND (Off:0 Def:2),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Left Corner 3,24+ Left,,,,409.0,2.0,2.0,0.0,,,,,,,,,,,,,
411,PT05M57.00S,2026-03-16T03:31:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,9.411957950065702,44.85294117647059,1610612758,75,66,2026-03-16T03:31:47Z,3850000,False,26.0,36.0,1,left,M. Raynaud floating Jump Shot (6 PTS) (D. DeRozan 8 AST),"[1642875, 201942]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,6.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,8.0
413,PT05M46.00S,2026-03-16T03:31:53.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,91.67214191852825,62.00980392156863,1610612762,75,68,2026-03-16T03:37:33Z,3870000,False,60.0,26.0,1,right,B. Sensabaugh 6' driving floating bank Jump Shot (18 PTS) (C. Williams 5 AST),"[1641729, 1642262]",1610612762.0,UTA,driving floating bank,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,18.0,,,,,,,,,,,,,,,C. Williams,1642262.0,5.0
415,PT05M20.00S,2026-03-16T03:32:18.6Z,3,REGULAR,3pt,Jump Shot,[],1631342,7.046649145860711,4.901960784313726,1610612758,75,68,2026-03-16T03:32:22Z,3890000,False,225.0,14.0,1,left,MISS D. Plowden 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Right Corner 3,24+ Right,22.59,Missed,,,,,,,,,,,,,,,,,,
416,PT05M18.00S,2026-03-16T03:32:20.9Z,3,REGULAR,rebound,defensive,[],1643158,,,1610612762,75,68,2026-03-16T03:32:20Z,3900000,False,,,0,,A. Garcia REBOUND (Off:0 Def:5),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Right Corner 3,24+ Right,,,,415.0,5.0,5.0,0.0,,,,,,,,,,,,,
417,PT05M15.00S,2026-03-16T03:32:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642268,91.27792378449409,52.450980392156865,1610612762,75,70,2026-03-16T03:32:32Z,3910000,False,12.0,29.0,1,right,I. Collier running Layup (21 PTS),[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.2,Made,21.0,,,,,,,,,,,,,,,,,
418,PT05M08.00S,2026-03-16T03:32:31.4Z,3,REGULAR,3pt,Jump Shot,[],203926,23.603810775295663,86.51960784313727,1610612758,78,70,2026-03-16T03:39:26Z,3920000,False,-183.0,169.0,1,left,D. McDermott 24' 3PT  (6 PTS) (K. Hayes 7 AST),"[203926, 1630165]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,24.91,Made,6.0,,,,,,,,,,,,,,,K. Hayes,1630165.0,7.0
420,PT05M08.00S,2026-03-16T03:32:36.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,78,70,2026-03-16T03:32:36Z,3940000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M08.00S,2026-03-16T03:32:55.0Z,3,REGULAR,substitution,out,[],1642268,,,1610612762,78,70,2026-03-16T03:35:24Z,3950000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M08.00S,2026-03-16T03:32:55.0Z,3,REGULAR,substitution,out,[],1641729,,,1610612762,78,70,2026-03-16T03:35:24Z,3960000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M08.00S,2026-03-16T03:32:55.0Z,3,REGULAR,substitution,in,[],1643016,,,1610612762,78,70,2026-03-16T03:35:24Z,3970000,False,,,0,,SUB in: B. Mbeng,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M08.00S,2026-03-16T03:32:55.0Z,3,REGULAR,substitution,in,[],1642396,,,1610612762,78,70,2026-03-16T03:35:24Z,3980000,False,,,0,,SUB in: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
