actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
354,PT00M02.30S,2026-01-17T04:13:07.2Z,2,REGULAR,3pt,Jump Shot,[],1642364,93.9060446780552,3.9215686274509802,1610612764,67,61,2026-01-17T04:13:18Z,3460000,False,-230.0,5.0,1,right,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
355,PT00M02.30S,2026-01-17T04:13:07.2Z,2,REGULAR,rebound,defensive,[],1642928,,,1610612758,67,61,2026-01-17T04:13:18Z,3470000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:3),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Left Corner 3,24+ Left,,,,,,,354.0,,,,,,4.0,3.0,1.0,,,,,
356,PT00M00.00S,2026-01-17T04:13:17.3Z,2,REGULAR,period,end,[],0,,,1610612758,67,61,2026-01-17T04:13:17Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,67,61,2026-01-17T04:28:33Z,3490000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,out,['startperiod'],1642363,,,1610612758,67,61,2026-01-17T04:28:33Z,3500000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,out,['startperiod'],203471,,,1610612758,67,61,2026-01-17T04:28:33Z,3510000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,out,['startperiod'],1642928,,,1610612758,67,61,2026-01-17T04:28:33Z,3520000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,out,['startperiod'],1642364,,,1610612758,67,61,2026-01-17T04:28:33Z,3530000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,in,['startperiod'],201566,,,1610612758,67,61,2026-01-17T04:28:33Z,3540000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,in,['startperiod'],201942,,,1610612758,67,61,2026-01-17T04:28:33Z,3550000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,in,['startperiod'],203897,,,1610612758,67,61,2026-01-17T04:28:33Z,3560000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,in,['startperiod'],1642875,,,1610612758,67,61,2026-01-17T04:28:33Z,3570000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2026-01-17T04:27:24.0Z,3,REGULAR,substitution,in,['startperiod'],1642273,,,1610612758,67,61,2026-01-17T04:28:33Z,3580000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2026-01-17T04:28:38.9Z,3,REGULAR,period,start,[],0,,,1610612764,67,61,2026-01-17T04:28:38Z,3590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M43.00S,2026-01-17T04:28:55.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,5.601182654402102,52.69607843137255,1610612764,67,63,2026-01-17T04:29:26Z,3600000,False,-13.0,0.0,1,left,J. Champagnie driving DUNK (10 PTS) (B. Carrington 5 AST),"[1630551, 1642267]",1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.35,Made,10.0,B. Carrington,1642267.0,5.0,,,,,,,,,,,,,,
370,PT11M25.00S,2026-01-17T04:29:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,87.86136662286465,37.745098039215684,1610612758,67,63,2026-01-17T04:29:40Z,3620000,False,-61.0,62.0,1,right,MISS M. Raynaud 8' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Left,8.69,Missed,,,,,,,,,,,,,,,,,,
371,PT11M23.00S,2026-01-17T04:29:15.1Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,67,63,2026-01-17T04:29:22Z,3630000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,370.0,,,,,,5.0,4.0,1.0,,,,,
372,PT11M18.00S,2026-01-17T04:29:22.5Z,3,REGULAR,foul,personal,[],203897,,,1610612764,67,63,2026-01-17T04:29:58Z,3640000,False,,,0,,Z. LaVine personal FOUL (3 PF),"[203897, 1642273]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,202058.0,3.0,0.0,George,1642273.0,,,,,,,,
374,PT11M05.00S,2026-01-17T04:29:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,12.828515111695138,42.15686274509804,1610612764,67,63,2026-01-17T04:30:02Z,3660000,False,39.0,68.0,1,left,MISS A. Sarr 7' bank Shot,[1642259],1610612764.0,WAS,bank,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
375,PT11M03.00S,2026-01-17T04:29:53.2Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,67,63,2026-01-17T04:29:53Z,3670000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:2),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,374.0,,,,,,4.0,2.0,2.0,,,,,
376,PT10M55.00S,2026-01-17T04:30:01.2Z,3,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612758,67,63,2026-01-17T04:30:23Z,3680000,False,,,0,,K. George shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1642273, 201942]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627541.0,4.0,0.0,DeRozan,201942.0,,,,,,,,
378,PT10M55.00S,2026-01-17T04:30:33.5Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,67,63,2026-01-17T04:30:33Z,3700000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
379,PT10M55.00S,2026-01-17T04:30:33.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,67,63,2026-01-17T04:30:33Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,378.0,,,,,,,,,,,,,
380,PT10M55.00S,2026-01-17T04:30:48.9Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,68,63,2026-01-17T04:30:49Z,3720000,False,,,0,,D. DeRozan Free Throw 2 of 2 (11 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
381,PT10M47.00S,2026-01-17T04:30:58.9Z,3,REGULAR,3pt,Jump Shot,[],1630551,24.26084099868594,87.5,1610612764,68,63,2026-01-17T04:31:04Z,3730000,False,-188.0,176.0,1,left,MISS J. Champagnie 25' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
382,PT10M44.00S,2026-01-17T04:31:01.9Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,68,63,2026-01-17T04:31:04Z,3740000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,381.0,,,,,,5.0,3.0,2.0,,,,,
383,PT10M37.00S,2026-01-17T04:31:08.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.5407358738502,44.36274509803921,1610612758,70,63,2026-01-17T04:31:16Z,3750000,False,-28.0,27.0,1,right,R. Westbrook driving Layup (13 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.9,Made,13.0,,,,,,,,,,,,,,,,,
385,PT10M09.00S,2026-01-17T04:31:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,6.521024967148489,54.41176470588235,1610612764,70,65,2026-01-17T04:32:00Z,3770000,False,-22.0,9.0,1,left,K. George driving Layup (4 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,2.38,Made,4.0,,,,,,,,,,,,,,,,,
386,PT09M51.00S,2026-01-17T04:32:13.7Z,3,REGULAR,2pt,Jump Shot,[],201942,93.38042049934296,29.411764705882355,1610612758,70,65,2026-01-17T04:32:18Z,3780000,False,-103.0,10.0,1,right,MISS D. DeRozan 10' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,10.34,Missed,,,,,,,,,,,,,,,,,,
387,PT09M50.00S,2026-01-17T04:32:14.7Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,70,65,2026-01-17T04:32:18Z,3790000,False,,,0,,A. Sarr REBOUND (Off:1 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,,,,386.0,,,,,,4.0,3.0,1.0,,,,,
388,PT09M34.00S,2026-01-17T04:32:31.2Z,3,REGULAR,2pt,Jump Shot,[],1642848,18.2161629434954,33.088235294117645,1610612764,70,65,2026-01-17T04:32:38Z,3800000,False,85.0,119.0,1,left,MISS T. Johnson 14' fadeaway Shot,[1642848],1610612764.0,WAS,fadeaway,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Right,14.58,Missed,,,,,,,,,,,,,,,,,,
389,PT09M31.00S,2026-01-17T04:32:34.2Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,70,65,2026-01-17T04:32:38Z,3810000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Right,,,,,,,388.0,,,,,,6.0,4.0,2.0,,,,,
390,PT09M25.00S,2026-01-17T04:32:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.93495400788436,46.81372549019608,1610612758,72,65,2026-01-17T04:32:45Z,3820000,False,-16.0,23.0,1,right,R. Westbrook driving Layup (15 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.82,Made,15.0,,,,,,,,,,,,,,,,,
391,PT09M03.00S,2026-01-17T04:32:59.1Z,3,REGULAR,3pt,Jump Shot,[],1642267,31.488173455978973,23.52941176470588,1610612764,72,68,2026-01-17T04:39:48Z,3830000,False,132.0,243.0,1,left,B. Carrington 27' 3PT  (8 PTS) (T. Johnson 3 AST),"[1642267, 1642848]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,27.72,Made,8.0,T. Johnson,1642848.0,3.0,,,,,,,,,,,,,,
395,PT09M03.00S,2026-01-17T04:34:35.6Z,3,REGULAR,foul,personal,[],201942,,,1610612764,72,68,2026-01-17T04:39:56Z,3870000,False,,,0,,D. DeRozan loose ball personal FOUL (3 PF),"[201942, 1642273]",1610612758.0,SAC,loose ball,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202058.0,3.0,0.0,George,1642273.0,,,,,,,,
408,PT09M03.00S,2026-01-17T04:34:47.5Z,3,REGULAR,freethrow,1 of 1,[],1642273,,,1610612764,72,69,2026-01-17T04:41:00Z,3887500,False,,,0,,K. George Free Throw 1 of 1 (5 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
397,PT09M03.00S,2026-01-17T04:34:59.5Z,3,REGULAR,foul,technical,[],1642273,,,1610612758,72,69,2026-01-17T04:41:00Z,3890000,False,,,0,,K. George double technical FOUL (1 Tech),[1642273],1610612764.0,WAS,double,,,George,K. George,,,,,,,,,,,,,,202058.0,4.0,1.0,,,,,,,,,,
398,PT09M03.00S,2026-01-17T04:34:59.5Z,3,REGULAR,foul,technical,[],201942,,,1610612758,72,69,2026-01-17T04:41:00Z,3900000,False,,,0,,D. DeRozan double technical FOUL (1 Tech),[201942],1610612758.0,SAC,double,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,202058.0,3.0,1.0,,,,,,,,,,
401,PT08M53.00S,2026-01-17T04:38:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,91.27792378449409,38.72549019607843,1610612758,74,69,2026-01-17T04:38:34Z,3920000,False,-56.0,29.0,1,right,D. DeRozan 6' Layup (13 PTS) (R. Westbrook 4 AST),"[201942, 201566]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,13.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
403,PT08M53.00S,2026-01-17T04:38:26.5Z,3,REGULAR,foul,personal,['1freethrow'],1630551,,,1610612758,74,69,2026-01-17T04:38:35Z,3940000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1630551, 201942]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,2.0,0.0,DeRozan,201942.0,,,,,,,,
405,PT08M53.00S,2026-01-17T04:38:43.0Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,75,69,2026-01-17T04:38:43Z,3960000,False,,,0,,D. DeRozan Free Throw 1 of 1 (14 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
406,PT08M34.00S,2026-01-17T04:39:01.4Z,3,REGULAR,3pt,Jump Shot,[],1642273,4.5499342969776615,98.2843137254902,1610612764,75,69,2026-01-17T04:39:12Z,3970000,False,-241.0,-10.0,1,left,MISS K. George 24' 3PT - blocked,"[1642273, 1630173]",1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,24.16,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
407,PT08M34.00S,2026-01-17T04:39:01.4Z,3,REGULAR,block,,[],1630173,,,1610612764,75,69,2026-01-17T04:39:04Z,3980000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
409,PT08M30.00S,2026-01-17T04:39:05.4Z,3,REGULAR,rebound,offensive,[],1642273,,,1610612764,75,69,2026-01-17T04:39:12Z,3990000,False,,,0,,K. George REBOUND (Off:1 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,,406.0,,,,,,2.0,1.0,1.0,,,,,
410,PT08M26.00S,2026-01-17T04:39:08.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1642273,20.05584756898817,28.431372549019606,1610612764,75,69,2026-01-17T04:39:17Z,4000000,False,108.0,136.0,1,left,MISS K. George 17' fadeaway Shot,[1642273],1610612764.0,WAS,fadeaway,,,George,K. George,,,,,Mid-Range,16-24 Right Center,17.35,Missed,,,,,,,,,,,,,,,,,,
411,PT08M24.00S,2026-01-17T04:39:10.9Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,75,69,2026-01-17T04:39:10Z,4010000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Right Center,,,,,,,410.0,,,,,,7.0,5.0,2.0,,,,,
412,PT08M21.00S,2026-01-17T04:39:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,91.93495400788436,48.529411764705884,1610612758,77,69,2026-01-17T04:39:23Z,4020000,False,-7.0,23.0,1,right,R. Westbrook running Layup (17 PTS) (M. Raynaud 4 AST),"[201566, 1642875]",1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.44,Made,17.0,M. Raynaud,1642875.0,4.0,,,,,,,,,,,,,,
413,PT08M12.00S,2026-01-17T04:39:23.1Z,3,REGULAR,3pt,Jump Shot,[],1642848,27.677398160315374,76.7156862745098,1610612764,77,72,2026-01-17T04:39:34Z,4030000,False,-134.0,208.0,1,left,T. Johnson 24' 3PT pullup (10 PTS),[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,24.7,Made,10.0,,,,,,,,,,,,,,,,,
414,PT07M59.00S,2026-01-17T04:39:40.2Z,3,REGULAR,foul,personal,[],1630551,,,1610612758,77,72,2026-01-17T04:39:48Z,4040000,False,,,0,,J. Champagnie personal FOUL (3 PF),"[1630551, 201942]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,,,202058.0,3.0,0.0,DeRozan,201942.0,,,,,,,,
416,PT07M53.00S,2026-01-17T04:40:10.5Z,3,REGULAR,2pt,Jump Shot,[],201942,92.72339027595268,28.676470588235293,1610612758,77,72,2026-01-17T04:40:23Z,4060000,False,-107.0,16.0,1,right,MISS D. DeRozan 10' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,10.78,Missed,,,,,,,,,,,,,,,,,,
417,PT07M50.00S,2026-01-17T04:40:13.6Z,3,REGULAR,rebound,defensive,[],1642848,,,1610612764,77,72,2026-01-17T04:40:13Z,4070000,False,,,0,,T. Johnson REBOUND (Off:0 Def:2),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,416.0,,,,,,2.0,2.0,0.0,,,,,
418,PT07M46.00S,2026-01-17T04:40:18.4Z,3,REGULAR,3pt,Jump Shot,[],1642848,38.18988173455979,48.77450980392157,1610612764,77,72,2026-01-17T04:40:28Z,4080000,False,6.0,306.0,1,left,MISS T. Johnson 30' pullup 3PT,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,30.66,Missed,,,,,,,,,,,,,,,,,,
419,PT07M42.00S,2026-01-17T04:40:22.4Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,77,72,2026-01-17T04:40:28Z,4090000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:6),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,,,,,,,418.0,,,,,,8.0,6.0,2.0,,,,,
420,PT07M35.00S,2026-01-17T04:40:28.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,90.09526938239159,53.18627450980392,1610612758,77,72,2026-01-17T04:40:39Z,4100000,False,16.0,41.0,1,right,MISS R. Westbrook running Layup,[201566],1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
421,PT07M31.00S,2026-01-17T04:40:32.0Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612758,77,72,2026-01-17T04:40:32Z,4110000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,420.0,,,,,,4.0,1.0,3.0,,,,,
422,PT07M31.00S,2026-01-17T04:40:32.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630173,94.40999984741211,50.0,1610612758,79,72,2026-01-17T04:40:48Z,4120000,False,0.0,0.0,1,right,P. Achiuwa tip Layup (16 PTS),[1630173],1610612758.0,SAC,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Made,16.0,,,,,,,,,,,,,,,,,
423,PT07M20.00S,2026-01-17T04:40:45.4Z,3,REGULAR,violation,kicked ball,[],1642875,,,1610612764,79,72,2026-01-17T04:41:01Z,4130000,False,,,0,,M. Raynaud kicked ball VIOLATION,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,
424,PT07M20.00S,2026-01-17T04:40:49.3Z,3,REGULAR,substitution,out,[],1642848,,,1610612764,79,72,2026-01-17T04:40:53Z,4140000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M20.00S,2026-01-17T04:40:49.3Z,3,REGULAR,substitution,in,[],1642358,,,1610612764,79,72,2026-01-17T04:40:53Z,4150000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M17.00S,2026-01-17T04:41:08.2Z,3,REGULAR,foul,personal,[],201566,,,1610612764,79,72,2026-01-17T04:41:18Z,4160000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1642259]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202058.0,2.0,0.0,Sarr,1642259.0,,,,,,,,
428,PT07M06.00S,2026-01-17T04:41:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,16.113666228646515,37.745098039215684,1610612764,79,72,2026-01-17T04:43:48Z,4180000,False,61.0,99.0,1,left,MISS A. Sarr 11' turnaround fadeaway Shot,[1642259],1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,11.64,Missed,,,,,,,,,,,,,,,,,,
429,PT07M01.00S,2026-01-17T04:41:43.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,79,72,2026-01-17T04:41:56Z,4190000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,428.0,,,,,,5.0,2.0,3.0,,,,,
430,PT06M39.00S,2026-01-17T04:42:04.8Z,3,REGULAR,3pt,Jump Shot,[],201566,67.49342969776609,64.70588235294117,1610612758,82,72,2026-01-17T04:42:12Z,4200000,False,74.0,253.0,1,right,R. Westbrook 26' 3PT  (20 PTS) (M. Raynaud 5 AST),"[201566, 1642875]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,26.36,Made,20.0,M. Raynaud,1642875.0,5.0,,,,,,,,,,,,,,
432,PT06M30.00S,2026-01-17T04:42:14.2Z,3,REGULAR,3pt,Jump Shot,[],1642273,4.681340341655716,96.32352941176471,1610612764,82,72,2026-01-17T04:42:22Z,4220000,False,-232.0,-8.0,1,left,MISS K. George 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
433,PT06M26.00S,2026-01-17T04:42:18.2Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,82,72,2026-01-17T04:42:22Z,4230000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,432.0,,,,,,6.0,4.0,2.0,,,,,
434,PT06M26.00S,2026-01-17T04:42:18.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,5.469776609724048,54.65686274509803,1610612764,82,74,2026-01-17T04:44:33Z,4240000,False,-23.0,-1.0,1,left,J. Champagnie putback Layup (12 PTS),[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.33,Made,12.0,,,,,,,,,,,,,,,,,
435,PT06M15.00S,2026-01-17T04:42:28.4Z,3,REGULAR,3pt,Jump Shot,[],203897,67.09921156373193,27.205882352941174,1610612758,85,74,2026-01-17T04:42:39Z,4250000,False,-114.0,257.0,1,right,Z. LaVine 28' 3PT  (6 PTS) (D. DeRozan 2 AST),"[203897, 201942]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,28.1,Made,6.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,
438,PT06M04.00S,2026-01-17T04:42:39.6Z,3,REGULAR,3pt,Jump Shot,[],1630551,30.17411300919842,30.637254901960787,1610612764,85,77,2026-01-17T04:42:47Z,4270000,False,97.0,231.0,1,left,J. Champagnie 25' 3PT  (15 PTS) (B. Carrington 6 AST),"[1630551, 1642267]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.06,Made,15.0,B. Carrington,1642267.0,6.0,,,,,,,,,,,,,,
440,PT06M03.00S,2026-01-17T04:42:46.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,85,77,2026-01-17T04:42:46Z,4290000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M03.00S,2026-01-17T04:45:06.4Z,3,REGULAR,substitution,out,[],1630173,,,1610612758,85,77,2026-01-17T04:45:35Z,4300000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
