actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
166,PT09M09.00S,2026-01-05T02:41:42.0Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,30,37,2026-01-05T02:45:52Z,1630000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,165.0,,,,,,6.0,5.0,1.0,,
238,PT09M08.00S,2026-01-05T02:41:43.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,92.72339027595268,49.01960784313725,1610612749,30,37,2026-01-05T02:54:02Z,1635000,False,-5.0,16.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,1.66,Missed,,,,,,,,,,,,,,,
239,PT09M08.00S,2026-01-05T02:41:43.6Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,30,37,2026-01-05T02:54:02Z,1637500,False,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,238.0,,,,,,7.0,5.0,2.0,,
167,PT09M06.00S,2026-01-05T02:41:46.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626171,86.94152431011827,54.41176470588235,1610612749,30,39,2026-01-05T02:53:43Z,1640000,False,22.0,70.0,1,right,B. Portis 7' turnaround Hook (9 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,7.36,Made,9.0,,,,,,,,,,,,,,
168,PT08M50.00S,2026-01-05T02:42:00.2Z,2,REGULAR,3pt,Jump Shot,[],203897,30.305519053876477,71.81372549019608,1610612758,30,39,2026-01-05T02:46:18Z,1650000,False,-109.0,232.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,25.67,Missed,,,,,,,,,,,,,,,
169,PT08M50.00S,2026-01-05T02:42:00.2Z,2,REGULAR,rebound,offensive,[],1631165,,,1610612758,30,39,2026-01-05T02:42:05Z,1660000,False,,,0,,K. Ellis REBOUND (Off:1 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,168.0,,,,,,2.0,1.0,1.0,,
170,PT08M41.00S,2026-01-05T02:42:09.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629234,6.915243101182654,5.147058823529411,1610612758,30,39,2026-01-05T02:42:13Z,1670000,False,224.0,13.0,1,left,MISS D. Eubanks 3PT,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Right Corner 3,24+ Right,,,,22.46,Missed,,,,,,,,,,,,,,,
171,PT08M39.00S,2026-01-05T02:42:11.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,30,39,2026-01-05T02:46:47Z,1680000,False,,,0,,B. Portis REBOUND (Off:2 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,,,170.0,,,,,,8.0,6.0,2.0,,
174,PT08M36.00S,2026-01-05T02:42:52.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,30,39,2026-01-05T02:45:47Z,1710000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT08M36.00S,2026-01-05T02:44:50.7Z,2,REGULAR,substitution,out,[],1642363,,,1610612749,30,39,2026-01-05T02:45:23Z,1740000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M36.00S,2026-01-05T02:44:50.7Z,2,REGULAR,substitution,out,[],1629234,,,1610612749,30,39,2026-01-05T02:45:23Z,1750000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT08M36.00S,2026-01-05T02:44:50.7Z,2,REGULAR,substitution,in,[],1630173,,,1610612749,30,39,2026-01-05T02:45:23Z,1760000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M36.00S,2026-01-05T02:44:50.7Z,2,REGULAR,substitution,in,[],201942,,,1610612749,30,39,2026-01-05T02:45:23Z,1770000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT08M36.00S,2026-01-05T02:45:20.3Z,2,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612749,30,39,2026-01-05T02:48:55Z,1775000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1631165, 1628398]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2882.0,1.0,0.0,Kuzma,1628398.0,,,,,
181,PT08M36.00S,2026-01-05T02:45:50.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628398,,,1610612749,30,39,2026-01-05T02:49:04Z,1780000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
182,PT08M36.00S,2026-01-05T02:45:50.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,30,39,2026-01-05T02:49:04Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,
183,PT08M36.00S,2026-01-05T02:45:50.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628398,,,1610612749,30,40,2026-01-05T02:49:04Z,1800000,False,,,0,,K. Kuzma Free Throw 2 of 2 (3 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
184,PT08M23.00S,2026-01-05T02:46:21.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,6.915243101182654,54.65686274509803,1610612758,32,40,2026-01-05T02:50:00Z,1810000,False,-23.0,13.0,1,left,P. Achiuwa cutting DUNK (2 PTS) (D. Schröder 2 AST),"[1630173, 203471]",1610612758.0,SAC,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,2.64,Made,2.0,D. Schröder,203471.0,2.0,,,,,,,,,,,
186,PT08M02.00S,2026-01-05T02:46:44.4Z,2,REGULAR,turnover,bad pass,[],1626171,,,1610612749,32,40,2026-01-05T02:46:56Z,1830000,False,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1630173]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,1.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,
187,PT08M02.00S,2026-01-05T02:46:44.4Z,2,REGULAR,steal,,[],1630173,,,1610612758,32,40,2026-01-05T02:49:18Z,1840000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
188,PT08M02.00S,2026-01-05T02:46:48.8Z,2,REGULAR,foul,personal,[],1626171,,,1610612758,32,40,2026-01-05T02:49:14Z,1850000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1631165]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1201.0,1.0,0.0,Ellis,1631165.0,,,,,
190,PT08M02.00S,2026-01-05T02:46:59.4Z,2,REGULAR,substitution,out,[],1628398,,,1610612758,32,40,2026-01-05T02:47:08Z,1870000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M02.00S,2026-01-05T02:46:59.4Z,2,REGULAR,substitution,in,[],203507,,,1610612758,32,40,2026-01-05T02:47:08Z,1880000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M49.00S,2026-01-05T02:47:17.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,8.492115637319317,46.568627450980394,1610612758,34,40,2026-01-05T02:47:22Z,1890000,False,17.0,27.0,1,left,P. Achiuwa cutting Layup (4 PTS) (D. Schröder 3 AST),"[1630173, 203471]",1610612758.0,SAC,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,3.23,Made,4.0,D. Schröder,203471.0,3.0,,,,,,,,,,,
194,PT07M32.00S,2026-01-05T02:47:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.30026281208936,41.66666666666667,1610612749,34,42,2026-01-05T02:47:46Z,1910000,False,-42.0,1.0,1,right,G. Antetokounmpo driving Layup (8 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,4.17,Made,8.0,,,,,,,,,,,,,,
195,PT07M32.00S,2026-01-05T02:47:40.9Z,2,REGULAR,foul,personal,['1freethrow'],203897,,,1610612749,34,42,2026-01-05T02:48:09Z,1920000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[203897, 203507]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
197,PT07M32.00S,2026-01-05T02:47:53.4Z,2,REGULAR,substitution,out,[],203471,,,1610612749,34,42,2026-01-05T02:48:07Z,1940000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M32.00S,2026-01-05T02:47:53.4Z,2,REGULAR,substitution,out,[],1631165,,,1610612749,34,42,2026-01-05T02:48:07Z,1950000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M32.00S,2026-01-05T02:47:53.4Z,2,REGULAR,substitution,in,[],1631099,,,1610612749,34,42,2026-01-05T02:48:07Z,1960000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M32.00S,2026-01-05T02:47:53.4Z,2,REGULAR,substitution,in,[],201566,,,1610612749,34,42,2026-01-05T02:48:07Z,1970000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M32.00S,2026-01-05T02:48:22.0Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,34,43,2026-01-05T02:48:22Z,1980000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
202,PT07M11.00S,2026-01-05T02:48:44.6Z,2,REGULAR,3pt,Jump Shot,[],201942,8.360709592641262,4.901960784313726,1610612758,34,43,2026-01-05T02:48:48Z,1990000,False,225.0,26.0,1,left,MISS D. DeRozan 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,22.7,Missed,,,,,,,,,,,,,,,
203,PT07M08.00S,2026-01-05T02:48:47.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,34,43,2026-01-05T02:48:48Z,2000000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,,,,202.0,,,,,,3.0,3.0,0.0,,
204,PT06M52.00S,2026-01-05T02:49:03.3Z,2,REGULAR,3pt,Jump Shot,[],1626171,93.11760840998686,4.6568627450980395,1610612749,34,43,2026-01-05T02:49:07Z,2010000,False,-227.0,12.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,22.7,Missed,,,,,,,,,,,,,,,
205,PT06M50.00S,2026-01-05T02:49:05.3Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,34,43,2026-01-05T02:52:30Z,2020000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,,,,,,,,204.0,,,,,,2.0,2.0,0.0,,
206,PT06M38.00S,2026-01-05T02:49:17.4Z,2,REGULAR,3pt,Jump Shot,[],1631099,23.340998685939553,10.049019607843137,1610612758,34,43,2026-01-05T02:52:41Z,2030000,False,200.0,167.0,1,left,MISS K. Murray 26' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,26.03,Missed,,,,,,,,,,,,,,,
207,PT06M35.00S,2026-01-05T02:49:20.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,43,2026-01-05T02:49:21Z,2040000,False,,,0,,B. Portis REBOUND (Off:2 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,206.0,,,,,,9.0,7.0,2.0,,
208,PT06M29.00S,2026-01-05T02:49:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,87.72996057818659,39.705882352941174,1610612749,34,45,2026-01-05T02:49:41Z,2050000,False,-51.0,63.0,1,right,R. Rollins 8' driving floating bank Jump Shot (5 PTS) (G. Harris 1 AST),"[1631157, 203914]",1610612749.0,MIL,driving floating bank,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,,,,8.12,Made,5.0,G. Harris,203914.0,1.0,,,,,,,,,,,
210,PT06M08.00S,2026-01-05T02:49:47.3Z,2,REGULAR,3pt,Jump Shot,[],201566,30.17411300919842,66.17647058823529,1610612758,34,45,2026-01-05T02:49:51Z,2070000,False,-81.0,231.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,24.49,Missed,,,,,,,,,,,,,,,
211,PT06M06.00S,2026-01-05T02:49:49.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,45,2026-01-05T02:49:51Z,2080000,False,,,0,,B. Portis REBOUND (Off:2 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,210.0,,,,,,10.0,8.0,2.0,,
212,PT05M53.00S,2026-01-05T02:50:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.27792378449409,53.18627450980392,1610612749,34,47,2026-01-05T02:55:13Z,2090000,False,16.0,29.0,1,right,G. Antetokounmpo driving Layup (11 PTS) (G. Trent Jr. 3 AST),"[203507, 1629018]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,3.35,Made,11.0,G. Trent Jr.,1629018.0,3.0,,,,,,,,,,,
214,PT05M47.00S,2026-01-05T02:50:10.3Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612758,34,47,2026-01-05T02:50:22Z,2110000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (LaVine 2 FT),"[203507, 203897]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,1.0,0.0,LaVine,203897.0,,,,,
216,PT05M47.00S,2026-01-05T02:50:40.8Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,35,47,2026-01-05T02:50:40Z,2130000,False,,,0,,Z. LaVine Free Throw 1 of 2 (8 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
217,PT05M47.00S,2026-01-05T02:50:41.7Z,2,REGULAR,substitution,out,[],1629018,,,1610612758,35,47,2026-01-05T02:50:56Z,2140000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M47.00S,2026-01-05T02:50:41.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612758,35,47,2026-01-05T02:50:56Z,2150000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M47.00S,2026-01-05T02:50:41.7Z,2,REGULAR,substitution,out,[],203914,,,1610612758,35,47,2026-01-05T02:50:56Z,2160000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M47.00S,2026-01-05T02:50:41.7Z,2,REGULAR,substitution,in,[],1626167,,,1610612758,35,47,2026-01-05T02:50:56Z,2170000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M47.00S,2026-01-05T02:50:41.7Z,2,REGULAR,substitution,in,[],1629645,,,1610612758,35,47,2026-01-05T02:50:56Z,2180000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M47.00S,2026-01-05T02:50:41.7Z,2,REGULAR,substitution,in,[],1631260,,,1610612758,35,47,2026-01-05T02:50:56Z,2190000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M47.00S,2026-01-05T02:51:04.9Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,36,47,2026-01-05T02:51:04Z,2200000,False,,,0,,Z. LaVine Free Throw 2 of 2 (9 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
225,PT05M39.00S,2026-01-05T02:51:19.5Z,2,REGULAR,substitution,out,[],203897,,,1610612749,36,47,2026-01-05T02:51:27Z,2220000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M39.00S,2026-01-05T02:51:19.5Z,2,REGULAR,substitution,in,[],1642875,,,1610612749,36,47,2026-01-05T02:51:27Z,2230000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M36.00S,2026-01-05T02:51:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,84.31340341655716,61.029411764705884,1610612749,36,47,2026-01-05T02:56:26Z,2240000,False,55.0,95.0,1,right,MISS G. Antetokounmpo 10' driving floating Shot,[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,10.98,Missed,,,,,,,,,,,,,,,
228,PT05M32.00S,2026-01-05T02:51:41.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,36,47,2026-01-05T03:00:26Z,2250000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,227.0,,,,,,2.0,2.0,0.0,,
229,PT05M19.00S,2026-01-05T02:51:53.7Z,2,REGULAR,2pt,Jump Shot,[],1631099,15.588042049934298,75.0,1610612758,36,47,2026-01-05T02:57:44Z,2260000,False,-125.0,94.0,1,left,MISS K. Murray 15' fadeaway Shot,[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,15.64,Missed,,,,,,,,,,,,,,,
230,PT05M15.00S,2026-01-05T02:51:57.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,36,47,2026-01-05T02:58:02Z,2270000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,,,,,229.0,,,,,,1.0,1.0,0.0,,
231,PT05M03.00S,2026-01-05T02:52:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,87.33574244415243,49.26470588235294,1610612749,36,49,2026-01-05T02:52:16Z,2280000,False,-4.0,67.0,1,right,M. Turner 6' Layup (8 PTS) (K. Porter Jr. 4 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,6.66,Made,8.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,
233,PT04M47.00S,2026-01-05T02:52:26.5Z,2,REGULAR,2pt,Jump Shot,[],1642875,5.732588699080158,31.862745098039213,1610612758,36,49,2026-01-05T02:59:01Z,2300000,False,91.0,1.0,1,left,MISS M. Raynaud 9' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Right,,,,9.07,Missed,,,,,,,,,,,,,,,
234,PT04M44.00S,2026-01-05T02:52:28.8Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612749,36,49,2026-01-05T02:52:28Z,2310000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,233.0,,,,,,1.0,1.0,0.0,,
235,PT04M40.00S,2026-01-05T02:52:34.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,88.78120893561103,40.44117647058824,1610612749,36,51,2026-01-05T02:52:41Z,2320000,False,-48.0,53.0,1,right,G. Antetokounmpo 7' running DUNK (13 PTS) (K. Porter Jr. 5 AST),"[203507, 1629645]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,7.14,Made,13.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,
237,PT04M40.00S,2026-01-05T02:52:41.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,36,51,2026-01-05T02:52:41Z,2340000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M22.00S,2026-01-05T02:54:43.4Z,2,REGULAR,3pt,Jump Shot,[],1642875,28.33442838370565,76.7156862745098,1610612758,36,51,2026-01-05T02:54:49Z,2350000,False,-134.0,214.0,1,left,MISS M. Raynaud 25' 3PT,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,25.21,Missed,,,,,,,,,,,,,,,
241,PT04M21.00S,2026-01-05T02:54:44.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,36,51,2026-01-05T03:00:46Z,2360000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,240.0,,,,,,4.0,4.0,0.0,,
242,PT04M02.00S,2026-01-05T02:55:06.2Z,2,REGULAR,foul,personal,['2freethrow'],201566,,,1610612749,36,51,2026-01-05T02:55:18Z,2370000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[201566, 1629645]",1610612758.0,SAC,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Porter Jr.,1629645.0,,,,,
244,PT04M02.00S,2026-01-05T02:55:34.2Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,36,52,2026-01-05T02:55:34Z,2390000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (5 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
245,PT04M02.00S,2026-01-05T02:55:34.9Z,2,REGULAR,substitution,out,[],1630173,,,1610612749,36,52,2026-01-05T02:55:39Z,2400000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M02.00S,2026-01-05T02:55:34.9Z,2,REGULAR,substitution,in,[],203897,,,1610612749,36,52,2026-01-05T02:55:39Z,2410000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M02.00S,2026-01-05T02:55:54.9Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,36,53,2026-01-05T02:55:54Z,2420000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (6 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
249,PT03M39.00S,2026-01-05T02:56:31.8Z,2,REGULAR,2pt,Jump Shot,[],201942,6.521024967148489,79.65686274509804,1610612758,36,53,2026-01-05T03:02:18Z,2440000,False,-148.0,9.0,1,left,MISS D. DeRozan 14' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,14.86,Missed,,,,,,,,,,,,,,,
250,PT03M39.00S,2026-01-05T02:56:31.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,36,53,2026-01-05T02:56:50Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,249.0,,,,,,,,,,
251,PT03M39.00S,2026-01-05T02:56:41.0Z,2,REGULAR,foul,personal,[],1626167,,,1610612758,36,53,2026-01-05T03:02:33Z,2460000,False,,,0,,M. Turner loose ball personal FOUL (1 PF),"[1626167, 1642875]",1610612749.0,MIL,loose ball,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,Raynaud,1642875.0,,,,,
