actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
423,PT02M39.00S,2026-01-13T04:45:27.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.2910643889619,56.372549019607845,1610612758,91,74,2026-01-13T04:45:32Z,4150000,False,32.0,123.0,1,right,D. DeRozan 12' turnaround Jump Shot (23 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.75,Made,23.0,,,,,,,,,,,,,,,,,
424,PT02M20.00S,2026-01-13T04:45:49.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642363,,,1610612747,91,74,2026-01-13T04:46:07Z,4160000,False,,,0,,N. Clifford shooting personal FOUL (1 PF) (Dončić 2 FT),"[1642363, 1629029]",1610612758.0,SAC,shooting,,,Clifford,N. Clifford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1627534.0,,,1.0,0.0,Dončić,1629029.0
426,PT02M20.00S,2026-01-13T04:46:15.6Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,91,75,2026-01-13T04:46:15Z,4180000,False,,,0,,L. Dončić Free Throw 1 of 2 (35 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
427,PT02M20.00S,2026-01-13T04:46:16.8Z,3,REGULAR,substitution,out,[],1642928,,,1610612747,91,75,2026-01-13T04:46:28Z,4190000,False,,,0,,SUB out: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M20.00S,2026-01-13T04:46:16.8Z,3,REGULAR,substitution,out,[],1631222,,,1610612747,91,75,2026-01-13T04:46:28Z,4200000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M20.00S,2026-01-13T04:46:16.8Z,3,REGULAR,substitution,in,[],1642875,,,1610612747,91,75,2026-01-13T04:46:28Z,4210000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M20.00S,2026-01-13T04:46:16.8Z,3,REGULAR,substitution,in,[],1642261,,,1610612747,91,75,2026-01-13T04:46:28Z,4220000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M20.00S,2026-01-13T04:46:46.6Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,91,76,2026-01-13T04:46:46Z,4230000,False,,,0,,L. Dončić Free Throw 2 of 2 (36 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
432,PT02M07.00S,2026-01-13T04:47:01.8Z,3,REGULAR,2pt,Jump Shot,[],201942,94.03745072273325,73.77450980392157,1610612758,91,76,2026-01-13T04:49:45Z,4240000,False,119.0,4.0,1,right,MISS D. DeRozan 11' fadeaway Shot,[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,11.9,Missed,,,,,,,,,,,,,,,,,,
433,PT02M05.00S,2026-01-13T04:47:03.8Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,91,76,2026-01-13T04:49:57Z,4250000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Right,,,,,,,,,,432.0,3.0,3.0,0.0,,,,,,,
434,PT01M53.00S,2026-01-13T04:47:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.69053876478318,50.73529411764706,1610612747,91,78,2026-01-13T04:47:21Z,4260000,False,-4.0,114.0,1,left,L. Dončić 11' turnaround fadeaway Jump Shot (38 PTS),[1629029],1610612747.0,LAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,11.39,Made,38.0,,,,,,,,,,,,,,,,,
435,PT01M38.00S,2026-01-13T04:47:30.2Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612758,91,78,2026-01-13T04:47:34Z,4270000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1629029]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Dončić,1629029.0,,,,,,,,,,,
436,PT01M38.00S,2026-01-13T04:47:30.2Z,3,REGULAR,steal,,[],1629029,,,1610612747,91,78,2026-01-13T04:47:31Z,4280000,False,,,0,,L. Dončić STEAL (4 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
437,PT01M25.00S,2026-01-13T04:47:44.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,7.966491458607096,40.68627450980392,1610612747,91,80,2026-01-13T04:47:49Z,4290000,False,47.0,22.0,1,left,L. Dončić driving Layup (40 PTS),[1629029],1610612747.0,LAL,driving,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,40.0,,,,,,,,,,,,,,,,,
438,PT01M25.00S,2026-01-13T04:47:53.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,91,80,2026-01-13T04:47:53Z,4300000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M25.00S,2026-01-13T04:48:53.8Z,3,REGULAR,substitution,out,[],201942,,,1610612758,91,80,2026-01-13T04:49:18Z,4310000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M25.00S,2026-01-13T04:48:53.8Z,3,REGULAR,substitution,out,[],1642261,,,1610612758,91,80,2026-01-13T04:49:18Z,4320000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M25.00S,2026-01-13T04:48:53.8Z,3,REGULAR,substitution,in,[],203897,,,1610612758,91,80,2026-01-13T04:49:18Z,4330000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M25.00S,2026-01-13T04:48:53.8Z,3,REGULAR,substitution,in,[],2544,,,1610612758,91,80,2026-01-13T04:49:18Z,4340000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M13.00S,2026-01-13T04:49:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,82.07950065703022,47.05882352941176,1610612758,91,80,2026-01-13T04:52:19Z,4350000,False,-15.0,116.0,1,right,MISS M. Monk 11' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,11.69,Missed,,,,,,,,,,,,,,,,,,
444,PT01M12.00S,2026-01-13T04:49:42.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,91,80,2026-01-13T04:52:30Z,4360000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,443.0,4.0,4.0,0.0,,,,,,,
445,PT01M00.00S,2026-01-13T04:49:54.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.065045992115635,56.61764705882353,1610612747,91,80,2026-01-13T04:52:49Z,4370000,False,-33.0,258.0,1,left,MISS L. Dončić 26' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
446,PT00M56.70S,2026-01-13T04:49:57.6Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,91,80,2026-01-13T04:49:59Z,4380000,False,,,0,,N. Clifford REBOUND (Off:0 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,,,,,,,,,,445.0,2.0,2.0,0.0,,,,,,,
447,PT00M48.50S,2026-01-13T04:50:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,86.28449408672799,44.36274509803921,1610612758,93,80,2026-01-13T04:50:12Z,4390000,False,-28.0,76.0,1,right,M. Raynaud 8' floating Jump Shot (9 PTS) (M. Monk 4 AST),"[1642875, 1628370]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,8.14,Made,9.0,M. Monk,1628370.0,4.0,,,,,,,,,,,,,,
449,PT00M36.10S,2026-01-13T04:50:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.09789750328515,55.392156862745104,1610612747,93,82,2026-01-13T04:50:26Z,4410000,False,-27.0,24.0,1,left,L. James driving Layup (20 PTS) (L. Dončić 7 AST),"[2544, 1629029]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.59,Made,20.0,L. Dončić,1629029.0,7.0,,,,,,,,,,,,,,
451,PT00M26.60S,2026-01-13T04:50:33.9Z,3,REGULAR,2pt,Jump Shot,[],1628370,76.2976346911958,51.9607843137255,1610612758,95,82,2026-01-13T04:50:40Z,4430000,False,10.0,170.0,1,right,M. Monk 17' fadeaway Jump Shot (20 PTS),[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,17.06,Made,20.0,,,,,,,,,,,,,,,,,
452,PT00M04.20S,2026-01-13T04:51:00.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642363,,,1610612747,95,82,2026-01-13T04:51:09Z,4440000,False,,,0,,N. Clifford shooting personal FOUL (2 PF) (Hayes 2 FT),"[1642363, 1629637]",1610612758.0,SAC,shooting,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,,,2.0,0.0,Hayes,1629637.0
454,PT00M04.20S,2026-01-13T04:51:24.1Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,95,82,2026-01-13T04:51:24Z,4460000,False,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
455,PT00M04.20S,2026-01-13T04:51:24.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,95,82,2026-01-13T04:51:24Z,4470000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,454.0,,,,,,,,,,
456,PT00M04.20S,2026-01-13T04:51:25.0Z,3,REGULAR,substitution,out,[],1642363,,,1610612747,95,82,2026-01-13T04:51:36Z,4480000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M04.20S,2026-01-13T04:51:25.0Z,3,REGULAR,substitution,out,[],1629029,,,1610612747,95,82,2026-01-13T04:51:36Z,4490000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M04.20S,2026-01-13T04:51:25.0Z,3,REGULAR,substitution,in,[],1630173,,,1610612747,95,82,2026-01-13T04:51:36Z,4500000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M04.20S,2026-01-13T04:51:25.0Z,3,REGULAR,substitution,in,[],1631222,,,1610612747,95,82,2026-01-13T04:51:36Z,4510000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M04.20S,2026-01-13T04:51:46.9Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,95,83,2026-01-13T04:51:46Z,4520000,False,,,0,,J. Hayes Free Throw 2 of 2 (6 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
461,PT00M00.00S,2026-01-13T04:51:54.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,88.12417871222075,38.970588235294116,1610612758,95,83,2026-01-13T04:56:01Z,4530000,False,-55.0,59.0,1,right,MISS M. Monk 8' driving floating bank Shot,[1628370],1610612758.0,SAC,driving floating bank,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Left,8.08,Missed,,,,,,,,,,,,,,,,,,
462,PT00M00.00S,2026-01-13T04:51:54.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,95,83,2026-01-13T04:58:09Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,461.0,,,,,,,,,,
463,PT00M00.00S,2026-01-13T04:52:04.8Z,3,REGULAR,period,end,[],0,,,1610612758,95,83,2026-01-13T04:52:04Z,4550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2026-01-13T04:52:33.1Z,4,REGULAR,substitution,out,['startperiod'],1642875,,,1610612758,95,83,2026-01-13T04:54:43Z,4560000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2026-01-13T04:52:33.1Z,4,REGULAR,substitution,out,['startperiod'],1630173,,,1610612758,95,83,2026-01-13T04:54:43Z,4570000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2026-01-13T04:52:33.1Z,4,REGULAR,substitution,out,['startperiod'],1631222,,,1610612758,95,83,2026-01-13T04:54:43Z,4580000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2026-01-13T04:52:33.1Z,4,REGULAR,substitution,in,['startperiod'],1642363,,,1610612758,95,83,2026-01-13T04:54:43Z,4590000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2026-01-13T04:52:33.1Z,4,REGULAR,substitution,in,['startperiod'],1642928,,,1610612758,95,83,2026-01-13T04:54:43Z,4600000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2026-01-13T04:52:33.1Z,4,REGULAR,substitution,in,['startperiod'],1642261,,,1610612758,95,83,2026-01-13T04:54:43Z,4610000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2026-01-13T04:54:47.0Z,4,REGULAR,period,start,[],0,,,1610612747,95,83,2026-01-13T04:54:47Z,4620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT11M44.00S,2026-01-13T04:55:01.5Z,4,REGULAR,3pt,Jump Shot,[],1642261,6.652431011826544,96.81372549019608,1610612747,95,83,2026-01-13T04:55:08Z,4630000,False,-234.0,10.0,1,left,MISS D. Knecht 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
472,PT11M42.00S,2026-01-13T04:55:03.5Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,95,83,2026-01-13T04:55:08Z,4640000,False,,,0,,D. Cardwell REBOUND (Off:3 Def:3),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Left Corner 3,24+ Left,,,,,,,,,,471.0,6.0,3.0,3.0,,,,,,,
473,PT11M27.00S,2026-01-13T04:55:18.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,83.26215505913272,49.26470588235294,1610612758,97,83,2026-01-13T04:55:27Z,4650000,False,-4.0,105.0,1,right,Z. LaVine 10' pullup Jump Shot (14 PTS) (M. Monk 5 AST),"[203897, 1628370]",1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,10.49,Made,14.0,M. Monk,1628370.0,5.0,,,,,,,,,,,,,,
475,PT11M10.00S,2026-01-13T04:55:35.4Z,4,REGULAR,3pt,Jump Shot,[],1629216,8.754927726675426,95.83333333333334,1610612747,97,86,2026-01-13T04:55:39Z,4670000,False,-229.0,30.0,1,left,G. Vincent 3PT  (6 PTS) (J. Hayes 1 AST),"[1629216, 1629637]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,23.11,Made,6.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,,
477,PT10M52.00S,2026-01-13T04:55:54.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642928,90.3580814717477,59.31372549019608,1610612758,99,86,2026-01-13T04:55:59Z,4690000,False,47.0,38.0,1,right,D. Cardwell 6' cutting DUNK (2 PTS) (M. Monk 6 AST),"[1642928, 1628370]",1610612758.0,SAC,cutting,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,6.02,Made,2.0,M. Monk,1628370.0,6.0,,,,,,,,,,,,,,
479,PT10M30.00S,2026-01-13T04:56:15.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,12.828515111695138,43.13725490196079,1610612747,99,86,2026-01-13T04:59:22Z,4710000,False,34.0,68.0,1,left,MISS G. Vincent 7' driving floating Shot,[1629216],1610612747.0,LAL,driving floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,,,,,,,,,,,,,,,,,
480,PT10M29.00S,2026-01-13T04:56:16.8Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,99,86,2026-01-13T04:59:45Z,4720000,False,,,0,,J. Hayes REBOUND (Off:2 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,479.0,3.0,1.0,2.0,,,,,,,
481,PT10M29.00S,2026-01-13T04:56:20.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612747,99,88,2026-01-13T04:59:51Z,4730000,False,0.0,0.0,1,left,J. Hayes tip Layup (8 PTS),[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
482,PT10M02.00S,2026-01-13T04:56:43.4Z,4,REGULAR,3pt,Jump Shot,[],203897,69.99014454664915,14.705882352941178,1610612758,102,88,2026-01-13T04:56:50Z,4740000,False,-176.0,230.0,1,right,Z. LaVine 28' 3PT  (17 PTS) (M. Monk 7 AST),"[203897, 1628370]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,28.96,Made,17.0,M. Monk,1628370.0,7.0,,,,,,,,,,,,,,
484,PT09M45.00S,2026-01-13T04:57:01.5Z,4,REGULAR,turnover,bad pass,[],1642261,,,1610612747,102,88,2026-01-13T04:57:05Z,4760000,False,,,0,,D. Knecht bad pass TURNOVER (1 TO),"[1642261, 1642363]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Clifford,1642363.0,,,,,,,,,,,
485,PT09M45.00S,2026-01-13T04:57:01.5Z,4,REGULAR,steal,,[],1642363,,,1610612758,102,88,2026-01-13T05:02:36Z,4770000,False,,,0,,N. Clifford STEAL (1 STL),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT09M36.00S,2026-01-13T04:57:10.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,90.09526938239159,65.19607843137256,1610612758,102,88,2026-01-13T04:57:14Z,4780000,False,76.0,41.0,1,right,MISS M. Monk 8' driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Right,8.62,Missed,,,,,,,,,,,,,,,,,,
487,PT09M34.00S,2026-01-13T04:57:12.4Z,4,REGULAR,rebound,defensive,[],1642261,,,1610612747,102,88,2026-01-13T04:57:14Z,4790000,False,,,0,,D. Knecht REBOUND (Off:0 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,486.0,1.0,1.0,0.0,,,,,,,
488,PT09M12.00S,2026-01-13T04:57:34.3Z,4,REGULAR,3pt,Jump Shot,[],1629216,19.793035479632064,91.17647058823529,1610612747,102,91,2026-01-13T04:57:37Z,4800000,False,-206.0,134.0,1,left,G. Vincent 24' 3PT  (9 PTS) (L. James 3 AST),"[1629216, 2544]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,24.54,Made,9.0,L. James,2544.0,3.0,,,,,,,,,,,,,,
490,PT08M48.00S,2026-01-13T04:57:57.5Z,4,REGULAR,3pt,Jump Shot,[],1628370,69.59592641261499,77.94117647058823,1610612758,102,91,2026-01-13T05:03:39Z,4820000,False,140.0,233.0,1,right,MISS M. Monk 27' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
491,PT08M46.00S,2026-01-13T04:57:59.5Z,4,REGULAR,rebound,defensive,[],1642261,,,1610612747,102,91,2026-01-13T04:58:01Z,4830000,False,,,0,,D. Knecht REBOUND (Off:0 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,490.0,2.0,2.0,0.0,,,,,,,
493,PT08M34.00S,2026-01-13T04:58:16.0Z,4,REGULAR,foul,personal,['2freethrow'],1642928,,,1610612747,102,91,2026-01-13T04:58:29Z,4850000,False,,,0,,D. Cardwell shooting personal FOUL (5 PF) (James 2 FT),"[1642928, 2544]",1610612758.0,SAC,shooting,,,Cardwell,D. Cardwell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,201246.0,,,5.0,0.0,James,2544.0
495,PT08M34.00S,2026-01-13T04:58:49.0Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,102,92,2026-01-13T04:58:49Z,4870000,False,,,0,,L. James Free Throw 1 of 2 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
496,PT08M34.00S,2026-01-13T04:58:50.0Z,4,REGULAR,substitution,out,[],1631165,,,1610612747,102,92,2026-01-13T04:59:10Z,4880000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT08M34.00S,2026-01-13T04:58:50.0Z,4,REGULAR,substitution,out,[],1642363,,,1610612747,102,92,2026-01-13T04:59:10Z,4890000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M34.00S,2026-01-13T04:58:50.0Z,4,REGULAR,substitution,out,[],1629216,,,1610612747,102,92,2026-01-13T04:59:10Z,4900000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M34.00S,2026-01-13T04:58:50.0Z,4,REGULAR,substitution,out,[],1642261,,,1610612747,102,92,2026-01-13T04:59:10Z,4910000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M34.00S,2026-01-13T04:58:50.0Z,4,REGULAR,substitution,in,[],201942,,,1610612747,102,92,2026-01-13T04:59:10Z,4920000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M34.00S,2026-01-13T04:58:50.0Z,4,REGULAR,substitution,in,[],201566,,,1610612747,102,92,2026-01-13T04:59:10Z,4930000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M34.00S,2026-01-13T04:58:50.0Z,4,REGULAR,substitution,in,[],1629029,,,1610612747,102,92,2026-01-13T04:59:10Z,4940000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M34.00S,2026-01-13T04:58:50.0Z,4,REGULAR,substitution,in,[],203935,,,1610612747,102,92,2026-01-13T04:59:10Z,4950000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M34.00S,2026-01-13T04:59:16.2Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,102,93,2026-01-13T04:59:16Z,4960000,False,,,0,,L. James Free Throw 2 of 2 (22 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
505,PT08M18.00S,2026-01-13T04:59:34.3Z,4,REGULAR,3pt,Jump Shot,[],201566,64.86530880420499,45.588235294117645,1610612758,102,93,2026-01-13T04:59:40Z,4970000,False,-22.0,278.0,1,right,MISS R. Westbrook 27' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,27.87,Missed,,,,,,,,,,,,,,,,,,
506,PT08M17.00S,2026-01-13T04:59:35.3Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,102,93,2026-01-13T05:30:39Z,4980000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,505.0,3.0,3.0,0.0,,,,,,,
