actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
342,PT12M00.00S,2025-04-03T00:17:16.7Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612754,53,45,2025-04-03T00:17:46Z,3400000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-04-03T00:17:16.7Z,3,REGULAR,substitution,in,['startperiod'],1642354,,,1610612754,53,45,2025-04-03T00:17:46Z,3410000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-04-03T00:18:04.6Z,3,REGULAR,period,start,[],0,,,1610612754,53,45,2025-04-03T00:18:04Z,3420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M45.00S,2025-04-03T00:18:19.5Z,3,REGULAR,3pt,Jump Shot,[],1626167,65.39093298291722,46.07843137254902,1610612754,56,45,2025-04-03T00:18:23Z,3430000,False,-20.0,273.0,1,right,M. Turner 27' 3PT  (15 PTS) (T. Haliburton 4 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.35,Made,15.0,,,,T. Haliburton,1630169.0,4.0,,,,,,,,,,,
347,PT11M33.00S,2025-04-03T00:18:32.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,10.33180026281209,53.18627450980392,1610612766,56,45,2025-04-03T00:19:35Z,3450000,False,-16.0,45.0,1,left,MISS K. Simpson floating Shot,[1642354],1610612766.0,CHA,floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
348,PT11M31.00S,2025-04-03T00:18:34.3Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612766,56,45,2025-04-03T00:19:04Z,3460000,False,,,0,,M. Williams REBOUND (Off:3 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,347.0,9.0,6.0,3.0,,,,,,,
350,PT11M31.00S,2025-04-03T00:18:42.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,6.389618922470433,49.26470588235294,1610612766,56,47,2025-04-03T00:18:55Z,3465000,False,4.0,8.0,1,left,M. Williams tip Layup (10 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.85,Made,10.0,,,,,,,,,,,,,,,,,
349,PT11M11.00S,2025-04-03T00:18:52.5Z,3,REGULAR,3pt,Jump Shot,[],1629614,71.82982917214193,81.61764705882352,1610612754,59,47,2025-04-03T00:18:56Z,3470000,False,158.0,212.0,1,right,A. Nembhard 26' 3PT pullup (3 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,26.47,Made,3.0,,,,,,,,,,,,,,,,,
351,PT10M54.00S,2025-04-03T00:19:09.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,6.915243101182654,49.754901960784316,1610612766,59,49,2025-04-03T00:19:12Z,3480000,False,1.0,13.0,1,left,J. Nurkić cutting DUNK (7 PTS) (M. Bridges 3 AST),"[203994, 1628970]",1610612766.0,CHA,cutting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,1.26,Made,7.0,,,,M. Bridges,1628970.0,3.0,,,,,,,,,,,
353,PT10M40.00S,2025-04-03T00:19:22.9Z,3,REGULAR,3pt,Jump Shot,[],1627783,71.96123521681997,80.14705882352942,1610612754,59,49,2025-04-03T00:19:27Z,3500000,False,151.0,211.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
354,PT10M38.00S,2025-04-03T00:19:26.3Z,3,REGULAR,rebound,offensive,[],1630174,,,1610612754,59,49,2025-04-03T00:19:26Z,3510000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,353.0,2.0,1.0,1.0,,,,,,,
355,PT10M35.00S,2025-04-03T00:19:29.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,66.5735873850197,55.63725490196079,1610612754,59,49,2025-04-03T00:19:33Z,3520000,False,28.0,262.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
356,PT10M31.00S,2025-04-03T00:19:33.5Z,3,REGULAR,rebound,defensive,[],1642354,,,1610612766,59,49,2025-04-03T00:19:33Z,3530000,False,,,0,,K. Simpson REBOUND (Off:0 Def:2),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,,,355.0,2.0,2.0,0.0,,,,,,,
358,PT10M26.00S,2025-04-03T00:19:43.8Z,3,REGULAR,turnover,out-of-bounds,[],1642354,,,1610612766,59,49,2025-04-03T00:19:49Z,3550000,False,,,0,,K. Simpson step out-of-bounds TURNOVER (1 TO),[1642354],1610612766.0,CHA,step,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,,,,1.0,,,,,,,,,,202041.0,,,,,,
359,PT10M16.00S,2025-04-03T00:19:58.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,76.42904073587385,90.19607843137256,1610612754,62,49,2025-04-03T00:20:02Z,3560000,False,201.0,169.0,1,right,A. Nesmith 26' 3PT  (5 PTS) (T. Haliburton 5 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,26.27,Made,5.0,,,,T. Haliburton,1630169.0,5.0,,,,,,,,,,,
361,PT09M57.00S,2025-04-03T00:20:16.6Z,3,REGULAR,turnover,bad pass,[],1628970,,,1610612766,62,49,2025-04-03T00:20:39Z,3580000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1627783]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,1.0,Siakam,1627783.0,,,,,,,,,,,,,,
362,PT09M57.00S,2025-04-03T00:20:16.6Z,3,REGULAR,steal,,[],1627783,,,1610612754,62,49,2025-04-03T00:20:18Z,3590000,False,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
363,PT09M52.00S,2025-04-03T00:20:20.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,92.06636005256242,46.568627450980394,1610612754,64,49,2025-04-03T00:20:24Z,3600000,False,-17.0,22.0,1,right,P. Siakam running finger roll Layup (11 PTS),[1627783],1610612754.0,IND,running finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.8,Made,11.0,,,,,,,,,,,,,,,,,
364,PT09M40.00S,2025-04-03T00:20:35.5Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612766,64,49,2025-04-03T00:20:41Z,3610000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Williams 2 FT),"[1627783, 1631109]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,2.0,0.0,Williams,1631109.0,,
366,PT09M40.00S,2025-04-03T00:21:02.2Z,3,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,64,50,2025-04-03T00:21:02Z,3630000,False,,,0,,M. Williams Free Throw 1 of 2 (11 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
367,PT09M40.00S,2025-04-03T00:21:24.0Z,3,REGULAR,freethrow,2 of 2,[],1631109,,,1610612766,64,51,2025-04-03T00:21:24Z,3640000,False,,,0,,M. Williams Free Throw 2 of 2 (12 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
368,PT09M29.00S,2025-04-03T00:21:36.6Z,3,REGULAR,2pt,Jump Shot,[],1630169,90.3580814717477,26.225490196078432,1610612754,64,51,2025-04-03T00:21:40Z,3650000,False,-119.0,38.0,1,right,MISS T. Haliburton 12' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,12.49,Missed,,,,,,,,,,,,,,,,,,
369,PT09M26.00S,2025-04-03T00:21:39.6Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,64,51,2025-04-03T00:21:40Z,3660000,False,,,0,,M. Williams REBOUND (Off:3 Def:7),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,368.0,10.0,7.0,3.0,,,,,,,
370,PT09M12.00S,2025-04-03T00:21:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.543363994743759,38.23529411764706,1610612766,64,53,2025-04-03T00:21:55Z,3670000,False,59.0,37.0,1,left,M. Bridges 6' driving Layup (9 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,9.0,,,,,,,,,,,,,,,,,
371,PT08M52.00S,2025-04-03T00:22:14.2Z,3,REGULAR,foul,personal,[],1642354,,,1610612754,64,53,2025-04-03T00:22:21Z,3680000,False,,,0,,K. Simpson personal FOUL (1 PF),"[1642354, 1630169]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202041.0,1.0,0.0,Haliburton,1630169.0,,
373,PT08M44.00S,2025-04-03T00:22:45.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,81.8166885676741,60.29411764705882,1610612754,66,53,2025-04-03T00:23:28Z,3700000,False,51.0,118.0,1,right,P. Siakam 12' floating Jump Shot (13 PTS) (T. Haliburton 6 AST),"[1627783, 1630169]",1610612754.0,IND,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,12.91,Made,13.0,,,,T. Haliburton,1630169.0,6.0,,,,,,,,,,,
375,PT08M23.00S,2025-04-03T00:23:06.7Z,3,REGULAR,3pt,Jump Shot,[],203552,5.338370565045992,95.58823529411765,1610612766,66,56,2025-04-03T00:23:10Z,3720000,False,-228.0,-2.0,1,left,S. Curry 3PT step back (13 PTS),[203552],1610612766.0,CHA,step back,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,22.79,Made,13.0,,,,,,,,,,,,,,,,,
376,PT07M59.00S,2025-04-03T00:23:30.6Z,3,REGULAR,3pt,Jump Shot,[],1630174,93.64323258869908,98.0392156862745,1610612754,66,56,2025-04-03T00:23:34Z,3730000,False,240.0,7.0,1,right,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
377,PT07M57.00S,2025-04-03T00:23:32.6Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,66,56,2025-04-03T00:23:34Z,3740000,False,,,0,,M. Williams REBOUND (Off:3 Def:8),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,376.0,11.0,8.0,3.0,,,,,,,
378,PT07M45.00S,2025-04-03T00:23:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642354,8.623521681997373,42.64705882352941,1610612766,66,56,2025-04-03T00:24:35Z,3750000,False,37.0,29.0,1,left,MISS K. Simpson driving Layup - blocked,"[1642354, 1630169]",1610612766.0,CHA,driving,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,Haliburton,1630169.0
379,PT07M45.00S,2025-04-03T00:23:45.1Z,3,REGULAR,block,,[],1630169,,,1610612766,66,56,2025-04-03T00:23:47Z,3760000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT07M41.00S,2025-04-03T00:23:49.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,66,56,2025-04-03T00:23:48Z,3770000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,378.0,6.0,5.0,1.0,,,,,,,
381,PT07M38.00S,2025-04-03T00:23:51.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629614,93.24901445466492,88.72549019607843,1610612754,68,56,2025-04-03T00:24:21Z,3780000,False,194.0,11.0,1,right,A. Nembhard 19' running Jump Shot (5 PTS) (A. Nesmith 1 AST),"[1629614, 1630174]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,19.39,Made,5.0,,,,A. Nesmith,1630174.0,1.0,,,,,,,,,,,
384,PT07M19.00S,2025-04-03T00:24:23.4Z,3,REGULAR,substitution,out,[],1631109,,,1610612766,68,56,2025-04-03T00:24:25Z,3810000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M19.00S,2025-04-03T00:24:23.4Z,3,REGULAR,substitution,in,[],1631217,,,1610612766,68,56,2025-04-03T00:24:25Z,3820000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M14.00S,2025-04-03T00:24:42.8Z,3,REGULAR,3pt,Jump Shot,[],1628970,33.459264126149804,51.9607843137255,1610612766,68,59,2025-04-03T00:24:46Z,3830000,False,-10.0,262.0,1,left,M. Bridges 26' 3PT step back (12 PTS) (K. Simpson 2 AST),"[1628970, 1642354]",1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.22,Made,12.0,,,,K. Simpson,1642354.0,2.0,,,,,,,,,,,
388,PT06M58.00S,2025-04-03T00:24:57.7Z,3,REGULAR,3pt,Jump Shot,[],1627783,68.9388961892247,26.225490196078432,1610612754,68,59,2025-04-03T00:25:02Z,3850000,False,-119.0,239.0,1,right,MISS P. Siakam 26' pullup 3PT,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
389,PT06M55.00S,2025-04-03T00:25:00.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,68,59,2025-04-03T00:25:02Z,3860000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:2),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,388.0,3.0,2.0,1.0,,,,,,,
390,PT06M47.00S,2025-04-03T00:25:12.8Z,3,REGULAR,violation,kicked ball,[],1630174,,,1610612766,68,59,2025-04-03T00:25:17Z,3870000,False,,,0,,A. Nesmith kicked ball VIOLATION,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,202041.0,,,,,,
391,PT06M47.00S,2025-04-03T00:25:17.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,68,59,2025-04-03T00:25:17Z,3880000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M47.00S,2025-04-03T00:27:48.1Z,3,REGULAR,substitution,out,[],1627783,,,1610612766,68,59,2025-04-03T00:28:08Z,3890000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M47.00S,2025-04-03T00:27:48.1Z,3,REGULAR,substitution,in,[],1630167,,,1610612766,68,59,2025-04-03T00:28:08Z,3900000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M40.00S,2025-04-03T00:28:28.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,16.376478318002626,53.18627450980392,1610612766,68,61,2025-04-03T00:28:32Z,3910000,False,-16.0,101.0,1,left,M. Bridges 10' turnaround fadeaway Jump Shot (14 PTS),[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.26,Made,14.0,,,,,,,,,,,,,,,,,
395,PT06M24.00S,2025-04-03T00:28:43.6Z,3,REGULAR,2pt,Jump Shot,[],1630169,81.8166885676741,78.18627450980392,1610612754,68,61,2025-04-03T00:29:08Z,3920000,False,141.0,118.0,1,right,MISS T. Haliburton 18' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,18.4,Missed,,,,,,,,,,,,,,,,,,
396,PT06M22.00S,2025-04-03T00:28:45.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,68,61,2025-04-03T00:29:08Z,3930000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:3),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,395.0,4.0,3.0,1.0,,,,,,,
397,PT06M16.00S,2025-04-03T00:28:51.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642354,4.681340341655716,55.392156862745104,1610612766,68,63,2025-04-03T00:28:55Z,3940000,False,-27.0,-8.0,1,left,K. Simpson running Layup (7 PTS) (M. Bridges 4 AST),"[1642354, 1628970]",1610612766.0,CHA,running,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,2.83,Made,7.0,,,,M. Bridges,1628970.0,4.0,,,,,,,,,,,
399,PT06M13.00S,2025-04-03T00:29:01.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,68,63,2025-04-03T00:29:01Z,3960000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M13.00S,2025-04-03T00:31:07.3Z,3,REGULAR,substitution,out,[],1642354,,,1610612754,68,63,2025-04-03T00:31:40Z,3970000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M13.00S,2025-04-03T00:31:07.3Z,3,REGULAR,substitution,out,[],203552,,,1610612754,68,63,2025-04-03T00:31:40Z,3980000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M13.00S,2025-04-03T00:31:07.3Z,3,REGULAR,substitution,in,[],1641878,,,1610612754,68,63,2025-04-03T00:31:40Z,3990000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M13.00S,2025-04-03T00:31:07.3Z,3,REGULAR,substitution,in,[],1642275,,,1610612754,68,63,2025-04-03T00:31:40Z,4000000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M54.00S,2025-04-03T00:32:17.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,80.89684625492772,59.31372549019608,1610612754,68,63,2025-04-03T00:32:21Z,4010000,False,47.0,127.0,1,right,MISS A. Nembhard 13' turnaround Shot,[1629614],1610612754.0,IND,turnaround,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,13.54,Missed,,,,,,,,,,,,,,,,,,
405,PT05M51.00S,2025-04-03T00:32:20.4Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,68,63,2025-04-03T00:32:21Z,4020000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,404.0,1.0,1.0,0.0,,,,,,,
406,PT05M37.00S,2025-04-03T00:32:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641878,7.5722733245729295,40.931372549019606,1610612766,68,63,2025-04-03T00:32:37Z,4030000,False,45.0,19.0,1,left,MISS D. Baugh driving Layup,[1641878],1610612766.0,CHA,driving,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
407,PT05M34.00S,2025-04-03T00:32:36.6Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,68,63,2025-04-03T00:32:37Z,4040000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,406.0,2.0,1.0,1.0,,,,,,,
408,PT05M29.00S,2025-04-03T00:32:43.4Z,3,REGULAR,foul,personal,[],1630167,,,1610612766,68,63,2025-04-03T00:32:50Z,4050000,False,,,0,,O. Toppin personal FOUL (2 PF),"[1630167, 203994]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202041.0,2.0,0.0,Nurkić,203994.0,,
410,PT05M29.00S,2025-04-03T00:32:50.7Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,68,63,2025-04-03T00:32:58Z,4070000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M29.00S,2025-04-03T00:32:50.7Z,3,REGULAR,substitution,out,[],203994,,,1610612766,68,63,2025-04-03T00:32:58Z,4080000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M29.00S,2025-04-03T00:32:50.7Z,3,REGULAR,substitution,in,[],1629610,,,1610612766,68,63,2025-04-03T00:32:58Z,4090000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M29.00S,2025-04-03T00:32:50.7Z,3,REGULAR,substitution,in,[],1631109,,,1610612766,68,63,2025-04-03T00:32:58Z,4100000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M20.00S,2025-04-03T00:33:22.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631217,5.995400788436268,46.81372549019608,1610612766,68,65,2025-04-03T00:33:26Z,4110000,False,16.0,4.0,1,left,M. Diabaté DUNK (2 PTS) (D. Baugh 3 AST),"[1631217, 1641878]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.64,Made,2.0,,,,D. Baugh,1641878.0,3.0,,,,,,,,,,,
416,PT05M11.00S,2025-04-03T00:33:31.1Z,3,REGULAR,3pt,Jump Shot,[],1630167,68.9388961892247,68.38235294117648,1610612754,68,65,2025-04-03T00:33:35Z,4130000,False,92.0,239.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
417,PT05M08.00S,2025-04-03T00:33:34.1Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,68,65,2025-04-03T00:33:35Z,4140000,False,,,0,,M. Williams REBOUND (Off:3 Def:9),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,416.0,12.0,9.0,3.0,,,,,,,
418,PT04M58.00S,2025-04-03T00:33:46.7Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612766,68,65,2025-04-03T00:33:57Z,4150000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Diabaté 2 FT),"[1626167, 1631217]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202041.0,3.0,0.0,Diabaté,1631217.0,,
420,PT04M58.00S,2025-04-03T00:34:13.1Z,3,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,68,66,2025-04-03T00:34:13Z,4170000,False,,,0,,M. Diabaté Free Throw 1 of 2 (3 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
421,PT04M58.00S,2025-04-03T00:34:13.5Z,3,REGULAR,substitution,out,[],1629614,,,1610612766,68,66,2025-04-03T00:34:33Z,4180000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M58.00S,2025-04-03T00:34:13.5Z,3,REGULAR,substitution,out,[],1630174,,,1610612766,68,66,2025-04-03T00:34:33Z,4190000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M58.00S,2025-04-03T00:34:13.5Z,3,REGULAR,substitution,out,[],1626167,,,1610612766,68,66,2025-04-03T00:34:33Z,4200000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M58.00S,2025-04-03T00:34:13.5Z,3,REGULAR,substitution,in,[],1628418,,,1610612766,68,66,2025-04-03T00:34:33Z,4210000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M58.00S,2025-04-03T00:34:13.5Z,3,REGULAR,substitution,in,[],1641716,,,1610612766,68,66,2025-04-03T00:34:33Z,4220000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M58.00S,2025-04-03T00:34:13.5Z,3,REGULAR,substitution,in,[],204456,,,1610612766,68,66,2025-04-03T00:34:33Z,4230000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
