actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
172,PT10M23.00S,2025-01-05T00:37:52.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,80.23981603153744,52.20588235294118,1610612756,35,34,2025-01-05T00:37:59Z,1660000,False,11.0,133.0,1,right,G. Allen 13' fadeaway Jump Shot (2 PTS) (D. Booker 3 AST),"[1628960, 1626164]",1610612756.0,PHX,fadeaway,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,13.37,Made,,,,,2.0,D. Booker,1626164.0,3.0,,,,,,,,
173,PT10M11.00S,2025-01-05T00:38:03.9Z,2,REGULAR,3pt,Jump Shot,[],1628418,26.231931668856767,87.74509803921569,1610612754,35,34,2025-01-05T00:38:09Z,1670000,False,-189.0,194.0,1,left,MISS T. Bryant 27' 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,27.07,Missed,,,,,,,,,,,,,,,,
174,PT10M09.00S,2025-01-05T00:38:05.9Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,35,34,2025-01-05T00:38:09Z,1680000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,
175,PT09M58.00S,2025-01-05T00:38:18.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,71.56701708278581,79.65686274509804,1610612756,35,34,2025-01-05T00:38:22Z,1690000,False,148.0,215.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,26.1,Missed,,,,,,,,,,,,,,,,
176,PT09M53.00S,2025-01-05T00:38:23.2Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612754,35,34,2025-01-05T00:38:22Z,1700000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,,,
177,PT09M41.00S,2025-01-05T00:38:34.0Z,2,REGULAR,3pt,Jump Shot,[],1641767,4.28712220762155,94.11764705882352,1610612754,38,34,2025-01-05T00:38:38Z,1710000,False,-221.0,-12.0,1,left,B. Sheppard 3PT  (3 PTS) (T. McConnell 2 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,22.09,Made,,,,,3.0,T. McConnell,204456.0,2.0,,,,,,,,
179,PT09M33.00S,2025-01-05T00:38:46.0Z,2,REGULAR,foul,personal,[],1641716,,,1610612756,38,34,2025-01-05T00:38:51Z,1730000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 1628960]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,1627519.0,,,,,,,,,,,,,,,,1.0,0.0,Allen,1628960.0
181,PT09M33.00S,2025-01-05T00:38:51.0Z,2,REGULAR,substitution,out,[],1628960,,,1610612756,38,34,2025-01-05T00:39:02Z,1750000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M33.00S,2025-01-05T00:38:51.0Z,2,REGULAR,substitution,out,[],203486,,,1610612756,38,34,2025-01-05T00:39:02Z,1760000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M33.00S,2025-01-05T00:38:51.0Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,38,34,2025-01-05T00:39:02Z,1770000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M33.00S,2025-01-05T00:38:51.0Z,2,REGULAR,substitution,in,[],1629626,,,1610612756,38,34,2025-01-05T00:39:02Z,1780000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M22.00S,2025-01-05T00:39:29.1Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612756,38,34,2025-01-05T00:39:37Z,1790000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Booker 2 FT),"[204456, 1626164]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,1627519.0,,,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0
187,PT09M22.00S,2025-01-05T00:39:48.7Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,38,35,2025-01-05T00:39:48Z,1810000,False,,,0,,D. Booker Free Throw 1 of 2 (6 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
188,PT09M22.00S,2025-01-05T00:40:06.1Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,38,36,2025-01-05T00:40:06Z,1820000,False,,,0,,D. Booker Free Throw 2 of 2 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
189,PT09M12.00S,2025-01-05T00:40:16.6Z,2,REGULAR,3pt,Jump Shot,[],1641716,31.61957950065703,64.70588235294117,1610612754,38,36,2025-01-05T00:40:21Z,1830000,False,-74.0,245.0,1,left,MISS J. Walker 25' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,25.55,Missed,,,,,,,,,,,,,,,,
190,PT09M09.00S,2025-01-05T00:40:19.6Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,38,36,2025-01-05T00:40:21Z,1840000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,
191,PT08M59.00S,2025-01-05T00:40:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,79.71419185282524,37.254901960784316,1610612756,38,38,2025-01-05T00:40:46Z,1850000,False,-64.0,138.0,1,right,D. Booker 15' turnaround fadeaway Jump Shot (9 PTS),[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,15.22,Made,,,,,9.0,,,,,,,,,,,
192,PT08M45.00S,2025-01-05T00:40:43.3Z,2,REGULAR,2pt,Jump Shot,[],1627783,13.534822601839686,66.62454044117648,1610612754,38,38,2025-01-05T00:41:26Z,1860000,False,-83.0,75.0,1,left,MISS P. Siakam 11' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,11.17,Missed,,,,,,,,,,,,,,,,
193,PT08M44.00S,2025-01-05T00:40:44.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,38,38,2025-01-05T00:41:40Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,,,192.0,,,,,,,,,,,,,,,
200,PT08M44.00S,2025-01-05T00:41:14.2Z,2,REGULAR,foul,technical,['1freethrow'],1320,,,1610612754,38,38,2025-01-05T00:41:29Z,1940000,False,,,0,,TEAM foul technical,[1320],1610612754.0,IND,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,,,
201,PT08M44.00S,2025-01-05T00:41:31.1Z,2,REGULAR,freethrow,1 of 1,[],1626164,,,1610612754,38,38,2025-01-05T00:41:31Z,1950000,False,,,0,,MISS D. Booker technical Free Throw 1 of 1,[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
202,PT08M44.00S,2025-01-05T00:41:31.1Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612754,38,38,2025-01-05T00:41:31Z,1960000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,
204,PT08M38.00S,2025-01-05T00:41:49.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204456,19.66162943495401,52.20588235294118,1610612754,40,38,2025-01-05T00:41:53Z,1980000,False,-11.0,132.0,1,left,T. McConnell 13' pullup Jump Shot (4 PTS) (T. Bryant 1 AST),"[204456, 1628418]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,13.28,Made,,,,,4.0,T. Bryant,1628418.0,1.0,,,,,,,,
206,PT08M20.00S,2025-01-05T00:42:06.3Z,2,REGULAR,2pt,Jump Shot,[],1629626,90.3580814717477,84.80392156862744,1610612756,40,40,2025-01-05T00:42:11Z,2000000,False,174.0,38.0,1,right,B. Bol 17' step back Jump Shot (2 PTS) (D. Booker 4 AST),"[1629626, 1626164]",1610612756.0,PHX,step back,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right,,,17.81,Made,,,,,2.0,D. Booker,1626164.0,4.0,,,,,,,,
208,PT08M05.00S,2025-01-05T00:42:21.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,9.017739816031538,42.64705882352941,1610612754,40,40,2025-01-05T00:42:27Z,2020000,False,37.0,32.0,1,left,MISS T. McConnell driving finger roll Layup - blocked,"[204456, 1642346]",1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Missed,,,,,,,,,,,Dunn,1642346.0,,,,
209,PT08M05.00S,2025-01-05T00:42:21.1Z,2,REGULAR,block,,[],1642346,,,1610612754,40,40,2025-01-05T00:42:23Z,2030000,False,,,0,,R. Dunn BLOCK (1 BLK),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT08M03.00S,2025-01-05T00:42:23.1Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,40,40,2025-01-05T00:42:27Z,2040000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,208.0,3.0,3.0,0.0,,,,,,,,,,,,
211,PT07M56.00S,2025-01-05T00:42:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,87.59855453350855,48.529411764705884,1610612756,40,42,2025-01-05T01:24:20Z,2050000,False,-7.0,64.0,1,right,J. Okogie 6' driving floating Jump Shot (2 PTS) (D. Booker 5 AST),"[1629006, 1626164]",1610612756.0,PHX,driving floating,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,6.45,Made,,,,,2.0,D. Booker,1626164.0,5.0,,,,,,,,
213,PT07M54.00S,2025-01-05T00:42:35.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,40,42,2025-01-05T00:42:35Z,2070000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M54.00S,2025-01-05T00:44:36.9Z,2,REGULAR,substitution,out,[],1641716,,,1610612754,40,42,2025-01-05T00:45:21Z,2080000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M54.00S,2025-01-05T00:44:36.9Z,2,REGULAR,substitution,out,[],1642346,,,1610612754,40,42,2025-01-05T00:45:21Z,2090000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M54.00S,2025-01-05T00:44:36.9Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,40,42,2025-01-05T00:45:21Z,2100000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M54.00S,2025-01-05T00:44:36.9Z,2,REGULAR,substitution,in,[],203078,,,1610612754,40,42,2025-01-05T00:45:21Z,2110000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M41.00S,2025-01-05T00:45:46.0Z,2,REGULAR,2pt,Jump Shot,[],1627783,6.1268068331143235,79.16666666666666,1610612754,42,42,2025-01-05T00:45:52Z,2120000,False,-146.0,5.0,1,left,P. Siakam 14' Jump Shot (6 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,14.59,Made,,,,,6.0,,,,,,,,,,,
220,PT07M16.00S,2025-01-05T00:46:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,88.38699080157687,57.59803921568627,1610612756,42,42,2025-01-05T00:46:29Z,2130000,False,38.0,57.0,1,right,MISS B. Beal 6' floating Shot,[203078],1610612756.0,PHX,floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,6.83,Missed,,,,,,,,,,,,,,,,
221,PT07M14.00S,2025-01-05T00:46:12.7Z,2,REGULAR,rebound,offensive,[],203078,,,1610612756,42,42,2025-01-05T00:46:14Z,2140000,False,,,0,,B. Beal REBOUND (Off:2 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,220.0,3.0,1.0,2.0,,,,,,,,,,,,
222,PT07M14.00S,2025-01-05T00:46:13.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203078,94.40999984741211,50.0,1610612756,42,42,2025-01-05T00:46:16Z,2150000,False,0.0,0.0,1,right,MISS B. Beal tip Layup,[203078],1610612756.0,PHX,tip,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
223,PT07M12.00S,2025-01-05T00:46:15.9Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,42,42,2025-01-05T00:52:15Z,2160000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,
226,PT07M08.00S,2025-01-05T00:46:19.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,31.35676741130092,22.54901960784314,1610612754,42,42,2025-01-05T00:46:25Z,2190000,False,137.0,242.0,1,left,MISS B. Sheppard 27' running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,27.85,Missed,,,,,,,,,,,,,,,,
227,PT07M03.00S,2025-01-05T00:46:23.9Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,42,42,2025-01-05T00:46:23Z,2200000,False,,,0,,T. Bryant REBOUND (Off:1 Def:2),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,226.0,3.0,2.0,1.0,,,,,,,,,,,,
228,PT07M03.00S,2025-01-05T00:46:24.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,6.389618922470433,54.90196078431373,1610612754,42,42,2025-01-05T00:46:27Z,2210000,False,-25.0,8.0,1,left,MISS T. Bryant putback Layup - blocked,"[1628418, 1629626]",1610612754.0,IND,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,2.57,Missed,,,,,,,,,,,Bol,1629626.0,,,,
229,PT07M03.00S,2025-01-05T00:46:24.4Z,2,REGULAR,block,,[],1629626,,,1610612754,42,42,2025-01-05T00:46:26Z,2220000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT07M01.00S,2025-01-05T00:46:26.4Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,42,42,2025-01-05T00:46:27Z,2230000,False,,,0,,T. Bryant REBOUND (Off:2 Def:2),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,228.0,4.0,2.0,2.0,,,,,,,,,,,,
231,PT07M01.00S,2025-01-05T00:46:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,6.915243101182654,57.107843137254896,1610612754,42,42,2025-01-05T00:46:39Z,2240000,False,-36.0,13.0,1,left,MISS T. Bryant putback Layup - blocked,"[1628418, 1629626]",1610612754.0,IND,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,3.76,Missed,,,,,,,,,,,Bol,1629626.0,,,,
232,PT07M01.00S,2025-01-05T00:46:27.5Z,2,REGULAR,block,,[],1629626,,,1610612754,42,42,2025-01-05T00:46:29Z,2250000,False,,,0,,B. Bol BLOCK (2 BLK),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT07M01.00S,2025-01-05T00:46:27.5Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,42,42,2025-01-05T00:46:39Z,2260000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,231.0,3.0,2.0,1.0,,,,,,,,,,,,
235,PT07M01.00S,2025-01-05T00:46:39.8Z,2,REGULAR,substitution,out,[],204456,,,1610612754,42,42,2025-01-05T00:46:43Z,2280000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M01.00S,2025-01-05T00:46:39.8Z,2,REGULAR,substitution,out,[],1628420,,,1610612754,42,42,2025-01-05T00:46:43Z,2290000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M01.00S,2025-01-05T00:46:39.8Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,42,42,2025-01-05T00:46:43Z,2300000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M01.00S,2025-01-05T00:46:39.8Z,2,REGULAR,substitution,in,[],201142,,,1610612754,42,42,2025-01-05T00:46:43Z,2310000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M55.00S,2025-01-05T00:47:01.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,28.991458607095925,20.098039215686274,1610612754,45,42,2025-01-05T00:47:05Z,2320000,False,150.0,220.0,1,left,P. Siakam 26' 3PT  (9 PTS) (A. Nembhard 3 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,26.6,Made,,,,,9.0,A. Nembhard,1629614.0,3.0,,,,,,,,
241,PT06M39.00S,2025-01-05T00:47:16.5Z,2,REGULAR,3pt,Jump Shot,[],1626164,92.46057818659659,3.431372549019608,1610612756,45,42,2025-01-05T00:47:21Z,2340000,False,-233.0,18.0,1,right,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,23.35,Missed,,,,,,,,,,,,,,,,
242,PT06M37.00S,2025-01-05T00:47:18.5Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612756,45,42,2025-01-05T00:47:21Z,2350000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,,,241.0,2.0,1.0,1.0,,,,,,,,,,,,
244,PT06M26.00S,2025-01-05T00:47:45.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629626,93.24901445466492,95.34313725490196,1610612756,45,45,2025-01-05T00:47:49Z,2370000,False,227.0,11.0,1,right,B. Bol 3PT  (5 PTS) (J. Okogie 1 AST),"[1629626, 1629006]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,22.7,Made,,,,,5.0,J. Okogie,1629006.0,1.0,,,,,,,,
246,PT06M03.00S,2025-01-05T00:48:07.4Z,2,REGULAR,3pt,Jump Shot,[],1629614,39.635348226018394,30.14705882352941,1610612754,48,45,2025-01-05T00:48:11Z,2390000,False,99.0,320.0,1,left,A. Nembhard 33' 3PT  (3 PTS) (B. Mathurin 2 AST),"[1629614, 1631097]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,33.51,Made,,,,,3.0,B. Mathurin,1631097.0,2.0,,,,,,,,
248,PT05M37.00S,2025-01-05T00:48:35.0Z,2,REGULAR,2pt,Jump Shot,[],201142,89.17542706964521,68.38235294117648,1610612756,48,47,2025-01-05T00:48:38Z,2410000,False,92.0,49.0,1,right,K. Durant 10' pullup Jump Shot (12 PTS) (D. Booker 6 AST),"[201142, 1626164]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,10.43,Made,,,,,12.0,D. Booker,1626164.0,6.0,,,,,,,,
249,PT05M18.00S,2025-01-05T00:48:53.8Z,2,REGULAR,3pt,Jump Shot,[],1628418,8.229303547963205,3.1862745098039214,1610612754,48,47,2025-01-05T00:48:58Z,2420000,False,234.0,25.0,1,left,MISS T. Bryant 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,23.54,Missed,,,,,,,,,,,,,,,,
250,PT05M14.00S,2025-01-05T00:48:57.8Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,48,47,2025-01-05T00:48:58Z,2430000,False,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,,,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,
251,PT05M06.00S,2025-01-05T00:49:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.76544021024968,59.068627450980394,1610612756,48,47,2025-01-05T00:49:10Z,2440000,False,45.0,128.0,1,right,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,13.61,Missed,,,,,,,,,,,,,,,,
252,PT05M03.00S,2025-01-05T00:49:08.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,48,47,2025-01-05T00:49:10Z,2450000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,251.0,4.0,3.0,1.0,,,,,,,,,,,,
253,PT04M51.00S,2025-01-05T00:49:20.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,18.2161629434954,42.40196078431372,1610612754,48,47,2025-01-05T00:49:24Z,2460000,False,38.0,119.0,1,left,MISS B. Mathurin 12' turnaround Shot,[1631097],1610612754.0,IND,turnaround,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,12.46,Missed,,,,,,,,,,,,,,,,
254,PT04M48.00S,2025-01-05T00:49:23.9Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,48,47,2025-01-05T00:49:24Z,2470000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,253.0,4.0,4.0,0.0,,,,,,,,,,,,
255,PT04M45.00S,2025-01-05T00:49:26.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,66.83639947437582,52.20588235294118,1610612756,48,47,2025-01-05T00:49:32Z,2480000,False,11.0,259.0,1,right,MISS D. Booker 25' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,25.94,Missed,,,,,,,,,,,,,,,,
256,PT04M42.00S,2025-01-05T00:49:29.6Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,48,47,2025-01-05T00:49:32Z,2490000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,,255.0,2.0,1.0,1.0,,,,,,,,,,,,
257,PT04M38.00S,2025-01-05T00:49:35.7Z,2,REGULAR,foul,personal,['2freethrow'],203078,,,1610612754,48,47,2025-01-05T00:49:43Z,2500000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Sheppard 2 FT),"[203078, 1641767]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,,,2.0,0.0,Sheppard,1641767.0
260,PT04M38.00S,2025-01-05T00:50:14.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641767,,,1610612754,49,47,2025-01-05T00:50:14Z,2520000,False,,,0,,B. Sheppard Free Throw 1 of 2 (4 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
261,PT04M38.00S,2025-01-05T00:50:27.1Z,2,REGULAR,substitution,out,[],1628418,,,1610612754,49,47,2025-01-05T00:50:35Z,2530000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M38.00S,2025-01-05T00:50:27.1Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,49,47,2025-01-05T00:50:35Z,2540000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M38.00S,2025-01-05T00:50:27.1Z,2,REGULAR,substitution,out,[],1629006,,,1610612754,49,47,2025-01-05T00:51:41Z,2545000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M38.00S,2025-01-05T00:50:27.1Z,2,REGULAR,substitution,in,[],1628960,,,1610612754,49,47,2025-01-05T00:51:41Z,2547500,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
