actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
77,PT05M41.00S,2024-10-27T19:57:29.7Z,1,REGULAR,foul,personal,[],1631097,,,1610612755,11,8,2024-10-27T19:57:35Z,740000,False,,,0,,B. Mathurin personal FOUL (1 PF),"[1631097, 201569]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Right Center,,,,Mathurin,B. Mathurin,,,,,,,203591.0,1.0,0.0,Gordon,201569.0,,,,,,,
79,PT05M41.00S,2024-10-27T19:57:35.5Z,1,REGULAR,substitution,out,[],1629614,,,1610612755,11,8,2024-10-27T19:57:43Z,760000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
80,PT05M41.00S,2024-10-27T19:57:35.5Z,1,REGULAR,substitution,out,[],1627783,,,1610612755,11,8,2024-10-27T19:57:43Z,770000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
81,PT05M41.00S,2024-10-27T19:57:35.5Z,1,REGULAR,substitution,out,[],1628997,,,1610612755,11,8,2024-10-27T19:57:43Z,780000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
82,PT05M41.00S,2024-10-27T19:57:35.5Z,1,REGULAR,substitution,in,[],1630167,,,1610612755,11,8,2024-10-27T19:57:43Z,790000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
83,PT05M41.00S,2024-10-27T19:57:35.5Z,1,REGULAR,substitution,in,[],204456,,,1610612755,11,8,2024-10-27T19:57:43Z,800000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
84,PT05M41.00S,2024-10-27T19:57:35.5Z,1,REGULAR,substitution,in,[],1630231,,,1610612755,11,8,2024-10-27T19:57:43Z,810000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
85,PT05M35.00S,2024-10-27T19:58:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,5.206964520367937,54.41176470588235,1610612755,11,8,2024-10-27T19:58:08Z,820000,False,-22.0,-4.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.24,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
86,PT05M33.00S,2024-10-27T19:58:06.5Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,11,8,2024-10-27T19:58:08Z,830000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,,,85.0,5.0,4.0,1.0,,,
87,PT05M32.00S,2024-10-27T19:58:07.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,5.075558475689881,46.32352941176471,1610612755,11,10,2024-10-27T19:58:12Z,840000,False,18.0,-5.0,1,left,A. Drummond putback DUNK (2 PTS),[203083],1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,1.9,Made,2.0,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
88,PT05M19.00S,2024-10-27T19:58:19.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,86.02168199737189,41.42156862745098,1610612754,13,10,2024-10-27T19:59:37Z,850000,False,-43.0,79.0,1,right,O. Toppin 8' driving floating Jump Shot (2 PTS),[1630167],1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.98,Made,2.0,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
89,PT05M19.00S,2024-10-27T19:58:23.4Z,1,REGULAR,foul,personal,['1freethrow'],203083,,,1610612754,13,10,2024-10-27T19:58:30Z,860000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Toppin 1 FT),"[203083, 1630167]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Drummond,A. Drummond,,,,,,,203591.0,1.0,0.0,Toppin,1630167.0,,,,,,,
91,PT05M19.00S,2024-10-27T19:58:45.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,13,10,2024-10-27T19:58:49Z,880000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
92,PT05M19.00S,2024-10-27T19:58:45.9Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,13,10,2024-10-27T19:58:49Z,890000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,,,,,,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,
93,PT05M19.00S,2024-10-27T19:58:58.5Z,1,REGULAR,substitution,out,[],203083,,,1610612754,13,10,2024-10-27T19:59:05Z,900000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
94,PT05M19.00S,2024-10-27T19:58:58.5Z,1,REGULAR,substitution,in,[],1627824,,,1610612754,13,10,2024-10-27T19:59:05Z,910000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,
97,PT05M19.00S,2024-10-27T19:59:25.9Z,1,REGULAR,freethrow,1 of 1,[],1630167,,,1610612754,14,10,2024-10-27T19:59:25Z,920000,False,,,0,,O. Toppin Free Throw 1 of 1 (3 PTS),[1630167],1610612754.0,IND,,,,,,,,,,Made,3.0,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
99,PT05M03.00S,2024-10-27T19:59:44.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,6.652431011826544,53.431372549019606,1610612755,14,10,2024-10-27T19:59:48Z,940000,False,-17.0,10.0,1,left,MISS K. Oubre Jr. driving DUNK - blocked,"[1626162, 1630543]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,1.99,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,Jackson,1630543.0,
100,PT05M03.00S,2024-10-27T19:59:44.1Z,1,REGULAR,block,,[],1630543,,,1610612755,14,10,2024-10-27T19:59:46Z,950000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,
101,PT04M59.00S,2024-10-27T19:59:48.1Z,1,REGULAR,rebound,offensive,[],1627824,,,1610612755,14,10,2024-10-27T19:59:48Z,960000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:0),[1627824],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,,,,,,,,,,99.0,1.0,0.0,1.0,,,
102,PT04M57.00S,2024-10-27T19:59:49.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201569,32.013797634691194,57.59803921568627,1610612755,14,13,2024-10-27T19:59:52Z,970000,False,-38.0,248.0,1,left,E. Gordon 25' 3PT  (3 PTS) (T. Maxey 2 AST),"[201569, 1630178]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,25.13,Made,3.0,Gordon,E. Gordon,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,,
132,PT04M48.00S,2024-10-27T20:00:03.0Z,1,REGULAR,turnover,bad pass,[],204456,,,1610612754,14,13,2024-10-27T20:05:39Z,1005000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1630231]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,McConnell,T. McConnell,,,,1.0,Martin,1630231.0,,,,,,,,,,,,
133,PT04M48.00S,2024-10-27T20:00:03.0Z,1,REGULAR,steal,,[],1630231,,,1610612755,14,13,2024-10-27T20:05:39Z,1007500,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
106,PT04M41.00S,2024-10-27T20:00:07.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1626162,7.30946123521682,46.07843137254902,1610612755,14,15,2024-10-27T20:05:39Z,1010000,False,20.0,16.0,1,left,K. Oubre Jr. running Layup (2 PTS) (E. Gordon 1 AST),"[1626162, 201569]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,2.54,Made,2.0,Oubre Jr.,K. Oubre Jr.,E. Gordon,201569.0,1.0,,,,,,,,,,,,,,,
108,PT04M41.00S,2024-10-27T20:00:10.5Z,1,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612755,14,15,2024-10-27T20:00:19Z,1030000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1630167, 1626162]",1610612754.0,IND,shooting,,,,,,Restricted Area,0-8 Center,,,,Toppin,O. Toppin,,,,,,,1627964.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,
111,PT04M41.00S,2024-10-27T20:00:32.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612755,14,16,2024-10-27T20:05:39Z,1050000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (3 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,3.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
112,PT04M29.00S,2024-10-27T20:00:46.6Z,1,REGULAR,2pt,Jump Shot,[],204456,76.69185282522996,49.754901960784316,1610612754,14,16,2024-10-27T20:00:50Z,1060000,False,-1.0,167.0,1,right,MISS T. McConnell 16' pullup Shot,[204456],1610612754.0,IND,pullup,,,,,,Mid-Range,16-24 Center,16.66,Missed,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
113,PT04M26.00S,2024-10-27T20:00:49.6Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,14,16,2024-10-27T20:00:50Z,1070000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:1),[1627824],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Yabusele,G. Yabusele,,,,,,,,,,,,112.0,2.0,1.0,1.0,,,
114,PT04M12.00S,2024-10-27T20:01:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.995400788436268,53.18627450980392,1610612755,14,18,2024-10-27T20:05:41Z,1080000,False,-16.0,4.0,1,left,E. Gordon cutting Layup (5 PTS) (K. Martin 1 AST),"[201569, 1630231]",1610612755.0,PHI,cutting,,,,,,Restricted Area,0-8 Center,1.64,Made,5.0,Gordon,E. Gordon,K. Martin,1630231.0,1.0,,,,,,,,,,,,,,,
116,PT04M04.00S,2024-10-27T20:01:10.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,93.77463863337714,50.73529411764706,1610612754,16,18,2024-10-27T20:01:13Z,1100000,False,4.0,6.0,1,right,I. Jackson DUNK (2 PTS) (T. McConnell 1 AST),"[1630543, 204456]",1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,0.7,Made,2.0,Jackson,I. Jackson,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,,
118,PT03M47.00S,2024-10-27T20:01:30.1Z,1,REGULAR,turnover,traveling,[],201569,,,1610612755,16,18,2024-10-27T20:01:35Z,1120000,False,,,0,,E. Gordon traveling TURNOVER (1 TO),[201569],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Gordon,E. Gordon,,,,1.0,,,1627964.0,,,,,,,,,,,
119,PT03M47.00S,2024-10-27T20:01:32.4Z,1,REGULAR,substitution,out,[],1626162,,,1610612754,16,18,2024-10-27T20:01:39Z,1130000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
120,PT03M47.00S,2024-10-27T20:01:32.4Z,1,REGULAR,substitution,in,[],1642272,,,1610612754,16,18,2024-10-27T20:01:39Z,1140000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
121,PT03M40.00S,2024-10-27T20:01:54.5Z,1,REGULAR,turnover,discontinued dribble,[],1630169,,,1610612754,16,18,2024-10-27T20:02:01Z,1150000,False,,,0,,T. Haliburton discontinued dribble TURNOVER (1 TO),[1630169],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Haliburton,T. Haliburton,,,,1.0,,,202027.0,,,,,,,,,,,
122,PT03M28.00S,2024-10-27T20:02:22.6Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612755,16,18,2024-10-27T20:02:26Z,1160000,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630543, 201569]",1610612754.0,IND,shooting,,,,,,Restricted Area,0-8 Center,,,,Jackson,I. Jackson,,,,,,,202027.0,1.0,0.0,Gordon,201569.0,,,,,,,
124,PT03M28.00S,2024-10-27T20:02:50.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201569,,,1610612755,16,19,2024-10-27T20:02:50Z,1180000,False,,,0,,E. Gordon Free Throw 1 of 2 (6 PTS),[201569],1610612755.0,PHI,,,,,,,,,,Made,6.0,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
125,PT03M28.00S,2024-10-27T20:03:09.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201569,,,1610612755,16,20,2024-10-27T20:03:09Z,1190000,False,,,0,,E. Gordon Free Throw 2 of 2 (7 PTS),[201569],1610612755.0,PHI,,,,,,,,,,Made,7.0,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
126,PT03M14.00S,2024-10-27T20:03:24.7Z,1,REGULAR,3pt,Jump Shot,[],1631097,66.44218134034165,42.40196078431372,1610612754,16,20,2024-10-27T20:03:29Z,1200000,False,-38.0,263.0,1,right,MISS B. Mathurin 26' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Center,26.56,Missed,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
127,PT03M10.00S,2024-10-27T20:03:28.7Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,16,20,2024-10-27T20:03:29Z,1210000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Maxey,T. Maxey,,,,,,,,,,,,126.0,1.0,1.0,0.0,,,
128,PT03M03.00S,2024-10-27T20:03:35.1Z,1,REGULAR,2pt,Jump Shot,[],1630178,18.478975032851512,67.64705882352942,1610612755,16,20,2024-10-27T20:03:41Z,1220000,False,-88.0,121.0,1,left,MISS T. Maxey 14' step back Shot,[1630178],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Left,14.99,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
129,PT03M00.00S,2024-10-27T20:03:38.1Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,16,20,2024-10-27T20:03:41Z,1230000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,,,,Mid-Range,8-16 Left,,,,McConnell,T. McConnell,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,
130,PT02M55.00S,2024-10-27T20:03:45.9Z,1,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,16,20,2024-10-27T20:03:50Z,1240000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (2 TO),[204456],1610612754.0,IND,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,McConnell,T. McConnell,,,,2.0,,,1627964.0,,,,,,,,,,,
131,PT02M55.00S,2024-10-27T20:03:49.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,16,20,2024-10-27T20:03:49Z,1250000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M31.00S,2024-10-27T20:07:15.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201569,36.21879106438896,39.705882352941174,1610612755,16,20,2024-10-27T20:07:21Z,1260000,False,51.0,288.0,1,left,MISS E. Gordon 29' 3PT,[201569],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,29.26,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
135,PT02M28.00S,2024-10-27T20:07:18.1Z,1,REGULAR,rebound,offensive,[],1627824,,,1610612755,16,20,2024-10-27T20:07:21Z,1270000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:1),[1627824],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Yabusele,G. Yabusele,,,,,,,,,,,,134.0,3.0,1.0,2.0,,,
136,PT02M26.00S,2024-10-27T20:07:20.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630178,5.469776609724048,95.83333333333334,1610612755,16,23,2024-10-27T20:07:24Z,1280000,False,-229.0,-1.0,1,left,T. Maxey 3PT  (4 PTS) (G. Yabusele 1 AST),"[1630178, 1627824]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,22.92,Made,4.0,Maxey,T. Maxey,G. Yabusele,1627824.0,1.0,,,,,,,,,,,,,,,
139,PT02M11.00S,2024-10-27T20:07:41.3Z,1,REGULAR,2pt,Jump Shot,[],204456,90.3580814717477,77.45098039215686,1610612754,16,23,2024-10-27T20:07:47Z,1310000,False,137.0,38.0,1,right,MISS T. McConnell 14' pullup Shot,[204456],1610612754.0,IND,pullup,,,,,,Mid-Range,8-16 Right,14.25,Missed,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
140,PT02M07.00S,2024-10-27T20:07:45.3Z,1,REGULAR,rebound,offensive,[],204456,,,1610612754,16,23,2024-10-27T20:07:47Z,1320000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,,,,Mid-Range,8-16 Right,,,,McConnell,T. McConnell,,,,,,,,,,,,139.0,2.0,1.0,1.0,,,
141,PT02M06.00S,2024-10-27T20:07:46.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204456,92.19776609724047,55.63725490196079,1610612754,16,23,2024-10-27T20:10:38Z,1330000,False,28.0,21.0,1,right,MISS T. McConnell putback Layup,[204456],1610612754.0,IND,putback,,,,,,Restricted Area,0-8 Center,3.5,Missed,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
143,PT02M06.00S,2024-10-27T20:07:46.0Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612754,16,23,2024-10-27T20:07:49Z,1350000,False,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,Toppin,O. Toppin,,,,,,,,,,,,141.0,1.0,0.0,1.0,,,
144,PT02M06.00S,2024-10-27T20:07:51.5Z,1,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612754,16,23,2024-10-27T20:08:02Z,1360000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (Toppin 2 FT),"[1630231, 1630167]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Martin,K. Martin,,,,,,,202027.0,1.0,0.0,Toppin,1630167.0,,,,,,,
146,PT02M06.00S,2024-10-27T20:08:13.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630167,,,1610612754,17,23,2024-10-27T20:08:13Z,1380000,False,,,0,,O. Toppin Free Throw 1 of 2 (4 PTS),[1630167],1610612754.0,IND,,,,,,,,,,Made,4.0,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
147,PT02M06.00S,2024-10-27T20:08:14.0Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,17,23,2024-10-27T20:08:25Z,1390000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
148,PT02M06.00S,2024-10-27T20:08:14.0Z,1,REGULAR,substitution,out,[],1630543,,,1610612754,17,23,2024-10-27T20:08:25Z,1400000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,,,,,,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,
149,PT02M06.00S,2024-10-27T20:08:14.0Z,1,REGULAR,substitution,in,[],1630174,,,1610612754,17,23,2024-10-27T20:08:25Z,1410000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,,,,,,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
150,PT02M06.00S,2024-10-27T20:08:14.0Z,1,REGULAR,substitution,in,[],1627783,,,1610612754,17,23,2024-10-27T20:08:25Z,1420000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
151,PT02M06.00S,2024-10-27T20:08:36.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630167,,,1610612754,18,23,2024-10-27T20:08:36Z,1430000,False,,,0,,O. Toppin Free Throw 2 of 2 (5 PTS),[1630167],1610612754.0,IND,,,,,,,,,,Made,5.0,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
152,PT01M49.00S,2024-10-27T20:08:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,9.674770039421814,48.28431372549019,1610612755,18,23,2024-10-27T20:08:59Z,1440000,False,9.0,38.0,1,left,MISS G. Yabusele Layup,[1627824],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,3.94,Missed,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,
154,PT01M46.00S,2024-10-27T20:08:59.2Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,18,23,2024-10-27T20:08:59Z,1460000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,Toppin,O. Toppin,,,,,,,,,,,,152.0,2.0,1.0,1.0,,,
155,PT01M34.00S,2024-10-27T20:09:10.3Z,1,REGULAR,3pt,Jump Shot,[],1630174,66.70499342969777,43.627450980392155,1610612754,21,23,2024-10-27T20:09:16Z,1470000,False,-32.0,260.0,1,right,A. Nesmith 26' 3PT  (3 PTS) (P. Siakam 3 AST),"[1630174, 1627783]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,26.24,Made,3.0,Nesmith,A. Nesmith,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,,
157,PT01M12.00S,2024-10-27T20:09:31.2Z,1,REGULAR,3pt,Jump Shot,[],201569,32.14520367936925,66.17647058823529,1610612755,21,23,2024-10-27T20:09:36Z,1490000,False,-81.0,250.0,1,left,MISS E. Gordon 26' pullup 3PT,[201569],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,26.25,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
158,PT01M08.00S,2024-10-27T20:09:35.2Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612755,21,23,2024-10-27T20:09:36Z,1500000,False,,,0,,K. Martin REBOUND (Off:1 Def:0),[1630231],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Martin,K. Martin,,,,,,,,,,,,157.0,1.0,0.0,1.0,,,
160,PT01M06.00S,2024-10-27T20:09:43.3Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,21,23,2024-10-27T20:09:55Z,1520000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
161,PT01M06.00S,2024-10-27T20:09:43.3Z,1,REGULAR,substitution,out,[],201569,,,1610612755,21,23,2024-10-27T20:09:55Z,1530000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
162,PT01M06.00S,2024-10-27T20:09:43.3Z,1,REGULAR,substitution,in,[],1628997,,,1610612755,21,23,2024-10-27T20:09:55Z,1540000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
163,PT01M06.00S,2024-10-27T20:09:43.3Z,1,REGULAR,substitution,in,[],200768,,,1610612755,21,23,2024-10-27T20:09:55Z,1550000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
164,PT00M55.90S,2024-10-27T20:10:12.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628997,18.084756898817346,85.5392156862745,1610612755,21,23,2024-10-27T20:10:16Z,1560000,False,-178.0,117.0,1,left,MISS C. Martin 21' pullup Shot,[1628997],1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Left,21.3,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
165,PT00M52.10S,2024-10-27T20:10:15.8Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612755,21,23,2024-10-27T20:10:16Z,1570000,False,,,0,,K. Martin REBOUND (Off:2 Def:0),[1630231],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left,,,,Martin,K. Martin,,,,,,,,,,,,164.0,2.0,0.0,2.0,,,
166,PT00M51.70S,2024-10-27T20:10:16.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630231,14.273981603153747,48.03921568627451,1610612755,21,25,2024-10-27T20:16:31Z,1580000,False,10.0,82.0,1,left,K. Martin 8' floating Jump Shot (2 PTS),[1630231],1610612755.0,PHI,floating,,,,,,In The Paint (Non-RA),8-16 Center,8.23,Made,2.0,Martin,K. Martin,,,,,,,,,,,,,,,,,,
167,PT00M40.70S,2024-10-27T20:10:30.9Z,1,REGULAR,foul,offensive,[],1630174,,,1610612754,21,25,2024-10-27T20:10:36Z,1590000,False,,,0,,A. Nesmith charge offensive FOUL (1 PF),"[1630174, 200768]",1610612754.0,IND,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,,Nesmith,A. Nesmith,,,,,,,1627964.0,1.0,0.0,Lowry,200768.0,,,,,,,
169,PT00M40.70S,2024-10-27T20:10:30.9Z,1,REGULAR,turnover,offensive foul,[],1630174,,,1610612754,21,25,2024-10-27T20:10:30Z,1610000,False,,,0,,A. Nesmith offensive foul TURNOVER (1 TO),[1630174],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Nesmith,A. Nesmith,,,,1.0,,,1627964.0,,,,,,,,,,,
