actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
541,PT11M43.00S,2024-11-11T00:01:49.5Z,4,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,92,94,2024-11-11T00:05:28Z,5175000,False,,,0,,O. Anunoby step out-of-bounds TURNOVER (2 TO),[1628384],1610612752.0,NYK,step,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1179.0,,,,,,,2.0,,
526,PT11M18.00S,2024-11-11T00:02:02.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,5.469776609724048,97.05882352941177,1610612754,92,94,2024-11-11T00:05:28Z,5180000,False,-235.0,-1.0,1,left,MISS J. Walker step back 3PT,[1641716],1610612754.0,IND,step back,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
527,PT11M17.00S,2024-11-11T00:02:03.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,92,94,2024-11-11T00:02:13Z,5190000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,526.0,,,,,,,,,,,,,,,,,
528,PT11M17.00S,2024-11-11T00:02:06.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,92,94,2024-11-11T00:02:12Z,5200000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,,,,,,,,
529,PT11M03.00S,2024-11-11T00:02:35.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,74.45795006570303,86.51960784313727,1610612752,92,94,2024-11-11T00:02:39Z,5210000,False,183.0,188.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
530,PT11M00.00S,2024-11-11T00:02:39.0Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,92,94,2024-11-11T00:02:39Z,5220000,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,529.0,8.0,6.0,2.0,,,,,,,,,,,,,,
531,PT10M59.00S,2024-11-11T00:02:39.7Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628969,93.77463863337714,78.18627450980392,1610612752,92,94,2024-11-11T00:02:43Z,5230000,False,141.0,6.0,1,right,MISS M. Bridges 14' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.1,Missed,,,,,,,,,,,,,,,,,,
532,PT10M55.00S,2024-11-11T00:02:43.7Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,92,94,2024-11-11T00:02:43Z,5240000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,531.0,6.0,5.0,1.0,,,,,,,,,,,,,,
533,PT10M46.00S,2024-11-11T00:02:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.703679369250986,47.794117647058826,1610612754,94,94,2024-11-11T00:02:55Z,5250000,False,11.0,20.0,1,left,T. McConnell Layup (6 PTS) (P. Siakam 2 AST),"[204456, 1627783]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,6.0,P. Siakam,1627783.0,2.0,,,,,,,,,,
535,PT10M24.00S,2024-11-11T00:03:15.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,88.78120893561103,47.549019607843135,1610612752,94,94,2024-11-11T00:04:27Z,5270000,False,-12.0,53.0,1,right,MISS K. Towns Hook,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
536,PT10M20.00S,2024-11-11T00:03:19.3Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,94,94,2024-11-11T00:03:19Z,5280000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,535.0,4.0,4.0,0.0,,,,,,,,,,,,,,
537,PT10M15.00S,2024-11-11T00:03:24.0Z,4,REGULAR,3pt,Jump Shot,[],1627783,11.908672798948752,2.696078431372549,1610612754,97,94,2024-11-11T00:05:16Z,5290000,False,237.0,59.0,1,left,P. Siakam 24' 3PT  (14 PTS) (T. McConnell 2 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,24.38,Made,,,,,14.0,T. McConnell,204456.0,2.0,,,,,,,,,,
539,PT10M12.00S,2024-11-11T00:03:28.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,97,94,2024-11-11T00:03:28Z,5310000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M12.00S,2024-11-11T00:06:07.5Z,4,REGULAR,substitution,out,[],1628969,,,1610612752,97,94,2024-11-11T00:06:18Z,5330000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M12.00S,2024-11-11T00:06:07.5Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,97,94,2024-11-11T00:06:18Z,5340000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M54.00S,2024-11-11T00:06:48.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.31340341655716,36.029411764705884,1610612752,97,96,2024-11-11T00:06:53Z,5350000,False,-70.0,95.0,1,right,J. Brunson 11' turnaround Jump Shot (23 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,11.79,Made,,,,,23.0,,,,,,,,,,,,,
545,PT09M39.00S,2024-11-11T00:07:03.5Z,4,REGULAR,3pt,Jump Shot,[],1631097,31.882391590013142,70.58823529411765,1610612754,100,96,2024-11-11T00:07:07Z,5360000,False,-103.0,247.0,1,left,B. Mathurin 26' 3PT step back (30 PTS),[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,26.78,Made,,,,,30.0,,,,,,,,,,,,,
546,PT09M18.00S,2024-11-11T00:07:24.1Z,4,REGULAR,2pt,Jump Shot,[],1628973,86.67871222076215,29.411764705882355,1610612752,100,96,2024-11-11T00:07:28Z,5370000,False,-103.0,73.0,1,right,MISS J. Brunson 12' turnaround fadeaway Shot - blocked,"[1628973, 1641716]",1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,12.6,Missed,,,,,,,,,,Walker,1641716.0,,,,,,,
547,PT09M18.00S,2024-11-11T00:07:24.1Z,4,REGULAR,block,,[],1641716,,,1610612752,100,96,2024-11-11T00:07:26Z,5380000,False,,,0,,J. Walker BLOCK (1 BLK),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
548,PT09M15.00S,2024-11-11T00:07:27.1Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612752,100,96,2024-11-11T00:07:28Z,5390000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,546.0,4.0,2.0,2.0,,,,,,,,,,,,,,
549,PT09M11.00S,2024-11-11T00:07:32.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630540,92.46057818659659,43.38235294117647,1610612752,100,98,2024-11-11T00:07:37Z,5400000,False,-33.0,18.0,1,right,M. McBride cutting Layup (7 PTS) (J. Brunson 9 AST),"[1630540, 1628973]",1610612752.0,NYK,cutting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,7.0,J. Brunson,1628973.0,9.0,,,,,,,,,,
551,PT08M48.00S,2024-11-11T00:07:54.1Z,4,REGULAR,2pt,Jump Shot,[],1641716,19.398817345597898,75.24509803921569,1610612754,100,98,2024-11-11T00:07:57Z,5420000,False,-126.0,130.0,1,left,MISS J. Walker 18' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,18.1,Missed,,,,,,,,,,,,,,,,,,
552,PT08M45.00S,2024-11-11T00:07:57.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,100,98,2024-11-11T00:07:57Z,5430000,False,,,0,,K. Towns REBOUND (Off:1 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,551.0,9.0,8.0,1.0,,,,,,,,,,,,,,
553,PT08M28.00S,2024-11-11T00:08:14.7Z,4,REGULAR,3pt,Jump Shot,[],1630540,92.32917214191852,2.696078431372549,1610612752,100,98,2024-11-11T00:08:18Z,5440000,False,-237.0,20.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
554,PT08M25.00S,2024-11-11T00:08:17.7Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,100,98,2024-11-11T00:08:18Z,5450000,False,,,0,,P. Siakam REBOUND (Off:3 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,553.0,8.0,5.0,3.0,,,,,,,,,,,,,,
555,PT08M17.00S,2024-11-11T00:08:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,7.440867279894875,53.67647058823529,1610612754,102,98,2024-11-11T00:08:30Z,5460000,False,-18.0,17.0,1,left,B. Mathurin cutting finger roll Layup (32 PTS) (T. McConnell 3 AST),"[1631097, 204456]",1610612754.0,IND,cutting finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,32.0,T. McConnell,204456.0,3.0,,,,,,,,,,
557,PT08M17.00S,2024-11-11T00:08:28.4Z,4,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612754,102,98,2024-11-11T00:08:41Z,5480000,False,,,0,,K. Towns shooting personal FOUL (4 PF) (Mathurin 1 FT),"[1626157, 1631097]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,4.0,1.0,Mathurin,1631097.0,,,
559,PT08M17.00S,2024-11-11T00:09:00.5Z,4,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,103,98,2024-11-11T00:09:00Z,5500000,False,,,0,,B. Mathurin Free Throw 1 of 1 (33 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
560,PT08M07.00S,2024-11-11T00:09:15.9Z,4,REGULAR,foul,personal,[],1627783,,,1610612752,103,98,2024-11-11T00:09:34Z,5510000,False,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 1628404]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1155.0,,,3.0,0.0,Hart,1628404.0,,,
562,PT08M00.00S,2024-11-11T00:09:42.8Z,4,REGULAR,2pt,Jump Shot,[],1628973,77.7431011826544,46.81372549019608,1610612752,103,100,2024-11-11T00:09:46Z,5530000,False,-16.0,157.0,1,right,J. Brunson 15' turnaround Jump Shot (25 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,15.75,Made,,,,,25.0,,,,,,,,,,,,,
564,PT07M48.00S,2024-11-11T00:09:59.3Z,4,REGULAR,substitution,out,[],204456,,,1610612754,103,100,2024-11-11T00:10:03Z,5550000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M48.00S,2024-11-11T00:09:59.3Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,103,100,2024-11-11T00:10:03Z,5560000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M48.00S,2024-11-11T00:10:14.5Z,4,REGULAR,substitution,out,[],1628404,,,1610612754,103,100,2024-11-11T00:10:24Z,5570000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M48.00S,2024-11-11T00:10:14.5Z,4,REGULAR,substitution,in,[],1628969,,,1610612754,103,100,2024-11-11T00:10:24Z,5580000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M38.00S,2024-11-11T00:10:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,9.411957950065702,45.83333333333333,1610612754,105,100,2024-11-11T00:10:49Z,5590000,False,21.0,36.0,1,left,T. Haliburton driving Layup (25 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,4.16,Made,,,,,25.0,,,,,,,,,,,,,
569,PT07M11.00S,2024-11-11T00:11:11.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.40932982917214,45.588235294117645,1610612752,105,102,2024-11-11T00:11:16Z,5600000,False,-22.0,28.0,1,right,K. Towns driving Layup (23 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.59,Made,,,,,23.0,,,,,,,,,,,,,
570,PT07M11.00S,2024-11-11T00:11:14.0Z,4,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612752,105,102,2024-11-11T00:11:20Z,5610000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Towns 1 FT),"[1626167, 1626157]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,3.0,0.0,Towns,1626157.0,,,
572,PT07M11.00S,2024-11-11T00:11:44.6Z,4,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,105,103,2024-11-11T00:11:44Z,5630000,False,,,0,,K. Towns Free Throw 1 of 1 (24 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
573,PT06M54.00S,2024-11-11T00:12:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.521024967148489,53.431372549019606,1610612754,105,103,2024-11-11T00:12:11Z,5640000,False,-17.0,9.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
574,PT06M51.00S,2024-11-11T00:12:08.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,105,103,2024-11-11T00:12:11Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,573.0,,,,,,,,,,,,,,,,,
576,PT06M41.00S,2024-11-11T00:12:46.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,14.668199737187912,40.19607843137255,1610612754,107,103,2024-11-11T00:12:51Z,5670000,False,49.0,85.0,1,left,T. Haliburton 9' driving floating Jump Shot (27 PTS) (P. Siakam 3 AST),"[1630169, 1627783]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,9.85,Made,,,,,27.0,P. Siakam,1627783.0,3.0,,,,,,,,,,
578,PT06M16.00S,2024-11-11T00:13:14.1Z,4,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,107,103,2024-11-11T00:13:17Z,5690000,False,,,0,,O. Anunoby lost ball out-of-bounds TURNOVER (3 TO),[1628384],1610612752.0,NYK,lost ball,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1155.0,,,,,,,3.0,,
579,PT06M04.00S,2024-11-11T00:13:45.8Z,4,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612754,107,103,2024-11-11T00:13:54Z,5700000,False,,,0,,M. McBride shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1630540, 1630169]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1179.0,,,3.0,0.0,Haliburton,1630169.0,,,
581,PT06M04.00S,2024-11-11T00:14:09.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630169,,,1610612754,107,103,2024-11-11T00:14:09Z,5720000,False,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
582,PT06M04.00S,2024-11-11T00:14:09.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,107,103,2024-11-11T00:14:09Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,,
583,PT06M04.00S,2024-11-11T00:14:09.9Z,4,REGULAR,substitution,out,[],1630540,,,1610612754,107,103,2024-11-11T00:14:12Z,5740000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M04.00S,2024-11-11T00:14:09.9Z,4,REGULAR,substitution,in,[],1628404,,,1610612754,107,103,2024-11-11T00:14:12Z,5750000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M04.00S,2024-11-11T00:14:22.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630169,,,1610612754,108,103,2024-11-11T00:14:22Z,5760000,False,,,0,,T. Haliburton Free Throw 2 of 2 (28 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
586,PT05M43.00S,2024-11-11T00:14:45.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,93.24901445466492,50.49019607843137,1610612752,108,105,2024-11-11T00:14:49Z,5770000,False,2.0,11.0,1,right,O. Anunoby DUNK (25 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,25.0,,,,,,,,,,,,,
587,PT05M33.00S,2024-11-11T00:15:00.9Z,4,REGULAR,violation,kicked ball,[],1626157,,,1610612754,108,105,2024-11-11T00:15:04Z,5780000,False,,,0,,K. Towns kicked ball VIOLATION,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,
588,PT05M33.00S,2024-11-11T00:15:10.2Z,4,REGULAR,substitution,out,[],1627783,,,1610612754,108,105,2024-11-11T00:15:19Z,5790000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M33.00S,2024-11-11T00:15:10.2Z,4,REGULAR,substitution,in,[],1641767,,,1610612754,108,105,2024-11-11T00:15:19Z,5800000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M33.00S,2024-11-11T00:15:28.7Z,4,REGULAR,substitution,out,[],1628384,,,1610612754,108,105,2024-11-11T00:15:36Z,5810000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M33.00S,2024-11-11T00:15:28.7Z,4,REGULAR,substitution,in,[],1630540,,,1610612754,108,105,2024-11-11T00:15:36Z,5820000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M24.00S,2024-11-11T00:15:55.6Z,4,REGULAR,3pt,Jump Shot,[],1626167,34.37910643889619,58.57843137254902,1610612754,111,105,2024-11-11T00:15:59Z,5830000,False,-43.0,271.0,1,left,M. Turner 27' 3PT  (20 PTS) (T. Haliburton 10 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.41,Made,,,,,20.0,T. Haliburton,1630169.0,10.0,,,,,,,,,,
594,PT05M09.00S,2024-11-11T00:16:10.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.68528252299606,55.14705882352941,1610612752,111,107,2024-11-11T00:16:17Z,5850000,False,26.0,120.0,1,right,J. Brunson 12' driving floating Jump Shot (27 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,,,,,27.0,,,,,,,,,,,,,
595,PT04M52.00S,2024-11-11T00:16:26.9Z,4,REGULAR,3pt,Jump Shot,[],1626167,34.247700394218136,46.32352941176471,1610612754,114,107,2024-11-11T00:16:30Z,5860000,False,18.0,269.0,1,left,M. Turner 27' 3PT  (23 PTS) (T. Haliburton 11 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.0,Made,,,,,23.0,T. Haliburton,1630169.0,11.0,,,,,,,,,,
597,PT04M50.00S,2024-11-11T00:16:33.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,114,107,2024-11-11T00:16:33Z,5880000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M33.00S,2024-11-11T00:20:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,91.14651773981603,52.94117647058824,1610612752,114,107,2024-11-11T00:20:38Z,5890000,False,15.0,31.0,1,right,MISS M. McBride driving Layup - blocked,"[1630540, 1631097]",1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,Mathurin,1631097.0,,,,,,,
599,PT04M33.00S,2024-11-11T00:20:34.0Z,4,REGULAR,block,,[],1631097,,,1610612752,114,107,2024-11-11T00:20:35Z,5900000,False,,,0,,B. Mathurin BLOCK (1 BLK),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
600,PT04M32.00S,2024-11-11T00:20:35.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,114,107,2024-11-11T00:20:38Z,5910000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,598.0,,,,,,,,,,,,,,,,,
602,PT04M20.00S,2024-11-11T00:20:58.4Z,4,REGULAR,3pt,Jump Shot,[],1630169,33.459264126149804,36.51960784313725,1610612754,114,107,2024-11-11T00:21:02Z,5930000,False,67.0,262.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.05,Missed,,,,,,,,,,,,,,,,,,
603,PT04M18.00S,2024-11-11T00:21:00.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,114,107,2024-11-11T00:21:09Z,5940000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,602.0,,,,,,,,,,,,,,,,,
605,PT04M18.00S,2024-11-11T00:21:09.7Z,4,REGULAR,foul,personal,[],1628969,,,1610612754,114,107,2024-11-11T00:21:15Z,5960000,False,,,0,,M. Bridges loose ball personal FOUL (4 PF),"[1628969, 1626167]",1610612752.0,NYK,loose ball,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,,4.0,0.0,Turner,1626167.0,,,
607,PT04M11.00S,2024-11-11T00:21:26.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,12.959921156373195,54.166666666666664,1610612754,114,107,2024-11-11T00:21:32Z,5980000,False,-21.0,69.0,1,left,MISS B. Mathurin 7' driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,,,,
608,PT04M08.00S,2024-11-11T00:21:29.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,114,107,2024-11-11T00:21:32Z,5990000,False,,,0,,J. Hart REBOUND (Off:2 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,607.0,9.0,7.0,2.0,,,,,,,,,,,,,,
609,PT03M58.00S,2024-11-11T00:21:40.9Z,4,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612752,114,107,2024-11-11T00:21:45Z,6000000,False,,,0,,M. Turner shooting personal FOUL (4 PF) (Towns 2 FT),"[1626167, 1626157]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,,4.0,0.0,Towns,1626157.0,,,
611,PT03M58.00S,2024-11-11T00:22:10.8Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,114,107,2024-11-11T00:22:10Z,6020000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
612,PT03M58.00S,2024-11-11T00:22:10.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,114,107,2024-11-11T00:22:10Z,6030000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,
613,PT03M58.00S,2024-11-11T00:22:11.4Z,4,REGULAR,substitution,out,[],1641716,,,1610612752,114,107,2024-11-11T00:22:18Z,6040000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
