actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
343,PT01M08.00S,2025-03-25T00:06:36.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,52,44,2025-03-25T00:06:37Z,3410000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,342.0,3.0,3.0,0.0,,,,,,,,,,,,,,
344,PT00M52.30S,2025-03-25T00:06:53.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,16.245072273324574,41.42156862745098,1610612754,54,44,2025-03-25T00:12:58Z,3420000,False,43.0,100.0,1,left,A. Nembhard 10' pullup Jump Shot (2 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.9,Made,,,,,2.0,,,,,,,,,,,,,
345,PT00M35.10S,2025-03-25T00:07:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,89.96386333771353,46.07843137254902,1610612750,54,46,2025-03-25T00:07:19Z,3430000,False,-20.0,42.0,1,right,A. Edwards driving Layup (12 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,12.0,,,,,,,,,,,,,
347,PT00M12.10S,2025-03-25T00:07:53.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,37.40144546649146,34.80392156862745,1610612754,54,46,2025-03-25T00:14:18Z,3450000,False,76.0,299.0,1,left,MISS M. Turner 30' bank 3PT,[1626167],1610612754.0,IND,bank,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,30.86,Missed,,,,,,,,,,,,,,,,,,
348,PT00M08.10S,2025-03-25T00:07:57.7Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,54,46,2025-03-25T00:07:58Z,3460000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:5),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,347.0,6.0,5.0,1.0,,,,,,,,,,,,,,
349,PT00M02.80S,2025-03-25T00:08:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628978,91.01511169513797,54.166666666666664,1610612750,54,48,2025-03-25T00:08:07Z,3470000,False,21.0,32.0,1,right,D. DiVincenzo running Layup (5 PTS),[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,5.0,,,,,,,,,,,,,
350,PT00M00.00S,2025-03-25T00:08:11.1Z,2,REGULAR,period,end,[],0,,,1610612754,54,48,2025-03-25T00:08:11Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-03-25T00:22:31.0Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612754,54,48,2025-03-25T00:23:22Z,3490000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-03-25T00:22:31.0Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612754,54,48,2025-03-25T00:23:22Z,3500000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-03-25T00:23:33.2Z,3,REGULAR,period,start,[],0,,,1610612754,54,48,2025-03-25T00:23:33Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M46.00S,2025-03-25T00:23:46.2Z,3,REGULAR,2pt,Jump Shot,[],1630169,90.48948751642575,73.2843137254902,1610612754,56,48,2025-03-25T00:23:49Z,3520000,False,116.0,37.0,1,right,T. Haliburton 12' driving floating bank Jump Shot (11 PTS) (M. Turner 1 AST),"[1630169, 1626167]",1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,12.21,Made,,,,,11.0,,,,,,,,M. Turner,1626167.0,1.0,,,
355,PT11M29.00S,2025-03-25T00:24:03.1Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612750,56,48,2025-03-25T00:24:05Z,3530000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1626167]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Turner,1626167.0
356,PT11M29.00S,2025-03-25T00:24:03.1Z,3,REGULAR,steal,,[],1626167,,,1610612754,56,48,2025-03-25T00:24:04Z,3540000,False,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT11M15.00S,2025-03-25T00:24:17.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,75.3777923784494,83.08823529411765,1610612754,56,48,2025-03-25T00:24:20Z,3550000,False,165.0,179.0,1,right,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,24.36,Missed,,,,,,,,,,,,,,,,,,
359,PT11M14.00S,2025-03-25T00:24:18.4Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,56,48,2025-03-25T00:24:48Z,3560000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,358.0,1.0,1.0,0.0,,,,,,,,,,,,,,
360,PT11M07.00S,2025-03-25T00:24:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,12.171484888304862,50.245098039215684,1610612750,56,48,2025-03-25T00:26:06Z,3570000,False,-1.0,62.0,1,left,MISS J. McDaniels 6' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
361,PT11M05.00S,2025-03-25T00:24:27.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,56,48,2025-03-25T00:24:29Z,3580000,False,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,360.0,6.0,6.0,0.0,,,,,,,,,,,,,,
362,PT10M58.00S,2025-03-25T00:24:34.3Z,3,REGULAR,3pt,Jump Shot,[],1630169,73.66951379763469,13.480392156862745,1610612754,59,48,2025-03-25T00:24:37Z,3590000,False,-183.0,195.0,1,right,T. Haliburton 26' 3PT  (14 PTS) (A. Nembhard 2 AST),"[1630169, 1629614]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.71,Made,,,,,14.0,,,,,,,,A. Nembhard,1629614.0,2.0,,,
364,PT10M55.00S,2025-03-25T00:24:39.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,59,48,2025-03-25T00:24:39Z,3610000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M40.00S,2025-03-25T00:27:49.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,16.770696452036795,44.36274509803921,1610612750,59,48,2025-03-25T02:28:55Z,3620000,False,28.0,105.0,1,left,MISS M. Conley 10' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
366,PT10M36.00S,2025-03-25T00:27:53.6Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,59,48,2025-03-25T00:27:53Z,3630000,False,,,0,,M. Turner REBOUND (Off:0 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,365.0,7.0,7.0,0.0,,,,,,,,,,,,,,
367,PT10M27.00S,2025-03-25T00:28:01.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,81.68528252299606,94.6078431372549,1610612754,62,48,2025-03-25T00:28:05Z,3640000,False,223.0,120.0,1,right,T. Haliburton 25' 3PT step back (17 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,17.0,,,,,,,,,,,,,
368,PT10M07.00S,2025-03-25T00:28:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,9.149145860709593,49.01960784313725,1610612750,62,50,2025-03-25T00:28:23Z,3650000,False,5.0,34.0,1,left,J. McDaniels driving Layup (6 PTS) (M. Conley 2 AST),"[1630183, 201144]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,6.0,,,,,,,,M. Conley,201144.0,2.0,,,
370,PT09M48.00S,2025-03-25T00:28:40.5Z,3,REGULAR,3pt,Jump Shot,[],1630174,66.83639947437582,46.568627450980394,1610612754,65,50,2025-03-25T00:28:44Z,3670000,False,-17.0,259.0,1,right,A. Nesmith 25' 3PT  (12 PTS) (T. Haliburton 7 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,25.98,Made,,,,,12.0,,,,,,,,T. Haliburton,1630169.0,7.0,,,
372,PT09M36.00S,2025-03-25T00:28:55.2Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612750,65,50,2025-03-25T00:29:01Z,3690000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Randle 2 FT),"[1627783, 203944]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202035.0,2.0,0.0,Randle,203944.0,,,,,,
374,PT09M36.00S,2025-03-25T00:29:22.3Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,65,51,2025-03-25T00:29:22Z,3710000,False,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
375,PT09M36.00S,2025-03-25T00:29:41.0Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,65,52,2025-03-25T00:29:41Z,3720000,False,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
376,PT09M30.00S,2025-03-25T00:29:48.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,67.7562417871222,46.81372549019608,1610612754,65,52,2025-03-25T00:29:53Z,3730000,False,-16.0,251.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
377,PT09M25.00S,2025-03-25T00:29:53.6Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,65,52,2025-03-25T00:29:53Z,3740000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,376.0,2.0,2.0,0.0,,,,,,,,,,,,,,
378,PT09M19.00S,2025-03-25T00:29:58.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,27.414586070959263,76.47058823529412,1610612750,65,52,2025-03-25T00:30:02Z,3750000,False,-132.0,205.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.42,Missed,,,,,,,,,,,,,,,,,,
379,PT09M17.00S,2025-03-25T00:30:01.4Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,65,52,2025-03-25T00:30:01Z,3760000,False,,,0,,R. Gobert REBOUND (Off:5 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,378.0,14.0,9.0,5.0,,,,,,,,,,,,,,
380,PT09M16.00S,2025-03-25T00:30:01.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.601182654402102,43.627450980392155,1610612750,65,54,2025-03-25T00:30:04Z,3770000,False,32.0,0.0,1,left,R. Gobert putback Layup (10 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,10.0,,,,,,,,,,,,,
381,PT08M59.00S,2025-03-25T00:30:18.2Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.83639947437582,41.17647058823529,1610612754,65,54,2025-03-25T00:30:24Z,3780000,False,-44.0,259.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
382,PT08M57.00S,2025-03-25T00:30:20.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,65,54,2025-03-25T00:30:24Z,3790000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,381.0,6.0,5.0,1.0,,,,,,,,,,,,,,
383,PT08M43.00S,2025-03-25T00:30:35.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,11.383048620236531,96.07843137254902,1610612750,65,57,2025-03-25T00:30:38Z,3800000,False,-230.0,55.0,1,left,A. Edwards 3PT step back (15 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,23.68,Made,,,,,15.0,,,,,,,,,,,,,
384,PT08M40.00S,2025-03-25T00:30:41.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,65,57,2025-03-25T00:30:41Z,3810000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M31.00S,2025-03-25T00:33:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.9862023653088,53.18627450980392,1610612754,67,57,2025-03-25T00:33:50Z,3820000,False,16.0,13.0,1,right,P. Siakam driving Layup (8 PTS) (A. Nembhard 3 AST),"[1627783, 1629614]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,8.0,,,,,,,,A. Nembhard,1629614.0,3.0,,,
387,PT08M09.00S,2025-03-25T00:34:07.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,32.276609724047304,53.67647058823529,1610612750,67,57,2025-03-25T00:34:12Z,3840000,False,-18.0,251.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
388,PT08M06.00S,2025-03-25T00:34:10.4Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,67,57,2025-03-25T00:34:12Z,3850000,False,,,0,,M. Turner REBOUND (Off:0 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,387.0,8.0,8.0,0.0,,,,,,,,,,,,,,
389,PT07M57.00S,2025-03-25T00:34:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,84.44480946123521,38.48039215686275,1610612754,69,57,2025-03-25T00:35:33Z,3860000,False,-58.0,94.0,1,right,M. Turner 11' floating Jump Shot (4 PTS) (A. Nembhard 4 AST),"[1626167, 1629614]",1610612754.0,IND,floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,11.0,Made,,,,,4.0,,,,,,,,A. Nembhard,1629614.0,4.0,,,
391,PT07M49.00S,2025-03-25T00:34:30.5Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,69,57,2025-03-25T00:34:36Z,3880000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,,
392,PT07M39.00S,2025-03-25T00:34:51.7Z,3,REGULAR,turnover,bad pass,[],1629614,,,1610612754,69,57,2025-03-25T00:34:54Z,3890000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 201144]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Conley,201144.0
393,PT07M39.00S,2025-03-25T00:34:51.7Z,3,REGULAR,steal,,[],201144,,,1610612750,69,57,2025-03-25T00:34:53Z,3900000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT07M30.00S,2025-03-25T00:35:00.9Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,69,57,2025-03-25T00:35:03Z,3910000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1630169]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0
395,PT07M30.00S,2025-03-25T00:35:00.9Z,3,REGULAR,steal,,[],1630169,,,1610612754,69,57,2025-03-25T00:35:02Z,3920000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
396,PT07M25.00S,2025-03-25T00:35:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,93.77463863337714,54.65686274509803,1610612754,69,57,2025-03-25T00:35:09Z,3930000,False,23.0,6.0,1,right,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
397,PT07M23.00S,2025-03-25T00:35:07.6Z,3,REGULAR,rebound,offensive,[],1630174,,,1610612754,69,57,2025-03-25T00:45:39Z,3940000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:4),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,396.0,5.0,4.0,1.0,,,,,,,,,,,,,,
400,PT07M11.00S,2025-03-25T00:35:19.1Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630174,93.51182654402102,17.401960784313726,1610612754,69,57,2025-03-25T00:35:24Z,3970000,False,-163.0,8.0,1,right,MISS A. Nesmith 16' step back Shot,[1630174],1610612754.0,IND,step back,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left,16.32,Missed,,,,,,,,,,,,,,,,,,
401,PT07M08.00S,2025-03-25T00:35:22.1Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,69,57,2025-03-25T00:35:24Z,3980000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left,,,400.0,3.0,3.0,0.0,,,,,,,,,,,,,,
403,PT07M03.00S,2025-03-25T00:35:32.3Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,69,57,2025-03-25T00:35:46Z,4000000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M03.00S,2025-03-25T00:35:32.3Z,3,REGULAR,substitution,out,[],203944,,,1610612750,69,57,2025-03-25T00:35:46Z,4010000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M03.00S,2025-03-25T00:35:32.3Z,3,REGULAR,substitution,out,[],201144,,,1610612750,69,57,2025-03-25T00:35:46Z,4020000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M03.00S,2025-03-25T00:35:32.3Z,3,REGULAR,substitution,in,[],1628978,,,1610612750,69,57,2025-03-25T00:35:46Z,4030000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M03.00S,2025-03-25T00:35:32.3Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,69,57,2025-03-25T00:35:46Z,4040000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M03.00S,2025-03-25T00:35:32.3Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,69,57,2025-03-25T00:35:46Z,4050000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M55.00S,2025-03-25T00:36:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.5722733245729295,53.67647058823529,1610612750,69,57,2025-03-25T00:36:06Z,4060000,False,-18.0,19.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
410,PT06M53.00S,2025-03-25T00:36:05.3Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,69,57,2025-03-25T00:36:06Z,4070000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,409.0,2.0,2.0,0.0,,,,,,,,,,,,,,
411,PT06M44.00S,2025-03-25T00:36:13.9Z,3,REGULAR,3pt,Jump Shot,[],1630174,93.24901445466492,95.83333333333334,1610612754,72,57,2025-03-25T00:36:17Z,4080000,False,229.0,11.0,1,right,A. Nesmith 3PT  (15 PTS) (T. Haliburton 8 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,22.95,Made,,,,,15.0,,,,,,,,T. Haliburton,1630169.0,8.0,,,
413,PT06M34.00S,2025-03-25T00:36:29.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,72,57,2025-03-25T00:36:29Z,4100000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M30.00S,2025-03-25T00:38:13.7Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612750,72,57,2025-03-25T00:38:16Z,4110000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1629614]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Nembhard,1629614.0
415,PT06M30.00S,2025-03-25T00:38:13.7Z,3,REGULAR,steal,,[],1629614,,,1610612754,72,57,2025-03-25T00:38:15Z,4120000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
416,PT06M27.00S,2025-03-25T00:38:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629614,92.46057818659659,51.9607843137255,1610612754,74,57,2025-03-25T00:38:21Z,4130000,False,10.0,18.0,1,right,A. Nembhard running Layup (4 PTS) (T. Haliburton 9 AST),"[1629614, 1630169]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,4.0,,,,,,,,T. Haliburton,1630169.0,9.0,,,
419,PT06M12.00S,2025-03-25T00:38:47.1Z,3,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,74,57,2025-03-25T00:38:51Z,4160000,False,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (2 TO),[203497],1610612750.0,MIN,bad pass,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202035.0,,,,,,,,2.0,,
420,PT06M04.00S,2025-03-25T00:39:01.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627783,84.70762155059133,48.03921568627451,1610612754,74,57,2025-03-25T00:41:27Z,4170000,False,-10.0,91.0,1,right,MISS P. Siakam 9' turnaround Hook,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.17,Missed,,,,,,,,,,,,,,,,,,
421,PT06M01.00S,2025-03-25T00:39:04.7Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,74,57,2025-03-25T00:39:06Z,4180000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,420.0,2.0,2.0,0.0,,,,,,,,,,,,,,
422,PT05M50.00S,2025-03-25T00:39:15.4Z,3,REGULAR,3pt,Jump Shot,[],1628978,36.08738501971091,36.27450980392157,1610612750,74,57,2025-03-25T00:39:19Z,4190000,False,69.0,287.0,1,left,MISS D. DiVincenzo 29' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,29.48,Missed,,,,,,,,,,,,,,,,,,
423,PT05M48.00S,2025-03-25T00:39:17.4Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,74,57,2025-03-25T00:39:19Z,4200000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,422.0,4.0,4.0,0.0,,,,,,,,,,,,,,
424,PT05M37.00S,2025-03-25T00:39:28.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,67.49342969776609,73.0392156862745,1610612754,77,57,2025-03-25T00:39:33Z,4210000,False,115.0,253.0,1,right,T. Haliburton 27' 3PT pullup (20 PTS) (P. Siakam 4 AST),"[1630169, 1627783]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.81,Made,,,,,20.0,,,,,,,,P. Siakam,1627783.0,4.0,,,
